GeneID,dcp2.1
YKR080W,431
YKR081C,799
YKR082W,499
YKR083C,541
YKR084C,341
YKR085C,1181
YKR086W,151
YKR087C,1044
YKR088C,709
YKR089C,339
YKR090W,118
YKR091W,3711
YKR092C,516
YKR093W,3719
YKR094C,6871
YKR095W,645
YKR095W-A,1270
YKR096W,251
YKR097W,22
YKR098C,284
YKR099W,197
YKR100C,1507
YKR101W,133
YKR106W,20
YLL001W,302
YLL002W,443
YLL003W,467
YLL004W,272
YLL006W,937
YLL007C,309
YLL008W,1627
YLL009C,1559
YLL010C,1058
YLL011W,635
YLL012W,404
YLL013C,628
YLL014W,3518
YLL015W,771
YLL018C,4170
YLL018C-A,1599
YLL019C,751
YLL021W,331
YLL022C,477
YLL023C,596
YLL024C,15706
YLL025W,381
YLL026W,4329
YLL027W,1449
YLL028W,997
YLL029W,447
YLL031C,1316
YLL032C,166
YLL033W,517
YLL034C,583
YLL035W,246
YLL036C,285
YLL038C,267
YLL039C,4649
YLL040C,227
YLL041C,5730
YLL042C,97
YLL043W,528
YLL045C,43248
YLL046C,0
YLL047W,0
YLL048C,1723
YLL049W,249
YLL050C,5086
YLL051C,694
YLL052C,43
YLL054C,247
YLL055W,309
YLL056C,124
YLL057C,20
YLL058W,201
YLL059C,132
YLL060C,1232
YLL061W,478
YLL062C,252
YLL063C,398
YLL066C,64
YLR001C,374
YLR002C,517
YLR003C,1324
YLR004C,109
YLR005W,547
YLR006C,641
YLR007W,1606
YLR008C,2763
YLR009W,3046
YLR010C,1832
YLR011W,310
YLR014C,477
YLR015W,468
YLR016C,1043
YLR017W,1404
YLR018C,670
YLR019W,2328
YLR020C,475
YLR021W,1091
YLR022C,1056
YLR023C,1257
YLR024C,59
YLR025W,1077
YLR026C,384
YLR027C,7238
YLR028C,783
YLR029C,17382
YLR031W,41
YLR032W,106
YLR033W,594
YLR034C,466
YLR035C,148
YLR036C,1284
YLR037C,21
YLR038C,2658
YLR040C,10851
YLR041W,0
YLR042C,1686
YLR043C,3768
YLR044C,20295
YLR045C,248
YLR046C,87
YLR047C,457
YLR048W,74313
YLR049C,521
YLR050C,3144
YLR051C,2619
YLR052W,836
YLR053C,0
YLR055C,222
YLR056W,5760
YLR057W,577
YLR058C,2561
YLR059C,1101
YLR060W,2477
YLR061W,23472
YLR062C,27
YLR063W,51
YLR064W,1462
YLR065C,1459
YLR066W,2206
YLR067C,254
YLR068W,1194
YLR069C,645
YLR071C,543
YLR072W,342
YLR073C,4534
YLR074C,2315
YLR075W,33164
YLR076C,36
YLR077W,249
YLR078C,831
YLR079W,1103
YLR080W,0
YLR082C,158
YLR083C,1366
YLR084C,832
YLR085C,568
YLR086W,91
YLR087C,285
YLR088W,1623
YLR089C,2314
YLR090W,464
YLR091W,326
YLR092W,188
YLR093C,1352
YLR094C,621
YLR095C,311
YLR096W,233
YLR097C,610
YLR098C,383
YLR099C,529
YLR099W-A,472
YLR100W,6488
YLR101C,25
YLR102C,341
YLR103C,275
YLR104W,2660
YLR105C,739
YLR106C,980
YLR107W,368
YLR108C,326
YLR109W,19094
YLR110C,242109
YLR112W,135
YLR113W,2598
YLR114C,410
YLR115W,274
YLR116W,373
YLR117C,268
YLR118C,2164
YLR119W,542
YLR120C,3969
YLR120W-A,877
YLR121C,708
YLR123C,476
YLR126C,153
YLR127C,219
YLR128W,439
YLR129W,1128
YLR130C,2400
YLR131C,132
YLR132C,458
YLR133W,231
YLR134W,57
YLR135W,85
YLR136C,385
YLR137W,446
YLR138W,357
YLR139C,1647
YLR140W,65
YLR141W,538
YLR142W,905
YLR143W,75
YLR144C,1063
YLR145W,732
YLR146C,1133
YLR146W-A,2132
YLR147C,3117
YLR148W,307
YLR149C,245
YLR150W,9710
YLR151C,302
YLR152C,665
YLR153C,5661
YLR154C,644
YLR154C-G,0
YLR163C,1247
YLR164W,534
YLR165C,343
YLR166C,1153
YLR167W,26887
YLR168C,2877
YLR170C,1319
YLR171W,0
YLR172C,3648
YLR173W,198
YLR174W,86
YLR175W,1475
YLR176C,59
YLR177W,680
YLR178C,1460
YLR179C,4936
YLR180W,11347
YLR181C,350
YLR182W,296
YLR183C,278
YLR185W,34549
YLR186W,2952
YLR187W,342
YLR188W,646
YLR189C,266
YLR190W,1130
YLR191W,307
YLR192C,1597
YLR193C,1029
YLR194C,3770
YLR195C,873
YLR196W,1380
YLR197W,4613
YLR199C,1051
YLR200W,1192
YLR201C,1016
YLR203C,2611
YLR204W,3036
YLR205C,637
YLR206W,1454
YLR207W,253
YLR208W,759
YLR209C,1224
YLR210W,368
YLR211C,248
YLR212C,350
YLR213C,0
YLR214W,3073
YLR215C,324
YLR216C,4794
YLR219W,211
YLR220W,993
YLR221C,1140
YLR222C,743
YLR223C,448
YLR224W,1009
YLR225C,953
YLR226W,563
YLR227C,245
YLR228C,291
YLR229C,10825
YLR230W,148
YLR231C,170
YLR233C,263
YLR234W,154
YLR236C,107
YLR237W,310
YLR238W,206
YLR239C,522
YLR240W,394
YLR241W,328
YLR242C,835
YLR243W,568
YLR244C,1456
YLR245C,1000
YLR246W,1472
YLR247C,304
YLR248W,1344
YLR249W,58178
YLR250W,1097
YLR251W,893
YLR253W,620
YLR254C,381
YLR255C,75
YLR256W,233
YLR257W,4607
YLR258W,1644
YLR259C,2505
YLR260W,231
YLR261C,38
YLR262C,2010
YLR262C-A,3876
YLR263W,127
YLR264W,60938
YLR265C,484
YLR266C,39
YLR267W,265
YLR268W,1502
YLR270W,966
YLR271W,174
YLR272C,272
YLR273C,236
YLR274W,441
YLR275W,1733
YLR276C,680
YLR277C,390
YLR278C,288
YLR281C,1165
YLR283W,598
YLR284C,153
YLR285W,2356
YLR286C,3983
YLR286W-A,216
YLR287C,1240
YLR287C-A,5565
YLR288C,499
YLR289W,263
YLR290C,785
YLR291C,848
YLR292C,1059
YLR293C,10452
YLR295C,5284
YLR297W,1432
YLR298C,547
YLR299C-A,89
YLR299W,406
YLR300W,9619
YLR301W,497
YLR303W,16764
YLR304C,10317
YLR305C,298
YLR306W,762
YLR307C-A,51
YLR307W,0
YLR309C,458
YLR310C,723
YLR312C,120
YLR312W-A,1670
YLR313C,162
YLR314C,752
YLR315W,982
YLR316C,353
YLR317W,27
YLR318W,266
YLR319C,358
YLR320W,509
YLR321C,361
YLR322W,20
YLR323C,162
YLR324W,488
YLR325C,11795
YLR326W,323
YLR327C,15134
YLR328W,519
YLR330W,843
YLR332W,1794
YLR333C,14716
YLR335W,675
YLR336C,151
YLR337C,1117
YLR340W,54697
YLR342W,3481
YLR344W,20726
YLR345W,493
YLR346C,168
YLR347C,1047
YLR348C,1747
YLR349W,0
YLR350W,3572
YLR351C,2570
YLR352W,263
YLR353W,350
YLR354C,3844
YLR355C,31606
YLR356W,2312
YLR357W,501
YLR359W,401
YLR360W,781
YLR361C,326
YLR361C-A,745
YLR362W,186
YLR363C,1001
YLR363W-A,1741
YLR364W,209
YLR365W,60
YLR367W,25211
YLR368W,146
YLR369W,348
YLR370C,5345
YLR371W,741
YLR372W,3976
YLR373C,400
YLR374C,39
YLR375W,3554
YLR376C,649
YLR378C,1168
YLR380W,441
YLR381W,133
YLR382C,474
YLR383W,205
YLR384C,960
YLR385C,385
YLR386W,503
YLR387C,1030
YLR388W,6426
YLR389C,808
YLR390W,84
YLR390W-A,23856
YLR392C,159
YLR393W,302
YLR395C,11229
YLR396C,400
YLR397C,489
YLR398C,431
YLR399C,752
YLR401C,357
YLR403W,36
YLR404W,453
YLR405W,442
YLR406C,33773
YLR407W,894
YLR408C,919
YLR409C,810
YLR410W,257
YLR411W,47
YLR412W,1615
YLR413W,5945
YLR414C,4304
YLR417W,147
YLR418C,656
YLR419W,67
YLR420W,568
YLR421C,6072
YLR422W,293
YLR423C,166
YLR424W,247
YLR425W,144
YLR426W,1848
YLR427W,371
YLR428C,0
YLR429W,1684
YLR430W,768
YLR431C,268
YLR432W,2669
YLR433C,139
YLR435W,1008
YLR436C,812
YLR437C,4312
YLR438C-A,2339
YLR438W,595
YLR439W,554
YLR440C,266
YLR441C,8526
YLR442C,238
YLR443W,780
YLR444C,70
YLR446W,318
YLR447C,3869
YLR448W,17101
YLR449W,958
YLR450W,830
YLR451W,368
YLR452C,1457
YLR453C,292
YLR454W,1049
YLR455W,759
YLR456W,500
YLR457C,356
YLR459W,919
YLR460C,122
YML001W,3723
YML003W,743
YML004C,1982
YML005W,657
YML006C,585
YML007W,1598
YML008C,2016
YML009C,1576
YML010W,1212
YML011C,659
YML012W,6136
YML013W,512
YML014W,328
YML015C,417
YML016C,1482
YML017W,309
YML018C,1002
YML019W,2074
YML020W,245
YML021C,462
YML022W,7487
YML023C,2622
YML024W,72463
YML025C,971
YML026C,32942
YML027W,1859
YML028W,20804
YML029W,442
YML030W,1219
YML031W,2537
YML032C,844
YML034W,510
YML035C,371
YML036W,1038
YML037C,81
YML038C,1138
YML041C,781
YML043C,143
YML046W,414
YML048W,6462
YML050W,650
YML051W,279
YML052W,3531
YML053C,539
YML054C,89
YML055W,3162
YML056C,9950
YML057C-A,0
YML057W,998
YML058W,32486
YML058W-A,43
YML059C,766
YML060W,150
YML061C,246
YML062C,156
YML063W,17987
YML064C,817
YML065W,170
YML066C,0
YML067C,2721
YML068W,390
YML069W,828
YML070W,1055
YML071C,267
YML072C,1000
YML073C,26099
YML074C,872
YML075C,2873
YML076C,454
YML077W,1740
YML078W,1912
YML079W,1573
YML080W,358
YML081C-A,6744
YML081W,1151
YML082W,583
YML085C,1474
YML086C,903
YML087C,96
YML088W,449
YML089C,59
YML091C,1172
YML092C,1406
YML093W,408
YML094W,1392
YML095C,235
YML096W,702
YML097C,415
YML098W,1985
YML099C,584
YML100W,3101
YML100W-A,55
YML101C,1816
YML101C-A,44
YML102W,823
YML103C,780
YML104C,123
YML105C,687
YML106W,2453
YML107C,758
YML108W,1604
YML109W,258
YML110C,1346
YML111W,538
YML112W,617
YML113W,1496
YML114C,805
YML115C,715
YML116W,1171
YML117W,1087
YML118W,18
YML119W,518
YML120C,1734
YML121W,956
YML123C,101
YML124C,1228
YML125C,893
YML127W,1433
YML128C,755
YML129C,2552
YML130C,1143
YML131W,624
YMR001C,764
YMR001C-A,375
YMR002W,8700
YMR003W,977
YMR004W,307
YMR005W,464
YMR006C,135
YMR007W,0
YMR008C,692
YMR009W,1511
YMR010W,1056
YMR011W,1691
YMR012W,2055
YMR013C,251
YMR013C-A,0
YMR014W,274
YMR015C,539
YMR016C,1438
YMR020W,424
YMR021C,407
YMR022W,5752
YMR023C,29
YMR024W,759
YMR025W,229
YMR026C,486
YMR027W,754
YMR028W,473
YMR029C,362
YMR030W,146
YMR031C,334
YMR032W,195
YMR033W,391
YMR034C,41
YMR035W,1293
YMR036C,346
YMR037C,768
YMR038C,1775
YMR039C,639
YMR040W,372
YMR041C,643
YMR042W,692
YMR043W,551
YMR044W,442
YMR046C,40
YMR047C,440
YMR048W,664
YMR049C,1136
YMR051C,570
YMR052W,488
YMR053C,108
YMR054W,1169
YMR055C,1016
YMR056C,146
YMR057C,0
YMR058W,5367
YMR059W,659
YMR060C,603
YMR061W,671
YMR062C,759
YMR063W,558
YMR064W,459
YMR066W,138
YMR067C,611
YMR068W,156
YMR070W,273
YMR071C,5544
YMR072W,3637
YMR073C,323
YMR074C,7612
YMR075W,1272
YMR076C,209
YMR077C,551
YMR078C,440
YMR079W,4819
YMR080C,2337
YMR081C,136
YMR083W,2704
YMR084W,106
YMR086C-A,223
YMR086W,226
YMR087W,233
YMR088C,991
YMR089C,1024
YMR090W,1307
YMR091C,237
YMR092C,885
YMR093W,1466
YMR094W,340
YMR095C,93
YMR096W,563
YMR097C,453
YMR098C,271
YMR099C,736
YMR100W,1221
YMR102C,141
YMR103C,37
YMR104C,902
YMR105C,1262
YMR106C,188
YMR107W,62
YMR108W,4717
YMR109W,508
YMR110C,705
YMR111C,91
YMR112C,1402
YMR113W,404
YMR114C,258
YMR115W,300
YMR116C,11004
YMR117C,905
YMR118C,0
YMR119W,239
YMR120C,156
YMR121C,1178
YMR122W-A,25556
YMR123W,6026
YMR124W,559
YMR125W,1963
YMR126C,432
YMR127C,483
YMR128W,251
YMR129W,335
YMR130W,1237
YMR131C,1277
YMR132C,782
YMR134W,554
YMR135C,507
YMR136W,585
YMR137C,195
YMR138W,190
YMR139W,179
YMR140W,248
YMR141C,0
YMR142C,34213
YMR143W,50290
YMR144W,393
YMR145C,2841
YMR146C,7484
YMR147W,404
YMR148W,427
YMR149W,2913
YMR150C,533
YMR152W,498
YMR153W,256
YMR154C,282
YMR155W,171
YMR156C,283
YMR157C,1420
YMR158W,1626
YMR159C,229
YMR160W,52
YMR161W,488
YMR162C,169
YMR163C,418
YMR164C,172
YMR165C,146
YMR166C,263
YMR167W,305
YMR168C,435
YMR169C,751
YMR170C,453
YMR171C,768
YMR173W,1035
YMR173W-A,0
YMR174C,210
YMR175W,284
YMR176W,409
YMR177W,196
YMR178W,593
YMR179W,214
YMR180C,2124
YMR181C,1351
YMR182C,733
YMR183C,2756
YMR184W,1551
YMR185W,223
YMR186W,8749
YMR187C,81
YMR188C,796
YMR189W,4491
YMR190C,176
YMR191W,1588
YMR192W,227
YMR193W,787
YMR194C-A,29
YMR194C-B,152
YMR194W,16995
YMR195W,2915
YMR196W,214
YMR197C,1406
YMR198W,186
YMR199W,1122
YMR200W,3079
YMR201C,133
YMR202W,19158
YMR203W,7824
YMR204C,127
YMR205C,5471
YMR206W,94
YMR207C,61
YMR208W,1859
YMR209C,376
YMR210W,235
YMR211W,277
YMR212C,1084
YMR213W,34
YMR214W,694
YMR215W,1160
YMR216C,1404
YMR217W,6960
YMR218C,503
YMR219W,246
YMR220W,2919
YMR221C,997
YMR222C,1548
YMR223W,844
YMR224C,158
YMR225C,1346
YMR226C,5766
YMR227C,146
YMR228W,390
YMR229C,1303
YMR230W,35091
YMR231W,180
YMR233W,977
YMR234W,148
YMR235C,1666
YMR236W,3779
YMR237W,1106
YMR238W,1203
YMR239C,1129
YMR240C,149
YMR241W,1732
YMR242C,55907
YMR243C,4648
YMR244C-A,1021
YMR245W,68
YMR246W,1786
YMR247C,227
YMR250W,713
YMR251W-A,26009
YMR252C,342
YMR253C,189
YMR255W,1095
YMR256C,2769
YMR257C,479
YMR258C,1167
YMR259C,310
YMR260C,8249
YMR261C,832
YMR262W,839
YMR263W,607
YMR264W,783
YMR265C,221
YMR266W,518
YMR267W,655
YMR268C,288
YMR269W,554
YMR270C,412
YMR271C,767
YMR272C,8694
YMR273C,610
YMR274C,399
YMR275C,518
YMR276W,1179
YMR277W,820
YMR278W,517
YMR280C,0
YMR281W,478
YMR282C,97
YMR283C,234
YMR284W,464
YMR285C,276
YMR286W,2133
YMR287C,134
YMR288W,158
YMR289W,887
YMR290C,2951
YMR291W,1802
YMR292W,3085
YMR293C,436
YMR294W,469
YMR295C,5548
YMR296C,2520
YMR297W,8637
YMR298W,1958
YMR299C,513
YMR300C,1019
YMR301C,305
YMR302C,962
YMR303C,269
YMR304W,826
YMR305C,3980
YMR306W,54
YMR307W,12519
YMR308C,1094
YMR309C,1558
YMR310C,1753
YMR311C,488
YMR312W,407
YMR313C,830
YMR314W,6351
YMR315W,1619
YMR315W-A,198
YMR316W,335
YMR318C,2771
YMR319C,4165
YMR320W,26
YNL001W,489
YNL002C,3441
YNL003C,1481
YNL004W,1452
YNL005C,1003
YNL006W,1992
YNL007C,1788
YNL008C,340
YNL009W,22
YNL010W,2092
YNL011C,734
YNL013C,28
YNL015W,15757
YNL016W,1759
YNL020C,159
YNL021W,222
YNL022C,430
YNL023C,166
YNL024C,229
YNL024C-A,4642
YNL025C,670
YNL026W,410
YNL027W,268
YNL029C,140
YNL030W,41723
YNL031C,14021
YNL032W,708
YNL035C,293
YNL036W,3422
YNL037C,9625
YNL038W,1417
YNL039W,218
YNL040W,633
YNL041C,414
YNL042W,228
YNL042W-B,1064
YNL043C,65
YNL044W,7828
YNL045W,2391
YNL046W,4305
YNL047C,810
YNL048W,861
YNL049C,633
YNL050C,246
YNL051W,1185
YNL052W,4938
YNL053W,245
YNL054W,385
YNL055C,33525
YNL056W,1310
YNL058C,1713
YNL059C,408
YNL061W,1747
YNL062C,1118
YNL063W,594
YNL064C,4194
YNL065W,778
YNL066W,3531
YNL067W,2478
YNL068C,257
YNL069C,24497
YNL070W,4292
YNL071W,3747
YNL072W,260
YNL073W,446
YNL074C,2467
YNL075W,985
YNL076W,171
YNL077W,120
YNL078W,237
YNL079C,2715
YNL080C,930
YNL081C,1989
YNL082W,241
YNL083W,506
YNL084C,1596
YNL085W,894
YNL086W,441
YNL087W,76
YNL088W,216
YNL090W,646
YNL091W,232
YNL092W,73
YNL093W,0
YNL094W,1480
YNL095C,89
YNL096C,13606
YNL097C,409
YNL097W-A,441
YNL098C,1628
YNL099C,754
YNL100W,1109
YNL101W,942
YNL102W,419
YNL103W,614
YNL104C,14372
YNL106C,28
YNL107W,460
YNL108C,805
YNL109W,186
YNL110C,1891
YNL111C,1940
YNL112W,4120
YNL113W,3542
YNL114C,68
YNL115C,402
YNL116W,1129
YNL118C,0
YNL119W,171
YNL121C,845
YNL122C,858
YNL123W,486
YNL124W,290
YNL125C,2531
YNL126W,182
YNL127W,605
YNL129W,730
YNL130C,4462
YNL131W,5168
YNL132W,795
YNL133C,483
YNL134C,8279
YNL135C,20137
YNL136W,523
YNL137C,1162
YNL138W,1418
YNL138W-A,735
YNL139C,359
YNL141W,2078
YNL142W,1082
YNL144C,84
YNL145W,35
YNL146C-A,0
YNL146W,455
YNL147W,3704
YNL148C,198
YNL149C,3551
YNL151C,879
YNL152W,461
YNL153C,1084
YNL154C,383
YNL155W,1624
YNL156C,2039
YNL157W,2399
YNL158W,818
YNL159C,983
YNL160W,8062
YNL161W,406
YNL162W,12661
YNL162W-A,576
YNL163C,1139
YNL164C,433
YNL165W,348
YNL166C,1493
YNL167C,1453
YNL168C,1056
YNL169C,1187
YNL172W,298
YNL173C,386
YNL175C,456
YNL176C,2151
YNL177C,372
YNL178W,15860
YNL179C,92
YNL180C,597
YNL181W,429
YNL182C,701
YNL183C,864
YNL185C,3601
YNL186W,473
YNL187W,393
YNL188W,282
YNL189W,2959
YNL190W,17836
YNL191W,537
YNL192W,2226
YNL193W,208
YNL194C,56
YNL197C,1399
YNL199C,657
YNL200C,942
YNL201C,337
YNL202W,162
YNL203C,83
YNL206C,376
YNL207W,531
YNL208W,5684
YNL209W,9714
YNL211C,1402
YNL212W,496
YNL213C,472
YNL214W,488
YNL215W,242
YNL216W,183
YNL217W,882
YNL218W,245
YNL219C,991
YNL220W,1841
YNL221C,707
YNL222W,2048
YNL223W,220
YNL224C,242
YNL225C,117
YNL227C,199
YNL229C,591
YNL230C,323
YNL231C,1246
YNL232W,443
YNL233W,290
YNL234W,96
YNL236W,415
YNL237W,82
YNL238W,512
YNL239W,1278
YNL240C,1757
YNL241C,1992
YNL242W,40
YNL243W,572
YNL244C,5767
YNL245C,333
YNL246W,1176
YNL247W,1316
YNL248C,734
YNL249C,378
YNL250W,126
YNL251C,2012
YNL252C,835
YNL253W,258
YNL254C,173
YNL255C,6310
YNL256W,677
YNL257C,761
YNL258C,311
YNL259C,714
YNL261W,1146
YNL262W,287
YNL263C,3205
YNL264C,317
YNL265C,486
YNL267W,464
YNL268W,1062
YNL270C,306
YNL271C,456
YNL272C,303
YNL273W,78
YNL274C,1061
YNL275W,458
YNL276C,199
YNL277W,88
YNL277W-A,327
YNL278W,156
YNL279W,83
YNL280C,3605
YNL281W,4947
YNL282W,584
YNL283C,580
YNL284C,1753
YNL285W,39
YNL286W,162
YNL287W,6378
YNL288W,1023
YNL289W,2840
YNL290W,586
YNL291C,652
YNL292W,473
YNL293W,236
YNL294C,566
YNL295W,354
YNL297C,482
YNL298W,237
YNL299W,154
YNL300W,10673
YNL301C,681
YNL302C,11194
YNL303W,147
YNL304W,100
YNL305C,2370
YNL306W,4786
YNL307C,4782
YNL308C,585
YNL309W,642
YNL310C,726
YNL311C,250
YNL312W,1469
YNL313C,1007
YNL314W,395
YNL315C,699
YNL316C,319
YNL317W,216
YNL320W,510
YNL321W,2081
YNL322C,2005
YNL323W,263
YNL325C,174
YNL326C,313
YNL327W,3334
YNL328C,573
YNL329C,405
YNL330C,709
YNL331C,48
YNL333W,0
YNL334C,24
YNL335W,23
YNR001C,2658
YNR002C,54
YNR003C,750
YNR004W,259
YNR006W,595
YNR007C,585
YNR008W,193
YNR009W,793
YNR010W,780
YNR011C,191
YNR012W,723
YNR013C,3020
YNR014W,692
YNR015W,704
YNR016C,3756
YNR017W,2280
YNR018W,1345
YNR019W,1209
YNR021W,1844
YNR022C,1709
YNR023W,189
YNR024W,593
YNR026C,336
YNR027W,1954
YNR028W,148
YNR029C,340
YNR030W,472
YNR031C,215
YNR032C-A,2300
YNR032W,627
YNR033W,519
YNR034W,533
YNR034W-A,2213
YNR035C,2068
YNR036C,1720
YNR037C,2899
YNR038W,861
YNR039C,659
YNR040W,713
YNR041C,1201
YNR043W,3654
YNR044W,2003
YNR045W,196
YNR046W,5388
YNR047W,479
YNR048W,261
YNR049C,416
YNR050C,2231
YNR051C,1499
YNR052C,1187
YNR053C,2690
YNR054C,514
YNR055C,2536
YNR056C,27
YNR057C,0
YNR058W,306
YNR059W,919
YNR060W,0
YNR061C,1076
YNR063W,55
YNR064C,45
YNR066C,706
YNR067C,1531
YNR068C,0
YNR069C,139
YNR070W,25
YNR074C,108
YNR075W,819
YOL001W,1996
YOL002C,1069
YOL003C,533
YOL004W,1149
YOL005C,3176
YOL006C,152
YOL007C,1142
YOL008W,794
YOL009C,483
YOL010W,558
YOL011W,3983
YOL012C,2851
YOL013C,283
YOL014W,524
YOL015W,125
YOL016C,534
YOL017W,118
YOL018C,609
YOL019W,934
YOL020W,3913
YOL021C,693
YOL022C,725
YOL023W,222
YOL025W,52
YOL026C,3102
YOL027C,432
YOL028C,339
YOL030W,6285
YOL031C,397
YOL032W,875
YOL033W,357
YOL034W,139
YOL035C,21
YOL036W,1300
YOL038C-A,0
YOL038W,2055
YOL039W,42522
YOL040C,95368
YOL041C,1004
YOL042W,810
YOL043C,373
YOL044W,328
YOL045W,347
YOL048C,320
YOL049W,572
YOL050C,0
YOL051W,855
YOL052C,623
YOL052C-A,4509
YOL054W,489
YOL055C,72
YOL056W,519
YOL057W,423
YOL058W,2917
YOL059W,1917
YOL060C,637
YOL061W,5404
YOL062C,1911
YOL063C,235
YOL064C,534
YOL065C,378
YOL066C,213
YOL067C,700
YOL069W,460
YOL070C,1040
YOL071W,415
YOL072W,644
YOL073C,1377
YOL075C,108
YOL076W,184
YOL077C,2927
YOL077W-A,2841
YOL078W,111
YOL080C,255
YOL081W,1056
YOL082W,1117
YOL083C-A,18
YOL083W,149
YOL084W,0
YOL085W-A,322
YOL086C,57872
YOL086W-A,725
YOL087C,103
YOL088C,903
YOL089C,121
YOL090W,229
YOL092W,1599
YOL093W,654
YOL094C,475
YOL095C,167
YOL096C,644
YOL097C,1415
YOL097W-A,248
YOL098C,586
YOL100W,492
YOL101C,380
YOL102C,1943
YOL103W,969
YOL103W-A,165
YOL104C,183
YOL105C,115
YOL107W,557
YOL108C,1181
YOL109W,29462
YOL110W,223
YOL111C,1812
YOL112W,683
YOL113W,440
YOL114C,54
YOL115W,150
YOL116W,192
YOL117W,3954
YOL119C,1990
YOL120C,52579
YOL121C,28040
YOL122C,451
YOL123W,2521
YOL124C,478
YOL125W,609
YOL126C,1935
YOL127W,34178
YOL128C,234
YOL129W,3357
YOL130W,658
YOL133W,3894
YOL135C,161
YOL136C,2989
YOL137W,842
YOL138C,556
YOL139C,6466
YOL140W,178
YOL141W,237
YOL142W,1127
YOL143C,2492
YOL144W,326
YOL145C,708
YOL146W,1351
YOL147C,1635
YOL148C,704
YOL149W,1108
YOL151W,242
YOL152W,1309
YOL154W,55
YOL155C,711
YOL158C,4028
YOL159C,1486
YOL159C-A,1745
YOL160W,125
YOL162W,541
YOL163W,408
YOL164W,429
YOL164W-A,440
YOL165C,28
YOR001W,591
YOR002W,1588
YOR003W,0
YOR004W,1087
YOR005C,0
YOR006C,470
YOR007C,2438
YOR008C,1017
YOR008W-B,622
YOR010C,120
YOR011W,0
YOR012W,59
YOR014W,1028
YOR016C,3388
YOR017W,115
YOR018W,397
YOR019W,0
YOR020C,22995
YOR020W-A,2431
YOR021C,3214
YOR022C,195
YOR023C,1215
YOR025W,461
YOR026W,698
YOR027W,1297
YOR028C,760
YOR030W,271
YOR032C,88
YOR032W-A,0
YOR033C,413
YOR034C,320
YOR035C,237
YOR036W,625
YOR037W,489
YOR038C,139
YOR039W,713
YOR040W,96
YOR042W,697
YOR043W,1768
YOR044W,765
YOR045W,1769
YOR046C,864
YOR047C,602
YOR048C,1250
YOR049C,0
YOR051C,941
YOR052C,4453
YOR053W,0
YOR054C,222
YOR056C,739
YOR057W,885
YOR058C,228
YOR059C,414
YOR060C,897
YOR061W,1503
YOR062C,869
YOR063W,13575
YOR064C,843
YOR065W,1088
YOR066W,1106
YOR067C,1478
YOR069W,421
YOR070C,311
YOR071C,79
YOR073W,226
YOR074C,772
YOR075W,724
YOR076C,282
YOR077W,264
YOR078W,1287
YOR079C,1437
YOR080W,583
YOR081C,367
YOR083W,167
YOR084W,100
YOR085W,2268
YOR086C,683
YOR087W,1296
YOR089C,1671
YOR090C,726
YOR091W,754
YOR092W,680
YOR093C,465
YOR094W,832
YOR095C,1099
YOR096W,43731
YOR097C,680
YOR098C,563
YOR099W,1917
YOR100C,92
YOR101W,1357
YOR103C,3231
YOR104W,487
YOR105W,20
YOR106W,246
YOR107W,331
YOR108C-A,0
YOR108W,1252
YOR109W,1179
YOR110W,358
YOR111W,761
YOR112W,548
YOR113W,508
YOR114W,143
YOR115C,859
YOR116C,814
YOR117W,1605
YOR118W,240
YOR119C,439
YOR120W,3081
YOR122C,14080
YOR123C,555
YOR124C,409
YOR125C,707
YOR126C,444
YOR127W,1318
YOR128C,1123
YOR129C,154
YOR130C,1401
YOR131C,990
YOR132W,359
YOR133W,7251
YOR134W,215
YOR136W,3618
YOR137C,78
YOR138C,331
YOR140W,421
YOR141C,387
YOR142W,5902
YOR143C,412
YOR144C,195
YOR145C,3099
YOR147W,272
YOR148C,973
YOR149C,621
YOR150W,858
YOR151C,822
YOR152C,461
YOR153W,1813
YOR154W,361
YOR155C,880
YOR156C,35
YOR157C,2257
YOR158W,1192
YOR159C,2991
YOR160W,456
YOR161C,1087
YOR161W-A,206
YOR162C,210
YOR163W,1357
YOR164C,1018
YOR165W,626
YOR166C,382
YOR167C,10034
YOR168W,4941
YOR171C,653
YOR172W,282
YOR173W,351
YOR174W,811
YOR175C,679
YOR176W,1405
YOR177C,19
YOR178C,784
YOR179C,675
YOR180C,352
YOR181W,1898
YOR182C,6568
YOR184W,2146
YOR185C,1491
YOR186C-A,0
YOR186W,145
YOR187W,3116
YOR188W,272
YOR189W,1146
YOR190W,0
YOR191W,620
YOR192C-B,135
YOR193W,385
YOR194C,610
YOR195W,366
YOR196C,864
YOR197W,1042
YOR198C,836
YOR200W,0
YOR201C,4237
YOR202W,7690
YOR204W,4695
YOR205C,728
YOR206W,2843
YOR207C,1708
YOR208W,1209
YOR209C,2486
YOR210W,7934
YOR211C,734
YOR212W,1126
YOR213C,574
YOR215C,1901
YOR216C,325
YOR217W,578
YOR219C,342
YOR220W,937
YOR221C,961
YOR222W,2404
YOR223W,470
YOR224C,7107
YOR226C,799
YOR227W,1521
YOR228C,636
YOR229W,62
YOR230W,2314
YOR231C-A,0
YOR231W,493
YOR232W,2079
YOR233W,370
YOR234C,29832
YOR236W,673
YOR237W,0
YOR238W,788
YOR239W,1014
YOR243C,1242
YOR244W,373
YOR245C,761
