Geneid,dcp2_1
YOR072W,75
YOR072W-A,24
YOR072W-B,8
YOR073W,1032
YOR074C,1419
YOR073W-A,0
YOR075W,1379
YOR076C,1162
YOR077W,452
YOR078W,1692
YOR079C,1455
YOR080W,1750
YOR081C,4350
YOR082C,303
YOR083W,331
YOR084W,614
YOR085W,4222
YOR086C,5227
YOR087W,2242
YOR089C,1897
YOR090C,2296
YOR091W,2473
YOR092W,2995
YOR093C,2227
YOR094W,492
YOR095C,1354
YOR096W,5515
YOR097C,788
YOR098C,4353
YOR099W,3791
YOR100C,695
YOR101W,1589
YOR102W,23
YOR103C,2664
YOR104W,1557
YOR105W,541
YOR106W,908
YOR107W,435
YOR108C-A,6
YOR109W,3774
YOR110W,1159
YOR111W,700
YOR112W,1811
YOR113W,2481
YOR114W,519
YOR115C,1861
YOR116C,5140
YOR117W,3035
YOR118W,1158
YOR119C,1916
YOR120W,3312
YOR121C,519
YOR122C,5711
YOR123C,740
YOR124C,4210
YOR125C,1440
YOR126C,896
YOR127W,5595
YOR128C,1329
YOR129C,1290
YOR130C,1070
YOR131C,856
YOR132W,1621
YOR133W,8324
YOR134W,749
YOR135C,3
YOR136W,9080
YOR137C,1411
YOR138C,2417
YOR139C,8
YOR140W,2629
YOR141C,1676
YOR142W,6791
YOR142W-B,3017
YOR142W-A,940
YOR143C,561
YOR144C,1166
YOR145C,2580
YOR146W,2
YOR147W,1388
YOR148C,596
YOR149C,2801
YOR150W,968
YOR151C,7525
YOR152C,597
YOR153W,15907
YOR154W,1776
YOR155C,2077
YOR156C,1260
YOR157C,3274
YOR158W,1419
YOR159C,1114
YOR160W,2947
YOR161C,2537
YOR161W-A,195
YOR161W-B,164
YOR161C-C,73
YOR162C,1970
YOR163W,1285
YOR164C,2540
YOR165W,2974
YOR166C,1801
YOR167C,4175
YOR168W,6165
YOR169C,1
YOR170W,2
YOR171C,2082
YOR173W,1272
YOR174W,997
YOR175C,3660
YOR176W,2277
YOR177C,273
YOR178C,3934
YOR179C,663
YOR180C,650
YOR181W,1850
YOR182C,2877
YOR183W,71
YOR184W,3905
YOR185C,753
YOR186W,104
YOR186C-A,42
YOR187W,7714
YOR188W,2455
YOR189W,1078
YOR190W,114
YOR191W,4132
YOR192C,833
YOR192C-C,105
YOR192C-B,2624
YOR192C-A,1524
YOR193W,797
YOR194C,734
YOR195W,1956
YOR196C,1761
YOR197W,3933
YOR198C,6317
YOR199W,29
YOR200W,15
YOR201C,1878
YOR202W,4180
YOR203W,1746
YOR204W,14823
YOR205C,2568
YOR206W,4683
YOR207C,5091
YOR208W,4063
YOR209C,3558
YOR210W,1352
YOR211C,2394
YOR212W,3266
YOR213C,1438
YOR214C,10
YOR215C,1565
YOR216C,1645
YOR217W,1932
YOR218C,1
YOR219C,4055
YOR220W,1405
YOR221C,1998
YOR222W,4437
YOR223W,657
YOR224C,4167
YOR225W,11
YOR226C,2910
YOR227W,6073
YOR228C,863
YOR229W,1252
YOR230W,7284
YOR231W,2820
YOR231C-A,20
YOR232W,3946
YOR233W,1845
YOR234C,3995
YOR235W,753
YOR236W,262
YOR237W,69
YOR238W,1193
YOR241W,1960
YOR242C,271
YOR243C,4238
YOR244W,1651
YOR245C,2152
YOR246C,3657
YOR247W,14750
YOR248W,6614
YOR249C,1277
YOR250C,1289
YOR251C,1866
YOR252W,969
YOR253W,1033
YOR254C,5591
YOR255W,6
YOR256C,2212
YOR257W,436
YOR258W,453
YOR259C,3216
YOR260W,5798
YOR261C,3032
YOR262W,1214
YOR263C,3
YOR264W,3121
YOR265W,1063
YOR266W,658
YOR267C,3557
YOR268C,27
YOR269W,1297
YOR270C,12431
YOR271C,4469
YOR272W,2630
YOR273C,4897
YOR274W,1327
YOR275C,2094
YOR276W,2985
YOR277C,14
YOR278W,870
YOR279C,667
YOR280C,985
YOR281C,1703
YOR282W,4
YOR283W,1615
YOR284W,708
YOR285W,2633
YOR286W,1989
YOR287C,640
YOR288C,1132
YOR289W,844
YOR290C,3224
YOR291W,3775
YOR292C,1754
YOR293W,6319
YOR293C-A,2
YOR294W,2692
YOR295W,761
YOR296W,1350
YOR297C,2109
YOR298W,138
YOR298C-A,7153
YOR299W,2343
YOR300W,99
YOR301W,2137
YOR302W,3508
YOR303W,11655
YOR304W,1938
YOR304C-A,885
YOR305W,2055
YOR306C,2789
YOR307C,2438
YOR308C,1147
YOR309C,2834
YOR310C,5774
YOR311C,2204
YOR312C,9040
YOR313C,375
YOR314W,1
YOR314W-A,17
YOR315W,2808
YOR316C,4636
YOR316C-A,108
YOR317W,7481
YOR318C,383
YOR319W,1076
YOR320C,2535
YOR322C,2589
YOR323C,3333
YOR324C,1924
YOR325W,5
YOR326W,6077
YOR327C,1512
YOR328W,4192
YOR329C,3518
YOR329W-A,74
YOR330C,1778
YOR331C,5
YOR332W,3785
YOR333C,7
YOR334W,1296
YOR335C,9566
YOR335W-A,1
YOR336W,1617
YOR337W,2569
YOR338W,722
YOR339C,56
YOR340C,2509
YOR341W,15341
YOR342C,4195
YOR343C,309
YOR343W-B,4824
YOR343W-A,953
YOR344C,1721
YOR345C,8
YOR346W,1554
YOR347C,1586
YOR348C,4478
YOR349W,2246
YOR350C,1748
YOR351C,32
YOR352W,866
YOR353C,1538
YOR354C,2941
YOR355W,4362
YOR356W,1443
YOR357C,1235
YOR358W,639
YOR359W,3076
YOR360C,3557
YOR361C,7510
YOR362C,3913
YOR363C,2601
YOR364W,83
YOR365C,52
YOR366W,80
YOR367W,1102
YOR368W,1066
YOR369C,7181
YOR370C,5455
YOR371C,2032
YOR372C,3254
YOR373W,1685
YOR374W,7320
YOR375C,14512
YOR376W,5
YOR376W-A,637
YOR377W,2484
YOR378W,378
YOR379C,159
YOR380W,2063
YOR381W,2303
YOR381W-A,45
YOR382W,2129
YOR383C,3715
YOR384W,69
YOR385W,1352
YOR386W,977
YOR387C,5
YOR388C,32
YOR389W,885
YOR390W,1201
YOR391C,123
YOR392W,13
YOR393W,22
YOR394W,0
YOR394C-A,113
YOR396W,175
YOR396C-A,0
YCR009C,5097
YCR084C,17811
YCL076W,8
YCL073C,81
YCL069W,3
YCL068C,807
YCL067C,871
YCL066W,3185
YCL065W,1117
YCL064C,458
YCL063W,2392
YCL061C,4613
YCL059C,3538
YCL058C,850
YCL058W-A,207
YCL057C-A,2789
YCL057W,6174
YCL056C,1281
YCL055W,1315
YCL054W,4378
YCL052C,3999
YCL051W,3750
YCL050C,5196
YCL049C,4657
YCL048W-A,575
YCL048W,192
YCL047C,1731
YCL045C,9549
YCL046W,5
YCL044C,6293
YCL043C,24245
YCL041C,1740
YCL042W,2733
YCL040W,19695
YCL039W,4766
YCL038C,1917
YCL037C,12883
YCL036W,2105
YCL035C,4547
YCL034W,3213
YCL033C,1461
YCL032W,2015
YCL031C,4397
YCL030C,8424
YCL029C,1832
YCL028W,4831
YCL027W,828
YCL026C-B,354
YCL026C-A,63
YCL025C,14077
YCL023C,42
YCL024W,4544
YCL022C,4
YCL021W-A,531
YCL019W,12998
YCL020W,5826
YCL018W,11891
YCL017C,6341
YCL016C,1974
YCL014W,5606
YCL012C,1446
YCL011C,6756
YCL010C,1871
YCL009C,16200
YCL008C,5280
YCL007C,90
YCL005W-A,3231
YCL005W,4491
YCL004W,2343
YCL002C,2830
YCL001W,3160
YCL001W-A,39
YCL001W-B,55
YCR001W,4
YCR002C,4415
YCR003W,2317
YCR004C,4552
YCR005C,8732
YCR006C,956
YCR007C,1427
YCR008W,8204
YCR010C,188
YCR011C,8504
YCR012W,37836
YCR013C,7
YCR014C,2432
YCR015C,1613
YCR016W,2079
YCR017C,14218
YCR018C,3650
YCR018C-A,266
YCR019W,1974
YCR020C,1147
YCR020C-A,1512
YCR020W-B,1676
YCR021C,1438
YCR022C,132
YCR023C,5177
YCR024C,2506
YCR024C-B,7246
YCR024C-A,6713
YCR025C,151
YCR026C,5381
YCR027C,2218
YCR028C,4683
YCR028C-A,3584
YCR030C,8293
YCR031C,14498
YCR032W,5572
YCR033W,4179
YCR034W,5928
YCR035C,3505
YCR036W,5220
YCR037C,4007
YCR038C,1867
YCR038W-A,110
YCR039C,209
YCR040W,95
YCR041W,75
YCR042C,3503
YCR043C,3120
YCR044C,3147
YCR045C,51
YCR045W-A,1578
YCR046C,2746
YCR047C,1714
YCR047W-A,74
YCR049C,2
YCR048W,3685
YCR050C,10
YCR051W,3093
YCR052W,3563
YCR053W,12556
YCR054C,2959
YCR057C,8985
YCR059C,3250
YCR060W,1912
YCR061W,3906
YCR064C,35
YCR063W,1927
YCR065W,6568
YCR066W,1439
YCR067C,11395
YCR068W,3954
YCR069W,4860
YCR071C,2061
YCR072C,2665
YCR073C,3873
YCR073W-A,2837
YCR075C,2257
YCR075W-A,621
YCR076C,1826
YCR077C,10962
YCR079W,3321
YCR081W,4491
YCR081C-A,6
YCR082W,3598
YCR083W,1261
YCR085W,61
YCR086W,1016
YCR087W,106
YCR087C-A,2090
YCR088W,6483
YCR089W,10931
YCR090C,2456
YCR091W,2048
YCR092C,1988
YCR093W,14219
YCR094W,2833
YCR095C,1931
YCR095W-A,710
YCR096C,1976
YCR097W,3
YCR097W-A,4
YCR098C,1873
YCR099C,1118
YCR100C,2103
YCR101C,1612
YCR102C,568
YCR102W-A,159
YCR104W,30
YCR105W,252
YCR106W,4250
YCR107W,1529
YCR108C,25
YGL196W,1373
YGL131C,2491
YGL059W,1402
YGR017W,2611
YGR088W,1625
YGR147C,1875
YGR212W,643
YGL263W,2
YGL262W,10
YGL261C,37
YGL260W,0
YGL259W,209
YGL258W-A,155
YGL258W,31
YGL257C,1377
YGL256W,3605
YGL255W,2063
YGL254W,1706
YGL253W,12922
YGL252C,2354
YGL251C,2340
YGL250W,329
YGL249W,143
YGL248W,2587
YGL247W,1054
YGL246C,1799
YGL245W,8070
YGL244W,1132
YGL243W,1450
YGL242C,1839
YGL241W,1978
YGL240W,625
YGL239C,1
YGL238W,5711
YGL237C,815
YGL236C,1809
YGL235W,76
YGL234W,8233
YGL233W,2355
YGL232W,1233
YGL231C,1974
YGL230C,40
YGL229C,1163
YGL228W,3361
YGL227W,1402
YGL226C-A,1429
YGL226W,500
YGL225W,4167
YGL224C,1595
YGL223C,3022
YGL222C,2979
YGL221C,3329
YGL220W,2398
YGL219C,2507
YGL218W,3
YGL217C,7
YGL216W,1999
YGL215W,5826
YGL214W,14
YGL213C,2275
YGL212W,499
YGL211W,1678
YGL210W,1205
YGL209W,1807
YGL208W,985
YGL207W,5858
YGL206C,10101
YGL205W,200
YGL204C,188
YGL203C,2296
YGL202W,9670
YGL201C,2597
YGL200C,5186
YGL199C,127
YGL198W,2704
YGL197W,5682
YGL195W,19587
YGL194C-A,820
YGL194C,1528
YGL193C,2912
YGL192W,13
YGL191W,3596
YGL190C,2857
YGL189C,8299
YGL188C-A,181
YGL188C,283
YGL187C,2888
YGL186C,2350
YGL185C,1253
YGL184C,1298
YGL183C,37
YGL182C,43
YGL181W,2003
YGL180W,1008
YGL179C,1000
YGL178W,6371
YGL177W,701
YGL176C,1295
YGL175C,531
YGL174W,441
YGL173C,10584
YGL172W,823
YGL171W,1545
YGL170C,29
YGL169W,2109
YGL168W,13
YGL167C,8256
YGL166W,855
YGL165C,29
YGL164C,518
YGL163C,1262
YGL162W,1673
YGL161C,3637
YGL160W,2306
YGL159W,807
YGL158W,151
YGL157W,2272
YGL156W,1547
YGL155W,2018
YGL154C,902
YGL153W,523
YGL152C,23
YGL151W,3421
YGL150C,2893
YGL149W,1
YGL148W,5758
YGL147C,7080
YGL146C,417
YGL145W,1396
YGL144C,613
YGL143C,940
YGL142C,3548
YGL141W,1792
YGL140C,5898
YGL139W,3041
YGL138C,5
YGL137W,6432
YGL136C,1363
YGL135W,6149
YGL134W,1354
YGL133W,1231
YGL132W,7
YGL130W,1896
YGL129C,2028
YGL128C,1546
YGL127C,1761
YGL126W,2309
YGL125W,10805
YGL124C,1440
YGL123W,14022
YGL123C-A,22
YGL122C,2495
YGL121C,800
YGL120C,3784
YGL119W,1103
YGL118C,70
YGL117W,1649
YGL116W,1705
YGL115W,2236
YGL114W,3888
YGL113W,1297
YGL112C,2575
YGL111W,2813
YGL110C,1205
YGL109W,14
YGL108C,912
YGL107C,2139
YGL106W,2244
YGL105W,8318
YGL104C,1644
YGL103W,11523
YGL102C,20
YGL101W,1609
YGL100W,2522
YGL099W,1618
YGL098W,1093
YGL097W,2091
YGL096W,459
YGL095C,2127
YGL094C,3458
YGL093W,1278
YGL092W,4688
YGL091C,1152
YGL090W,1004
YGL089C,1735
YGL088W,3025
YGL087C,2079
YGL086W,1116
YGL085W,840
YGL084C,3504
YGL083W,1386
YGL082W,2296
YGL081W,100
YGL080W,1965
YGL079W,1235
YGL078C,3789
YGL077C,4353
YGL076C,7892
YGL075C,478
YGL074C,5
YGL073W,3446
YGL072C,506
YGL071W,2549
YGL070C,2027
YGL069C,112
YGL068W,2829
YGL067W,1615
YGL066W,1624
YGL065C,1359
YGL064C,843
YGL063W,1904
YGL063C-A,15
YGL062W,5900
YGL061C,722
YGL060W,1185
YGL058W,2541
YGL057C,704
YGL056C,4673
YGL055W,18380
YGL054C,2575
YGL053W,910
YGL052W,148
YGL051W,237
YGL050W,928
YGL049C,4469
YGL048C,3209
YGL047W,647
YGL045W,973
YGL044C,1241
YGL043W,2097
YGL042C,2
YGL041C-B,38
YGL041W-A,999
YGL041C,20
YGL040C,3180
YGL039W,1020
YGL038C,2620
YGL037C,6244
YGL036W,3041
YGL035C,2354
YGL034C,54
YGL033W,21
YGL032C,64
YGL031C,8037
YGL030W,5619
YGL029W,780
YGL028C,14476
YGL027C,2666
YGL026C,11571
YGL025C,1268
YGL024W,21
YGL023C,1440
YGL022W,7361
YGL021W,3713
YGL020C,1018
YGL019W,2810
YGL018C,507
YGL017W,685
YGL016W,2806
YGL015C,34
YGL014W,4694
YGL014C-A,2
YGL013C,3011
YGL012W,6554
YGL011C,2976
YGL010W,1188
YGL009C,19845
YGL008C,58841
YGL007C-A,98
YGL007W,38
YGL006W-A,65
YGL006W,3516
YGL005C,1022
YGL004C,873
YGL003C,2271
YGL002W,1477
YGL001C,3559
YGR001C,1693
YGR002C,1235
YGR003W,1932
YGR004W,1050
YGR005C,1397
YGR006W,605
YGR007W,2210
YGR008C,1616
YGR009C,1331
YGR010W,1296
YGR011W,335
YGR012W,1261
YGR013W,1229
YGR014W,12913
YGR015C,1194
YGR016W,362
YGR018C,108
YGR019W,2959
YGR020C,2881
YGR021W,1041
YGR022C,7
YGR023W,2650
YGR024C,1727
YGR025W,398
YGR026W,2994
YGR027C,6427
YGR027W-B,4557
YGR027W-A,771
YGR028W,1183
YGR029W,1392
YGR030C,940
YGR031W,1354
YGR031C-A,17
YGR032W,16975
YGR033C,2454
YGR034W,6316
YGR035C,213
YGR035W-A,0
YGR036C,1951
YGR037C,2788
YGR038W,2336
YGR038C-B,4131
YGR038C-A,1192
YGR039W,317
YGR040W,1957
YGR041W,2197
YGR042W,1599
YGR043C,367
YGR044C,3204
YGR045C,470
YGR046W,2360
YGR047C,1467
YGR048W,1433
YGR049W,2409
YGR050C,389
YGR051C,3
YGR052W,319
YGR053C,122
YGR054W,7736
YGR055W,9468
YGR056W,2589
YGR057C,1331
YGR058W,1140
YGR059W,41
YGR060W,8687
YGR061C,8495
YGR062C,890
YGR063C,1370
YGR064W,282
YGR065C,3762
YGR066C,119
YGR067C,735
YGR068C,1599
YGR068W-A,13
YGR069W,31
YGR070W,5013
YGR071C,1683
YGR072W,552
YGR073C,197
YGR074W,1656
YGR075C,495
YGR076C,1067
YGR077C,2740
YGR078C,1592
YGR079W,3548
YGR080W,2031
YGR081C,1666
YGR082W,3556
YGR083C,3083
YGR084C,1916
YGR085C,5406
YGR086C,8975
YGR087C,48
YGR089W,3064
YGR090W,6481
YGR091W,703
YGR092W,2895
YGR093W,1403
YGR094W,11862
YGR095C,1618
YGR096W,987
YGR097W,6183
YGR098C,3489
YGR099W,1492
YGR100W,2547
YGR101W,2269
YGR102C,862
YGR103W,6409
YGR104C,1162
YGR105W,863
YGR106C,4467
YGR107W,154
YGR108W,2966
YGR109C,992
YGR109W-B,3863
YGR109W-A,98
YGR110W,668
YGR111W,2071
YGR112W,864
YGR113W,1483
YGR114C,2
YGR115C,1
YGR116W,5204
YGR117C,1680
YGR118W,5577
YGR119C,3007
YGR120C,1037
YGR121C,1458
YGR121W-A,175
YGR122W,559
YGR122C-A,95
YGR123C,1533
YGR124W,14244
YGR125W,3770
YGR126W,613
YGR127W,886
YGR128C,4619
YGR129W,503
YGR130C,3908
YGR131W,696
YGR132C,2620
YGR133W,1384
YGR134W,1372
YGR135W,3763
YGR136W,4630
YGR137W,3179
YGR138C,2295
YGR139W,44
YGR140W,1668
YGR141W,411
YGR142W,1387
YGR143W,3109
YGR144W,110
YGR145W,2717
YGR146C,3123
YGR146C-A,42
YGR148C,7038
YGR149W,4428
YGR150C,1767
YGR151C,373
YGR152C,1167
YGR153W,726
YGR154C,1716
YGR155W,10738
YGR156W,1253
YGR157W,10494
YGR158C,1243
YGR159C,6850
YGR160W,10
YGR161C,5741
YGR161W-C,1770
YGR161W-B,12032
YGR161W-A,9437
YGR161C-D,5166
YGR161C-C,442
YGR162W,8830
YGR163W,1672
YGR164W,95
YGR165W,2450
YGR166W,1767
YGR167W,3417
YGR168C,1682
YGR169C,964
YGR169C-A,593
YGR170W,3045
YGR171C,1129
YGR172C,1690
YGR173W,1836
YGR174C,698
YGR174W-A,186
YGR175C,13474
YGR176W,37
YGR177C,1684
YGR178C,5526
YGR179C,946
YGR180C,5261
YGR181W,945
YGR182C,1213
YGR183C,2778
YGR184C,6073
YGR185C,6104
YGR186W,2121
YGR187C,1209
YGR188C,903
YGR189C,21461
YGR190C,4
YGR191W,5601
YGR192C,47166
YGR193C,2134
YGR194C,1468
YGR195W,1499
YGR196C,1100
YGR197C,2469
YGR198W,3382
YGR199W,1923
YGR200C,4443
YGR201C,761
YGR202C,1538
YGR203W,1360
YGR204W,9947
YGR204C-A,2
YGR205W,1346
YGR206W,547
YGR207C,1654
YGR208W,1052
YGR209C,2030
YGR210C,3580
YGR211W,4865
YGR213C,454
YGR214W,12556
YGR215W,1089
YGR216C,2506
YGR217W,3250
YGR218W,7058
YGR219W,0
YGR220C,1861
YGR221C,1400
YGR222W,1676
YGR223C,1415
YGR224W,481
YGR225W,174
YGR226C,0
YGR227W,3099
YGR228W,5
YGR229C,3709
YGR230W,844
YGR231C,2497
YGR232W,1399
YGR233C,2549
YGR234W,20341
YGR235C,2104
YGR236C,90
YGR237C,1862
YGR238C,1729
YGR239C,1603
YGR240C,22548
YGR240C-A,28
YGR241C,3026
YGR242W,8
YGR243W,2430
YGR244C,3109
YGR245C,3868
YGR246C,1480
YGR247W,1446
YGR248W,717
YGR249W,379
YGR250C,2712
YGR251W,1296
YGR252W,1066
YGR253C,3148
YGR254W,20017
YGR255C,2447
YGR256W,914
YGR257C,1958
YGR258C,1355
YGR259C,304
YGR260W,3766
YGR261C,3965
YGR262C,2000
YGR263C,1069
YGR264C,8247
YGR265W,0
YGR266W,1766
YGR267C,3074
YGR268C,2285
YGR269W,70
YGR270W,4867
YGR270C-A,1
YGR271W,3304
YGR271C-A,1039
YGR273C,5
YGR274C,1827
YGR275W,1016
YGR276C,990
YGR277C,1169
YGR278W,1490
YGR279C,15417
YGR280C,212
YGR281W,4464
YGR282C,14162
YGR283C,704
YGR284C,4590
YGR285C,7197
YGR286C,967
YGR287C,409
YGR288W,1401
YGR289C,1468
YGR290W,3
YGR291C,2
YGR292W,503
YGR293C,25
YGR294W,80
YGR295C,4311
YGR296W,106
YGR296C-A,0
YGR296C-B,0
YLR454W,6715
YLR060W,7955
YLR186W,2269
YLR398C,3242
YLL067C,722
YLL067W-A,1
YLL066W-B,58
YLL066C,2807
YLL066W-A,0
YLL065W,0
YLL064C,6
YLL063C,1459
YLL062C,975
YLL061W,2833
YLL060C,1391
YLL059C,335
YLL058W,1436
YLL057C,326
YLL056C,464
YLL055W,1239
YLL054C,1204
YLL053C,387
YLL052C,489
YLL051C,7396
YLL050C,2559
YLL049W,465
YLL048C,12031
YLL047W,16
YLL046C,96
YLL045C,11502
YLL044W,21
YLL043W,4204
YLL042C,133
YLL041C,4070
YLL040C,6743
YLL039C,5411
YLL038C,1091
YLL037W,71
YLL036C,1495
YLL035W,2070
YLL034C,1453
YLL033W,407
YLL032C,1479
YLL031C,5112
YLL030C,6
YLL029W,3276
YLL028W,3729
YLL027W,2219
YLL026W,9443
YLL025W,206
YLL024C,29083
YLL023C,2128
YLL022C,1325
YLL021W,3156
YLL020C,411
YLL019C,5756
YLL019W-A,2
YLL018C-A,1379
YLL018C,8087
YLL015W,4100
YLL014W,983
YLL013C,4173
YLL012W,1410
YLL011W,2206
YLL010C,2617
YLL009C,1003
YLL008W,2478
YLL007C,1121
YLL006W-A,9
YLL006W,1213
YLL005C,35
YLL004W,913
YLL003W,1974
YLL002W,871
YLL001W,1835
YLR001C,1639
YLR002C,2104
YLR003C,1517
YLR004C,380
YLR005W,1512
YLR006C,2399
YLR007W,1532
YLR008C,2221
YLR009W,3343
YLR010C,563
YLR011W,853
YLR012C,4
YLR013W,7
YLR014C,1445
YLR015W,1114
YLR016C,1421
YLR017W,2940
YLR018C,2164
YLR019W,4201
YLR020C,1523
YLR021W,997
YLR022C,1830
YLR023C,3609
YLR024C,1224
YLR025W,769
YLR026C,1507
YLR027C,10462
YLR028C,5162
YLR029C,10669
YLR030W,257
YLR031W,157
YLR032W,1485
YLR033W,2037
YLR034C,5608
YLR035C,1157
YLR035C-A,2903
YLR036C,1350
YLR037C,433
YLR038C,1712
YLR039C,1382
YLR040C,9435
YLR041W,29
YLR042C,935
YLR043C,1780
YLR044C,53797
YLR045C,1904
YLR046C,1518
YLR047C,3625
YLR048W,17244
YLR049C,1865
YLR050C,828
YLR051C,1390
YLR052W,2310
YLR053C,43
YLR054C,125
YLR055C,977
YLR056W,9503
YLR057W,2557
YLR058C,7374
YLR059C,1667
YLR061W,7372
YLR062C,8
YLR063W,684
YLR064W,4046
YLR065C,678
YLR066W,1194
YLR067C,1188
YLR068W,435
YLR069C,2994
YLR070C,105
YLR071C,2889
YLR072W,1289
YLR073C,4394
YLR074C,1183
YLR075W,11983
YLR076C,7
YLR077W,1289
YLR078C,1446
YLR079W,2545
YLR080W,224
YLR081W,46
YLR082C,442
YLR083C,6288
YLR084C,4728
YLR085C,1805
YLR086W,1852
YLR087C,3601
YLR088W,3145
YLR089C,5989
YLR090W,1425
YLR091W,883
YLR092W,1364
YLR093C,1718
YLR094C,1988
YLR095C,1923
YLR096W,2330
YLR097C,1543
YLR098C,1914
YLR099C,2174
YLR099W-A,648
YLR100W,5873
YLR101C,193
YLR102C,488
YLR103C,1647
YLR104W,1915
YLR105C,1248
YLR106C,13729
YLR107W,1191
YLR108C,1273
YLR109W,7422
YLR110C,24816
YLR111W,33
YLR112W,390
YLR113W,4961
YLR114C,1017
YLR115W,2036
YLR116W,1904
YLR117C,1286
YLR118C,2073
YLR119W,592
YLR120C,8918
YLR120W-A,112
YLR121C,4486
YLR122C,334
YLR123C,317
YLR124W,177
YLR125W,627
YLR126C,313
YLR127C,1188
YLR128W,682
YLR129W,3593
YLR130C,6183
YLR131C,1999
YLR132C,1260
YLR133W,2223
YLR134W,822
YLR135W,698
YLR136C,881
YLR137W,988
YLR138W,2576
YLR139C,2193
YLR140W,391
YLR141W,1670
YLR142W,1668
YLR143W,1365
YLR144C,2554
YLR145W,516
YLR146C,1676
YLR146W-A,465
YLR147C,1169
YLR148W,1669
YLR149C,1939
YLR149C-A,10
YLR150W,9811
YLR151C,526
YLR152C,3258
YLR153C,13973
YLR154C,717
YLR154W-A,22462
YLR154W-B,20853
YLR154W-C,30631
YLR154W-E,222
YLR154W-F,5185
YLR154C-G,4
YLR154C-H,0
YLR155C,8
YLR156W,83
YLR156C-A,15
YLR157C,489
YLR157W-D,0
YLR157C-B,6964
YLR157C-A,473
YLR157W-E,0
YLR157C-C,0
YLR158C,22
YLR159W,0
YLR159C-A,2
YLR160C,8526
YLR161W,30
YLR162W,388
YLR162W-A,951
YLR163C,2496
YLR163W-A,2
YLR164W,437
YLR165C,932
YLR166C,3323
YLR167W,11398
YLR168C,2496
YLR169W,10
YLR170C,433
YLR171W,13
YLR172C,2464
YLR173W,2269
YLR174W,660
YLR175W,4820
YLR176C,1889
YLR177W,1894
YLR178C,1525
YLR179C,3323
YLR180W,9969
YLR181C,986
YLR182W,1938
YLR183C,1618
YLR184W,14
YLR185W,5292
YLR187W,2424
YLR188W,2446
YLR189C,2151
YLR190W,2111
YLR191W,1326
YLR192C,3251
YLR193C,1267
YLR194C,5663
YLR195C,2296
YLR196W,4444
YLR197W,8089
YLR198C,310
YLR199C,1954
YLR200W,1430
YLR201C,2210
YLR202C,804
YLR203C,4254
YLR204W,1734
YLR205C,1926
YLR206W,6993
YLR207W,2081
YLR208W,2930
YLR209C,2126
YLR210W,882
YLR211C,580
YLR212C,2516
YLR213C,239
YLR214W,7839
YLR215C,1000
YLR216C,4704
YLR217W,3
YLR218C,195
YLR219W,2392
YLR220W,2176
YLR221C,1770
YLR222C,3438
YLR222C-A,13
YLR223C,2055
YLR224W,3115
YLR225C,1639
YLR226W,1387
YLR227C,861
YLR227W-B,5554
YLR227W-A,1090
YLR228C,1769
YLR229C,3399
YLR230W,7
YLR231C,1711
YLR232W,28
YLR233C,1312
YLR234W,870
YLR235C,32
YLR236C,53
YLR237W,3488
YLR238W,956
YLR239C,918
YLR240W,2048
YLR241W,3915
YLR242C,826
YLR243W,1707
YLR244C,3045
YLR245C,543
YLR246W,1838
YLR247C,3737
YLR248W,3517
YLR249W,54785
YLR250W,1902
YLR251W,1955
YLR252W,817
YLR253W,2187
YLR254C,935
YLR255C,58
YLR256W,2986
YLR256W-A,659
YLR257W,6998
YLR258W,9167
YLR259C,12332
YLR260W,1355
YLR261C,1221
YLR262C,1520
YLR262C-A,854
YLR263W,1301
YLR264W,2720
YLR264C-A,5
YLR265C,1133
YLR266C,2418
YLR267W,519
YLR268W,2037
YLR269C,7
YLR270W,1922
YLR271W,655
YLR272C,2549
YLR273C,944
YLR274W,2972
YLR275W,1127
YLR276C,4379
YLR277C,1805
YLR278C,4636
YLR279W,14
YLR280C,354
YLR281C,364
YLR282C,12
YLR283W,846
YLR284C,531
YLR285W,1615
YLR285C-A,275
YLR286C,23438
YLR286W-A,178
YLR287C,1865
YLR287C-A,4783
YLR288C,1714
YLR289W,1054
YLR290C,846
YLR291C,3211
YLR292C,2616
YLR293C,7003
YLR294C,1999
YLR295C,2979
YLR296W,212
YLR297W,1758
YLR298C,1026
YLR299W,2355
YLR299C-A,5
YLR300W,25963
YLR301W,1440
YLR302C,13
YLR303W,12718
YLR304C,21189
YLR305C,6594
YLR306W,775
YLR307W,94
YLR307C-A,105
YLR308W,9
YLR309C,1144
YLR310C,6891
YLR311C,58
YLR312C,621
YLR312W-A,2100
YLR313C,925
YLR314C,2603
YLR315W,1012
YLR316C,631
YLR317W,1161
YLR318W,2145
YLR319C,1469
YLR320W,1528
YLR321C,1787
YLR322W,25
YLR323C,640
YLR324W,1264
YLR325C,6695
YLR326W,1019
YLR327C,5316
YLR328W,1490
YLR329W,77
YLR330W,3853
YLR331C,6
YLR332W,7371
YLR333C,3967
YLR334C,19
YLR335W,3478
YLR336C,1674
YLR337C,3511
YLR338W,16
YLR339C,3
YLR340W,20663
YLR341W,110
YLR342W,33490
YLR342W-A,181
YLR343W,415
YLR344W,5917
YLR345W,2127
YLR346C,151
YLR347C,7967
YLR347W-A,4
YLR348C,2752
YLR349W,73
YLR350W,4782
YLR351C,1599
YLR352W,1123
