GeneID,wt.1
YLL010C,448
YLL011W,532
YLL012W,773
YLL013C,564
YLL014W,3955
YLL015W,1124
YLL018C,5196
YLL018C-A,679
YLL019C,151
YLL021W,458
YLL022C,338
YLL023C,667
YLL024C,24914
YLL025W,0
YLL026W,3029
YLL027W,728
YLL028W,863
YLL029W,455
YLL031C,2058
YLL032C,184
YLL033W,231
YLL034C,819
YLL035W,340
YLL036C,307
YLL038C,231
YLL039C,2259
YLL040C,159
YLL041C,2852
YLL042C,77
YLL043W,331
YLL045C,73219
YLL046C,0
YLL047W,0
YLL048C,2335
YLL049W,427
YLL050C,5500
YLL051C,415
YLL052C,248
YLL054C,278
YLL055W,22
YLL056C,0
YLL057C,0
YLL058W,128
YLL059C,0
YLL060C,264
YLL061W,563
YLL062C,243
YLL063C,64
YLL066C,16
YLR001C,514
YLR002C,540
YLR003C,1442
YLR004C,0
YLR005W,354
YLR006C,547
YLR007W,861
YLR008C,2183
YLR009W,2195
YLR010C,301
YLR011W,142
YLR014C,343
YLR015W,395
YLR016C,441
YLR017W,2078
YLR018C,919
YLR019W,1152
YLR020C,722
YLR021W,869
YLR022C,934
YLR023C,840
YLR024C,72
YLR025W,975
YLR026C,297
YLR027C,6999
YLR028C,954
YLR029C,42407
YLR031W,0
YLR032W,66
YLR033W,423
YLR034C,481
YLR035C,77
YLR036C,444
YLR037C,0
YLR038C,2161
YLR040C,816
YLR041W,29
YLR042C,470
YLR043C,10365
YLR044C,30711
YLR045C,184
YLR046C,85
YLR047C,220
YLR048W,124918
YLR049C,285
YLR050C,2336
YLR051C,2765
YLR052W,474
YLR053C,0
YLR055C,92
YLR056W,8531
YLR057W,485
YLR058C,2069
YLR059C,1214
YLR060W,2908
YLR061W,38886
YLR062C,0
YLR063W,99
YLR064W,1004
YLR065C,1442
YLR066W,2207
YLR067C,298
YLR068W,1401
YLR069C,495
YLR071C,445
YLR072W,207
YLR073C,3622
YLR074C,2007
YLR075W,51539
YLR076C,0
YLR077W,204
YLR078C,338
YLR079W,685
YLR080W,0
YLR082C,149
YLR083C,2373
YLR084C,924
YLR085C,360
YLR086W,55
YLR087C,273
YLR088W,1520
YLR089C,1343
YLR090W,280
YLR091W,167
YLR092W,91
YLR093C,680
YLR094C,281
YLR095C,229
YLR096W,141
YLR097C,216
YLR098C,167
YLR099C,495
YLR099W-A,522
YLR100W,4586
YLR101C,0
YLR102C,222
YLR103C,96
YLR104W,1177
YLR105C,811
YLR106C,1030
YLR107W,402
YLR108C,230
YLR109W,22773
YLR110C,310895
YLR112W,200
YLR113W,2481
YLR114C,312
YLR115W,237
YLR116W,283
YLR117C,189
YLR118C,1155
YLR119W,386
YLR120C,3118
YLR120W-A,255
YLR121C,1092
YLR123C,155
YLR126C,253
YLR127C,166
YLR128W,275
YLR129W,1498
YLR130C,1851
YLR131C,62
YLR132C,168
YLR133W,104
YLR134W,140
YLR135W,49
YLR136C,101
YLR137W,271
YLR138W,556
YLR139C,572
YLR140W,0
YLR141W,274
YLR142W,408
YLR143W,125
YLR144C,622
YLR145W,477
YLR146C,789
YLR146W-A,2085
YLR147C,1975
YLR148W,230
YLR149C,25
YLR150W,15943
YLR151C,79
YLR152C,178
YLR153C,5253
YLR154C,605
YLR154C-G,0
YLR163C,1005
YLR164W,150
YLR165C,143
YLR166C,481
YLR167W,72366
YLR168C,911
YLR170C,916
YLR171W,0
YLR172C,3734
YLR173W,124
YLR174W,0
YLR175W,2412
YLR176C,0
YLR177W,261
YLR178C,397
YLR179C,6451
YLR180W,12108
YLR181C,106
YLR182W,211
YLR183C,273
YLR185W,52694
YLR186W,2667
YLR187W,164
YLR188W,872
YLR189C,167
YLR190W,1472
YLR191W,205
YLR192C,1485
YLR193C,651
YLR194C,1620
YLR195C,785
YLR196W,1521
YLR197W,6389
YLR199C,761
YLR200W,1312
YLR201C,407
YLR203C,2376
YLR204W,1186
YLR205C,297
YLR206W,830
YLR207W,288
YLR208W,1344
YLR209C,952
YLR210W,269
YLR211C,55
YLR212C,355
YLR213C,55
YLR214W,4829
YLR215C,350
YLR216C,4132
YLR219W,217
YLR220W,510
YLR221C,1222
YLR222C,805
YLR223C,387
YLR224W,719
YLR225C,554
YLR226W,402
YLR227C,95
YLR228C,269
YLR229C,8667
YLR230W,146
YLR231C,101
YLR233C,71
YLR234W,87
YLR236C,0
YLR237W,103
YLR238W,106
YLR239C,524
YLR240W,294
YLR241W,369
YLR242C,544
YLR243W,725
YLR244C,1681
YLR245C,530
YLR246W,558
YLR247C,114
YLR248W,957
YLR249W,93151
YLR250W,674
YLR251W,95
YLR253W,543
YLR254C,125
YLR255C,0
YLR256W,368
YLR257W,3010
YLR258W,278
YLR259C,2710
YLR260W,168
YLR261C,35
YLR262C,1522
YLR262C-A,6246
YLR263W,56
YLR264W,34693
YLR265C,318
YLR266C,52
YLR267W,0
YLR268W,1572
YLR270W,598
YLR271W,33
YLR272C,227
YLR273C,59
YLR274W,276
YLR275W,881
YLR276C,658
YLR277C,250
YLR278C,170
YLR281C,126
YLR283W,417
YLR284C,59
YLR285W,2401
YLR286C,7841
YLR286W-A,28
YLR287C,994
YLR287C-A,11973
YLR288C,187
YLR289W,112
YLR290C,413
YLR291C,843
YLR292C,1270
YLR293C,14761
YLR295C,4552
YLR297W,1617
YLR298C,287
YLR299C-A,70
YLR299W,334
YLR300W,8153
YLR301W,902
YLR303W,15672
YLR304C,9898
YLR305C,393
YLR306W,323
YLR307C-A,0
YLR307W,0
YLR309C,521
YLR310C,376
YLR312C,0
YLR312W-A,1040
YLR313C,64
YLR314C,729
YLR315W,186
YLR316C,266
YLR317W,0
YLR318W,30
YLR319C,252
YLR320W,285
YLR321C,281
YLR322W,0
YLR323C,161
YLR324W,362
YLR325C,20283
YLR326W,203
YLR327C,147
YLR328W,628
YLR330W,1170
YLR332W,1358
YLR333C,25095
YLR335W,571
YLR336C,312
YLR337C,382
YLR340W,79006
YLR342W,6137
YLR344W,23704
YLR345W,230
YLR346C,58
YLR347C,1018
YLR348C,1254
YLR349W,0
YLR350W,2494
YLR351C,2643
YLR352W,111
YLR353W,296
YLR354C,9058
YLR355C,9758
YLR356W,1125
YLR357W,388
YLR359W,399
YLR360W,481
YLR361C,325
YLR361C-A,601
YLR362W,125
YLR363C,298
YLR363W-A,1752
YLR364W,149
YLR365W,0
YLR367W,16892
YLR368W,112
YLR369W,262
YLR370C,3267
YLR371W,531
YLR372W,6098
YLR373C,323
YLR374C,0
YLR375W,2940
YLR376C,179
YLR378C,2168
YLR380W,485
YLR381W,47
YLR382C,311
YLR383W,126
YLR384C,1155
YLR385C,167
YLR386W,514
YLR387C,547
YLR388W,10297
YLR389C,639
YLR390W,73
YLR390W-A,15728
YLR392C,131
YLR393W,120
YLR395C,9610
YLR396C,294
YLR397C,424
YLR398C,287
YLR399C,740
YLR401C,330
YLR403W,27
YLR404W,361
YLR405W,430
YLR406C,40466
YLR407W,611
YLR408C,439
YLR409C,1301
YLR410W,382
YLR411W,94
YLR412W,1013
YLR413W,11061
YLR414C,2005
YLR417W,94
YLR418C,537
YLR419W,30
YLR420W,652
YLR421C,4236
YLR422W,235
YLR423C,71
YLR424W,121
YLR425W,84
YLR426W,797
YLR427W,406
YLR428C,0
YLR429W,1957
YLR430W,572
YLR431C,124
YLR432W,3560
YLR433C,69
YLR435W,1125
YLR436C,955
YLR437C,2307
YLR438C-A,1937
YLR438W,466
YLR439W,547
YLR440C,365
YLR441C,12181
YLR442C,166
YLR443W,457
YLR444C,0
YLR446W,33
YLR447C,3936
YLR448W,35213
YLR449W,1036
YLR450W,1110
YLR451W,202
YLR452C,1383
YLR453C,137
YLR454W,654
YLR455W,419
YLR456W,167
YLR457C,108
YLR459W,725
YLR460C,42
YML001W,3185
YML003W,170
YML004C,1521
YML005W,327
YML006C,595
YML007W,947
YML008C,2611
YML009C,1728
YML010W,948
YML011C,339
YML012W,6942
YML013W,462
YML014W,246
YML015C,263
YML016C,762
YML017W,355
YML018C,1576
YML019W,1881
YML020W,120
YML021C,403
YML022W,7164
YML023C,1282
YML024W,149522
YML025C,465
YML026C,53134
YML027W,360
YML028W,26583
YML029W,355
YML030W,891
YML031W,2456
YML032C,535
YML034W,376
YML035C,488
YML036W,1008
YML037C,71
YML038C,681
YML041C,427
YML043C,107
YML046W,384
YML048W,9028
YML050W,218
YML051W,367
YML052W,2255
YML053C,300
YML054C,0
YML055W,2767
YML056C,9801
YML057C-A,0
YML057W,689
YML058W,25639
YML058W-A,136
YML059C,504
YML060W,113
YML061C,245
YML062C,131
YML063W,30328
YML064C,408
YML065W,176
YML066C,26
YML067C,3208
YML068W,172
YML069W,777
YML070W,1046
YML071C,305
YML072C,1875
YML073C,41030
YML074C,1926
YML075C,3284
YML076C,241
YML077W,1784
YML078W,1908
YML079W,1538
YML080W,330
YML081C-A,8975
YML081W,1037
YML082W,629
YML085C,3025
YML086C,1164
YML087C,56
YML088W,564
YML089C,0
YML091C,435
YML092C,1435
YML093W,475
YML094W,1534
YML095C,113
YML096W,585
YML097C,328
YML098W,1135
YML099C,303
YML100W,1094
YML100W-A,0
YML101C,1796
YML101C-A,0
YML102W,497
YML103C,615
YML104C,47
YML105C,664
YML106W,2890
YML107C,195
YML108W,1118
YML109W,123
YML110C,1861
YML111W,272
YML112W,316
YML113W,651
YML114C,429
YML115C,1558
YML116W,811
YML117W,768
YML118W,15
YML119W,274
YML120C,1198
YML121W,517
YML123C,8651
YML124C,1717
YML125C,1578
YML127W,1060
YML128C,167
YML129C,1160
YML130C,1199
YML131W,459
YMR001C,436
YMR001C-A,96
YMR002W,6782
YMR003W,824
YMR004W,249
YMR005W,576
YMR006C,705
YMR007W,43
YMR008C,917
YMR009W,1149
YMR010W,1420
YMR011W,1271
YMR012W,3883
YMR013C,138
YMR013C-A,0
YMR014W,400
YMR015C,360
YMR016C,687
YMR020W,499
YMR021C,218
YMR022W,2757
YMR023C,27
YMR024W,562
YMR025W,114
YMR026C,487
YMR027W,778
YMR028W,351
YMR029C,318
YMR030W,40
YMR031C,370
YMR032W,118
YMR033W,474
YMR034C,27
YMR035W,609
YMR036C,245
YMR037C,438
YMR038C,1957
YMR039C,788
YMR040W,187
YMR041C,300
YMR042W,572
YMR043W,697
YMR044W,644
YMR046C,87
YMR047C,496
YMR048W,251
YMR049C,1383
YMR051C,237
YMR052W,176
YMR053C,47
YMR054W,1094
YMR055C,355
YMR056C,59
YMR057C,0
YMR058W,8601
YMR059W,707
YMR060C,527
YMR061W,829
YMR062C,445
YMR063W,154
YMR064W,378
YMR066W,84
YMR067C,376
YMR068W,63
YMR070W,204
YMR071C,3956
YMR072W,3325
YMR073C,196
YMR074C,7495
YMR075W,300
YMR076C,135
YMR077C,405
YMR078C,312
YMR079W,5729
YMR080C,1759
YMR081C,108
YMR083W,2482
YMR084W,0
YMR086C-A,88
YMR086W,255
YMR087W,138
YMR088C,1276
YMR089C,673
YMR090W,270
YMR091C,313
YMR092C,558
YMR093W,1154
YMR094W,154
YMR095C,0
YMR096W,46
YMR097C,278
YMR098C,255
YMR099C,810
YMR100W,715
YMR102C,257
YMR103C,20
YMR104C,321
YMR105C,130
YMR106C,164
YMR107W,0
YMR108W,3569
YMR109W,493
YMR110C,450
YMR111C,44
YMR112C,1016
YMR113W,375
YMR114C,50
YMR115W,242
YMR116C,26576
YMR117C,306
YMR118C,0
YMR119W,362
YMR120C,64
YMR121C,551
YMR122W-A,13675
YMR123W,5173
YMR124W,163
YMR125W,2120
YMR126C,420
YMR127C,315
YMR128W,279
YMR129W,500
YMR130W,1632
YMR131C,1532
YMR132C,523
YMR134W,538
YMR135C,225
YMR136W,298
YMR137C,31
YMR138W,134
YMR139W,117
YMR140W,106
YMR141C,10
YMR142C,55337
YMR143W,58525
YMR144W,185
YMR145C,4544
YMR146C,7548
YMR147W,282
YMR148W,486
YMR149W,3256
YMR150C,693
YMR152W,199
YMR153W,214
YMR154C,120
YMR155W,74
YMR156C,111
YMR157C,1046
YMR158W,924
YMR159C,62
YMR160W,0
YMR161W,374
YMR162C,144
YMR163C,230
YMR164C,88
YMR165C,138
YMR166C,205
YMR167W,102
YMR168C,229
YMR169C,53
YMR170C,241
YMR171C,613
YMR173W,2055
YMR173W-A,0
YMR174C,56
YMR175W,49
YMR176W,294
YMR177W,270
YMR178W,630
YMR179W,160
YMR180C,364
YMR181C,807
YMR182C,373
YMR183C,3030
YMR184W,864
YMR185W,156
YMR186W,14608
YMR187C,53
YMR188C,675
YMR189W,476
YMR190C,125
YMR191W,1183
YMR192W,141
YMR193W,587
YMR194C-A,86
YMR194C-B,25
YMR194W,23164
YMR195W,1823
YMR196W,28
YMR197C,632
YMR198W,101
YMR199W,540
YMR200W,2106
YMR201C,96
YMR202W,19265
YMR203W,10840
YMR204C,26
YMR205C,8571
YMR206W,0
YMR207C,69
YMR208W,1857
YMR209C,759
YMR210W,252
YMR211W,306
YMR212C,1219
YMR213W,45
YMR214W,830
YMR215W,3453
YMR216C,808
YMR217W,11198
YMR218C,438
YMR219W,190
YMR220W,2598
YMR221C,1023
YMR222C,1144
YMR223W,727
YMR224C,101
YMR225C,1065
YMR226C,6033
YMR227C,134
YMR228W,205
YMR229C,1518
YMR230W,62417
YMR231W,210
YMR233W,676
YMR234W,98
YMR235C,1722
YMR236W,2237
YMR237W,1077
YMR238W,1225
YMR239C,827
YMR240C,86
YMR241W,3681
YMR242C,93339
YMR243C,6099
YMR244C-A,659
YMR245W,47
YMR246W,3173
YMR247C,275
YMR250W,267
YMR251W-A,14187
YMR252C,200
YMR253C,178
YMR255W,445
YMR256C,3115
YMR257C,376
YMR258C,639
YMR259C,360
YMR260C,14516
YMR261C,738
YMR262W,350
YMR263W,555
YMR264W,591
YMR265C,298
YMR266W,2458
YMR267W,824
YMR268C,136
YMR269W,832
YMR270C,169
YMR271C,166
YMR272C,5752
YMR273C,297
YMR274C,780
YMR275C,413
YMR276W,1297
YMR277W,586
YMR278W,199
YMR280C,0
YMR281W,474
YMR282C,129
YMR283C,176
YMR284W,301
YMR285C,202
YMR286W,2466
YMR287C,182
YMR288W,260
YMR289W,870
YMR290C,3312
YMR291W,412
YMR292W,1804
YMR293C,254
YMR294W,171
YMR295C,4249
YMR296C,3426
YMR297W,10706
YMR298W,1960
YMR299C,234
YMR300C,751
YMR301C,376
YMR302C,633
YMR303C,0
YMR304W,518
YMR305C,5250
YMR306W,18
YMR307W,15268
YMR308C,1636
YMR309C,2144
YMR310C,1147
YMR311C,510
YMR312W,189
YMR313C,820
YMR314W,4571
YMR315W,951
YMR315W-A,55
YMR316W,1249
YMR318C,3057
YMR319C,2127
YMR320W,80
YNL001W,535
YNL002C,3393
YNL003C,986
YNL004W,942
YNL005C,1010
YNL006W,1015
YNL007C,1389
YNL008C,371
YNL009W,0
YNL010W,4089
YNL011C,279
YNL013C,0
YNL015W,6885
YNL016W,3005
YNL020C,154
YNL021W,206
YNL022C,412
YNL023C,272
YNL024C,612
YNL024C-A,3210
YNL025C,248
YNL026W,338
YNL027W,202
YNL029C,140
YNL030W,21942
YNL031C,18856
YNL032W,506
YNL035C,335
YNL036W,607
YNL037C,6940
YNL038W,988
YNL039W,192
YNL040W,771
YNL041C,286
YNL042W,195
YNL042W-B,611
YNL043C,68
YNL044W,7599
YNL045W,1736
YNL046W,700
YNL047C,298
YNL048W,1134
YNL049C,582
YNL050C,237
YNL051W,588
YNL052W,5204
YNL053W,201
YNL054W,133
YNL055C,32636
YNL056W,623
YNL058C,875
YNL059C,379
YNL061W,2335
YNL062C,949
YNL063W,217
YNL064C,3709
YNL065W,659
YNL066W,9192
YNL067W,6720
YNL068C,154
YNL069C,33365
YNL070W,3950
YNL071W,3229
YNL072W,219
YNL073W,551
YNL074C,1189
YNL075W,864
YNL076W,110
YNL077W,0
YNL078W,33
YNL079C,3754
YNL080C,910
YNL081C,1261
YNL082W,153
YNL083W,357
YNL084C,1809
YNL085W,1078
YNL086W,267
YNL087W,1128
YNL088W,220
YNL090W,514
YNL091W,288
YNL092W,42
YNL093W,0
YNL094W,777
YNL095C,144
YNL096C,16085
YNL097C,244
YNL097W-A,19
YNL098C,1306
YNL099C,520
YNL100W,644
YNL101W,597
YNL102W,183
YNL103W,286
YNL104C,8785
YNL106C,56
YNL107W,387
YNL108C,865
YNL109W,43
YNL110C,2502
YNL111C,2179
YNL112W,4530
YNL113W,2708
YNL114C,0
YNL115C,322
YNL116W,295
YNL118C,319
YNL119W,224
YNL121C,1290
YNL122C,789
YNL123W,551
YNL124W,154
YNL125C,509
YNL126W,153
YNL127W,323
YNL129W,442
YNL130C,3355
YNL131W,5265
YNL132W,776
YNL133C,311
YNL134C,4629
YNL135C,24455
YNL136W,322
YNL137C,1487
YNL138W,1452
YNL138W-A,347
YNL139C,402
YNL141W,1770
YNL142W,1261
YNL144C,54
YNL145W,48317
YNL146C-A,164
YNL146W,97
YNL147W,3489
YNL148C,85
YNL149C,6083
YNL151C,1081
YNL152W,347
YNL153C,1461
YNL154C,511
YNL155W,1545
YNL156C,1735
YNL157W,1295
YNL158W,419
YNL159C,388
YNL160W,2829
YNL161W,263
YNL162W,22069
YNL162W-A,330
YNL163C,362
YNL164C,304
YNL165W,335
YNL166C,1138
YNL167C,819
YNL168C,1338
YNL169C,1223
YNL172W,183
YNL173C,481
YNL175C,594
YNL176C,800
YNL177C,328
YNL178W,26776
YNL179C,0
YNL180C,275
YNL181W,602
YNL182C,760
YNL183C,575
YNL185C,2557
YNL186W,465
YNL187W,129
YNL188W,118
YNL189W,2512
YNL190W,19847
YNL191W,544
YNL192W,1890
YNL193W,301
YNL194C,0
YNL197C,976
YNL199C,309
YNL200C,374
YNL201C,518
YNL202W,0
YNL203C,0
YNL206C,371
YNL207W,387
YNL208W,3869
YNL209W,18403
YNL211C,758
YNL212W,490
YNL213C,327
YNL214W,277
YNL215W,247
YNL216W,273
YNL217W,2487
YNL218W,151
YNL219C,1282
YNL220W,1377
YNL221C,237
YNL222W,696
YNL223W,138
YNL224C,193
YNL225C,73
YNL227C,284
YNL229C,491
YNL230C,84
YNL231C,760
YNL232W,550
YNL233W,198
YNL234W,375
YNL236W,397
YNL237W,106
YNL238W,862
YNL239W,1033
YNL240C,710
YNL241C,2348
YNL242W,34
YNL243W,540
YNL244C,10932
YNL245C,163
YNL246W,989
YNL247W,1562
YNL248C,1142
YNL249C,192
YNL250W,140
YNL251C,2204
YNL252C,818
YNL253W,154
YNL254C,123
YNL255C,6815
YNL256W,621
YNL257C,456
YNL258C,323
YNL259C,2060
YNL261W,543
YNL262W,233
YNL263C,2453
YNL264C,327
YNL265C,428
YNL267W,335
YNL268W,1173
YNL270C,16
YNL271C,500
YNL272C,333
YNL273W,71
YNL274C,330
YNL275W,344
YNL276C,28
YNL277W,26
YNL277W-A,69
YNL278W,98
YNL279W,0
YNL280C,3354
YNL281W,4445
YNL282W,221
YNL283C,981
YNL284C,1450
YNL285W,0
YNL286W,295
YNL287W,6800
YNL288W,874
YNL289W,647
YNL290W,640
YNL291C,599
YNL292W,921
YNL293W,134
YNL294C,240
YNL295W,226
YNL297C,439
YNL298W,149
YNL299W,120
YNL300W,5113
YNL301C,855
YNL302C,23559
YNL303W,0
YNL304W,103
YNL305C,799
YNL306W,4821
YNL307C,5054
YNL308C,810
YNL309W,108
YNL310C,607
YNL311C,164
YNL312W,1154
YNL313C,1209
YNL314W,143
YNL315C,804
YNL316C,278
YNL317W,146
YNL320W,349
YNL321W,1792
YNL322C,1409
YNL323W,447
YNL325C,125
YNL326C,198
YNL327W,3431
YNL328C,160
YNL329C,216
YNL330C,699
YNL331C,47
YNL333W,0
YNL334C,0
YNL335W,0
YNR001C,1682
YNR002C,0
YNR003C,601
YNR004W,334
YNR006W,281
YNR007C,313
YNR008W,277
YNR009W,434
YNR010W,410
YNR011C,147
YNR012W,550
YNR013C,1500
YNR014W,200
YNR015W,564
YNR016C,4827
YNR017W,1758
YNR018W,1628
YNR019W,1518
YNR021W,2083
YNR022C,1615
YNR023W,97
YNR024W,594
YNR026C,348
YNR027W,1104
YNR028W,381
YNR029C,237
YNR030W,621
YNR031C,204
YNR032C-A,2409
YNR032W,369
YNR033W,381
YNR034W,188
YNR034W-A,232
YNR035C,1319
YNR036C,1272
YNR037C,1877
YNR038W,1023
YNR039C,655
YNR040W,456
YNR041C,1000
YNR043W,5175
YNR044W,1325
YNR045W,189
YNR046W,3386
YNR047W,424
YNR048W,306
YNR049C,173
YNR050C,1236
YNR051C,1670
YNR052C,1267
YNR053C,3109
YNR054C,605
YNR055C,2034
YNR056C,0
YNR057C,0
YNR058W,0
YNR059W,73
YNR060W,192
YNR061C,532
YNR063W,44
YNR064C,0
YNR066C,469
YNR067C,2252
YNR068C,0
YNR069C,0
YNR070W,0
YNR074C,0
YNR075W,730
YOL001W,743
YOL002C,699
YOL003C,371
YOL004W,713
YOL005C,2584
YOL006C,126
YOL007C,757
YOL008W,482
YOL009C,201
YOL010W,432
YOL011W,3062
YOL012C,2109
YOL013C,313
YOL014W,663
YOL015W,21
YOL016C,834
YOL017W,27
YOL018C,399
YOL019W,615
YOL020W,2994
YOL021C,658
YOL022C,839
YOL023W,127
YOL025W,127
YOL026C,1482
YOL027C,476
YOL028C,278
YOL030W,6659
YOL031C,430
YOL032W,198
YOL033W,312
YOL034W,139
YOL035C,0
YOL036W,662
YOL038C-A,16
YOL038W,1664
YOL039W,66271
YOL040C,156916
YOL041C,963
YOL042W,605
YOL043C,103
YOL044W,305
YOL045W,460
YOL048C,186
YOL049W,826
YOL050C,0
YOL051W,772
YOL052C,1148
YOL052C-A,279
YOL054W,306
YOL055C,70
YOL056W,468
YOL057W,509
YOL058W,671
YOL059W,2215
YOL060C,367
YOL061W,6142
YOL062C,1472
YOL063C,171
YOL064C,1325
YOL065C,345
YOL066C,171
YOL067C,350
YOL069W,252
YOL070C,684
YOL071W,316
YOL072W,402
YOL073C,740
YOL075C,110
YOL076W,199
YOL077C,2893
YOL077W-A,4744
YOL078W,93
YOL080C,470
YOL081W,633
YOL082W,546
YOL083C-A,0
YOL083W,61
YOL084W,0
YOL085W-A,307
YOL086C,88126
YOL086W-A,479
YOL087C,120
YOL088C,603
YOL089C,57
YOL090W,197
YOL092W,1918
YOL093W,712
YOL094C,430
YOL095C,130
YOL096C,356
YOL097C,2101
YOL097W-A,190
YOL098C,683
YOL100W,230
YOL101C,496
YOL102C,1365
YOL103W,1293
YOL103W-A,254
YOL104C,34
YOL105C,96
YOL107W,329
YOL108C,439
YOL109W,31041
YOL110W,167
YOL111C,1157
YOL112W,195
YOL113W,343
YOL114C,60
YOL115W,276
YOL116W,210
YOL117W,711
YOL119C,881
YOL120C,88213
YOL121C,42060
YOL122C,201
YOL123W,2277
YOL124C,631
YOL125W,599
YOL126C,430
YOL127W,56324
YOL128C,231
YOL129W,1636
YOL130W,538
YOL133W,1864
YOL135C,68
YOL136C,2847
YOL137W,494
YOL138C,302
YOL139C,6963
YOL140W,123
YOL141W,222
YOL142W,603
YOL143C,2071
YOL144W,441
YOL145C,748
YOL146W,132
YOL147C,1242
YOL148C,403
YOL149W,1148
YOL151W,278
YOL152W,1119
YOL154W,30
YOL155C,335
YOL158C,854
YOL159C,517
YOL159C-A,264
YOL160W,0
YOL162W,0
YOL163W,45
YOL164W,81
YOL164W-A,0
YOL165C,89
YOR001W,715
YOR002W,1462
YOR003W,0
YOR004W,1203
YOR005C,23
YOR006C,571
YOR007C,5867
YOR008C,1222
YOR008W-B,107
YOR010C,40
YOR011W,24
YOR012W,132
YOR014W,809
YOR016C,2779
YOR017W,110
YOR018W,171
YOR019W,0
YOR020C,19588
YOR020W-A,749
YOR021C,3710
YOR022C,151
YOR023C,327
YOR025W,171
YOR026W,265
YOR027W,1163
YOR028C,178
YOR030W,159
YOR032C,224
YOR032W-A,19
YOR033C,289
YOR034C,430
YOR035C,224
YOR036W,501
YOR037W,185
YOR038C,124
YOR039W,906
YOR040W,98
YOR042W,578
YOR043W,970
YOR044W,353
YOR045W,1992
YOR046C,1072
YOR047C,682
YOR048C,835
YOR049C,24
YOR051C,1590
YOR052C,2442
YOR053W,28
YOR054C,94
YOR056C,1040
YOR057W,701
YOR058C,195
YOR059C,183
YOR060C,329
YOR061W,1174
YOR062C,157
YOR063W,24515
YOR064C,234
YOR065W,1134
YOR066W,361
YOR067C,1875
YOR069W,312
YOR070C,92
YOR071C,235
YOR073W,180
YOR074C,497
YOR075W,409
YOR076C,236
YOR077W,110
YOR078W,1177
YOR079C,821
YOR080W,234
YOR081C,194
YOR083W,30
YOR084W,0
YOR085W,3721
YOR086C,925
YOR087W,1051
YOR089C,1317
YOR090C,601
YOR091W,1087
YOR092W,923
YOR093C,321
YOR094W,613
YOR095C,1768
YOR096W,84140
YOR097C,474
YOR098C,496
YOR099W,4050
YOR100C,0
YOR101W,1592
YOR103C,2394
YOR104W,288
YOR105W,0
YOR106W,423
YOR107W,1245
YOR108C-A,0
YOR108W,980
YOR109W,1078
YOR110W,316
YOR111W,371
YOR112W,569
YOR113W,220
YOR114W,55
YOR115C,813
YOR116C,1154
YOR117W,2000
YOR118W,351
YOR119C,221
YOR120W,219
YOR122C,14704
YOR123C,494
YOR124C,353
YOR125C,505
YOR126C,230
YOR127W,526
YOR128C,135
YOR129C,161
YOR130C,668
YOR131C,1078
YOR132W,263
YOR133W,21768
YOR134W,66
YOR136W,2911
YOR137C,126
YOR138C,211
YOR140W,262
YOR141C,310
YOR142W,4216
YOR143C,813
YOR144C,195
YOR145C,3826
YOR147W,206
YOR148C,561
YOR149C,611
YOR150W,1006
YOR151C,1030
YOR152C,367
YOR153W,2284
YOR154W,452
YOR155C,505
YOR156C,40
YOR157C,1670
YOR158W,1193
YOR159C,2119
YOR160W,515
YOR161C,480
YOR161W-A,0
YOR162C,28
YOR163W,1399
YOR164C,1003
YOR165W,829
YOR166C,200
YOR167C,20303
YOR168W,5384
YOR171C,678
YOR172W,194
YOR173W,52
YOR174W,565
YOR175C,1065
YOR176W,1854
YOR177C,0
YOR178C,76
YOR179C,303
YOR180C,125
YOR181W,459
YOR182C,16011
YOR184W,1415
YOR185C,766
YOR186C-A,20
YOR186W,0
YOR187W,3452
YOR188W,298
YOR189W,666
YOR190W,0
YOR191W,377
YOR192C-B,352
YOR193W,254
YOR194C,593
YOR195W,363
YOR196C,702
YOR197W,1575
YOR198C,1117
YOR200W,21
YOR201C,677
YOR202W,479
YOR204W,5285
YOR205C,348
YOR206W,3911
YOR207C,1508
YOR208W,414
YOR209C,3623
YOR210W,5107
YOR211C,393
YOR212W,1546
YOR213C,262
YOR215C,1037
YOR216C,291
YOR217W,573
YOR219C,279
YOR220W,757
YOR221C,812
YOR222W,1477
YOR223W,121
YOR224C,6049
YOR226C,313
YOR227W,501
YOR228C,398
YOR229W,91
YOR230W,2679
YOR231C-A,0
YOR231W,443
YOR232W,2872
YOR233W,278
YOR234C,26309
YOR236W,1558
YOR237W,0
YOR238W,559
YOR239W,1125
YOR243C,1084
YOR244W,251
YOR245C,467
YOR246C,2333
YOR247W,55058
YOR248W,42
YOR249C,217
YOR250C,187
YOR251C,1015
YOR252W,1274
YOR253W,4233
YOR254C,1346
YOR256C,246
YOR257W,1036
YOR258W,140
YOR259C,1701
YOR260W,851
YOR261C,2371
YOR262W,816
YOR264W,728
YOR265W,1679
YOR266W,256
YOR267C,1151
YOR268C,0
YOR269W,294
YOR270C,1656
YOR271C,2078
YOR272W,4027
YOR273C,1014
YOR274W,416
YOR275C,323
YOR276W,9346
YOR277C,1547
YOR278W,613
YOR279C,147
YOR280C,479
YOR281C,1051
YOR283W,848
YOR284W,220
YOR285W,5856
YOR286W,2699
YOR287C,192
YOR288C,322
YOR289W,173
YOR290C,98
YOR291W,376
YOR292C,687
