trx,cds,utr5,utr3,
YDR459C,248,200,19,24
YDR461C-A,51,26,0,12
YDR465C,453,374,5,47
YDR468C,256,160,35,33
YDR470C,263,198,15,25
YDR473C,185,153,15,6
YDR475C,300,282,4,13
YDR476C,266,200,0,45
YDR479C,260,232,4,13
YDR481C,580,519,24,7
YDR482C,62,39,0,16
YDR485C,327,294,0,24
YDR486C,309,236,0,45
YDR487C,637,482,10,65
YDR488C,103,95,NA,6
YDR490C,329,307,9,6
YDR495C,323,303,NA,8
YDR496C,1109,1023,2,37
YDR497C,5072,4553,139,193
YDR498C,190,174,2,3
YDR500C,3018,1958,0,468
YDR502C,3186,2398,73,510
YDR503C,168,102,8,45
YDR504C,152,86,NA,55
YDR505C,967,865,82,NA
YDR506C,173,90,0,78
YDR507C,1023,946,NA,65
YDR508C,2985,2824,60,3
YDR510C-A,4,0,3,NA
YDR512C,126,96,NA,25
YDR514C,210,188,7,8
YDR516C,629,577,9,24
YDR520C,137,129,4,2
YDR522C,10,10,NA,0
YDR523C,16,13,NA,3
YDR524C,401,328,6,50
YDR524C-B,9733,2595,661,4946
YDR524C-A,508,3,0,502
YDR529C,1622,987,17,418
YDR530C,264,216,NA,28
YDR532C,167,140,1,17
YDR533C,420,340,6,27
YDR534C,140,120,0,18
YDR535C,185,29,NA,152
YDR540C,43,16,7,18
YDR541C,178,132,17,19
YDL248W,1516,1122,0,354
YDL244W,108,96,NA,7
YDL242W,20,8,NA,11
YDL241W,61,19,12,20
YDL240W,295,272,NA,20
YDL237W,379,344,0,17
YDL236W,522,427,0,54
YDL233W,212,189,0,13
YDL232W,352,49,0,222
YDL230W,100,82,1,6
YDL229W,15408,14365,95,404
YDL225W,505,461,0,19
YDL221W,8,3,NA,5
YDL219W,244,136,9,52
YDL218W,19,15,2,2
YDL212W,779,540,4,135
YDL210W,19,18,NA,1
YDL208W,953,764,7,110
YDL207W,274,249,1,7
YDL206W,322,304,9,0
YDL204W,668,495,71,71
YDL202W,382,307,9,37
YDL201W,271,243,0,9
YDL195W,2287,2130,55,55
YDL194W,139,132,NA,4
YDL193W,344,254,14,52
YDL192W,2407,1943,67,178
YDL191W,5357,3902,3,662
YDL189W,327,274,26,21
YDL185W,7106,6498,219,251
YDL182W,1476,1367,14,53
YDL181W,388,170,54,84
YDL180W,235,194,28,7
YDL179W,382,283,32,43
YDL178W,632,588,1,19
YDL176W,319,290,9,11
YDL173W,674,640,NA,NA
YDL170W,266,244,NA,13
YDL168W,743,605,17,63
YDL165W,236,196,12,11
YDL161W,496,443,0,30
YDL159W,222,186,5,18
YDL156W,119,101,15,NA
YDL155W,363,279,25,30
YDL154W,199,178,NA,20
YDL150W,277,245,12,NA
YDL149W,143,138,NA,1
YDL147W,1478,1267,0,139
YDL146W,117,87,19,8
YDL143W,1512,1305,17,77
YDL141W,518,405,45,49
YDL138W,282,240,13,13
YDL137W,1312,875,164,138
YDL136W,4622,3798,83,192
YDL133W,317,258,16,22
YDL132W,822,713,94,NA
YDL131W,1862,1672,20,99
YDL130W-A,444,230,0,132
YDL130W,4232,2473,0,884
YDL129W,30,17,2,11
YDL128W,792,628,18,96
YDL127W,137,97,3,24
YDL124W,1953,1659,37,96
YDL123W,236,84,2,129
YDL122W,998,916,62,NA
YDL120W,357,203,47,55
YDL117W,573,497,40,21
YDL116W,575,527,11,8
YDL114W,4,4,NA,0
YDL112W,1043,1005,NA,26
YDL108W,174,164,0,2
YDL107W,167,137,4,17
YDL105W,134,98,4,25
YDL102W,471,432,16,10
YDL099W,284,246,7,21
YDL095W,1780,1663,7,40
YDL093W,400,327,2,60
YDL092W,411,288,4,68
YDL089W,197,160,20,4
YDL086W,979,837,NA,52
YDL085W,21,17,2,0
YDL084W,2751,2274,242,113
YDL082W,3745,2893,89,446
YDL075W,4292,2939,132,392
YDL073W,505,455,27,10
YDL070W,505,458,0,30
YDL068W,3,1,NA,2
YDL066W,876,770,0,59
YDL064W,323,222,5,61
YDL060W,743,720,0,NA
YDL058W,581,556,5,8
YDL057W,102,91,0,6
YDL056W,428,408,NA,12
YDL051W,926,799,1,58
YDL046W,770,382,33,267
YDL045W-A,309,160,7,77
YDL041W,4,1,0,3
YDL032W,6,5,1,NA
YDL031W,731,698,10,8
YDL030W,131,119,1,7
YDL029W,1365,1185,0,106
YDL025W-A,15,0,1,13
YDL022W,3436,2720,128,389
YDL021W,101,88,0,4
YDL017W,166,153,NA,9
YDL014W,2530,1600,384,378
YDL013W,186,160,10,11
YDL010W,306,208,8,75
YDL008W,187,131,3,33
YDL007W,964,846,18,37
YDL006W,217,133,68,10
YDL004W,1230,782,45,264
YDL003W,447,404,NA,25
YDL001W,240,202,6,16
YDR002W,1791,1270,21,286
YDR003W-A,85,18,NA,57
YDR004W,281,248,NA,27
YDR007W,166,152,0,5
YDR009W,92,83,2,5
YDR011W,1950,1723,121,75
YDR012W,10273,9589,51,248
YDR013W,164,131,0,13
YDR014W,212,188,0,20
YDR014W-A,11,6,NA,3
YDR021W,153,126,13,6
YDR023W,3234,3009,5,71
YDR024W,24,7,NA,NA
YDR025W,5577,4696,NA,392
YDR031W,198,120,6,46
YDR033W,7690,4694,1024,1723
YDR034W-B,154,47,4,69
YDR035W,1198,969,11,129
YDR037W,3897,3617,0,84
YDR041W,425,348,0,44
YDR044W,188,153,3,18
YDR047W,642,518,54,34
YDR049W,297,267,4,19
YDR055W,4029,3360,108,327
YDR057W,211,195,2,9
YDR060W,1661,1588,14,26
YDR061W,331,295,3,21
YDR062W,1248,854,205,137
YDR063W,179,115,14,26
YDR064W,4948,3964,0,393
YDR065W,162,104,3,49
YDR068W,258,229,11,NA
YDR073W,326,229,75,NA
YDR074W,2522,2357,107,NA
YDR075W,171,108,30,23
YDR076W,1042,112,2,922
YDR077W,40845,30396,401,8310
YDR079W,147,74,3,44
YDR080W,349,342,1,NA
YDR082W,350,293,14,31
YDR083W,445,382,1,18
YDR089W,464,423,3,21
YDR092W,386,287,2,49
YDR093W,762,701,51,NA
YDR096W,595,549,NA,25
YDR099W,2584,1841,243,369
YDR100W,334,223,12,57
YDR103W,392,382,NA,3
YDR106W,21,20,NA,1
YDR108W,263,243,1,10
YDR110W,209,182,0,17
YDR115W,313,175,11,67
YDR118W,181,177,0,NA
YDR119W,887,843,21,12
YDR119W-A,144,32,12,79
YDR121W,218,120,29,33
YDR122W,741,703,NA,24
YDR124W,185,89,69,25
YDR126W,79,76,0,NA
YDR127W,4298,4159,1,35
YDR128W,494,470,NA,16
YDR137W,382,343,12,15
YDR138W,340,324,0,3
YDR140W,206,150,0,30
YDR145W,877,772,31,51
YDR147W,386,353,7,4
YDR150W,3038,3000,8,11
YDR152W,425,380,3,14
YDR158W,2822,2516,0,210
YDR159W,404,382,12,NA
YDR160W,387,357,24,NA
YDR161W,360,304,1,22
YDR163W,126,106,NA,7
YDR165W,842,752,13,40
YDR167W,218,171,2,31
YDR168W,764,686,17,31
YDR171W,799,653,57,37
YDR172W,2412,2141,23,176
YDR174W,1665,1239,16,294
YDR176W,353,327,6,10
YDR177W,663,504,54,52
YDR178W,580,327,76,121
YDR179W-A,160,145,7,3
YDR180W,269,259,6,NA
YDR182W,467,431,12,1
YDR183W,126,99,1,7
YDR188W,1359,1187,7,114
YDR189W,589,525,9,34
YDR191W,112,92,0,12
YDR195W,357,288,47,12
YDR197W,219,201,1,12
YDR201W,83,63,NA,12
YDR204W,283,242,0,19
YDR205W,281,265,0,8
YDR206W,1232,1053,143,NA
YDR208W,814,718,32,32
YDR210W,648,275,0,243
YDR211W,1029,926,9,62
YDR212W,1402,1233,43,50
YDR213W,356,320,22,6
YDR214W,2121,1669,179,132
YDR216W,1676,1527,NA,128
YDR221W,391,312,0,73
YDR222W,257,217,6,22
YDR223W,47,33,10,NA
YDR225W,3835,2303,327,747
YDR226W,1691,1338,24,148
YDR227W,605,562,16,19
YDR229W,212,190,10,7
YDR232W,963,791,100,34
YDR234W,815,753,0,30
YDR235W,330,308,NA,13
YDR237W,373,264,35,35
YDR241W,146,21,NA,115
YDR242W,308,269,11,13
YDR244W,335,302,0,21
YDR245W,597,472,23,71
YDR246W,196,154,0,27
YDR247W,250,176,35,31
YDR251W,869,731,119,NA
YDR252W,123,56,0,57
YDR254W,146,127,4,4
YDR262W,405,290,0,75
YDR265W,255,171,40,25
YDR268W,230,202,2,16
YDR270W,199,191,NA,5
YDR272W,454,392,25,8
YDR273W,23,20,0,NA
YDR275W,238,122,48,56
YDR279W,193,171,10,3
YDR280W,404,297,43,35
YDR285W,108,101,NA,5
YDR287W,156,133,2,13
YDR288W,169,145,NA,9
YDR291W,484,467,NA,11
YDR296W,396,291,17,43
YDR297W,529,443,2,46
YDR299W,535,467,6,21
YDR301W,470,448,1,13
YDR302W,187,158,8,13
YDR307W,394,351,2,22
YDR311W,254,232,0,13
YDR312W,351,309,4,22
YDR316W,382,335,3,24
YDR317W,16,15,0,1
YDR318W,140,112,0,11
YDR320W-B,29,3,8,NA
YDR321W,1060,894,13,86
YDR322W,435,361,7,39
YDR325W,353,337,NA,11
YDR330W,244,210,5,19
YDR331W,545,455,0,34
YDR332W,257,242,1,11
YDR334W,504,464,12,19
YDR335W,1156,1122,NA,28
YDR336W,156,148,NA,5
YDR337W,370,310,15,20
YDR347W,519,410,12,50
YDR351W,681,677,NA,NA
YDR352W,320,206,41,52
YDR353W,1443,1250,58,55
YDR354W,500,424,31,7
YDR356W,329,283,2,37
YDR358W,385,332,4,28
YDR363W,302,191,20,84
YDR363W-A,340,183,8,52
YDR367W,348,278,10,22
YDR368W,536,403,12,72
YDR371W,283,229,7,23
YDR374W-A,190,80,0,61
YDR376W,305,275,12,6
YDR377W,1194,452,64,505
YDR379W,545,505,4,14
YDR380W,977,824,64,58
YDR381W,1816,1372,0,293
YDR382W,4855,2393,600,1159
YDR385W,22810,21274,54,817
YDR386W,220,202,0,14
YDR388W,1244,1079,28,93
YDR389W,415,363,NA,37
YDR392W,183,154,3,16
YDR393W,237,211,0,17
YDR394W,852,699,57,42
YDR395W,1511,1386,66,28
YDR396W,6,3,NA,3
YDR398W,720,615,10,48
YDR399W,706,507,40,81
YDR401W,51,12,NA,38
YDR403W,43,34,NA,6
YDR405W,321,231,14,44
YDR406W,639,636,NA,NA
YDR409W,292,269,NA,18
YDR412W,255,188,8,32
YDR416W,221,206,6,2
YDR418W,6080,4576,188,567
YDR419W,215,187,0,23
YDR420W,1539,1504,NA,27
YDR421W,374,363,3,5
YDR425W,209,170,NA,34
YDR427W,1082,952,10,72
YDR434W,555,469,24,32
YDR436W,285,235,28,14
YDR438W,131,119,0,7
YDR439W,132,108,5,8
YDR440W,233,209,6,11
YDR442W,2,1,0,1
YDR444W,250,224,7,3
YDR446W,3,3,NA,NA
YDR448W,406,358,6,27
YDR450W,5530,3934,0,724
YDR452W,829,750,35,32
YDR456W,601,552,9,24
YDR457W,2724,2650,30,26
YDR460W,178,134,14,22
YDR461W,1,0,0,1
YDR462W,338,203,17,65
YDR463W,524,448,16,37
YDR464W,334,322,8,NA
YDR466W,517,458,9,32
YDR469W,204,162,2,14
YDR471W,3408,2347,19,621
YDR472W,197,154,3,31
YDR477W,883,672,122,62
YDR478W,89,73,0,10
YDR483W,992,903,5,53
YDR484W,270,247,3,10
YDR489W,172,126,0,34
YDR492W,319,250,35,13
YDR493W,229,134,31,35
YDR494W,577,505,2,36
YDR499W,241,239,0,NA
YDR501W,100,80,4,16
YDR510W,744,438,77,115
YDR511W,269,197,NA,35
YDR513W,698,501,4,89
YDR515W,283,230,36,6
YDR517W,335,281,12,21
YDR518W,318,294,4,6
YDR519W,409,240,0,131
YDR525W-A,733,327,6,270
YDR527W,249,217,1,20
YDR528W,288,201,69,7
YDR531W,376,308,14,19
YDR536W,56,52,NA,2
YDR538W,268,167,11,73
YDR539W,430,383,5,21
YEL073C,265,173,0,43
YEL068C,80,47,1,24
YEL064C,139,115,1,18
YEL063C,1042,766,93,143
YEL061C,407,386,14,NA
YEL060C,2875,2464,47,260
YEL059C-A,91,51,8,12
YEL057C,10,7,NA,2
YEL055C,1092,1033,12,19
YEL054C,5359,3736,80,1143
YEL053C,391,360,11,11
YEL050C,603,482,16,70
YEL048C,228,98,NA,119
YEL047C,463,441,0,NA
YEL046C,3445,2075,NA,1232
YEL039C,279,177,40,33
YEL037C,665,495,85,48
YEL036C,781,635,64,37
YEL034C-A,1,1,NA,NA
YEL029C,208,157,7,27
YEL025C,714,667,NA,41
YEL023C,166,121,42,NA
YEL017C-A,1072,156,33,727
YEL016C,270,209,34,14
YEL009C-A,18,7,NA,8
YEL009C,7093,3729,2635,328
YEL008C-A,74,2,NA,72
YEL005C,158,126,3,11
YEL002C,964,844,32,46
YEL001C,688,574,11,53
YER003C,1143,1004,16,48
YER007C-A,578,417,16,78
YER008C,737,695,9,18
YER010C,204,158,0,28
YER017C,1081,993,NA,70
YER018C,145,114,9,12
YER019C-A,627,394,44,47
YER023C-A,1,1,NA,NA
YER026C,1959,1604,4,186
YER027C,373,306,9,38
YER028C,55,45,2,3
YER029C,178,139,9,16
YER031C,712,506,11,154
YER033C,341,320,NA,18
YER036C,2229,2008,30,95
YER038C,169,114,0,53
YER039C,68,54,NA,11
YER043C,9109,7220,36,1330
YER044C,525,352,20,71
YER044C-A,53,53,NA,NA
YER045C,158,120,16,8
YER047C,310,277,NA,29
YER048C,548,438,37,47
YER050C,421,286,23,71
YER052C,1373,1176,63,70
YER053C,713,538,51,66
YER053C-A,1937,257,76,1249
YER054C,210,184,NA,19
YER055C,1723,1409,4,157
YER056C,2946,2455,163,197
YER056C-A,4206,2916,0,393
YER057C,435,266,27,61
YER061C,146,129,1,6
YER062C,1109,778,61,188
YER064C,950,741,39,135
YER065C,118,83,20,9
YER071C,129,78,0,31
YER075C,347,311,10,23
YER076C,136,98,18,13
YER077C,603,573,NA,16
YER078C,265,221,20,13
YER082C,600,551,8,14
YER083C,416,375,0,4
YER085C,5,2,2,0
YER087C-B,473,149,21,215
YER088C,963,870,30,40
YER088C-A,254,84,NA,140
YER089C,839,626,185,NA
YER091C,6192,5311,187,498
YER093C,345,338,NA,2
YER093C-A,79,46,0,22
YER094C,1019,676,72,178
YER099C,365,306,0,19
YER101C,180,156,3,18
YER105C,1164,1109,0,28
YER107C,369,288,48,18
YER109C,333,330,NA,NA
YER110C,1705,1546,51,59
YER111C,519,462,47,NA
YER113C,445,405,23,11
YER114C,593,557,NA,25
YER115C,148,82,41,19
YER116C,190,123,NA,65
YER118C,510,368,78,32
YER119C,270,242,0,14
YER122C,966,831,28,46
YER124C,1723,1453,13,195
YER126C,658,486,9,104
YER130C,498,396,15,58
YER132C,469,447,NA,14
YER134C,318,183,16,87
YER137C,80,54,0,18
YER139C,222,117,12,79
YER142C,64,54,0,4
YER144C,525,487,0,26
YER145C,355,298,0,30
YER147C,168,153,4,NA
YER149C,208,175,8,17
YER151C,746,695,7,14
YER152C,364,330,4,6
YER155C,1938,1890,NA,37
YER156C,665,571,0,56
YER158C,118,110,NA,8
YER159C,655,318,136,101
YER161C,213,153,0,43
YER162C,133,122,0,6
YER163C,301,246,0,17
YER168C,439,407,NA,14
YER172C,1271,1234,7,17
YER174C,194,174,NA,10
YER175C,275,205,0,60
YER180C,147,119,0,14
YER180C-A,76,38,3,15
YER181C,17,9,7,0
YER183C,161,132,NA,17
YER184C,261,231,NA,27
YER186C,280,182,43,42
YER188C-A,16,12,4,NA
YEL072W,185,100,23,43
YEL071W,1967,1769,5,85
YEL070W,41,33,NA,6
YEL066W,243,190,NA,26
YEL065W,421,376,3,22
YEL062W,212,197,0,14
YEL058W,1148,1043,0,38
YEL056W,300,274,6,NA
YEL052W,374,341,3,17
YEL051W,868,668,37,97
YEL049W,69,41,14,10
YEL044W,179,133,NA,32
YEL043W,696,653,5,24
YEL042W,726,582,51,49
YEL041W,139,122,11,NA
YEL040W,1971,1786,0,94
YEL038W,212,188,0,11
YEL034W,6520,5045,518,178
YEL033W,1932,1523,NA,NA
YEL032W,707,650,4,37
YEL031W,2284,2161,3,68
YEL030W,210,198,NA,6
YEL028W,142,40,75,21
YEL027W,3255,1690,146,1072
YEL026W,1070,653,196,94
YEL024W,1992,1054,116,679
YEL022W,880,863,NA,12
YEL021W,3688,2922,90,285
YEL020W-A,792,488,0,169
YEL018W,114,108,NA,5
YEL017W,316,280,0,16
YEL015W,672,619,8,24
YEL013W,1225,918,126,134
YEL012W,148,109,12,13
YEL011W,619,572,3,19
YEL008W,6,1,NA,5
YEL007W,954,895,NA,35
YEL006W,369,265,8,77
YEL004W,133,114,0,6
YEL003W,383,251,NA,78
YER001W,1162,1087,13,42
YER002W,360,267,14,39
YER004W,354,221,0,109
YER005W,348,311,7,19
YER006W,1009,934,21,24
YER007W,86,74,0,8
YER009W,1757,1093,36,391
YER011W,41,40,0,0
YER012W,822,561,58,120
YER013W,322,306,NA,8
YER014W,202,171,8,13
YER015W,210,181,NA,24
YER016W,232,201,NA,16
YER019W,273,260,NA,8
YER020W,393,322,18,37
YER021W,1418,1243,4,130
YER022W,360,323,0,19
YER023W,781,639,7,46
YER024W,290,273,NA,11
YER025W,2195,1798,40,247
YER030W,263,185,0,46
YER032W,429,368,6,45
YER034W,134,85,0,40
YER035W,425,267,27,84
YER037W,38,29,0,7
YER038W-A,20,8,2,10
YER040W,345,296,13,28
YER041W,275,240,10,13
YER042W,139,108,2,13
YER046W,141,56,69,4
YER048W-A,426,168,26,169
YER049W,1160,1051,17,48
YER051W,131,126,0,NA
YER058W,83,46,1,20
YER059W,269,209,36,13
YER060W,82,77,3,NA
YER060W-A,429,420,NA,8
YER063W,438,308,7,76
YER066W,211,95,88,19
YER067W,924,595,117,120
YER068W,448,391,15,14
YER069W,2170,1976,19,101
YER070W,4149,3770,24,273
YER072W,613,305,0,211
YER073W,1376,1058,63,172
YER074W,4869,3555,92,640
YER074W-A,198,129,0,43
YER076W-A,5,2,NA,2
YER079W,139,92,11,16
YER080W,546,499,1,24
YER081W,733,649,0,72
YER084W,14,7,NA,6
YER086W,1291,1161,12,53
YER087W,210,181,1,17
YER088W-B,23,0,22,NA
YER090W,1387,1231,35,57
YER092W,298,177,0,80
YER095W,452,369,NA,63
YER096W,29,23,NA,4
YER098W,213,193,NA,16
YER100W,323,214,51,38
YER102W,8230,7061,0,347
YER103W,374,328,15,23
YER104W,135,81,0,46
YER106W,7,3,NA,4
YER112W,349,269,28,24
YER117W,4940,3596,0,497
YER120W,895,712,24,80
YER121W,33,23,NA,9
YER123W,499,363,43,76
YER125W,1571,1301,NA,230
YER127W,410,327,0,41
YER128W,104,79,NA,14
YER129W,528,504,NA,18
YER131W,2878,2077,121,381
YER133W,1669,1109,32,432
YER136W,1007,756,48,142
YER138W-A,1263,636,NA,226
YER140W,196,166,NA,28
YER141W,889,722,9,130
YER143W,298,257,0,21
YER146W,275,148,24,53
YER148W,574,395,145,1
YER150W,200,123,13,32
YER154W,476,428,0,15
YER157W,383,361,3,5
YER158W-A,1,0,NA,1
YER164W,754,735,NA,14
YER165W,2723,2363,106,157
YER166W,1274,1229,NA,28
YER167W,572,479,72,0
YER169W,313,252,20,32
YER170W,190,102,6,71
YER171W,573,511,27,18
YER173W,288,280,1,NA
YER175W-A,44,3,NA,38
YER176W,422,388,1,19
YER177W,4043,3469,105,87
YER178W,2138,1773,23,212
YER179W,15,15,NA,0
YER182W,264,199,3,32
YER187W,15,4,8,3
YER188W,25,16,3,2
YFL057C,163,129,0,16
YFL054C,239,222,NA,6
YFL050C,507,371,94,33
YFL048C,751,664,2,43
YFL045C,2413,1764,132,293
YFL044C,390,263,0,102
YFL042C,232,217,0,7
YFL039C,8053,6548,730,395
YFL038C,1620,1239,18,182
YFL034C-B,225,167,10,32
YFL034C-A,1169,781,71,129
YFL033C,659,626,NA,26
YFL029C,130,115,NA,7
YFL028C,372,307,2,31
YFL027C,142,136,0,4
YFL025C,368,340,8,14
YFL024C,487,404,NA,75
YFL022C,1565,1419,10,74
YFL021C-A,14,10,4,NA
YFL020C,48,39,5,2
YFL018C,1707,1482,63,49
YFL017C,289,219,0,52
YFL016C,942,777,73,43
YFL013C,470,412,4,41
YFL010C,1026,687,12,234
YFL003C,27,22,NA,4
YFL002C,504,453,0,32
YFR003C,284,194,11,52
YFR005C,374,307,2,46
YFR011C,327,249,3,49
YFR014C,398,314,9,60
YFR015C,831,701,37,71
YFR016C,570,560,NA,2
YFR017C,211,156,11,19
YFR018C,276,234,1,22
YFR024C-A,549,453,0,61
YFR025C,283,238,0,19
YFR026C,151,47,76,15
YFR028C,499,455,6,7
YFR031C,512,501,NA,6
YFR031C-A,8721,7405,46,504
YFR032C-A,3393,1713,0,948
YFR033C,1125,508,255,261
YFR034C,234,213,6,NA
YFR037C,631,603,0,0
YFR039C,279,242,15,6
YFR041C,362,308,NA,36
YFR043C,109,89,0,4
YFR044C,1676,1506,0,48
YFR046C,137,126,NA,7
YFR047C,245,207,1,14
YFR050C,1017,758,41,116
YFR051C,1198,1096,2,48
YFR053C,4741,4363,268,NA
YFR054C,3,1,NA,2
YFL055W,99,77,NA,18
YFL053W,17,15,NA,2
YFL052W,90,69,0,17
YFL049W,537,488,4,34
YFL047W,370,346,0,13
YFL046W,164,134,0,20
YFL041W-A,80,11,63,2
YFL041W,293,261,0,20
YFL037W,1373,1196,39,77
YFL036W,918,894,NA,13
YFL034W,296,284,6,NA
YFL031W,3047,1797,NA,1086
YFL030W,95,87,NA,5
YFL026W,88,53,32,NA
YFL023W,261,238,0,15
YFL021W,898,893,NA,0
YFL017W-A,104,62,0,21
YFL014W,5606,2770,375,1614
YFL012W-A,2,1,NA,1
YFL012W,1,1,0,0
YFL011W,42,8,34,NA
YFL010W-A,9,2,4,NA
YFL009W,652,566,51,17
YFL008W,741,727,4,NA
YFL007W,1398,1342,34,8
YFL005W,666,422,95,72
YFL004W,739,700,7,16
YFL001W,169,152,NA,3
YFR001W,398,312,5,22
YFR002W,961,926,0,15
YFR004W,654,549,29,21
YFR006W,598,573,NA,11
YFR007W,127,116,0,4
YFR008W,192,138,1,43
YFR009W,1241,1113,42,41
YFR010W,978,847,33,47
YFR010W-A,0,0,0,0
YFR013W,453,402,8,26
YFR019W,982,966,NA,5
YFR020W,111,84,7,7
YFR021W,164,146,2,9
YFR022W,275,242,18,7
YFR023W,9,8,NA,0
YFR027W,76,57,0,14
YFR029W,170,161,3,3
YFR030W,671,633,14,7
YFR034W-A,180,48,NA,119
YFR038W,437,410,NA,19
YFR040W,597,587,NA,NA
YFR042W,154,128,2,12
YFR045W,135,125,0,NA
YFR048W,287,265,8,0
YFR049W,265,137,60,36
YFR052W,735,646,8,10
YFR055W,648,459,2,169
YGL257C,354,281,30,24
YGL252C,700,650,0,22
YGL251C,307,280,NA,26
YGL246C,375,305,3,46
YGL242C,278,196,22,36
YGL237C,225,177,19,18
YGL236C,285,269,0,5
YGL231C,548,440,0,56
YGL230C,4,4,0,0
YGL229C,122,110,6,5
YGL226C-A,277,124,15,76
YGL224C,262,194,27,17
YGL223C,322,307,NA,6
YGL222C,742,507,45,112
YGL221C,669,571,0,59
YGL219C,474,417,7,27
YGL213C,414,355,0,42
YGL206C,2668,2567,50,NA
YGL204C,142,26,8,102
YGL203C,504,464,18,11
YGL201C,599,533,10,45
YGL200C,818,567,31,138
YGL199C,9,5,3,0
YGL194C-A,107,23,34,32
YGL194C,257,235,6,NA
YGL193C,7,0,NA,7
YGL190C,858,576,167,71
YGL189C,5380,4032,0,603
YGL187C,899,573,132,76
YGL186C,329,307,4,6
YGL185C,193,167,0,16
YGL184C,34,28,NA,5
YGL182C,1,1,0,NA
YGL179C,61,58,1,NA
YGL176C,192,175,1,4
YGL175C,59,56,0,NA
YGL173C,3008,2903,NA,50
YGL167C,1558,1229,195,85
YGL165C,11,7,NA,0
YGL164C,202,187,6,NA
YGL163C,313,283,10,9
YGL161C,476,370,28,51
YGL154C,115,112,0,1
YGL152C,1,0,NA,NA
YGL150C,920,897,12,NA
YGL147C,7198,5694,0,721
YGL146C,53,47,3,NA
YGL144C,101,93,2,1
YGL143C,209,177,0,20
YGL142C,377,323,11,24
YGL140C,1025,966,NA,44
YGL136C,149,122,0,14
YGL131C,472,458,9,NA
YGL129C,478,376,20,42
YGL128C,106,84,NA,16
YGL127C,145,73,11,44
YGL124C,278,265,NA,13
YGL122C,714,644,0,41
YGL121C,190,125,0,42
YGL120C,791,748,5,0
YGL112C,520,449,12,34
YGL110C,312,291,0,12
YGL108C,143,78,3,42
YGL107C,551,513,0,22
YGL104C,217,189,NA,17
YGL095C,496,454,5,16
YGL094C,696,632,22,29
YGL091C,274,209,0,26
YGL089C,21,13,7,NA
YGL087C,407,269,7,82
YGL084C,486,437,9,24
YGL078C,876,742,32,67
YGL077C,1190,1042,83,38
YGL076C,9066,7245,17,1102
YGL075C,106,75,10,19
YGL072C,61,13,NA,43
YGL070C,428,208,5,156
YGL065C,356,327,5,7
YGL064C,213,203,0,NA
YGL063C-A,18,1,NA,17
YGL061C,154,116,15,14
YGL057C,125,104,NA,21
YGL056C,772,684,38,19
YGL054C,1030,573,57,313
YGL049C,975,882,33,45
YGL048C,1117,934,12,67
YGL044C,259,165,52,32
YGL040C,644,489,24,100
YGL038C,431,364,5,42
YGL037C,2189,1531,145,315
YGL035C,430,379,24,NA
YGL032C,2,1,0,0
YGL031C,5233,3943,154,689
YGL028C,1794,1276,187,253
YGL027C,540,502,0,22
YGL026C,2486,2272,0,88
YGL025C,209,191,NA,12
YGL023C,387,357,NA,22
YGL020C,363,298,24,23
YGL018C,127,102,4,12
YGL015C,10,4,2,4
YGL013C,605,583,NA,10
YGL011C,1003,770,10,146
YGL009C,5076,4494,114,284
YGL008C,36834,28431,2113,5088
YGL007C-A,493,2,44,435
YGL005C,236,167,4,51
YGL004C,138,121,NA,6
YGL003C,222,184,10,17
YGL001C,748,642,15,54
YGR001C,423,350,0,20
YGR002C,348,274,0,53
YGR005C,383,317,5,31
YGR008C,671,262,106,209
YGR009C,504,471,3,15
YGR015C,161,129,NA,31
YGR018C,3,1,0,1
YGR020C,765,380,110,155
YGR024C,354,317,8,NA
YGR027C,4339,2986,89,325
YGR030C,190,122,0,28
YGR033C,538,316,28,149
YGR035C,6,4,1,0
YGR036C,268,138,21,95
YGR037C,819,342,30,282
YGR043C,81,73,NA,6
YGR044C,458,352,NA,79
YGR045C,21,16,2,NA
YGR047C,332,323,NA,2
YGR050C,33,20,NA,9
YGR053C,27,23,2,1
YGR057C,264,151,14,80
YGR061C,2282,2235,NA,23
YGR062C,156,126,NA,16
YGR063C,296,172,2,67
YGR065C,509,446,28,18
YGR067C,41,38,NA,2
YGR068C,328,242,3,68
YGR071C,305,294,5,NA
YGR073C,32,32,NA,0
YGR075C,92,86,0,NA
YGR076C,247,198,3,21
YGR077C,301,284,0,4
YGR078C,331,219,10,61
YGR081C,302,252,NA,28
YGR083C,888,850,3,NA
YGR084C,439,409,NA,21
YGR085C,6409,5139,58,462
YGR086C,3191,2654,191,45
YGR087C,276,263,0,2
YGR095C,221,177,10,8
YGR098C,532,498,NA,31
YGR102C,226,145,0,59
YGR104C,190,158,0,23
YGR106C,929,706,52,98
YGR109C,188,156,6,15
YGR117C,423,354,0,52
YGR119C,771,701,23,19
YGR120C,222,166,3,43
YGR121C,194,166,0,18
YGR122C-A,258,196,1,48
YGR123C,428,364,7,32
YGR128C,718,642,10,33
YGR130C,1274,1091,40,91
YGR132C,879,623,23,162
YGR138C,690,610,46,19
YGR146C,265,137,66,37
YGR146C-A,14,1,0,13
YGR147C,297,244,6,33
YGR148C,4585,3515,136,482
YGR150C,445,416,0,18
YGR154C,234,147,34,36
YGR158C,290,210,13,46
YGR159C,2199,1832,65,193
YGR161C,728,578,52,39
