trx,cds,utr5,utr3,
YDR490C,144,134,5,0
YDR495C,48,47,NA,0
YDR496C,416,397,0,1
YDR497C,1004,944,13,3
YDR498C,71,66,1,0
YDR500C,1237,958,0,1
YDR502C,1773,1623,1,2
YDR503C,68,62,0,1
YDR504C,0,0,0,0
YDR505C,307,292,2,NA
YDR506C,40,38,0,1
YDR507C,373,366,NA,1
YDR508C,1131,1075,2,0
YDR510C-A,0,0,0,0
YDR512C,81,71,NA,1
YDR514C,87,80,3,0
YDR516C,473,459,2,0
YDR520C,44,38,2,0
YDR522C,0,0,0,0
YDR523C,7,6,NA,0
YDR524C,78,71,0,0
YDR524C-B,1957,1299,32,16
YDR524C-A,6,0,0,6
YDR529C,603,508,1,9
YDR530C,41,38,NA,0
YDR532C,41,40,0,0
YDR533C,604,530,0,1
YDR534C,1,1,0,0
YDR535C,1,0,NA,1
YDR540C,39,31,0,0
YDR541C,29,27,1,0
YDL248W,373,355,0,0
YDL244W,59,50,NA,0
YDL242W,0,0,0,0
YDL241W,96,89,0,0
YDL240W,52,52,NA,0
YDL237W,206,187,1,0
YDL236W,390,360,0,0
YDL233W,71,61,0,0
YDL232W,85,28,0,0
YDL230W,68,64,0,0
YDL229W,6624,6408,1,2
YDL225W,298,276,0,0
YDL221W,0,0,0,0
YDL219W,144,116,1,0
YDL218W,8,7,1,0
YDL212W,435,362,0,1
YDL210W,10,8,NA,0
YDL208W,398,335,2,0
YDL207W,88,86,0,0
YDL206W,21,18,3,0
YDL204W,148,124,12,0
YDL202W,262,240,0,0
YDL201W,187,168,0,0
YDL195W,1360,1325,6,1
YDL194W,12,12,NA,0
YDL193W,176,165,2,0
YDL192W,1233,1111,1,6
YDL191W,1767,1487,0,5
YDL189W,102,94,4,0
YDL185W,3674,3568,11,1
YDL182W,812,786,1,1
YDL181W,273,201,5,0
YDL180W,56,55,1,0
YDL179W,134,122,1,0
YDL178W,318,308,0,0
YDL176W,30,25,4,0
YDL173W,263,258,NA,NA
YDL170W,44,38,NA,0
YDL168W,561,515,1,1
YDL165W,125,104,0,0
YDL161W,233,218,0,0
YDL159W,75,70,0,0
YDL156W,30,28,0,NA
YDL155W,78,72,2,0
YDL154W,5,5,NA,0
YDL150W,132,126,0,NA
YDL149W,60,60,NA,0
YDL147W,598,564,1,0
YDL146W,29,21,4,0
YDL143W,735,695,0,1
YDL141W,145,136,6,1
YDL138W,24,21,2,0
YDL137W,794,681,21,1
YDL136W,1640,1417,2,1
YDL133W,39,32,1,0
YDL132W,278,261,12,NA
YDL131W,985,948,1,0
YDL130W-A,314,207,0,1
YDL130W,1674,1302,0,11
YDL129W,6,6,0,0
YDL128W,455,426,1,2
YDL127W,51,36,0,10
YDL124W,1211,1112,0,1
YDL123W,63,49,0,2
YDL122W,280,269,8,NA
YDL120W,194,154,7,0
YDL117W,143,125,6,0
YDL116W,181,166,0,0
YDL114W,2,2,NA,0
YDL112W,208,204,NA,0
YDL108W,66,57,0,0
YDL107W,67,63,0,0
YDL105W,18,16,0,0
YDL102W,158,148,1,0
YDL099W,185,174,0,0
YDL095W,796,757,0,0
YDL093W,91,85,0,0
YDL092W,161,136,0,2
YDL089W,75,71,2,0
YDL086W,486,447,NA,0
YDL085W,19,18,0,0
YDL084W,1284,1204,22,1
YDL082W,1925,1727,0,5
YDL075W,1678,1430,5,1
YDL073W,41,37,1,0
YDL070W,198,187,0,1
YDL068W,0,0,0,0
YDL066W,721,672,0,0
YDL064W,171,140,0,0
YDL060W,269,262,0,NA
YDL058W,145,141,1,0
YDL057W,60,52,0,0
YDL056W,94,91,NA,0
YDL051W,439,409,0,0
YDL046W,428,354,1,3
YDL045W-A,149,102,1,1
YDL041W,1,1,0,0
YDL032W,0,0,0,0
YDL031W,324,318,0,1
YDL030W,42,40,0,0
YDL029W,565,538,0,0
YDL025W-A,0,0,0,0
YDL022W,1905,1781,26,2
YDL021W,130,116,0,0
YDL017W,56,52,NA,0
YDL014W,1239,1141,20,0
YDL013W,72,69,0,0
YDL010W,138,121,0,0
YDL008W,56,47,0,0
YDL007W,580,533,0,1
YDL006W,75,70,2,0
YDL004W,573,498,1,1
YDL003W,148,139,NA,0
YDL001W,67,62,0,0
YDR002W,1080,979,1,5
YDR003W-A,0,0,0,0
YDR004W,18,18,NA,0
YDR007W,7,6,0,0
YDR009W,15,14,0,0
YDR011W,310,291,7,0
YDR012W,4982,4728,0,1
YDR013W,42,36,0,0
YDR014W,36,35,0,0
YDR014W-A,10,9,NA,0
YDR021W,57,56,0,0
YDR023W,1593,1509,0,1
YDR024W,0,0,0,0
YDR025W,2350,2154,NA,1
YDR031W,104,85,0,0
YDR033W,2837,2517,115,12
YDR034W-B,76,55,0,0
YDR035W,777,744,0,2
YDR037W,2148,2052,0,1
YDR041W,248,228,0,0
YDR044W,187,171,0,1
YDR047W,212,195,1,0
YDR049W,115,111,0,0
YDR055W,2021,1915,5,7
YDR057W,90,87,0,0
YDR060W,399,391,0,0
YDR061W,138,129,0,0
YDR062W,415,365,19,0
YDR063W,158,130,10,0
YDR064W,2238,1957,0,3
YDR065W,25,23,2,0
YDR068W,111,106,0,NA
YDR073W,69,61,4,NA
YDR074W,829,777,7,NA
YDR075W,40,37,0,0
YDR076W,36,11,0,23
YDR077W,12182,11480,24,37
YDR079W,110,93,0,0
YDR080W,78,74,0,NA
YDR082W,5,2,3,0
YDR083W,146,130,0,0
YDR089W,136,133,1,0
YDR092W,231,205,0,0
YDR093W,196,181,9,NA
YDR096W,163,159,NA,0
YDR099W,1479,1327,29,3
YDR100W,100,88,0,0
YDR103W,110,109,NA,0
YDR106W,4,4,NA,0
YDR108W,42,38,0,0
YDR110W,70,67,0,0
YDR115W,237,208,1,0
YDR118W,49,49,0,NA
YDR119W,276,260,4,1
YDR119W-A,18,12,0,0
YDR121W,96,61,3,0
YDR122W,215,209,NA,0
YDR124W,5,4,1,0
YDR126W,20,18,1,NA
YDR127W,1909,1858,0,0
YDR128W,63,62,NA,0
YDR137W,71,67,0,0
YDR138W,98,93,0,0
YDR140W,74,60,0,0
YDR145W,354,340,3,0
YDR147W,48,47,0,0
YDR150W,741,734,0,0
YDR152W,158,148,0,0
YDR158W,1893,1811,0,0
YDR159W,75,73,1,NA
YDR160W,16,16,0,NA
YDR161W,183,177,0,0
YDR163W,126,115,NA,1
YDR165W,206,185,2,0
YDR167W,152,141,0,0
YDR168W,528,498,0,0
YDR171W,389,363,1,1
YDR172W,1136,1111,0,1
YDR174W,540,479,0,2
YDR176W,93,88,0,0
YDR177W,439,383,14,1
YDR178W,435,367,20,3
YDR179W-A,28,26,2,0
YDR180W,71,67,0,NA
YDR182W,223,209,0,0
YDR183W,42,38,1,0
YDR188W,592,563,0,2
YDR189W,255,247,0,0
YDR191W,57,51,0,1
YDR195W,132,125,0,0
YDR197W,75,73,0,0
YDR201W,44,38,NA,0
YDR204W,105,97,0,0
YDR205W,64,62,0,0
YDR206W,143,132,6,NA
YDR208W,196,188,3,0
YDR210W,300,243,0,0
YDR211W,300,283,0,0
YDR212W,645,622,1,0
YDR213W,49,48,0,0
YDR214W,976,894,5,1
YDR216W,259,255,NA,0
YDR221W,104,99,0,0
YDR222W,58,56,0,0
YDR223W,4,2,2,NA
YDR225W,1006,838,4,3
YDR226W,1408,1236,0,0
YDR227W,116,114,0,0
YDR229W,90,82,3,0
YDR232W,486,457,7,0
YDR234W,289,284,0,0
YDR235W,63,62,NA,0
YDR237W,262,245,2,1
YDR241W,2,1,NA,1
YDR242W,18,13,4,0
YDR244W,118,116,0,0
YDR245W,219,202,1,1
YDR246W,97,83,0,0
YDR247W,31,27,3,0
YDR251W,227,218,7,NA
YDR252W,24,22,0,0
YDR254W,25,24,0,0
YDR262W,141,125,0,0
YDR265W,38,30,7,0
YDR268W,106,100,0,0
YDR270W,49,49,NA,0
YDR272W,327,283,0,0
YDR273W,6,6,0,NA
YDR275W,14,12,1,0
YDR279W,58,55,0,0
YDR280W,101,91,4,0
YDR285W,16,15,NA,0
YDR287W,80,72,0,0
YDR288W,41,39,NA,0
YDR291W,53,52,NA,0
YDR296W,325,290,0,0
YDR297W,192,179,0,0
YDR299W,189,182,0,0
YDR301W,76,75,0,0
YDR302W,93,71,0,0
YDR307W,145,140,0,0
YDR311W,107,102,0,0
YDR312W,142,129,0,0
YDR316W,189,177,0,1
YDR317W,22,22,0,0
YDR318W,29,29,0,0
YDR320W-B,2,0,2,NA
YDR321W,560,517,0,0
YDR322W,318,285,0,0
YDR325W,67,63,NA,0
YDR330W,126,120,0,0
YDR331W,109,96,0,0
YDR332W,18,17,0,0
YDR334W,49,46,1,0
YDR335W,226,223,NA,0
YDR336W,18,17,NA,0
YDR337W,281,255,2,1
YDR347W,263,242,5,0
YDR351W,160,156,NA,NA
YDR352W,136,128,5,0
YDR353W,1028,953,0,1
YDR354W,256,233,4,0
YDR356W,107,105,0,1
YDR358W,227,221,1,0
YDR363W,40,38,0,0
YDR363W-A,241,200,0,0
YDR367W,145,130,0,0
YDR368W,554,513,2,0
YDR371W,63,62,0,0
YDR374W-A,60,42,0,0
YDR376W,118,111,0,1
YDR377W,420,301,6,2
YDR379W,102,100,1,0
YDR380W,231,213,8,1
YDR381W,883,841,0,0
YDR382W,1597,1306,25,9
YDR385W,8893,8621,5,3
YDR386W,42,39,0,0
YDR388W,721,671,3,0
YDR389W,121,119,NA,1
YDR392W,50,48,0,0
YDR393W,59,55,0,0
YDR394W,481,439,5,1
YDR395W,476,460,5,0
YDR396W,1,0,NA,1
YDR398W,195,190,0,0
YDR399W,215,189,1,0
YDR401W,1,1,NA,0
YDR403W,20,19,NA,0
YDR405W,236,213,4,0
YDR406W,63,63,NA,NA
YDR409W,68,68,NA,0
YDR412W,163,150,0,0
YDR416W,83,79,0,0
YDR418W,2058,1677,5,12
YDR419W,39,36,0,0
YDR420W,311,308,NA,0
YDR421W,33,30,1,0
YDR425W,65,65,NA,0
YDR427W,433,390,0,0
YDR434W,238,217,7,0
YDR436W,101,95,4,0
YDR438W,0,0,0,0
YDR439W,42,39,0,0
YDR440W,63,59,0,1
YDR442W,0,0,0,0
YDR444W,39,33,3,0
YDR446W,5,4,NA,NA
YDR448W,68,65,0,0
YDR450W,2092,1846,0,2
YDR452W,198,175,10,0
YDR456W,184,168,1,0
YDR457W,228,218,2,0
YDR460W,79,75,1,0
YDR461W,0,0,0,0
YDR462W,218,179,0,1
YDR463W,288,267,0,0
YDR464W,90,89,0,NA
YDR466W,85,78,2,0
YDR469W,100,86,0,0
YDR471W,1154,999,0,1
YDR472W,100,92,0,0
YDR477W,359,344,7,0
YDR478W,37,32,0,0
YDR483W,555,514,0,0
YDR484W,74,71,0,0
YDR489W,48,47,0,0
YDR492W,184,156,2,0
YDR493W,169,124,3,0
YDR494W,352,340,1,0
YDR499W,27,27,0,NA
YDR501W,31,28,1,1
YDR510W,409,318,6,2
YDR511W,127,119,NA,0
YDR513W,444,411,0,0
YDR515W,151,140,2,0
YDR517W,235,197,4,0
YDR518W,242,227,0,0
YDR519W,238,208,0,0
YDR525W-A,202,151,0,1
YDR527W,74,71,0,0
YDR528W,42,33,4,1
YDR531W,125,106,4,0
YDR536W,2,2,NA,0
YDR538W,49,46,0,0
YDR539W,219,205,0,0
YEL073C,34,28,0,1
YEL068C,33,23,0,2
YEL064C,37,34,0,0
YEL063C,26,19,2,0
YEL061C,68,65,2,NA
YEL060C,1632,1560,0,1
YEL059C-A,57,43,1,0
YEL057C,3,3,NA,0
YEL055C,352,339,1,0
YEL054C,1853,1540,1,4
YEL053C,57,55,0,0
YEL050C,386,369,2,0
YEL048C,30,27,NA,0
YEL047C,364,347,0,NA
YEL046C,1047,973,NA,10
YEL039C,200,161,4,1
YEL037C,472,443,10,0
YEL036C,270,251,2,0
YEL034C-A,0,0,0,0
YEL029C,60,59,0,0
YEL025C,30,29,NA,0
YEL023C,2,0,2,NA
YEL017C-A,333,195,5,3
YEL016C,21,21,0,0
YEL009C-A,7,2,NA,5
YEL009C,419,183,221,0
YEL008C-A,1,1,NA,0
YEL005C,29,28,0,0
YEL002C,554,503,0,0
YEL001C,370,335,0,0
YER003C,1102,1048,0,0
YER007C-A,319,289,0,0
YER008C,175,171,0,0
YER010C,77,71,0,0
YER017C,288,276,NA,0
YER018C,49,44,2,0
YER019C-A,327,277,0,0
YER023C-A,1,1,NA,NA
YER026C,800,735,0,2
YER027C,298,283,1,0
YER028C,18,18,0,0
YER029C,92,84,0,0
YER031C,387,347,2,0
YER033C,53,53,NA,0
YER036C,922,873,0,1
YER038C,6,5,0,0
YER039C,0,0,0,0
YER043C,4706,4505,0,1
YER044C,407,329,2,0
YER044C-A,2,2,NA,NA
YER045C,70,66,1,0
YER047C,85,84,NA,1
YER048C,406,373,4,0
YER050C,211,162,8,0
YER052C,773,729,0,1
YER053C,253,216,5,1
YER053C-A,223,108,1,3
YER054C,36,36,NA,0
YER055C,503,456,0,1
YER056C,589,536,8,0
YER056C-A,1636,1316,0,1
YER057C,443,331,5,0
YER061C,52,51,0,0
YER062C,705,635,3,1
YER064C,261,242,3,1
YER065C,20,13,7,0
YER071C,95,78,0,0
YER075C,66,63,3,0
YER076C,15,14,1,0
YER077C,159,159,NA,0
YER078C,78,74,0,0
YER082C,206,184,2,0
YER083C,275,260,0,0
YER085C,3,3,0,0
YER087C-B,240,162,0,7
YER088C,203,200,0,0
YER088C-A,8,7,NA,0
YER089C,258,217,25,NA
YER091C,3826,3676,6,2
YER093C,61,59,NA,0
YER093C-A,69,59,0,0
YER094C,437,384,5,1
YER099C,136,132,0,0
YER101C,96,85,0,0
YER105C,226,217,0,0
YER107C,208,187,4,0
YER109C,15,15,NA,NA
YER110C,481,467,3,0
YER111C,132,123,6,NA
YER113C,102,89,4,0
YER114C,229,227,NA,0
YER115C,10,4,3,0
YER116C,67,58,NA,4
YER118C,203,181,1,0
YER119C,131,128,0,0
YER122C,502,479,2,0
YER124C,403,396,0,0
YER126C,280,251,0,0
YER130C,114,102,0,2
YER132C,56,54,NA,0
YER134C,162,146,1,1
YER137C,18,18,0,0
YER139C,64,61,0,0
YER142C,46,41,0,0
YER144C,75,74,0,0
YER145C,207,192,0,1
YER147C,41,41,0,NA
YER149C,84,75,0,0
YER151C,308,305,0,0
YER152C,109,92,0,0
YER155C,232,229,NA,0
YER156C,387,374,0,0
YER158C,49,48,NA,0
YER159C,227,173,22,0
YER161C,96,83,0,0
YER162C,36,36,0,0
YER163C,86,82,0,0
YER168C,161,159,NA,0
YER172C,194,183,0,0
YER174C,119,112,NA,0
YER175C,124,120,0,0
YER180C,0,0,0,0
YER180C-A,23,15,0,0
YER181C,0,0,0,0
YER183C,67,65,NA,0
YER184C,13,13,NA,0
YER186C,4,3,1,0
YER188C-A,2,2,0,NA
YEL072W,3,2,0,0
YEL071W,1208,1129,0,0
YEL070W,9,7,NA,0
YEL066W,207,198,NA,1
YEL065W,44,41,0,0
YEL062W,44,42,0,0
YEL058W,625,597,0,0
YEL056W,102,97,0,NA
YEL052W,127,113,2,0
YEL051W,595,541,1,1
YEL049W,11,6,3,0
YEL044W,105,98,NA,0
YEL043W,100,96,0,0
YEL042W,403,359,6,0
YEL041W,31,28,2,NA
YEL040W,816,779,0,0
YEL038W,175,164,0,0
YEL034W,3627,3132,58,4
YEL033W,7,3,NA,NA
YEL032W,165,163,1,0
YEL031W,794,762,0,1
YEL030W,7,7,NA,0
YEL028W,1,0,1,0
YEL027W,1404,1214,9,3
YEL026W,623,491,13,0
YEL024W,683,614,18,3
YEL022W,171,166,NA,0
YEL021W,1181,1077,1,3
YEL020W-A,381,296,0,0
YEL018W,43,41,NA,0
YEL017W,156,141,0,0
YEL015W,237,229,0,0
YEL013W,455,424,14,1
YEL012W,73,63,2,0
YEL011W,200,196,0,0
YEL008W,0,0,0,0
YEL007W,221,216,NA,0
YEL006W,60,44,3,1
YEL004W,31,28,0,1
YEL003W,157,133,NA,0
YER001W,364,347,0,0
YER002W,262,205,1,1
YER004W,330,310,0,0
YER005W,51,47,0,0
YER006W,580,524,0,0
YER007W,25,24,0,0
YER009W,921,782,0,2
YER011W,28,26,0,0
YER012W,423,360,9,0
YER013W,112,110,NA,0
YER014W,104,93,0,0
YER015W,26,25,NA,0
YER016W,93,92,NA,0
YER019W,141,131,NA,0
YER020W,153,147,2,1
YER021W,499,486,0,0
YER022W,153,143,0,0
YER023W,925,808,0,0
YER024W,39,39,NA,0
YER025W,1146,1112,0,0
YER030W,217,186,0,0
YER032W,124,121,0,0
YER034W,79,72,0,0
YER035W,205,177,4,1
YER037W,24,20,0,0
YER038W-A,2,2,0,0
YER040W,78,72,0,0
YER041W,13,11,1,0
YER042W,146,130,0,0
YER046W,39,26,3,0
YER048W-A,146,101,3,0
YER049W,460,423,1,0
YER051W,31,26,0,NA
YER058W,96,77,1,1
YER059W,102,93,6,0
YER060W,48,46,0,NA
YER060W-A,74,74,NA,0
YER063W,226,199,2,0
YER066W,4,2,2,0
YER067W,186,143,3,0
YER068W,351,330,2,0
YER069W,1125,1104,5,1
YER070W,741,708,0,1
YER072W,349,284,0,0
YER073W,344,317,1,0
YER074W,2253,1930,8,8
YER074W-A,87,75,0,0
YER076W-A,1,1,NA,0
YER079W,77,63,7,0
YER080W,392,372,0,2
YER081W,348,342,0,1
YER084W,3,1,NA,0
YER086W,665,614,1,4
YER087W,115,109,0,0
YER088W-B,0,0,0,0
YER090W,779,745,1,0
YER092W,89,71,0,0
YER095W,298,289,NA,1
YER096W,13,12,NA,0
YER098W,31,29,NA,0
YER100W,287,264,5,0
YER102W,3019,2886,0,4
YER103W,198,192,0,0
YER104W,25,23,0,0
YER106W,4,3,NA,1
YER112W,279,232,1,0
YER117W,2032,1788,0,3
YER120W,806,761,0,1
YER121W,14,10,NA,0
YER123W,131,121,6,0
YER125W,579,566,NA,0
YER127W,139,133,0,0
YER128W,71,69,NA,0
YER129W,45,45,NA,0
YER131W,960,810,1,1
YER133W,683,637,5,5
YER136W,531,493,3,1
YER138W-A,28,3,NA,20
YER140W,44,43,NA,0
YER141W,461,442,0,1
YER143W,259,249,0,1
YER146W,151,119,0,0
YER148W,244,198,12,0
YER150W,75,67,0,0
YER154W,230,217,0,0
YER157W,119,117,0,0
YER158W-A,0,0,0,0
YER164W,270,262,NA,0
YER165W,2569,2463,8,1
YER166W,271,268,NA,0
YER167W,151,142,3,0
YER169W,106,99,1,0
YER170W,67,52,0,1
YER171W,110,105,1,0
YER173W,29,28,0,NA
YER175W-A,0,0,0,0
YER176W,103,102,0,0
YER177W,2643,2458,1,0
YER178W,1485,1380,0,6
YER179W,9,9,NA,0
YER182W,193,163,0,0
YER187W,3,0,2,1
YER188W,6,5,0,0
YFL057C,7,6,0,1
YFL054C,26,25,NA,0
YFL050C,5,2,3,0
YFL048C,415,396,0,0
YFL045C,1462,1276,23,0
YFL044C,108,103,0,2
YFL042C,88,86,0,0
YFL039C,4881,4544,101,6
YFL038C,729,638,0,0
YFL034C-B,144,130,0,0
YFL034C-A,203,150,0,0
YFL033C,175,170,NA,0
YFL029C,66,62,NA,0
YFL028C,176,161,0,0
YFL027C,42,40,0,0
YFL025C,103,100,0,0
YFL024C,111,109,NA,0
YFL022C,1082,1047,0,0
YFL021C-A,0,0,0,0
YFL020C,0,0,0,0
YFL018C,1215,1175,2,1
YFL017C,124,114,0,0
YFL016C,447,421,1,0
YFL013C,145,138,0,1
YFL010C,986,901,1,0
YFL003C,6,6,NA,0
YFL002C,136,131,0,0
YFR003C,192,170,1,1
YFR005C,55,53,0,0
YFR011C,211,187,0,0
YFR014C,130,120,1,0
YFR015C,196,184,5,0
YFR016C,283,279,NA,0
YFR017C,92,68,2,0
YFR018C,107,94,0,0
YFR024C-A,299,282,0,0
YFR025C,138,131,0,0
YFR026C,8,5,3,0
YFR028C,159,135,0,0
YFR031C,72,72,NA,0
YFR031C-A,3294,3054,0,3
YFR032C-A,1249,980,0,5
YFR033C,549,412,32,1
YFR034C,124,120,0,NA
YFR037C,410,395,0,0
YFR039C,106,101,0,0
YFR041C,116,108,NA,1
YFR043C,56,45,0,0
YFR044C,1071,1014,0,0
YFR046C,19,17,NA,0
YFR047C,331,299,0,0
YFR050C,483,439,1,0
YFR051C,549,517,0,0
YFR053C,2177,2045,30,NA
YFR054C,0,0,0,0
YFL055W,8,8,NA,0
YFL053W,0,0,0,0
YFL052W,14,14,0,0
YFL049W,128,122,0,0
YFL047W,116,110,0,0
YFL046W,83,71,0,0
YFL041W-A,0,0,0,0
YFL041W,216,202,0,1
YFL037W,901,832,0,2
YFL036W,367,364,NA,0
YFL034W,60,60,0,NA
YFL031W,233,223,NA,1
YFL030W,27,26,NA,0
YFL026W,1,1,0,NA
YFL023W,114,111,0,0
YFL021W,302,298,NA,0
YFL017W-A,88,66,0,0
YFL014W,2081,1612,19,10
YFL012W-A,0,0,0,0
YFL012W,7,5,0,0
YFL011W,6,3,3,NA
YFL010W-A,0,0,0,0
YFL009W,151,136,3,0
YFL008W,216,213,0,NA
YFL007W,178,170,3,0
YFL005W,515,455,8,0
YFL004W,380,368,0,0
YFL001W,75,70,NA,1
YFR001W,200,162,1,1
YFR002W,297,283,0,0
YFR004W,385,345,1,0
YFR006W,324,320,NA,0
YFR007W,65,62,0,0
YFR008W,74,71,0,0
YFR009W,375,363,2,0
YFR010W,449,427,0,0
YFR010W-A,0,0,0,0
YFR013W,163,150,1,0
YFR019W,146,144,NA,0
YFR020W,15,12,0,0
YFR021W,78,73,1,0
YFR022W,20,16,0,0
YFR023W,16,16,NA,0
YFR027W,32,27,0,0
YFR029W,51,49,0,0
YFR030W,95,88,3,0
YFR034W-A,60,6,NA,46
YFR038W,73,72,NA,0
YFR040W,93,91,NA,NA
YFR042W,89,77,0,0
YFR045W,101,93,0,NA
YFR048W,74,61,6,0
YFR049W,222,169,32,2
YFR052W,439,412,0,0
YFR055W,112,92,0,0
YGL257C,51,45,1,0
YGL252C,221,212,0,0
YGL251C,12,12,NA,0
YGL246C,80,78,0,0
YGL242C,227,204,0,0
YGL237C,82,77,1,0
YGL236C,125,121,0,0
YGL231C,359,328,0,0
YGL230C,16,11,0,0
YGL229C,17,16,1,0
YGL226C-A,201,160,0,2
YGL224C,114,91,3,0
YGL223C,83,81,NA,0
YGL222C,189,171,5,0
YGL221C,268,248,0,0
YGL219C,160,151,0,2
YGL213C,146,139,0,0
YGL206C,1533,1515,6,NA
YGL204C,60,44,0,1
YGL203C,198,179,1,0
YGL201C,185,176,0,0
YGL200C,496,435,1,5
YGL199C,0,0,0,0
YGL194C-A,35,19,9,0
YGL194C,71,67,0,NA
YGL193C,0,0,0,0
YGL190C,152,128,9,0
YGL189C,1900,1451,0,3
YGL187C,519,446,4,0
YGL186C,166,165,0,0
YGL185C,70,62,0,0
YGL184C,28,28,NA,0
YGL182C,1,0,0,NA
YGL179C,18,17,0,NA
YGL176C,18,18,0,0
YGL175C,12,12,0,NA
YGL173C,711,690,NA,0
YGL167C,376,339,20,0
YGL165C,0,0,0,0
YGL164C,58,57,0,NA
YGL163C,76,72,0,0
YGL161C,237,219,3,1
YGL154C,24,23,0,0
YGL152C,0,0,0,0
YGL150C,171,170,0,NA
YGL147C,2043,1778,0,4
YGL146C,2,1,0,NA
YGL144C,18,18,0,0
YGL143C,119,104,0,0
YGL142C,98,89,0,1
YGL140C,160,156,NA,0
YGL136C,17,15,0,0
YGL131C,36,36,0,NA
YGL129C,303,287,1,0
YGL128C,27,27,NA,0
YGL127C,73,66,2,0
YGL124C,63,60,NA,0
YGL122C,664,652,0,0
YGL121C,98,90,0,0
YGL120C,386,367,2,0
YGL112C,156,150,0,0
YGL110C,74,71,0,0
YGL108C,73,62,1,0
YGL107C,241,233,0,0
YGL104C,45,44,NA,0
YGL095C,125,114,0,0
YGL094C,64,55,5,0
YGL091C,124,116,0,0
YGL089C,33,24,1,NA
YGL087C,308,263,0,2
YGL084C,199,193,0,1
YGL078C,492,465,5,0
YGL077C,437,389,16,1
YGL076C,3608,3332,0,3
YGL075C,15,13,0,0
YGL072C,4,1,NA,2
YGL070C,133,111,0,1
YGL065C,141,132,0,0
YGL064C,111,109,0,NA
YGL063C-A,0,0,0,0
YGL061C,59,54,0,0
YGL057C,61,61,NA,0
YGL056C,268,250,1,0
YGL054C,384,322,4,1
YGL049C,630,597,2,0
YGL048C,512,483,0,0
YGL044C,145,137,3,0
YGL040C,455,411,4,2
YGL038C,132,124,0,0
YGL037C,1439,1274,4,3
YGL035C,195,191,0,NA
YGL032C,4,4,0,0
YGL031C,2098,1897,2,2
YGL028C,435,403,8,0
YGL027C,286,278,0,0
YGL026C,1728,1676,0,0
YGL025C,91,87,NA,2
YGL023C,144,144,NA,0
YGL020C,148,136,1,0
YGL018C,60,52,0,0
YGL015C,1,0,1,0
YGL013C,120,118,NA,0
YGL011C,418,385,0,2
YGL009C,2243,2146,7,1
YGL008C,10665,10260,80,17
YGL007C-A,16,0,5,11
YGL005C,63,58,0,0
YGL004C,87,85,NA,0
YGL003C,67,62,1,0
YGL001C,503,474,0,0
YGR001C,253,230,0,0
YGR002C,122,115,0,0
YGR005C,270,262,0,0
YGR008C,308,217,17,2
YGR009C,267,258,0,0
YGR015C,20,18,NA,0
YGR018C,0,0,0,0
YGR020C,378,284,1,2
YGR024C,68,62,0,NA
YGR027C,1565,1241,1,3
YGR030C,81,74,0,0
YGR033C,139,126,2,1
YGR035C,3,3,0,0
YGR036C,46,41,1,0
YGR037C,698,533,5,2
YGR043C,79,76,NA,0
YGR044C,228,217,NA,1
YGR045C,0,0,0,0
YGR047C,146,144,NA,0
YGR050C,2,2,NA,0
YGR053C,15,13,1,0
YGR057C,27,19,1,0
YGR061C,900,882,NA,0
YGR062C,46,43,NA,0
YGR063C,132,109,0,0
YGR065C,147,133,7,0
YGR067C,17,17,NA,0
YGR068C,46,45,0,0
YGR071C,49,44,0,NA
YGR073C,0,0,0,0
YGR075C,39,39,0,NA
YGR076C,279,239,0,2
YGR077C,64,64,0,0
YGR078C,207,184,0,0
YGR081C,155,139,NA,0
YGR083C,427,413,0,NA
YGR084C,387,381,NA,0
YGR085C,2542,2260,0,5
YGR086C,2207,1999,21,0
YGR087C,7,7,0,0
YGR095C,128,116,1,0
YGR098C,44,44,NA,0
YGR102C,92,86,0,0
YGR104C,70,66,0,0
YGR106C,578,520,5,0
YGR109C,65,63,0,0
YGR117C,77,73,0,0
YGR119C,329,322,2,0
YGR120C,69,60,0,2
YGR121C,40,40,0,0
YGR122C-A,11,10,0,0
YGR123C,248,233,1,0
YGR128C,204,194,0,0
YGR130C,815,779,1,1
YGR132C,495,441,4,2
YGR138C,311,304,5,0
YGR146C,120,103,7,0
YGR146C-A,2,1,0,1
YGR147C,148,139,2,0
YGR148C,1923,1694,3,1
YGR150C,81,77,0,0
YGR154C,2,0,2,0
YGR158C,142,125,2,1
YGR159C,1017,939,1,2
YGR161C,427,395,4,0
YGR168C,31,25,6,0
YGR169C,47,39,0,0
YGR169C-A,149,106,4,0
YGR171C,59,55,0,0
YGR172C,235,223,0,0
YGR174C,100,94,NA,0
YGR175C,1494,1445,0,1
YGR177C,71,65,1,0
YGR178C,688,652,11,0
YGR179C,57,55,0,1
YGR180C,1406,1333,1,1
YGR182C,1,1,0,NA
YGR183C,301,205,1,3
YGR184C,167,164,NA,0
YGR185C,883,841,1,0
YGR187C,225,216,0,0
YGR188C,19,19,0,NA
YGR189C,2341,2227,14,1
YGR192C,16184,14875,64,14
YGR193C,389,379,0,0
YGR194C,95,93,NA,1
YGR196C,133,126,0,NA
YGR197C,38,32,0,0
YGR200C,216,209,0,0
YGR201C,31,29,NA,0
YGR202C,261,242,0,0
YGR204C-A,0,0,0,0
YGR207C,366,335,1,0
YGR209C,586,445,16,1
