trx,cds,utr5,utr3,
YDR479C,130,110,3,10
YDR481C,493,442,11,8
YDR482C,45,32,0,9
YDR485C,154,138,0,7
YDR486C,193,142,0,33
YDR487C,726,525,9,126
YDR488C,70,64,NA,6
YDR490C,232,209,12,3
YDR495C,129,113,NA,12
YDR496C,541,493,1,26
YDR497C,2841,2510,113,97
YDR498C,82,76,0,3
YDR500C,2529,1767,0,313
YDR502C,2441,1886,48,349
YDR503C,103,77,0,21
YDR504C,102,60,NA,33
YDR505C,565,515,38,NA
YDR506C,107,58,0,43
YDR507C,521,491,NA,25
YDR508C,1725,1645,21,3
YDR510C-A,4,0,4,NA
YDR512C,116,86,NA,25
YDR514C,99,87,3,3
YDR516C,405,353,9,28
YDR520C,104,89,3,8
YDR522C,5,5,NA,0
YDR523C,13,12,NA,1
YDR524C,290,231,4,34
YDR524C-B,6377,1899,470,3447
YDR524C-A,367,1,1,365
YDR529C,898,569,13,207
YDR530C,72,57,NA,8
YDR532C,62,57,0,2
YDR533C,473,392,4,20
YDR534C,53,45,0,8
YDR535C,37,4,NA,32
YDR540C,54,28,1,22
YDR541C,93,67,10,12
YDL248W,694,554,0,122
YDL244W,59,55,NA,3
YDL242W,8,4,NA,4
YDL241W,49,18,7,18
YDL240W,182,161,NA,18
YDL237W,301,278,1,13
YDL236W,354,291,0,33
YDL233W,108,93,0,10
YDL232W,213,35,0,127
YDL230W,110,100,0,2
YDL229W,15496,14611,67,316
YDL225W,279,247,4,7
YDL221W,7,2,NA,5
YDL219W,214,140,4,39
YDL218W,14,9,0,5
YDL212W,592,419,1,97
YDL210W,20,18,NA,2
YDL208W,500,365,2,91
YDL207W,164,153,2,3
YDL206W,121,110,6,1
YDL204W,131,87,28,7
YDL202W,230,197,6,18
YDL201W,173,137,0,15
YDL195W,2072,1945,59,40
YDL194W,85,83,NA,2
YDL193W,195,139,12,33
YDL192W,2066,1668,36,159
YDL191W,4160,2922,4,536
YDL189W,220,181,20,11
YDL185W,6206,5721,167,193
YDL182W,959,884,5,49
YDL181W,244,86,37,55
YDL180W,135,113,12,4
YDL179W,161,126,11,12
YDL178W,360,327,1,17
YDL176W,124,111,9,1
YDL173W,252,245,NA,NA
YDL170W,151,134,NA,11
YDL168W,384,306,5,35
YDL165W,122,99,3,6
YDL161W,264,239,0,17
YDL159W,110,98,1,10
YDL156W,76,75,1,NA
YDL155W,184,137,11,18
YDL154W,53,47,NA,6
YDL150W,217,190,13,NA
YDL149W,114,108,NA,5
YDL147W,670,574,4,71
YDL146W,101,78,10,11
YDL143W,992,870,9,39
YDL141W,335,263,36,24
YDL138W,136,111,9,12
YDL137W,1310,875,135,167
YDL136W,3436,2858,59,104
YDL133W,110,92,3,10
YDL132W,472,410,55,NA
YDL131W,1265,1152,11,48
YDL130W-A,260,118,0,90
YDL130W,3601,2073,0,790
YDL129W,23,16,0,6
YDL128W,568,470,11,48
YDL127W,82,57,3,20
YDL124W,1164,1003,11,40
YDL123W,126,40,3,70
YDL122W,531,487,30,NA
YDL120W,264,166,17,55
YDL117W,335,282,22,25
YDL116W,302,279,5,5
YDL114W,0,0,0,0
YDL112W,675,650,NA,15
YDL108W,90,83,1,3
YDL107W,70,65,1,3
YDL105W,56,45,0,7
YDL102W,282,268,6,4
YDL099W,186,157,6,11
YDL095W,1637,1540,10,32
YDL093W,214,178,2,27
YDL092W,191,132,1,36
YDL089W,120,102,13,1
YDL086W,691,606,NA,17
YDL085W,12,8,1,1
YDL084W,2070,1741,170,75
YDL082W,3599,2965,2,389
YDL075W,3422,2453,95,282
YDL073W,243,218,17,0
YDL070W,456,415,0,15
YDL068W,4,1,NA,3
YDL066W,1183,1029,0,84
YDL064W,203,138,2,41
YDL060W,400,393,0,NA
YDL058W,468,452,1,11
YDL057W,58,51,2,1
YDL056W,199,194,NA,4
YDL051W,556,461,4,35
YDL046W,580,302,23,204
YDL045W-A,173,88,1,35
YDL041W,2,1,0,1
YDL032W,0,0,0,0
YDL031W,497,469,5,12
YDL030W,66,59,0,2
YDL029W,690,589,0,41
YDL025W-A,5,0,1,4
YDL022W,1680,1321,73,178
YDL021W,108,99,0,2
YDL017W,78,66,NA,7
YDL014W,1662,1118,226,220
YDL013W,123,98,3,14
YDL010W,139,93,1,35
YDL008W,90,62,1,18
YDL007W,530,471,1,35
YDL006W,122,78,27,10
YDL004W,754,466,16,165
YDL003W,197,173,NA,10
YDL001W,100,80,2,10
YDR002W,1556,1093,15,273
YDR003W-A,34,4,NA,26
YDR004W,87,77,NA,8
YDR007W,33,29,0,2
YDR009W,30,30,0,0
YDR011W,943,854,28,43
YDR012W,8311,7748,17,157
YDR013W,79,64,0,8
YDR014W,93,79,2,10
YDR014W-A,15,7,NA,5
YDR021W,72,61,1,5
YDR023W,1750,1615,3,36
YDR024W,17,4,NA,NA
YDR025W,4099,3501,NA,252
YDR031W,87,56,0,18
YDR033W,6639,4239,716,1497
YDR034W-B,65,16,1,34
YDR035W,929,755,4,114
YDR037W,2825,2655,0,35
YDR041W,225,174,0,30
YDR044W,212,170,0,26
YDR047W,273,224,21,15
YDR049W,139,124,1,7
YDR055W,1943,1641,38,136
YDR057W,128,117,1,3
YDR060W,917,870,4,19
YDR061W,243,210,3,13
YDR062W,862,601,133,88
YDR063W,148,91,16,17
YDR064W,4470,3519,0,337
YDR065W,60,39,1,20
YDR068W,99,90,6,NA
YDR073W,126,79,32,NA
YDR074W,1004,919,54,NA
YDR075W,77,48,7,15
YDR076W,524,33,0,486
YDR077W,27555,21736,242,4457
YDR079W,104,40,1,48
YDR080W,218,214,1,NA
YDR082W,49,38,2,8
YDR083W,211,182,0,6
YDR089W,262,239,2,12
YDR092W,232,175,1,25
YDR093W,657,621,28,NA
YDR096W,276,259,NA,14
YDR099W,1866,1350,165,244
YDR100W,136,90,2,27
YDR103W,228,221,NA,3
YDR106W,15,13,NA,1
YDR108W,125,115,4,2
YDR110W,124,103,0,16
YDR115W,194,115,5,39
YDR118W,91,87,0,NA
YDR119W,552,513,13,17
YDR119W-A,57,9,4,36
YDR121W,105,66,10,13
YDR122W,492,463,NA,24
YDR124W,45,23,11,11
YDR126W,42,39,1,NA
YDR127W,3749,3620,2,35
YDR128W,311,288,NA,17
YDR137W,174,149,2,16
YDR138W,166,155,0,2
YDR140W,92,70,0,11
YDR145W,506,462,11,20
YDR147W,117,108,3,1
YDR150W,2716,2684,8,13
YDR152W,173,154,4,4
YDR158W,2696,2469,0,179
YDR159W,278,267,5,NA
YDR160W,122,110,7,NA
YDR161W,227,204,0,6
YDR163W,97,73,NA,9
YDR165W,349,302,4,19
YDR167W,154,126,0,16
YDR168W,444,401,3,16
YDR171W,344,296,20,10
YDR172W,1513,1346,21,101
YDR174W,760,539,6,137
YDR176W,205,191,0,9
YDR177W,352,282,12,37
YDR178W,410,248,48,77
YDR179W-A,89,81,3,0
YDR180W,240,237,2,NA
YDR182W,306,289,11,0
YDR183W,78,58,1,11
YDR188W,1019,914,7,73
YDR189W,438,396,5,22
YDR191W,56,47,1,3
YDR195W,142,127,10,3
YDR197W,140,118,1,9
YDR201W,57,48,NA,8
YDR204W,155,138,0,6
YDR205W,190,182,0,3
YDR206W,425,368,42,NA
YDR208W,443,396,16,17
YDR210W,337,149,0,98
YDR211W,657,602,5,37
YDR212W,978,865,19,33
YDR213W,101,91,9,1
YDR214W,1203,975,72,78
YDR216W,607,546,NA,52
YDR221W,217,177,0,30
YDR222W,82,68,1,9
YDR223W,11,11,0,NA
YDR225W,1605,1030,131,273
YDR226W,1605,1283,24,109
YDR227W,277,252,4,16
YDR229W,117,106,8,3
YDR232W,791,619,100,43
YDR234W,585,534,0,28
YDR235W,137,121,NA,9
YDR237W,282,216,16,32
YDR241W,42,17,NA,22
YDR242W,89,80,3,2
YDR244W,237,195,1,25
YDR245W,424,321,12,58
YDR246W,117,90,1,18
YDR247W,83,60,7,13
YDR251W,525,466,55,NA
YDR252W,49,14,0,28
YDR254W,59,55,1,0
YDR262W,134,96,0,28
YDR265W,64,42,7,12
YDR268W,120,103,3,7
YDR270W,106,106,NA,0
YDR272W,188,169,5,4
YDR273W,11,10,1,NA
YDR275W,94,52,23,14
YDR279W,111,97,4,0
YDR280W,124,89,16,10
YDR285W,48,42,NA,6
YDR287W,91,73,1,14
YDR288W,98,86,NA,6
YDR291W,228,220,NA,5
YDR296W,280,226,7,20
YDR297W,324,263,1,42
YDR299W,234,203,6,9
YDR301W,293,275,1,10
YDR302W,103,79,4,9
YDR307W,282,255,1,23
YDR311W,166,143,1,13
YDR312W,222,195,2,19
YDR316W,201,187,0,7
YDR317W,31,25,0,3
YDR318W,62,55,0,3
YDR320W-B,18,1,1,NA
YDR321W,725,600,13,56
YDR322W,346,306,2,16
YDR325W,233,222,NA,7
YDR330W,182,155,2,21
YDR331W,229,204,0,9
YDR332W,95,89,0,3
YDR334W,316,284,11,16
YDR335W,648,624,NA,14
YDR336W,61,55,NA,3
YDR337W,179,153,8,11
YDR347W,423,339,12,38
YDR351W,343,338,NA,NA
YDR352W,225,146,22,49
YDR353W,1010,850,25,35
YDR354W,378,311,18,15
YDR356W,195,171,0,18
YDR358W,195,174,3,11
YDR363W,117,67,9,39
YDR363W-A,186,97,4,37
YDR367W,269,224,7,17
YDR368W,577,438,18,69
YDR371W,168,134,5,14
YDR374W-A,119,64,0,31
YDR376W,211,185,9,5
YDR377W,581,216,27,245
YDR379W,236,217,6,3
YDR380W,227,204,6,11
YDR381W,752,573,0,111
YDR382W,3516,1796,416,813
YDR385W,23973,22462,67,823
YDR386W,83,75,0,6
YDR388W,937,798,14,71
YDR389W,229,200,NA,27
YDR392W,84,73,3,6
YDR393W,125,115,0,8
YDR394W,549,463,26,35
YDR395W,921,839,41,23
YDR396W,2,1,NA,0
YDR398W,296,262,3,16
YDR399W,264,184,17,32
YDR401W,15,4,NA,10
YDR403W,47,34,NA,11
YDR405W,164,123,5,23
YDR406W,241,241,NA,NA
YDR409W,160,148,NA,11
YDR412W,147,115,4,20
YDR416W,160,151,3,1
YDR418W,4324,3285,106,417
YDR419W,122,104,0,16
YDR420W,1442,1396,NA,34
YDR421W,171,164,4,0
YDR425W,136,113,NA,19
YDR427W,550,479,9,28
YDR434W,373,328,13,16
YDR436W,165,139,17,8
YDR438W,35,33,0,2
YDR439W,81,70,3,6
YDR440W,121,115,4,2
YDR442W,0,0,0,0
YDR444W,112,103,4,3
YDR446W,7,6,NA,NA
YDR448W,109,94,0,11
YDR450W,3803,2631,0,577
YDR452W,442,401,12,22
YDR456W,384,343,2,17
YDR457W,1583,1537,17,22
YDR460W,100,75,6,11
YDR461W,3,1,0,1
YDR462W,137,86,7,20
YDR463W,278,234,3,26
YDR464W,281,274,6,NA
YDR466W,250,228,4,12
YDR469W,111,104,1,3
YDR471W,1888,1327,9,334
YDR472W,145,120,1,18
YDR477W,466,372,58,25
YDR478W,37,29,0,2
YDR483W,908,799,17,62
YDR484W,151,142,2,0
YDR489W,80,59,0,19
YDR492W,199,160,18,4
YDR493W,128,77,9,26
YDR494W,330,283,4,17
YDR499W,90,87,0,NA
YDR501W,40,30,0,9
YDR510W,653,347,72,118
YDR511W,158,136,NA,13
YDR513W,444,325,1,52
YDR515W,145,122,16,3
YDR517W,360,294,7,28
YDR518W,289,271,2,4
YDR519W,304,170,0,103
YDR525W-A,286,120,6,108
YDR527W,166,157,0,9
YDR528W,119,73,31,12
YDR531W,273,233,9,11
YDR536W,6,5,NA,1
YDR538W,91,57,5,24
YDR539W,292,269,1,10
YEL073C,55,38,0,10
YEL068C,48,26,0,16
YEL064C,109,87,1,18
YEL063C,241,185,17,31
YEL061C,179,163,11,NA
YEL060C,1952,1669,40,166
YEL059C-A,77,39,11,7
YEL057C,4,2,NA,2
YEL055C,698,651,11,15
YEL054C,3772,2686,46,768
YEL053C,196,183,4,1
YEL050C,481,387,7,51
YEL048C,91,37,NA,46
YEL047C,355,335,0,NA
YEL046C,1780,1107,NA,603
YEL039C,123,83,16,13
YEL037C,466,366,44,35
YEL036C,539,456,30,36
YEL034C-A,0,0,0,0
YEL029C,107,77,7,19
YEL025C,278,249,NA,26
YEL023C,60,39,21,NA
YEL017C-A,1422,342,24,888
YEL016C,90,75,10,2
YEL009C-A,13,6,NA,6
YEL009C,3764,2155,1251,166
YEL008C-A,23,2,NA,21
YEL005C,56,47,2,5
YEL002C,662,563,26,31
YEL001C,450,371,12,36
YER003C,1124,1004,9,37
YER007C-A,388,291,12,36
YER008C,455,435,3,7
YER010C,122,103,0,11
YER017C,642,578,NA,47
YER018C,99,75,3,11
YER019C-A,518,344,34,40
YER023C-A,0,0,0,0
YER026C,910,743,2,85
YER027C,299,242,12,25
YER028C,44,39,1,2
YER029C,107,77,3,18
YER031C,542,392,6,101
YER033C,200,189,NA,8
YER036C,1446,1326,13,56
YER038C,63,40,0,21
YER039C,16,12,NA,3
YER043C,9508,7528,48,1379
YER044C,556,362,26,76
YER044C-A,10,10,NA,NA
YER045C,119,95,12,3
YER047C,202,184,NA,16
YER048C,491,400,25,41
YER050C,203,139,9,29
YER052C,918,782,39,40
YER053C,296,229,19,21
YER053C-A,651,74,19,448
YER054C,56,54,NA,2
YER055C,798,653,0,63
YER056C,909,751,59,61
YER056C-A,2960,2096,0,268
YER057C,416,264,20,54
YER061C,97,93,1,1
YER062C,726,515,28,126
YER064C,404,312,19,62
YER065C,40,28,9,2
YER071C,118,72,0,32
YER075C,209,186,11,10
YER076C,45,32,8,2
YER077C,248,238,NA,7
YER078C,195,160,20,7
YER082C,380,347,7,8
YER083C,281,259,0,7
YER085C,1,1,0,0
YER087C-B,504,165,25,236
YER088C,481,433,18,18
YER088C-A,133,61,NA,59
YER089C,533,413,101,NA
YER091C,6013,5267,169,411
YER093C,231,226,NA,0
YER093C-A,53,43,0,6
YER094C,493,336,29,97
YER099C,169,143,0,10
YER101C,78,68,1,8
YER105C,802,768,0,22
YER107C,262,215,21,16
YER109C,125,124,NA,NA
YER110C,1136,1023,33,52
YER111C,355,323,27,NA
YER113C,300,269,10,11
YER114C,364,334,NA,26
YER115C,83,53,21,6
YER116C,82,57,NA,22
YER118C,323,257,30,22
YER119C,207,190,0,11
YER122C,671,579,22,38
YER124C,700,562,5,106
YER126C,340,267,5,42
YER130C,197,153,5,26
YER132C,389,365,NA,16
YER134C,184,104,13,46
YER137C,31,20,0,10
YER139C,109,46,8,44
YER142C,58,54,0,3
YER144C,287,274,0,10
YER145C,259,232,0,11
YER147C,96,92,0,NA
YER149C,151,131,3,4
YER151C,445,424,8,4
YER152C,290,267,3,5
YER155C,1349,1309,NA,22
YER156C,453,388,0,44
YER158C,69,63,NA,5
YER159C,380,198,62,78
YER161C,110,66,0,40
YER162C,53,45,2,4
YER163C,150,129,0,8
YER168C,234,219,NA,5
YER172C,630,611,1,13
YER174C,141,126,NA,8
YER175C,131,100,0,24
YER180C,58,50,0,1
YER180C-A,30,14,2,7
YER181C,5,2,2,0
YER183C,139,123,NA,5
YER184C,55,46,NA,6
YER186C,83,51,12,16
YER188C-A,6,6,0,NA
YEL072W,38,21,3,11
YEL071W,1481,1310,5,69
YEL070W,20,20,NA,0
YEL066W,240,186,NA,29
YEL065W,41,39,0,2
YEL062W,128,113,0,12
YEL058W,1011,923,0,25
YEL056W,179,161,6,NA
YEL052W,224,204,0,10
YEL051W,771,604,15,69
YEL049W,34,21,4,5
YEL044W,142,109,NA,26
YEL043W,426,398,3,11
YEL042W,769,608,43,61
YEL041W,40,36,1,NA
YEL040W,1210,1134,0,47
YEL038W,186,158,0,10
YEL034W,6696,4946,526,145
YEL033W,2026,1493,NA,NA
YEL032W,475,440,2,18
YEL031W,1756,1651,3,45
YEL030W,89,85,NA,3
YEL028W,21,4,8,8
YEL027W,2800,1426,94,933
YEL026W,1102,717,146,97
YEL024W,836,452,46,275
YEL022W,570,555,NA,10
YEL021W,1396,1129,32,106
YEL020W-A,496,306,0,110
YEL018W,71,63,NA,3
YEL017W,186,155,0,20
YEL015W,285,264,6,9
YEL013W,813,598,82,107
YEL012W,81,62,3,8
YEL011W,207,194,1,7
YEL008W,5,1,NA,4
YEL007W,592,547,NA,27
YEL006W,183,139,2,32
YEL004W,62,52,0,8
YEL003W,197,122,NA,54
YER001W,743,675,7,44
YER002W,185,125,7,24
YER004W,354,237,0,100
YER005W,170,152,7,8
YER006W,710,646,12,21
YER007W,44,40,0,4
YER009W,1590,1002,17,349
YER011W,42,38,0,2
YER012W,446,310,30,70
YER013W,158,153,NA,2
YER014W,184,149,4,16
YER015W,92,68,NA,23
YER016W,120,103,NA,10
YER019W,233,217,NA,10
YER020W,221,191,0,15
YER021W,719,627,4,65
YER022W,226,209,0,10
YER023W,998,838,13,56
YER024W,110,103,NA,4
YER025W,1446,1148,35,197
YER030W,202,139,0,36
YER032W,256,230,0,23
YER034W,77,50,0,23
YER035W,151,101,14,21
YER037W,24,20,0,3
YER038W-A,3,1,1,1
YER040W,175,143,3,23
YER041W,83,70,4,5
YER042W,107,88,1,4
YER046W,55,28,16,4
YER048W-A,269,100,14,131
YER049W,764,715,7,24
YER051W,53,48,0,NA
YER058W,52,29,0,11
YER059W,121,99,13,2
YER060W,118,110,4,NA
YER060W-A,150,145,NA,3
YER063W,270,201,12,35
YER066W,47,37,9,1
YER067W,140,87,19,20
YER068W,283,261,1,13
YER069W,2177,2024,15,82
YER070W,1640,1499,10,100
YER072W,371,215,0,104
YER073W,755,580,31,102
YER074W,4152,2848,71,514
YER074W-A,143,89,0,33
YER076W-A,2,1,NA,0
YER079W,60,44,2,7
YER080W,485,446,3,14
YER081W,485,435,0,44
YER084W,15,8,NA,4
YER086W,1407,1215,22,86
YER087W,164,151,2,5
YER088W-B,15,0,14,NA
YER090W,895,774,33,51
YER092W,107,63,0,35
YER095W,344,258,NA,69
YER096W,30,24,NA,6
YER098W,114,96,NA,15
YER100W,219,161,32,12
YER102W,7192,6290,0,353
YER103W,153,125,6,15
YER104W,54,33,0,16
YER106W,7,4,NA,3
YER112W,198,147,16,19
YER117W,3627,2783,0,337
YER120W,912,719,29,90
YER121W,10,6,NA,2
YER123W,255,178,20,47
YER125W,1102,930,NA,155
YER127W,181,150,0,12
YER128W,63,50,NA,7
YER129W,295,268,NA,25
YER131W,2176,1645,64,306
YER133W,919,635,11,228
YER136W,797,596,35,122
YER138W-A,1189,673,NA,68
YER140W,106,87,NA,14
YER141W,639,545,6,74
YER143W,195,159,0,24
YER146W,174,111,21,21
YER148W,390,293,78,0
YER150W,50,35,0,9
YER154W,442,400,0,12
YER157W,202,194,0,5
YER158W-A,1,0,NA,0
YER164W,491,477,NA,10
YER165W,3335,2856,136,238
YER166W,802,773,NA,23
YER167W,322,295,20,0
YER169W,216,181,14,16
YER170W,90,47,2,33
YER171W,252,226,11,4
YER173W,89,85,0,NA
YER175W-A,12,1,NA,11
YER176W,230,208,4,10
YER177W,3437,3027,53,44
YER178W,2329,2023,20,170
YER179W,12,10,NA,0
YER182W,176,148,2,15
YER187W,14,4,7,3
YER188W,25,18,1,4
YFL057C,37,29,0,5
YFL054C,123,116,NA,3
YFL050C,103,64,24,10
YFL048C,458,403,0,29
YFL045C,2134,1491,140,325
YFL044C,188,119,0,61
YFL042C,145,141,0,2
YFL039C,9374,7762,754,396
YFL038C,935,714,4,91
YFL034C-B,130,98,9,18
YFL034C-A,313,227,1,30
YFL033C,509,464,NA,41
YFL029C,87,77,NA,4
YFL028C,215,185,1,12
YFL027C,74,65,0,5
YFL025C,279,252,2,18
YFL024C,250,217,NA,31
YFL022C,1306,1170,17,49
YFL021C-A,7,5,2,NA
YFL020C,22,17,0,1
YFL018C,1272,1118,35,39
YFL017C,182,134,0,34
YFL016C,553,450,45,33
YFL013C,239,202,1,31
YFL010C,852,602,11,155
YFL003C,17,17,NA,0
YFL002C,233,215,0,13
YFR003C,138,97,7,24
YFR005C,114,93,0,20
YFR011C,177,136,1,23
YFR014C,142,107,3,24
YFR015C,320,280,12,22
YFR016C,419,409,NA,6
YFR017C,75,52,6,8
YFR018C,235,194,2,26
YFR024C-A,437,355,3,56
YFR025C,259,233,0,12
YFR026C,27,11,13,1
YFR028C,290,271,3,2
YFR031C,245,236,NA,6
YFR031C-A,6762,5910,30,328
YFR032C-A,2502,1348,0,578
YFR033C,692,335,137,150
YFR034C,142,129,1,NA
YFR037C,405,387,0,0
YFR039C,224,207,9,2
YFR041C,116,103,NA,5
YFR043C,50,39,0,6
YFR044C,1179,1075,0,45
YFR046C,45,43,NA,0
YFR047C,330,272,0,19
YFR050C,600,441,9,86
YFR051C,788,733,2,18
YFR053C,1862,1695,92,NA
YFR054C,6,3,NA,2
YFL055W,30,26,NA,3
YFL053W,6,6,NA,0
YFL052W,26,22,0,4
YFL049W,185,172,0,9
YFL047W,268,254,0,7
YFL046W,125,88,0,21
YFL041W-A,15,2,12,0
YFL041W,229,203,2,15
YFL037W,1435,1252,34,84
YFL036W,640,629,NA,2
YFL034W,169,155,6,NA
YFL031W,1853,1096,NA,675
YFL030W,46,40,NA,2
YFL026W,26,19,5,NA
YFL023W,143,130,0,7
YFL021W,552,546,NA,0
YFL017W-A,84,49,0,12
YFL014W,2048,1127,115,508
YFL012W-A,3,0,NA,2
YFL012W,9,8,0,1
YFL011W,20,11,9,NA
YFL010W-A,4,0,3,NA
YFL009W,362,317,25,11
YFL008W,389,385,0,NA
YFL007W,784,757,10,7
YFL005W,478,346,42,24
YFL004W,598,569,4,16
YFL001W,86,82,NA,1
YFR001W,169,130,1,13
YFR002W,472,443,0,12
YFR004W,351,304,12,21
YFR006W,351,344,NA,6
YFR007W,108,97,0,6
YFR008W,75,58,0,15
YFR009W,583,539,9,15
YFR010W,513,440,20,24
YFR010W-A,1,0,NA,1
YFR013W,261,236,3,10
YFR019W,669,660,NA,5
YFR020W,26,22,0,1
YFR021W,127,100,7,11
YFR022W,129,107,12,4
YFR023W,34,29,NA,4
YFR027W,31,28,0,3
YFR029W,122,113,3,3
YFR030W,302,286,2,3
YFR034W-A,98,23,NA,66
YFR038W,253,237,NA,7
YFR040W,337,334,NA,NA
YFR042W,104,81,4,11
YFR045W,82,76,0,NA
YFR048W,170,150,4,6
YFR049W,186,104,45,19
YFR052W,456,430,0,3
YFR055W,190,116,1,70
YGL257C,224,197,10,11
YGL252C,391,369,0,8
YGL251C,108,103,NA,5
YGL246C,118,93,2,15
YGL242C,218,156,8,32
YGL237C,97,84,3,7
YGL236C,244,235,0,4
YGL231C,396,335,0,30
YGL230C,15,9,0,2
YGL229C,92,83,4,4
YGL226C-A,277,140,9,70
YGL224C,182,148,9,8
YGL223C,121,114,NA,2
YGL222C,182,120,13,22
YGL221C,405,338,0,34
YGL219C,259,239,0,13
YGL213C,172,146,0,11
YGL206C,2501,2423,44,NA
YGL204C,145,27,6,104
YGL203C,306,281,10,4
YGL201C,363,332,7,10
YGL200C,721,519,15,100
YGL199C,4,1,2,0
YGL194C-A,57,16,20,9
YGL194C,113,104,6,NA
YGL193C,0,0,0,0
YGL190C,373,265,65,30
YGL189C,4732,3691,0,452
YGL187C,576,367,80,51
YGL186C,208,198,0,4
YGL185C,92,78,0,7
YGL184C,27,22,NA,5
YGL182C,2,1,0,NA
YGL179C,47,43,3,NA
YGL176C,99,90,0,2
YGL175C,20,18,2,NA
YGL173C,1458,1402,NA,34
YGL167C,1106,923,96,55
YGL165C,11,7,NA,0
YGL164C,97,94,0,NA
YGL163C,165,155,5,4
YGL161C,263,205,19,26
YGL154C,46,40,0,1
YGL152C,1,1,NA,NA
YGL150C,560,539,11,NA
YGL147C,4862,3860,0,425
YGL146C,9,8,0,NA
YGL144C,47,43,1,0
YGL143C,178,152,3,12
YGL142C,232,205,6,13
YGL140C,618,564,NA,45
YGL136C,65,53,0,6
YGL131C,226,220,2,NA
YGL129C,361,296,6,33
YGL128C,59,50,NA,6
YGL127C,97,53,8,28
YGL124C,125,115,NA,7
YGL122C,446,414,0,25
YGL121C,98,67,0,15
YGL120C,515,494,1,0
YGL112C,270,231,2,21
YGL110C,135,126,0,6
YGL108C,50,27,2,15
YGL107C,330,315,0,10
YGL104C,76,72,NA,3
YGL095C,228,205,4,8
YGL094C,416,374,18,16
YGL091C,138,115,0,5
YGL089C,28,18,5,NA
YGL087C,245,155,4,66
YGL084C,343,319,3,8
YGL078C,628,526,11,75
YGL077C,864,754,49,32
YGL076C,6938,5561,15,832
YGL075C,55,34,4,16
YGL072C,31,7,NA,23
YGL070C,150,73,3,51
YGL065C,176,161,2,2
YGL064C,111,105,0,NA
YGL063C-A,4,0,NA,4
YGL061C,84,65,1,7
YGL057C,71,57,NA,13
YGL056C,300,268,20,5
YGL054C,578,321,24,176
YGL049C,751,646,35,43
YGL048C,574,492,3,35
YGL044C,123,78,22,21
YGL040C,576,417,33,99
YGL038C,173,145,1,20
YGL037C,1304,914,101,185
YGL035C,222,205,9,NA
YGL032C,1,1,0,0
YGL031C,4116,3222,96,489
YGL028C,602,445,45,86
YGL027C,480,444,0,19
YGL026C,2131,1960,0,81
YGL025C,160,145,NA,10
YGL023C,254,225,NA,20
YGL020C,163,135,6,9
YGL018C,76,60,0,7
YGL015C,5,2,1,1
YGL013C,331,320,NA,5
YGL011C,502,377,3,73
YGL009C,3975,3515,71,234
YGL008C,32033,24908,1445,4588
YGL007C-A,355,3,16,335
YGL005C,120,92,1,18
YGL004C,86,79,NA,1
YGL003C,124,101,8,10
YGL001C,552,483,13,32
YGR001C,276,220,0,20
YGR002C,164,138,0,19
YGR005C,218,178,1,18
YGR008C,197,68,27,72
YGR009C,249,237,1,8
YGR015C,49,39,NA,7
YGR018C,1,0,0,1
YGR020C,628,367,67,87
YGR024C,145,130,0,NA
YGR027C,3724,2688,50,213
YGR030C,70,50,0,7
YGR033C,242,152,18,56
YGR035C,5,3,1,1
YGR036C,88,31,10,41
YGR037C,1048,435,33,391
YGR043C,53,44,NA,6
YGR044C,375,282,NA,68
YGR045C,14,12,0,NA
YGR047C,242,232,NA,7
YGR050C,22,14,NA,4
YGR053C,22,17,3,0
YGR057C,100,68,2,25
YGR061C,2134,2071,NA,30
YGR062C,94,82,NA,4
YGR063C,174,116,0,27
YGR065C,264,227,14,16
YGR067C,34,33,NA,1
YGR068C,229,168,1,53
YGR071C,150,144,0,NA
YGR073C,19,17,NA,0
YGR075C,40,36,1,NA
YGR076C,124,95,0,14
YGR077C,219,207,0,3
YGR078C,213,151,11,28
YGR081C,177,142,NA,20
YGR083C,519,496,4,NA
YGR084C,359,338,NA,14
YGR085C,4866,4040,39,301
YGR086C,2682,2280,150,45
YGR087C,294,281,0,0
YGR095C,156,130,4,5
YGR098C,418,396,NA,15
YGR102C,140,95,0,30
YGR104C,98,84,1,5
YGR106C,752,606,32,67
YGR109C,54,46,1,5
YGR117C,210,169,0,36
YGR119C,356,319,16,12
YGR120C,117,84,0,26
YGR121C,130,108,3,12
YGR122C-A,117,82,1,29
YGR123C,372,329,2,25
YGR128C,434,397,7,10
YGR130C,734,623,14,69
YGR132C,715,528,14,121
YGR138C,534,458,37,26
YGR146C,175,92,43,30
YGR146C-A,6,1,0,4
YGR147C,205,164,3,21
YGR148C,3437,2810,29,287
YGR150C,250,241,0,7
YGR154C,38,23,10,5
YGR158C,164,95,8,46
YGR159C,1389,1143,28,140
YGR161C,303,255,12,16
YGR168C,94,88,2,1
YGR169C,81,74,1,3
YGR169C-A,231,53,25,125
YGR171C,131,126,0,5
YGR172C,262,205,4,28
YGR174C,109,90,NA,16
YGR175C,1944,1724,12,147
YGR177C,171,150,0,14
YGR178C,1054,872,97,53
YGR179C,72,58,0,10
YGR180C,1842,1646,8,84
YGR182C,254,158,37,NA
YGR183C,480,141,16,208
YGR184C,941,928,NA,9
YGR185C,1212,1049,25,47
YGR187C,275,243,2,18
