Geneid,WT_2
YLR399C,4445
YLR399W-A,1
YLR400W,32
YLR401C,2496
YLR402W,335
YLR403W,4232
YLR404W,899
YLR405W,1109
YLR406C,5819
YLR406C-A,7
YLR407W,1671
YLR408C,118
YLR409C,5758
YLR410W,5296
YLR410W-B,6635
YLR410W-A,1782
YLR411W,254
YLR412W,1405
YLR412C-A,292
YLR413W,21280
YLR414C,2777
YLR415C,140
YLR416C,24
YLR417W,762
YLR418C,1060
YLR419W,2996
YLR420W,2321
YLR421C,1805
YLR422W,3481
YLR423C,371
YLR424W,639
YLR425W,1583
YLR426W,854
YLR427W,1550
YLR428C,9
YLR429W,5120
YLR430W,6078
YLR431C,473
YLR432W,10599
YLR433C,1837
YLR434C,159
YLR435W,2185
YLR436C,4504
YLR437C,1950
YLR437C-A,17
YLR438W,2159
YLR438C-A,926
YLR439W,1994
YLR440C,1359
YLR441C,13814
YLR442C,1146
YLR443W,1893
YLR444C,7
YLR445W,9
YLR446W,377
YLR447C,5820
YLR448W,9871
YLR449W,4943
YLR450W,6633
YLR451W,1594
YLR452C,3992
YLR453C,323
YLR455W,1031
YLR456W,218
YLR457C,319
YLR458W,0
YLR459W,2739
YLR460C,235
YLR461W,38
YLR462W,189
YLR463C,62
YLR464W,616
YLR465C,50
YLR466W,1267
YLR466C-A,10
YLR466C-B,11
YLR467W,116
YLR467C-A,0
YNL271C,6839
YNL201C,2966
YNL124W,2883
YNR016C,37387
YNL339C,1470
YNL339W-B,0
YNL339W-A,1
YNL338W,19
YNL337W,0
YNL336W,1071
YNL335W,7
YNL334C,143
YNL333W,151
YNL332W,78
YNL331C,537
YNL330C,2124
YNL329C,2494
YNL328C,279
YNL327W,25204
YNL326C,737
YNL325C,747
YNL324W,7
YNL323W,2040
YNL322C,6712
YNL321W,6330
YNL320W,1049
YNL319W,77
YNL318C,11
YNL317W,1169
YNL316C,1159
YNL315C,1743
YNL314W,462
YNL313C,4952
YNL312W,1463
YNL311C,1527
YNL310C,959
YNL309W,1174
YNL308C,2771
YNL307C,7428
YNL306W,2135
YNL305C,1637
YNL304W,545
YNL303W,142
YNL302C,7857
YNL301C,3933
YNL300W,4740
YNL299W,1470
YNL298W,2836
YNL297C,4462
YNL296W,1
YNL295W,1072
YNL294C,2273
YNL293W,844
YNL292W,1620
YNL291C,2445
YNL290W,1842
YNL289W,1822
YNL288W,4828
YNL287W,8943
YNL286W,971
YNL285W,9
YNL284C-B,23373
YNL284C-A,4256
YNL284C,1952
YNL283C,7161
YNL282W,406
YNL281W,3571
YNL280C,4072
YNL279W,142
YNL278W,2469
YNL277W-A,129
YNL277W,1164
YNL276C,91
YNL275W,1508
YNL274C,728
YNL273W,1732
YNL272C,1768
YNL270C,169
YNL269W,46
YNL268W,5778
YNL267W,3819
YNL266W,12
YNL265C,649
YNL264C,1150
YNL263C,4255
YNL262W,3588
YNL261W,1426
YNL260C,739
YNL259C,357
YNL258C,1841
YNL257C,2137
YNL256W,3677
YNL255C,5431
YNL254C,659
YNL253W,659
YNL252C,1211
YNL251C,4527
YNL250W,1099
YNL249C,709
YNL248C,4704
YNL247W,5765
YNL246W,1239
YNL245C,479
YNL244C,4807
YNL243W,5699
YNL242W,1551
YNL241C,9065
YNL240C,1987
YNL239W,2891
YNL238W,5272
YNL237W,374
YNL236W,3027
YNL235C,9
YNL234W,883
YNL233W,2459
YNL232W,2338
YNL231C,2548
YNL230C,682
YNL229C,2208
YNL228W,21
YNL227C,1382
YNL226W,4
YNL225C,788
YNL224C,1273
YNL223W,416
YNL222W,722
YNL221C,2981
YNL220W,2092
YNL219C,5949
YNL218W,811
YNL217W,3597
YNL216W,3175
YNL215W,312
YNL214W,459
YNL213C,929
YNL212W,2478
YNL211C,290
YNL210W,10
YNL209W,29028
YNL208W,3234
YNL207W,2508
YNL206C,1264
YNL205C,89
YNL204C,189
YNL203C,124
YNL202W,87
YNL200C,1109
YNL199C,2097
YNL198C,222
YNL197C,7884
YNL196C,80
YNL195C,201
YNL194C,47
YNL193W,917
YNL192W,7129
YNL191W,1334
YNL190W,17666
YNL189W,6720
YNL188W,1137
YNL187W,596
YNL186W,4049
YNL185C,1924
YNL184C,574
YNL183C,3144
YNL182C,3324
YNL181W,1587
YNL180C,2412
YNL179C,491
YNL178W,15427
YNL177C,2227
YNL176C,4166
YNL175C,2861
YNL174W,1
YNL173C,1431
YNL172W,2895
YNL171C,4
YNL170W,174
YNL169C,2843
YNL168C,2208
YNL167C,3002
YNL166C,1585
YNL165W,857
YNL164C,807
YNL163C,2959
YNL162W-A,254
YNL162W,4289
YNL161W,3036
YNL160W,5680
YNL159C,1077
YNL158W,741
YNL157W,1474
YNL156C,2100
YNL155W,1645
YNL154C,5413
YNL153C,1605
YNL152W,1385
YNL151C,1243
YNL150W,24
YNL149C,2135
YNL148C,509
YNL147W,834
YNL146C-A,94
YNL146W,128
YNL145W,5138
YNL144C,550
YNL144W-A,6
YNL143C,4181
YNL142W,4130
YNL141W,3431
YNL140C,904
YNL139C,4049
YNL138W-A,298
YNL138W,3642
YNL137C,3822
YNL136W,320
YNL135C,5552
YNL134C,4160
YNL133C,348
YNL132W,5501
YNL131W,3478
YNL130C,4264
YNL130C-A,9
YNL129W,674
YNL128W,95
YNL127W,1594
YNL126W,1730
YNL125C,2360
YNL123W,4908
YNL122C,729
YNL121C,5995
YNL120C,5
YNL119W,1641
YNL118C,3565
YNL117W,53
YNL116W,1316
YNL115C,1509
YNL114C,32
YNL113W,1904
YNL112W,7625
YNL111C,2708
YNL110C,2589
YNL109W,41
YNL108C,1486
YNL107W,579
YNL106C,1626
YNL105W,1
YNL104C,17416
YNL103W-A,2
YNL103W,2788
YNL102W,2809
YNL101W,4380
YNL100W,1381
YNL099C,1264
YNL098C,3112
YNL097C-B,129
YNL097C,719
YNL097W-A,207
YNL096C,5891
YNL095C,1549
YNL094W,2460
YNL093W,25
YNL092W,156
YNL091W,4249
YNL090W,1222
YNL089C,6
YNL088W,4329
YNL087W,9345
YNL086W,364
YNL085W,8411
YNL084C,2151
YNL083W,755
YNL082W,1033
YNL081C,1369
YNL080C,2800
YNL079C,5684
YNL078W,2177
YNL077W,523
YNL076W,1693
YNL075W,1846
YNL074C,3778
YNL073W,1680
YNL072W,1023
YNL071W,6233
YNL070W,2180
YNL069C,16189
YNL068C,2860
YNL067W-A,3
YNL067W-B,27
YNL067W,4678
YNL066W,15535
YNL065W,4493
YNL064C,7418
YNL063W,563
YNL062C,2362
YNL061W,5421
YNL059C,2420
YNL058C,2075
YNL057W,52
YNL056W,1070
YNL055C,14881
YNL054W-A,4831
YNL054W,2546
YNL053W,1691
YNL052W,5949
YNL051W,976
YNL050C,991
YNL049C,3567
YNL048W,1895
YNL047C,1618
YNL046W,1324
YNL045W,4814
YNL044W,3626
YNL043C,32
YNL042W-B,98
YNL042W,973
YNL041C,2014
YNL040W,2175
YNL039W,1418
YNL038W,1131
YNL037C,5036
YNL036W,1245
YNL035C,1366
YNL034W,86
YNL033W,103
YNL032W,1322
YNL031C,7048
YNL030W,5620
YNL029C,999
YNL028W,4
YNL027W,1977
YNL026W,1948
YNL025C,712
YNL024C-A,877
YNL024C,481
YNL023C,1987
YNL022C,1910
YNL021W,2130
YNL020C,1136
YNL019C,52
YNL018C,125
YNL017C,1
YNL016W,9976
YNL015W,1692
YNL014W,348
YNL013C,3
YNL012W,229
YNL011C,555
YNL010W,2577
YNL009W,186
YNL008C,1407
YNL007C,5613
YNL006W,1684
YNL005C,2146
YNL004W,3231
YNL003C,1408
YNL002C,3808
YNL001W,1235
YNR001C,4566
YNR001W-A,2
YNR002C,112
YNR003C,1393
YNR003W-A,0
YNR004W,190
YNR005C,2
YNR006W,1441
YNR007C,574
YNR008W,2155
YNR009W,1617
YNR010W,311
YNR011C,1429
YNR012W,2455
YNR013C,7560
YNR014W,698
YNR015W,1731
YNR017W,4056
YNR018W,2211
YNR019W,5495
YNR020C,535
YNR021W,4423
YNR022C,1319
YNR023W,1221
YNR024W,668
YNR025C,40
YNR026C,1618
YNR027W,1192
YNR028W,2331
YNR029C,1116
YNR030W,5527
YNR031C,3113
YNR032W,1448
YNR032C-A,593
YNR033W,2887
YNR034W,479
YNR034W-A,238
YNR035C,2333
YNR036C,2530
YNR037C,666
YNR038W,3135
YNR039C,2425
YNR040W,770
YNR041C,1920
YNR042W,15
YNR043W,6777
YNR044W,2603
YNR045W,916
YNR046W,3068
YNR047W,3506
YNR048W,1095
YNR049C,640
YNR050C,3607
YNR051C,3790
YNR052C,3647
YNR053C,6323
YNR054C,1387
YNR055C,4257
YNR056C,79
YNR057C,236
YNR058W,272
YNR059W,708
YNR060W,1201
YNR061C,1179
YNR062C,92
YNR063W,482
YNR064C,39
YNR065C,2281
YNR066C,1046
YNR067C,15198
YNR068C,98
YNR069C,241
YNR070W,0
YNR071C,1
YNR072W,0
YNR073C,64
YNR074C,5
YNR075W,1394
YNR075C-A,0
YNR076W,1
YNR077C,0
YPL222W,641
YPL153C,1628
YPL085W,7753
YPL016W,2790
YPR045C,1523
YPR123C,6
YPR124W,8749
YPR190C,2873
YPL283C,62
YPL283W-B,1
YPL283W-A,0
YPL282C,6
YPL281C,114
YPL280W,21
YPL279C,2092
YPL278C,61
YPL277C,305
YPL274W,2410
YPL273W,4080
YPL272C,269
YPL271W,3122
YPL270W,2202
YPL269W,608
YPL268W,2152
YPL267W,436
YPL266W,2223
YPL265W,5968
YPL264C,313
YPL263C,3030
YPL262W,6026
YPL261C,3
YPL260W,2972
YPL259C,1517
YPL258C,344
YPL257W-B,6767
YPL257W-A,2262
YPL257W,331
YPL256C,6388
YPL255W,804
YPL254W,1602
YPL253C,691
YPL252C,2135
YPL251W,8
YPL250C,1003
YPL249C-A,8147
YPL250W-A,7
YPL249C,1286
YPL248C,451
YPL247C,1771
YPL246C,3592
YPL245W,1094
YPL244C,2706
YPL243W,3350
YPL242C,3513
YPL241C,516
YPL240C,6267
YPL239W,2325
YPL238C,15
YPL237W,4833
YPL236C,668
YPL235W,3232
YPL234C,3111
YPL233W,594
YPL232W,3224
YPL231W,33135
YPL230W,351
YPL229W,1233
YPL228W,1234
YPL227C,1765
YPL226W,12960
YPL225W,3213
YPL224C,1278
YPL223C,85
YPL222C-A,164
YPL221W,5616
YPL220W,12991
YPL219W,673
YPL218W,4909
YPL217C,5363
YPL216W,657
YPL215W,1548
YPL214C,762
YPL213W,798
YPL212C,2706
YPL211W,1831
YPL210C,4077
YPL209C,272
YPL208W,1296
YPL207W,5769
YPL206C,1404
YPL205C,26
YPL204W,4035
YPL203W,1368
YPL202C,1315
YPL201C,66
YPL200W,3
YPL199C,1342
YPL198W,6233
YPL197C,2
YPL196W,700
YPL195W,2726
YPL194W,692
YPL193W,1167
YPL192C,28
YPL191C,322
YPL190C,5685
YPL189C-A,750
YPL189W,314
YPL188W,1974
YPL187W,145
YPL186C,132
YPL185W,38
YPL184C,3414
YPL183W-A,1457
YPL183C,4831
YPL182C,0
YPL181W,1809
YPL180W,1392
YPL179W,8695
YPL178W,1580
YPL177C,2522
YPL176C,2669
YPL175W,1127
YPL174C,950
YPL173W,1072
YPL172C,1692
YPL171C,192
YPL170W,1386
YPL169C,3358
YPL168W,517
YPL167C,946
YPL166W,213
YPL165C,225
YPL164C,525
YPL163C,5453
YPL162C,989
YPL161C,1042
YPL160W,14817
YPL159C,1299
YPL158C,2170
YPL157W,1014
YPL156C,483
YPL155C,1014
YPL154C,9661
YPL152W-A,6
YPL152W,790
YPL151C,904
YPL150W,1694
YPL149W,882
YPL148C,339
YPL147W,664
YPL146C,2372
YPL145C,10505
YPL144W,547
YPL143W,8189
YPL142C,3
YPL141C,3103
YPL140C,1209
YPL139C,1061
YPL138C,757
YPL137C,5278
YPL136W,14
YPL135W,3895
YPL135C-A,2
YPL134C,471
YPL133C,716
YPL132W,883
YPL131W,27591
YPL130W,22
YPL129W,2892
YPL128C,4587
YPL127C,1946
YPL126W,7569
YPL125W,3082
YPL124W,323
YPL123C,479
YPL122C,1189
YPL121C,4
YPL120W,628
YPL119C-A,72
YPL119C,285
YPL118W,2656
YPL117C,5329
YPL116W,1883
YPL115C,3305
YPL114W,287
YPL113C,109
YPL112C,1769
YPL111W,2189
YPL110C,2156
YPL109C,594
YPL108W,377
YPL107W,635
YPL106C,22305
YPL105C,3564
YPL104W,995
YPL103C,1034
YPL102C,6
YPL101W,1944
YPL100W,763
YPL099C,622
YPL098C,1963
YPL097W,1070
YPL096C-A,543
YPL096W,640
YPL095C,673
YPL094C,4114
YPL093W,9182
YPL092W,954
YPL091W,3168
YPL090C,14817
YPL089C,2921
YPL088W,799
YPL087W,2208
YPL086C,2159
YPL084W,2893
YPL083C,1165
YPL082C,6910
YPL081W,5399
YPL080C,8
YPL079W,6859
YPL078C,2861
YPL077C,292
YPL076W,1065
YPL075W,3226
YPL074W,1742
YPL073C,7
YPL072W,653
YPL071C,562
YPL070W,1218
YPL069C,942
YPL068C,855
YPL067C,1171
YPL066W,2139
YPL065W,609
YPL064C,935
YPL063W,4137
YPL062W,19
YPL061W,17931
YPL060W,397
YPL059W,1635
YPL058C,9311
YPL057C,4116
YPL056C,330
YPL055C,850
YPL054W,172
YPL053C,2604
YPL052W,674
YPL051W,609
YPL050C,5200
YPL049C,2971
YPL048W,8012
YPL047W,795
YPL046C,503
YPL045W,1431
YPL044C,14
YPL043W,4027
YPL042C,1028
YPL041C,572
YPL040C,1325
YPL039W,555
YPL038W-A,139
YPL038W,737
YPL037C,6919
YPL036W,588
YPL035C,2
YPL034W,339
YPL033C,8
YPL032C,8363
YPL031C,1826
YPL030W,1583
YPL029W,1334
YPL028W,11009
YPL027W,27
YPL026C,2718
YPL025C,134
YPL024W,766
YPL023C,2561
YPL022W,2507
YPL021W,6
YPL020C,1340
YPL019C,9421
YPL018W,836
YPL017C,215
YPL015C,3498
YPL014W,6202
YPL013C,1361
YPL012W,8588
YPL011C,1826
YPL010W,3226
YPL009C,1719
YPL008W,1082
YPL007C,898
YPL006W,4642
YPL005W,545
YPL004C,4789
YPL003W,548
YPL002C,614
YPL001W,976
YPR001W,137
YPR002W,291
YPR002C-A,7
YPR003C,1590
YPR004C,3057
YPR005C,356
YPR006C,715
YPR007C,66
YPR008W,2824
YPR009W,853
YPR010C,17062
YPR010C-A,1481
YPR011C,734
YPR012W,16
YPR013C,1166
YPR014C,1
YPR015C,198
YPR016C,6002
YPR016W-A,2
YPR017C,521
YPR018W,1289
YPR019W,3439
YPR020W,1534
YPR021C,1729
YPR022C,3894
YPR023C,2000
YPR024W,5268
YPR025C,1173
YPR026W,942
YPR027C,29
YPR028W,4788
YPR029C,3591
YPR030W,401
YPR031W,1022
YPR032W,2389
YPR033C,6275
YPR034W,1959
YPR035W,11841
YPR036W,5471
YPR036W-A,3679
YPR037C,713
YPR038W,4
YPR039W,213
YPR040W,1072
YPR041W,5598
YPR042C,2614
YPR043W,7077
YPR044C,4
YPR046W,370
YPR047W,814
YPR048W,2036
YPR049C,1324
YPR050C,19
YPR051W,751
YPR052C,3931
YPR053C,2761
YPR054W,40
YPR055W,1869
YPR056W,1212
YPR057W,815
YPR058W,1675
YPR059C,35
YPR060C,1952
YPR061C,217
YPR062W,2125
YPR063C,3147
YPR064W,24
YPR065W,5408
YPR066W,399
YPR067W,1130
YPR068C,440
YPR069C,4782
YPR070W,1340
YPR071W,682
YPR072W,3374
YPR073C,1711
YPR074C,30690
YPR074W-A,7
YPR075C,1948
YPR076W,42
YPR077C,35
YPR078C,42
YPR079W,834
YPR080W,34726
YPR081C,936
YPR082C,650
YPR083W,883
YPR084W,1266
YPR085C,714
YPR086W,2690
YPR087W,16
YPR088C,3105
YPR089W,3119
YPR091C,2831
YPR092W,9
YPR093C,458
YPR094W,371
YPR095C,2039
YPR096C,140
YPR097W,3661
YPR098C,1263
YPR099C,77
YPR100W,1244
YPR101W,655
YPR102C,9955
YPR103W,3140
YPR104C,2202
YPR105C,2225
YPR106W,1451
YPR107C,730
YPR108W,3836
YPR108W-A,5
YPR109W,882
YPR110C,4861
YPR111W,1012
YPR112C,4090
YPR113W,4421
YPR114W,4819
YPR115W,2813
YPR116W,430
YPR117W,4228
YPR118W,3398
YPR119W,2917
YPR120C,792
YPR121W,674
YPR122W,3883
YPR125W,2392
YPR126C,3
YPR127W,913
YPR128C,1531
YPR129W,2518
YPR130C,37
YPR131C,1092
YPR132W,8265
YPR133C,2259
YPR133W-A,1925
YPR134W,443
YPR135W,1674
YPR136C,3
YPR137W,4104
YPR137C-B,8882
YPR137C-A,5081
YPR138C,4804
YPR139C,1991
YPR140W,1239
YPR141C,1071
YPR142C,5
YPR143W,1670
YPR144C,3037
YPR145W,16885
YPR145C-A,89
YPR146C,222
YPR147C,1749
YPR148C,2691
YPR149W,7291
YPR150W,100
YPR151C,147
YPR152C,415
YPR153W,272
YPR154W,3030
YPR155C,1009
YPR156C,5078
YPR157W,1837
YPR158W,844
YPR158W-B,14405
YPR158W-A,5021
YPR158C-D,21972
YPR158C-C,3309
YPR159W,11219
YPR159C-A,2
YPR160W,2256
YPR160W-A,81
YPR160C-A,71
YPR161C,2138
YPR162C,1046
YPR163C,7679
YPR164W,3132
YPR165W,5393
YPR166C,775
YPR167C,914
YPR168W,207
YPR169W,2579
YPR170C,10
YPR170W-B,2398
YPR169W-A,1771
YPR170W-A,1876
YPR171W,1235
YPR172W,1404
YPR173C,2076
YPR174C,442
YPR175W,1391
YPR176C,2005
YPR177C,2
YPR178W,843
YPR179C,976
YPR180W,844
YPR181C,17935
YPR182W,1109
YPR183W,7356
YPR184W,2319
YPR185W,1133
YPR186C,968
YPR187W,3784
YPR188C,1019
YPR189W,3007
YPR191W,5273
YPR192W,117
YPR193C,57
YPR194C,2036
YPR195C,232
YPR196W,470
YPR197C,26
YPR198W,2236
YPR199C,1007
YPR200C,208
YPR201W,172
YPR202W,195
YPR203W,171
YPR204W,571
YPR204C-A,0
YHR013C,2158
YHR147C,1780
YHL050C,725
YHL050W-A,7
YHL049C,45
YHL048C-A,15
YHL048W,2189
YHL047C,1025
YHL046W-A,0
YHL046C,29
YHL045W,6
YHL044W,267
YHL043W,16
YHL042W,104
YHL041W,11
YHL040C,1763
YHL039W,2693
YHL038C,1044
YHL037C,9
YHL036W,596
YHL035C,2528
YHL034W-A,3
YHL034C,4790
YHL033C,6082
YHL032C,1288
YHL031C,1199
YHL030W-A,7
YHL030W,4997
YHL029C,4411
YHL028W,2485
YHL027W,3274
YHL026C,687
YHL025W,1059
YHL024W,457
YHL023C,1661
YHL022C,89
YHL021C,2125
YHL020C,1392
YHL019W-A,21
YHL019C,941
YHL018W,221
YHL017W,2483
YHL016C,385
YHL015W-A,2
YHL015W,10263
YHL014C,497
YHL013C,1026
YHL012W,25
YHL011C,4821
YHL010C,706
YHL009C,699
YHL009W-B,699
YHL009W-A,28
YHL008C,561
YHL007C,5012
YHL006W-A,4
YHL006C,135
YHL005C,18
YHL004W,3294
YHL003C,3607
YHL002C-A,15
YHL002W,1864
YHL001W,6698
YHR001W,1642
YHR001W-A,1346
YHR002W,427
YHR003C,1527
YHR004C,893
YHR005C,2759
YHR005C-A,2823
YHR006W,1817
YHR007C,17948
YHR007C-A,180
YHR008C,3467
YHR009C,4488
YHR010W,8717
YHR011W,674
YHR012W,1892
YHR014W,44
YHR015W,286
YHR016C,1092
YHR017W,1189
YHR018C,3360
YHR019C,14393
YHR020W,11467
YHR021C,6807
YHR021W-A,4
YHR022C,127
YHR022C-A,18
YHR023W,5341
YHR024C,2422
YHR025W,13173
YHR026W,5589
YHR027C,10376
YHR028C,4728
YHR028W-A,6
YHR029C,1281
YHR030C,4188
YHR031C,1107
YHR032W,3227
YHR032W-A,427
YHR032C-A,0
YHR033W,997
YHR034C,439
YHR035W,406
YHR036W,984
YHR037W,3315
YHR038W,325
YHR039C,9081
YHR039C-A,2852
YHR040W,557
YHR041C,1588
YHR042W,12936
YHR043C,1292
YHR044C,345
YHR045W,2359
YHR046C,1042
YHR047C,7155
YHR048W,914
YHR049W,3948
YHR049C-A,5
YHR050W,4574
YHR050W-A,939
YHR051W,2367
YHR052W,3807
YHR052W-A,2
YHR053C,5983
YHR054C,1645
YHR054W-A,84
YHR055C,839
YHR056C,2067
YHR056W-A,45
YHR057C,952
YHR058C,869
YHR059W,719
YHR060W,698
YHR061C,1296
YHR062C,1184
YHR063C,2513
YHR063W-A,2
YHR064C,10586
YHR065C,2473
YHR066W,2593
YHR067W,660
YHR068W,4953
YHR069C,2023
YHR069C-A,44
YHR070W,2770
YHR070C-A,5
YHR071W,1961
YHR071C-A,95
YHR072W,5511
YHR072W-A,2467
YHR073W,5518
YHR073W-A,652
YHR073C-B,5
YHR074W,5409
YHR075C,440
YHR076W,1464
YHR077C,3177
YHR078W,2744
YHR079C,2646
YHR079C-A,5
YHR080C,3134
YHR081W,855
YHR082C,4739
YHR083W,1906
YHR084W,2965
YHR085W,1122
YHR086W,2776
YHR086W-A,6
YHR087W,308
YHR088W,1983
YHR089C,4563
YHR090C,576
YHR091C,1837
YHR092C,5450
YHR093W,789
YHR094C,6889
YHR095W,1693
YHR096C,79
YHR097C,899
YHR098C,8055
YHR099W,15603
YHR100C,940
YHR101C,677
YHR102W,2922
YHR103W,4260
YHR104W,1966
YHR105W,273
YHR106W,993
YHR107C,2530
YHR108W,6161
YHR109W,748
YHR110W,1211
YHR111W,1237
YHR112C,1291
YHR113W,2455
YHR114W,1734
YHR115C,3589
YHR116W,499
YHR117W,3080
YHR118C,628
YHR119W,3213
YHR120W,1477
YHR121W,1718
YHR122W,694
YHR123W,2759
YHR124W,142
YHR125W,0
YHR126C,4
YHR127W,976
YHR128W,7154
YHR129C,511
YHR130C,56
YHR131C,1979
YHR131W-A,5
YHR132C,3686
YHR132W-A,820
YHR133C,2772
YHR134W,586
YHR135C,4213
YHR136C,802
YHR137W,3452
YHR137C-A,1
YHR138C,770
YHR139C,51
YHR139C-A,1
YHR140W,129
YHR141C,6353
YHR142W,2456
YHR143W,12981
YHR143W-A,1400
YHR144C,1265
YHR145C,71
YHR146W,2117
YHR148W,1420
YHR149C,3062
YHR150W,642
YHR151C,2893
YHR152W,1312
YHR153C,118
YHR154W,2358
YHR155W,2470
YHR156C,394
YHR157W,99
YHR158C,4706
YHR159W,517
YHR160C,13
YHR161C,1971
YHR162W,3894
YHR163W,4008
YHR164C,1329
YHR165C,8274
YHR165W-A,11
YHR166C,566
YHR167W,552
YHR168W,688
YHR169W,2263
YHR170W,6421
YHR171W,544
YHR172W,1547
YHR173C,24
YHR174W,61711
YHR175W,2033
YHR175W-A,547
YHR176W,245
YHR177W,819
YHR178W,805
YHR179W,7480
YHR180W,134
YHR180W-A,2
YHR180C-B,1
YHR181W,1527
YHR182W,1353
YHR182C-A,0
YHR183W,15231
YHR184W,141
YHR185C,14
YHR186C,3772
YHR187W,1226
YHR188C,6704
YHR189W,303
YHR190W,5947
YHR191C,716
YHR192W,773
YHR193C,7594
YHR193C-A,24
YHR194W,1016
YHR195W,1215
YHR196W,3353
YHR197W,3228
YHR198C,738
YHR199C,1791
YHR199C-A,298
YHR200W,2598
YHR201C,2263
YHR202W,740
YHR203C,13884
YHR204W,3717
YHR205W,6990
YHR206W,4261
YHR207C,945
YHR208W,12724
YHR209W,597
YHR210C,198
YHR211W,1622
YHR212C,28
YHR212W-A,23
YHR213W,63
YHR213W-A,13
YHR213W-B,6
YHR214W,162
YHR214W-A,217
YHR214C-B,32380
YHR214C-C,8265
YHR214C-D,1
YHR214C-E,18
YHR215W,6945
YHR216W,4711
YHR217C,57
YHR218W,41
YHR218W-A,6
YHR219W,106
YHR219C-A,1
YML071C,1040
YML004C,2996
YMR061W,2678
YMR128W,3715
YMR196W,1471
YMR259C,3889
YML133C,212
YML133W-B,7
YML133W-A,3
YML132W,168
YML131W,1506
YML130C,5049
YML129C,751
YML128C,771
YML127W,2838
YML126C,11803
YML125C,2937
YML124C,4296
YML123C,23642
YML122C,36
YML121W,1067
YML120C,2784
YML119W,977
YML118W,378
YML117W,5141
YML116W-A,475
YML116W,2441
YML115C,3772
YML114C,1661
YML113W,2013
YML112W,1104
YML111W,2367
YML110C,2965
YML109W,1292
YML108W,1009
YML107C,487
YML106W,7271
YML105C,1484
YML104C,2274
YML103C,7425
YML102W,1256
YML101C-A,238
YML101C,1201
YML100W-A,107
YML100W,4577
YML099W-A,5
YML099C,1802
YML098W,584
YML097C,1599
YML096W,1270
YML095C,432
YML094C-A,5
YML094W,1388
YML093W,4477
YML092C,2885
YML091C,2995
YML090W,7
YML089C,19
YML088W,1959
YML087C,367
YML086C,4738
YML085C,6707
YML084W,10
YML083C,29
YML082W,2141
YML081C-A,2014
YML081W,5110
YML080W,1831
YML079W,1645
YML078W,2321
YML077W,962
YML076C,1866
YML075C,14051
YML074C,4023
YML073C,9546
YML072C,19648
YML070W,3442
YML069W,2745
YML068W,657
YML067C,2214
YML066C,17
YML065W,1671
YML064C,991
YML063W,15301
YML062C,675
YML061C,1582
YML060W,781
YML059C,8378
YML058W-A,112
YML058W,5225
YML057C-A,18
YML057W,2806
YML056C,12712
YML055W,1432
YML054C,232
YML054C-A,2
YML053C,627
YML052W,8946
YML051W,4246
YML050W,345
YML049C,3732
YML048W,7774
YML047W-A,1
YML047C,7
YML046W,1491
YML045W,3116
YML045W-A,847
YML043C,1470
YML042W,267
YML041C,572
YML039W,6165
YML040W,1340
YML038C,2896
YML037C,411
YML036W,776
YML035C,4220
YML034C-A,8
YML034W,2237
YML032C,2429
YML031C-A,0
YML031W,4308
YML030W,962
YML029W,2458
YML028W,12013
YML027W,2052
YML026C,8956
YML025C,1791
YML024W,7026
YML023C,1517
YML022W,4105
YML021C,1082
YML020W,1099
YML019W,2308
YML018C,3383
YML017W,2797
YML016C,4558
YML015C,1111
YML014W,834
YML013W,1967
YML012C-A,30
YML012W,4593
YML011C,464
YML010W,4747
YML009W-B,1237
YML009C-A,1
YML009C,944
YML008C,7085
YML007C-A,8
YML007W,3237
YML006C,2186
YML005W,813
YML003W,374
YML002W,633
YML001W,1837
YMR001C,3136
YMR001C-A,35
YMR002W,3741
YMR003W,647
YMR004W,1417
YMR005W,2471
YMR006C,4236
YMR007W,32
YMR008C,6748
YMR009W,1783
YMR010W,2795
YMR011W,8164
YMR012W,16620
YMR013C,1662
YMR013C-A,321
YMR013W-A,574
YMR014W,2010
YMR015C,8379
YMR016C,3628
YMR017W,47
YMR018W,68
YMR019W,1380
YMR020W,890
YMR021C,982
YMR022W,1699
YMR023C,426
YMR024W,2797
YMR025W,215
YMR026C,1037
YMR027W,2598
YMR028W,689
YMR029C,1467
YMR030W,211
YMR031C,2725
YMR031W-A,2
YMR032W,1209
YMR030W-A,26
YMR033W,2319
YMR034C,422
YMR035W,368
YMR036C,899
YMR037C,3461
YMR038C,3196
YMR039C,1726
YMR040W,138
YMR041C,661
YMR042W,1256
YMR043W,4291
YMR044W,962
YMR045C,24379
YMR046C,17058
YMR046W-A,2
YMR047C,4923
YMR048W,542
YMR049C,6155
YMR050C,11817
YMR051C,3058
YMR052W,152
YMR052C-A,39
YMR053C,380
YMR054W,6393
YMR055C,902
YMR056C,433
YMR057C,10
YMR058W,17435
YMR059W,429
YMR060C,565
YMR062C,2006
YMR063W,318
YMR064W,1552
YMR065W,356
YMR066W,989
YMR067C,1608
YMR068W,270
YMR069W,361
YMR070W,2039
YMR071C,1132
YMR072W,2687
YMR073C,652
YMR074C,1341
YMR075W,1268
YMR075C-A,12
YMR076C,2218
YMR077C,575
YMR078C,1311
YMR079W,5490
YMR080C,6815
YMR081C,735
YMR082C,4
YMR083W,8189
YMR084W,93
YMR085W,148
YMR086W,2936
YMR086C-A,81
YMR087W,537
YMR088C,2040
YMR089C,3897
