trx,cds,utr5,utr3,
YGR146C-A,14,2,1,11
YGR147C,206,154,6,33
YGR148C,3287,2646,83,254
YGR150C,301,282,0,13
YGR154C,197,134,32,14
YGR158C,220,157,6,29
YGR159C,1466,1257,48,112
YGR161C,758,643,46,43
YGR168C,273,245,2,7
YGR169C,95,89,0,2
YGR169C-A,350,99,40,183
YGR171C,151,135,0,11
YGR172C,362,278,7,40
YGR174C,147,107,NA,36
YGR175C,2007,1716,22,175
YGR177C,213,172,4,26
YGR178C,1274,1065,129,53
YGR179C,114,100,1,8
YGR180C,1259,1120,3,71
YGR182C,396,227,48,NA
YGR183C,739,253,32,267
YGR184C,1044,1027,NA,6
YGR185C,1462,1327,0,42
YGR187C,289,255,3,12
YGR188C,75,70,1,NA
YGR189C,5213,4756,65,143
YGR192C,36239,31135,434,2328
YGR193C,410,340,20,29
YGR194C,238,223,NA,13
YGR196C,158,151,3,NA
YGR197C,134,118,10,2
YGR200C,522,493,8,5
YGR201C,41,36,NA,2
YGR202C,314,275,0,21
YGR204C-A,7,4,3,NA
YGR207C,419,333,1,55
YGR209C,706,349,78,119
YGR210C,436,365,27,23
YGR213C,42,31,NA,9
YGR216C,243,225,1,7
YGR220C,343,305,0,19
YGR221C,107,100,3,1
YGR223C,183,172,NA,10
YGR229C,725,620,82,NA
YGR231C,659,504,20,95
YGR233C,381,373,NA,4
YGR235C,415,329,10,33
YGR236C,5,2,NA,3
YGR237C,228,198,2,18
YGR238C,185,170,NA,11
YGR239C,159,121,0,23
YGR240C,5487,4765,369,224
YGR241C,388,340,20,13
YGR244C,690,598,22,23
YGR245C,538,491,21,12
YGR246C,234,211,0,13
YGR250C,551,494,27,15
YGR253C,894,741,36,50
YGR255C,325,287,17,7
YGR257C,234,193,18,4
YGR258C,195,183,2,1
YGR259C,46,19,12,11
YGR261C,560,512,14,15
YGR262C,247,201,3,25
YGR263C,78,72,0,1
YGR264C,1732,1618,0,72
YGR267C,503,356,94,28
YGR268C,220,127,1,76
YGR271C-A,138,114,NA,17
YGR274C,236,225,0,5
YGR276C,158,148,0,NA
YGR277C,189,172,0,7
YGR279C,3834,2924,248,506
YGR280C,187,127,5,34
YGR282C,5769,4432,60,813
YGR283C,128,109,0,12
YGR284C,650,506,5,112
YGR285C,1673,1511,0,33
YGR286C,79,63,2,13
YGR287C,90,76,3,6
YGR289C,212,161,27,14
YGL263W,0,0,0,0
YGL258W,23,2,18,3
YGL256W,521,341,118,33
YGL255W,632,548,14,39
YGL254W,203,105,0,89
YGL253W,2792,2378,36,252
YGL250W,84,65,NA,18
YGL248W,443,410,5,16
YGL247W,77,68,NA,6
YGL245W,2998,2803,0,61
YGL244W,352,323,10,NA
YGL243W,199,184,NA,12
YGL241W,412,401,0,7
YGL240W,51,36,NA,5
YGL238W,1223,1180,NA,22
YGL234W,1033,947,0,43
YGL233W,388,361,2,7
YGL232W,204,187,0,11
YGL228W,562,485,12,33
YGL227W,284,268,0,6
YGL226W,62,49,NA,7
YGL225W,1110,960,19,61
YGL220W,205,119,NA,79
YGL218W,1,0,NA,1
YGL216W,266,219,35,3
YGL215W,1078,675,209,156
YGL212W,102,94,1,3
YGL211W,304,257,2,25
YGL210W,141,111,0,16
YGL209W,166,153,0,7
YGL208W,126,110,0,11
YGL207W,1257,1199,40,NA
YGL205W,20,19,NA,1
YGL202W,1314,1123,94,35
YGL198W,374,336,0,11
YGL197W,874,808,NA,56
YGL196W,152,128,2,14
YGL195W,3842,3784,NA,41
YGL192W,0,0,0,0
YGL191W,1458,903,61,244
YGL181W,327,283,7,18
YGL180W,196,146,22,24
YGL178W,610,496,NA,98
YGL174W,88,73,0,13
YGL172W,352,319,1,17
YGL171W,292,255,4,19
YGL169W,190,161,7,8
YGL166W,88,66,0,11
YGL162W,82,60,6,7
YGL160W,276,244,16,9
YGL159W,115,100,0,7
YGL158W,8,5,3,0
YGL157W,610,492,16,41
YGL156W,362,337,NA,16
YGL155W,219,193,12,2
YGL153W,77,74,0,0
YGL151W,673,648,7,5
YGL148W,998,889,10,51
YGL145W,297,278,2,13
YGL141W,297,270,4,12
YGL139W,463,361,50,43
YGL137W,1240,1152,3,49
YGL135W,7002,5537,288,557
YGL134W,106,91,8,2
YGL133W,329,314,13,NA
YGL130W,246,207,5,16
YGL125W,1731,1545,122,NA
YGL123W,6959,5406,660,460
YGL119W,143,130,3,2
YGL117W,234,172,16,27
YGL116W,281,246,21,3
YGL115W,503,416,29,21
YGL114W,369,325,23,3
YGL113W,112,98,1,9
YGL111W,381,329,6,28
YGL109W,0,0,0,0
YGL106W,490,294,2,125
YGL105W,2041,1755,9,104
YGL103W,5976,4147,0,884
YGL101W,181,99,1,59
YGL100W,381,316,8,31
YGL099W,247,233,0,5
YGL098W,197,85,2,102
YGL097W,549,489,4,28
YGL096W,87,77,NA,8
YGL093W,192,189,NA,2
YGL092W,787,777,NA,1
YGL090W,166,96,1,61
YGL088W,117,110,NA,5
YGL086W,251,243,NA,5
YGL085W,122,88,1,23
YGL083W,173,161,4,5
YGL082W,267,214,16,21
YGL081W,97,79,1,17
YGL080W,251,153,8,72
YGL079W,137,113,2,8
YGL073W,411,390,8,1
YGL071W,365,282,54,22
YGL068W,600,430,39,85
YGL067W,228,198,9,1
YGL066W,319,268,18,32
YGL063W,177,115,11,43
YGL062W,1623,1541,6,36
YGL060W,194,170,11,7
YGL059W,162,151,0,3
YGL058W,425,266,19,94
YGL055W,2989,2482,94,207
YGL050W,111,86,0,21
YGL047W,102,89,5,0
YGL045W,187,160,NA,23
YGL043W,477,383,0,62
YGL041W-A,148,108,0,33
YGL039W,154,131,10,9
YGL036W,614,591,12,NA
YGL033W,5,4,NA,1
YGL030W,3796,2134,342,693
YGL029W,93,36,6,35
YGL022W,1338,1228,34,26
YGL021W,772,751,NA,19
YGL019W,310,229,14,37
YGL017W,114,99,0,7
YGL016W,327,299,8,11
YGL014W,599,568,NA,20
YGL012W,979,893,17,35
YGL010W,123,78,5,31
YGL007W,6,2,NA,4
YGL006W-A,56,7,NA,48
YGL006W,744,712,NA,29
YGL002W,138,91,0,28
YGR003W,244,208,1,29
YGR004W,125,92,1,26
YGR006W,81,75,NA,NA
YGR007W,299,234,3,39
YGR012W,160,141,3,5
YGR013W,209,177,0,28
YGR014W,2009,1941,NA,49
YGR016W,86,56,NA,18
YGR017W,223,149,22,33
YGR019W,518,460,6,34
YGR021W,166,151,3,6
YGR023W,304,253,18,20
YGR026W,332,265,NA,54
YGR028W,268,219,4,32
YGR029W,227,176,NA,33
YGR031W,318,172,5,130
YGR032W,2988,2925,NA,30
YGR034W,3118,2099,48,478
YGR038W,323,237,40,25
YGR039W,24,14,NA,5
YGR040W,260,160,0,88
YGR041W,210,158,27,18
YGR042W,161,126,0,14
YGR046W,344,240,18,72
YGR048W,196,181,2,7
YGR049W,255,176,10,40
YGR052W,90,81,NA,7
YGR054W,1154,971,85,61
YGR055W,2089,1879,4,116
YGR056W,402,388,2,6
YGR058W,137,95,0,34
YGR059W,2,1,NA,1
YGR060W,1581,1388,50,3
YGR064W,16,6,6,0
YGR070W,828,822,NA,NA
YGR072W,140,134,5,NA
YGR074W,221,104,0,102
YGR079W,255,240,NA,13
YGR080W,353,301,0,22
YGR082W,506,335,31,71
YGR088W,501,464,1,15
YGR089W,340,327,NA,7
YGR090W,1065,946,89,15
YGR091W,76,66,1,6
YGR092W,600,525,6,53
YGR093W,187,173,2,6
YGR094W,3932,3862,NA,42
YGR096W,49,41,0,5
YGR097W,827,781,NA,34
YGR099W,210,194,NA,7
YGR100W,402,372,9,14
YGR101W,164,137,1,11
YGR103W,914,825,3,49
YGR105W,154,76,11,42
YGR107W,10,5,NA,5
YGR108W,772,554,105,66
YGR110W,75,65,2,4
YGR111W,390,342,4,26
YGR112W,164,138,1,20
YGR113W,259,189,15,41
YGR116W,1191,1172,10,NA
YGR118W,4148,2867,28,789
YGR121W-A,6,6,NA,0
YGR122W,94,67,0,21
YGR124W,2691,2496,10,96
YGR125W,496,466,3,18
YGR127W,146,113,3,25
YGR129W,76,58,3,6
YGR131W,37,30,NA,4
YGR133W,87,57,NA,27
YGR134W,208,180,18,7
YGR135W,787,665,47,34
YGR137W,401,256,NA,76
YGR139W,51,4,47,NA
YGR140W,200,196,NA,2
YGR141W,138,121,0,13
YGR142W,277,220,14,27
YGR143W,480,424,NA,48
YGR145W,392,366,6,10
YGR149W,522,424,21,46
YGR153W,62,54,NA,3
YGR155W,3170,2767,34,220
YGR156W,198,174,14,5
YGR157W,2800,2517,166,49
YGR160W,42,42,NA,NA
YGR161W-C,205,77,9,87
YGR162W,1707,1480,NA,193
YGR163W,247,222,9,3
YGR165W,442,346,14,55
YGR166W,280,249,9,13
YGR167W,601,437,21,92
YGR170W,401,362,5,29
YGR173W,422,370,11,2
YGR174W-A,75,4,62,6
YGR181W,245,138,13,66
YGR186W,542,521,0,8
YGR191W,750,604,62,67
YGR195W,337,247,38,14
YGR198W,352,332,2,6
YGR199W,324,321,1,NA
YGR203W,113,68,1,25
YGR204W,1743,1630,18,36
YGR205W,135,110,11,12
YGR206W,57,39,0,16
YGR208W,221,207,0,8
YGR211W,763,655,9,78
YGR212W,129,58,NA,68
YGR214W,4207,3681,0,155
YGR215W,267,178,14,51
YGR217W,460,456,2,NA
YGR218W,1740,1445,174,89
YGR222W,227,192,NA,25
YGR224W,6,5,0,0
YGR225W,23,20,1,0
YGR227W,224,201,6,9
YGR230W,103,64,4,23
YGR232W,253,205,4,18
YGR234W,10695,8333,0,1645
YGR243W,211,151,22,7
YGR247W,150,113,16,4
YGR248W,148,126,0,15
YGR249W,21,16,3,2
YGR251W,68,59,2,NA
YGR252W,210,163,1,37
YGR254W,18060,16210,180,630
YGR256W,69,59,NA,7
YGR260W,332,305,NA,17
YGR266W,256,217,10,18
YGR270W,1011,982,NA,13
YGR271W,478,465,NA,12
YGR278W,204,193,0,8
YGR281W,618,577,17,20
YGR288W,171,111,3,49
YGR292W,118,108,0,6
YHL047C,269,242,0,19
YHL046C,64,53,9,2
YHL040C,388,321,12,41
YHL038C,206,178,1,20
YHL037C,10,4,5,0
YHL035C,948,913,NA,25
YHL034C,968,680,93,130
YHL033C,4710,3588,0,852
YHL032C,397,360,3,12
YHL031C,230,181,1,11
YHL029C,257,247,0,2
YHL026C,119,96,10,10
YHL023C,391,376,3,1
YHL022C,22,22,NA,0
YHL021C,611,539,8,20
YHL020C,395,352,17,12
YHL019C,192,178,1,8
YHL016C,285,270,NA,12
YHL014C,113,109,0,0
YHL013C,140,115,0,15
YHL011C,900,684,73,85
YHL010C,118,106,2,9
YHL009C,118,90,5,16
YHL008C,108,85,0,14
YHL007C,569,489,33,23
YHL006C,84,40,NA,41
YHL003C,586,457,40,51
YHL002C-A,17,0,16,NA
YHR003C,317,276,0,23
YHR004C,105,95,8,NA
YHR005C,379,335,2,26
YHR005C-A,642,327,25,206
YHR007C,3607,2949,114,406
YHR007C-A,17,3,NA,11
YHR008C,864,711,16,57
YHR009C,636,507,84,21
YHR013C,265,201,4,19
YHR016C,211,182,4,16
YHR018C,1815,1470,34,198
YHR019C,2337,2064,44,119
YHR021C,2594,1596,0,390
YHR022C,133,81,3,38
YHR022C-A,8,0,NA,8
YHR024C,394,337,0,37
YHR027C,1683,1572,13,49
YHR028C,835,795,0,21
YHR029C,120,81,0,37
YHR030C,1259,1114,45,78
YHR031C,200,189,2,7
YHR032C-A,1,0,1,NA
YHR034C,85,75,0,2
YHR039C,1040,925,28,26
YHR039C-A,856,489,32,139
YHR041C,110,81,0,9
YHR043C,240,193,15,14
YHR044C,104,95,2,3
YHR046C,165,124,0,20
YHR047C,307,280,1,20
YHR049C-A,82,2,NA,78
YHR056C,446,437,1,NA
YHR057C,129,115,0,11
YHR058C,111,95,1,1
YHR061C,139,93,9,27
YHR062C,193,168,2,8
YHR063C,455,394,5,23
YHR064C,2162,1959,26,71
YHR065C,524,453,9,35
YHR069C,314,241,0,47
YHR071C-A,11,10,0,0
YHR073C-B,0,0,0,0
YHR075C,86,81,0,4
YHR077C,672,637,8,14
YHR079C,271,223,22,14
YHR080C,406,390,13,NA
YHR082C,874,790,NA,65
YHR089C,491,367,8,88
YHR090C,207,140,15,38
YHR091C,244,229,1,7
YHR092C,1799,1671,48,18
YHR094C,923,866,18,12
YHR096C,110,106,NA,2
YHR097C,197,174,10,NA
YHR098C,1059,971,11,36
YHR100C,73,53,8,2
YHR101C,104,82,NA,15
YHR107C,468,389,12,36
YHR112C,281,244,2,22
YHR115C,438,374,51,NA
YHR118C,136,120,1,7
YHR129C,142,123,4,4
YHR130C,26,21,NA,2
YHR131C,236,233,0,NA
YHR132C,606,541,19,19
YHR133C,372,283,0,67
YHR135C,793,678,39,43
YHR136C,1,0,NA,1
YHR138C,145,92,5,38
YHR139C,24,9,NA,14
YHR141C,3486,2495,51,282
YHR144C,115,99,1,6
YHR145C,757,466,35,NA
YHR147C,335,242,12,52
YHR149C,267,243,6,12
YHR151C,137,110,15,8
YHR153C,35,32,NA,1
YHR156C,41,36,2,0
YHR158C,508,480,NA,19
YHR161C,486,437,16,15
YHR164C,249,243,NA,5
YHR165C,878,851,11,7
YHR166C,119,113,1,4
YHR173C,4,1,NA,3
YHR180C-B,10,0,0,8
YHR182C-A,1,1,0,0
YHR185C,1,1,NA,0
YHR186C,535,527,0,NA
YHR188C,426,393,0,9
YHR191C,50,29,0,9
YHR193C,1508,1217,36,83
YHR193C-A,0,0,0,0
YHR198C,236,216,NA,9
YHR199C,278,232,0,21
YHR201C,220,192,2,9
YHR203C,8995,8002,129,492
YHR210C,56,49,5,2
YHL048W,611,576,0,9
YHL045W,4,2,2,0
YHL044W,45,33,0,9
YHL043W,0,0,0,0
YHL042W,38,15,NA,23
YHL041W,11,0,11,NA
YHL039W,261,228,6,10
YHL036W,89,83,0,4
YHL030W,644,626,NA,11
YHL028W,118,114,1,2
YHL027W,521,461,15,25
YHL025W,262,225,4,13
YHL024W,787,760,NA,4
YHL017W,290,269,0,8
YHL015W,3669,2764,84,347
YHL012W,9,9,NA,NA
YHL006W-A,2,1,0,0
YHL004W,396,322,17,28
YHL002W,312,286,2,6
YHL001W,3139,2585,0,232
YHR001W,340,291,2,23
YHR001W-A,873,301,69,301
YHR002W,115,90,13,4
YHR006W,530,467,5,37
YHR010W,3849,3070,0,383
YHR011W,96,85,0,6
YHR012W,215,172,0,27
YHR015W,33,28,NA,5
YHR017W,150,141,0,6
YHR020W,1892,1758,22,53
YHR021W-A,0,0,0,0
YHR023W,647,638,NA,3
YHR025W,980,874,4,60
YHR026W,1046,624,143,198
YHR028W-A,27,21,NA,5
YHR032W,410,384,12,NA
YHR032W-A,73,33,5,17
YHR033W,770,646,0,70
YHR035W,46,42,2,NA
YHR036W,126,80,11,32
YHR037W,1035,901,20,62
YHR038W,124,103,0,9
YHR040W,94,83,0,5
YHR042W,794,723,11,23
YHR045W,214,181,12,4
YHR048W,59,47,5,5
YHR049W,1073,833,30,130
YHR050W,373,319,26,13
YHR051W,722,468,NA,216
YHR052W,571,487,15,36
YHR056W-A,11,3,NA,8
YHR059W,192,110,12,38
YHR060W,106,90,NA,2
YHR066W,366,329,1,23
YHR067W,175,130,4,29
YHR068W,805,706,22,38
YHR070W,351,266,0,73
YHR071W,524,352,152,NA
YHR072W,929,859,19,17
YHR072W-A,496,196,31,155
YHR073W,604,566,NA,31
YHR074W,784,708,9,42
YHR076W,273,206,7,35
YHR078W,328,302,0,8
YHR081W,134,94,0,29
YHR083W,205,174,0,17
YHR084W,326,256,46,17
YHR085W,95,84,0,2
YHR086W,427,317,39,58
YHR087W,1509,667,80,562
YHR088W,168,139,3,16
YHR099W,2059,2024,14,NA
YHR102W,376,364,NA,8
YHR103W,553,503,28,13
YHR104W,1516,1184,50,185
YHR105W,57,49,5,0
YHR106W,153,129,NA,14
YHR108W,883,772,15,65
YHR109W,134,120,0,9
YHR110W,227,178,10,27
YHR111W,162,149,NA,9
YHR113W,355,320,0,22
YHR114W,271,249,13,NA
YHR116W,107,79,NA,27
YHR117W,424,389,12,8
YHR119W,467,440,NA,15
YHR120W,204,199,NA,3
YHR121W,313,220,23,39
YHR122W,205,157,0,38
YHR123W,341,297,0,28
YHR124W,12,11,NA,0
YHR127W,154,102,4,35
YHR128W,521,352,20,107
YHR132W-A,203,116,11,47
YHR134W,128,104,NA,13
YHR137W,784,716,10,21
YHR140W,9,9,0,0
YHR142W,591,491,33,26
YHR143W,1368,934,241,131
YHR143W-A,537,226,19,201
YHR146W,595,568,2,NA
YHR148W,227,140,0,79
YHR150W,184,160,1,15
YHR152W,182,126,4,30
YHR154W,324,316,0,NA
YHR155W,415,375,15,17
YHR157W,11,10,0,0
YHR159W,150,125,3,16
YHR162W,1979,998,547,199
YHR163W,525,407,1,83
YHR167W,70,49,5,9
YHR168W,112,92,3,10
YHR169W,163,143,4,6
YHR170W,612,532,12,41
YHR171W,97,87,0,6
YHR172W,151,129,2,17
YHR174W,25592,22629,158,1364
YHR176W,82,77,NA,3
YHR177W,68,47,NA,20
YHR178W,157,136,2,14
YHR179W,877,754,11,54
YHR180W,43,30,9,NA
YHR181W,234,168,1,25
YHR182W,118,114,0,2
YHR183W,5883,5140,216,266
YHR184W,12,8,NA,4
YHR187W,185,155,5,14
YHR190W,1549,1351,26,57
YHR192W,180,153,0,20
YHR194W,245,217,3,14
YHR195W,253,182,15,37
YHR196W,439,382,19,15
YHR197W,389,363,0,8
YHR200W,445,385,0,24
YHR202W,80,73,0,4
YHR204W,419,391,5,10
YHR205W,1255,1036,138,56
YHR206W,478,400,59,6
YHR208W,3229,2854,0,257
YHR209W,584,503,10,28
YHR211W,1164,1142,NA,19
YHR215W,201,194,NA,2
YHR216W,441,402,7,15
YIL169C,418,415,0,NA
YIL166C,51,24,NA,27
YIL165C,79,57,NA,18
YIL163C,82,6,NA,75
YIL160C,16,14,NA,2
YIL157C,288,209,NA,54
YIL155C,598,522,10,52
YIL154C,181,155,2,14
YIL151C,369,365,NA,2
YIL150C,71,69,0,0
YIL149C,414,403,NA,10
YIL147C,402,379,NA,18
YIL146C,145,99,32,9
YIL145C,276,210,0,51
YIL143C,316,310,1,NA
YIL139C,63,58,0,4
YIL138C,437,184,0,220
YIL137C,566,529,4,16
YIL135C,344,300,9,20
YIL134C-A,15,6,6,NA
YIL133C,2475,2117,0,108
YIL132C,93,47,NA,42
YIL131C,281,246,6,15
YIL129C,902,888,NA,7
YIL127C,138,112,0,14
YIL119C,208,169,24,NA
YIL117C,447,380,6,25
YIL115C,997,968,NA,13
YIL114C,45,38,0,4
YIL109C,2105,1940,47,62
YIL107C,345,329,12,0
YIL105C,481,450,16,3
YIL104C,164,147,1,14
YIL102C-A,152,63,0,69
YIL101C,236,222,NA,6
YIL098C,139,98,0,20
YIL096C,92,80,NA,9
YIL094C,971,891,2,19
YIL093C,219,151,16,33
YIL091C,342,330,1,7
YIL088C,339,304,2,13
YIL087C,115,74,0,25
YIL085C,402,379,6,NA
YIL084C,129,120,3,NA
YIL083C,196,157,10,11
YIL079C,133,112,1,10
YIL077C,165,133,0,25
YIL075C,1997,1937,10,NA
YIL074C,306,276,5,5
YIL073C,92,87,NA,5
YIL071C,139,119,NA,17
YIL070C,475,373,7,53
YIL069C,3133,2401,42,398
YIL068C,321,293,5,15
YIL067C,145,130,4,4
YIL066C,145,134,NA,10
YIL065C,199,143,10,24
YIL063C,323,291,4,8
YIL062C,676,518,18,40
YIL061C,103,90,0,4
YIL059C,456,26,51,368
YIL057C,1,1,0,0
YIL055C,95,92,NA,0
YIL052C,2800,2064,50,149
YIL051C,1065,720,11,202
YIL047C,638,621,0,NA
YIL044C,226,193,4,12
YIL043C,676,592,0,37
YIL042C,148,138,0,5
YIL038C,594,507,58,17
YIL037C,2,2,NA,0
YIL035C,380,309,10,53
YIL034C,555,499,0,21
YIL033C,561,464,27,44
YIL030C,825,810,NA,3
YIL029C,94,56,12,17
YIL027C,216,155,7,26
YIL026C,424,399,3,18
YIL023C,668,597,0,38
YIL020C,96,92,0,NA
YIL017C,271,258,3,NA
YIL014C-A,14,6,4,3
YIL013C,182,168,NA,12
YIL009C-A,132,110,0,4
YIL007C,105,79,2,15
YIL004C,109,87,0,19
YIL002C,279,249,17,1
YIR001C,213,137,12,52
YIR002C,269,248,11,5
YIR006C,1650,1607,NA,19
YIR008C,191,160,0,8
YIR011C,220,189,0,21
YIR013C,2,1,NA,1
YIR017C,57,35,NA,20
YIR018C-A,124,42,81,NA
YIR019C,852,842,NA,7
YIR020C,17,0,0,17
YIR024C,60,45,0,4
YIR026C,228,203,1,15
YIR027C,14,13,NA,0
YIR030C,5,5,0,0
YIR031C,441,390,22,12
YIR032C,144,120,6,11
YIR034C,567,502,8,17
YIR035C,296,251,0,25
YIR036C,202,179,2,12
YIR038C,337,265,1,33
YIR039C,281,257,NA,13
YIR042C,132,100,7,22
YIL162W,398,361,NA,34
YIL161W,109,102,0,0
YIL159W,175,175,NA,0
YIL158W,137,110,0,19
YIL156W-B,137,88,NA,25
YIL156W,274,263,NA,10
YIL153W,208,192,0,7
YIL152W,69,62,0,2
YIL148W,5034,3947,0,417
YIL144W,221,199,9,5
YIL142W,881,834,3,13
YIL140W,710,661,NA,30
YIL136W,321,273,7,18
YIL134W,79,73,0,2
YIL130W,626,604,13,NA
YIL128W,408,404,NA,NA
YIL126W,694,663,6,14
YIL125W,1852,1709,NA,99
YIL124W,838,706,4,63
YIL123W,2212,1717,23,386
YIL122W,103,89,NA,9
YIL121W,175,157,NA,8
YIL120W,86,77,NA,7
YIL118W,332,233,45,34
YIL116W,395,369,20,NA
YIL113W,27,20,0,4
YIL112W,278,272,1,NA
YIL111W,190,153,4,6
YIL110W,271,225,5,22
YIL108W,615,586,0,19
YIL106W,340,306,0,18
YIL103W,180,163,1,4
YIL100W,79,55,10,NA
YIL099W,39,37,NA,1
YIL097W,144,134,0,8
YIL095W,242,216,16,4
YIL092W,80,75,2,2
YIL090W,417,296,24,74
YIL089W,27,24,1,0
YIL078W,2817,2668,25,47
YIL076W,784,687,0,54
YIL066W-A,0,0,0,0
YIL064W,120,111,NA,4
YIL056W,256,242,NA,8
YIL054W,6,0,3,3
YIL053W,2644,2121,64,275
YIL050W,344,251,36,30
YIL049W,105,86,NA,9
YIL048W,466,409,37,8
YIL046W-A,3,1,1,0
YIL046W,284,270,0,7
YIL045W,105,96,2,0
YIL041W,946,803,2,46
YIL040W,146,114,0,18
YIL039W,358,333,1,10
YIL036W,507,431,30,32
YIL031W,304,281,15,NA
YIL028W,140,34,40,56
YIL022W,690,490,50,97
YIL021W,418,356,15,24
YIL019W,115,87,0,14
YIL018W,8362,7225,56,534
YIL016W,86,69,0,10
YIL015W,16,16,NA,0
YIL014W,256,219,23,4
YIL011W,26,22,0,3
YIL010W,180,133,3,33
YIL009W,483,417,0,53
YIL008W,116,80,0,29
YIL006W,109,91,NA,17
YIL005W,379,327,14,30
YIL003W,125,100,1,13
YIL002W-A,180,87,6,38
YIL001W,115,106,1,4
YIR003W,467,443,0,8
YIR004W,264,231,0,14
YIR005W,65,52,1,3
YIR007W,191,176,0,7
YIR009W,142,51,11,68
YIR010W,188,167,5,4
YIR012W,480,435,5,13
YIR014W,46,43,0,0
YIR016W,207,179,0,18
YIR018W,108,90,0,7
YIR021W,169,160,1,3
YIR022W,216,158,NA,43
YIR023W,465,451,NA,7
YIR025W,63,54,0,8
YIR028W,61,58,NA,2
YIR029W,66,66,NA,0
YIR033W,394,388,NA,1
YIR037W,461,309,42,52
YIR041W,123,33,81,4
YJL216C,80,67,NA,12
YJL215C,172,17,147,NA
YJL212C,593,543,2,23
YJL208C,251,207,18,14
YJL207C,651,647,0,NA
YJL206C,97,89,NA,5
YJL205C,42,14,0,21
YJL204C,258,242,1,9
YJL202C,0,0,0,0
YJL200C,820,760,7,27
YJL199C,49,34,NA,13
YJL196C,324,263,1,35
YJL192C,391,288,15,40
YJL190C,3470,2250,0,712
YJL187C,310,280,8,15
YJL185C,77,61,NA,11
YJL180C,232,199,0,19
YJL178C,289,228,3,40
YJL176C,439,379,10,45
YJL173C,138,92,0,19
YJL171C,1006,782,7,153
YJL170C,1,1,0,0
YJL168C,245,233,3,5
YJL165C,389,367,11,NA
YJL164C,199,164,22,8
YJL163C,66,57,3,3
YJL162C,131,118,3,2
YJL160C,6,4,2,NA
YJL158C,5647,4532,135,504
YJL157C,462,420,NA,26
YJL156C,348,283,NA,56
YJL155C,349,288,12,32
YJL154C,670,655,NA,5
YJL153C,167,146,NA,16
YJL151C,791,536,11,106
YJL147C,85,70,2,8
YJL139C,119,95,1,21
YJL138C,5201,4576,43,339
YJL137C,76,62,3,7
YJL136C,3200,2083,62,620
YJL133C-A,666,317,0,243
YJL131C,74,67,0,6
YJL130C,11005,10836,NA,106
YJL129C,362,311,45,NA
YJL128C,508,414,69,4
YJL127C-B,286,42,50,136
YJL127C,225,157,2,56
YJL125C,181,157,2,1
YJL124C,408,229,88,61
YJL123C,455,434,0,NA
YJL121C,301,240,1,19
YJL119C,30,11,5,12
YJL116C,142,116,NA,22
YJL110C,493,427,24,9
YJL109C,1733,1697,6,8
YJL108C,266,218,NA,33
YJL107C,247,211,28,NA
YJL103C,121,98,10,9
YJL101C,313,275,11,16
YJL094C,379,357,1,17
YJL093C,374,347,NA,21
YJL091C,387,340,0,29
YJL090C,214,205,NA,5
YJL087C,189,167,NA,21
YJL084C,474,432,11,19
YJL081C,384,335,0,29
YJL080C,1565,1509,NA,44
YJL079C,1033,670,139,136
YJL078C,882,780,11,60
YJL077C,9,4,NA,5
YJL074C,381,374,NA,3
YJL072C,154,96,5,43
YJL070C,199,192,NA,2
YJL069C,345,328,0,9
YJL068C,319,277,0,12
YJL066C,340,229,8,80
YJL065C,270,197,4,36
YJL063C,267,223,2,27
YJL058C,100,96,1,2
YJL057C,207,193,0,9
YJL056C,214,203,NA,8
YJL048C,465,368,15,46
YJL047C-A,23,2,0,19
YJL047C,209,197,6,2
YJL044C,401,333,6,39
YJL039C,1101,1014,17,51
YJL038C,8,5,NA,3
YJL035C,59,52,1,3
YJL031C,86,75,NA,8
YJL029C,385,362,5,9
YJL027C,2,1,0,0
YJL024C,198,131,6,36
YJL023C,97,86,NA,7
YJL020C,1193,1094,21,51
YJL015C,9,0,NA,9
YJL013C,194,177,NA,15
YJL012C,571,533,0,19
YJL011C,83,60,1,15
YJL010C,298,287,1,3
YJL008C,1007,873,12,71
YJL006C,121,108,1,5
YJL004C,223,131,0,68
YJL002C,868,775,13,45
YJR003C,209,197,0,9
YJR004C,448,403,NA,28
YJR009C,22228,20034,193,521
YJR010C-A,104,58,0,38
YJR011C,46,38,0,5
YJR012C,40,28,NA,8
YJR016C,3520,3289,0,107
YJR017C,321,182,5,89
YJR019C,109,101,0,4
YJR021C,166,142,3,11
YJR025C,108,81,1,13
YJR030C,218,211,3,NA
YJR031C,399,379,4,6
YJR033C,397,392,1,NA
YJR036C,67,60,NA,3
YJR041C,479,461,1,7
YJR043C,126,103,3,12
YJR044C,206,128,14,41
YJR045C,6514,5403,357,537
YJR047C,573,573,0,0
YJR049C,316,303,0,4
YJR056C,129,80,21,18
YJR058C,105,82,1,11
YJR062C,324,240,0,69
YJR065C,1223,1051,7,93
YJR067C,81,56,NA,11
YJR069C,275,193,4,49
YJR070C,670,562,4,47
YJR072C,375,318,8,19
YJR073C,1429,1106,14,129
YJR076C,431,346,23,26
YJR077C,1364,1154,8,138
YJR080C,403,358,0,24
YJR082C,166,87,21,37
YJR083C,129,103,0,10
YJR085C,279,175,23,44
YJR088C,279,240,8,17
YJR090C,495,442,39,6
YJR091C,663,607,0,41
YJR093C,185,152,2,21
YJR094C,23,20,NA,2
YJR098C,68,55,NA,9
