Geneid,xrn1_1
YLR294C,3421
YLR295C,4895
YLR296W,421
YLR297W,2288
YLR298C,2511
YLR299W,4284
YLR299C-A,5
YLR300W,33325
YLR301W,2495
YLR302C,31
YLR303W,13045
YLR304C,25533
YLR305C,17299
YLR306W,1533
YLR307W,188
YLR307C-A,141
YLR308W,28
YLR309C,3603
YLR310C,15960
YLR311C,77
YLR312C,981
YLR312W-A,4135
YLR313C,3096
YLR314C,5425
YLR315W,1722
YLR316C,1183
YLR317W,1739
YLR318W,5133
YLR319C,4049
YLR320W,6513
YLR321C,4607
YLR322W,22
YLR323C,1550
YLR324W,2432
YLR325C,8314
YLR326W,2205
YLR327C,3470
YLR328W,5647
YLR329W,310
YLR330W,8484
YLR331C,11
YLR332W,12373
YLR333C,4908
YLR334C,21
YLR335W,7864
YLR336C,5283
YLR337C,8192
YLR338W,19
YLR339C,4
YLR340W,23790
YLR341W,373
YLR342W,63712
YLR342W-A,449
YLR343W,963
YLR344W,7800
YLR345W,4094
YLR346C,167
YLR347C,22223
YLR347W-A,4
YLR348C,5025
YLR349W,94
YLR350W,7223
YLR351C,2370
YLR352W,3957
YLR353W,7558
YLR354C,9782
YLR355C,42367
YLR356W,2305
YLR357W,9720
YLR358C,2
YLR359W,8401
YLR360W,4268
YLR361C,4001
YLR361C-A,319
YLR362W,4235
YLR363C,2876
YLR363W-A,1179
YLR364W,572
YLR365W,58
YLR364C-A,1
YLR366W,228
YLR367W,6561
YLR368W,4571
YLR369W,3887
YLR370C,5446
YLR371W,14654
YLR372W,10835
YLR373C,8601
YLR374C,217
YLR375W,6997
YLR376C,1492
YLR377C,155
YLR378C,16704
YLR379W,6
YLR380W,6301
YLR381W,6172
YLR382C,5724
YLR383W,4894
YLR384C,17267
YLR385C,1196
YLR386W,6209
YLR387C,6613
YLR388W,3438
YLR389C,9863
YLR390W,2228
YLR390W-A,19093
YLR392C,2601
YLR393W,3302
YLR394W,3165
YLR395C,2772
YLR396C,5080
YLR397C,8334
YLR399C,15861
YLR399W-A,1
YLR400W,29
YLR401C,5463
YLR402W,782
YLR403W,12892
YLR404W,3276
YLR405W,4670
YLR406C,7358
YLR406C-A,34
YLR407W,4440
YLR408C,501
YLR409C,9514
YLR410W,10405
YLR410W-B,10643
YLR410W-A,2688
YLR411W,504
YLR412W,4645
YLR412C-A,224
YLR413W,26589
YLR414C,7217
YLR415C,504
YLR416C,222
YLR417W,3271
YLR418C,2494
YLR419W,9844
YLR420W,4075
YLR421C,3127
YLR422W,9200
YLR423C,1087
YLR424W,2197
YLR425W,6045
YLR426W,3863
YLR427W,4205
YLR428C,29
YLR429W,9641
YLR430W,15583
YLR431C,2150
YLR432W,11938
YLR433C,5276
YLR434C,320
YLR435W,3227
YLR436C,12198
YLR437C,3733
YLR437C-A,49
YLR438W,3258
YLR438C-A,1351
YLR439W,4958
YLR440C,3256
YLR441C,14649
YLR442C,4025
YLR443W,6878
YLR444C,20
YLR445W,30
YLR446W,3000
YLR447C,8228
YLR448W,11647
YLR449W,7087
YLR450W,10213
YLR451W,8047
YLR452C,11916
YLR453C,1713
YLR455W,4265
YLR456W,1204
YLR457C,1941
YLR458W,2
YLR459W,6269
YLR460C,631
YLR461W,157
YLR462W,718
YLR463C,51
YLR464W,1828
YLR465C,69
YLR466W,3866
YLR466C-A,2
YLR466C-B,32
YLR467W,418
YLR467C-A,0
YNL271C,11332
YNL201C,6199
YNL124W,7036
YNR016C,53836
YNL339C,3552
YNL339W-B,0
YNL339W-A,0
YNL338W,78
YNL337W,1
YNL336W,1714
YNL335W,72
YNL334C,671
YNL333W,457
YNL332W,443
YNL331C,2528
YNL330C,5233
YNL329C,10822
YNL328C,1635
YNL327W,52606
YNL326C,3333
YNL325C,3285
YNL324W,10
YNL323W,3572
YNL322C,12511
YNL321W,11026
YNL320W,2159
YNL319W,136
YNL318C,35
YNL317W,3851
YNL316C,4130
YNL315C,3943
YNL314W,2108
YNL313C,9707
YNL312W,3238
YNL311C,5340
YNL310C,2283
YNL309W,5095
YNL308C,3611
YNL307C,9073
YNL306W,3031
YNL305C,3428
YNL304W,1945
YNL303W,393
YNL302C,7435
YNL301C,6384
YNL300W,8594
YNL299W,4065
YNL298W,10211
YNL297C,12671
YNL296W,6
YNL295W,4008
YNL294C,8063
YNL293W,3082
YNL292W,2831
YNL291C,6637
YNL290W,4034
YNL289W,12291
YNL288W,11100
YNL287W,17562
YNL286W,1753
YNL285W,51
YNL284C-B,11586
YNL284C-A,1624
YNL284C,4536
YNL283C,12416
YNL282W,1677
YNL281W,6306
YNL280C,6001
YNL279W,737
YNL278W,7287
YNL277W-A,113
YNL277W,2224
YNL276C,1017
YNL275W,6080
YNL274C,1881
YNL273W,5109
YNL272C,5898
YNL270C,1447
YNL269W,80
YNL268W,11609
YNL267W,10135
YNL266W,13
YNL265C,1924
YNL264C,2472
YNL263C,7335
YNL262W,9503
YNL261W,4452
YNL260C,2072
YNL259C,324
YNL258C,5888
YNL257C,7585
YNL256W,8910
YNL255C,7123
YNL254C,2611
YNL253W,1947
YNL252C,2672
YNL251C,15321
YNL250W,3724
YNL249C,2969
YNL248C,8036
YNL247W,9460
YNL246W,2558
YNL245C,1293
YNL244C,5895
YNL243W,11144
YNL242W,5610
YNL241C,12995
YNL240C,6236
YNL239W,4573
YNL238W,11917
YNL237W,701
YNL236W,9879
YNL235C,8
YNL234W,1640
YNL233W,8027
YNL232W,6544
YNL231C,6150
YNL230C,3696
YNL229C,5078
YNL228W,46
YNL227C,3275
YNL226W,2
YNL225C,4004
YNL224C,3764
YNL223W,1766
YNL222W,2147
YNL221C,8843
YNL220W,5802
YNL219C,10568
YNL218W,3464
YNL217W,5296
YNL216W,5633
YNL215W,445
YNL214W,1656
YNL213C,3262
YNL212W,5344
YNL211C,871
YNL210W,22
YNL209W,24066
YNL208W,3732
YNL207W,6529
YNL206C,4439
YNL205C,348
YNL204C,905
YNL203C,727
YNL202W,149
YNL200C,2343
YNL199C,7692
YNL198C,915
YNL197C,21161
YNL196C,95
YNL195C,462
YNL194C,633
YNL193W,2394
YNL192W,16687
YNL191W,3530
YNL190W,23052
YNL189W,11131
YNL188W,4658
YNL187W,3185
YNL186W,12328
YNL185C,3634
YNL184C,1166
YNL183C,9806
YNL182C,7482
YNL181W,2897
YNL180C,7701
YNL179C,1249
YNL178W,14683
YNL177C,4420
YNL176C,11498
YNL175C,3852
YNL174W,4
YNL173C,2542
YNL172W,10356
YNL171C,12
YNL170W,329
YNL169C,7638
YNL168C,3924
YNL167C,10143
YNL166C,3646
YNL165W,2361
YNL164C,3187
YNL163C,6515
YNL162W-A,810
YNL162W,4528
YNL161W,9782
YNL160W,9369
YNL159C,4508
YNL158W,3020
YNL157W,4098
YNL156C,4249
YNL155W,3797
YNL154C,13177
YNL153C,3149
YNL152W,4471
YNL151C,1599
YNL150W,15
YNL149C,2963
YNL148C,1646
YNL147W,1111
YNL146C-A,512
YNL146W,570
YNL145W,7105
YNL144C,4764
YNL144W-A,4
YNL143C,4377
YNL142W,8141
YNL141W,5074
YNL140C,2129
YNL139C,10645
YNL138W-A,849
YNL138W,4755
YNL137C,8295
YNL136W,788
YNL135C,4506
YNL134C,3745
YNL133C,824
YNL132W,8982
YNL131W,5947
YNL130C,7850
YNL130C-A,17
YNL129W,1434
YNL128W,673
YNL127W,5961
YNL126W,6325
YNL125C,12160
YNL123W,11860
YNL122C,1429
YNL121C,11445
YNL120C,20
YNL119W,4441
YNL118C,13287
YNL117W,306
YNL116W,6351
YNL115C,3292
YNL114C,64
YNL113W,3327
YNL112W,7594
YNL111C,5294
YNL110C,3993
YNL109W,163
YNL108C,2845
YNL107W,1584
YNL106C,7079
YNL105W,23
YNL104C,25357
YNL103W-A,0
YNL103W,11334
YNL102W,7886
YNL101W,12523
YNL100W,3645
YNL099C,3100
YNL098C,4852
YNL097C-B,126
YNL097C,3225
YNL097W-A,35
YNL096C,7176
YNL095C,3220
YNL094W,8186
YNL093W,92
YNL092W,682
YNL091W,10140
YNL090W,2897
YNL089C,12
YNL088W,8796
YNL087W,10219
YNL086W,879
YNL085W,13884
YNL084C,3675
YNL083W,3481
YNL082W,4064
YNL081C,2594
YNL080C,6597
YNL079C,5661
YNL078W,7319
YNL077W,3085
YNL076W,6875
YNL075W,3970
YNL074C,9982
YNL073W,5177
YNL072W,3079
YNL071W,8218
YNL070W,2869
YNL069C,16241
YNL068C,10392
YNL067W-A,17
YNL067W-B,51
YNL067W,7082
YNL066W,20828
YNL065W,7522
YNL064C,12157
YNL063W,3146
YNL062C,5786
YNL061W,8196
YNL059C,6047
YNL058C,4613
YNL057W,562
YNL056W,3631
YNL055C,12570
YNL054W-A,2262
YNL054W,9168
YNL053W,6270
YNL052W,8871
YNL051W,3711
YNL050C,2670
YNL049C,10138
YNL048W,3675
YNL047C,5480
YNL046W,4749
YNL045W,7988
YNL044W,4773
YNL043C,101
YNL042W-B,120
YNL042W,2992
YNL041C,6421
YNL040W,4016
YNL039W,4657
YNL038W,2912
YNL037C,7055
YNL036W,6220
YNL035C,4266
YNL034W,701
YNL033W,162
YNL032W,3896
YNL031C,9073
YNL030W,8068
YNL029C,2795
YNL028W,17
YNL027W,7020
YNL026W,6405
YNL025C,3807
YNL024C-A,1856
YNL024C,397
YNL023C,6042
YNL022C,4785
YNL021W,6254
YNL020C,3192
YNL019C,82
YNL018C,665
YNL017C,8
YNL016W,13214
YNL015W,1932
YNL014W,2414
YNL013C,0
YNL012W,1091
YNL011C,3121
YNL010W,2627
YNL009W,746
YNL008C,5354
YNL007C,9873
YNL006W,5458
YNL005C,4501
YNL004W,8035
YNL003C,3368
YNL002C,5775
YNL001W,2744
YNR001C,10777
YNR001W-A,4
YNR002C,686
YNR003C,2886
YNR003W-A,0
YNR004W,573
YNR005C,5
YNR006W,5365
YNR007C,1609
YNR008W,3608
YNR009W,5855
YNR010W,1178
YNR011C,3922
YNR012W,5809
YNR013C,14978
YNR014W,1373
YNR015W,4024
YNR017W,8397
YNR018W,3270
YNR019W,10811
YNR020C,1074
YNR021W,6592
YNR022C,2199
YNR023W,4127
YNR024W,1247
YNR025C,95
YNR026C,3902
YNR027W,3214
YNR028W,3883
YNR029C,3020
YNR030W,7916
YNR031C,8606
YNR032W,5605
YNR032C-A,789
YNR033W,7776
YNR034W,3106
YNR034W-A,1226
YNR035C,5443
YNR036C,4461
YNR037C,1527
YNR038W,8258
YNR039C,8139
YNR040W,2080
YNR041C,3984
YNR042W,24
YNR043W,9791
YNR044W,5091
YNR045W,4503
YNR046W,6057
YNR047W,9625
YNR048W,3586
YNR049C,1993
YNR050C,5351
YNR051C,9459
YNR052C,10162
YNR053C,14938
YNR054C,2248
YNR055C,11022
YNR056C,699
YNR057C,1121
YNR058W,2695
YNR059W,5067
YNR060W,654
YNR061C,2738
YNR062C,89
YNR063W,2010
YNR064C,68
YNR065C,8567
YNR066C,3675
YNR067C,33030
YNR068C,1100
YNR069C,2600
YNR070W,12
YNR071C,3
YNR072W,1
YNR073C,151
YNR074C,2
YNR075W,4335
YNR075C-A,0
YNR076W,1
YNR077C,2
YPL222W,2317
YPL153C,4235
YPL085W,13057
YPL016W,8483
YPR045C,5862
YPR123C,29
YPR124W,13106
YPR190C,5693
YPL283C,187
YPL283W-B,0
YPL283W-A,0
YPL282C,59
YPL281C,771
YPL280W,114
YPL279C,5757
YPL278C,287
YPL277C,1225
YPL274W,4964
YPL273W,5437
YPL272C,3251
YPL271W,3649
YPL270W,5313
YPL269W,3237
YPL268W,6072
YPL267W,2621
YPL266W,4383
YPL265W,11586
YPL264C,1849
YPL263C,6584
YPL262W,7914
YPL261C,17
YPL260W,8234
YPL259C,5623
YPL258C,3801
YPL257W-B,2766
YPL257W-A,759
YPL257W,1578
YPL256C,20579
YPL255W,3186
YPL254W,4158
YPL253C,3635
YPL252C,3365
YPL251W,7
YPL250C,6708
YPL249C-A,6386
YPL250W-A,11
YPL249C,3628
YPL248C,1485
YPL247C,5654
YPL246C,5262
YPL245W,2563
YPL244C,7034
YPL243W,10355
YPL242C,14806
YPL241C,1819
YPL240C,14247
YPL239W,4053
YPL238C,95
YPL237W,6326
YPL236C,4781
YPL235W,6032
YPL234C,2964
YPL233W,2854
YPL232W,6025
YPL231W,55477
YPL230W,2550
YPL229W,4473
YPL228W,4980
YPL227C,3132
YPL226W,21370
YPL225W,4295
YPL224C,4506
YPL223C,238
YPL222C-A,60
YPL221W,13702
YPL220W,11541
YPL219W,3591
YPL218W,5144
YPL217C,6774
YPL216W,3018
YPL215W,5651
YPL214C,3954
YPL213W,2873
YPL212C,6943
YPL211W,3067
YPL210C,8373
YPL209C,1430
YPL208W,3445
YPL207W,6654
YPL206C,2355
YPL205C,13
YPL204W,10076
YPL203W,3056
YPL202C,3781
YPL201C,423
YPL200W,13
YPL199C,2539
YPL198W,8728
YPL197C,16
YPL196W,2300
YPL195W,7123
YPL194W,2206
YPL193W,3476
YPL192C,44
YPL191C,1693
YPL190C,12061
YPL189C-A,2580
YPL189W,852
YPL188W,7411
YPL187W,40
YPL186C,1122
YPL185W,92
YPL184C,8002
YPL183W-A,2788
YPL183C,12519
YPL182C,4
YPL181W,4703
YPL180W,4362
YPL179W,15381
YPL178W,2970
YPL177C,8814
YPL176C,7231
YPL175W,5096
YPL174C,4450
YPL173W,2563
YPL172C,5654
YPL171C,340
YPL170W,3486
YPL169C,7601
YPL168W,2761
YPL167C,6641
YPL166W,1558
YPL165C,65
YPL164C,2825
YPL163C,12153
YPL162C,3369
YPL161C,4220
YPL160W,21333
YPL159C,4857
YPL158C,7935
YPL157W,2696
YPL156C,1284
YPL155C,5310
YPL154C,10679
YPL152W-A,135
YPL152W,3735
YPL151C,3275
YPL150W,6359
YPL149W,3985
YPL148C,2405
YPL147W,2055
YPL146C,4273
YPL145C,15902
YPL144W,2206
YPL143W,6955
YPL142C,2
YPL141C,15168
YPL140C,4867
YPL139C,2634
YPL138C,3204
YPL137C,12308
YPL136W,15
YPL135W,11459
YPL135C-A,2
YPL134C,1694
YPL133C,3799
YPL132W,2799
YPL131W,29607
YPL130W,99
YPL129W,5396
YPL128C,12236
YPL127C,2576
YPL126W,14871
YPL125W,9903
YPL124W,1637
YPL123C,1578
YPL122C,2752
YPL121C,15
YPL120W,2120
YPL119C-A,304
YPL119C,1569
YPL118W,5766
YPL117C,8279
YPL116W,7619
YPL115C,9952
YPL114W,949
YPL113C,764
YPL112C,4567
YPL111W,7897
YPL110C,6709
YPL109C,2569
YPL108W,1185
YPL107W,1880
YPL106C,22899
YPL105C,10396
YPL104W,2883
YPL103C,3958
YPL102C,15
YPL101W,4729
YPL100W,2956
YPL099C,1454
YPL098C,2860
YPL097W,3424
YPL096C-A,1030
YPL096W,1474
YPL095C,2477
YPL094C,7430
YPL093W,18323
YPL092W,3646
YPL091W,4667
YPL090C,14807
YPL089C,10041
YPL088W,3144
YPL087W,3410
YPL086C,3946
YPL084W,7555
YPL083C,3582
YPL082C,16490
YPL081W,11804
YPL080C,12
YPL079W,6815
YPL078C,4100
YPL077C,1476
YPL076W,2751
YPL075W,9406
YPL074W,6695
YPL073C,18
YPL072W,2927
YPL071C,1957
YPL070W,4008
YPL069C,3626
YPL068C,3691
YPL067C,2718
YPL066W,7773
YPL065W,1297
YPL064C,3091
YPL063W,6578
YPL062W,14
YPL061W,25245
YPL060W,1720
YPL059W,3147
YPL058C,25035
YPL057C,13737
YPL056C,1054
YPL055C,4033
YPL054W,710
YPL053C,4565
YPL052W,2005
YPL051W,1542
YPL050C,9806
YPL049C,7477
YPL048W,7907
YPL047W,2639
YPL046C,1260
YPL045W,4489
YPL044C,13
YPL043W,6814
YPL042C,3545
YPL041C,1448
YPL040C,4501
YPL039W,2365
YPL038W-A,163
YPL038W,2126
YPL037C,6998
YPL036W,2604
YPL035C,1
YPL034W,1384
YPL033C,24
YPL032C,17028
YPL031C,5057
YPL030W,3662
YPL029W,3888
YPL028W,12024
YPL027W,58
YPL026C,8148
YPL025C,425
YPL024W,2191
YPL023C,6486
YPL022W,10989
YPL021W,9
YPL020C,4044
YPL019C,7910
YPL018W,2588
YPL017C,601
YPL015C,6461
YPL014W,6540
YPL013C,2234
YPL012W,16987
YPL011C,6111
YPL010W,4873
YPL009C,4174
YPL008W,4227
YPL007C,3198
YPL006W,11174
YPL005W,2947
YPL004C,10268
YPL003W,2940
YPL002C,2366
YPL001W,2851
YPR001W,757
YPR002W,1177
YPR002C-A,16
YPR003C,4711
YPR004C,5179
YPR005C,2719
YPR006C,1554
YPR007C,730
YPR008W,7635
YPR009W,1400
YPR010C,25677
YPR010C-A,2033
YPR011C,2388
YPR012W,33
YPR013C,2797
YPR014C,0
YPR015C,475
YPR016C,10562
YPR016W-A,5
YPR017C,1683
YPR018W,3437
YPR019W,10410
YPR020W,2563
YPR021C,6620
YPR022C,11328
YPR023C,4591
YPR024W,13588
YPR025C,4209
YPR026W,5123
YPR027C,95
YPR028W,5753
YPR029C,9033
YPR030W,3819
YPR031W,3278
YPR032W,5920
YPR033C,9334
YPR034W,5697
YPR035W,16423
YPR036W,7099
YPR036W-A,11509
YPR037C,1046
YPR038W,35
YPR039W,594
YPR040W,3434
YPR041W,8616
YPR042C,11061
YPR043W,6003
YPR044C,2
YPR046W,1484
YPR047W,2293
YPR048W,4727
YPR049C,4476
YPR050C,8
YPR051W,1768
YPR052C,5425
YPR053C,5530
YPR054W,73
YPR055W,6284
YPR056W,3449
YPR057W,3590
YPR058W,3331
YPR059C,118
YPR060C,3866
YPR061C,1218
YPR062W,2199
YPR063C,4187
YPR064W,48
YPR065W,14235
YPR066W,1423
YPR067W,3355
YPR068C,1373
YPR069C,4538
YPR070W,5360
YPR071W,2440
YPR072W,8516
YPR073C,2241
YPR074C,37113
YPR074W-A,2
YPR075C,5911
YPR076W,43
YPR077C,74
YPR078C,81
YPR079W,2452
YPR080W,32859
YPR081C,3943
YPR082C,1697
YPR083W,4334
YPR084W,5883
YPR085C,3741
YPR086W,4987
YPR087W,18
YPR088C,4564
YPR089W,8977
YPR091C,4986
YPR092W,38
YPR093C,1947
YPR094W,876
YPR095C,5829
YPR096C,518
YPR097W,10546
YPR098C,1494
YPR099C,133
YPR100W,1703
YPR101W,2270
YPR102C,9671
YPR103W,5459
YPR104C,8176
YPR105C,6732
YPR106W,4838
YPR107C,2468
YPR108W,7682
YPR108W-A,6
YPR109W,2916
YPR110C,8471
YPR111W,5422
YPR112C,7856
YPR113W,6070
YPR114W,8069
YPR115W,7866
YPR116W,1401
YPR117W,14423
YPR118W,4790
YPR119W,10371
YPR120C,4348
YPR121W,3901
YPR122W,11444
YPR125W,5314
YPR126C,4
YPR127W,1740
YPR128C,3467
YPR129W,4240
YPR130C,104
YPR131C,2771
YPR132W,6580
YPR133C,4253
YPR133W-A,2616
YPR134W,1424
YPR135W,4965
YPR136C,4
YPR137W,9664
YPR137C-B,4503
YPR137C-A,2410
YPR138C,9663
YPR139C,3449
YPR140W,3344
YPR141C,4422
YPR142C,5
YPR143W,2461
YPR144C,8864
YPR145W,32093
YPR145C-A,165
YPR146C,685
YPR147C,4328
YPR148C,5793
YPR149W,10628
YPR150W,66
YPR151C,483
YPR152C,1313
YPR153W,1959
YPR154W,8808
YPR155C,4664
YPR156C,7674
YPR157W,2334
YPR158W,4834
YPR158W-B,5330
YPR158W-A,1500
YPR158C-D,14110
YPR158C-C,1465
YPR159W,22753
YPR159C-A,2
YPR160W,9136
YPR160W-A,404
YPR160C-A,138
YPR161C,6403
YPR162C,3363
YPR163C,9477
YPR164W,12396
YPR165W,7183
YPR166C,1292
YPR167C,1953
YPR168W,1256
YPR169W,7070
YPR170C,53
YPR170W-B,2557
YPR169W-A,1913
YPR170W-A,2004
YPR171W,3529
YPR172W,1745
YPR173C,6238
YPR174C,2040
YPR175W,4963
YPR176C,4243
YPR177C,11
YPR178W,3230
YPR179C,3173
YPR180W,2033
YPR181C,22010
YPR182W,1737
YPR183W,7342
YPR184W,9408
YPR185W,3265
YPR186C,3541
YPR187W,5455
YPR188C,1826
YPR189W,8010
YPR191W,8805
YPR192W,133
YPR193C,586
YPR194C,2602
YPR195C,231
YPR196W,3271
YPR197C,112
YPR198W,4160
YPR199C,3744
YPR200C,697
YPR201W,872
YPR202W,759
YPR203W,593
YPR204W,1615
YPR204C-A,0
YHR013C,3388
YHR147C,3684
YHL050C,2386
YHL050W-A,3
YHL049C,207
YHL048C-A,45
YHL048W,4143
YHL047C,6980
YHL046W-A,3
YHL046C,151
YHL045W,26
YHL044W,817
YHL043W,55
YHL042W,451
YHL041W,36
YHL040C,6705
YHL039W,7083
YHL038C,3749
YHL037C,196
YHL036W,4721
YHL035C,11746
YHL034W-A,8
YHL034C,5219
YHL033C,6486
YHL032C,5421
YHL031C,3349
YHL030W-A,14
YHL030W,11120
YHL029C,14411
YHL028W,8327
YHL027W,11467
YHL026C,3971
YHL025W,3130
YHL024W,3977
YHL023C,7599
YHL022C,284
YHL021C,7616
YHL020C,5737
YHL019W-A,38
YHL019C,3517
YHL018W,1282
YHL017W,7585
YHL016C,6161
YHL015W-A,7
YHL015W,10351
YHL014C,1545
YHL013C,2133
YHL012W,123
YHL011C,8911
YHL010C,3686
YHL009C,2466
YHL009W-B,6125
YHL009W-A,214
YHL008C,1456
YHL007C,12689
YHL006W-A,18
YHL006C,523
YHL005C,59
YHL004W,7730
YHL003C,6708
YHL002C-A,33
YHL002W,6158
YHL001W,7329
YHR001W,3980
YHR001W-A,2392
YHR002W,2493
YHR003C,3942
YHR004C,3869
YHR005C,6179
YHR005C-A,3625
YHR006W,9680
YHR007C,24991
YHR007C-A,275
YHR008C,5077
YHR009C,10461
YHR010W,8164
YHR011W,2301
YHR012W,4016
YHR014W,295
YHR015W,981
YHR016C,4087
YHR017W,4711
YHR018C,12026
YHR019C,16548
YHR020W,14566
YHR021C,6239
YHR021W-A,4
YHR022C,1738
YHR022C-A,91
YHR023W,14170
YHR024C,6667
YHR025W,13879
YHR026W,6239
YHR027C,17184
YHR028C,7267
YHR028W-A,20
YHR029C,1530
YHR030C,8765
YHR031C,3959
YHR032W,8499
YHR032W-A,754
YHR032C-A,1
YHR033W,5047
YHR034C,1312
YHR035W,1837
YHR036W,4593
YHR037W,7228
YHR038W,975
YHR039C,12910
YHR039C-A,2614
YHR040W,1244
YHR041C,2512
YHR042W,15644
YHR043C,2771
YHR044C,1890
YHR045W,4863
YHR046C,2843
YHR047C,13484
YHR048W,3269
YHR049W,8537
YHR049C-A,17
YHR050W,9391
YHR050W-A,1782
YHR051W,4379
YHR052W,7187
YHR052W-A,3
YHR053C,4750
YHR054C,2328
YHR054W-A,111
YHR055C,514
YHR056C,5564
YHR056W-A,86
YHR057C,1668
YHR058C,2623
YHR059W,1756
YHR060W,1138
YHR061C,5829
YHR062C,2981
YHR063C,3728
YHR063W-A,3
YHR064C,11753
YHR065C,5319
YHR066W,5843
YHR067W,2310
YHR068W,6371
YHR069C,4761
YHR069C-A,54
YHR070W,7818
YHR070C-A,5
YHR071W,4584
YHR071C-A,191
YHR072W,9808
YHR072W-A,2827
YHR073W,14420
YHR073W-A,1938
YHR073C-B,2
YHR074W,9260
YHR075C,1919
YHR076W,3157
YHR077C,9911
YHR078W,7860
YHR079C,6849
YHR079C-A,3
YHR080C,7932
YHR081W,1370
YHR082C,14852
YHR083W,3218
YHR084W,7932
YHR085W,2953
YHR086W,8456
YHR086W-A,16
YHR087W,1528
YHR088W,4096
YHR089C,4948
YHR090C,3085
YHR091C,6268
YHR092C,5311
YHR093W,857
YHR094C,11782
YHR095W,1738
YHR096C,525
YHR097C,3128
YHR098C,15359
YHR099W,27971
YHR100C,1396
YHR101C,2184
YHR102W,10654
YHR103W,10687
YHR104W,6040
YHR105W,1765
YHR106W,2911
YHR107C,5119
YHR108W,8604
YHR109W,3150
YHR110W,2491
YHR111W,3031
YHR112C,2882
YHR113W,5594
YHR114W,4482
YHR115C,8093
YHR116W,1663
YHR117W,5319
YHR118C,2588
YHR119W,10659
YHR120W,4338
YHR121W,2299
YHR122W,1971
YHR123W,7052
YHR124W,232
YHR125W,1
YHR126C,5
YHR127W,2585
YHR128W,8870
YHR129C,2280
YHR130C,202
YHR131C,6702
YHR131W-A,16
YHR132C,7213
YHR132W-A,2091
YHR133C,4872
YHR134W,2367
YHR135C,7949
YHR136C,741
YHR137W,13345
YHR137C-A,5
YHR138C,1665
YHR139C,131
YHR139C-A,12
YHR140W,135
YHR141C,6322
YHR142W,5622
YHR143W,18762
YHR143W-A,2166
YHR144C,3214
YHR145C,40
YHR146W,3541
YHR148W,2796
YHR149C,7318
YHR150W,3260
YHR151C,8280
YHR152W,2693
YHR153C,737
YHR154W,6450
YHR155W,11111
YHR156C,1423
YHR157W,853
YHR158C,9673
YHR159W,2683
YHR160C,67
YHR161C,5977
YHR162W,8041
YHR163W,5204
YHR164C,4092
YHR165C,16494
YHR165W-A,1
YHR166C,2138
YHR167W,2200
YHR168W,2223
YHR169W,5688
YHR170W,11465
YHR171W,2739
YHR172W,5346
YHR173C,28
YHR174W,46207
YHR175W,4080
YHR175W-A,802
YHR176W,1106
YHR177W,2991
YHR178W,3288
YHR179W,6332
YHR180W,1174
YHR180W-A,4
YHR180C-B,4
YHR181W,3240
YHR182W,4256
YHR182C-A,8
YHR183W,18602
YHR184W,423
YHR185C,21
YHR186C,12182
YHR187W,3195
YHR188C,8427
YHR189W,1570
YHR190W,10452
YHR191C,1226
YHR192W,2083
YHR193C,7224
YHR193C-A,46
YHR194W,5005
YHR195W,4655
YHR196W,8627
YHR197W,7182
YHR198C,2558
YHR199C,6787
YHR199C-A,2176
YHR200W,5342
YHR201C,3240
YHR202W,1723
YHR203C,15144
YHR204W,13817
YHR205W,17332
YHR206W,10789
YHR207C,2768
YHR208W,16167
YHR209W,2461
YHR210C,2812
YHR211W,8820
YHR212C,133
YHR212W-A,70
YHR213W,188
YHR213W-A,31
YHR213W-B,8
YHR214W,210
YHR214W-A,221
YHR214C-B,17354
YHR214C-C,2608
YHR214C-D,1
YHR214C-E,5
YHR215W,4760
YHR216W,1396
YHR217C,120
YHR218W,159
YHR218W-A,35
YHR219W,436
YHR219C-A,1
YML071C,2293
YML004C,5552
YMR061W,6341
YMR128W,7949
YMR196W,7640
YMR259C,9533
YML133C,722
YML133W-B,1
YML133W-A,0
YML132W,243
YML131W,1743
YML130C,8766
YML129C,2307
YML128C,4328
YML127W,8888
YML126C,17791
YML125C,3979
YML124C,7067
YML123C,17227
YML122C,40
YML121W,2648
YML120C,9038
YML119W,3830
YML118W,1158
YML117W,18128
YML116W-A,1542
YML116W,7034
YML115C,6894
YML114C,6326
YML113W,6601
YML112W,3450
YML111W,10468
YML110C,4370
YML109W,5161
YML108W,1767
YML107C,2761
YML106W,8875
YML105C,2472
YML104C,6853
YML103C,20275
YML102W,4723
YML101C-A,291
YML101C,1548
YML100W-A,155
YML100W,15969
YML099W-A,3
YML099C,7111
YML098W,1590
YML097C,4646
YML096W,3475
YML095C,2025
YML094C-A,17
YML094W,2265
YML093W,6998
YML092C,6948
YML091C,13796
YML090W,13
YML089C,132
YML088W,5240
YML087C,1258
YML086C,7037
YML085C,8751
YML084W,59
YML083C,158
YML082W,7478
YML081C-A,2389
YML081W,15130
YML080W,4310
YML079W,2078
YML078W,2408
YML077W,2209
YML076C,7153
YML075C,21521
YML074C,3883
YML073C,8499
YML072C,26051
YML070W,6951
YML069W,5115
YML068W,3198
YML067C,4200
YML066C,32
YML065W,4409
YML064C,4013
YML063W,14267
YML062C,1875
YML061C,4914
YML060W,1903
YML059C,16506
YML058W-A,57
YML058W,7536
YML057C-A,59
YML057W,8175
YML056C,23111
YML055W,3139
YML054C,2085
YML054C-A,4
YML053C,2529
YML052W,16383
