trx,cds,utr5,utr3,
YDR479C,134,127,0,0
YDR481C,302,277,2,0
YDR482C,49,38,0,0
YDR485C,217,211,0,0
YDR486C,285,253,0,1
YDR487C,599,545,0,1
YDR488C,50,48,NA,1
YDR490C,189,180,1,0
YDR495C,134,125,NA,0
YDR496C,993,953,0,0
YDR497C,1624,1527,6,1
YDR498C,145,137,0,0
YDR500C,1616,1200,0,1
YDR502C,2578,2352,2,7
YDR503C,72,63,0,0
YDR504C,3,1,NA,1
YDR505C,529,500,15,NA
YDR506C,67,62,0,3
YDR507C,714,708,NA,0
YDR508C,2034,1930,2,0
YDR510C-A,0,0,0,0
YDR512C,103,100,NA,0
YDR514C,153,150,0,0
YDR516C,552,525,0,1
YDR520C,59,57,0,0
YDR522C,1,1,NA,0
YDR523C,2,2,NA,0
YDR524C,85,78,3,0
YDR524C-B,2823,1786,15,19
YDR524C-A,2,0,0,2
YDR529C,1256,1042,0,4
YDR530C,75,72,NA,0
YDR532C,96,87,0,0
YDR533C,621,517,0,0
YDR534C,0,0,0,0
YDR535C,2,0,NA,2
YDR540C,16,14,0,0
YDR541C,21,19,0,0
YDL248W,621,573,0,2
YDL244W,46,41,NA,1
YDL242W,2,0,NA,2
YDL241W,54,51,0,0
YDL240W,81,78,NA,0
YDL237W,229,207,0,0
YDL236W,600,520,0,1
YDL233W,168,155,0,0
YDL232W,111,35,0,0
YDL230W,66,60,0,0
YDL229W,8131,7837,3,2
YDL225W,487,453,1,0
YDL221W,0,0,0,0
YDL219W,236,190,1,0
YDL218W,9,7,0,0
YDL212W,603,505,0,1
YDL210W,9,8,NA,0
YDL208W,857,702,6,0
YDL207W,92,84,0,1
YDL206W,39,26,9,0
YDL204W,537,468,38,0
YDL202W,373,319,0,1
YDL201W,322,285,0,0
YDL195W,1518,1474,1,1
YDL194W,23,23,NA,0
YDL193W,286,245,3,1
YDL192W,1650,1455,1,4
YDL191W,2763,2277,0,4
YDL189W,153,147,0,0
YDL185W,5154,5056,3,4
YDL182W,1212,1171,0,0
YDL181W,519,379,3,0
YDL180W,61,53,1,0
YDL179W,242,213,0,0
YDL178W,487,470,0,0
YDL176W,65,52,7,0
YDL173W,618,596,NA,NA
YDL170W,100,86,NA,0
YDL168W,941,863,1,0
YDL165W,250,213,2,0
YDL161W,495,472,0,0
YDL159W,123,113,1,0
YDL156W,69,66,1,NA
YDL155W,160,155,2,0
YDL154W,7,7,NA,0
YDL150W,309,296,2,NA
YDL149W,86,86,NA,0
YDL147W,1481,1367,1,0
YDL146W,37,30,3,0
YDL143W,1226,1150,0,0
YDL141W,223,210,3,1
YDL138W,25,19,3,0
YDL137W,925,788,18,4
YDL136W,2575,2206,1,1
YDL133W,127,110,11,0
YDL132W,545,516,16,NA
YDL131W,1514,1429,2,0
YDL130W-A,473,374,0,2
YDL130W,2265,1717,0,6
YDL129W,14,12,0,0
YDL128W,614,575,0,1
YDL127W,110,92,0,5
YDL124W,1886,1687,6,3
YDL123W,108,77,0,2
YDL122W,497,480,9,NA
YDL120W,288,247,1,0
YDL117W,245,230,3,0
YDL116W,303,288,0,0
YDL114W,1,1,NA,0
YDL112W,471,467,NA,0
YDL108W,129,116,0,0
YDL107W,129,121,0,0
YDL105W,73,64,0,1
YDL102W,296,279,1,0
YDL099W,369,344,0,0
YDL095W,928,873,0,0
YDL093W,115,108,0,0
YDL092W,398,334,0,0
YDL089W,84,74,6,0
YDL086W,968,889,NA,0
YDL085W,9,9,0,0
YDL084W,1865,1721,18,0
YDL082W,2611,2303,0,8
YDL075W,2459,2002,7,1
YDL073W,64,55,6,0
YDL070W,297,280,0,0
YDL068W,2,2,NA,0
YDL066W,748,697,0,0
YDL064W,301,242,0,1
YDL060W,441,427,0,NA
YDL058W,241,234,0,0
YDL057W,77,61,0,0
YDL056W,173,168,NA,1
YDL051W,654,617,0,0
YDL046W,559,462,1,0
YDL045W-A,286,202,0,2
YDL041W,0,0,0,0
YDL032W,0,0,0,0
YDL031W,450,442,0,0
YDL030W,85,77,0,0
YDL029W,1080,1011,0,0
YDL025W-A,0,0,0,0
YDL022W,3788,3577,16,3
YDL021W,123,100,0,0
YDL017W,132,123,NA,0
YDL014W,2662,2403,34,1
YDL013W,113,109,0,0
YDL010W,270,235,0,0
YDL008W,168,151,0,0
YDL007W,1020,930,0,2
YDL006W,143,128,7,0
YDL004W,988,808,1,1
YDL003W,284,275,NA,0
YDL001W,209,192,0,0
YDR002W,1748,1572,0,1
YDR003W-A,0,0,0,0
YDR004W,45,43,NA,0
YDR007W,44,31,0,0
YDR009W,34,33,0,0
YDR011W,660,623,11,0
YDR012W,7138,6798,0,1
YDR013W,104,90,0,0
YDR014W,68,66,0,0
YDR014W-A,3,2,NA,0
YDR021W,93,88,1,0
YDR023W,2716,2542,0,0
YDR024W,6,2,NA,NA
YDR025W,3440,3113,NA,1
YDR031W,282,232,0,0
YDR033W,3421,3069,81,3
YDR034W-B,173,125,0,0
YDR035W,1240,1116,0,1
YDR037W,3899,3721,0,0
YDR041W,301,260,0,0
YDR044W,195,179,0,0
YDR047W,342,319,3,1
YDR049W,194,188,0,0
YDR055W,3317,3160,1,6
YDR057W,130,125,0,0
YDR060W,882,849,0,0
YDR061W,235,222,0,0
YDR062W,605,561,5,1
YDR063W,188,158,6,0
YDR064W,3263,2797,0,4
YDR065W,45,42,2,0
YDR068W,223,213,1,NA
YDR073W,142,98,36,NA
YDR074W,1727,1639,11,NA
YDR075W,84,76,0,0
YDR076W,76,47,0,25
YDR077W,20830,19489,47,43
YDR079W,173,124,0,1
YDR080W,202,200,0,NA
YDR082W,18,9,2,1
YDR083W,370,350,0,0
YDR089W,252,247,0,0
YDR092W,435,359,0,0
YDR093W,195,188,1,NA
YDR096W,298,291,NA,0
YDR099W,1886,1650,34,3
YDR100W,270,223,0,1
YDR103W,185,180,NA,0
YDR106W,14,14,NA,0
YDR108W,114,107,0,0
YDR110W,98,87,0,0
YDR115W,290,242,0,2
YDR118W,69,68,0,NA
YDR119W,440,408,4,0
YDR119W-A,134,99,1,0
YDR121W,233,199,2,1
YDR122W,332,327,NA,0
YDR124W,34,7,27,0
YDR126W,33,27,2,NA
YDR127W,2555,2483,0,2
YDR128W,92,89,NA,0
YDR137W,127,115,0,0
YDR138W,153,146,0,0
YDR140W,157,120,0,0
YDR145W,640,608,0,0
YDR147W,128,126,0,0
YDR150W,1178,1166,0,0
YDR152W,410,367,0,0
YDR158W,2022,1902,0,1
YDR159W,87,82,1,NA
YDR160W,37,33,3,NA
YDR161W,376,361,0,0
YDR163W,160,143,NA,0
YDR165W,486,449,1,1
YDR167W,256,225,0,0
YDR168W,929,878,0,0
YDR171W,924,853,1,0
YDR172W,2193,2119,0,0
YDR174W,1048,954,0,3
YDR176W,173,164,0,0
YDR177W,791,690,12,0
YDR178W,531,439,7,1
YDR179W-A,57,53,2,0
YDR180W,79,74,2,NA
YDR182W,278,274,0,0
YDR183W,114,97,1,0
YDR188W,924,861,0,2
YDR189W,419,407,0,0
YDR191W,85,73,0,0
YDR195W,287,279,2,0
YDR197W,136,131,0,0
YDR201W,88,81,NA,0
YDR204W,202,189,0,0
YDR205W,129,121,0,0
YDR206W,330,302,15,NA
YDR208W,353,333,6,0
YDR210W,531,408,0,0
YDR211W,505,462,0,0
YDR212W,992,922,3,2
YDR213W,193,187,2,0
YDR214W,1848,1693,8,0
YDR216W,671,653,NA,1
YDR221W,201,194,0,0
YDR222W,139,130,0,0
YDR223W,4,0,4,NA
YDR225W,2453,1962,13,12
YDR226W,1786,1579,0,2
YDR227W,225,212,1,0
YDR229W,215,195,5,0
YDR232W,587,553,7,3
YDR234W,362,353,0,0
YDR235W,148,135,NA,0
YDR237W,310,274,1,0
YDR241W,12,12,NA,0
YDR242W,57,39,14,0
YDR244W,304,295,0,0
YDR245W,307,292,1,2
YDR246W,162,133,0,0
YDR247W,81,71,3,0
YDR251W,340,316,9,NA
YDR252W,70,61,0,0
YDR254W,61,55,0,0
YDR262W,307,287,0,0
YDR265W,83,57,18,0
YDR268W,140,131,0,0
YDR270W,95,92,NA,0
YDR272W,574,494,2,0
YDR273W,4,4,0,NA
YDR275W,31,27,1,0
YDR279W,105,89,0,0
YDR280W,284,252,7,0
YDR285W,33,30,NA,1
YDR287W,141,124,0,0
YDR288W,96,91,NA,0
YDR291W,80,73,NA,0
YDR296W,438,390,0,0
YDR297W,317,306,0,0
YDR299W,509,477,0,0
YDR301W,150,139,0,1
YDR302W,169,141,0,0
YDR307W,246,233,0,0
YDR311W,182,173,0,0
YDR312W,318,291,0,0
YDR316W,310,291,0,0
YDR317W,11,11,0,0
YDR318W,50,48,0,0
YDR320W-B,0,0,0,0
YDR321W,883,827,0,0
YDR322W,518,468,0,0
YDR325W,120,114,NA,0
YDR330W,221,209,0,1
YDR331W,323,275,0,1
YDR332W,24,20,0,0
YDR334W,68,65,3,0
YDR335W,434,426,NA,0
YDR336W,34,30,NA,0
YDR337W,321,281,1,0
YDR347W,346,320,3,0
YDR351W,259,257,NA,NA
YDR352W,183,170,7,0
YDR353W,1362,1259,1,0
YDR354W,290,264,5,0
YDR356W,273,268,0,0
YDR358W,433,412,0,1
YDR363W,96,89,5,0
YDR363W-A,426,321,0,2
YDR367W,162,134,1,0
YDR368W,686,613,1,1
YDR371W,112,107,1,0
YDR374W-A,120,99,0,0
YDR376W,138,128,0,0
YDR377W,862,613,1,3
YDR379W,211,201,1,0
YDR380W,664,617,8,3
YDR381W,1283,1205,0,2
YDR382W,2434,1932,31,4
YDR385W,10000,9646,2,1
YDR386W,101,101,0,0
YDR388W,1326,1239,0,0
YDR389W,187,181,NA,1
YDR392W,127,114,1,0
YDR393W,107,98,0,1
YDR394W,748,680,1,0
YDR395W,944,893,7,2
YDR396W,0,0,0,0
YDR398W,481,461,0,0
YDR399W,370,339,0,1
YDR401W,2,1,NA,1
YDR403W,18,17,NA,1
YDR405W,433,375,3,3
YDR406W,137,135,NA,NA
YDR409W,70,66,NA,0
YDR412W,266,224,2,0
YDR416W,106,101,0,0
YDR418W,3087,2622,5,3
YDR419W,72,67,0,1
YDR420W,314,310,NA,0
YDR421W,74,72,1,0
YDR425W,112,107,NA,0
YDR427W,852,784,0,0
YDR434W,253,223,3,0
YDR436W,204,202,0,0
YDR438W,1,0,1,0
YDR439W,60,55,0,0
YDR440W,97,90,0,0
YDR442W,0,0,0,0
YDR444W,80,75,2,0
YDR446W,2,2,NA,NA
YDR448W,251,232,0,0
YDR450W,2900,2514,0,4
YDR452W,340,296,11,1
YDR456W,239,218,0,0
YDR457W,641,620,3,0
YDR460W,185,168,1,0
YDR461W,1,1,0,0
YDR462W,464,377,1,1
YDR463W,619,567,1,0
YDR464W,153,148,0,NA
YDR466W,146,133,0,0
YDR469W,179,160,0,0
YDR471W,1937,1654,0,4
YDR472W,167,145,1,0
YDR477W,667,634,9,0
YDR478W,85,66,0,0
YDR483W,565,511,0,0
YDR484W,157,147,0,0
YDR489W,107,97,0,1
YDR492W,217,184,4,0
YDR493W,291,210,1,0
YDR494W,493,475,0,1
YDR499W,60,58,0,NA
YDR501W,51,50,0,1
YDR510W,623,498,1,0
YDR511W,221,202,NA,0
YDR513W,609,556,0,1
YDR515W,237,217,1,0
YDR517W,210,177,0,0
YDR518W,239,223,0,0
YDR519W,318,278,0,1
YDR525W-A,516,370,0,3
YDR527W,123,121,0,0
YDR528W,57,43,10,0
YDR531W,198,167,2,0
YDR536W,74,68,NA,0
YDR538W,61,53,0,0
YDR539W,376,346,0,0
YEL073C,121,100,0,0
YEL068C,37,35,0,0
YEL064C,63,60,0,0
YEL063C,104,52,6,1
YEL061C,154,148,2,NA
YEL060C,3326,3209,0,1
YEL059C-A,54,37,0,0
YEL057C,6,6,NA,0
YEL055C,467,452,0,0
YEL054C,2633,2255,1,3
YEL053C,111,106,1,0
YEL050C,523,490,3,0
YEL048C,70,61,NA,1
YEL047C,571,543,0,NA
YEL046C,2310,2161,NA,8
YEL039C,256,192,1,0
YEL037C,726,665,8,0
YEL036C,318,299,1,0
YEL034C-A,0,0,0,0
YEL029C,115,97,1,0
YEL025C,41,37,NA,0
YEL023C,5,3,2,NA
YEL017C-A,440,236,1,0
YEL016C,40,32,7,0
YEL009C-A,3,3,NA,0
YEL009C,602,197,383,0
YEL008C-A,4,0,NA,3
YEL005C,66,55,0,0
YEL002C,771,708,1,0
YEL001C,536,482,0,1
YER003C,1358,1275,0,0
YER007C-A,525,461,0,3
YER008C,307,290,0,0
YER010C,120,112,0,0
YER017C,429,413,NA,0
YER018C,117,105,2,0
YER019C-A,382,306,2,3
YER023C-A,0,0,0,0
YER026C,1475,1334,0,1
YER027C,421,392,1,0
YER028C,6,6,0,0
YER029C,203,168,1,0
YER031C,615,543,1,0
YER033C,68,67,NA,0
YER036C,1490,1406,0,0
YER038C,17,16,0,0
YER039C,1,1,NA,0
YER043C,5744,5331,0,2
YER044C,334,276,0,0
YER044C-A,3,3,NA,NA
YER045C,132,122,6,0
YER047C,161,158,NA,0
YER048C,701,657,1,1
YER050C,495,408,21,3
YER052C,1068,1004,0,0
YER053C,551,506,6,1
YER053C-A,559,258,0,12
YER054C,124,121,NA,0
YER055C,1052,943,0,0
YER056C,1490,1375,15,1
YER056C-A,2523,2009,0,0
YER057C,559,413,4,1
YER061C,73,67,0,0
YER062C,1273,1112,3,3
YER064C,598,556,2,0
YER065C,23,9,13,1
YER071C,167,126,0,0
YER075C,113,105,3,0
YER076C,26,23,0,0
YER077C,416,411,NA,1
YER078C,139,125,3,0
YER082C,466,431,0,0
YER083C,510,467,0,0
YER085C,0,0,0,0
YER087C-B,305,197,1,5
YER088C,406,389,2,2
YER088C-A,23,16,NA,0
YER089C,497,429,32,NA
YER091C,3906,3700,5,3
YER093C,97,97,NA,0
YER093C-A,80,57,0,0
YER094C,638,548,8,1
YER099C,365,336,0,0
YER101C,190,169,0,1
YER105C,381,365,0,0
YER107C,250,211,2,0
YER109C,55,52,NA,NA
YER110C,813,778,4,0
YER111C,190,173,10,NA
YER113C,91,82,1,0
YER114C,333,328,NA,0
YER115C,12,7,4,0
YER116C,135,121,NA,5
YER118C,249,232,3,0
YER119C,172,154,0,0
YER122C,810,769,0,0
YER124C,1006,980,1,0
YER126C,638,567,1,0
YER130C,247,231,1,1
YER132C,56,53,NA,0
YER134C,280,243,0,1
YER137C,69,56,0,1
YER139C,160,137,0,1
YER142C,35,28,0,0
YER144C,85,85,0,0
YER145C,322,303,0,0
YER147C,96,94,0,NA
YER149C,112,104,0,2
YER151C,547,528,0,0
YER152C,148,125,0,0
YER155C,406,398,NA,0
YER156C,652,621,0,0
YER158C,50,50,NA,0
YER159C,402,299,45,1
YER161C,166,153,1,0
YER162C,131,124,0,0
YER163C,199,185,0,0
YER168C,297,287,NA,0
YER172C,484,465,0,0
YER174C,168,154,NA,0
YER175C,235,219,0,0
YER180C,0,0,0,0
YER180C-A,78,59,0,0
YER181C,2,1,1,0
YER183C,111,101,NA,0
YER184C,22,22,NA,0
YER186C,16,3,13,0
YER188C-A,0,0,0,0
YEL072W,11,6,4,0
YEL071W,1596,1510,0,0
YEL070W,26,25,NA,0
YEL066W,218,209,NA,0
YEL065W,435,395,0,0
YEL062W,72,67,0,0
YEL058W,860,801,0,1
YEL056W,167,157,0,NA
YEL052W,195,182,0,0
YEL051W,702,629,1,0
YEL049W,12,4,8,0
YEL044W,105,101,NA,0
YEL043W,144,136,0,0
YEL042W,382,343,5,0
YEL041W,84,71,7,NA
YEL040W,1181,1130,0,1
YEL038W,183,170,0,0
YEL034W,4169,3579,17,3
YEL033W,8,5,NA,NA
YEL032W,320,295,1,0
YEL031W,1103,1045,0,0
YEL030W,30,30,NA,0
YEL028W,4,0,4,0
YEL027W,1975,1675,8,2
YEL026W,910,734,12,1
YEL024W,1407,1203,19,3
YEL022W,330,327,NA,0
YEL021W,2825,2529,6,3
YEL020W-A,610,468,0,5
YEL018W,90,87,NA,0
YEL017W,235,227,0,0
YEL015W,567,534,0,0
YEL013W,691,650,9,0
YEL012W,128,112,2,0
YEL011W,420,390,0,1
YEL008W,2,0,NA,2
YEL007W,309,298,NA,0
YEL006W,106,83,1,1
YEL004W,68,62,0,0
YEL003W,283,243,NA,0
YER001W,775,729,3,1
YER002W,619,530,0,1
YER004W,331,307,0,1
YER005W,91,82,0,0
YER006W,933,821,0,0
YER007W,43,35,0,0
YER009W,1154,980,0,1
YER011W,6,5,0,0
YER012W,609,520,1,0
YER013W,174,170,NA,0
YER014W,147,135,0,0
YER015W,66,65,NA,0
YER016W,167,165,NA,0
YER019W,173,168,NA,0
YER020W,228,206,2,1
YER021W,1004,958,1,2
YER022W,251,239,0,0
YER023W,838,730,0,2
YER024W,48,48,NA,0
YER025W,1836,1760,2,0
YER030W,395,325,0,0
YER032W,244,233,1,0
YER034W,181,163,0,0
YER035W,645,552,4,0
YER037W,45,42,0,0
YER038W-A,3,0,2,0
YER040W,139,133,1,0
YER041W,36,22,9,0
YER042W,194,173,0,0
YER046W,69,45,4,0
YER048W-A,244,166,3,1
YER049W,693,644,0,0
YER051W,70,66,0,NA
YER058W,105,87,0,0
YER059W,184,172,5,0
YER060W,26,26,0,NA
YER060W-A,201,201,NA,0
YER063W,494,442,4,1
YER066W,14,8,5,1
YER067W,997,801,8,0
YER068W,447,422,1,0
YER069W,1410,1376,1,0
YER070W,2058,1980,1,3
YER072W,609,482,0,1
YER073W,882,821,3,0
YER074W,2891,2568,3,3
YER074W-A,181,148,0,1
YER076W-A,3,3,NA,0
YER079W,175,153,8,0
YER080W,436,400,0,0
YER081W,505,501,0,0
YER084W,10,8,NA,0
YER086W,799,733,0,1
YER087W,142,139,0,0
YER088W-B,5,0,5,NA
YER090W,1208,1131,1,0
YER092W,286,219,0,0
YER095W,444,435,NA,0
YER096W,10,9,NA,0
YER098W,72,70,NA,0
YER100W,443,406,4,0
YER102W,4292,3991,0,1
YER103W,330,315,1,0
YER104W,126,109,0,0
YER106W,5,3,NA,1
YER112W,411,349,0,1
YER117W,2831,2478,0,8
YER120W,1012,932,0,0
YER121W,20,17,NA,0
YER123W,244,214,9,0
YER125W,933,920,NA,0
YER127W,348,325,0,0
YER128W,105,100,NA,0
YER129W,83,82,NA,0
YER131W,1618,1327,19,3
YER133W,1091,1008,4,5
YER136W,712,639,1,0
YER138W-A,51,0,NA,48
YER140W,42,40,NA,1
YER141W,748,697,0,0
YER143W,366,350,0,0
YER146W,247,191,0,0
YER148W,345,265,13,0
YER150W,225,166,1,0
YER154W,227,202,0,0
YER157W,183,171,0,0
YER158W-A,2,2,NA,0
YER164W,406,396,NA,0
YER165W,2754,2612,7,0
YER166W,489,485,NA,0
YER167W,263,255,6,0
YER169W,150,144,0,1
YER170W,118,103,0,1
YER171W,218,201,3,0
YER173W,58,50,0,NA
YER175W-A,3,3,NA,0
YER176W,208,205,0,1
YER177W,3471,3158,2,0
YER178W,1632,1538,0,2
YER179W,7,6,NA,0
YER182W,288,244,0,0
YER187W,6,2,4,0
YER188W,9,7,0,0
YFL057C,7,7,0,0
YFL054C,90,88,NA,0
YFL050C,15,2,12,1
YFL048C,650,598,0,1
YFL045C,1677,1451,10,2
YFL044C,284,246,0,1
YFL042C,133,129,0,0
YFL039C,5213,4840,30,4
YFL038C,1328,1167,0,1
YFL034C-B,218,193,0,0
YFL034C-A,361,255,0,1
YFL033C,195,191,NA,0
YFL029C,105,99,NA,0
YFL028C,249,228,0,0
YFL027C,62,53,0,0
YFL025C,141,130,1,0
YFL024C,126,124,NA,0
YFL022C,1389,1335,0,3
YFL021C-A,0,0,0,0
YFL020C,3,2,0,0
YFL018C,1996,1872,0,0
YFL017C,225,196,0,0
YFL016C,832,786,1,1
YFL013C,431,407,0,0
YFL010C,1552,1421,0,1
YFL003C,1,1,NA,0
YFL002C,287,279,0,0
YFR003C,317,253,1,3
YFR005C,105,94,0,0
YFR011C,374,322,0,0
YFR014C,223,200,2,0
YFR015C,529,509,4,0
YFR016C,467,458,NA,0
YFR017C,234,180,5,0
YFR018C,103,95,0,0
YFR024C-A,450,415,0,0
YFR025C,144,131,0,0
YFR026C,13,8,3,0
YFR028C,242,224,2,0
YFR031C,123,123,NA,0
YFR031C-A,4578,4364,0,2
YFR032C-A,1532,1208,0,4
YFR033C,1145,886,28,0
YFR034C,237,219,1,NA
YFR037C,805,759,0,0
YFR039C,131,109,1,0
YFR041C,272,266,NA,1
YFR043C,101,87,0,0
YFR044C,1588,1507,0,1
YFR046C,83,82,NA,0
YFR047C,272,246,0,0
YFR050C,866,767,5,1
YFR051C,684,629,0,0
YFR053C,4467,4189,31,NA
YFR054C,0,0,0,0
YFL055W,11,10,NA,0
YFL053W,7,6,NA,0
YFL052W,68,66,0,0
YFL049W,218,203,0,0
YFL047W,177,168,0,1
YFL046W,129,105,0,1
YFL041W-A,4,0,4,0
YFL041W,253,234,0,0
YFL037W,1045,957,1,0
YFL036W,567,563,NA,0
YFL034W,137,131,1,NA
YFL031W,341,321,NA,4
YFL030W,65,63,NA,0
YFL026W,1,0,1,NA
YFL023W,213,207,0,0
YFL021W,508,502,NA,0
YFL017W-A,175,132,0,0
YFL014W,3612,2777,26,13
YFL012W-A,2,0,NA,2
YFL012W,1,1,0,0
YFL011W,3,0,3,NA
YFL010W-A,2,0,2,NA
YFL009W,291,264,7,0
YFL008W,546,541,0,NA
YFL007W,438,422,2,0
YFL005W,719,627,7,1
YFL004W,512,494,0,0
YFL001W,118,113,NA,0
YFR001W,439,355,0,0
YFR002W,568,544,0,0
YFR004W,780,649,0,0
YFR006W,576,575,NA,0
YFR007W,123,111,0,0
YFR008W,153,141,0,0
YFR009W,898,865,1,0
YFR010W,864,820,0,0
YFR010W-A,0,0,0,0
YFR013W,229,223,0,0
YFR019W,257,251,NA,0
YFR020W,3,3,0,0
YFR021W,65,61,2,0
YFR022W,69,58,5,0
YFR023W,2,2,NA,0
YFR027W,72,63,0,0
YFR029W,99,93,0,0
YFR030W,96,88,2,0
YFR034W-A,92,18,NA,63
YFR038W,177,170,NA,0
YFR040W,216,214,NA,NA
YFR042W,76,65,0,0
YFR045W,120,113,0,NA
YFR048W,154,147,1,0
YFR049W,293,219,29,1
YFR052W,815,782,0,0
YFR055W,341,291,0,0
YGL257C,66,53,4,0
YGL252C,373,354,0,0
YGL251C,32,31,NA,0
YGL246C,178,167,0,0
YGL242C,378,348,0,0
YGL237C,177,167,1,0
YGL236C,160,158,0,0
YGL231C,576,505,0,2
YGL230C,7,6,0,0
YGL229C,14,12,0,0
YGL226C-A,189,151,0,0
YGL224C,149,123,6,0
YGL223C,131,127,NA,0
YGL222C,770,688,7,1
YGL221C,589,543,0,0
YGL219C,312,298,0,0
YGL213C,291,277,0,0
YGL206C,1890,1855,11,NA
YGL204C,37,30,0,1
YGL203C,295,273,1,0
YGL201C,376,353,1,0
YGL200C,512,444,0,0
YGL199C,1,0,1,0
YGL194C-A,47,24,15,1
YGL194C,175,155,1,NA
YGL193C,1,0,NA,1
YGL190C,318,280,12,0
YGL189C,2683,2084,0,5
YGL187C,1097,931,12,1
YGL186C,257,233,0,0
YGL185C,129,121,0,0
YGL184C,32,30,NA,0
YGL182C,2,1,0,NA
YGL179C,24,24,0,NA
YGL176C,25,24,0,0
YGL175C,19,18,0,NA
YGL173C,1826,1791,NA,1
YGL167C,509,469,21,0
YGL165C,0,0,0,0
YGL164C,166,164,0,NA
YGL163C,110,100,0,0
YGL161C,351,305,5,0
YGL154C,25,24,0,0
YGL152C,1,1,NA,NA
YGL150C,305,293,1,NA
YGL147C,3469,3024,0,6
YGL146C,5,3,2,NA
YGL144C,37,36,0,0
YGL143C,108,106,0,0
YGL142C,107,95,0,0
YGL140C,264,253,NA,1
YGL136C,50,41,1,0
YGL131C,84,81,1,NA
YGL129C,359,322,0,0
YGL128C,70,65,NA,0
YGL127C,107,88,0,1
YGL124C,119,115,NA,0
YGL122C,1096,1070,0,0
YGL121C,184,162,0,1
YGL120C,659,625,0,0
YGL112C,317,302,0,0
YGL110C,183,178,0,0
YGL108C,159,132,1,1
YGL107C,393,363,0,0
YGL104C,61,59,NA,0
YGL095C,244,218,0,0
YGL094C,106,89,3,0
YGL091C,300,273,0,0
YGL089C,8,6,0,NA
YGL087C,485,424,5,0
YGL084C,255,240,0,1
YGL078C,813,750,1,1
YGL077C,661,583,19,0
YGL076C,5233,4754,0,3
YGL075C,36,32,1,0
YGL072C,3,0,NA,2
YGL070C,321,266,0,4
YGL065C,301,268,0,0
YGL064C,191,190,0,NA
YGL063C-A,2,0,NA,2
YGL061C,164,153,0,0
YGL057C,137,131,NA,0
YGL056C,646,619,2,0
YGL054C,608,485,5,4
YGL049C,977,924,5,0
YGL048C,1098,1027,0,1
YGL044C,293,267,5,1
YGL040C,646,603,3,4
YGL038C,213,196,1,1
YGL037C,2322,2030,3,2
YGL035C,275,267,1,NA
YGL032C,0,0,0,0
YGL031C,3085,2770,7,0
YGL028C,907,811,10,0
YGL027C,335,325,0,0
YGL026C,2422,2323,0,0
YGL025C,222,215,NA,0
YGL023C,169,165,NA,0
YGL020C,253,232,0,0
YGL018C,174,150,2,0
YGL015C,4,0,4,0
YGL013C,235,233,NA,0
YGL011C,838,780,1,0
YGL009C,3436,3288,1,1
YGL008C,14599,14127,37,16
YGL007C-A,8,1,5,1
YGL005C,141,116,0,0
YGL004C,87,77,NA,0
YGL003C,61,60,0,0
YGL001C,591,553,0,0
YGR001C,453,404,0,0
YGR002C,283,278,0,0
YGR005C,424,403,0,0
YGR008C,775,485,15,6
YGR009C,591,558,0,0
YGR015C,43,43,NA,0
YGR018C,2,1,0,0
YGR020C,579,466,1,0
YGR024C,81,73,3,NA
YGR027C,2206,1796,3,4
YGR030C,220,184,0,0
YGR033C,254,228,1,1
YGR035C,5,5,0,0
YGR036C,124,103,2,0
YGR037C,701,536,3,2
YGR043C,62,61,NA,0
YGR044C,313,299,NA,0
YGR045C,4,0,4,NA
YGR047C,189,184,NA,0
YGR050C,13,11,NA,0
YGR053C,12,9,1,0
YGR057C,71,56,7,0
YGR061C,1131,1113,NA,1
YGR062C,49,43,NA,0
YGR063C,333,267,1,1
YGR065C,204,174,14,0
YGR067C,13,13,NA,0
YGR068C,97,91,0,0
YGR071C,74,68,2,NA
YGR073C,0,0,0,0
YGR075C,87,78,0,NA
YGR076C,366,307,0,0
YGR077C,97,89,0,0
YGR078C,388,351,0,0
YGR081C,318,272,NA,0
YGR083C,760,732,0,NA
YGR084C,421,411,NA,1
YGR085C,3716,3223,0,6
YGR086C,2966,2700,17,0
YGR087C,38,38,0,0
YGR095C,191,167,1,0
YGR098C,73,70,NA,0
YGR102C,140,119,0,1
YGR104C,132,122,0,0
YGR106C,612,535,1,1
YGR109C,119,111,1,0
YGR117C,135,130,0,0
YGR119C,604,591,3,0
YGR120C,139,117,0,0
YGR121C,62,55,0,1
YGR122C-A,8,6,0,0
YGR123C,369,348,0,0
YGR128C,375,353,0,1
YGR130C,1414,1360,1,1
YGR132C,669,589,2,1
YGR138C,419,408,4,0
YGR146C,138,103,10,0
YGR146C-A,1,1,0,0
YGR147C,214,197,2,0
YGR148C,2678,2353,13,1
YGR150C,143,132,0,0
YGR154C,19,3,15,0
YGR158C,275,241,2,0
YGR159C,1692,1564,2,1
YGR161C,991,889,2,2
YGR168C,47,31,10,0
YGR169C,69,57,0,0
YGR169C-A,411,286,0,3
YGR171C,79,70,0,0
YGR172C,412,376,0,0
YGR174C,174,167,NA,0
YGR175C,2374,2270,0,0
YGR177C,153,137,4,0
YGR178C,1106,1025,5,0
YGR179C,143,136,0,0
YGR180C,1610,1503,0,0
YGR182C,2,1,0,NA
YGR183C,695,469,1,2
YGR184C,356,346,NA,0
YGR185C,1854,1709,5,1
YGR187C,433,409,0,0
