trx,cds,utr5,utr3,
YDR465C,640,586,0,0
YDR468C,321,282,4,0
YDR470C,259,211,0,1
YDR473C,206,189,1,0
YDR475C,141,137,0,0
YDR476C,285,261,0,1
YDR479C,167,153,0,0
YDR481C,385,340,3,0
YDR482C,80,63,0,0
YDR485C,247,239,0,0
YDR486C,451,406,0,0
YDR487C,867,804,1,0
YDR488C,68,66,NA,0
YDR490C,212,193,2,0
YDR495C,188,176,NA,0
YDR496C,1600,1510,0,1
YDR497C,2450,2249,13,1
YDR498C,197,190,0,0
YDR500C,2269,1682,0,1
YDR502C,3336,3006,0,7
YDR503C,106,100,1,0
YDR504C,2,1,NA,1
YDR505C,666,610,24,NA
YDR506C,82,72,0,6
YDR507C,1002,991,NA,3
YDR508C,2669,2513,8,0
YDR510C-A,2,0,2,NA
YDR512C,152,141,NA,0
YDR514C,210,207,0,0
YDR516C,889,822,7,1
YDR520C,84,70,1,0
YDR522C,2,2,NA,0
YDR523C,12,12,NA,0
YDR524C,154,139,3,0
YDR524C-B,3523,2167,34,23
YDR524C-A,15,0,0,15
YDR529C,1382,1090,2,10
YDR530C,95,89,NA,0
YDR532C,158,146,0,0
YDR533C,518,427,0,0
YDR534C,0,0,0,0
YDR535C,7,4,NA,3
YDR540C,20,10,0,1
YDR541C,37,32,0,0
YDL248W,823,772,0,6
YDL244W,85,77,NA,1
YDL242W,2,1,NA,0
YDL241W,117,95,0,0
YDL240W,123,121,NA,1
YDL237W,321,299,0,0
YDL236W,821,729,0,0
YDL233W,214,200,0,0
YDL232W,171,49,0,1
YDL230W,93,81,0,0
YDL229W,10325,9897,2,5
YDL225W,760,681,0,2
YDL221W,0,0,0,0
YDL219W,315,254,1,0
YDL218W,9,9,0,0
YDL212W,788,658,0,0
YDL210W,5,4,NA,0
YDL208W,1268,1044,5,0
YDL207W,170,163,0,0
YDL206W,47,35,11,0
YDL204W,709,612,42,0
YDL202W,474,430,1,1
YDL201W,445,382,0,0
YDL195W,2255,2189,6,0
YDL194W,43,41,NA,0
YDL193W,450,371,5,2
YDL192W,2174,1914,1,11
YDL191W,3817,3179,0,8
YDL189W,201,183,0,1
YDL185W,7179,6895,8,10
YDL182W,1686,1588,1,0
YDL181W,506,340,2,1
YDL180W,82,70,3,0
YDL179W,356,315,2,0
YDL178W,626,596,0,1
YDL176W,116,98,13,0
YDL173W,829,793,NA,NA
YDL170W,173,150,NA,0
YDL168W,1170,1043,0,0
YDL165W,303,268,0,0
YDL161W,694,669,0,0
YDL159W,162,148,0,0
YDL156W,103,96,0,NA
YDL155W,222,206,0,1
YDL154W,16,16,NA,0
YDL150W,483,443,0,NA
YDL149W,95,93,NA,0
YDL147W,1743,1646,0,2
YDL146W,51,33,13,0
YDL143W,1913,1770,1,0
YDL141W,300,276,8,0
YDL138W,51,33,15,0
YDL137W,1300,1089,19,1
YDL136W,3639,3113,1,2
YDL133W,171,152,5,1
YDL132W,644,604,24,NA
YDL131W,2180,2048,4,0
YDL130W-A,675,467,0,3
YDL130W,3275,2455,0,16
YDL129W,28,22,0,0
YDL128W,787,703,0,1
YDL127W,155,126,1,10
YDL124W,2579,2293,4,1
YDL123W,153,130,0,0
YDL122W,762,738,15,NA
YDL120W,426,339,5,0
YDL117W,357,322,9,1
YDL116W,421,370,0,0
YDL114W,3,3,NA,0
YDL112W,788,772,NA,0
YDL108W,175,158,0,0
YDL107W,152,142,0,0
YDL105W,96,89,0,0
YDL102W,486,463,0,0
YDL099W,539,487,1,0
YDL095W,1338,1239,0,0
YDL093W,164,151,0,0
YDL092W,561,466,0,1
YDL089W,110,99,3,0
YDL086W,1158,1047,NA,4
YDL085W,18,17,0,0
YDL084W,2518,2320,13,1
YDL082W,3192,2736,4,8
YDL075W,3065,2359,5,5
YDL073W,92,85,3,0
YDL070W,428,406,0,3
YDL068W,2,2,NA,0
YDL066W,884,813,0,0
YDL064W,435,367,0,2
YDL060W,716,691,0,NA
YDL058W,336,324,0,1
YDL057W,123,105,0,0
YDL056W,254,250,NA,0
YDL051W,978,880,0,0
YDL046W,791,628,0,3
YDL045W-A,414,292,0,4
YDL041W,0,0,0,0
YDL032W,0,0,0,0
YDL031W,885,854,1,0
YDL030W,149,142,1,0
YDL029W,1451,1339,0,1
YDL025W-A,0,0,0,0
YDL022W,3751,3476,17,4
YDL021W,184,160,0,0
YDL017W,183,175,NA,0
YDL014W,3878,3485,55,3
YDL013W,112,108,0,1
YDL010W,343,305,0,1
YDL008W,227,188,0,0
YDL007W,1396,1271,0,1
YDL006W,198,182,7,0
YDL004W,1150,945,2,2
YDL003W,335,324,NA,0
YDL001W,247,217,0,1
YDR002W,2514,2168,0,5
YDR003W-A,0,0,0,0
YDR004W,65,64,NA,0
YDR007W,57,50,0,0
YDR009W,50,47,0,0
YDR011W,816,755,13,0
YDR012W,9231,8827,1,5
YDR013W,124,110,0,0
YDR014W,102,99,0,0
YDR014W-A,5,5,NA,0
YDR021W,189,177,2,0
YDR023W,4090,3848,0,0
YDR024W,10,4,NA,NA
YDR025W,4872,4342,NA,11
YDR031W,328,263,0,1
YDR033W,4475,3994,106,14
YDR034W-B,215,134,0,1
YDR035W,1719,1539,1,1
YDR037W,5152,4967,0,1
YDR041W,432,367,0,0
YDR044W,345,319,0,0
YDR047W,528,482,1,0
YDR049W,300,287,0,0
YDR055W,3952,3695,4,4
YDR057W,177,170,0,0
YDR060W,1466,1417,3,0
YDR061W,328,316,0,0
YDR062W,820,751,13,1
YDR063W,308,254,9,0
YDR064W,4468,3761,0,13
YDR065W,79,69,5,0
YDR068W,323,304,1,NA
YDR073W,160,116,31,NA
YDR074W,2084,1951,21,NA
YDR075W,146,129,1,0
YDR076W,130,75,3,37
YDR077W,26549,24729,48,91
YDR079W,245,177,0,2
YDR080W,268,258,0,NA
YDR082W,31,16,9,0
YDR083W,615,586,0,0
YDR089W,261,253,0,0
YDR092W,611,479,0,0
YDR093W,292,271,1,NA
YDR096W,312,306,NA,0
YDR099W,2613,2338,37,5
YDR100W,346,286,0,0
YDR103W,283,275,NA,0
YDR106W,17,17,NA,0
YDR108W,125,120,0,0
YDR110W,185,175,0,0
YDR115W,403,330,0,1
YDR118W,100,99,0,NA
YDR119W,655,609,7,0
YDR119W-A,74,41,0,0
YDR121W,395,303,1,0
YDR122W,452,446,NA,0
YDR124W,56,11,44,1
YDR126W,57,48,3,NA
YDR127W,3553,3430,1,1
YDR128W,161,155,NA,0
YDR137W,222,202,3,1
YDR138W,207,189,0,0
YDR140W,258,209,0,0
YDR145W,889,835,0,1
YDR147W,184,173,0,0
YDR150W,1849,1832,1,1
YDR152W,541,489,0,0
YDR158W,2842,2692,0,0
YDR159W,169,164,3,NA
YDR160W,27,20,7,NA
YDR161W,624,580,0,0
YDR163W,222,192,NA,0
YDR165W,763,714,0,0
YDR167W,296,254,0,0
YDR168W,1266,1168,0,1
YDR171W,982,879,2,0
YDR172W,3271,3120,1,2
YDR174W,1429,1285,0,5
YDR176W,269,244,0,1
YDR177W,1091,898,19,2
YDR178W,569,493,11,0
YDR179W-A,72,64,5,0
YDR180W,99,93,1,NA
YDR182W,439,418,0,0
YDR183W,164,144,2,0
YDR188W,1472,1357,1,3
YDR189W,606,567,2,0
YDR191W,139,115,0,0
YDR195W,426,402,3,0
YDR197W,174,160,0,0
YDR201W,92,84,NA,0
YDR204W,257,242,0,0
YDR205W,173,159,0,0
YDR206W,493,423,45,NA
YDR208W,511,475,10,0
YDR210W,784,589,0,3
YDR211W,781,711,0,1
YDR212W,1464,1321,1,1
YDR213W,247,235,4,0
YDR214W,2504,2241,8,1
YDR216W,962,927,NA,3
YDR221W,300,285,0,2
YDR222W,263,250,0,2
YDR223W,3,1,1,NA
YDR225W,3066,2338,34,12
YDR226W,2273,2006,0,8
YDR227W,334,295,2,0
YDR229W,240,219,1,0
YDR232W,747,699,9,0
YDR234W,591,554,0,1
YDR235W,210,194,NA,1
YDR237W,461,391,5,1
YDR241W,19,18,NA,0
YDR242W,66,39,13,0
YDR244W,426,406,0,1
YDR245W,424,379,0,0
YDR246W,256,222,0,0
YDR247W,95,88,3,0
YDR251W,384,356,12,NA
YDR252W,103,91,0,1
YDR254W,78,68,0,0
YDR262W,375,342,0,1
YDR265W,119,76,25,0
YDR268W,178,164,0,0
YDR270W,95,92,NA,0
YDR272W,750,665,0,0
YDR273W,11,9,0,NA
YDR275W,47,41,5,0
YDR279W,165,144,2,0
YDR280W,461,393,7,1
YDR285W,40,38,NA,0
YDR287W,175,151,0,0
YDR288W,124,115,NA,0
YDR291W,112,106,NA,0
YDR296W,557,469,3,1
YDR297W,420,376,0,2
YDR299W,816,756,0,0
YDR301W,217,209,0,0
YDR302W,211,195,0,1
YDR307W,310,288,0,0
YDR311W,239,227,0,0
YDR312W,506,457,1,0
YDR316W,416,385,0,0
YDR317W,25,24,0,0
YDR318W,92,82,0,0
YDR320W-B,3,0,3,NA
YDR321W,1242,1134,0,0
YDR322W,734,667,0,0
YDR325W,133,132,NA,0
YDR330W,282,255,0,1
YDR331W,466,406,0,0
YDR332W,33,31,0,0
YDR334W,133,111,8,1
YDR335W,544,533,NA,0
YDR336W,32,29,NA,0
YDR337W,539,482,2,2
YDR347W,421,383,11,1
YDR351W,389,387,NA,NA
YDR352W,216,194,5,0
YDR353W,1754,1572,2,2
YDR354W,466,413,2,1
YDR356W,342,334,0,0
YDR358W,519,489,0,1
YDR363W,149,140,4,0
YDR363W-A,692,523,0,0
YDR367W,231,188,1,0
YDR368W,869,774,1,6
YDR371W,141,136,0,0
YDR374W-A,137,98,0,0
YDR376W,224,208,0,0
YDR377W,926,645,5,5
YDR379W,358,340,6,0
YDR380W,964,857,21,1
YDR381W,1761,1643,0,5
YDR382W,3088,2330,51,13
YDR385W,13248,12747,2,6
YDR386W,124,122,0,0
YDR388W,1840,1736,0,0
YDR389W,234,226,NA,0
YDR392W,129,116,0,0
YDR393W,135,119,0,0
YDR394W,1044,940,0,1
YDR395W,1456,1373,10,1
YDR396W,3,0,NA,3
YDR398W,854,806,0,1
YDR399W,594,508,3,4
YDR401W,7,7,NA,0
YDR403W,12,11,NA,0
YDR405W,604,538,2,1
YDR406W,90,89,NA,NA
YDR409W,117,114,NA,0
YDR412W,463,380,0,0
YDR416W,180,162,0,0
YDR418W,4069,3444,8,2
YDR419W,107,96,0,1
YDR420W,412,404,NA,1
YDR421W,119,115,0,0
YDR425W,156,153,NA,0
YDR427W,1202,1119,0,2
YDR434W,353,312,3,0
YDR436W,246,233,3,0
YDR438W,2,2,0,0
YDR439W,90,82,0,0
YDR440W,121,114,1,0
YDR442W,0,0,0,0
YDR444W,118,95,4,0
YDR446W,3,2,NA,NA
YDR448W,384,345,0,1
YDR450W,4172,3542,0,4
YDR452W,508,471,9,0
YDR456W,301,270,0,0
YDR457W,920,886,6,3
YDR460W,226,207,1,0
YDR461W,2,1,0,0
YDR462W,702,560,6,1
YDR463W,799,742,0,0
YDR464W,227,214,0,NA
YDR466W,195,178,1,0
YDR469W,257,225,0,0
YDR471W,2725,2298,0,9
YDR472W,243,208,0,0
YDR477W,960,898,8,1
YDR478W,126,97,0,0
YDR483W,695,627,0,0
YDR484W,259,247,0,0
YDR489W,136,129,0,0
YDR492W,315,260,3,0
YDR493W,373,252,3,0
YDR494W,740,696,0,0
YDR499W,66,63,0,NA
YDR501W,70,68,0,0
YDR510W,855,698,3,5
YDR511W,358,324,NA,1
YDR513W,834,760,0,2
YDR515W,379,349,3,0
YDR517W,303,271,1,1
YDR518W,299,284,0,0
YDR519W,469,410,0,0
YDR525W-A,643,438,0,2
YDR527W,207,196,0,0
YDR528W,95,73,9,1
YDR531W,320,269,6,0
YDR536W,31,30,NA,0
YDR538W,97,79,0,1
YDR539W,480,468,0,0
YEL073C,203,193,0,1
YEL068C,63,52,0,1
YEL064C,84,76,1,0
YEL063C,164,80,7,2
YEL061C,232,212,5,NA
YEL060C,3859,3686,3,3
YEL059C-A,70,57,0,0
YEL057C,6,6,NA,0
YEL055C,702,670,0,0
YEL054C,3652,3116,2,11
YEL053C,154,140,0,0
YEL050C,695,653,6,1
YEL048C,117,101,NA,1
YEL047C,836,772,0,NA
YEL046C,2917,2736,NA,14
YEL039C,383,281,2,0
YEL037C,1014,928,10,0
YEL036C,460,426,1,0
YEL034C-A,0,0,0,0
YEL029C,169,147,0,0
YEL025C,56,44,NA,0
YEL023C,9,4,4,NA
YEL017C-A,377,104,6,2
YEL016C,55,48,6,0
YEL009C-A,3,2,NA,1
YEL009C,855,278,537,1
YEL008C-A,7,2,NA,4
YEL005C,75,59,0,0
YEL002C,930,852,1,1
YEL001C,766,677,0,0
YER003C,1840,1708,0,0
YER007C-A,822,690,1,3
YER008C,450,432,0,0
YER010C,167,150,0,0
YER017C,609,589,NA,1
YER018C,137,114,3,0
YER019C-A,537,418,2,1
YER023C-A,0,0,0,0
YER026C,2136,1915,1,1
YER027C,583,536,2,0
YER028C,6,5,0,0
YER029C,311,263,0,0
YER031C,840,738,1,1
YER033C,119,117,NA,1
YER036C,2249,2104,1,2
YER038C,31,28,0,1
YER039C,1,1,NA,0
YER043C,9137,8405,0,13
YER044C,505,370,0,2
YER044C-A,2,2,NA,NA
YER045C,115,107,2,0
YER047C,226,217,NA,2
YER048C,823,753,7,0
YER050C,602,489,24,2
YER052C,1594,1495,1,0
YER053C,648,521,13,0
YER053C-A,557,281,0,7
YER054C,135,130,NA,0
YER055C,1607,1426,0,0
YER056C,2214,2004,38,0
YER056C-A,3344,2568,0,7
YER057C,840,623,5,1
YER061C,123,107,0,1
YER062C,1583,1401,4,3
YER064C,871,802,2,1
YER065C,25,12,12,0
YER071C,270,214,0,2
YER075C,173,163,3,0
YER076C,35,28,2,0
YER077C,535,535,NA,0
YER078C,177,160,6,0
YER082C,729,669,0,0
YER083C,648,586,0,0
YER085C,3,3,0,0
YER087C-B,403,246,4,12
YER088C,459,435,1,6
YER088C-A,23,17,NA,0
YER089C,763,657,44,NA
YER091C,5618,5337,12,2
YER093C,154,152,NA,0
YER093C-A,95,76,0,0
YER094C,955,804,15,5
YER099C,490,448,0,0
YER101C,269,238,0,2
YER105C,558,540,0,0
YER107C,382,320,9,0
YER109C,56,54,NA,NA
YER110C,1246,1185,4,0
YER111C,244,224,17,NA
YER113C,148,132,3,0
YER114C,473,466,NA,0
YER115C,29,15,13,0
YER116C,188,169,NA,14
YER118C,421,367,3,3
YER119C,173,165,0,1
YER122C,1006,939,1,1
YER124C,1508,1471,0,1
YER126C,1019,880,0,0
YER130C,355,326,1,0
YER132C,80,79,NA,0
YER134C,342,280,0,0
YER137C,123,104,0,0
YER139C,259,220,1,1
YER142C,58,49,0,0
YER144C,143,142,0,0
YER145C,410,383,0,0
YER147C,130,125,0,NA
YER149C,185,168,0,0
YER151C,826,793,1,0
YER152C,213,178,0,0
YER155C,613,610,NA,0
YER156C,919,875,0,3
YER158C,40,39,NA,0
YER159C,517,361,57,0
YER161C,290,247,0,3
YER162C,115,107,0,0
YER163C,293,273,0,0
YER168C,497,483,NA,1
YER172C,668,645,1,0
YER174C,195,177,NA,0
YER175C,297,273,0,1
YER180C,0,0,0,0
YER180C-A,106,71,0,0
YER181C,0,0,0,0
YER183C,170,165,NA,0
YER184C,45,44,NA,0
YER186C,17,2,12,1
YER188C-A,0,0,0,0
YEL072W,30,8,13,0
YEL071W,2219,2076,0,1
YEL070W,33,31,NA,0
YEL066W,323,310,NA,0
YEL065W,555,498,0,0
YEL062W,100,95,0,0
YEL058W,1141,1073,0,1
YEL056W,258,233,0,NA
YEL052W,226,217,0,0
YEL051W,1004,889,2,3
YEL049W,30,4,26,0
YEL044W,163,155,NA,0
YEL043W,213,196,1,0
YEL042W,578,516,7,0
YEL041W,81,68,5,NA
YEL040W,1813,1737,0,5
YEL038W,253,228,0,1
YEL034W,5706,4625,42,3
YEL033W,16,9,NA,NA
YEL032W,454,430,0,1
YEL031W,1643,1561,0,1
YEL030W,23,22,NA,0
YEL028W,8,2,3,1
YEL027W,2410,1948,7,9
YEL026W,1267,957,29,2
YEL024W,1536,1284,18,9
YEL022W,467,454,NA,0
YEL021W,2619,2447,7,3
YEL020W-A,806,557,0,4
YEL018W,129,127,NA,0
YEL017W,356,327,0,0
YEL015W,714,689,1,0
YEL013W,948,886,22,0
YEL012W,214,186,5,0
YEL011W,452,414,1,0
YEL008W,4,4,NA,0
YEL007W,375,367,NA,0
YEL006W,137,97,4,3
YEL004W,99,86,0,0
YEL003W,460,380,NA,1
YER001W,945,904,0,0
YER002W,916,730,3,2
YER004W,388,353,0,5
YER005W,144,120,0,0
YER006W,1560,1412,1,1
YER007W,61,50,0,0
YER009W,1649,1376,0,2
YER011W,12,9,0,0
YER012W,911,766,7,0
YER013W,235,234,NA,0
YER014W,196,186,0,0
YER015W,73,71,NA,1
YER016W,231,219,NA,0
YER019W,253,246,NA,0
YER020W,279,258,5,1
YER021W,1423,1350,1,3
YER022W,399,372,0,0
YER023W,1211,1060,0,1
YER024W,60,60,NA,0
YER025W,2756,2616,0,2
YER030W,572,459,0,0
YER032W,328,305,1,0
YER034W,215,196,0,2
YER035W,734,601,8,1
YER037W,30,24,0,0
YER038W-A,2,2,0,0
YER040W,196,184,2,1
YER041W,52,30,10,2
YER042W,203,170,0,0
YER046W,91,66,5,0
YER048W-A,333,207,6,2
YER049W,1168,1044,1,1
YER051W,77,72,0,NA
YER058W,140,112,1,0
YER059W,294,264,8,0
YER060W,23,22,0,NA
YER060W-A,283,282,NA,0
YER063W,640,580,2,0
YER066W,27,16,10,1
YER067W,1230,988,11,4
YER068W,643,601,2,0
YER069W,1901,1825,3,0
YER070W,2802,2643,7,4
YER072W,850,659,0,2
YER073W,1165,1053,3,1
YER074W,3517,2836,4,14
YER074W-A,226,172,0,1
YER076W-A,4,3,NA,0
YER079W,244,196,12,0
YER080W,558,521,1,0
YER081W,682,679,0,2
YER084W,7,6,NA,0
YER086W,1118,1072,1,1
YER087W,210,202,0,1
YER088W-B,6,0,6,NA
YER090W,1714,1593,2,2
YER092W,357,284,0,1
YER095W,503,487,NA,2
YER096W,15,15,NA,0
YER098W,73,69,NA,0
YER100W,671,592,12,1
YER102W,6061,5608,0,6
YER103W,409,376,3,0
YER104W,175,150,0,0
YER106W,2,2,NA,0
YER112W,590,507,3,0
YER117W,3379,2869,0,16
YER120W,1384,1276,0,1
YER121W,16,13,NA,0
YER123W,324,284,13,1
YER125W,1296,1276,NA,0
YER127W,667,594,0,0
YER128W,157,151,NA,0
YER129W,77,77,NA,0
YER131W,2409,1937,28,10
YER133W,1578,1411,8,3
YER136W,1017,876,3,3
YER138W-A,148,1,NA,141
YER140W,69,66,NA,2
YER141W,840,794,0,0
YER143W,469,435,1,0
YER146W,327,247,0,0
YER148W,495,402,24,0
YER150W,359,282,0,1
YER154W,323,290,0,1
YER157W,248,239,0,0
YER158W-A,0,0,0,0
YER164W,583,568,NA,0
YER165W,3874,3659,6,1
YER166W,664,653,NA,0
YER167W,319,300,8,0
YER169W,208,187,3,2
YER170W,191,160,0,3
YER171W,320,302,1,0
YER173W,79,74,0,NA
YER175W-A,5,4,NA,0
YER176W,318,313,0,0
YER177W,5117,4613,4,5
YER178W,2232,2060,0,5
YER179W,16,14,NA,0
YER182W,337,280,0,1
YER187W,5,2,1,0
YER188W,8,7,1,0
YFL057C,7,6,0,0
YFL054C,103,102,NA,0
YFL050C,22,15,7,0
YFL048C,792,741,0,1
YFL045C,2382,2056,11,6
YFL044C,383,337,0,0
YFL042C,230,221,0,0
YFL039C,7170,6678,55,4
YFL038C,1718,1445,0,6
YFL034C-B,348,303,0,0
YFL034C-A,588,369,2,6
YFL033C,215,211,NA,0
YFL029C,129,110,NA,0
YFL028C,371,330,0,0
YFL027C,104,94,0,1
YFL025C,153,138,1,0
YFL024C,185,176,NA,1
YFL022C,2088,1969,2,2
YFL021C-A,0,0,0,0
YFL020C,6,3,0,0
YFL018C,2478,2313,3,5
YFL017C,326,279,0,0
YFL016C,991,944,1,1
YFL013C,534,502,0,2
YFL010C,1986,1785,0,5
YFL003C,2,2,NA,0
YFL002C,407,391,0,0
YFR003C,435,350,0,0
YFR005C,138,128,0,1
YFR011C,478,394,0,0
YFR014C,263,224,2,0
YFR015C,606,571,8,0
YFR016C,719,715,NA,0
YFR017C,256,205,5,0
YFR018C,152,130,0,0
YFR024C-A,531,493,0,0
YFR025C,226,203,0,2
YFR026C,21,13,3,0
YFR028C,300,268,1,0
YFR031C,188,184,NA,0
YFR031C-A,6591,5861,0,18
YFR032C-A,2440,1763,0,10
YFR033C,1211,918,51,0
YFR034C,329,310,1,NA
YFR037C,1218,1159,0,0
YFR039C,196,177,2,0
YFR041C,358,341,NA,0
YFR043C,188,160,0,0
YFR044C,2190,2035,0,0
YFR046C,85,80,NA,1
YFR047C,419,372,1,0
YFR050C,1149,971,0,0
YFR051C,1086,998,0,0
YFR053C,6358,5940,63,NA
YFR054C,0,0,0,0
YFL055W,10,9,NA,0
YFL053W,11,10,NA,0
YFL052W,80,76,0,0
YFL049W,263,242,0,1
YFL047W,271,267,0,0
YFL046W,175,135,0,1
YFL041W-A,0,0,0,0
YFL041W,288,273,0,1
YFL037W,1361,1245,1,0
YFL036W,645,634,NA,0
YFL034W,178,166,0,NA
YFL031W,476,456,NA,6
YFL030W,46,45,NA,0
YFL026W,4,4,0,NA
YFL023W,367,352,0,0
YFL021W,668,660,NA,0
YFL017W-A,206,144,0,2
YFL014W,4698,3387,81,27
YFL012W-A,2,0,NA,2
YFL012W,2,1,0,0
YFL011W,8,3,5,NA
YFL010W-A,2,0,2,NA
YFL009W,391,359,8,0
YFL008W,706,687,0,NA
YFL007W,620,597,2,0
YFL005W,894,770,13,1
YFL004W,615,590,0,0
YFL001W,186,180,NA,1
YFR001W,581,472,0,0
YFR002W,886,840,0,0
YFR004W,1100,938,3,1
YFR006W,759,755,NA,0
YFR007W,184,163,0,1
YFR008W,239,219,0,1
YFR009W,1321,1258,0,1
YFR010W,1188,1132,1,0
YFR010W-A,0,0,0,0
YFR013W,392,372,0,0
YFR019W,313,309,NA,0
YFR020W,7,7,0,0
YFR021W,132,127,0,0
YFR022W,66,50,7,0
YFR023W,3,3,NA,0
YFR027W,108,101,0,1
YFR029W,100,94,2,0
YFR030W,132,122,4,0
YFR034W-A,100,15,NA,77
YFR038W,210,204,NA,0
YFR040W,328,323,NA,NA
YFR042W,128,103,0,0
YFR045W,150,133,0,NA
YFR048W,242,223,4,0
YFR049W,413,280,39,0
YFR052W,988,916,0,1
YFR055W,513,449,0,0
YGL257C,75,62,3,0
YGL252C,556,520,0,0
YGL251C,36,34,NA,1
YGL246C,281,260,0,0
YGL242C,534,482,0,0
YGL237C,173,157,2,0
YGL236C,247,241,0,0
YGL231C,814,713,0,2
YGL230C,11,7,0,0
YGL229C,21,13,1,0
YGL226C-A,343,270,0,5
YGL224C,218,193,8,0
YGL223C,187,179,NA,0
YGL222C,1109,993,13,2
YGL221C,784,721,0,0
YGL219C,419,392,0,2
YGL213C,400,370,0,1
YGL206C,2692,2628,9,NA
YGL204C,57,39,0,2
YGL203C,442,410,0,0
YGL201C,559,533,1,0
YGL200C,696,603,0,2
YGL199C,1,0,1,0
YGL194C-A,57,27,16,0
YGL194C,241,219,0,NA
YGL193C,0,0,0,0
YGL190C,370,316,18,1
YGL189C,3761,2927,0,5
YGL187C,1215,991,13,2
YGL186C,376,333,0,0
YGL185C,213,203,0,0
YGL184C,30,28,NA,0
YGL182C,3,3,0,NA
YGL179C,42,39,1,NA
YGL176C,24,22,0,0
YGL175C,29,26,0,NA
YGL173C,2464,2421,NA,1
YGL167C,707,649,32,0
YGL165C,2,1,NA,0
YGL164C,227,222,0,NA
YGL163C,171,155,3,1
YGL161C,495,431,5,0
YGL154C,38,36,0,0
YGL152C,0,0,0,0
YGL150C,455,444,3,NA
YGL147C,4978,4313,0,23
YGL146C,9,5,2,NA
YGL144C,49,47,0,0
YGL143C,176,164,0,0
YGL142C,164,141,0,0
YGL140C,376,361,NA,1
YGL136C,50,37,1,0
YGL131C,99,93,2,NA
YGL129C,531,488,0,0
YGL128C,114,103,NA,0
YGL127C,186,146,1,2
YGL124C,154,151,NA,0
YGL122C,1612,1560,0,0
YGL121C,206,170,0,3
YGL120C,1026,951,4,0
YGL112C,495,466,1,0
YGL110C,251,243,0,0
YGL108C,219,191,0,0
YGL107C,502,465,0,1
YGL104C,131,124,NA,0
YGL095C,388,335,0,0
YGL094C,165,134,14,0
YGL091C,402,363,0,0
YGL089C,28,19,0,NA
YGL087C,654,557,4,1
YGL084C,342,317,0,4
YGL078C,1308,1216,2,3
YGL077C,882,790,18,2
YGL076C,6798,6138,0,7
YGL075C,52,46,1,0
YGL072C,5,1,NA,3
YGL070C,501,411,0,6
YGL065C,404,354,0,2
YGL064C,306,301,0,NA
YGL063C-A,0,0,0,0
YGL061C,226,199,1,1
YGL057C,157,153,NA,0
YGL056C,950,887,1,0
YGL054C,835,664,9,1
YGL049C,1374,1279,10,0
YGL048C,1591,1462,0,0
YGL044C,385,344,10,3
YGL040C,798,733,3,2
YGL038C,281,265,0,0
YGL037C,2866,2517,11,7
YGL035C,369,352,0,NA
YGL032C,2,1,0,0
YGL031C,3987,3487,5,10
YGL028C,1492,1358,17,4
YGL027C,443,429,0,0
YGL026C,3157,3003,0,2
YGL025C,300,294,NA,0
YGL023C,214,208,NA,0
YGL020C,385,342,0,1
YGL018C,220,177,1,1
YGL015C,5,0,3,0
YGL013C,320,317,NA,0
YGL011C,1238,1119,0,0
YGL009C,3735,3571,6,1
YGL008C,18060,17241,58,52
YGL007C-A,10,1,5,1
YGL005C,203,167,0,0
YGL004C,121,114,NA,0
YGL003C,132,117,2,0
YGL001C,908,842,0,0
YGR001C,699,627,0,1
YGR002C,389,371,0,0
YGR005C,630,591,0,0
YGR008C,1040,696,30,2
YGR009C,869,825,0,1
YGR015C,51,49,NA,0
YGR018C,9,8,0,0
YGR020C,798,593,1,8
YGR024C,166,127,3,NA
YGR027C,2634,1958,8,24
YGR030C,351,293,0,0
YGR033C,351,308,3,0
YGR035C,5,5,0,0
YGR036C,142,116,4,0
YGR037C,858,715,2,0
YGR043C,84,80,NA,0
YGR044C,419,404,NA,0
YGR045C,11,2,9,NA
YGR047C,273,268,NA,0
YGR050C,16,14,NA,0
YGR053C,21,18,0,0
YGR057C,96,70,9,0
YGR061C,1613,1571,NA,1
YGR062C,90,80,NA,0
YGR063C,457,352,0,2
YGR065C,230,202,14,0
YGR067C,17,17,NA,0
YGR068C,150,143,0,0
YGR071C,137,120,6,NA
YGR073C,0,0,0,0
YGR075C,122,115,0,NA
YGR076C,466,369,0,1
YGR077C,136,128,0,0
YGR078C,580,506,0,0
YGR081C,477,396,NA,3
YGR083C,1046,1010,0,NA
YGR084C,637,616,NA,1
YGR085C,5032,4289,0,11
YGR086C,3741,3340,38,2
YGR087C,43,43,0,0
YGR095C,303,258,5,0
YGR098C,86,80,NA,0
YGR102C,168,142,0,0
YGR104C,176,155,0,1
YGR106C,873,760,7,3
YGR109C,246,233,1,0
YGR117C,194,187,0,0
YGR119C,797,768,2,0
YGR120C,209,179,0,0
YGR121C,53,45,1,0
YGR122C-A,28,18,0,0
YGR123C,535,491,1,0
YGR128C,657,612,0,1
YGR130C,1663,1585,5,3
YGR132C,762,674,1,0
YGR138C,496,477,0,0
YGR146C,150,117,12,1
YGR146C-A,3,1,0,2
YGR147C,264,243,1,0
YGR148C,3388,2913,16,8
YGR150C,200,187,0,0
YGR154C,18,4,12,1
YGR158C,432,378,1,1
YGR159C,2808,2573,2,2
YGR161C,1242,1100,4,0
YGR168C,97,70,7,0
YGR169C,93,77,1,0
YGR169C-A,459,296,4,4
YGR171C,119,107,0,0
YGR172C,515,442,0,0
