Geneid,xrn1_2
YLR286C,32900
YLR286W-A,75
YLR287C,4680
YLR287C-A,6207
YLR288C,4981
YLR289W,3968
YLR290C,1843
YLR291C,8042
YLR292C,4988
YLR293C,10769
YLR294C,3647
YLR295C,5278
YLR296W,268
YLR297W,2461
YLR298C,3063
YLR299W,5061
YLR299C-A,4
YLR300W,35169
YLR301W,2654
YLR302C,28
YLR303W,13810
YLR304C,27446
YLR305C,18091
YLR306W,1666
YLR307W,230
YLR307C-A,184
YLR308W,21
YLR309C,5300
YLR310C,17853
YLR311C,83
YLR312C,1144
YLR312W-A,4688
YLR313C,3351
YLR314C,6905
YLR315W,1787
YLR316C,1387
YLR317W,1819
YLR318W,5859
YLR319C,4845
YLR320W,7550
YLR321C,5481
YLR322W,45
YLR323C,1795
YLR324W,2806
YLR325C,8703
YLR326W,2428
YLR327C,4038
YLR328W,6196
YLR329W,341
YLR330W,10578
YLR331C,14
YLR332W,13612
YLR333C,5353
YLR334C,13
YLR335W,9010
YLR336C,6576
YLR337C,9196
YLR338W,14
YLR339C,8
YLR340W,23799
YLR341W,392
YLR342W,67432
YLR342W-A,469
YLR343W,1000
YLR344W,8471
YLR345W,4578
YLR346C,213
YLR347C,23595
YLR347W-A,2
YLR348C,5548
YLR349W,122
YLR350W,7791
YLR351C,2722
YLR352W,4289
YLR353W,8084
YLR354C,10655
YLR355C,43889
YLR356W,2547
YLR357W,11087
YLR358C,3
YLR359W,8996
YLR360W,4866
YLR361C,4328
YLR361C-A,403
YLR362W,4709
YLR363C,3069
YLR363W-A,1308
YLR364W,616
YLR365W,66
YLR364C-A,1
YLR366W,231
YLR367W,6840
YLR368W,5101
YLR369W,4617
YLR370C,5827
YLR371W,15857
YLR372W,11423
YLR373C,9394
YLR374C,242
YLR375W,7512
YLR376C,1760
YLR377C,177
YLR378C,16727
YLR379W,8
YLR380W,6677
YLR381W,6774
YLR382C,6409
YLR383W,6196
YLR384C,19121
YLR385C,1367
YLR386W,6707
YLR387C,7487
YLR388W,3760
YLR389C,10884
YLR390W,2488
YLR390W-A,20335
YLR392C,3023
YLR393W,3517
YLR394W,3574
YLR395C,2988
YLR396C,5514
YLR397C,9411
YLR399C,17879
YLR399W-A,2
YLR400W,30
YLR401C,6354
YLR402W,850
YLR403W,14318
YLR404W,3426
YLR405W,5028
YLR406C,7962
YLR406C-A,45
YLR407W,4882
YLR408C,680
YLR409C,11098
YLR410W,11579
YLR410W-B,11088
YLR410W-A,2780
YLR411W,635
YLR412W,5031
YLR412C-A,154
YLR413W,27339
YLR414C,7664
YLR415C,531
YLR416C,210
YLR417W,3846
YLR418C,2831
YLR419W,11378
YLR420W,4550
YLR421C,3631
YLR422W,10203
YLR423C,1388
YLR424W,2671
YLR425W,6719
YLR426W,4264
YLR427W,4730
YLR428C,24
YLR429W,10850
YLR430W,16852
YLR431C,2567
YLR432W,12504
YLR433C,5857
YLR434C,357
YLR435W,3977
YLR436C,13141
YLR437C,3851
YLR437C-A,51
YLR438W,3092
YLR438C-A,1800
YLR439W,5255
YLR440C,3877
YLR441C,15463
YLR442C,5113
YLR443W,7437
YLR444C,17
YLR445W,29
YLR446W,3149
YLR447C,8785
YLR448W,12476
YLR449W,8603
YLR450W,10516
YLR451W,9153
YLR452C,13052
YLR453C,1821
YLR455W,4983
YLR456W,1414
YLR457C,2501
YLR458W,5
YLR459W,6727
YLR460C,735
YLR461W,176
YLR462W,793
YLR463C,56
YLR464W,2083
YLR465C,65
YLR466W,4524
YLR466C-A,3
YLR466C-B,28
YLR467W,496
YLR467C-A,0
YNL271C,13257
YNL201C,6794
YNL124W,8224
YNR016C,53767
YNL339C,4055
YNL339W-B,3
YNL339W-A,0
YNL338W,86
YNL337W,2
YNL336W,1941
YNL335W,71
YNL334C,704
YNL333W,492
YNL332W,438
YNL331C,2921
YNL330C,5822
YNL329C,11867
YNL328C,1813
YNL327W,54157
YNL326C,3822
YNL325C,3807
YNL324W,17
YNL323W,4225
YNL322C,12344
YNL321W,11163
YNL320W,2310
YNL319W,154
YNL318C,50
YNL317W,4203
YNL316C,4589
YNL315C,4374
YNL314W,2555
YNL313C,10852
YNL312W,3573
YNL311C,6043
YNL310C,2719
YNL309W,5948
YNL308C,5570
YNL307C,9449
YNL306W,3470
YNL305C,3751
YNL304W,2247
YNL303W,478
YNL302C,8042
YNL301C,6941
YNL300W,8857
YNL299W,4723
YNL298W,11276
YNL297C,13825
YNL296W,10
YNL295W,4474
YNL294C,9336
YNL293W,3707
YNL292W,3594
YNL291C,7437
YNL290W,4404
YNL289W,13409
YNL288W,11651
YNL287W,19127
YNL286W,2035
YNL285W,47
YNL284C-B,10955
YNL284C-A,1554
YNL284C,5119
YNL283C,13464
YNL282W,2066
YNL281W,6759
YNL280C,6701
YNL279W,788
YNL278W,8134
YNL277W-A,83
YNL277W,2376
YNL276C,1117
YNL275W,6365
YNL274C,2181
YNL273W,5977
YNL272C,6711
YNL270C,1468
YNL269W,74
YNL268W,12600
YNL267W,11658
YNL266W,19
YNL265C,2256
YNL264C,2774
YNL263C,7692
YNL262W,10964
YNL261W,4831
YNL260C,2294
YNL259C,379
YNL258C,6610
YNL257C,8192
YNL256W,9900
YNL255C,7699
YNL254C,2971
YNL253W,2107
YNL252C,3258
YNL251C,16954
YNL250W,4614
YNL249C,3327
YNL248C,8785
YNL247W,10844
YNL246W,2912
YNL245C,1406
YNL244C,6246
YNL243W,12388
YNL242W,6347
YNL241C,12771
YNL240C,6416
YNL239W,5008
YNL238W,13226
YNL237W,745
YNL236W,10814
YNL235C,10
YNL234W,1727
YNL233W,9207
YNL232W,7301
YNL231C,6805
YNL230C,4083
YNL229C,6206
YNL228W,45
YNL227C,4608
YNL226W,5
YNL225C,4495
YNL224C,4482
YNL223W,2124
YNL222W,2387
YNL221C,9862
YNL220W,6393
YNL219C,11094
YNL218W,3781
YNL217W,5838
YNL216W,6126
YNL215W,825
YNL214W,1871
YNL213C,3978
YNL212W,6191
YNL211C,1024
YNL210W,28
YNL209W,25888
YNL208W,4052
YNL207W,7416
YNL206C,5241
YNL205C,385
YNL204C,1008
YNL203C,729
YNL202W,200
YNL200C,2457
YNL199C,8819
YNL198C,1034
YNL197C,22499
YNL196C,80
YNL195C,478
YNL194C,672
YNL193W,2628
YNL192W,18620
YNL191W,4086
YNL190W,23150
YNL189W,12032
YNL188W,5667
YNL187W,3394
YNL186W,14361
YNL185C,3922
YNL184C,1269
YNL183C,10694
YNL182C,8018
YNL181W,3408
YNL180C,9320
YNL179C,1429
YNL178W,15633
YNL177C,5245
YNL176C,13093
YNL175C,4404
YNL174W,4
YNL173C,3081
YNL172W,11333
YNL171C,11
YNL170W,365
YNL169C,8267
YNL168C,4176
YNL167C,11264
YNL166C,4740
YNL165W,2761
YNL164C,4020
YNL163C,7667
YNL162W-A,906
YNL162W,4836
YNL161W,10958
YNL160W,10260
YNL159C,4805
YNL158W,3266
YNL157W,4593
YNL156C,4905
YNL155W,4214
YNL154C,15186
YNL153C,3622
YNL152W,4991
YNL151C,2370
YNL150W,10
YNL149C,3444
YNL148C,1927
YNL147W,1292
YNL146C-A,569
YNL146W,607
YNL145W,7346
YNL144C,5377
YNL144W-A,2
YNL143C,3361
YNL142W,8869
YNL141W,5542
YNL140C,2442
YNL139C,12020
YNL138W-A,968
YNL138W,5088
YNL137C,9333
YNL136W,1509
YNL135C,4663
YNL134C,4002
YNL133C,1132
YNL132W,9804
YNL131W,6207
YNL130C,8411
YNL130C-A,9
YNL129W,1738
YNL128W,778
YNL127W,6671
YNL126W,7012
YNL125C,12372
YNL123W,13132
YNL122C,1606
YNL121C,12979
YNL120C,20
YNL119W,4836
YNL118C,15204
YNL117W,315
YNL116W,6644
YNL115C,3999
YNL114C,64
YNL113W,3892
YNL112W,8893
YNL111C,5587
YNL110C,4695
YNL109W,214
YNL108C,3078
YNL107W,1825
YNL106C,7851
YNL105W,18
YNL104C,26543
YNL103W-A,5
YNL103W,13579
YNL102W,8917
YNL101W,13119
YNL100W,4147
YNL099C,3516
YNL098C,6038
YNL097C-B,173
YNL097C,3685
YNL097W-A,59
YNL096C,7973
YNL095C,3417
YNL094W,9059
YNL093W,134
YNL092W,809
YNL091W,13300
YNL090W,3349
YNL089C,11
YNL088W,10528
YNL087W,11406
YNL086W,922
YNL085W,14901
YNL084C,4316
YNL083W,3942
YNL082W,4957
YNL081C,2958
YNL080C,7071
YNL079C,6541
YNL078W,8035
YNL077W,3471
YNL076W,8027
YNL075W,4573
YNL074C,10708
YNL073W,5780
YNL072W,3328
YNL071W,8648
YNL070W,2955
YNL069C,16771
YNL068C,11808
YNL067W-A,34
YNL067W-B,29
YNL067W,7507
YNL066W,21902
YNL065W,7947
YNL064C,13720
YNL063W,3404
YNL062C,6151
YNL061W,9339
YNL059C,7615
YNL058C,5226
YNL057W,651
YNL056W,4221
YNL055C,13174
YNL054W-A,2255
YNL054W,10305
YNL053W,7030
YNL052W,9257
YNL051W,3890
YNL050C,3213
YNL049C,10956
YNL048W,4382
YNL047C,6060
YNL046W,5097
YNL045W,8535
YNL044W,4937
YNL043C,127
YNL042W-B,128
YNL042W,3288
YNL041C,7329
YNL040W,4533
YNL039W,6170
YNL038W,3243
YNL037C,7536
YNL036W,6799
YNL035C,4986
YNL034W,778
YNL033W,187
YNL032W,4582
YNL031C,9720
YNL030W,8946
YNL029C,3283
YNL028W,20
YNL027W,8210
YNL026W,7122
YNL025C,4129
YNL024C-A,1956
YNL024C,495
YNL023C,6688
YNL022C,5314
YNL021W,7005
YNL020C,3500
YNL019C,118
YNL018C,637
YNL017C,8
YNL016W,14272
YNL015W,2257
YNL014W,2808
YNL013C,2
YNL012W,1146
YNL011C,3433
YNL010W,2764
YNL009W,826
YNL008C,5983
YNL007C,10976
YNL006W,6019
YNL005C,5175
YNL004W,9526
YNL003C,3552
YNL002C,6894
YNL001W,3155
YNR001C,11655
YNR001W-A,2
YNR002C,736
YNR003C,3159
YNR003W-A,1
YNR004W,611
YNR005C,5
YNR006W,6157
YNR007C,2056
YNR008W,4462
YNR009W,6637
YNR010W,1384
YNR011C,4759
YNR012W,6467
YNR013C,15273
YNR014W,1454
YNR015W,4471
YNR017W,8528
YNR018W,3633
YNR019W,11764
YNR020C,1635
YNR021W,7451
YNR022C,2554
YNR023W,4849
YNR024W,1743
YNR025C,103
YNR026C,4779
YNR027W,3666
YNR028W,4249
YNR029C,3702
YNR030W,8329
YNR031C,9777
YNR032W,5962
YNR032C-A,928
YNR033W,8532
YNR034W,3475
YNR034W-A,1377
YNR035C,5829
YNR036C,4682
YNR037C,1552
YNR038W,9005
YNR039C,8643
YNR040W,2212
YNR041C,4047
YNR042W,28
YNR043W,10329
YNR044W,5197
YNR045W,5127
YNR046W,6522
YNR047W,10718
YNR048W,3891
YNR049C,2271
YNR050C,5997
YNR051C,11211
YNR052C,11150
YNR053C,16252
YNR054C,3213
YNR055C,12424
YNR056C,711
YNR057C,1302
YNR058W,3089
YNR059W,5608
YNR060W,674
YNR061C,2928
YNR062C,101
YNR063W,2235
YNR064C,69
YNR065C,9380
YNR066C,3911
YNR067C,35374
YNR068C,1259
YNR069C,2840
YNR070W,7
YNR071C,3
YNR072W,1
YNR073C,150
YNR074C,3
YNR075W,4851
YNR075C-A,1
YNR076W,0
YNR077C,5
YPL222W,2509
YPL153C,4898
YPL085W,13807
YPL016W,9205
YPR045C,6962
YPR123C,32
YPR124W,14170
YPR190C,6409
YPL283C,155
YPL283W-B,1
YPL283W-A,1
YPL282C,61
YPL281C,886
YPL280W,114
YPL279C,6182
YPL278C,351
YPL277C,1281
YPL274W,5470
YPL273W,5906
YPL272C,3701
YPL271W,3913
YPL270W,5796
YPL269W,3889
YPL268W,6930
YPL267W,2931
YPL266W,4885
YPL265W,12507
YPL264C,1882
YPL263C,7887
YPL262W,8487
YPL261C,11
YPL260W,9512
YPL259C,6250
YPL258C,4091
YPL257W-B,2063
YPL257W-A,570
YPL257W,1724
YPL256C,22072
YPL255W,4169
YPL254W,4656
YPL253C,4178
YPL252C,3531
YPL251W,8
YPL250C,6787
YPL249C-A,7249
YPL250W-A,4
YPL249C,4427
YPL248C,1490
YPL247C,5830
YPL246C,5526
YPL245W,2923
YPL244C,7595
YPL243W,11279
YPL242C,16652
YPL241C,1958
YPL240C,16128
YPL239W,4940
YPL238C,106
YPL237W,6986
YPL236C,5047
YPL235W,6923
YPL234C,3310
YPL233W,3303
YPL232W,6836
YPL231W,56485
YPL230W,2922
YPL229W,4802
YPL228W,5769
YPL227C,3680
YPL226W,23958
YPL225W,4862
YPL224C,5044
YPL223C,263
YPL222C-A,71
YPL221W,14438
YPL220W,12037
YPL219W,4177
YPL218W,5464
YPL217C,9506
YPL216W,3427
YPL215W,6189
YPL214C,4319
YPL213W,3321
YPL212C,8078
YPL211W,3403
YPL210C,9476
YPL209C,1740
YPL208W,3836
YPL207W,8520
YPL206C,2807
YPL205C,26
YPL204W,11718
YPL203W,3374
YPL202C,4205
YPL201C,471
YPL200W,18
YPL199C,3034
YPL198W,9182
YPL197C,16
YPL196W,2633
YPL195W,8448
YPL194W,2602
YPL193W,4105
YPL192C,35
YPL191C,2004
YPL190C,14260
YPL189C-A,2692
YPL189W,1000
YPL188W,7930
YPL187W,155
YPL186C,1365
YPL185W,114
YPL184C,8382
YPL183W-A,2928
YPL183C,13515
YPL182C,5
YPL181W,6220
YPL180W,5459
YPL179W,17079
YPL178W,3321
YPL177C,9479
YPL176C,7710
YPL175W,5685
YPL174C,5334
YPL173W,2934
YPL172C,6117
YPL171C,342
YPL170W,4155
YPL169C,8305
YPL168W,3114
YPL167C,7685
YPL166W,1751
YPL165C,90
YPL164C,3130
YPL163C,12723
YPL162C,3721
YPL161C,4789
YPL160W,23478
YPL159C,5308
YPL158C,9423
YPL157W,3190
YPL156C,1423
YPL155C,6041
YPL154C,11196
YPL152W-A,151
YPL152W,4037
YPL151C,3915
YPL150W,7178
YPL149W,4177
YPL148C,2555
YPL147W,2349
YPL146C,5295
YPL145C,16849
YPL144W,2414
YPL143W,7300
YPL142C,5
YPL141C,17243
YPL140C,5520
YPL139C,3216
YPL138C,3795
YPL137C,13379
YPL136W,20
YPL135W,11925
YPL135C-A,3
YPL134C,1775
YPL133C,4246
YPL132W,3107
YPL131W,30692
YPL130W,106
YPL129W,6209
YPL128C,13225
YPL127C,3051
YPL126W,16511
YPL125W,10800
YPL124W,2015
YPL123C,1852
YPL122C,3088
YPL121C,17
YPL120W,2563
YPL119C-A,340
YPL119C,1858
YPL118W,6276
YPL117C,9156
YPL116W,8775
YPL115C,11326
YPL114W,994
YPL113C,850
YPL112C,5108
YPL111W,8214
YPL110C,7703
YPL109C,2803
YPL108W,1540
YPL107W,2520
YPL106C,24780
YPL105C,13246
YPL104W,3368
YPL103C,4541
YPL102C,25
YPL101W,5155
YPL100W,3360
YPL099C,1601
YPL098C,2893
YPL097W,3786
YPL096C-A,1104
YPL096W,1976
YPL095C,2614
YPL094C,7976
YPL093W,19887
YPL092W,3743
YPL091W,5497
YPL090C,15826
YPL089C,11351
YPL088W,3535
YPL087W,3677
YPL086C,4421
YPL084W,8232
YPL083C,3882
YPL082C,17853
YPL081W,12576
YPL080C,10
YPL079W,7428
YPL078C,4561
YPL077C,1802
YPL076W,2825
YPL075W,10547
YPL074W,8076
YPL073C,26
YPL072W,3444
YPL071C,2296
YPL070W,4579
YPL069C,3887
YPL068C,4056
YPL067C,2830
YPL066W,8527
YPL065W,1406
YPL064C,3814
YPL063W,7355
YPL062W,19
YPL061W,26337
YPL060W,1879
YPL059W,3527
YPL058C,25912
YPL057C,14555
YPL056C,1095
YPL055C,4698
YPL054W,756
YPL053C,4959
YPL052W,2109
YPL051W,1778
YPL050C,10815
YPL049C,8132
YPL048W,8032
YPL047W,2928
YPL046C,1432
YPL045W,5162
YPL044C,15
YPL043W,8832
YPL042C,3944
YPL041C,1579
YPL040C,5037
YPL039W,2817
YPL038W-A,196
YPL038W,2563
YPL037C,7889
YPL036W,2814
YPL035C,5
YPL034W,1607
YPL033C,24
YPL032C,18688
YPL031C,5486
YPL030W,4098
YPL029W,4550
YPL028W,12891
YPL027W,42
YPL026C,9522
YPL025C,463
YPL024W,2457
YPL023C,6906
YPL022W,12602
YPL021W,8
YPL020C,4817
YPL019C,8893
YPL018W,3016
YPL017C,629
YPL015C,6984
YPL014W,7022
YPL013C,2886
YPL012W,18940
YPL011C,6731
YPL010W,5049
YPL009C,5333
YPL008W,4950
YPL007C,3598
YPL006W,12121
YPL005W,3379
YPL004C,11064
YPL003W,3255
YPL002C,2774
YPL001W,3295
YPR001W,838
YPR002W,1275
YPR002C-A,23
YPR003C,5236
YPR004C,5560
YPR005C,3060
YPR006C,1703
YPR007C,949
YPR008W,8750
YPR009W,1559
YPR010C,27841
YPR010C-A,2193
YPR011C,2685
YPR012W,46
YPR013C,3152
YPR014C,2
YPR015C,505
YPR016C,11093
YPR016W-A,3
YPR017C,1924
YPR018W,4573
YPR019W,11498
YPR020W,2854
YPR021C,7417
YPR022C,12512
YPR023C,5180
YPR024W,14545
YPR025C,4872
YPR026W,5710
YPR027C,118
YPR028W,6140
YPR029C,9927
YPR030W,4273
YPR031W,3939
YPR032W,6610
YPR033C,10377
YPR034W,6451
YPR035W,17129
YPR036W,7909
YPR036W-A,12003
YPR037C,1246
YPR038W,22
YPR039W,623
YPR040W,3936
YPR041W,9854
YPR042C,12137
YPR043W,6636
YPR044C,6
YPR046W,1712
YPR047W,2400
YPR048W,5406
YPR049C,5151
YPR050C,5
YPR051W,2183
YPR052C,5515
YPR053C,5676
YPR054W,64
YPR055W,7144
YPR056W,3892
YPR057W,4221
YPR058W,3587
YPR059C,128
YPR060C,4279
YPR061C,1425
YPR062W,2849
YPR063C,4563
YPR064W,40
YPR065W,15421
YPR066W,1663
YPR067W,3738
YPR068C,1525
YPR069C,4962
YPR070W,5959
YPR071W,2637
YPR072W,9540
YPR073C,2378
YPR074C,37718
YPR074W-A,6
YPR075C,6572
YPR076W,50
YPR077C,94
YPR078C,104
YPR079W,2733
YPR080W,32643
YPR081C,4669
YPR082C,2079
YPR083W,4600
YPR084W,6528
YPR085C,4386
YPR086W,5810
YPR087W,22
YPR088C,5436
YPR089W,10433
YPR091C,5591
YPR092W,52
YPR093C,2528
YPR094W,1000
YPR095C,6775
YPR096C,605
YPR097W,11653
YPR098C,1584
YPR099C,116
YPR100W,2204
YPR101W,2729
YPR102C,10587
YPR103W,6067
YPR104C,10124
YPR105C,7484
YPR106W,5133
YPR107C,2695
YPR108W,8513
YPR108W-A,10
YPR109W,3074
YPR110C,9253
YPR111W,6121
YPR112C,9649
YPR113W,6197
YPR114W,8497
YPR115W,8821
YPR116W,1477
YPR117W,15058
YPR118W,5161
YPR119W,11399
YPR120C,5160
YPR121W,4132
YPR122W,12385
YPR125W,5882
YPR126C,3
YPR127W,1726
YPR128C,3670
YPR129W,4978
YPR130C,106
YPR131C,3058
YPR132W,7157
YPR133C,5071
YPR133W-A,2750
YPR134W,1575
YPR135W,5712
YPR136C,6
YPR137W,11234
YPR137C-B,4595
YPR137C-A,2510
YPR138C,10963
YPR139C,3816
YPR140W,3670
YPR141C,5413
YPR142C,12
YPR143W,3193
YPR144C,9801
YPR145W,34104
YPR145C-A,213
YPR146C,682
YPR147C,4744
YPR148C,6723
YPR149W,11045
YPR150W,61
YPR151C,674
YPR152C,1572
YPR153W,2099
YPR154W,9213
YPR155C,5053
YPR156C,8669
YPR157W,2612
YPR158W,5329
YPR158W-B,3985
YPR158W-A,1140
YPR158C-D,14721
YPR158C-C,1502
YPR159W,23841
YPR159C-A,2
YPR160W,9821
YPR160W-A,411
YPR160C-A,122
YPR161C,7010
YPR162C,3993
YPR163C,10611
YPR164W,13222
YPR165W,7783
YPR166C,1400
YPR167C,2324
YPR168W,1412
YPR169W,8106
YPR170C,52
YPR170W-B,2766
YPR169W-A,2124
YPR170W-A,2164
YPR171W,3991
YPR172W,1845
YPR173C,7449
YPR174C,2325
YPR175W,5646
YPR176C,4595
YPR177C,11
YPR178W,3740
YPR179C,3745
YPR180W,2360
YPR181C,22901
YPR182W,1900
YPR183W,7565
YPR184W,10132
YPR185W,4539
YPR186C,4315
YPR187W,6469
YPR188C,2102
YPR189W,9023
YPR191W,9815
YPR192W,115
YPR193C,831
YPR194C,2858
YPR195C,296
YPR196W,3588
YPR197C,115
YPR198W,4912
YPR199C,3947
YPR200C,689
YPR201W,917
YPR202W,897
YPR203W,669
YPR204W,1916
YPR204C-A,0
YHR013C,3741
YHR147C,3929
YHL050C,3024
YHL050W-A,5
YHL049C,229
YHL048C-A,54
YHL048W,4394
YHL047C,7322
YHL046W-A,7
YHL046C,172
YHL045W,36
YHL044W,870
YHL043W,83
YHL042W,471
YHL041W,49
YHL040C,7059
YHL039W,7772
YHL038C,4251
YHL037C,218
YHL036W,4990
YHL035C,12849
YHL034W-A,5
YHL034C,6297
YHL033C,7113
YHL032C,5578
YHL031C,3800
YHL030W-A,12
YHL030W,11490
YHL029C,15848
YHL028W,9278
YHL027W,12446
YHL026C,4292
YHL025W,3780
YHL024W,4484
YHL023C,8736
YHL022C,325
YHL021C,8134
YHL020C,6587
YHL019W-A,29
YHL019C,4441
YHL018W,1487
YHL017W,7956
YHL016C,6736
YHL015W-A,3
YHL015W,11035
YHL014C,1713
YHL013C,2705
YHL012W,143
YHL011C,9329
YHL010C,4599
YHL009C,2993
YHL009W-B,7101
YHL009W-A,232
YHL008C,1657
YHL007C,14198
YHL006W-A,18
YHL006C,587
YHL005C,66
YHL004W,8334
YHL003C,7071
YHL002C-A,41
YHL002W,7010
YHL001W,7901
YHR001W,4499
YHR001W-A,2617
YHR002W,2796
YHR003C,4354
YHR004C,4135
YHR005C,7195
YHR005C-A,4046
YHR006W,10867
YHR007C,26334
YHR007C-A,329
YHR008C,5416
YHR009C,11168
YHR010W,9047
YHR011W,2521
YHR012W,4752
YHR014W,356
YHR015W,1158
YHR016C,4331
YHR017W,4988
YHR018C,13529
YHR019C,18122
YHR020W,15676
YHR021C,6442
YHR021W-A,2
YHR022C,1976
YHR022C-A,96
YHR023W,16575
YHR024C,7290
YHR025W,14338
YHR026W,6694
YHR027C,19389
YHR028C,8112
YHR028W-A,28
YHR029C,1730
YHR030C,9982
YHR031C,4395
YHR032W,8785
YHR032W-A,748
YHR032C-A,0
YHR033W,5025
YHR034C,1436
YHR035W,2107
YHR036W,5188
YHR037W,8027
YHR038W,1236
YHR039C,13325
YHR039C-A,3037
YHR040W,1829
YHR041C,2590
YHR042W,16455
YHR043C,2983
YHR044C,2052
YHR045W,5504
YHR046C,3620
YHR047C,14489
YHR048W,3438
YHR049W,9202
YHR049C-A,27
YHR050W,9868
YHR050W-A,2007
YHR051W,4949
YHR052W,7877
YHR052W-A,5
YHR053C,5128
YHR054C,2561
YHR054W-A,122
YHR055C,565
YHR056C,6550
YHR056W-A,87
YHR057C,2046
YHR058C,3026
YHR059W,2015
YHR060W,1485
YHR061C,6147
YHR062C,3225
YHR063C,4119
YHR063W-A,1
YHR064C,12561
YHR065C,6257
YHR066W,6852
YHR067W,2584
YHR068W,6899
YHR069C,5356
YHR069C-A,67
YHR070W,8262
YHR070C-A,9
YHR071W,5151
YHR071C-A,240
YHR072W,10977
YHR072W-A,3007
YHR073W,15670
YHR073W-A,2096
YHR073C-B,0
YHR074W,9479
YHR075C,2097
YHR076W,3562
YHR077C,12352
YHR078W,8439
YHR079C,7684
YHR079C-A,7
YHR080C,9188
YHR081W,1951
YHR082C,15668
YHR083W,3425
YHR084W,8960
YHR085W,3354
YHR086W,8961
YHR086W-A,10
YHR087W,1675
YHR088W,5138
YHR089C,5981
YHR090C,3480
YHR091C,6783
YHR092C,6196
YHR093W,607
YHR094C,13048
YHR095W,1300
YHR096C,542
YHR097C,3684
YHR098C,16227
YHR099W,29338
YHR100C,1540
YHR101C,2454
YHR102W,12232
YHR103W,11874
YHR104W,6515
YHR105W,1929
YHR106W,3201
YHR107C,5639
YHR108W,9439
YHR109W,3459
YHR110W,2640
YHR111W,3450
YHR112C,3217
YHR113W,6229
YHR114W,5243
YHR115C,8706
YHR116W,1871
YHR117W,6143
YHR118C,2989
YHR119W,12246
YHR120W,5034
YHR121W,2912
YHR122W,2097
YHR123W,7418
YHR124W,287
YHR125W,1
YHR126C,2
YHR127W,3138
YHR128W,9204
YHR129C,2531
YHR130C,259
YHR131C,7979
YHR131W-A,20
YHR132C,8070
YHR132W-A,2216
YHR133C,5144
YHR134W,2686
YHR135C,9005
YHR136C,814
YHR137W,13877
YHR137C-A,5
YHR138C,1929
YHR139C,143
YHR139C-A,11
YHR140W,135
YHR141C,6476
YHR142W,5989
YHR143W,19639
YHR143W-A,2411
YHR144C,3477
YHR145C,44
YHR146W,4529
YHR148W,3186
YHR149C,8747
YHR150W,3644
YHR151C,8654
YHR152W,3296
YHR153C,783
YHR154W,7927
YHR155W,12351
YHR156C,1740
YHR157W,940
YHR158C,10984
YHR159W,2970
YHR160C,62
YHR161C,7034
YHR162W,8332
YHR163W,5464
YHR164C,4686
YHR165C,17563
YHR165W-A,5
YHR166C,2598
YHR167W,2462
YHR168W,2592
YHR169W,6661
YHR170W,12589
YHR171W,3119
YHR172W,6196
YHR173C,30
YHR174W,47208
YHR175W,4193
YHR175W-A,839
YHR176W,1283
YHR177W,3308
YHR178W,3785
YHR179W,6996
YHR180W,1296
YHR180W-A,3
YHR180C-B,4
YHR181W,3324
YHR182W,4778
YHR182C-A,4
YHR183W,19247
YHR184W,536
YHR185C,21
YHR186C,13233
YHR187W,3491
YHR188C,8727
YHR189W,1546
YHR190W,11042
YHR191C,1563
YHR192W,2336
YHR193C,7943
YHR193C-A,41
YHR194W,5308
YHR195W,5201
YHR196W,9919
YHR197W,8189
YHR198C,2803
YHR199C,7048
YHR199C-A,2223
YHR200W,5820
YHR201C,4133
YHR202W,1992
YHR203C,15737
YHR204W,15035
YHR205W,18389
YHR206W,11932
YHR207C,3216
YHR208W,16652
YHR209W,2711
YHR210C,2884
YHR211W,8965
YHR212C,148
YHR212W-A,65
YHR213W,195
YHR213W-A,46
YHR213W-B,9
YHR214W,228
YHR214W-A,216
YHR214C-B,17548
YHR214C-C,2361
YHR214C-D,1
YHR214C-E,3
YHR215W,5140
YHR216W,1524
YHR217C,117
YHR218W,181
YHR218W-A,40
YHR219W,491
YHR219C-A,0
YML071C,3188
YML004C,6215
YMR061W,7098
YMR128W,9690
YMR196W,8531
YMR259C,10440
YML133C,782
YML133W-B,1
YML133W-A,1
YML132W,283
YML131W,1825
YML130C,9643
YML129C,2584
YML128C,4838
YML127W,9644
YML126C,18472
YML125C,4406
YML124C,7502
YML123C,18098
YML122C,43
YML121W,3102
YML120C,10083
YML119W,4509
YML118W,1365
YML117W,20256
YML116W-A,1758
YML116W,7602
YML115C,7935
YML114C,7521
YML113W,6987
YML112W,4028
YML111W,11581
YML110C,4710
YML109W,5982
YML108W,1972
YML107C,3101
YML106W,9443
YML105C,2653
YML104C,7765
YML103C,21444
YML102W,5340
YML101C-A,310
YML101C,1564
YML100W-A,162
YML100W,16622
YML099W-A,6
YML099C,7983
YML098W,2313
YML097C,5617
YML096W,4093
YML095C,2181
YML094C-A,23
YML094W,2618
YML093W,9447
YML092C,7206
YML091C,15105
YML090W,21
YML089C,133
YML088W,6213
YML087C,1439
YML086C,7653
YML085C,9064
YML084W,76
YML083C,203
YML082W,8176
YML081C-A,2533
YML081W,16353
YML080W,4851
YML079W,2292
YML078W,2639
YML077W,2535
YML076C,8173
YML075C,22739
YML074C,5599
YML073C,9387
YML072C,28041
YML070W,7565
YML069W,6362
YML068W,3589
YML067C,4615
YML066C,29
YML065W,5477
YML064C,4849
YML063W,15238
YML062C,2862
