GeneID,dcp2.2
YKR085C,1065
YKR086W,149
YKR087C,1104
YKR088C,698
YKR089C,397
YKR090W,170
YKR091W,4614
YKR092C,469
YKR093W,3407
YKR094C,6947
YKR095W,606
YKR095W-A,1077
YKR096W,312
YKR097W,18
YKR098C,270
YKR099W,172
YKR100C,1480
YKR101W,122
YKR106W,25
YLL001W,330
YLL002W,410
YLL003W,449
YLL004W,274
YLL006W,1104
YLL007C,343
YLL008W,1806
YLL009C,1183
YLL010C,1176
YLL011W,671
YLL012W,394
YLL013C,636
YLL014W,2912
YLL015W,839
YLL018C,4167
YLL018C-A,1755
YLL019C,779
YLL021W,307
YLL022C,511
YLL023C,594
YLL024C,18329
YLL025W,315
YLL026W,4414
YLL027W,1337
YLL028W,1017
YLL029W,501
YLL031C,1514
YLL032C,203
YLL033W,607
YLL034C,544
YLL035W,312
YLL036C,325
YLL038C,330
YLL039C,4703
YLL040C,221
YLL041C,5878
YLL042C,74
YLL043W,522
YLL045C,51066
YLL046C,0
YLL047W,0
YLL048C,1616
YLL049W,299
YLL050C,4170
YLL051C,659
YLL052C,54
YLL054C,222
YLL055W,414
YLL056C,126
YLL057C,21
YLL058W,212
YLL059C,136
YLL060C,1237
YLL061W,462
YLL062C,295
YLL063C,467
YLL066C,50
YLR001C,364
YLR002C,665
YLR003C,1323
YLR004C,98
YLR005W,549
YLR006C,612
YLR007W,1605
YLR008C,2525
YLR009W,3196
YLR010C,1734
YLR011W,277
YLR014C,549
YLR015W,479
YLR016C,985
YLR017W,1383
YLR018C,676
YLR019W,2408
YLR020C,482
YLR021W,1154
YLR022C,1136
YLR023C,1317
YLR024C,68
YLR025W,1070
YLR026C,381
YLR027C,8081
YLR028C,684
YLR029C,16678
YLR031W,44
YLR032W,96
YLR033W,631
YLR034C,503
YLR035C,135
YLR036C,1267
YLR037C,17
YLR038C,2390
YLR040C,14110
YLR041W,0
YLR042C,1734
YLR043C,2776
YLR044C,19575
YLR045C,241
YLR046C,90
YLR047C,458
YLR048W,72830
YLR049C,512
YLR050C,2933
YLR051C,2897
YLR052W,897
YLR053C,0
YLR055C,262
YLR056W,5940
YLR057W,539
YLR058C,2973
YLR059C,1182
YLR060W,2561
YLR061W,21010
YLR062C,27
YLR063W,47
YLR064W,1343
YLR065C,1533
YLR066W,1966
YLR067C,295
YLR068W,1371
YLR069C,611
YLR071C,670
YLR072W,304
YLR073C,4410
YLR074C,2061
YLR075W,30255
YLR076C,36
YLR077W,228
YLR078C,761
YLR079W,1071
YLR080W,0
YLR082C,182
YLR083C,1435
YLR084C,815
YLR085C,515
YLR086W,69
YLR087C,283
YLR088W,1696
YLR089C,2594
YLR090W,467
YLR091W,392
YLR092W,182
YLR093C,1594
YLR094C,609
YLR095C,303
YLR096W,231
YLR097C,661
YLR098C,382
YLR099C,613
YLR099W-A,375
YLR100W,6749
YLR101C,22
YLR102C,322
YLR103C,264
YLR104W,2589
YLR105C,707
YLR106C,932
YLR107W,344
YLR108C,395
YLR109W,17949
YLR110C,225826
YLR112W,133
YLR113W,2608
YLR114C,429
YLR115W,312
YLR116W,372
YLR117C,270
YLR118C,1967
YLR119W,586
YLR120C,4547
YLR120W-A,910
YLR121C,700
YLR123C,437
YLR126C,139
YLR127C,240
YLR128W,446
YLR129W,1089
YLR130C,2339
YLR131C,135
YLR132C,429
YLR133W,199
YLR134W,69
YLR135W,70
YLR136C,372
YLR137W,476
YLR138W,334
YLR139C,1676
YLR140W,64
YLR141W,530
YLR142W,871
YLR143W,78
YLR144C,998
YLR145W,708
YLR146C,1062
YLR146W-A,1772
YLR147C,3087
YLR148W,420
YLR149C,265
YLR150W,10414
YLR151C,284
YLR152C,642
YLR153C,5612
YLR154C,508
YLR154C-G,55
YLR163C,1186
YLR164W,558
YLR165C,273
YLR166C,1124
YLR167W,22565
YLR168C,2675
YLR170C,1423
YLR171W,0
YLR172C,3779
YLR173W,183
YLR174W,85
YLR175W,1428
YLR176C,66
YLR177W,671
YLR178C,1357
YLR179C,4901
YLR180W,12244
YLR181C,419
YLR182W,259
YLR183C,338
YLR185W,31445
YLR186W,2692
YLR187W,343
YLR188W,647
YLR189C,264
YLR190W,1032
YLR191W,275
YLR192C,1879
YLR193C,1042
YLR194C,3986
YLR195C,929
YLR196W,1466
YLR197W,4925
YLR199C,1157
YLR200W,1107
YLR201C,1107
YLR203C,2689
YLR204W,2922
YLR205C,655
YLR206W,1568
YLR207W,244
YLR208W,771
YLR209C,1270
YLR210W,379
YLR211C,218
YLR212C,315
YLR213C,0
YLR214W,3162
YLR215C,323
YLR216C,4720
YLR219W,268
YLR220W,1042
YLR221C,1078
YLR222C,741
YLR223C,431
YLR224W,975
YLR225C,896
YLR226W,532
YLR227C,231
YLR228C,295
YLR229C,10231
YLR230W,112
YLR231C,153
YLR233C,331
YLR234W,171
YLR236C,139
YLR237W,322
YLR238W,147
YLR239C,480
YLR240W,393
YLR241W,261
YLR242C,797
YLR243W,568
YLR244C,1465
YLR245C,958
YLR246W,1540
YLR247C,327
YLR248W,1369
YLR249W,63642
YLR250W,975
YLR251W,975
YLR253W,572
YLR254C,394
YLR255C,74
YLR256W,243
YLR257W,4322
YLR258W,1963
YLR259C,2417
YLR260W,258
YLR261C,42
YLR262C,2076
YLR262C-A,3210
YLR263W,111
YLR264W,57573
YLR265C,481
YLR266C,19
YLR267W,279
YLR268W,1596
YLR270W,1005
YLR271W,205
YLR272C,255
YLR273C,241
YLR274W,420
YLR275W,1757
YLR276C,684
YLR277C,376
YLR278C,329
YLR281C,1276
YLR283W,607
YLR284C,136
YLR285W,2352
YLR286C,6766
YLR286W-A,214
YLR287C,1396
YLR287C-A,4704
YLR288C,473
YLR289W,280
YLR290C,796
YLR291C,811
YLR292C,980
YLR293C,10232
YLR295C,5116
YLR297W,1510
YLR298C,518
YLR299C-A,100
YLR299W,408
YLR300W,7774
YLR301W,412
YLR303W,16471
YLR304C,10404
YLR305C,282
YLR306W,732
YLR307C-A,50
YLR307W,0
YLR309C,478
YLR310C,755
YLR312C,117
YLR312W-A,1704
YLR313C,163
YLR314C,741
YLR315W,1141
YLR316C,394
YLR317W,34
YLR318W,296
YLR319C,362
YLR320W,579
YLR321C,357
YLR322W,27
YLR323C,159
YLR324W,513
YLR325C,8533
YLR326W,294
YLR327C,12891
YLR328W,526
YLR330W,938
YLR332W,2007
YLR333C,13519
YLR335W,651
YLR336C,117
YLR337C,1152
YLR340W,50735
YLR342W,3288
YLR344W,18789
YLR345W,484
YLR346C,178
YLR347C,1157
YLR348C,1867
YLR349W,0
YLR350W,3945
YLR351C,2736
YLR352W,255
YLR353W,389
YLR354C,4117
YLR355C,31144
YLR356W,2334
YLR357W,531
YLR359W,301
YLR360W,844
YLR361C,322
YLR361C-A,522
YLR362W,170
YLR363C,929
YLR363W-A,1559
YLR364W,176
YLR365W,86
YLR367W,24320
YLR368W,145
YLR369W,341
YLR370C,5275
YLR371W,1401
YLR372W,4142
YLR373C,389
YLR374C,44
YLR375W,3987
YLR376C,590
YLR378C,1258
YLR380W,510
YLR381W,164
YLR382C,431
YLR383W,207
YLR384C,867
YLR385C,402
YLR386W,512
YLR387C,1325
YLR388W,5778
YLR389C,875
YLR390W,101
YLR390W-A,26458
YLR392C,148
YLR393W,339
YLR395C,10333
YLR396C,388
YLR397C,580
YLR398C,523
YLR399C,741
YLR401C,330
YLR403W,36
YLR404W,489
YLR405W,436
YLR406C,31731
YLR407W,964
YLR408C,789
YLR409C,886
YLR410W,260
YLR411W,60
YLR412W,1733
YLR413W,9081
YLR414C,4277
YLR417W,141
YLR418C,705
YLR419W,60
YLR420W,504
YLR421C,5978
YLR422W,283
YLR423C,149
YLR424W,226
YLR425W,160
YLR426W,2057
YLR427W,378
YLR428C,0
YLR429W,1803
YLR430W,1016
YLR431C,275
YLR432W,2568
YLR433C,142
YLR435W,1164
YLR436C,750
YLR437C,4365
YLR438C-A,2220
YLR438W,625
YLR439W,619
YLR440C,261
YLR441C,8109
YLR442C,231
YLR443W,763
YLR444C,79
YLR446W,309
YLR447C,4191
YLR448W,16037
YLR449W,974
YLR450W,811
YLR451W,407
YLR452C,1653
YLR453C,286
YLR454W,1025
YLR455W,757
YLR456W,484
YLR457C,344
YLR459W,782
YLR460C,117
YML001W,3539
YML003W,615
YML004C,1858
YML005W,724
YML006C,541
YML007W,1628
YML008C,1825
YML009C,1258
YML010W,1221
YML011C,527
YML012W,6621
YML013W,491
YML014W,311
YML015C,431
YML016C,1929
YML017W,309
YML018C,978
YML019W,2279
YML020W,290
YML021C,448
YML022W,6550
YML023C,2659
YML024W,72717
YML025C,1016
YML026C,31073
YML027W,2194
YML028W,20015
YML029W,476
YML030W,1150
YML031W,2601
YML032C,858
YML034W,490
YML035C,395
YML036W,1076
YML037C,88
YML038C,1151
YML041C,678
YML043C,184
YML046W,403
YML048W,6819
YML050W,634
YML051W,271
YML052W,3347
YML053C,565
YML054C,110
YML055W,2966
YML056C,9944
YML057C-A,0
YML057W,1005
YML058W,33270
YML058W-A,34
YML059C,711
YML060W,179
YML061C,241
YML062C,184
YML063W,16502
YML064C,776
YML065W,179
YML066C,0
YML067C,2967
YML068W,380
YML069W,701
YML070W,1007
YML071C,280
YML072C,1138
YML073C,24502
YML074C,840
YML075C,3018
YML076C,425
YML077W,1838
YML078W,1387
YML079W,1382
YML080W,379
YML081C-A,5862
YML081W,1198
YML082W,544
YML085C,1349
YML086C,840
YML087C,104
YML088W,364
YML089C,57
YML091C,1201
YML092C,1402
YML093W,427
YML094W,1380
YML095C,190
YML096W,715
YML097C,360
YML098W,2101
YML099C,684
YML100W,3650
YML100W-A,58
YML101C,1745
YML101C-A,58
YML102W,810
YML103C,800
YML104C,138
YML105C,574
YML106W,2771
YML107C,687
YML108W,1512
YML109W,297
YML110C,1231
YML111W,573
YML112W,665
YML113W,1422
YML114C,861
YML115C,767
YML116W,1347
YML117W,1096
YML118W,48
YML119W,544
YML120C,1870
YML121W,948
YML123C,118
YML124C,1215
YML125C,949
YML127W,1458
YML128C,723
YML129C,2316
YML130C,1272
YML131W,573
YMR001C,994
YMR001C-A,353
YMR002W,8872
YMR003W,899
YMR004W,279
YMR005W,489
YMR006C,149
YMR007W,0
YMR008C,720
YMR009W,1474
YMR010W,992
YMR011W,1451
YMR012W,2191
YMR013C,268
YMR013C-A,0
YMR014W,337
YMR015C,489
YMR016C,1869
YMR020W,426
YMR021C,442
YMR022W,5809
YMR023C,23
YMR024W,851
YMR025W,226
YMR026C,526
YMR027W,801
YMR028W,466
YMR029C,391
YMR030W,130
YMR031C,371
YMR032W,189
YMR033W,370
YMR034C,48
YMR035W,1318
YMR036C,380
YMR037C,798
YMR038C,1879
YMR039C,581
YMR040W,372
YMR041C,608
YMR042W,782
YMR043W,623
YMR044W,491
YMR046C,48
YMR047C,376
YMR048W,662
YMR049C,1253
YMR051C,449
YMR052W,465
YMR053C,109
YMR054W,1278
YMR055C,1055
YMR056C,175
YMR057C,0
YMR058W,5638
YMR059W,620
YMR060C,592
YMR061W,639
YMR062C,770
YMR063W,590
YMR064W,524
YMR066W,130
YMR067C,622
YMR068W,126
YMR070W,307
YMR071C,6021
YMR072W,3590
YMR073C,310
YMR074C,7203
YMR075W,1350
YMR076C,178
YMR077C,579
YMR078C,405
YMR079W,4886
YMR080C,2459
YMR081C,204
YMR083W,2821
YMR084W,106
YMR086C-A,245
YMR086W,259
YMR087W,278
YMR088C,917
YMR089C,1087
YMR090W,1312
YMR091C,246
YMR092C,986
YMR093W,1581
YMR094W,406
YMR095C,99
YMR096W,606
YMR097C,504
YMR098C,236
YMR099C,626
YMR100W,1277
YMR102C,144
YMR103C,34
YMR104C,808
YMR105C,1201
YMR106C,218
YMR107W,54
YMR108W,4723
YMR109W,496
YMR110C,743
YMR111C,100
YMR112C,1348
YMR113W,446
YMR114C,218
YMR115W,316
YMR116C,9719
YMR117C,867
YMR118C,0
YMR119W,326
YMR120C,172
YMR121C,1280
YMR122W-A,21212
YMR123W,5749
YMR124W,630
YMR125W,1856
YMR126C,451
YMR127C,507
YMR128W,317
YMR129W,288
YMR130W,1190
YMR131C,1365
YMR132C,810
YMR134W,576
YMR135C,575
YMR136W,667
YMR137C,145
YMR138W,185
YMR139W,153
YMR140W,292
YMR141C,0
YMR142C,34757
YMR143W,46730
YMR144W,375
YMR145C,3269
YMR146C,7807
YMR147W,418
YMR148W,414
YMR149W,3194
YMR150C,471
YMR152W,456
YMR153W,230
YMR154C,286
YMR155W,225
YMR156C,305
YMR157C,1311
YMR158W,1620
YMR159C,274
YMR160W,64
YMR161W,435
YMR162C,179
YMR163C,413
YMR164C,173
YMR165C,124
YMR166C,237
YMR167W,286
YMR168C,480
YMR169C,675
YMR170C,416
YMR171C,771
YMR173W,1154
YMR173W-A,0
YMR174C,141
YMR175W,362
YMR176W,538
YMR177W,160
YMR178W,547
YMR179W,204
YMR180C,2401
YMR181C,1621
YMR182C,765
YMR183C,2960
YMR184W,1546
YMR185W,217
YMR186W,9701
YMR187C,87
YMR188C,603
YMR189W,4563
YMR190C,160
YMR191W,1474
YMR192W,226
YMR193W,726
YMR194C-A,19
YMR194C-B,127
YMR194W,15272
YMR195W,2976
YMR196W,262
YMR197C,1472
YMR198W,184
YMR199W,1407
YMR200W,3198
YMR201C,145
YMR202W,17818
YMR203W,7487
YMR204C,145
YMR205C,7231
YMR206W,108
YMR207C,62
YMR208W,2242
YMR209C,379
YMR210W,218
YMR211W,332
YMR212C,1069
YMR213W,22
YMR214W,804
YMR215W,1135
YMR216C,1480
YMR217W,7551
YMR218C,487
YMR219W,271
YMR220W,3120
YMR221C,1049
YMR222C,1524
YMR223W,779
YMR224C,149
YMR225C,1415
YMR226C,6204
YMR227C,160
YMR228W,434
YMR229C,1270
YMR230W,32990
YMR231W,170
YMR233W,831
YMR234W,135
YMR235C,1528
YMR236W,3282
YMR237W,1098
YMR238W,1390
YMR239C,1186
YMR240C,150
YMR241W,1750
YMR242C,58323
YMR243C,4401
YMR244C-A,953
YMR245W,54
YMR246W,1865
YMR247C,275
YMR250W,827
YMR251W-A,22595
YMR252C,321
YMR253C,210
YMR255W,1259
YMR256C,2527
YMR257C,483
YMR258C,1196
YMR259C,297
YMR260C,6937
YMR261C,851
YMR262W,860
YMR263W,512
YMR264W,802
YMR265C,264
YMR266W,501
YMR267W,665
YMR268C,304
YMR269W,595
YMR270C,424
YMR271C,726
YMR272C,8895
YMR273C,585
YMR274C,391
YMR275C,537
YMR276W,1087
YMR277W,837
YMR278W,500
YMR280C,0
YMR281W,537
YMR282C,101
YMR283C,205
YMR284W,522
YMR285C,295
YMR286W,1896
YMR287C,120
YMR288W,157
YMR289W,833
YMR290C,2938
YMR291W,1932
YMR292W,2647
YMR293C,419
YMR294W,494
YMR295C,5857
YMR296C,2271
YMR297W,8187
YMR298W,1804
YMR299C,510
YMR300C,1113
YMR301C,329
YMR302C,1026
YMR303C,280
YMR304W,861
YMR305C,4471
YMR306W,68
YMR307W,13673
YMR308C,1061
YMR309C,1442
YMR310C,1949
YMR311C,420
YMR312W,499
YMR313C,836
YMR314W,6255
YMR315W,1559
YMR315W-A,214
YMR316W,365
YMR318C,2997
YMR319C,4478
YMR320W,29
YNL001W,477
YNL002C,3729
YNL003C,1511
YNL004W,1551
YNL005C,1083
YNL006W,1975
YNL007C,1726
YNL008C,303
YNL009W,29
YNL010W,2075
YNL011C,676
YNL013C,35
YNL015W,15438
YNL016W,1663
YNL020C,152
YNL021W,250
YNL022C,468
YNL023C,217
YNL024C,230
YNL024C-A,4491
YNL025C,614
YNL026W,403
YNL027W,236
YNL029C,156
YNL030W,40267
YNL031C,13867
YNL032W,819
YNL035C,296
YNL036W,3514
YNL037C,9828
YNL038W,1196
YNL039W,242
YNL040W,594
YNL041C,472
YNL042W,252
YNL042W-B,1038
YNL043C,76
YNL044W,7055
YNL045W,2489
YNL046W,3831
YNL047C,869
YNL048W,881
YNL049C,759
YNL050C,303
YNL051W,1276
YNL052W,5432
YNL053W,268
YNL054W,466
YNL055C,35969
YNL056W,1226
YNL058C,1720
YNL059C,418
YNL061W,1742
YNL062C,1214
YNL063W,614
YNL064C,4066
YNL065W,823
YNL066W,2964
YNL067W,2195
YNL068C,229
YNL069C,24493
YNL070W,3448
YNL071W,3929
YNL072W,278
YNL073W,478
YNL074C,2948
YNL075W,1003
YNL076W,212
YNL077W,121
YNL078W,252
YNL079C,2807
YNL080C,800
YNL081C,1829
YNL082W,286
YNL083W,600
YNL084C,1579
YNL085W,934
YNL086W,412
YNL087W,71
YNL088W,221
YNL090W,660
YNL091W,245
YNL092W,121
YNL093W,0
YNL094W,1428
YNL095C,90
YNL096C,11907
YNL097C,387
YNL097W-A,471
YNL098C,1638
YNL099C,689
YNL100W,987
YNL101W,967
YNL102W,501
YNL103W,541
YNL104C,15990
YNL106C,40
YNL107W,453
YNL108C,784
YNL109W,216
YNL110C,1882
YNL111C,1654
YNL112W,3942
YNL113W,3156
YNL114C,57
YNL115C,435
YNL116W,1299
YNL118C,0
YNL119W,185
YNL121C,817
YNL122C,882
YNL123W,518
YNL124W,312
YNL125C,2957
YNL126W,230
YNL127W,623
YNL129W,696
YNL130C,4671
YNL131W,5019
YNL132W,809
YNL133C,508
YNL134C,8589
YNL135C,19708
YNL136W,565
YNL137C,1156
YNL138W,1329
YNL138W-A,626
YNL139C,346
YNL141W,2025
YNL142W,1053
YNL144C,48
YNL145W,31
YNL146C-A,0
YNL146W,487
YNL147W,3636
YNL148C,216
YNL149C,3024
YNL151C,857
YNL152W,463
YNL153C,923
YNL154C,540
YNL155W,1673
YNL156C,1969
YNL157W,2404
YNL158W,879
YNL159C,1049
YNL160W,10831
YNL161W,437
YNL162W,10193
YNL162W-A,565
YNL163C,1299
YNL164C,459
YNL165W,332
YNL166C,1476
YNL167C,1569
YNL168C,1032
YNL169C,1185
YNL172W,326
YNL173C,378
YNL175C,483
YNL176C,2329
YNL177C,307
YNL178W,15051
YNL179C,92
YNL180C,609
YNL181W,460
YNL182C,659
YNL183C,915
YNL185C,3575
YNL186W,547
YNL187W,402
YNL188W,259
YNL189W,3277
YNL190W,21638
YNL191W,546
YNL192W,2361
YNL193W,195
YNL194C,53
YNL197C,1545
YNL199C,618
YNL200C,980
YNL201C,372
YNL202W,187
YNL203C,86
YNL206C,394
YNL207W,546
YNL208W,5016
YNL209W,9837
YNL211C,1305
YNL212W,485
YNL213C,440
YNL214W,487
YNL215W,215
YNL216W,183
YNL217W,918
YNL218W,240
YNL219C,969
YNL220W,1721
YNL221C,694
YNL222W,2026
YNL223W,222
YNL224C,260
YNL225C,132
YNL227C,210
YNL229C,471
YNL230C,399
YNL231C,1324
YNL232W,498
YNL233W,304
YNL234W,84
YNL236W,442
YNL237W,75
YNL238W,556
YNL239W,1285
YNL240C,1988
YNL241C,2095
YNL242W,40
YNL243W,606
YNL244C,4644
YNL245C,394
YNL246W,1354
YNL247W,1511
YNL248C,694
YNL249C,367
YNL250W,162
YNL251C,1983
YNL252C,800
YNL253W,276
YNL254C,166
YNL255C,6807
YNL256W,707
YNL257C,881
YNL258C,366
YNL259C,653
YNL261W,1316
YNL262W,294
YNL263C,3289
YNL264C,271
YNL265C,434
YNL267W,479
YNL268W,1028
YNL270C,310
YNL271C,436
YNL272C,301
YNL273W,96
YNL274C,997
YNL275W,468
YNL276C,201
YNL277W,92
YNL277W-A,327
YNL278W,140
YNL279W,93
YNL280C,3836
YNL281W,4616
YNL282W,653
YNL283C,546
YNL284C,1599
YNL285W,42
YNL286W,171
YNL287W,7005
YNL288W,1304
YNL289W,2724
YNL290W,566
YNL291C,677
YNL292W,441
YNL293W,231
YNL294C,539
YNL295W,403
YNL297C,502
YNL298W,250
YNL299W,172
YNL300W,11368
YNL301C,720
YNL302C,9369
YNL303W,112
YNL304W,123
YNL305C,2181
YNL306W,5110
YNL307C,4795
YNL308C,603
YNL309W,645
YNL310C,661
YNL311C,241
YNL312W,1331
YNL313C,957
YNL314W,451
YNL315C,703
YNL316C,357
YNL317W,177
YNL320W,409
YNL321W,2436
YNL322C,2037
YNL323W,280
YNL325C,172
YNL326C,302
YNL327W,4041
YNL328C,588
YNL329C,385
YNL330C,709
YNL331C,48
YNL333W,0
YNL334C,13
YNL335W,24
YNR001C,2949
YNR002C,62
YNR003C,738
YNR004W,224
YNR006W,576
YNR007C,560
YNR008W,147
YNR009W,742
YNR010W,648
YNR011C,169
YNR012W,771
YNR013C,3464
YNR014W,700
YNR015W,694
YNR016C,3785
YNR017W,2415
YNR018W,1381
YNR019W,1310
YNR021W,2048
YNR022C,1645
YNR023W,177
YNR024W,589
YNR026C,331
YNR027W,2086
YNR028W,158
YNR029C,324
YNR030W,507
YNR031C,198
YNR032C-A,2038
YNR032W,597
YNR033W,464
YNR034W,547
YNR034W-A,2301
YNR035C,1995
YNR036C,1473
YNR037C,2482
YNR038W,1025
YNR039C,725
YNR040W,700
YNR041C,1325
YNR043W,3730
YNR044W,2428
YNR045W,251
YNR046W,5625
YNR047W,551
YNR048W,250
YNR049C,391
YNR050C,2323
YNR051C,1449
YNR052C,1137
YNR053C,2893
YNR054C,522
YNR055C,2968
YNR056C,28
YNR057C,0
YNR058W,298
YNR059W,997
YNR060W,0
YNR061C,1100
YNR063W,67
YNR064C,37
YNR066C,768
YNR067C,1884
YNR068C,0
YNR069C,125
YNR070W,24
YNR074C,92
YNR075W,852
YOL001W,2088
YOL002C,963
YOL003C,596
YOL004W,1280
YOL005C,2960
YOL006C,176
YOL007C,1235
YOL008W,772
YOL009C,545
YOL010W,538
YOL011W,4022
YOL012C,2824
YOL013C,289
YOL014W,565
YOL015W,125
YOL016C,692
YOL017W,116
YOL018C,545
YOL019W,926
YOL020W,4097
YOL021C,714
YOL022C,671
YOL023W,227
YOL025W,75
YOL026C,3031
YOL027C,435
YOL028C,292
YOL030W,6497
YOL031C,373
YOL032W,862
YOL033W,354
YOL034W,132
YOL035C,15
YOL036W,1246
YOL038C-A,0
YOL038W,2045
YOL039W,33372
YOL040C,92870
YOL041C,1124
YOL042W,886
YOL043C,340
YOL044W,291
YOL045W,415
YOL048C,335
YOL049W,580
YOL050C,0
YOL051W,827
YOL052C,688
YOL052C-A,3783
YOL054W,526
YOL055C,74
YOL056W,569
YOL057W,457
YOL058W,2911
YOL059W,2173
YOL060C,555
YOL061W,5657
YOL062C,2137
YOL063C,170
YOL064C,548
YOL065C,455
YOL066C,252
YOL067C,716
YOL069W,426
YOL070C,1032
YOL071W,300
YOL072W,625
YOL073C,1422
YOL075C,125
YOL076W,167
YOL077C,2969
YOL077W-A,2256
YOL078W,141
YOL080C,210
YOL081W,1068
YOL082W,1151
YOL083C-A,21
YOL083W,143
YOL084W,0
YOL085W-A,379
YOL086C,48955
YOL086W-A,603
YOL087C,118
YOL088C,800
YOL089C,137
YOL090W,201
YOL092W,1370
YOL093W,716
YOL094C,457
YOL095C,156
YOL096C,626
YOL097C,1257
YOL097W-A,227
YOL098C,519
YOL100W,473
YOL101C,343
YOL102C,1845
YOL103W,954
YOL103W-A,183
YOL104C,207
YOL105C,175
YOL107W,563
YOL108C,1260
YOL109W,23584
YOL110W,207
YOL111C,1817
YOL112W,714
YOL113W,428
YOL114C,53
YOL115W,121
YOL116W,185
YOL117W,3710
YOL119C,2183
YOL120C,54844
YOL121C,26104
YOL122C,395
YOL123W,2718
YOL124C,447
YOL125W,570
YOL126C,1892
YOL127W,26608
YOL128C,279
YOL129W,2915
YOL130W,837
YOL133W,4126
YOL135C,145
YOL136C,2825
YOL137W,842
YOL138C,553
YOL139C,5742
YOL140W,198
YOL141W,268
YOL142W,1336
YOL143C,2320
YOL144W,312
YOL145C,638
YOL146W,1383
YOL147C,1599
YOL148C,668
YOL149W,1094
YOL151W,255
YOL152W,1317
YOL154W,49
YOL155C,792
YOL158C,4556
YOL159C,1455
YOL159C-A,1734
YOL160W,93
YOL162W,550
YOL163W,454
YOL164W,503
YOL164W-A,355
YOL165C,42
YOR001W,630
YOR002W,1702
YOR003W,0
YOR004W,953
YOR005C,0
YOR006C,475
YOR007C,2496
YOR008C,997
YOR008W-B,582
YOR010C,122
YOR011W,0
YOR012W,63
YOR014W,1086
YOR016C,3854
YOR017W,109
YOR018W,372
YOR019W,0
YOR020C,21291
YOR020W-A,2375
YOR021C,3097
YOR022C,212
YOR023C,1311
YOR025W,470
YOR026W,637
YOR027W,1415
YOR028C,717
YOR030W,257
YOR032C,103
YOR032W-A,0
YOR033C,481
YOR034C,361
YOR035C,285
YOR036W,613
YOR037W,498
YOR038C,122
YOR039W,634
YOR040W,97
YOR042W,701
YOR043W,1781
YOR044W,788
YOR045W,1485
YOR046C,862
YOR047C,699
YOR048C,1241
YOR049C,0
YOR051C,1053
YOR052C,4264
YOR053W,0
YOR054C,225
YOR056C,690
YOR057W,905
YOR058C,207
YOR059C,403
YOR060C,894
YOR061W,1614
YOR062C,849
YOR063W,12561
YOR064C,827
YOR065W,2284
YOR066W,1063
YOR067C,1483
YOR069W,390
YOR070C,278
YOR071C,84
YOR073W,251
YOR074C,771
YOR075W,735
YOR076C,298
YOR077W,252
YOR078W,1325
YOR079C,1418
YOR080W,675
YOR081C,409
YOR083W,218
YOR084W,98
YOR085W,2042
YOR086C,647
YOR087W,1446
YOR089C,1730
YOR090C,693
YOR091W,800
YOR092W,646
YOR093C,524
YOR094W,879
YOR095C,1131
YOR096W,39428
YOR097C,731
YOR098C,494
YOR099W,1829
YOR100C,91
YOR101W,1384
YOR103C,3488
YOR104W,447
YOR105W,24
YOR106W,304
YOR107W,410
YOR108C-A,0
YOR108W,1336
YOR109W,1196
YOR110W,330
YOR111W,767
YOR112W,610
YOR113W,503
YOR114W,137
YOR115C,1046
YOR116C,807
YOR117W,1635
YOR118W,246
YOR119C,516
YOR120W,3552
YOR122C,13901
YOR123C,450
YOR124C,449
YOR125C,644
YOR126C,392
YOR127W,1321
YOR128C,1260
YOR129C,153
YOR130C,1422
YOR131C,1018
YOR132W,357
YOR133W,7261
YOR134W,252
YOR136W,3510
YOR137C,225
YOR138C,348
YOR140W,337
YOR141C,406
YOR142W,6485
YOR143C,486
YOR144C,224
YOR145C,2961
YOR147W,287
YOR148C,1056
YOR149C,565
YOR150W,675
YOR151C,747
YOR152C,545
YOR153W,2103
YOR154W,342
YOR155C,966
YOR156C,28
YOR157C,1964
YOR158W,1033
YOR159C,2869
YOR160W,555
YOR161C,1169
YOR161W-A,198
YOR162C,200
YOR163W,1208
YOR164C,1048
YOR165W,647
YOR166C,407
YOR167C,9372
YOR168W,5303
YOR171C,631
YOR172W,288
YOR173W,379
YOR174W,811
YOR175C,646
YOR176W,1682
YOR177C,22
YOR178C,812
YOR179C,699
YOR180C,402
YOR181W,1845
YOR182C,5471
YOR184W,2164
YOR185C,1479
YOR186C-A,0
YOR186W,174
YOR187W,3499
YOR188W,320
YOR189W,1188
YOR190W,0
YOR191W,716
YOR192C-B,186
YOR193W,358
YOR194C,553
YOR195W,384
YOR196C,856
YOR197W,1346
YOR198C,1032
YOR200W,0
YOR201C,4074
YOR202W,7320
YOR204W,4598
YOR205C,790
YOR206W,2545
YOR207C,1852
YOR208W,1207
YOR209C,2627
YOR210W,7640
YOR211C,739
YOR212W,1249
YOR213C,629
YOR215C,2170
YOR216C,286
YOR217W,612
YOR219C,470
YOR220W,1019
YOR221C,1115
YOR222W,2234
YOR223W,454
YOR224C,6841
YOR226C,644
YOR227W,1688
YOR228C,624
YOR229W,53
YOR230W,2472
YOR231C-A,0
YOR231W,546
YOR232W,1860
YOR233W,358
YOR234C,25329
YOR236W,515
YOR237W,0
YOR238W,798
YOR239W,1241
YOR243C,1244
YOR244W,407
YOR245C,772
YOR246C,3081
YOR247W,40314
YOR248W,119
YOR249C,478
