Geneid,dcp2_2
YLR344W,5779
YLR345W,2214
YLR346C,101
YLR347C,8472
YLR347W-A,4
YLR348C,3056
YLR349W,89
YLR350W,4998
YLR351C,1580
YLR352W,1147
YLR353W,1968
YLR354C,4530
YLR355C,32101
YLR356W,2405
YLR357W,2653
YLR358C,7
YLR359W,3005
YLR360W,1849
YLR361C,1865
YLR361C-A,349
YLR362W,1390
YLR363C,1323
YLR363W-A,629
YLR364W,511
YLR365W,42
YLR364C-A,0
YLR366W,201
YLR367W,4694
YLR368W,1628
YLR369W,1767
YLR370C,4069
YLR371W,4780
YLR372W,6590
YLR373C,3122
YLR374C,215
YLR375W,4161
YLR376C,852
YLR377C,140
YLR378C,9027
YLR379W,8
YLR380W,3273
YLR381W,2666
YLR382C,2039
YLR383W,1949
YLR384C,8543
YLR385C,506
YLR386W,2142
YLR387C,2831
YLR388W,3000
YLR389C,4578
YLR390W,1505
YLR390W-A,18982
YLR392C,1011
YLR393W,1329
YLR394W,1326
YLR395C,2096
YLR396C,1266
YLR397C,2915
YLR399C,3969
YLR399W-A,0
YLR400W,46
YLR401C,2637
YLR402W,364
YLR403W,4419
YLR404W,947
YLR405W,1299
YLR406C,5198
YLR406C-A,17
YLR407W,2162
YLR408C,296
YLR409C,3938
YLR410W,3099
YLR410W-B,8950
YLR410W-A,2742
YLR411W,321
YLR412W,2021
YLR412C-A,188
YLR413W,12179
YLR414C,4396
YLR415C,292
YLR416C,132
YLR417W,1043
YLR418C,1092
YLR419W,2612
YLR420W,1994
YLR421C,2195
YLR422W,3159
YLR423C,561
YLR424W,791
YLR425W,1887
YLR426W,1524
YLR427W,1551
YLR428C,46
YLR429W,5213
YLR430W,6112
YLR431C,880
YLR432W,7867
YLR433C,2054
YLR434C,150
YLR435W,2055
YLR436C,4455
YLR437C,2908
YLR437C-A,29
YLR438W,2652
YLR438C-A,1077
YLR439W,2050
YLR440C,1188
YLR441C,10068
YLR442C,1237
YLR443W,2534
YLR444C,33
YLR445W,8
YLR446W,1464
YLR447C,4361
YLR448W,6627
YLR449W,4158
YLR450W,5297
YLR451W,2402
YLR452C,3754
YLR453C,713
YLR455W,1588
YLR456W,489
YLR457C,723
YLR458W,4
YLR459W,3154
YLR460C,444
YLR461W,108
YLR462W,375
YLR463C,83
YLR464W,1054
YLR465C,68
YLR466W,2736
YLR466C-A,32
YLR466C-B,164
YLR467W,301
YLR467C-A,0
YNL271C,4735
YNL201C,1861
YNL124W,3660
YNR016C,25810
YNL339C,1998
YNL339W-B,5
YNL339W-A,0
YNL338W,58
YNL337W,5
YNL336W,1531
YNL335W,100
YNL334C,277
YNL333W,172
YNL332W,547
YNL331C,1296
YNL330C,2364
YNL329C,4605
YNL328C,766
YNL327W,23983
YNL326C,1075
YNL325C,1005
YNL324W,15
YNL323W,1533
YNL322C,8756
YNL321W,6104
YNL320W,1286
YNL319W,64
YNL318C,18
YNL317W,1261
YNL316C,1388
YNL315C,1588
YNL314W,1035
YNL313C,3819
YNL312W,1511
YNL311C,1487
YNL310C,1062
YNL309W,2348
YNL308C,1974
YNL307C,6482
YNL306W,2005
YNL305C,3115
YNL304W,639
YNL303W,186
YNL302C,5206
YNL301C,3598
YNL300W,7027
YNL299W,1376
YNL298W,2775
YNL297C,4653
YNL296W,1
YNL295W,1237
YNL294C,4660
YNL293W,1051
YNL292W,999
YNL291C,2695
YNL290W,1632
YNL289W,4734
YNL288W,4962
YNL287W,8194
YNL286W,858
YNL285W,61
YNL284C-B,10049
YNL284C-A,1931
YNL284C,1955
YNL283C,6291
YNL282W,758
YNL281W,3685
YNL280C,3826
YNL279W,484
YNL278W,1910
YNL277W-A,170
YNL277W,1585
YNL276C,457
YNL275W,1577
YNL274C,1672
YNL273W,1860
YNL272C,1939
YNL270C,631
YNL269W,52
YNL268W,6733
YNL267W,3889
YNL266W,4
YNL265C,826
YNL264C,948
YNL263C,5016
YNL262W,3944
YNL261W,2071
YNL260C,1484
YNL259C,180
YNL258C,1712
YNL257C,3024
YNL256W,3093
YNL255C,5024
YNL254C,864
YNL253W,790
YNL252C,1246
YNL251C,5971
YNL250W,1155
YNL249C,1171
YNL248C,3610
YNL247W,4794
YNL246W,1313
YNL245C,782
YNL244C,3853
YNL243W,5368
YNL242W,1530
YNL241C,8571
YNL240C,2993
YNL239W,3295
YNL238W,3592
YNL237W,290
YNL236W,3040
YNL235C,2
YNL234W,495
YNL233W,2403
YNL232W,2686
YNL231C,3202
YNL230C,1413
YNL229C,2457
YNL228W,37
YNL227C,1355
YNL226W,3
YNL225C,1005
YNL224C,1326
YNL223W,663
YNL222W,1290
YNL221C,3672
YNL220W,2515
YNL219C,5254
YNL218W,961
YNL217W,1792
YNL216W,2253
YNL215W,274
YNL214W,714
YNL213C,1376
YNL212W,2688
YNL211C,458
YNL210W,3
YNL209W,19384
YNL208W,3810
YNL207W,2575
YNL206C,1373
YNL205C,175
YNL204C,430
YNL203C,365
YNL202W,406
YNL200C,2140
YNL199C,3037
YNL198C,364
YNL197C,8670
YNL196C,45
YNL195C,277
YNL194C,382
YNL193W,1072
YNL192W,7658
YNL191W,1364
YNL190W,15708
YNL189W,6059
YNL188W,1147
YNL187W,1305
YNL186W,3648
YNL185C,2196
YNL184C,706
YNL183C,4016
YNL182C,2854
YNL181W,1231
YNL180C,3353
YNL179C,655
YNL178W,10099
YNL177C,2410
YNL176C,7082
YNL175C,1743
YNL174W,6
YNL173C,1535
YNL172W,3958
YNL171C,4
YNL170W,119
YNL169C,3556
YNL168C,2068
YNL167C,3441
YNL166C,1863
YNL165W,933
YNL164C,1003
YNL163C,2655
YNL162W-A,427
YNL162W,3138
YNL161W,3929
YNL160W,13972
YNL159C,2118
YNL158W,1189
YNL157W,2279
YNL156C,2540
YNL155W,1622
YNL154C,4094
YNL153C,1653
YNL152W,1533
YNL151C,1175
YNL150W,10
YNL149C,1841
YNL148C,742
YNL147W,791
YNL146C-A,26
YNL146W,428
YNL145W,291
YNL144C,1468
YNL144W-A,0
YNL143C,3223
YNL142W,3742
YNL141W,3627
YNL140C,703
YNL139C,3530
YNL138W-A,650
YNL138W,3642
YNL137C,3314
YNL136W,489
YNL135C,4874
YNL134C,6008
YNL133C,548
YNL132W,4520
YNL131W,3511
YNL130C,4738
YNL130C-A,9
YNL129W,792
YNL128W,299
YNL127W,2042
YNL126W,1771
YNL125C,6916
YNL123W,4188
YNL122C,878
YNL121C,5141
YNL120C,15
YNL119W,1410
YNL118C,3995
YNL117W,130
YNL116W,2497
YNL115C,2097
YNL114C,105
YNL113W,1993
YNL112W,5950
YNL111C,2331
YNL110C,2308
YNL109W,227
YNL108C,1294
YNL107W,626
YNL106C,1809
YNL105W,3
YNL104C,23776
YNL103W-A,2
YNL103W,3667
YNL102W,3305
YNL101W,5974
YNL100W,1762
YNL099C,1525
YNL098C,3256
YNL097C-B,76
YNL097C,1020
YNL097W-A,66
YNL096C,5411
YNL095C,679
YNL094W,3923
YNL093W,84
YNL092W,349
YNL091W,3718
YNL090W,1305
YNL089C,8
YNL088W,3911
YNL087W,3576
YNL086W,640
YNL085W,7307
YNL084C,1667
YNL083W,1193
YNL082W,1405
YNL081C,1825
YNL080C,3198
YNL079C,4128
YNL078W,2189
YNL077W,956
YNL076W,2638
YNL075W,1864
YNL074C,5864
YNL073W,1556
YNL072W,1029
YNL071W,6307
YNL070W,2305
YNL069C,12734
YNL068C,3304
YNL067W-A,24
YNL067W-B,3
YNL067W,2162
YNL066W,9735
YNL065W,5528
YNL064C,7606
YNL063W,1399
YNL062C,2185
YNL061W,4249
YNL059C,2383
YNL058C,3120
YNL057W,229
YNL056W,1807
YNL055C,13351
YNL054W-A,2454
YNL054W,2849
YNL053W,2458
YNL052W,5653
YNL051W,1428
YNL050C,1007
YNL049C,3605
YNL048W,1752
YNL047C,2362
YNL046W,4674
YNL045W,5899
YNL044W,3791
YNL043C,29
YNL042W-B,56
YNL042W,1017
YNL041C,2312
YNL040W,2064
YNL039W,1607
YNL038W,1431
YNL037C,6225
YNL036W,3082
YNL035C,1120
YNL034W,78
YNL033W,96
YNL032W,2084
YNL031C,6005
YNL030W,6874
YNL029C,1071
YNL028W,5
YNL027W,1933
YNL026W,2263
YNL025C,1741
YNL024C-A,1184
YNL024C,284
YNL023C,1317
YNL022C,2136
YNL021W,2146
YNL020C,1354
YNL019C,33
YNL018C,71
YNL017C,2
YNL016W,6676
YNL015W,2667
YNL014W,1057
YNL013C,2
YNL012W,456
YNL011C,1316
YNL010W,1460
YNL009W,366
YNL008C,1720
YNL007C,6192
YNL006W,2900
YNL005C,2094
YNL004W,4066
YNL003C,2017
YNL002C,3265
YNL001W,1061
YNR001C,7522
YNR001W-A,5
YNR002C,611
YNR003C,1618
YNR003W-A,1
YNR004W,162
YNR005C,1
YNR006W,2397
YNR007C,834
YNR008W,1998
YNR009W,2106
YNR010W,503
YNR011C,1766
YNR012W,2335
YNR013C,9550
YNR014W,1472
YNR015W,1931
YNR017W,3977
YNR018W,1774
YNR019W,4682
YNR020C,466
YNR021W,3453
YNR022C,1341
YNR023W,1584
YNR024W,658
YNR025C,41
YNR026C,1601
YNR027W,1468
YNR028W,1690
YNR029C,1392
YNR030W,4687
YNR031C,2687
YNR032W,1911
YNR032C-A,467
YNR033W,3349
YNR034W,1361
YNR034W-A,1351
YNR035C,3618
YNR036C,3498
YNR037C,858
YNR038W,2490
YNR039C,2074
YNR040W,880
YNR041C,2415
YNR042W,20
YNR043W,5740
YNR044W,3547
YNR045W,1069
YNR046W,3858
YNR047W,2926
YNR048W,809
YNR049C,1021
YNR050C,4494
YNR051C,2884
YNR052C,3189
YNR053C,4538
YNR054C,1123
YNR055C,5525
YNR056C,349
YNR057C,623
YNR058W,1220
YNR059W,1735
YNR060W,323
YNR061C,1639
YNR062C,54
YNR063W,668
YNR064C,74
YNR065C,2931
YNR066C,1395
YNR067C,12988
YNR068C,483
YNR069C,1111
YNR070W,3
YNR071C,1
YNR072W,0
YNR073C,201
YNR074C,3
YNR075W,1565
YNR075C-A,1
YNR076W,1
YNR077C,1
YPL222W,1173
YPL153C,1177
YPL085W,6352
YPL016W,2172
YPR045C,2058
YPR123C,46
YPR124W,5922
YPR190C,2243
YPL283C,127
YPL283W-B,2
YPL283W-A,0
YPL282C,20
YPL281C,385
YPL280W,55
YPL279C,2829
YPL278C,144
YPL277C,589
YPL274W,4453
YPL273W,3499
YPL272C,1219
YPL271W,3642
YPL270W,1986
YPL269W,832
YPL268W,1534
YPL267W,801
YPL266W,2152
YPL265W,8235
YPL264C,805
YPL263C,2607
YPL262W,4948
YPL261C,11
YPL260W,3634
YPL259C,1478
YPL258C,1647
YPL257W-B,3073
YPL257W-A,955
YPL257W,718
YPL256C,8667
YPL255W,1120
YPL254W,1380
YPL253C,891
YPL252C,1850
YPL251W,5
YPL250C,5069
YPL249C-A,6335
YPL250W-A,11
YPL249C,1229
YPL248C,588
YPL247C,3106
YPL246C,4000
YPL245W,930
YPL244C,2975
YPL243W,3592
YPL242C,4051
YPL241C,914
YPL240C,7008
YPL239W,2428
YPL238C,45
YPL237W,3442
YPL236C,1365
YPL235W,2738
YPL234C,2870
YPL233W,1090
YPL232W,3315
YPL231W,36050
YPL230W,1814
YPL229W,2644
YPL228W,1586
YPL227C,1017
YPL226W,8697
YPL225W,3586
YPL224C,1844
YPL223C,256
YPL222C-A,46
YPL221W,6421
YPL220W,8948
YPL219W,1140
YPL218W,4371
YPL217C,3404
YPL216W,1226
YPL215W,1864
YPL214C,1891
YPL213W,1473
YPL212C,2166
YPL211W,1861
YPL210C,3601
YPL209C,404
YPL208W,1288
YPL207W,3574
YPL206C,2255
YPL205C,37
YPL204W,4662
YPL203W,1547
YPL202C,1755
YPL201C,68
YPL200W,10
YPL199C,1096
YPL198W,4722
YPL197C,36
YPL196W,1045
YPL195W,3048
YPL194W,670
YPL193W,1626
YPL192C,37
YPL191C,533
YPL190C,4402
YPL189C-A,1973
YPL189W,433
YPL188W,2921
YPL187W,11057
YPL186C,859
YPL185W,70
YPL184C,3632
YPL183W-A,1815
YPL183C,3864
YPL182C,5
YPL181W,1865
YPL180W,1699
YPL179W,8254
YPL178W,1477
YPL177C,4210
YPL176C,3721
YPL175W,2042
YPL174C,1720
YPL173W,1206
YPL172C,1920
YPL171C,831
YPL170W,2002
YPL169C,2944
YPL168W,696
YPL167C,1631
YPL166W,670
YPL165C,17
YPL164C,969
YPL163C,8394
YPL162C,1389
YPL161C,1182
YPL160W,11195
YPL159C,1658
YPL158C,2881
YPL157W,1214
YPL156C,445
YPL155C,1643
YPL154C,12100
YPL152W-A,81
YPL152W,1428
YPL151C,1646
YPL150W,2462
YPL149W,1526
YPL148C,1632
YPL147W,846
YPL146C,1662
YPL145C,9363
YPL144W,1088
YPL143W,6338
YPL142C,1
YPL141C,3852
YPL140C,1677
YPL139C,888
YPL138C,1122
YPL137C,3819
YPL136W,18
YPL135W,6221
YPL135C-A,5
YPL134C,1135
YPL133C,1272
YPL132W,958
YPL131W,20634
YPL130W,12
YPL129W,2917
YPL128C,3829
YPL127C,1469
YPL126W,6883
YPL125W,3132
YPL124W,517
YPL123C,866
YPL122C,1051
YPL121C,9
YPL120W,762
YPL119C-A,110
YPL119C,597
YPL118W,2963
YPL117C,4674
YPL116W,2634
YPL115C,2898
YPL114W,417
YPL113C,328
YPL112C,2256
YPL111W,7014
YPL110C,2692
YPL109C,796
YPL108W,477
YPL107W,879
YPL106C,14181
YPL105C,3993
YPL104W,1261
YPL103C,1486
YPL102C,7
YPL101W,1914
YPL100W,900
YPL099C,904
YPL098C,2366
YPL097W,1309
YPL096C-A,814
YPL096W,795
YPL095C,1195
YPL094C,3730
YPL093W,7372
YPL092W,2227
YPL091W,3252
YPL090C,9857
YPL089C,4945
YPL088W,1986
YPL087W,2461
YPL086C,1719
YPL084W,2965
YPL083C,1317
YPL082C,3974
YPL081W,6737
YPL080C,12
YPL079W,4939
YPL078C,2726
YPL077C,536
YPL076W,1726
YPL075W,4413
YPL074W,1806
YPL073C,9
YPL072W,1409
YPL071C,1106
YPL070W,1827
YPL069C,1125
YPL068C,1806
YPL067C,1933
YPL066W,5998
YPL065W,754
YPL064C,1790
YPL063W,3786
YPL062W,15
YPL061W,13633
YPL060W,575
YPL059W,1822
YPL058C,9957
YPL057C,4970
YPL056C,424
YPL055C,1334
YPL054W,397
YPL053C,2639
YPL052W,825
YPL051W,676
YPL050C,4340
YPL049C,3481
YPL048W,6250
YPL047W,1435
YPL046C,781
YPL045W,1623
YPL044C,19
YPL043W,3067
YPL042C,975
YPL041C,747
YPL040C,1605
YPL039W,762
YPL038W-A,86
YPL038W,851
YPL037C,4349
YPL036W,1031
YPL035C,6
YPL034W,650
YPL033C,8
YPL032C,6358
YPL031C,2473
YPL030W,1123
YPL029W,985
YPL028W,9246
YPL027W,30
YPL026C,3622
YPL025C,274
YPL024W,1664
YPL023C,2678
YPL022W,4452
YPL021W,8
YPL020C,1449
YPL019C,2063
YPL018W,1200
YPL017C,779
YPL015C,4116
YPL014W,3433
YPL013C,1299
YPL012W,6795
YPL011C,2092
YPL010W,3090
YPL009C,1364
YPL008W,1897
YPL007C,1274
YPL006W,5115
YPL005W,741
YPL004C,6797
YPL003W,1222
YPL002C,1011
YPL001W,980
YPR001W,328
YPR002W,912
YPR002C-A,14
YPR003C,1799
YPR004C,2789
YPR005C,1539
YPR006C,921
YPR007C,416
YPR008W,2981
YPR009W,396
YPR010C,15321
YPR010C-A,1692
YPR011C,891
YPR012W,12
YPR013C,1253
YPR014C,2
YPR015C,263
YPR016C,6812
YPR016W-A,1
YPR017C,791
YPR018W,1291
YPR019W,3784
YPR020W,1589
YPR021C,1686
YPR022C,3750
YPR023C,2158
YPR024W,7062
YPR025C,1464
YPR026W,2409
YPR027C,44
YPR028W,4955
YPR029C,3535
YPR030W,1574
YPR031W,1065
YPR032W,2142
YPR033C,5520
YPR034W,2142
YPR035W,8192
YPR036W,5038
YPR036W-A,12053
YPR037C,649
YPR038W,10
YPR039W,278
YPR040W,1314
YPR041W,4385
YPR042C,3484
YPR043W,5370
YPR044C,0
YPR046W,748
YPR047W,954
YPR048W,1978
YPR049C,1434
YPR050C,7
YPR051W,1060
YPR052C,3790
YPR053C,3238
YPR054W,26
YPR055W,2099
YPR056W,1491
YPR057W,1159
YPR058W,2272
YPR059C,29
YPR060C,1839
YPR061C,319
YPR062W,1847
YPR063C,3015
YPR064W,39
YPR065W,5100
YPR066W,482
YPR067W,1519
YPR068C,516
YPR069C,2683
YPR070W,1829
YPR071W,1219
YPR072W,3877
YPR073C,1314
YPR074C,18942
YPR074W-A,5
YPR075C,1762
YPR076W,100
YPR077C,93
YPR078C,97
YPR079W,1050
YPR080W,26471
YPR081C,1654
YPR082C,1218
YPR083W,921
YPR084W,2051
YPR085C,1794
YPR086W,1313
YPR087W,6
YPR088C,2995
YPR089W,3492
YPR091C,2432
YPR092W,50
YPR093C,755
YPR094W,514
YPR095C,1636
YPR096C,160
YPR097W,3355
YPR098C,1300
YPR099C,94
YPR100W,1397
YPR101W,943
YPR102C,6602
YPR103W,3049
YPR104C,2012
YPR105C,2609
YPR106W,1925
YPR107C,1099
YPR108W,4113
YPR108W-A,5
YPR109W,1057
YPR110C,4346
YPR111W,1574
YPR112C,3180
YPR113W,4953
YPR114W,4122
YPR115W,3840
YPR116W,273
YPR117W,3346
YPR118W,2311
YPR119W,2403
YPR120C,1130
YPR121W,999
YPR122W,2753
YPR125W,2003
YPR126C,2
YPR127W,1038
YPR128C,1163
YPR129W,2718
YPR130C,38
YPR131C,1471
YPR132W,5964
YPR133C,1971
YPR133W-A,2218
YPR134W,703
YPR135W,2381
YPR136C,6
YPR137W,3222
YPR137C-B,4672
YPR137C-A,2989
YPR138C,3937
YPR139C,1776
YPR140W,1386
YPR141C,1192
YPR142C,2
YPR143W,1206
YPR144C,3666
YPR145W,18413
YPR145C-A,83
YPR146C,245
YPR147C,1961
YPR148C,3256
YPR149W,7383
YPR150W,85
YPR151C,263
YPR152C,446
YPR153W,904
YPR154W,5319
YPR155C,1457
YPR156C,3996
YPR157W,1176
YPR158W,1909
YPR158W-B,5890
YPR158W-A,1859
YPR158C-D,12191
YPR158C-C,2017
YPR159W,10064
YPR159C-A,2
YPR160W,11125
YPR160W-A,469
YPR160C-A,40
YPR161C,2621
YPR162C,1550
YPR163C,5465
YPR164W,4023
YPR165W,4827
YPR166C,743
YPR167C,1082
YPR168W,485
YPR169W,3285
YPR170C,32
YPR170W-B,2416
YPR169W-A,1801
YPR170W-A,1876
YPR171W,1291
YPR172W,928
YPR173C,3054
YPR174C,705
YPR175W,1464
YPR176C,2776
YPR177C,7
YPR178W,1185
YPR179C,1097
YPR180W,1007
YPR181C,12958
YPR182W,1286
YPR183W,5958
YPR184W,6409
YPR185W,1606
YPR186C,796
YPR187W,3617
YPR188C,1125
YPR189W,2475
YPR191W,4795
YPR192W,100
YPR193C,328
YPR194C,2297
YPR195C,361
YPR196W,1385
YPR197C,39
YPR198W,3006
YPR199C,1793
YPR200C,279
YPR201W,435
YPR202W,476
YPR203W,414
YPR204W,1004
YPR204C-A,0
YHR013C,1829
YHR147C,2106
YHL050C,1416
YHL050W-A,25
YHL049C,118
YHL048C-A,34
YHL048W,3286
YHL047C,4210
YHL046W-A,2
YHL046C,67
YHL045W,44
YHL044W,467
YHL043W,42
YHL042W,453
YHL041W,16
YHL040C,3583
YHL039W,2213
YHL038C,1380
YHL037C,93
YHL036W,2080
YHL035C,6582
YHL034W-A,5
YHL034C,3574
YHL033C,4488
YHL032C,2727
YHL031C,1609
YHL030W-A,19
YHL030W,4227
YHL029C,4189
YHL028W,1555
YHL027W,4083
YHL026C,1655
YHL025W,1374
YHL024W,3783
YHL023C,2651
YHL022C,136
YHL021C,4832
YHL020C,1689
YHL019W-A,36
YHL019C,1252
YHL018W,498
YHL017W,2562
YHL016C,3044
YHL015W-A,1
YHL015W,7067
YHL014C,691
YHL013C,953
YHL012W,79
YHL011C,4427
YHL010C,862
YHL009C,871
YHL009W-B,2889
YHL009W-A,91
YHL008C,567
YHL007C,4249
YHL006W-A,15
YHL006C,292
YHL005C,28
YHL004W,2755
YHL003C,3404
YHL002C-A,44
YHL002W,2306
YHL001W,5493
YHR001W,1859
YHR001W-A,2050
YHR002W,691
YHR003C,1573
YHR004C,936
YHR005C,2792
YHR005C-A,2321
YHR006W,3231
YHR007C,13051
YHR007C-A,149
YHR008C,3152
YHR009C,4526
YHR010W,6041
YHR011W,643
YHR012W,2186
YHR014W,92
YHR015W,187
YHR016C,1780
YHR017W,1578
YHR018C,7837
YHR019C,11762
YHR020W,7517
YHR021C,5355
YHR021W-A,2
YHR022C,912
YHR022C-A,57
YHR023W,4168
YHR024C,2208
YHR025W,11723
YHR026W,5321
YHR027C,9124
YHR028C,4740
YHR028W-A,20
YHR029C,692
YHR030C,6010
YHR031C,1102
YHR032W,2979
YHR032W-A,298
YHR032C-A,4
YHR033W,3152
YHR034C,425
YHR035W,519
YHR036W,1167
YHR037W,4271
YHR038W,431
YHR039C,9996
YHR039C-A,2286
YHR040W,698
YHR041C,1262
YHR042W,8186
YHR043C,1362
YHR044C,574
YHR045W,1743
YHR046C,1459
YHR047C,4206
YHR048W,1965
YHR049W,3759
YHR049C-A,16
YHR050W,5065
YHR050W-A,1026
YHR051W,2377
YHR052W,3480
YHR052W-A,12
YHR053C,2574
YHR054C,855
YHR054W-A,322
YHR055C,262
YHR056C,2062
YHR056W-A,145
YHR057C,1055
YHR058C,936
YHR059W,898
YHR060W,794
YHR061C,1642
YHR062C,1248
YHR063C,2547
YHR063W-A,0
YHR064C,7730
YHR065C,2728
YHR066W,2451
YHR067W,1229
YHR068W,3683
YHR069C,2125
YHR069C-A,114
YHR070W,2557
YHR070C-A,6
YHR071W,2829
YHR071C-A,107
YHR072W,6332
YHR072W-A,2399
YHR073W,5047
YHR073W-A,726
YHR073C-B,1
YHR074W,5602
YHR075C,997
YHR076W,1728
YHR077C,3691
YHR078W,3300
YHR079C,1863
YHR079C-A,5
YHR080C,3851
YHR081W,1018
YHR082C,5523
YHR083W,1804
YHR084W,3207
YHR085W,688
YHR086W,3495
YHR086W-A,9
YHR087W,1691
YHR088W,1706
YHR089C,3362
YHR090C,998
YHR091C,2171
YHR092C,7292
YHR093W,586
YHR094C,2102
YHR095W,1235
YHR096C,346
YHR097C,1668
YHR098C,7168
YHR099W,10770
YHR100C,774
YHR101C,1117
YHR102W,3092
YHR103W,3468
YHR104W,4330
YHR105W,654
YHR106W,1299
YHR107C,2220
YHR108W,4825
YHR109W,848
YHR110W,1485
YHR111W,1027
YHR112C,1891
YHR113W,2799
YHR114W,2027
YHR115C,4859
YHR116W,841
YHR117W,2869
YHR118C,838
YHR119W,4248
YHR120W,1363
YHR121W,1615
YHR122W,772
YHR123W,3370
YHR124W,141
YHR125W,0
YHR126C,1
YHR127W,939
YHR128W,6101
YHR129C,875
YHR130C,66
YHR131C,1931
YHR131W-A,4
YHR132C,3444
YHR132W-A,1136
YHR133C,2303
YHR134W,1199
YHR135C,4648
YHR136C,67
YHR137W,8063
YHR137C-A,2
YHR138C,1092
YHR139C,166
YHR139C-A,6
YHR140W,78
YHR141C,4997
YHR142W,4412
YHR143W,11181
YHR143W-A,1600
YHR144C,1159
YHR145C,48
YHR146W,2156
YHR148W,1498
YHR149C,2560
YHR150W,1242
YHR151C,2579
YHR152W,1414
YHR153C,400
YHR154W,2423
YHR155W,2792
YHR156C,513
YHR157W,320
YHR158C,3927
YHR159W,940
YHR160C,51
YHR161C,3968
YHR162W,5578
YHR163W,3311
YHR164C,1302
YHR165C,6095
YHR165W-A,8
YHR166C,792
YHR167W,593
YHR168W,776
YHR169W,1691
YHR170W,5838
YHR171W,875
YHR172W,1217
YHR173C,22
YHR174W,41772
YHR175W,2314
YHR175W-A,624
YHR176W,604
YHR177W,1140
YHR178W,860
YHR179W,4269
YHR180W,479
YHR180W-A,5
YHR180C-B,1
YHR181W,1582
YHR182W,1351
YHR182C-A,4
YHR183W,14662
YHR184W,108
YHR185C,4
YHR186C,3837
YHR187W,1221
YHR188C,5043
YHR189W,845
YHR190W,6767
YHR191C,956
YHR192W,940
YHR193C,4549
YHR193C-A,55
YHR194W,2380
YHR195W,1878
YHR196W,2792
YHR197W,2570
YHR198C,1297
YHR199C,2883
YHR199C-A,940
YHR200W,2502
YHR201C,2062
YHR202W,609
YHR203C,9974
YHR204W,6868
YHR205W,7909
YHR206W,3886
YHR207C,1064
YHR208W,16691
YHR209W,2120
YHR210C,590
YHR211W,5992
YHR212C,95
YHR212W-A,29
YHR213W,176
YHR213W-A,23
YHR213W-B,9
YHR214W,117
YHR214W-A,206
YHR214C-B,14859
YHR214C-C,2933
YHR214C-D,0
YHR214C-E,3
YHR215W,1417
YHR216W,2707
YHR217C,148
YHR218W,85
YHR218W-A,26
YHR219W,260
YHR219C-A,0
YML071C,873
YML004C,3590
YMR061W,2039
YMR128W,2825
YMR196W,4018
YMR259C,3467
YML133C,474
YML133W-B,13
YML133W-A,0
YML132W,184
YML131W,1682
YML130C,4855
YML129C,1484
YML128C,2912
YML127W,3053
YML126C,6371
YML125C,1763
YML124C,3681
YML123C,910
YML122C,41
YML121W,1361
YML120C,3930
YML119W,1370
YML118W,621
YML117W,8361
YML116W-A,692
YML116W,3118
YML115C,2716
YML114C,2048
YML113W,2670
YML112W,1389
YML111W,3177
YML110C,2291
YML109W,1672
YML108W,1128
YML107C,919
YML106W,5154
YML105C,1461
YML104C,2720
YML103C,7508
YML102W,1499
YML101C-A,306
YML101C,1212
YML100W-A,164
YML100W,14452
YML099W-A,4
YML099C,3373
YML098W,933
YML097C,1618
YML096W,1314
YML095C,624
YML094C-A,13
YML094W,1205
YML093W,3110
YML092C,2927
YML091C,4917
YML090W,26
YML089C,74
YML088W,1737
YML087C,329
YML086C,4603
YML085C,4585
YML084W,68
YML083C,75
YML082W,1919
YML081C-A,2130
YML081W,5075
YML080W,1419
YML079W,1391
YML078W,2039
YML077W,916
YML076C,2783
YML075C,11171
YML074C,2257
YML073C,6784
YML072C,10511
YML070W,3691
YML069W,2764
YML068W,1149
YML067C,2081
YML066C,9
YML065W,1246
YML064C,1651
YML063W,10601
YML062C,841
YML061C,1750
YML060W,924
YML059C,9316
YML058W-A,47
YML058W,5897
YML057C-A,74
YML057W,4310
YML056C,13145
YML055W,1750
YML054C,848
YML054C-A,5
YML053C,880
YML052W,9910
YML051W,2377
YML050W,739
YML049C,4779
YML048W,6096
YML047W-A,2
YML047C,19
YML046W,1405
YML045W,961
YML045W-A,195
YML043C,1373
YML042W,1233
YML041C,875
YML039W,3122
YML040W,713
YML038C,3478
YML037C,568
YML036W,636
YML035C,3622
YML034C-A,35
YML034W,2090
YML032C,2670
YML031C-A,0
YML031W,3366
YML030W,1220
YML029W,2564
YML028W,8827
YML027W,3480
YML026C,6705
YML025C,2362
YML024W,5047
YML023C,2720
YML022W,3203
YML021C,1219
YML020W,1647
YML019W,1894
YML018C,2533
YML017W,2421
YML016C,5844
YML015C,1239
YML014W,890
YML013W,2487
YML012C-A,42
YML012W,3662
YML011C,748
YML010W,4252
YML009W-B,951
YML009C-A,0
YML009C,1226
YML008C,6151
YML007C-A,31
YML007W,4608
YML006C,1897
YML005W,1268
YML003W,863
YML002W,1502
YML001W,1741
YMR001C,3524
YMR001C-A,44
YMR002W,3769
YMR003W,672
YMR004W,1491
YMR005W,2357
YMR006C,1505
YMR007W,76
YMR008C,7163
YMR009W,2067
YMR010W,2323
YMR011W,12173
YMR012W,10274
YMR013C,2237
YMR013C-A,387
YMR013W-A,312
YMR014W,1484
YMR015C,7290
YMR016C,5079
YMR017W,90
YMR018W,157
YMR019W,2510
YMR020W,1187
