trx,cds,utr5,utr3,
YGR194C,164,154,NA,9
YGR196C,63,60,0,NA
YGR197C,85,77,5,1
YGR200C,373,346,6,5
YGR201C,35,29,NA,3
YGR202C,173,161,0,7
YGR204C-A,4,2,2,NA
YGR207C,282,232,3,25
YGR209C,456,242,64,34
YGR210C,313,257,17,19
YGR213C,24,19,NA,4
YGR216C,140,131,2,3
YGR220C,263,232,0,8
YGR221C,57,53,2,1
YGR223C,102,93,NA,6
YGR229C,351,281,60,NA
YGR231C,372,308,19,21
YGR233C,140,137,NA,1
YGR235C,266,195,16,18
YGR236C,1,0,NA,1
YGR237C,124,108,5,7
YGR238C,63,60,NA,1
YGR239C,118,92,0,13
YGR240C,4270,3732,262,156
YGR241C,261,230,20,2
YGR244C,482,419,28,11
YGR245C,377,347,10,6
YGR246C,127,114,0,9
YGR250C,233,207,14,5
YGR253C,537,440,32,25
YGR255C,242,213,11,6
YGR257C,162,136,14,5
YGR258C,83,76,1,0
YGR259C,34,14,12,7
YGR261C,385,355,7,10
YGR262C,136,108,1,10
YGR263C,60,53,1,2
YGR264C,1277,1203,0,37
YGR267C,336,235,64,16
YGR268C,158,87,0,61
YGR271C-A,40,31,NA,5
YGR274C,100,93,0,2
YGR276C,89,86,0,NA
YGR277C,102,91,0,5
YGR279C,2544,2023,182,235
YGR280C,110,79,2,18
YGR282C,3905,2949,59,576
YGR283C,89,75,0,6
YGR284C,506,392,6,71
YGR285C,1284,1116,0,47
YGR286C,62,48,2,7
YGR287C,47,44,1,1
YGR289C,101,73,16,8
YGL263W,2,2,0,0
YGL258W,11,1,9,1
YGL256W,262,162,69,15
YGL255W,248,205,7,16
YGL254W,148,91,0,54
YGL253W,2217,1923,47,151
YGL250W,51,41,NA,9
YGL248W,256,236,5,11
YGL247W,80,68,NA,4
YGL245W,2312,2166,0,42
YGL244W,160,148,4,NA
YGL243W,127,115,NA,5
YGL241W,191,184,0,4
YGL240W,28,24,NA,2
YGL238W,720,693,NA,5
YGL234W,819,760,0,20
YGL233W,171,156,1,6
YGL232W,93,83,0,5
YGL228W,355,319,1,15
YGL227W,124,113,1,6
YGL226W,35,27,NA,2
YGL225W,774,669,26,36
YGL220W,110,54,NA,51
YGL218W,1,1,NA,0
YGL216W,144,119,22,0
YGL215W,446,292,122,17
YGL212W,58,53,1,1
YGL211W,233,208,1,14
YGL210W,97,69,0,10
YGL209W,124,108,1,7
YGL208W,96,78,3,12
YGL207W,739,683,39,NA
YGL205W,15,15,NA,0
YGL202W,995,835,82,22
YGL198W,254,210,0,11
YGL197W,455,427,NA,21
YGL196W,78,71,2,3
YGL195W,2664,2630,NA,20
YGL192W,0,0,0,0
YGL191W,810,530,28,125
YGL181W,191,154,3,16
YGL180W,80,65,8,6
YGL178W,254,205,NA,42
YGL174W,56,42,0,5
YGL172W,218,201,0,7
YGL171W,188,173,3,5
YGL169W,185,162,6,4
YGL166W,70,54,0,10
YGL162W,73,48,12,9
YGL160W,170,152,11,4
YGL159W,69,58,0,2
YGL158W,8,8,0,0
YGL157W,437,379,7,16
YGL156W,240,229,NA,5
YGL155W,152,134,10,4
YGL153W,37,34,0,0
YGL151W,296,287,4,0
YGL148W,827,751,5,24
YGL145W,138,130,1,1
YGL141W,183,176,0,3
YGL139W,337,273,35,14
YGL137W,1049,982,4,26
YGL135W,5688,4477,282,407
YGL134W,62,50,1,0
YGL133W,126,114,9,NA
YGL130W,176,160,1,8
YGL125W,1420,1273,98,NA
YGL123W,5534,4253,587,333
YGL119W,90,87,1,1
YGL117W,109,88,7,6
YGL116W,239,210,14,7
YGL115W,417,334,35,16
YGL114W,224,193,13,2
YGL113W,53,47,1,5
YGL111W,271,233,4,25
YGL109W,0,0,0,0
YGL106W,304,186,2,74
YGL105W,1741,1551,6,56
YGL103W,4957,3354,0,742
YGL101W,147,103,1,29
YGL100W,295,257,3,16
YGL099W,188,177,0,2
YGL098W,99,45,3,43
YGL097W,410,374,3,17
YGL096W,27,26,NA,1
YGL093W,77,76,NA,1
YGL092W,507,503,NA,0
YGL090W,79,55,0,19
YGL088W,93,91,NA,2
YGL086W,72,68,NA,4
YGL085W,57,38,1,14
YGL083W,131,119,4,5
YGL082W,139,120,7,4
YGL081W,67,46,0,20
YGL080W,160,88,2,47
YGL079W,82,67,3,6
YGL073W,173,154,5,8
YGL071W,140,109,23,6
YGL068W,396,269,32,47
YGL067W,147,128,4,3
YGL066W,129,107,5,12
YGL063W,111,79,10,20
YGL062W,1464,1402,9,25
YGL060W,153,137,7,3
YGL059W,78,68,1,2
YGL058W,277,192,20,42
YGL055W,2267,1900,86,124
YGL050W,58,39,0,10
YGL047W,61,42,11,1
YGL045W,110,95,NA,11
YGL043W,311,251,1,33
YGL041W-A,110,87,0,15
YGL039W,88,77,4,5
YGL036W,264,251,5,NA
YGL033W,3,1,NA,2
YGL030W,3279,1778,359,586
YGL029W,34,14,2,15
YGL022W,1039,979,13,18
YGL021W,327,321,NA,5
YGL019W,248,181,20,18
YGL017W,65,57,0,2
YGL016W,267,246,8,7
YGL014W,335,327,NA,3
YGL012W,755,682,23,20
YGL010W,87,53,8,21
YGL007W,6,1,NA,5
YGL006W-A,25,4,NA,20
YGL006W,349,338,NA,11
YGL002W,82,54,0,18
YGR003W,152,139,1,8
YGR004W,95,76,0,10
YGR006W,42,42,NA,NA
YGR007W,239,204,0,18
YGR012W,134,111,3,4
YGR013W,83,64,1,13
YGR014W,1232,1195,NA,27
YGR016W,54,42,NA,7
YGR017W,114,86,16,6
YGR019W,413,370,2,22
YGR021W,92,78,2,3
YGR023W,149,115,13,9
YGR026W,201,171,NA,23
YGR028W,175,138,5,18
YGR029W,150,119,NA,19
YGR031W,258,114,4,134
YGR032W,2288,2246,NA,24
YGR034W,2348,1636,49,327
YGR038W,240,159,43,23
YGR039W,26,14,NA,8
YGR040W,159,107,3,45
YGR041W,167,122,27,8
YGR042W,72,60,0,1
YGR046W,150,105,13,24
YGR048W,146,132,2,5
YGR049W,196,126,12,36
YGR052W,43,35,NA,7
YGR054W,860,687,99,37
YGR055W,917,829,1,45
YGR056W,185,175,1,4
YGR058W,100,67,0,22
YGR059W,0,0,0,0
YGR060W,1014,883,52,3
YGR064W,9,7,2,0
YGR070W,298,296,NA,NA
YGR072W,33,31,2,NA
YGR074W,144,73,0,64
YGR079W,202,192,NA,8
YGR080W,260,232,0,13
YGR082W,409,282,29,42
YGR088W,289,271,0,7
YGR089W,141,135,NA,1
YGR090W,638,569,49,6
YGR091W,56,46,3,2
YGR092W,355,307,7,32
YGR093W,90,79,2,4
YGR094W,2677,2640,NA,11
YGR096W,45,42,0,2
YGR097W,484,459,NA,18
YGR099W,112,103,NA,4
YGR100W,200,173,7,7
YGR101W,139,125,1,6
YGR103W,457,407,10,13
YGR105W,87,40,16,19
YGR107W,6,1,NA,5
YGR108W,302,223,32,32
YGR110W,45,40,2,1
YGR111W,262,217,6,19
YGR112W,93,77,7,7
YGR113W,143,107,8,18
YGR116W,525,513,7,NA
YGR118W,2720,1877,23,498
YGR121W-A,4,3,NA,0
YGR122W,53,41,2,8
YGR124W,2152,1990,10,77
YGR125W,325,298,8,12
YGR127W,74,61,1,7
YGR129W,20,17,1,2
YGR131W,33,27,NA,4
YGR133W,60,47,NA,12
YGR134W,109,99,7,1
YGR135W,494,414,34,15
YGR137W,248,172,NA,44
YGR139W,14,0,14,NA
YGR140W,136,131,NA,4
YGR141W,92,80,0,5
YGR142W,146,110,11,17
YGR143W,214,187,NA,24
YGR145W,208,190,10,2
YGR149W,373,310,19,27
YGR153W,32,25,NA,6
YGR155W,2159,1852,11,163
YGR156W,136,109,15,3
YGR157W,1791,1600,115,29
YGR160W,35,35,NA,NA
YGR161W-C,153,60,10,62
YGR162W,1082,961,NA,92
YGR163W,145,128,8,0
YGR165W,280,218,11,28
YGR166W,150,132,2,12
YGR167W,417,313,20,39
YGR170W,141,128,6,3
YGR173W,305,265,6,4
YGR174W-A,27,2,23,1
YGR181W,149,72,13,48
YGR186W,226,218,0,3
YGR191W,516,413,49,34
YGR195W,283,218,29,14
YGR198W,164,151,3,4
YGR199W,240,235,3,NA
YGR203W,84,50,1,23
YGR204W,1309,1239,13,16
YGR205W,96,74,6,10
YGR206W,44,31,1,7
YGR208W,149,119,8,13
YGR211W,675,582,14,56
YGR212W,71,29,NA,42
YGR214W,3220,2846,0,91
YGR215W,168,103,13,20
YGR217W,298,293,3,NA
YGR218W,1090,900,115,59
YGR222W,107,98,NA,5
YGR224W,5,4,0,1
YGR225W,11,11,0,0
YGR227W,153,127,6,12
YGR230W,55,38,1,12
YGR232W,168,135,2,6
YGR234W,7534,6110,0,978
YGR243W,109,73,22,0
YGR247W,97,67,16,4
YGR248W,147,124,0,12
YGR249W,9,6,3,0
YGR251W,42,36,3,NA
YGR252W,102,84,5,9
YGR254W,17209,15483,135,485
YGR256W,57,51,NA,5
YGR260W,262,226,NA,18
YGR266W,188,167,4,10
YGR270W,372,361,NA,4
YGR271W,270,267,NA,2
YGR278W,117,106,0,5
YGR281W,306,277,21,6
YGR288W,106,74,2,24
YGR292W,75,70,0,4
YHL047C,132,120,0,8
YHL046C,23,21,2,0
YHL040C,250,199,19,25
YHL038C,96,90,1,1
YHL037C,11,4,5,0
YHL035C,326,315,NA,8
YHL034C,581,428,57,53
YHL033C,3885,2963,0,702
YHL032C,257,244,2,4
YHL031C,193,152,0,8
YHL029C,182,175,0,3
YHL026C,76,59,2,9
YHL023C,141,132,2,0
YHL022C,11,10,NA,1
YHL021C,386,342,9,12
YHL020C,232,196,19,8
YHL019C,76,73,0,1
YHL016C,120,112,NA,4
YHL014C,58,56,0,2
YHL013C,81,68,1,5
YHL011C,524,383,40,53
YHL010C,44,41,0,0
YHL009C,82,53,5,14
YHL008C,61,46,0,11
YHL007C,384,339,25,10
YHL006C,71,26,NA,40
YHL003C,404,323,23,38
YHL002C-A,7,1,6,NA
YHR003C,238,217,0,7
YHR004C,69,65,3,NA
YHR005C,218,193,9,6
YHR005C-A,426,226,12,125
YHR007C,2559,2133,129,226
YHR007C-A,7,3,NA,2
YHR008C,518,433,8,35
YHR009C,406,299,72,20
YHR013C,211,161,4,22
YHR016C,175,149,2,10
YHR018C,1278,1068,17,106
YHR019C,1850,1650,39,83
YHR021C,2048,1142,174,284
YHR022C,57,43,1,6
YHR022C-A,11,1,NA,9
YHR024C,260,200,0,43
YHR027C,1154,1081,19,20
YHR028C,505,471,0,17
YHR029C,76,55,0,16
YHR030C,738,661,27,34
YHR031C,130,120,1,6
YHR032C-A,1,0,1,NA
YHR034C,68,64,2,0
YHR039C,647,588,14,16
YHR039C-A,520,308,26,78
YHR041C,94,73,0,5
YHR043C,167,127,18,8
YHR044C,85,80,0,3
YHR046C,99,70,5,8
YHR047C,235,212,1,12
YHR049C-A,44,3,NA,41
YHR056C,247,242,2,NA
YHR057C,107,85,0,15
YHR058C,87,78,0,2
YHR061C,82,67,3,8
YHR062C,168,136,2,13
YHR063C,280,249,2,13
YHR064C,1755,1606,18,52
YHR065C,272,235,5,21
YHR069C,246,205,0,27
YHR071C-A,4,3,0,0
YHR073C-B,0,0,0,0
YHR075C,43,41,1,0
YHR077C,230,215,4,6
YHR079C,145,121,16,5
YHR080C,115,109,5,NA
YHR082C,263,231,NA,24
YHR089C,357,274,8,39
YHR090C,87,62,7,15
YHR091C,139,134,0,3
YHR092C,1217,1149,24,10
YHR094C,933,863,6,34
YHR096C,77,76,NA,1
YHR097C,143,123,11,NA
YHR098C,679,622,14,17
YHR100C,43,28,3,4
YHR101C,55,43,NA,10
YHR107C,314,270,16,16
YHR112C,173,151,1,14
YHR115C,300,262,29,NA
YHR118C,68,59,2,3
YHR129C,88,74,4,4
YHR130C,13,12,NA,0
YHR131C,122,115,3,NA
YHR132C,427,369,15,29
YHR133C,229,188,0,29
YHR135C,426,372,21,14
YHR136C,1,0,NA,1
YHR138C,62,36,4,9
YHR139C,12,4,NA,7
YHR141C,2565,1735,36,266
YHR144C,75,62,1,3
YHR145C,442,291,15,NA
YHR147C,256,213,8,14
YHR149C,174,158,3,8
YHR151C,98,75,10,10
YHR153C,29,29,NA,0
YHR156C,12,10,0,0
YHR158C,247,240,NA,0
YHR161C,282,257,7,3
YHR164C,95,94,NA,1
YHR165C,388,376,4,5
YHR166C,64,61,0,1
YHR173C,4,0,NA,4
YHR180C-B,12,0,0,12
YHR182C-A,1,1,0,0
YHR185C,0,0,0,0
YHR186C,289,285,0,NA
YHR188C,340,306,0,9
YHR191C,29,23,3,1
YHR193C,1053,849,37,47
YHR193C-A,1,0,0,1
YHR198C,145,132,NA,7
YHR199C,208,173,0,16
YHR201C,157,138,0,6
YHR203C,7133,6289,127,396
YHR210C,31,26,3,2
YHL048W,409,374,0,15
YHL045W,0,0,0,0
YHL044W,28,21,0,5
YHL043W,0,0,0,0
YHL042W,27,12,NA,14
YHL041W,14,2,12,NA
YHL039W,212,183,6,7
YHL036W,54,52,0,1
YHL030W,353,352,NA,1
YHL028W,49,47,2,0
YHL027W,331,301,10,14
YHL025W,172,154,4,6
YHL024W,379,369,NA,0
YHL017W,152,148,0,2
YHL015W,2603,1983,60,217
YHL012W,8,8,NA,NA
YHL006W-A,1,0,1,0
YHL004W,290,239,16,18
YHL002W,213,186,2,11
YHL001W,2527,2036,0,205
YHR001W,226,194,2,12
YHR001W-A,498,150,61,196
YHR002W,60,41,10,5
YHR006W,299,275,0,15
YHR010W,2629,2038,63,214
YHR011W,53,50,0,0
YHR012W,144,113,0,9
YHR015W,14,10,NA,4
YHR017W,110,103,0,3
YHR020W,1639,1541,17,33
YHR021W-A,2,2,NA,0
YHR023W,166,163,NA,1
YHR025W,829,713,18,48
YHR026W,769,504,77,144
YHR028W-A,18,10,NA,8
YHR032W,316,287,13,NA
YHR032W-A,71,17,6,26
YHR033W,406,345,0,37
YHR035W,25,22,1,NA
YHR036W,82,48,6,21
YHR037W,661,579,12,42
YHR038W,79,68,0,6
YHR040W,64,57,0,3
YHR042W,546,501,3,16
YHR045W,173,156,12,2
YHR048W,70,55,5,10
YHR049W,769,626,14,69
YHR050W,272,224,27,6
YHR051W,344,237,NA,76
YHR052W,384,326,6,25
YHR056W-A,2,1,NA,1
YHR059W,136,76,10,17
YHR060W,42,38,NA,2
YHR066W,253,223,0,15
YHR067W,89,77,0,9
YHR068W,497,429,14,14
YHR070W,275,216,0,49
YHR071W,222,118,95,NA
YHR072W,726,662,12,19
YHR072W-A,330,117,31,114
YHR073W,297,277,NA,16
YHR074W,567,505,18,28
YHR076W,165,124,3,16
YHR078W,177,165,0,2
YHR081W,59,40,0,13
YHR083W,160,146,0,5
YHR084W,192,140,37,12
YHR085W,60,48,0,5
YHR086W,215,159,21,23
YHR087W,939,407,86,309
YHR088W,111,100,1,2
YHR099W,952,932,9,NA
YHR102W,214,207,NA,3
YHR103W,267,229,15,9
YHR104W,1216,965,24,162
YHR105W,39,30,4,0
YHR106W,98,84,NA,8
YHR108W,627,570,6,21
YHR109W,80,75,0,0
YHR110W,174,139,3,15
YHR111W,115,109,NA,2
YHR113W,226,202,0,14
YHR114W,120,110,5,NA
YHR116W,78,56,NA,21
YHR117W,265,243,5,9
YHR119W,192,181,NA,4
YHR120W,69,63,NA,2
YHR121W,173,138,9,11
YHR122W,152,124,0,14
YHR123W,264,218,0,32
YHR124W,6,6,NA,0
YHR127W,92,61,1,21
YHR128W,395,253,16,87
YHR132W-A,121,61,13,24
YHR134W,83,70,NA,7
YHR137W,613,553,8,22
YHR140W,8,4,0,1
YHR142W,450,383,28,16
YHR143W,986,688,170,87
YHR143W-A,399,181,16,131
YHR146W,326,296,8,NA
YHR148W,184,111,0,54
YHR150W,82,72,1,6
YHR152W,97,63,3,13
YHR154W,147,140,1,NA
YHR155W,177,158,7,10
YHR157W,8,3,0,5
YHR159W,75,62,4,7
YHR162W,1396,692,416,122
YHR163W,284,231,2,31
YHR167W,41,29,3,5
YHR168W,87,69,3,9
YHR169W,163,142,2,8
YHR170W,449,402,8,18
YHR171W,54,50,0,1
YHR172W,58,46,1,8
YHR174W,25949,22897,173,1336
YHR176W,67,62,NA,4
YHR177W,26,19,NA,6
YHR178W,84,79,1,3
YHR179W,605,548,6,19
YHR180W,25,17,5,NA
YHR181W,205,155,7,21
YHR182W,61,56,0,2
YHR183W,3238,2839,138,111
YHR184W,12,11,NA,1
YHR187W,140,113,3,9
YHR190W,1107,925,29,47
YHR192W,137,112,1,12
YHR194W,130,118,1,5
YHR195W,138,98,14,17
YHR196W,193,166,10,2
YHR197W,276,268,0,4
YHR200W,338,292,0,16
YHR202W,47,42,1,2
YHR204W,302,281,5,11
YHR205W,723,585,95,25
YHR206W,252,210,36,1
YHR208W,2062,1785,0,160
YHR209W,364,310,5,18
YHR211W,621,609,NA,8
YHR215W,137,126,NA,4
YHR216W,303,273,5,9
YIL169C,258,256,0,NA
YIL166C,36,21,NA,15
YIL165C,41,26,NA,10
YIL163C,40,4,NA,36
YIL160C,10,10,NA,0
YIL157C,196,146,NA,36
YIL155C,257,229,3,19
YIL154C,139,119,0,8
YIL151C,155,152,NA,1
YIL150C,51,48,0,1
YIL149C,112,109,NA,1
YIL147C,167,163,NA,4
YIL146C,78,55,19,4
YIL145C,230,175,0,35
YIL143C,200,190,1,NA
YIL139C,25,24,0,1
YIL138C,268,117,0,139
YIL137C,362,344,0,11
YIL135C,186,172,2,7
YIL134C-A,7,2,5,NA
YIL133C,2055,1792,0,73
YIL132C,46,28,NA,16
YIL131C,208,174,4,18
YIL129C,317,309,NA,4
YIL127C,70,48,1,8
YIL119C,67,52,9,NA
YIL117C,351,289,21,15
YIL115C,489,481,NA,0
YIL114C,35,31,0,0
YIL109C,1281,1195,33,13
YIL107C,122,113,6,0
YIL105C,252,241,9,1
YIL104C,90,73,3,7
YIL102C-A,125,42,8,56
YIL101C,115,108,NA,2
YIL098C,62,51,0,6
YIL096C,54,47,NA,3
YIL094C,621,559,3,14
YIL093C,163,119,10,17
YIL091C,162,153,0,5
YIL088C,207,183,0,12
YIL087C,88,60,0,10
YIL085C,188,181,2,NA
YIL084C,84,76,4,NA
YIL083C,146,122,11,4
YIL079C,108,96,0,6
YIL077C,90,72,0,11
YIL075C,1245,1216,8,NA
YIL074C,216,198,2,4
YIL073C,44,42,NA,2
YIL071C,69,55,NA,10
YIL070C,374,304,3,35
YIL069C,2237,1751,35,263
YIL068C,149,139,4,5
YIL067C,104,96,3,0
YIL066C,117,111,NA,5
YIL065C,131,97,2,10
YIL063C,106,97,3,2
YIL062C,443,366,8,18
YIL061C,73,63,0,1
YIL059C,249,31,23,193
YIL057C,0,0,0,0
YIL055C,46,43,NA,2
YIL052C,2038,1493,38,87
YIL051C,736,503,14,97
YIL047C,436,417,0,NA
YIL044C,147,122,1,10
YIL043C,544,464,0,39
YIL042C,85,73,0,6
YIL038C,254,208,30,8
YIL037C,3,2,NA,0
YIL035C,141,120,10,9
YIL034C,351,324,0,13
YIL033C,421,326,30,40
YIL030C,582,569,NA,6
YIL029C,47,27,7,9
YIL027C,159,111,4,15
YIL026C,172,153,1,10
YIL023C,363,317,0,18
YIL020C,65,61,0,NA
YIL017C,140,126,5,NA
YIL014C-A,6,4,2,0
YIL013C,103,87,NA,14
YIL009C-A,93,71,0,1
YIL007C,82,56,2,18
YIL004C,44,33,0,7
YIL002C,120,99,11,3
YIR001C,106,74,4,19
YIR002C,94,85,3,4
YIR006C,851,834,NA,9
YIR008C,148,124,4,8
YIR011C,154,136,0,4
YIR013C,0,0,0,0
YIR017C,27,16,NA,7
YIR018C-A,85,33,52,NA
YIR019C,223,219,NA,4
YIR020C,5,0,0,5
YIR024C,32,23,0,3
YIR026C,202,176,2,10
YIR027C,8,7,NA,0
YIR030C,7,7,0,0
YIR031C,199,170,17,3
YIR032C,91,72,5,9
YIR034C,354,314,7,14
YIR035C,215,183,0,19
YIR036C,148,119,3,17
YIR038C,246,203,0,23
YIR039C,180,166,NA,7
YIR042C,71,54,4,6
YIL162W,310,273,NA,31
YIL161W,38,34,0,2
YIL159W,54,53,NA,0
YIL158W,149,116,0,21
YIL156W-B,110,63,NA,29
YIL156W,142,138,NA,3
YIL153W,126,110,0,1
YIL152W,45,44,0,1
YIL148W,3727,2945,0,304
YIL144W,67,53,4,4
YIL142W,694,649,6,4
YIL140W,517,487,NA,13
YIL136W,162,140,1,7
YIL134W,55,52,0,3
YIL130W,298,275,17,NA
YIL128W,207,204,NA,NA
YIL126W,303,288,4,6
YIL125W,1092,1026,NA,44
YIL124W,618,516,7,42
YIL123W,1398,1060,17,267
YIL122W,42,32,NA,6
YIL121W,105,99,NA,6
YIL120W,50,41,NA,6
YIL118W,206,139,35,16
YIL116W,255,238,9,NA
YIL113W,13,10,0,0
YIL112W,101,97,1,NA
YIL111W,78,55,1,3
YIL110W,175,154,1,8
YIL108W,430,405,0,7
YIL106W,240,214,0,10
YIL103W,117,109,0,3
YIL100W,30,23,3,NA
YIL099W,28,27,NA,1
YIL097W,52,48,0,3
YIL095W,137,121,9,1
YIL092W,47,40,0,4
YIL090W,280,200,13,53
YIL089W,16,15,1,0
YIL078W,2125,2020,23,20
YIL076W,515,446,0,29
YIL066W-A,0,0,0,0
YIL064W,84,77,NA,4
YIL056W,160,150,NA,5
YIL054W,1,0,1,0
YIL053W,2793,2274,73,219
YIL050W,133,99,7,6
YIL049W,87,77,NA,6
YIL048W,262,225,25,5
YIL046W-A,3,0,1,1
YIL046W,207,197,0,8
YIL045W,32,31,1,0
YIL041W,735,635,2,34
YIL040W,118,93,0,8
YIL039W,224,205,1,9
YIL036W,286,251,15,8
YIL031W,105,91,12,NA
YIL028W,79,22,16,36
YIL022W,430,320,31,58
YIL021W,268,221,17,11
YIL019W,55,47,0,4
YIL018W,6744,5984,72,419
YIL016W,44,36,0,4
YIL015W,7,7,NA,0
YIL014W,162,139,13,3
YIL011W,17,14,0,3
YIL010W,164,115,4,28
YIL009W,312,275,0,25
YIL008W,59,35,7,8
YIL006W,59,56,NA,3
YIL005W,192,162,13,9
YIL003W,88,75,2,7
YIL002W-A,119,64,2,26
YIL001W,66,57,4,2
YIR003W,266,259,0,3
YIR004W,116,102,0,2
YIR005W,39,31,0,2
YIR007W,97,88,0,7
YIR009W,79,23,4,46
YIR010W,87,80,3,1
YIR012W,324,314,0,4
YIR014W,21,20,0,0
YIR016W,101,94,0,4
YIR018W,51,40,0,2
YIR021W,104,94,5,3
YIR022W,173,132,NA,29
YIR023W,246,243,NA,1
YIR025W,43,39,0,2
YIR028W,34,34,NA,0
YIR029W,30,28,NA,2
YIR033W,170,166,NA,0
YIR037W,356,249,22,40
YIR041W,71,19,45,1
YJL216C,32,27,NA,4
YJL215C,61,6,55,NA
YJL212C,426,400,2,6
YJL208C,165,135,6,4
YJL207C,264,257,0,NA
YJL206C,54,52,NA,2
YJL205C,24,14,0,7
YJL204C,124,115,0,6
YJL202C,0,0,0,0
YJL200C,568,539,5,13
YJL199C,23,16,NA,6
YJL196C,214,177,3,16
YJL192C,304,231,10,26
YJL190C,2579,1685,0,487
YJL187C,120,108,7,2
YJL185C,39,32,NA,5
YJL180C,109,102,0,2
YJL178C,203,160,3,18
YJL176C,206,189,5,10
YJL173C,109,82,0,12
YJL171C,605,496,4,72
YJL170C,1,1,0,0
YJL168C,116,103,3,6
YJL165C,164,153,8,NA
YJL164C,88,64,16,3
YJL163C,45,42,2,0
YJL162C,45,40,2,0
YJL160C,3,2,1,NA
YJL158C,4070,3225,113,432
YJL157C,270,248,NA,10
YJL156C,161,139,NA,17
YJL155C,157,120,15,17
YJL154C,397,386,NA,2
YJL153C,214,188,NA,14
YJL151C,551,390,7,63
YJL147C,49,37,2,7
YJL139C,86,68,2,13
YJL138C,3906,3558,33,179
YJL137C,51,45,1,5
YJL136C,2598,1650,24,534
YJL133C-A,461,244,0,156
YJL131C,37,31,0,2
YJL130C,6013,5937,NA,38
YJL129C,128,115,11,NA
YJL128C,346,286,40,3
YJL127C-B,231,43,42,95
YJL127C,106,75,2,26
YJL125C,118,111,1,2
YJL124C,240,134,55,28
YJL123C,177,167,0,NA
YJL121C,230,179,2,8
YJL119C,20,8,5,7
YJL116C,92,72,NA,16
YJL110C,133,108,13,3
YJL109C,1288,1255,7,4
YJL108C,142,116,NA,22
YJL107C,136,114,10,NA
YJL103C,45,39,2,3
YJL101C,155,136,7,9
YJL094C,208,189,4,10
YJL093C,247,232,NA,9
YJL091C,285,259,0,14
YJL090C,77,76,NA,0
YJL087C,109,99,NA,6
YJL084C,255,234,10,10
YJL081C,254,222,0,20
YJL080C,1138,1088,NA,29
YJL079C,440,299,41,60
YJL078C,693,600,12,56
YJL077C,8,2,NA,6
YJL074C,122,118,NA,3
YJL072C,84,45,4,23
YJL070C,105,100,NA,2
YJL069C,223,210,0,2
YJL068C,235,194,0,21
YJL066C,204,144,8,38
YJL065C,197,138,3,32
YJL063C,229,183,0,18
YJL058C,61,57,1,1
YJL057C,78,73,2,2
YJL056C,92,87,NA,3
YJL048C,337,271,12,25
YJL047C-A,13,0,0,13
YJL047C,108,100,3,2
YJL044C,215,174,3,25
YJL039C,676,632,17,17
YJL038C,6,5,NA,0
YJL035C,47,38,3,1
YJL031C,54,47,NA,4
YJL029C,192,180,2,5
YJL027C,1,0,0,0
YJL024C,162,110,1,31
YJL023C,53,51,NA,2
YJL020C,770,709,19,24
YJL015C,6,0,NA,6
YJL013C,56,50,NA,4
YJL012C,363,339,0,9
YJL011C,59,37,4,11
YJL010C,217,204,3,3
YJL008C,731,643,13,40
YJL006C,84,73,2,2
YJL004C,134,88,0,35
YJL002C,598,540,14,29
YJR003C,99,97,0,0
YJR004C,335,315,NA,13
YJR009C,22488,20152,216,540
YJR010C-A,50,32,0,12
YJR011C,32,29,1,2
YJR012C,24,19,NA,4
YJR016C,2256,2096,0,61
YJR017C,216,114,3,58
YJR019C,71,66,0,0
YJR021C,77,61,3,6
YJR025C,79,68,0,4
YJR030C,101,97,2,NA
YJR031C,202,196,1,1
YJR033C,240,234,2,NA
YJR036C,34,33,NA,1
YJR041C,341,318,4,12
YJR043C,49,39,1,5
YJR044C,151,85,15,32
YJR045C,4328,3651,346,210
YJR047C,435,434,0,0
YJR049C,180,170,0,4
YJR056C,80,49,12,10
YJR058C,65,49,0,5
YJR062C,210,154,0,44
YJR065C,874,782,8,42
YJR067C,41,25,NA,14
YJR069C,208,148,7,31
YJR070C,486,437,1,22
YJR072C,249,211,9,9
YJR073C,1306,1045,17,92
YJR076C,235,197,14,8
YJR077C,904,751,4,111
YJR080C,263,223,0,16
YJR082C,79,39,11,18
YJR083C,85,70,0,7
YJR085C,212,97,25,43
YJR088C,181,153,5,11
YJR090C,194,169,17,3
YJR091C,304,278,0,17
YJR093C,125,102,1,7
YJR094C,7,6,NA,0
YJR098C,39,30,NA,7
YJR100C,96,75,4,7
YJR102C,55,39,0,9
YJR104C,1914,1442,130,164
YJR109C,2788,2629,30,47
YJR111C,68,62,NA,4
YJR113C,228,205,6,6
YJR118C,107,76,6,9
YJR119C,67,64,NA,0
YJR124C,110,94,0,10
YJR125C,273,237,10,9
YJR126C,190,184,NA,4
YJR127C,283,278,NA,4
YJR129C,52,48,0,1
YJR130C,197,178,0,10
YJR134C,85,81,2,0
YJR135C,27,25,0,NA
YJR136C,66,60,NA,3
YJR137C,239,235,NA,2
YJR139C,1216,1021,32,57
YJR140C,170,124,NA,44
YJR143C,969,884,29,39
YJR145C,7412,6689,0,279
YJR150C,2,2,0,0
YJR151C,193,150,39,NA
YJR156C,93,68,NA,15
YJR161C,738,579,NA,119
YJL218W,10,10,0,0
YJL217W,157,126,0,9
YJL214W,62,37,NA,22
YJL213W,9,7,NA,1
YJL210W,144,123,0,5
YJL209W,69,59,4,2
