GeneID,xrn1.2
YKR083C,418
YKR084C,573
YKR085C,1738
YKR086W,145
YKR087C,1066
YKR088C,556
YKR089C,265
YKR090W,161
YKR091W,1414
YKR092C,238
YKR093W,3514
YKR094C,10562
YKR095W,1103
YKR095W-A,852
YKR096W,381
YKR097W,0
YKR098C,449
YKR099W,245
YKR100C,1449
YKR101W,102
YKR106W,30
YLL001W,410
YLL002W,384
YLL003W,607
YLL004W,277
YLL006W,1263
YLL007C,405
YLL008W,2694
YLL009C,1340
YLL010C,961
YLL011W,820
YLL012W,283
YLL013C,648
YLL014W,4066
YLL015W,610
YLL018C,5302
YLL018C-A,1033
YLL019C,588
YLL021W,468
YLL022C,474
YLL023C,443
YLL024C,22443
YLL025W,175
YLL026W,4163
YLL027W,944
YLL028W,414
YLL029W,513
YLL031C,1898
YLL032C,292
YLL033W,598
YLL034C,731
YLL035W,353
YLL036C,410
YLL038C,369
YLL039C,4254
YLL040C,284
YLL041C,3594
YLL042C,139
YLL043W,375
YLL045C,73016
YLL046C,0
YLL047W,0
YLL048C,2358
YLL049W,398
YLL050C,6379
YLL051C,446
YLL052C,0
YLL054C,485
YLL055W,297
YLL056C,67
YLL057C,0
YLL058W,203
YLL059C,28
YLL060C,112
YLL061W,617
YLL062C,288
YLL063C,219
YLL066C,0
YLR001C,367
YLR002C,680
YLR003C,1481
YLR004C,25
YLR005W,410
YLR006C,717
YLR007W,1177
YLR008C,3839
YLR009W,2907
YLR010C,776
YLR011W,251
YLR014C,561
YLR015W,495
YLR016C,952
YLR017W,2006
YLR018C,790
YLR019W,2321
YLR020C,642
YLR021W,1375
YLR022C,2140
YLR023C,1420
YLR024C,86
YLR025W,1196
YLR026C,369
YLR027C,8333
YLR028C,828
YLR029C,45242
YLR031W,22
YLR032W,140
YLR033W,631
YLR034C,393
YLR035C,198
YLR036C,902
YLR037C,0
YLR038C,3166
YLR040C,531
YLR041W,47
YLR042C,444
YLR043C,5024
YLR044C,29315
YLR045C,321
YLR046C,56
YLR047C,372
YLR048W,128829
YLR049C,337
YLR050C,2336
YLR051C,2476
YLR052W,855
YLR053C,0
YLR055C,169
YLR056W,7372
YLR057W,453
YLR058C,8938
YLR059C,1720
YLR060W,3139
YLR061W,32511
YLR062C,0
YLR063W,190
YLR064W,1153
YLR065C,1519
YLR066W,3066
YLR067C,335
YLR068W,1291
YLR069C,699
YLR071C,754
YLR072W,277
YLR073C,4298
YLR074C,2023
YLR075W,79251
YLR076C,0
YLR077W,445
YLR078C,582
YLR079W,760
YLR080W,0
YLR082C,151
YLR083C,2021
YLR084C,682
YLR085C,621
YLR086W,98
YLR087C,396
YLR088W,1475
YLR089C,1999
YLR090W,753
YLR091W,346
YLR092W,24
YLR093C,920
YLR094C,384
YLR095C,488
YLR096W,271
YLR097C,414
YLR098C,255
YLR099C,854
YLR099W-A,461
YLR100W,6151
YLR101C,0
YLR102C,312
YLR103C,228
YLR104W,1701
YLR105C,767
YLR106C,1171
YLR107W,457
YLR108C,193
YLR109W,22827
YLR110C,236160
YLR112W,190
YLR113W,2326
YLR114C,426
YLR115W,291
YLR116W,414
YLR117C,283
YLR118C,2037
YLR119W,560
YLR120C,3374
YLR120W-A,293
YLR121C,582
YLR123C,197
YLR126C,291
YLR127C,275
YLR128W,437
YLR129W,1606
YLR130C,2186
YLR131C,59
YLR132C,258
YLR133W,330
YLR134W,689
YLR135W,96
YLR136C,190
YLR137W,332
YLR138W,541
YLR139C,787
YLR140W,54
YLR141W,465
YLR142W,768
YLR143W,85
YLR144C,1195
YLR145W,678
YLR146C,1254
YLR146W-A,1291
YLR147C,2366
YLR148W,332
YLR149C,134
YLR150W,16977
YLR151C,147
YLR152C,364
YLR153C,6518
YLR154C,716
YLR154C-G,0
YLR163C,1232
YLR164W,732
YLR165C,254
YLR166C,965
YLR167W,43172
YLR168C,1677
YLR170C,1389
YLR171W,0
YLR172C,5584
YLR173W,175
YLR174W,67
YLR175W,2082
YLR176C,28
YLR177W,451
YLR178C,984
YLR179C,4587
YLR180W,22844
YLR181C,360
YLR182W,281
YLR183C,288
YLR185W,41974
YLR186W,3401
YLR187W,231
YLR188W,1119
YLR189C,422
YLR190W,2071
YLR191W,226
YLR192C,1796
YLR193C,783
YLR194C,3353
YLR195C,1109
YLR196W,1366
YLR197W,6178
YLR199C,953
YLR200W,1234
YLR201C,504
YLR203C,3350
YLR204W,2218
YLR205C,404
YLR206W,1409
YLR207W,413
YLR208W,1524
YLR209C,1175
YLR210W,324
YLR211C,219
YLR212C,390
YLR213C,0
YLR214W,2115
YLR215C,321
YLR216C,3862
YLR219W,333
YLR220W,833
YLR221C,975
YLR222C,810
YLR223C,431
YLR224W,1586
YLR225C,643
YLR226W,539
YLR227C,249
YLR228C,273
YLR229C,10038
YLR230W,106
YLR231C,38
YLR233C,195
YLR234W,111
YLR236C,35
YLR237W,130
YLR238W,140
YLR239C,861
YLR240W,479
YLR241W,352
YLR242C,885
YLR243W,637
YLR244C,2070
YLR245C,1408
YLR246W,833
YLR247C,306
YLR248W,1370
YLR249W,91734
YLR250W,1006
YLR251W,435
YLR253W,646
YLR254C,231
YLR255C,0
YLR256W,323
YLR257W,3383
YLR258W,603
YLR259C,3394
YLR260W,228
YLR261C,58
YLR262C,1932
YLR262C-A,3342
YLR263W,40
YLR264W,69616
YLR265C,519
YLR266C,0
YLR267W,45
YLR268W,1787
YLR270W,1136
YLR271W,143
YLR272C,273
YLR273C,231
YLR274W,608
YLR275W,1635
YLR276C,706
YLR277C,324
YLR278C,227
YLR281C,435
YLR283W,652
YLR284C,23
YLR285W,2269
YLR286C,3755
YLR286W-A,0
YLR287C,1155
YLR287C-A,7943
YLR288C,424
YLR289W,199
YLR290C,748
YLR291C,1281
YLR292C,1232
YLR293C,17420
YLR295C,6108
YLR297W,999
YLR298C,496
YLR299C-A,0
YLR299W,262
YLR300W,7823
YLR301W,840
YLR303W,13966
YLR304C,9030
YLR305C,387
YLR306W,420
YLR307C-A,0
YLR307W,0
YLR309C,620
YLR310C,580
YLR312C,25
YLR312W-A,1528
YLR313C,155
YLR314C,725
YLR315W,468
YLR316C,295
YLR317W,0
YLR318W,121
YLR319C,277
YLR320W,515
YLR321C,367
YLR322W,0
YLR323C,221
YLR324W,365
YLR325C,19084
YLR326W,300
YLR327C,1166
YLR328W,909
YLR330W,1349
YLR332W,1016
YLR333C,16978
YLR335W,577
YLR336C,225
YLR337C,558
YLR340W,76172
YLR342W,6302
YLR344W,30235
YLR345W,333
YLR346C,31
YLR347C,2018
YLR348C,1744
YLR349W,0
YLR350W,2256
YLR351C,3003
YLR352W,229
YLR353W,362
YLR354C,8942
YLR355C,24530
YLR356W,1210
YLR357W,538
YLR359W,1038
YLR360W,957
YLR361C,349
YLR361C-A,509
YLR362W,146
YLR363C,1356
YLR363W-A,2220
YLR364W,142
YLR365W,0
YLR367W,24304
YLR368W,156
YLR369W,394
YLR370C,3890
YLR371W,618
YLR372W,3853
YLR373C,493
YLR374C,0
YLR375W,3992
YLR376C,423
YLR378C,1557
YLR380W,503
YLR381W,107
YLR382C,488
YLR383W,241
YLR384C,1142
YLR385C,335
YLR386W,541
YLR387C,1096
YLR388W,5682
YLR389C,800
YLR390W,189
YLR390W-A,19601
YLR392C,157
YLR393W,218
YLR395C,12721
YLR396C,792
YLR397C,720
YLR398C,555
YLR399C,765
YLR401C,262
YLR403W,19
YLR404W,645
YLR405W,529
YLR406C,37604
YLR407W,617
YLR408C,485
YLR409C,1246
YLR410W,383
YLR411W,50
YLR412W,1743
YLR413W,9468
YLR414C,2215
YLR417W,149
YLR418C,599
YLR419W,68
YLR420W,664
YLR421C,8342
YLR422W,333
YLR423C,130
YLR424W,275
YLR425W,115
YLR426W,1705
YLR427W,397
YLR428C,0
YLR429W,2067
YLR430W,659
YLR431C,203
YLR432W,3045
YLR433C,105
YLR435W,1151
YLR436C,868
YLR437C,2699
YLR438C-A,1672
YLR438W,676
YLR439W,596
YLR440C,314
YLR441C,16922
YLR442C,294
YLR443W,660
YLR444C,0
YLR446W,71
YLR447C,6645
YLR448W,37889
YLR449W,1434
YLR450W,1008
YLR451W,353
YLR452C,1692
YLR453C,230
YLR454W,1266
YLR455W,989
YLR456W,458
YLR457C,262
YLR459W,574
YLR460C,0
YML001W,4343
YML003W,406
YML004C,2141
YML005W,804
YML006C,534
YML007W,1655
YML008C,1594
YML009C,1762
YML010W,1382
YML011C,567
YML012W,7819
YML013W,579
YML014W,300
YML015C,377
YML016C,1300
YML017W,410
YML018C,1520
YML019W,2973
YML020W,195
YML021C,479
YML022W,8386
YML023C,2523
YML024W,94214
YML025C,741
YML026C,52148
YML027W,964
YML028W,27600
YML029W,533
YML030W,1845
YML031W,2607
YML032C,889
YML034W,530
YML035C,467
YML036W,1188
YML037C,66
YML038C,1081
YML041C,518
YML043C,178
YML046W,477
YML048W,8170
YML050W,412
YML051W,313
YML052W,2753
YML053C,298
YML054C,78
YML055W,4059
YML056C,8515
YML057C-A,0
YML057W,696
YML058W,34595
YML058W-A,48
YML059C,631
YML060W,64
YML061C,299
YML062C,167
YML063W,33174
YML064C,535
YML065W,259
YML066C,32
YML067C,2838
YML068W,298
YML069W,1010
YML070W,1438
YML071C,388
YML072C,2039
YML073C,38523
YML074C,2138
YML075C,2689
YML076C,435
YML077W,2553
YML078W,1663
YML079W,1966
YML080W,405
YML081C-A,5848
YML081W,1519
YML082W,935
YML085C,1750
YML086C,898
YML087C,60
YML088W,510
YML089C,0
YML091C,814
YML092C,1874
YML093W,647
YML094W,2089
YML095C,185
YML096W,759
YML097C,362
YML098W,2720
YML099C,646
YML100W,1466
YML100W-A,0
YML101C,1416
YML101C-A,0
YML102W,679
YML103C,1015
YML104C,119
YML105C,565
YML106W,3498
YML107C,522
YML108W,2126
YML109W,302
YML110C,2193
YML111W,581
YML112W,539
YML113W,1045
YML114C,1230
YML115C,1017
YML116W,780
YML117W,806
YML118W,0
YML119W,449
YML120C,1536
YML121W,623
YML123C,2802
YML124C,1909
YML125C,1826
YML127W,1169
YML128C,812
YML129C,1715
YML130C,1458
YML131W,438
YMR001C,1036
YMR001C-A,101
YMR002W,12362
YMR003W,964
YMR004W,379
YMR005W,454
YMR006C,276
YMR007W,0
YMR008C,783
YMR009W,1233
YMR010W,1909
YMR011W,1163
YMR012W,5452
YMR013C,262
YMR013C-A,0
YMR014W,361
YMR015C,560
YMR016C,1152
YMR020W,463
YMR021C,349
YMR022W,5232
YMR023C,30
YMR024W,726
YMR025W,160
YMR026C,725
YMR027W,625
YMR028W,612
YMR029C,366
YMR030W,131
YMR031C,341
YMR032W,145
YMR033W,488
YMR034C,31
YMR035W,1494
YMR036C,426
YMR037C,486
YMR038C,1204
YMR039C,626
YMR040W,267
YMR041C,474
YMR042W,852
YMR043W,811
YMR044W,653
YMR046C,38
YMR047C,375
YMR048W,427
YMR049C,1170
YMR051C,191
YMR052W,254
YMR053C,100
YMR054W,1819
YMR055C,337
YMR056C,111
YMR057C,0
YMR058W,8769
YMR059W,824
YMR060C,857
YMR061W,1040
YMR062C,889
YMR063W,403
YMR064W,582
YMR066W,147
YMR067C,736
YMR068W,138
YMR070W,312
YMR071C,3525
YMR072W,4513
YMR073C,321
YMR074C,8719
YMR075W,544
YMR076C,162
YMR077C,521
YMR078C,349
YMR079W,8680
YMR080C,3087
YMR081C,36
YMR083W,2247
YMR084W,0
YMR086C-A,92
YMR086W,289
YMR087W,168
YMR088C,1382
YMR089C,1752
YMR090W,530
YMR091C,302
YMR092C,822
YMR093W,1912
YMR094W,414
YMR095C,27
YMR096W,385
YMR097C,443
YMR098C,320
YMR099C,1025
YMR100W,1160
YMR102C,230
YMR103C,0
YMR104C,311
YMR105C,843
YMR106C,183
YMR107W,31
YMR108W,3712
YMR109W,558
YMR110C,708
YMR111C,97
YMR112C,1570
YMR113W,444
YMR114C,170
YMR115W,349
YMR116C,14240
YMR117C,1065
YMR118C,0
YMR119W,438
YMR120C,2190
YMR121C,659
YMR122W-A,19519
YMR123W,7433
YMR124W,324
YMR125W,2293
YMR126C,667
YMR127C,633
YMR128W,341
YMR129W,424
YMR130W,1631
YMR131C,1382
YMR132C,639
YMR134W,581
YMR135C,400
YMR136W,500
YMR137C,88
YMR138W,198
YMR139W,163
YMR140W,236
YMR141C,0
YMR142C,58373
YMR143W,72344
YMR144W,300
YMR145C,3862
YMR146C,7986
YMR147W,279
YMR148W,617
YMR149W,2944
YMR150C,778
YMR152W,321
YMR153W,256
YMR154C,176
YMR155W,147
YMR156C,184
YMR157C,1853
YMR158W,1522
YMR159C,250
YMR160W,49
YMR161W,566
YMR162C,197
YMR163C,421
YMR164C,105
YMR165C,193
YMR166C,245
YMR167W,257
YMR168C,352
YMR169C,620
YMR170C,322
YMR171C,914
YMR173W,1001
YMR173W-A,0
YMR174C,106
YMR175W,126
YMR176W,554
YMR177W,257
YMR178W,742
YMR179W,246
YMR180C,1133
YMR181C,489
YMR182C,387
YMR183C,4324
YMR184W,1506
YMR185W,269
YMR186W,16213
YMR187C,105
YMR188C,628
YMR189W,2439
YMR190C,146
YMR191W,1013
YMR192W,222
YMR193W,871
YMR194C-A,38
YMR194C-B,172
YMR194W,18149
YMR195W,1790
YMR196W,176
YMR197C,1163
YMR198W,189
YMR199W,644
YMR200W,2449
YMR201C,154
YMR202W,14918
YMR203W,9501
YMR204C,29
YMR205C,10722
YMR206W,36
YMR207C,63
YMR208W,1311
YMR209C,749
YMR210W,186
YMR211W,322
YMR212C,1687
YMR213W,52
YMR214W,1029
YMR215W,1723
YMR216C,1434
YMR217W,11369
YMR218C,608
YMR219W,297
YMR220W,3168
YMR221C,1190
YMR222C,1498
YMR223W,1007
YMR224C,163
YMR225C,1983
YMR226C,7585
YMR227C,189
YMR228W,422
YMR229C,1248
YMR230W,50857
YMR231W,301
YMR233W,895
YMR234W,123
YMR235C,2213
YMR236W,4392
YMR237W,1078
YMR238W,1164
YMR239C,993
YMR240C,139
YMR241W,2642
YMR242C,117518
YMR243C,5262
YMR244C-A,422
YMR245W,23
YMR246W,3248
YMR247C,418
YMR250W,566
YMR251W-A,16402
YMR252C,270
YMR253C,176
YMR255W,825
YMR256C,2710
YMR257C,642
YMR258C,1257
YMR259C,505
YMR260C,11102
YMR261C,884
YMR262W,916
YMR263W,504
YMR264W,826
YMR265C,268
YMR266W,916
YMR267W,715
YMR268C,282
YMR269W,869
YMR270C,333
YMR271C,489
YMR272C,6287
YMR273C,421
YMR274C,506
YMR275C,611
YMR276W,1061
YMR277W,861
YMR278W,306
YMR280C,0
YMR281W,410
YMR282C,186
YMR283C,301
YMR284W,479
YMR285C,314
YMR286W,2609
YMR287C,229
YMR288W,347
YMR289W,1180
YMR290C,2775
YMR291W,661
YMR292W,2467
YMR293C,318
YMR294W,340
YMR295C,5188
YMR296C,1908
YMR297W,8380
YMR298W,1824
YMR299C,401
YMR300C,744
YMR301C,258
YMR302C,1098
YMR303C,61
YMR304W,1080
YMR305C,4789
YMR306W,57
YMR307W,15415
YMR308C,1710
YMR309C,2883
YMR310C,1725
YMR311C,540
YMR312W,234
YMR313C,842
YMR314W,5414
YMR315W,2022
YMR315W-A,93
YMR316W,902
YMR318C,3359
YMR319C,2016
YMR320W,65
YNL001W,619
YNL002C,2830
YNL003C,1283
YNL004W,1262
YNL005C,1686
YNL006W,1870
YNL007C,1216
YNL008C,426
YNL009W,0
YNL010W,4011
YNL011C,634
YNL013C,0
YNL015W,8616
YNL016W,3141
YNL020C,252
YNL021W,198
YNL022C,519
YNL023C,345
YNL024C,310
YNL024C-A,4757
YNL025C,641
YNL026W,540
YNL027W,292
YNL029C,168
YNL030W,19804
YNL031C,20802
YNL032W,566
YNL035C,625
YNL036W,1405
YNL037C,5049
YNL038W,1479
YNL039W,240
YNL040W,713
YNL041C,433
YNL042W,231
YNL042W-B,664
YNL043C,69
YNL044W,6969
YNL045W,1508
YNL046W,1709
YNL047C,312
YNL048W,1281
YNL049C,1005
YNL050C,245
YNL051W,1133
YNL052W,7742
YNL053W,181
YNL054W,254
YNL055C,29326
YNL056W,1184
YNL058C,1371
YNL059C,487
YNL061W,1914
YNL062C,1041
YNL063W,534
YNL064C,4913
YNL065W,411
YNL066W,6548
YNL067W,6900
YNL068C,170
YNL069C,32829
YNL070W,3583
YNL071W,3858
YNL072W,222
YNL073W,902
YNL074C,1701
YNL075W,844
YNL076W,129
YNL077W,27
YNL078W,119
YNL079C,4613
YNL080C,941
YNL081C,1917
YNL082W,239
YNL083W,408
YNL084C,2257
YNL085W,1395
YNL086W,284
YNL087W,428
YNL088W,349
YNL090W,972
YNL091W,311
YNL092W,80
YNL093W,0
YNL094W,1568
YNL095C,159
YNL096C,15787
YNL097C,290
YNL097W-A,174
YNL098C,1633
YNL099C,958
YNL100W,1305
YNL101W,777
YNL102W,351
YNL103W,444
YNL104C,14721
YNL106C,73
YNL107W,427
YNL108C,847
YNL109W,58
YNL110C,1816
YNL111C,2716
YNL112W,3548
YNL113W,2583
YNL114C,0
YNL115C,308
YNL116W,763
YNL118C,257
YNL119W,233
YNL121C,1824
YNL122C,913
YNL123W,674
YNL124W,206
YNL125C,1465
YNL126W,201
YNL127W,752
YNL129W,558
YNL130C,5406
YNL131W,8441
YNL132W,895
YNL133C,408
YNL134C,1623
YNL135C,21285
YNL136W,523
YNL137C,2142
YNL138W,1409
YNL138W-A,514
YNL139C,467
YNL141W,1700
YNL142W,1473
YNL144C,33
YNL145W,42108
YNL146C-A,324
YNL146W,148
YNL147W,3359
YNL148C,136
YNL149C,4969
YNL151C,813
YNL152W,505
YNL153C,1918
YNL154C,730
YNL155W,1710
YNL156C,1586
YNL157W,2154
YNL158W,1055
YNL159C,484
YNL160W,2004
YNL161W,431
YNL162W,18204
YNL162W-A,638
YNL163C,627
YNL164C,377
YNL165W,440
YNL166C,1205
YNL167C,1193
YNL168C,1673
YNL169C,1114
YNL172W,235
YNL173C,470
YNL175C,720
YNL176C,791
YNL177C,518
YNL178W,31606
YNL179C,31
YNL180C,547
YNL181W,588
YNL182C,910
YNL183C,731
YNL185C,2985
YNL186W,469
YNL187W,326
YNL188W,227
YNL189W,3527
YNL190W,21911
YNL191W,820
YNL192W,2599
YNL193W,335
YNL194C,52
YNL197C,1456
YNL199C,448
YNL200C,539
YNL201C,682
YNL202W,36
YNL203C,34
YNL206C,510
YNL207W,656
YNL208W,4953
YNL209W,16837
YNL211C,983
YNL212W,433
YNL213C,491
YNL214W,407
YNL215W,351
YNL216W,283
YNL217W,1777
YNL218W,318
YNL219C,1036
YNL220W,3718
YNL221C,581
YNL222W,1519
YNL223W,220
YNL224C,286
YNL225C,81
YNL227C,257
YNL229C,540
YNL230C,322
YNL231C,861
YNL232W,509
YNL233W,319
YNL234W,147
YNL236W,531
YNL237W,126
YNL238W,904
YNL239W,1309
YNL240C,1361
YNL241C,1488
YNL242W,90
YNL243W,662
YNL244C,9223
YNL245C,304
YNL246W,1273
YNL247W,1952
YNL248C,1087
YNL249C,205
YNL250W,227
YNL251C,2094
YNL252C,850
YNL253W,163
YNL254C,221
YNL255C,7624
YNL256W,975
YNL257C,976
YNL258C,429
YNL259C,967
YNL261W,678
YNL262W,317
YNL263C,2485
YNL264C,460
YNL265C,476
YNL267W,523
YNL268W,831
YNL270C,159
YNL271C,536
YNL272C,334
YNL273W,80
YNL274C,682
YNL275W,547
YNL276C,243
YNL277W,0
YNL277W-A,24
YNL278W,111
YNL279W,0
YNL280C,3103
YNL281W,7348
YNL282W,549
YNL283C,874
YNL284C,2456
YNL285W,0
YNL286W,221
YNL287W,7919
YNL288W,1285
YNL289W,1299
YNL290W,646
YNL291C,880
YNL292W,913
YNL293W,338
YNL294C,509
YNL295W,454
YNL297C,517
YNL298W,233
YNL299W,194
YNL300W,9077
YNL301C,779
YNL302C,20604
YNL303W,34
YNL304W,140
YNL305C,1064
YNL306W,5683
YNL307C,4860
YNL308C,879
YNL309W,291
YNL310C,1090
YNL311C,309
YNL312W,1521
YNL313C,1213
YNL314W,311
YNL315C,1149
YNL316C,397
YNL317W,192
YNL320W,516
YNL321W,1927
YNL322C,1133
YNL323W,459
YNL325C,218
YNL326C,250
YNL327W,2914
YNL328C,304
YNL329C,351
YNL330C,717
YNL331C,16
YNL333W,0
YNL334C,20
YNL335W,0
YNR001C,1995
YNR002C,0
YNR003C,647
YNR004W,442
YNR006W,690
YNR007C,383
YNR008W,182
YNR009W,811
YNR010W,593
YNR011C,149
YNR012W,741
YNR013C,2231
YNR014W,250
YNR015W,629
YNR016C,5250
YNR017W,1562
YNR018W,1576
YNR019W,1124
YNR021W,2487
YNR022C,2565
YNR023W,137
YNR024W,602
YNR026C,396
YNR027W,1749
YNR028W,288
YNR029C,261
YNR030W,467
YNR031C,228
YNR032C-A,2483
YNR032W,617
YNR033W,621
YNR034W,267
YNR034W-A,1047
YNR035C,1111
YNR036C,1642
YNR037C,2870
YNR038W,1557
YNR039C,773
YNR040W,910
YNR041C,1103
YNR043W,4714
YNR044W,574
YNR045W,281
YNR046W,5525
YNR047W,847
YNR048W,404
YNR049C,246
YNR050C,1505
YNR051C,1861
YNR052C,1710
YNR053C,3242
YNR054C,609
YNR055C,3808
YNR056C,0
YNR057C,0
YNR058W,260
YNR059W,470
YNR060W,0
YNR061C,911
YNR063W,53
YNR064C,18
YNR066C,992
YNR067C,3063
YNR068C,0
YNR069C,88
YNR070W,0
YNR074C,42
YNR075W,1270
YOL001W,1710
YOL002C,681
YOL003C,306
YOL004W,884
YOL005C,3174
YOL006C,157
YOL007C,1091
YOL008W,837
YOL009C,374
YOL010W,548
YOL011W,3020
YOL012C,2347
YOL013C,427
YOL014W,847
YOL015W,41
YOL016C,1116
YOL017W,96
YOL018C,463
YOL019W,579
YOL020W,2962
YOL021C,809
YOL022C,955
YOL023W,314
YOL025W,159
YOL026C,2288
YOL027C,874
YOL028C,568
YOL030W,4990
YOL031C,539
YOL032W,414
YOL033W,407
YOL034W,137
YOL035C,0
YOL036W,931
YOL038C-A,25
YOL038W,2217
YOL039W,46700
YOL040C,122203
YOL041C,1235
YOL042W,881
YOL043C,284
YOL044W,330
YOL045W,461
YOL048C,311
YOL049W,723
YOL050C,0
YOL051W,1001
YOL052C,1079
YOL052C-A,895
YOL054W,319
YOL055C,67
YOL056W,515
YOL057W,568
YOL058W,1135
YOL059W,1363
YOL060C,570
YOL061W,7534
YOL062C,2542
YOL063C,327
YOL064C,1507
YOL065C,437
YOL066C,220
YOL067C,932
YOL069W,531
YOL070C,947
YOL071W,358
YOL072W,524
YOL073C,810
YOL075C,146
YOL076W,279
YOL077C,3017
YOL077W-A,2654
YOL078W,158
YOL080C,310
YOL081W,625
YOL082W,879
YOL083C-A,0
YOL083W,133
YOL084W,0
YOL085W-A,74
YOL086C,54491
YOL086W-A,880
YOL087C,126
YOL088C,735
YOL089C,91
YOL090W,361
YOL092W,1890
YOL093W,721
YOL094C,560
YOL095C,218
YOL096C,509
YOL097C,1726
YOL097W-A,191
YOL098C,811
YOL100W,248
YOL101C,368
YOL102C,1868
YOL103W,1584
YOL103W-A,98
YOL104C,53
YOL105C,180
YOL107W,293
YOL108C,758
YOL109W,28346
YOL110W,138
YOL111C,1472
YOL112W,557
YOL113W,560
YOL114C,28
YOL115W,220
YOL116W,181
YOL117W,1351
YOL119C,913
YOL120C,85778
YOL121C,40054
YOL122C,278
YOL123W,3011
YOL124C,574
YOL125W,664
YOL126C,532
YOL127W,59430
YOL128C,339
YOL129W,2034
YOL130W,744
YOL133W,5264
YOL135C,117
YOL136C,3003
YOL137W,575
YOL138C,421
YOL139C,9115
YOL140W,145
YOL141W,324
YOL142W,1081
YOL143C,2960
YOL144W,481
YOL145C,900
YOL146W,554
YOL147C,1138
YOL148C,487
YOL149W,1326
YOL151W,175
YOL152W,527
YOL154W,74
YOL155C,213
YOL158C,2852
YOL159C,878
YOL159C-A,1010
YOL160W,35
YOL162W,49
YOL163W,24
YOL164W,226
YOL164W-A,79
YOL165C,27
YOR001W,735
YOR002W,1594
YOR003W,0
YOR004W,1037
YOR005C,0
YOR006C,512
YOR007C,6757
YOR008C,1393
YOR008W-B,182
YOR010C,49
YOR011W,0
YOR012W,158
YOR014W,1255
YOR016C,3646
YOR017W,171
YOR018W,253
YOR019W,0
YOR020C,23422
YOR020W-A,1222
YOR021C,3367
YOR022C,213
YOR023C,706
YOR025W,354
YOR026W,634
YOR027W,1752
YOR028C,447
YOR030W,281
YOR032C,139
YOR032W-A,0
YOR033C,476
YOR034C,545
YOR035C,338
YOR036W,503
YOR037W,309
YOR038C,193
YOR039W,936
YOR040W,63
YOR042W,730
YOR043W,1605
YOR044W,425
YOR045W,1676
YOR046C,1055
YOR047C,740
YOR048C,1212
YOR049C,0
YOR051C,1193
YOR052C,3979
YOR053W,0
YOR054C,165
YOR056C,1215
YOR057W,1018
YOR058C,339
YOR059C,306
YOR060C,692
YOR061W,1249
YOR062C,470
YOR063W,24140
YOR064C,804
YOR065W,1406
YOR066W,430
YOR067C,1622
YOR069W,494
YOR070C,398
YOR071C,65
YOR073W,380
YOR074C,477
YOR075W,626
YOR076C,302
YOR077W,258
YOR078W,1484
YOR079C,1051
YOR080W,353
YOR081C,199
YOR083W,37
YOR084W,0
YOR085W,3420
YOR086C,1070
YOR087W,1063
YOR089C,2102
YOR090C,914
YOR091W,1307
YOR092W,838
YOR093C,562
YOR094W,636
YOR095C,2263
YOR096W,87172
YOR097C,510
YOR098C,725
YOR099W,3283
YOR100C,0
YOR101W,1686
YOR103C,2308
YOR104W,481
YOR105W,0
YOR106W,565
YOR107W,869
YOR108C-A,0
YOR108W,1123
YOR109W,1477
YOR110W,353
YOR111W,598
YOR112W,644
YOR113W,369
YOR114W,74
YOR115C,1217
YOR116C,1159
YOR117W,2047
YOR118W,451
YOR119C,289
YOR120W,1162
YOR122C,14005
YOR123C,625
YOR124C,466
YOR125C,546
YOR126C,244
YOR127W,987
YOR128C,2090
YOR129C,248
YOR130C,1507
YOR131C,1097
YOR132W,454
YOR133W,13243
YOR134W,92
YOR136W,2046
YOR137C,104
YOR138C,264
YOR140W,325
YOR141C,503
YOR142W,5646
YOR143C,880
YOR144C,225
YOR145C,3344
YOR147W,303
YOR148C,893
YOR149C,819
YOR150W,1361
YOR151C,953
YOR152C,296
YOR153W,3273
YOR154W,521
YOR155C,747
YOR156C,49
YOR157C,2108
YOR158W,1205
YOR159C,2804
YOR160W,423
YOR161C,614
YOR161W-A,87
YOR162C,76
YOR163W,1724
YOR164C,1507
YOR165W,802
YOR166C,436
YOR167C,9388
YOR168W,5776
YOR171C,810
YOR172W,234
YOR173W,181
YOR174W,955
YOR175C,999
YOR176W,2314
YOR177C,0
YOR178C,272
YOR179C,734
YOR180C,375
YOR181W,679
YOR182C,6606
YOR184W,2839
YOR185C,1580
YOR186C-A,0
YOR186W,27
YOR187W,4613
YOR188W,440
YOR189W,830
YOR190W,0
YOR191W,497
YOR192C-B,184
YOR193W,498
YOR194C,747
YOR195W,330
YOR196C,1273
YOR197W,1496
YOR198C,1239
YOR200W,0
YOR201C,784
YOR202W,1924
YOR204W,7148
YOR205C,681
YOR206W,3424
YOR207C,2253
YOR208W,734
YOR209C,3818
YOR210W,7096
YOR211C,607
YOR212W,1632
YOR213C,629
YOR215C,1516
YOR216C,392
YOR217W,692
YOR219C,338
YOR220W,1124
YOR221C,1011
YOR222W,2603
YOR223W,182
YOR224C,6791
YOR226C,320
YOR227W,865
YOR228C,619
YOR229W,131
YOR230W,1844
YOR231C-A,0
YOR231W,453
YOR232W,2713
YOR233W,436
YOR234C,23250
YOR236W,1110
YOR237W,0
YOR238W,904
YOR239W,1728
YOR243C,1411
YOR244W,331
YOR245C,678
YOR246C,2970
YOR247W,36990
YOR248W,175
YOR249C,484
