GeneID,xrn1.1
YKR094C,10833
YKR095W,904
YKR095W-A,696
YKR096W,349
YKR097W,0
YKR098C,386
YKR099W,231
YKR100C,1340
YKR101W,95
YKR106W,15
YLL001W,395
YLL002W,372
YLL003W,595
YLL004W,250
YLL006W,1223
YLL007C,317
YLL008W,2461
YLL009C,1063
YLL010C,827
YLL011W,757
YLL012W,299
YLL013C,655
YLL014W,3948
YLL015W,689
YLL018C,5603
YLL018C-A,1048
YLL019C,555
YLL021W,412
YLL022C,379
YLL023C,405
YLL024C,22290
YLL025W,157
YLL026W,4370
YLL027W,957
YLL028W,472
YLL029W,536
YLL031C,2089
YLL032C,242
YLL033W,561
YLL034C,735
YLL035W,390
YLL036C,376
YLL038C,335
YLL039C,3917
YLL040C,239
YLL041C,3549
YLL042C,150
YLL043W,419
YLL045C,68305
YLL046C,0
YLL047W,0
YLL048C,2652
YLL049W,428
YLL050C,5564
YLL051C,464
YLL052C,0
YLL054C,430
YLL055W,312
YLL056C,56
YLL057C,0
YLL058W,166
YLL059C,23
YLL060C,113
YLL061W,718
YLL062C,256
YLL063C,158
YLL066C,0
YLR001C,365
YLR002C,640
YLR003C,1402
YLR004C,34
YLR005W,422
YLR006C,709
YLR007W,1143
YLR008C,3189
YLR009W,2475
YLR010C,588
YLR011W,203
YLR014C,504
YLR015W,506
YLR016C,805
YLR017W,1987
YLR018C,767
YLR019W,2216
YLR020C,586
YLR021W,1170
YLR022C,1902
YLR023C,1390
YLR024C,84
YLR025W,1061
YLR026C,370
YLR027C,7880
YLR028C,761
YLR029C,43064
YLR031W,22
YLR032W,110
YLR033W,540
YLR034C,416
YLR035C,187
YLR036C,783
YLR037C,0
YLR038C,2878
YLR040C,529
YLR041W,42
YLR042C,395
YLR043C,4380
YLR044C,35650
YLR045C,307
YLR046C,58
YLR047C,429
YLR048W,132760
YLR049C,337
YLR050C,1905
YLR051C,2436
YLR052W,771
YLR053C,0
YLR055C,148
YLR056W,7599
YLR057W,513
YLR058C,9155
YLR059C,1617
YLR060W,3016
YLR061W,30194
YLR062C,0
YLR063W,133
YLR064W,1109
YLR065C,1331
YLR066W,2711
YLR067C,337
YLR068W,1123
YLR069C,685
YLR071C,683
YLR072W,301
YLR073C,4072
YLR074C,1656
YLR075W,77148
YLR076C,0
YLR077W,371
YLR078C,510
YLR079W,701
YLR080W,0
YLR082C,103
YLR083C,2018
YLR084C,749
YLR085C,603
YLR086W,99
YLR087C,391
YLR088W,1478
YLR089C,1814
YLR090W,628
YLR091W,297
YLR092W,29
YLR093C,750
YLR094C,350
YLR095C,386
YLR096W,227
YLR097C,436
YLR098C,237
YLR099C,804
YLR099W-A,338
YLR100W,5967
YLR101C,0
YLR102C,268
YLR103C,194
YLR104W,1560
YLR105C,737
YLR106C,1237
YLR107W,452
YLR108C,198
YLR109W,22198
YLR110C,264199
YLR112W,145
YLR113W,2336
YLR114C,382
YLR115W,277
YLR116W,408
YLR117C,233
YLR118C,1939
YLR119W,527
YLR120C,3095
YLR120W-A,285
YLR121C,712
YLR123C,192
YLR126C,289
YLR127C,220
YLR128W,387
YLR129W,1502
YLR130C,2195
YLR131C,83
YLR132C,238
YLR133W,343
YLR134W,679
YLR135W,92
YLR136C,187
YLR137W,321
YLR138W,505
YLR139C,800
YLR140W,60
YLR141W,477
YLR142W,659
YLR143W,88
YLR144C,1179
YLR145W,612
YLR146C,1331
YLR146W-A,1069
YLR147C,1979
YLR148W,321
YLR149C,133
YLR150W,15575
YLR151C,124
YLR152C,395
YLR153C,6621
YLR154C,573
YLR154C-G,0
YLR163C,1072
YLR164W,662
YLR165C,244
YLR166C,893
YLR167W,43915
YLR168C,1472
YLR170C,1159
YLR171W,0
YLR172C,5186
YLR173W,203
YLR174W,61
YLR175W,1777
YLR176C,15
YLR177W,471
YLR178C,809
YLR179C,4313
YLR180W,23898
YLR181C,406
YLR182W,247
YLR183C,238
YLR185W,42281
YLR186W,3072
YLR187W,236
YLR188W,1064
YLR189C,359
YLR190W,1856
YLR191W,199
YLR192C,1660
YLR193C,630
YLR194C,3101
YLR195C,1073
YLR196W,1303
YLR197W,5500
YLR199C,910
YLR200W,1247
YLR201C,496
YLR203C,3201
YLR204W,1762
YLR205C,317
YLR206W,1218
YLR207W,365
YLR208W,1334
YLR209C,1143
YLR210W,334
YLR211C,162
YLR212C,421
YLR213C,0
YLR214W,1963
YLR215C,280
YLR216C,3667
YLR219W,273
YLR220W,787
YLR221C,991
YLR222C,714
YLR223C,363
YLR224W,1566
YLR225C,611
YLR226W,498
YLR227C,192
YLR228C,301
YLR229C,8819
YLR230W,73
YLR231C,54
YLR233C,173
YLR234W,104
YLR236C,33
YLR237W,118
YLR238W,101
YLR239C,786
YLR240W,470
YLR241W,383
YLR242C,874
YLR243W,651
YLR244C,1880
YLR245C,1365
YLR246W,836
YLR247C,322
YLR248W,1305
YLR249W,95319
YLR250W,879
YLR251W,468
YLR253W,628
YLR254C,197
YLR255C,0
YLR256W,274
YLR257W,3019
YLR258W,668
YLR259C,3597
YLR260W,211
YLR261C,47
YLR262C,1789
YLR262C-A,2977
YLR263W,36
YLR264W,59149
YLR265C,430
YLR266C,0
YLR267W,38
YLR268W,1648
YLR270W,1150
YLR271W,107
YLR272C,319
YLR273C,238
YLR274W,622
YLR275W,1444
YLR276C,628
YLR277C,358
YLR278C,168
YLR281C,386
YLR283W,569
YLR284C,20
YLR285W,2057
YLR286C,6332
YLR286W-A,0
YLR287C,1151
YLR287C-A,6578
YLR288C,381
YLR289W,221
YLR290C,635
YLR291C,1341
YLR292C,1192
YLR293C,17282
YLR295C,5564
YLR297W,921
YLR298C,427
YLR299C-A,0
YLR299W,295
YLR300W,8196
YLR301W,821
YLR303W,13237
YLR304C,9456
YLR305C,403
YLR306W,413
YLR307C-A,0
YLR307W,0
YLR309C,506
YLR310C,552
YLR312C,25
YLR312W-A,1317
YLR313C,142
YLR314C,697
YLR315W,467
YLR316C,285
YLR317W,0
YLR318W,144
YLR319C,248
YLR320W,554
YLR321C,339
YLR322W,0
YLR323C,222
YLR324W,419
YLR325C,17659
YLR326W,250
YLR327C,893
YLR328W,1008
YLR330W,1158
YLR332W,1051
YLR333C,16937
YLR335W,549
YLR336C,179
YLR337C,554
YLR340W,81159
YLR342W,7228
YLR344W,27987
YLR345W,279
YLR346C,32
YLR347C,2139
YLR348C,1769
YLR349W,0
YLR350W,2168
YLR351C,2668
YLR352W,229
YLR353W,371
YLR354C,8645
YLR355C,24482
YLR356W,1217
YLR357W,500
YLR359W,1181
YLR360W,929
YLR361C,371
YLR361C-A,496
YLR362W,117
YLR363C,1240
YLR363W-A,1983
YLR364W,119
YLR365W,0
YLR367W,21583
YLR368W,167
YLR369W,358
YLR370C,3561
YLR371W,804
YLR372W,4512
YLR373C,422
YLR374C,0
YLR375W,4233
YLR376C,362
YLR378C,1777
YLR380W,447
YLR381W,118
YLR382C,527
YLR383W,209
YLR384C,1122
YLR385C,361
YLR386W,584
YLR387C,1080
YLR388W,4802
YLR389C,973
YLR390W,155
YLR390W-A,19640
YLR392C,144
YLR393W,266
YLR395C,12262
YLR396C,716
YLR397C,640
YLR398C,499
YLR399C,710
YLR401C,271
YLR403W,29
YLR404W,636
YLR405W,504
YLR406C,34191
YLR407W,606
YLR408C,461
YLR409C,1215
YLR410W,349
YLR411W,37
YLR412W,1788
YLR413W,10778
YLR414C,2187
YLR417W,122
YLR418C,581
YLR419W,82
YLR420W,711
YLR421C,7582
YLR422W,318
YLR423C,104
YLR424W,258
YLR425W,126
YLR426W,1723
YLR427W,328
YLR428C,0
YLR429W,2170
YLR430W,700
YLR431C,205
YLR432W,3044
YLR433C,93
YLR435W,996
YLR436C,956
YLR437C,2603
YLR438C-A,1352
YLR438W,761
YLR439W,581
YLR440C,308
YLR441C,15634
YLR442C,280
YLR443W,675
YLR444C,0
YLR446W,68
YLR447C,6181
YLR448W,37347
YLR449W,1369
YLR450W,1124
YLR451W,341
YLR452C,1644
YLR453C,207
YLR454W,1243
YLR455W,863
YLR456W,343
YLR457C,230
YLR459W,616
YLR460C,0
YML001W,3711
YML003W,483
YML004C,2116
YML005W,731
YML006C,466
YML007W,1539
YML008C,1710
YML009C,1597
YML010W,1191
YML011C,544
YML012W,6794
YML013W,569
YML014W,279
YML015C,325
YML016C,1273
YML017W,412
YML018C,1517
YML019W,2787
YML020W,208
YML021C,446
YML022W,7235
YML023C,2498
YML024W,92592
YML025C,688
YML026C,46813
YML027W,867
YML028W,25788
YML029W,512
YML030W,1532
YML031W,2589
YML032C,826
YML034W,475
YML035C,430
YML036W,934
YML037C,67
YML038C,1137
YML041C,478
YML043C,195
YML046W,413
YML048W,8173
YML050W,423
YML051W,323
YML052W,2449
YML053C,269
YML054C,108
YML055W,3626
YML056C,8734
YML057C-A,0
YML057W,731
YML058W,35096
YML058W-A,40
YML059C,620
YML060W,83
YML061C,320
YML062C,124
YML063W,30586
YML064C,459
YML065W,273
YML066C,25
YML067C,2898
YML068W,292
YML069W,967
YML070W,1437
YML071C,321
YML072C,2068
YML073C,35793
YML074C,1806
YML075C,2899
YML076C,398
YML077W,2120
YML078W,1796
YML079W,1928
YML080W,351
YML081C-A,5525
YML081W,1486
YML082W,904
YML085C,2008
YML086C,1012
YML087C,58
YML088W,490
YML089C,0
YML091C,742
YML092C,1838
YML093W,561
YML094W,1843
YML095C,195
YML096W,776
YML097C,400
YML098W,2092
YML099C,642
YML100W,1470
YML100W-A,0
YML101C,1457
YML101C-A,0
YML102W,683
YML103C,1024
YML104C,130
YML105C,557
YML106W,2952
YML107C,513
YML108W,1871
YML109W,253
YML110C,2293
YML111W,547
YML112W,492
YML113W,974
YML114C,1247
YML115C,1152
YML116W,904
YML117W,863
YML118W,0
YML119W,410
YML120C,1446
YML121W,547
YML123C,3020
YML124C,1614
YML125C,1845
YML127W,1137
YML128C,748
YML129C,1507
YML130C,1261
YML131W,386
YMR001C,895
YMR001C-A,73
YMR002W,11107
YMR003W,885
YMR004W,364
YMR005W,427
YMR006C,299
YMR007W,0
YMR008C,857
YMR009W,1153
YMR010W,2029
YMR011W,1254
YMR012W,5743
YMR013C,195
YMR013C-A,0
YMR014W,367
YMR015C,500
YMR016C,1018
YMR020W,416
YMR021C,285
YMR022W,4583
YMR023C,44
YMR024W,693
YMR025W,162
YMR026C,707
YMR027W,599
YMR028W,514
YMR029C,288
YMR030W,111
YMR031C,328
YMR032W,128
YMR033W,525
YMR034C,24
YMR035W,1256
YMR036C,369
YMR037C,461
YMR038C,1141
YMR039C,569
YMR040W,219
YMR041C,452
YMR042W,750
YMR043W,796
YMR044W,597
YMR046C,29
YMR047C,408
YMR048W,388
YMR049C,1182
YMR051C,172
YMR052W,225
YMR053C,77
YMR054W,1813
YMR055C,369
YMR056C,80
YMR057C,0
YMR058W,8919
YMR059W,785
YMR060C,739
YMR061W,889
YMR062C,780
YMR063W,392
YMR064W,538
YMR066W,158
YMR067C,678
YMR068W,119
YMR070W,313
YMR071C,3436
YMR072W,3908
YMR073C,340
YMR074C,7729
YMR075W,525
YMR076C,168
YMR077C,481
YMR078C,303
YMR079W,8219
YMR080C,3102
YMR081C,42
YMR083W,2249
YMR084W,0
YMR086C-A,89
YMR086W,289
YMR087W,166
YMR088C,1280
YMR089C,1555
YMR090W,479
YMR091C,276
YMR092C,828
YMR093W,1618
YMR094W,401
YMR095C,34
YMR096W,387
YMR097C,422
YMR098C,346
YMR099C,970
YMR100W,1163
YMR102C,187
YMR103C,0
YMR104C,351
YMR105C,828
YMR106C,146
YMR107W,24
YMR108W,3856
YMR109W,527
YMR110C,707
YMR111C,67
YMR112C,1397
YMR113W,455
YMR114C,151
YMR115W,287
YMR116C,14122
YMR117C,950
YMR118C,0
YMR119W,451
YMR120C,2403
YMR121C,549
YMR122W-A,22178
YMR123W,6663
YMR124W,288
YMR125W,2179
YMR126C,616
YMR127C,580
YMR128W,352
YMR129W,443
YMR130W,1536
YMR131C,1346
YMR132C,601
YMR134W,523
YMR135C,420
YMR136W,382
YMR137C,92
YMR138W,147
YMR139W,184
YMR140W,138
YMR141C,0
YMR142C,50326
YMR143W,68960
YMR144W,238
YMR145C,3762
YMR146C,7259
YMR147W,294
YMR148W,587
YMR149W,2782
YMR150C,892
YMR152W,321
YMR153W,251
YMR154C,181
YMR155W,144
YMR156C,145
YMR157C,1706
YMR158W,1290
YMR159C,245
YMR160W,30
YMR161W,614
YMR162C,232
YMR163C,362
YMR164C,92
YMR165C,177
YMR166C,258
YMR167W,242
YMR168C,371
YMR169C,643
YMR170C,284
YMR171C,849
YMR173W,997
YMR173W-A,0
YMR174C,99
YMR175W,114
YMR176W,529
YMR177W,241
YMR178W,623
YMR179W,177
YMR180C,940
YMR181C,592
YMR182C,362
YMR183C,3541
YMR184W,1315
YMR185W,261
YMR186W,15663
YMR187C,88
YMR188C,598
YMR189W,2393
YMR190C,98
YMR191W,1045
YMR192W,196
YMR193W,825
YMR194C-A,30
YMR194C-B,145
YMR194W,18629
YMR195W,1641
YMR196W,163
YMR197C,981
YMR198W,183
YMR199W,589
YMR200W,2341
YMR201C,154
YMR202W,14800
YMR203W,9799
YMR204C,28
YMR205C,10640
YMR206W,22
YMR207C,45
YMR208W,1327
YMR209C,702
YMR210W,184
YMR211W,245
YMR212C,1635
YMR213W,50
YMR214W,1031
YMR215W,1708
YMR216C,1336
YMR217W,10922
YMR218C,573
YMR219W,286
YMR220W,3203
YMR221C,1271
YMR222C,1598
YMR223W,864
YMR224C,157
YMR225C,1761
YMR226C,7231
YMR227C,158
YMR228W,370
YMR229C,1256
YMR230W,49398
YMR231W,313
YMR233W,841
YMR234W,116
YMR235C,2170
YMR236W,4046
YMR237W,1170
YMR238W,1213
YMR239C,830
YMR240C,132
YMR241W,2615
YMR242C,114301
YMR243C,5451
YMR244C-A,358
YMR245W,13
YMR246W,3090
YMR247C,423
YMR250W,463
YMR251W-A,15673
YMR252C,282
YMR253C,155
YMR255W,653
YMR256C,2716
YMR257C,679
YMR258C,1163
YMR259C,495
YMR260C,10835
YMR261C,899
YMR262W,760
YMR263W,427
YMR264W,737
YMR265C,291
YMR266W,985
YMR267W,709
YMR268C,263
YMR269W,741
YMR270C,345
YMR271C,371
YMR272C,6225
YMR273C,360
YMR274C,386
YMR275C,634
YMR276W,1009
YMR277W,920
YMR278W,323
YMR280C,0
YMR281W,436
YMR282C,193
YMR283C,300
YMR284W,453
YMR285C,259
YMR286W,2467
YMR287C,205
YMR288W,264
YMR289W,1115
YMR290C,2786
YMR291W,608
YMR292W,2121
YMR293C,382
YMR294W,313
YMR295C,4602
YMR296C,2058
YMR297W,8493
YMR298W,1850
YMR299C,355
YMR300C,855
YMR301C,269
YMR302C,1152
YMR303C,66
YMR304W,1010
YMR305C,4844
YMR306W,52
YMR307W,15189
YMR308C,1915
YMR309C,2939
YMR310C,1563
YMR311C,508
YMR312W,252
YMR313C,843
YMR314W,4927
YMR315W,1824
YMR315W-A,76
YMR316W,792
YMR318C,3102
YMR319C,1863
YMR320W,49
YNL001W,608
YNL002C,2545
YNL003C,1109
YNL004W,1104
YNL005C,1571
YNL006W,1830
YNL007C,1054
YNL008C,440
YNL009W,0
YNL010W,3738
YNL011C,597
YNL013C,0
YNL015W,8020
YNL016W,3063
YNL020C,232
YNL021W,224
YNL022C,490
YNL023C,332
YNL024C,324
YNL024C-A,4218
YNL025C,649
YNL026W,501
YNL027W,284
YNL029C,152
YNL030W,17757
YNL031C,21719
YNL032W,654
YNL035C,651
YNL036W,1172
YNL037C,4408
YNL038W,1288
YNL039W,215
YNL040W,682
YNL041C,386
YNL042W,210
YNL042W-B,625
YNL043C,65
YNL044W,6938
YNL045W,1532
YNL046W,1494
YNL047C,317
YNL048W,1278
YNL049C,954
YNL050C,210
YNL051W,1110
YNL052W,7849
YNL053W,220
YNL054W,213
YNL055C,26830
YNL056W,946
YNL058C,1270
YNL059C,355
YNL061W,1738
YNL062C,1005
YNL063W,482
YNL064C,4382
YNL065W,456
YNL066W,6623
YNL067W,6447
YNL068C,143
YNL069C,32225
YNL070W,2564
YNL071W,3752
YNL072W,221
YNL073W,812
YNL074C,1608
YNL075W,756
YNL076W,109
YNL077W,25
YNL078W,132
YNL079C,3914
YNL080C,990
YNL081C,1732
YNL082W,232
YNL083W,378
YNL084C,2072
YNL085W,1410
YNL086W,312
YNL087W,497
YNL088W,298
YNL090W,972
YNL091W,283
YNL092W,62
YNL093W,0
YNL094W,1515
YNL095C,151
YNL096C,14586
YNL097C,266
YNL097W-A,174
YNL098C,1368
YNL099C,812
YNL100W,1203
YNL101W,787
YNL102W,369
YNL103W,329
YNL104C,15162
YNL106C,89
YNL107W,367
YNL108C,827
YNL109W,84
YNL110C,1824
YNL111C,2453
YNL112W,3104
YNL113W,2193
YNL114C,0
YNL115C,296
YNL116W,769
YNL118C,264
YNL119W,233
YNL121C,1826
YNL122C,834
YNL123W,686
YNL124W,178
YNL125C,1577
YNL126W,211
YNL127W,722
YNL129W,507
YNL130C,5160
YNL131W,8644
YNL132W,807
YNL133C,372
YNL134C,1671
YNL135C,21376
YNL136W,414
YNL137C,2119
YNL138W,1488
YNL138W-A,441
YNL139C,473
YNL141W,1596
YNL142W,1526
YNL144C,31
YNL145W,45117
YNL146C-A,301
YNL146W,171
YNL147W,2987
YNL148C,133
YNL149C,4630
YNL151C,732
YNL152W,479
YNL153C,1718
YNL154C,724
YNL155W,1568
YNL156C,1558
YNL157W,1831
YNL158W,927
YNL159C,530
YNL160W,2340
YNL161W,393
YNL162W,17280
YNL162W-A,535
YNL163C,534
YNL164C,365
YNL165W,430
YNL166C,1036
YNL167C,1048
YNL168C,1544
YNL169C,993
YNL172W,238
YNL173C,448
YNL175C,636
YNL176C,778
YNL177C,439
YNL178W,28746
YNL179C,23
YNL180C,396
YNL181W,478
YNL182C,795
YNL183C,731
YNL185C,2600
YNL186W,538
YNL187W,320
YNL188W,234
YNL189W,3250
YNL190W,22462
YNL191W,799
YNL192W,2525
YNL193W,356
YNL194C,37
YNL197C,1599
YNL199C,376
YNL200C,535
YNL201C,643
YNL202W,38
YNL203C,21
YNL206C,502
YNL207W,664
YNL208W,4364
YNL209W,17357
YNL211C,916
YNL212W,363
YNL213C,400
YNL214W,377
YNL215W,298
YNL216W,235
YNL217W,1625
YNL218W,256
YNL219C,1106
YNL220W,3722
YNL221C,482
YNL222W,1289
YNL223W,193
YNL224C,231
YNL225C,74
YNL227C,206
YNL229C,466
YNL230C,281
YNL231C,799
YNL232W,560
YNL233W,323
YNL234W,179
YNL236W,507
YNL237W,118
YNL238W,923
YNL239W,1347
YNL240C,1294
YNL241C,1786
YNL242W,82
YNL243W,583
YNL244C,8020
YNL245C,306
YNL246W,1116
YNL247W,1856
YNL248C,974
YNL249C,223
YNL250W,182
YNL251C,2107
YNL252C,767
YNL253W,159
YNL254C,206
YNL255C,7375
YNL256W,973
YNL257C,981
YNL258C,397
YNL259C,898
YNL261W,725
YNL262W,330
YNL263C,2507
YNL264C,473
YNL265C,469
YNL267W,486
YNL268W,877
YNL270C,126
YNL271C,401
YNL272C,285
YNL273W,60
YNL274C,653
YNL275W,501
YNL276C,239
YNL277W,0
YNL277W-A,18
YNL278W,160
YNL279W,0
YNL280C,3012
YNL281W,6518
YNL282W,523
YNL283C,834
YNL284C,2310
YNL285W,0
YNL286W,261
YNL287W,7804
YNL288W,1254
YNL289W,1085
YNL290W,580
YNL291C,877
YNL292W,908
YNL293W,300
YNL294C,525
YNL295W,400
YNL297C,553
YNL298W,270
YNL299W,141
YNL300W,10146
YNL301C,840
YNL302C,18654
YNL303W,16
YNL304W,151
YNL305C,1017
YNL306W,5182
YNL307C,4253
YNL308C,707
YNL309W,216
YNL310C,837
YNL311C,302
YNL312W,1356
YNL313C,1168
YNL314W,334
YNL315C,1082
YNL316C,381
YNL317W,170
YNL320W,478
YNL321W,1963
YNL322C,1239
YNL323W,490
YNL325C,205
YNL326C,216
YNL327W,3260
YNL328C,320
YNL329C,335
YNL330C,642
YNL331C,21
YNL333W,0
YNL334C,22
YNL335W,0
YNR001C,1906
YNR002C,0
YNR003C,561
YNR004W,432
YNR006W,663
YNR007C,385
YNR008W,205
YNR009W,823
YNR010W,525
YNR011C,149
YNR012W,784
YNR013C,2251
YNR014W,213
YNR015W,585
YNR016C,5559
YNR017W,1608
YNR018W,1535
YNR019W,1141
YNR021W,2352
YNR022C,2347
YNR023W,138
YNR024W,494
YNR026C,437
YNR027W,1574
YNR028W,268
YNR029C,251
YNR030W,483
YNR031C,236
YNR032C-A,1865
YNR032W,619
YNR033W,577
YNR034W,249
YNR034W-A,910
YNR035C,1022
YNR036C,1712
YNR037C,2598
YNR038W,1608
YNR039C,736
YNR040W,744
YNR041C,1269
YNR043W,4642
YNR044W,582
YNR045W,261
YNR046W,5115
YNR047W,855
YNR048W,412
YNR049C,245
YNR050C,1429
YNR051C,1770
YNR052C,1512
YNR053C,3391
YNR054C,515
YNR055C,3932
YNR056C,0
YNR057C,0
YNR058W,229
YNR059W,450
YNR060W,0
YNR061C,715
YNR063W,41
YNR064C,24
YNR066C,1074
YNR067C,2784
YNR068C,0
YNR069C,73
YNR070W,0
YNR074C,47
YNR075W,1198
YOL001W,1589
YOL002C,641
YOL003C,346
YOL004W,876
YOL005C,2755
YOL006C,133
YOL007C,1257
YOL008W,882
YOL009C,434
YOL010W,500
YOL011W,3000
YOL012C,2064
YOL013C,422
YOL014W,652
YOL015W,34
YOL016C,921
YOL017W,93
YOL018C,385
YOL019W,587
YOL020W,3508
YOL021C,828
YOL022C,929
YOL023W,318
YOL025W,135
YOL026C,2364
YOL027C,811
YOL028C,578
YOL030W,5020
YOL031C,534
YOL032W,345
YOL033W,342
YOL034W,98
YOL035C,0
YOL036W,891
YOL038C-A,16
YOL038W,1824
YOL039W,42741
YOL040C,123110
YOL041C,1060
YOL042W,888
YOL043C,273
YOL044W,313
YOL045W,445
YOL048C,339
YOL049W,688
YOL050C,0
YOL051W,908
YOL052C,1126
YOL052C-A,867
YOL054W,268
YOL055C,64
YOL056W,488
YOL057W,593
YOL058W,1227
YOL059W,1346
YOL060C,521
YOL061W,7913
YOL062C,2425
YOL063C,319
YOL064C,1539
YOL065C,500
YOL066C,206
YOL067C,897
YOL069W,526
YOL070C,797
YOL071W,372
YOL072W,519
YOL073C,765
YOL075C,135
YOL076W,287
YOL077C,2555
YOL077W-A,2191
YOL078W,141
YOL080C,263
YOL081W,603
YOL082W,785
YOL083C-A,0
YOL083W,144
YOL084W,0
YOL085W-A,51
YOL086C,48349
YOL086W-A,625
YOL087C,126
YOL088C,638
YOL089C,102
YOL090W,303
YOL092W,1933
YOL093W,614
YOL094C,507
YOL095C,169
YOL096C,460
YOL097C,1705
YOL097W-A,158
YOL098C,847
YOL100W,233
YOL101C,367
YOL102C,1585
YOL103W,1490
YOL103W-A,120
YOL104C,46
YOL105C,177
YOL107W,351
YOL108C,612
YOL109W,23977
YOL110W,123
YOL111C,1381
YOL112W,542
YOL113W,584
YOL114C,27
YOL115W,199
YOL116W,210
YOL117W,1151
YOL119C,866
YOL120C,85135
YOL121C,34587
YOL122C,286
YOL123W,2570
YOL124C,534
YOL125W,612
YOL126C,468
YOL127W,53635
YOL128C,312
YOL129W,1860
YOL130W,860
YOL133W,4522
YOL135C,114
YOL136C,3101
YOL137W,573
YOL138C,447
YOL139C,8174
YOL140W,148
YOL141W,280
YOL142W,958
YOL143C,2643
YOL144W,447
YOL145C,695
YOL146W,494
YOL147C,1077
YOL148C,419
YOL149W,1142
YOL151W,160
YOL152W,582
YOL154W,61
YOL155C,226
YOL158C,2694
YOL159C,742
YOL159C-A,988
YOL160W,38
YOL162W,55
YOL163W,32
YOL164W,245
YOL164W-A,81
YOL165C,20
YOR001W,718
YOR002W,1553
YOR003W,0
YOR004W,967
YOR005C,0
YOR006C,468
YOR007C,6303
YOR008C,1356
YOR008W-B,198
YOR010C,40
YOR011W,0
YOR012W,129
YOR014W,1205
YOR016C,3456
YOR017W,140
YOR018W,223
YOR019W,0
YOR020C,20569
YOR020W-A,1005
YOR021C,3192
YOR022C,176
YOR023C,597
YOR025W,402
YOR026W,587
YOR027W,1448
YOR028C,353
YOR030W,255
YOR032C,125
YOR032W-A,0
YOR033C,426
YOR034C,596
YOR035C,315
YOR036W,450
YOR037W,278
YOR038C,201
YOR039W,946
YOR040W,84
YOR042W,643
YOR043W,1575
YOR044W,383
YOR045W,1755
YOR046C,1046
YOR047C,675
YOR048C,1126
YOR049C,0
YOR051C,1186
YOR052C,3650
YOR053W,0
YOR054C,129
YOR056C,1029
YOR057W,989
YOR058C,320
YOR059C,308
YOR060C,658
YOR061W,1317
YOR062C,365
YOR063W,21266
YOR064C,678
YOR065W,1792
YOR066W,459
YOR067C,1541
YOR069W,486
YOR070C,357
YOR071C,83
YOR073W,314
YOR074C,436
YOR075W,583
YOR076C,332
YOR077W,219
YOR078W,1257
YOR079C,984
YOR080W,336
YOR081C,222
YOR083W,27
YOR084W,0
YOR085W,3609
YOR086C,996
YOR087W,1027
YOR089C,1820
YOR090C,752
YOR091W,1031
YOR092W,835
YOR093C,523
YOR094W,618
YOR095C,2203
YOR096W,84273
YOR097C,429
YOR098C,772
YOR099W,3386
YOR100C,0
YOR101W,1501
YOR103C,2486
YOR104W,418
YOR105W,0
YOR106W,462
YOR107W,760
YOR108C-A,0
YOR108W,1162
YOR109W,1446
YOR110W,285
YOR111W,539
YOR112W,651
YOR113W,357
YOR114W,70
YOR115C,1033
YOR116C,1230
YOR117W,2034
YOR118W,386
YOR119C,292
YOR120W,1270
YOR122C,14697
YOR123C,546
YOR124C,413
YOR125C,474
YOR126C,222
YOR127W,963
YOR128C,2246
YOR129C,226
YOR130C,1393
YOR131C,909
YOR132W,436
YOR133W,13633
YOR134W,73
YOR136W,1831
YOR137C,153
YOR138C,282
YOR140W,287
YOR141C,434
YOR142W,5348
YOR143C,788
YOR144C,239
YOR145C,2972
YOR147W,311
YOR148C,867
YOR149C,800
YOR150W,1245
YOR151C,944
YOR152C,328
YOR153W,3732
YOR154W,507
YOR155C,701
YOR156C,39
YOR157C,1847
YOR158W,1005
YOR159C,2376
YOR160W,496
YOR161C,653
YOR161W-A,105
YOR162C,57
YOR163W,1526
YOR164C,1431
YOR165W,815
YOR166C,371
YOR167C,7046
YOR168W,5739
YOR171C,788
YOR172W,192
YOR173W,189
YOR174W,789
YOR175C,847
YOR176W,2366
YOR177C,0
YOR178C,250
YOR179C,625
YOR180C,373
YOR181W,639
YOR182C,5523
YOR184W,2880
YOR185C,1385
YOR186C-A,0
YOR186W,30
YOR187W,4667
YOR188W,397
YOR189W,683
YOR190W,0
YOR191W,526
YOR192C-B,164
YOR193W,482
YOR194C,667
YOR195W,286
YOR196C,1150
YOR197W,1699
YOR198C,1097
YOR200W,0
YOR201C,751
YOR202W,1796
YOR204W,8226
YOR205C,591
YOR206W,3222
YOR207C,2252
YOR208W,614
YOR209C,3471
YOR210W,6536
YOR211C,584
YOR212W,1591
YOR213C,544
YOR215C,1380
YOR216C,318
YOR217W,629
YOR219C,349
YOR220W,902
YOR221C,1137
YOR222W,2495
YOR223W,152
YOR224C,6012
YOR226C,316
YOR227W,816
YOR228C,586
YOR229W,107
YOR230W,2003
YOR231C-A,0
YOR231W,515
YOR232W,2620
YOR233W,426
YOR234C,19755
YOR236W,886
YOR237W,0
YOR238W,795
YOR239W,1559
YOR243C,1304
YOR244W,283
YOR245C,615
YOR246C,3012
YOR247W,34793
YOR248W,166
YOR249C,447
YOR250C,292
YOR251C,1206
YOR252W,953
YOR253W,4158
YOR254C,1090
YOR256C,268
YOR257W,901
YOR258W,213
YOR259C,2128
YOR260W,1327
YOR261C,2807
YOR262W,1453
YOR264W,1046
YOR265W,1093
