ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	source	PC
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	82	-0.5984878379758448	-1.855613399512855	1.1818245172655263e-8	1.4018256966334164e-6	1.3023993263144789e-6	1040	tags=65%, list=23%, signal=51%	YFR001W/YGL246C/YKL180W/YKR063C/YGR158C/YKR024C/YCL054W/YOR145C/YNL232W/YJR002W/YCL059C/YGR251W/YKL014C/YLR186W/YGR214W/YML026C/YHR081W/YJL109C/YOR078W/YJL010C/YPR016C/YDR280W/YGL120C/YCR047C/YHR088W/YGL078C/YDL148C/YOR294W/YML093W/YOL010W/YNL002C/YCR057C/YLR048W/YDL153C/YCR035C/YKR057W/YBR142W/YGR103W/YKL099C/YBR247C/YPR144C/YNR038W/YHR169W/YKR081C/YJL069C/YOR272W/YBL004W/YGL171W/YER126C/YPR137W/YJL050W/YMR229C/YOR004W	GO:BP	PC2
GO:0000460	maturation of 5.8S rRNA	83	-0.5925071926865303	-1.8380770636334227	1.1559925473632665e-8	1.4018256966334164e-6	1.3023993263144789e-6	1040	tags=64%, list=23%, signal=50%	YFR001W/YGL246C/YKL180W/YKR063C/YGR158C/YKR024C/YCL054W/YOR145C/YNL232W/YJR002W/YCL059C/YGR251W/YKL014C/YLR186W/YGR214W/YML026C/YHR081W/YJL109C/YOR078W/YJL010C/YPR016C/YDR280W/YGL120C/YCR047C/YHR088W/YGL078C/YDL148C/YOR294W/YML093W/YOL010W/YNL002C/YCR057C/YLR048W/YDL153C/YCR035C/YKR057W/YBR142W/YGR103W/YKL099C/YBR247C/YPR144C/YNR038W/YHR169W/YKR081C/YJL069C/YOR272W/YBL004W/YGL171W/YER126C/YPR137W/YJL050W/YMR229C/YOR004W	GO:BP	PC2
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	38	-0.7061512978937334	-2.064737832896642	1.3396202564846026e-8	1.4754960253566123e-6	1.3708444880267248e-6	768	tags=74%, list=17%, signal=62%	YJR002W/YCL059C/YGR251W/YLR186W/YGR214W/YML026C/YJL109C/YOR078W/YJL010C/YCR047C/YDL148C/YOR294W/YML093W/YOL010W/YCR057C/YLR048W/YDL153C/YKR057W/YKL099C/YBR247C/YPR144C/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	52	-0.6503601745157427	-1.9496692546857592	2.063806885322243e-8	2.121593478111266e-6	1.971116611174437e-6	1040	tags=71%, list=23%, signal=56%	YFR001W/YGL246C/YKL180W/YKR063C/YKR024C/YOR145C/YJR002W/YCL059C/YGR251W/YLR186W/YGR214W/YML026C/YPL217C/YJL109C/YOR078W/YJL010C/YDL060W/YCR047C/YGL078C/YDL148C/YOR294W/YML093W/YOL010W/YCR057C/YLR048W/YDL153C/YKR057W/YKL099C/YBR247C/YPR144C/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
GO:0005198	structural molecule activity	329	-0.44553740351743987	-1.4778062867303479	2.9479662480959513e-8	2.6354818257977806e-6	2.283898061682758e-6	1733	tags=59%, list=38%, signal=40%	YDR462W/YER074W/YMR149W/YML031W/YHR141C/YNL162W/YGR118W/YDR012W/YOR312C/YJL177W/YPR102C/YKL049C/YOR098C/YMR294W/YDR254W/YML063W/YJR113C/YGL123W/YDL045W-A/YNR010W/YLR367W/YBR081C/YER150W/YGR027C/YMR225C/YPL131W/YGL129C/YGL172W/YML009C/YML085C/YBR181C/YDR494W/YOR369C/YKL057C/YLR335W/YLR263W/YBR282W/YKL164C/YNL122C/YNL306W/YKL068W/YLR333C/YOR182C/YGR085C/YDR447C/YDR115W/YDR418W/YDL061C/YDR296W/YHL001W/YPR100W/YGR215W/YER102W/YKL003C/YOR293W/YDR450W/YNL005C/YKL155C/YDL217C/YDR175C/YHR147C/YMR153W/YBR191W/YBR146W/YDL202W/YGR220C/YNR037C/YDR130C/YGL135W/YMR158W/YOL121C/YDR064W/YOR150W/YHL033C/YIL149C/YMR129W/YHR129C/YKL180W/YOL120C/YBR122C/YGR034W/YER050C/YNL081C/YNR036C/YBL079W/YHR059W/YNL178W/YNL284C/YJL061W/YMR193W/YDR041W/YGR165W/YLR204W/YFR031C-A/YNL177C/YLL045C/YGL092W/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YEL050C/YNL301C/YGR084C/YKR006C/YPL173W/YLR029C/YLR441C/YLR227C/YER117W/YMR188C/YBL090W/YDR347W/YBR251W/YKL042W/YDL136W/YOR158W/YLR325C/YNL137C/YOR234C/YDR334W/YMR024W/YJL096W/YGL076C/YDR322W/YGR214W/YKL167C/YJL190C/YPR166C/YDR116C/YBR268W/YML026C/YGR076C/YJL042W/YLR448W/YPL090C/YPL220W/YKL170W/YNL225C/YDR356W/YCR071C/YDR225W/YLR312W-A/YBL027W/YIL093C/YPL013C/YMR286W/YPL081W/YLR061W/YJR094W-A/YBR189W/YBL003C/YKR094C/YDR237W/YPL183W-A/YKR085C/YHL004W/YDR337W/YKL138C/YDR036C/YNL002C/YLR048W/YKL006W/YDR025W/YKR057W/YEL054C/YNL252C/YMR242C/YDL083C/YGL147C/YNL185C/YDL082W/YMR194W/YMR033W/YPL255W/YLR388W/YJL063C/YPL127C/YIL069C/YGL068W/YJR101W/YIL133C/YNL096C/YDR471W/YLR212C/YLR406C/YOL012C/YKL156W/YBR009C/YER131W/YBL002W/YKL096W	GO:MF	PC2
GO:0015934	large ribosomal subunit	130	-0.5128157931418954	-1.6407917531857137	1.4859349555772848e-7	3.15761178060173e-6	2.6297138358571684e-6	1327	tags=61%, list=29%, signal=45%	YBR282W/YNL122C/YGR085C/YDR115W/YDR418W/YDR296W/YHL001W/YPR100W/YNL005C/YHR147C/YBR191W/YDL202W/YGR220C/YGL135W/YOR150W/YHL033C/YKL180W/YOL120C/YBR122C/YGR034W/YGL099W/YNL284C/YMR193W/YFR031C-A/YNL177C/YLL045C/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YEL050C/YNL301C/YKR006C/YPL173W/YLR029C/YER117W/YDL136W/YLR325C/YOR234C/YMR024W/YJL096W/YGL076C/YDR322W/YKL167C/YDR116C/YBR268W/YGR076C/YLR448W/YPL220W/YKL170W/YCR071C/YLR312W-A/YBL027W/YMR286W/YLR061W/YJR094W-A/YKR094C/YDR237W/YPL183W-A/YKR085C/YKL138C/YNL002C/YKL006W/YEL054C/YNL252C/YMR242C/YGL147C/YNL185C/YDL082W/YMR194W/YJL063C/YGL068W/YIL133C/YDR471W/YLR406C/YDR496C	GO:CC	PC2
GO:0000470	maturation of LSU-rRNA	60	-0.6266671744974007	-1.8937565240031646	4.565399713667322e-8	4.399903974046882e-6	4.087834875198175e-6	1035	tags=65%, list=22%, signal=51%	YHL033C/YGL246C/YNR046W/YKL180W/YKR063C/YKR024C/YCL054W/YLL045C/YOL144W/YLR029C/YKL014C/YDR370C/YDL136W/YOL041C/YGL076C/YPR016C/YGL120C/YPL146C/YHR088W/YGL078C/YNL002C/YKL006W/YLR276C/YBR142W/YGR103W/YMR194W/YER006W/YLR435W/YDR412W/YNR038W/YPL043W/YKR081C/YOR272W/YIL133C/YER126C/YHR085W/YMR229C/YMR290C/YER131W	GO:BP	PC2
GO:0000315	organellar large ribosomal subunit	46	-0.6452346238521246	-1.9322348690495088	3.8995152152240607e-7	7.365750962089893e-6	6.134325104650715e-6	1327	tags=87%, list=29%, signal=63%	YBR282W/YNL122C/YDR115W/YDR296W/YPR100W/YNL005C/YHR147C/YDL202W/YGR220C/YOR150W/YBR122C/YNL284C/YMR193W/YNL177C/YLR439W/YCR003W/YCR046C/YNR022C/YEL050C/YKR006C/YPL173W/YMR024W/YJL096W/YDR322W/YKL167C/YDR116C/YBR268W/YGR076C/YKL170W/YCR071C/YLR312W-A/YMR286W/YDR237W/YPL183W-A/YKR085C/YKL138C/YNL252C/YNL185C/YJL063C/YGL068W	GO:CC	PC2
GO:0005762	mitochondrial large ribosomal subunit	46	-0.6452346238521246	-1.9322348690495088	3.8995152152240607e-7	7.365750962089893e-6	6.134325104650715e-6	1327	tags=87%, list=29%, signal=63%	YBR282W/YNL122C/YDR115W/YDR296W/YPR100W/YNL005C/YHR147C/YDL202W/YGR220C/YOR150W/YBR122C/YNL284C/YMR193W/YNL177C/YLR439W/YCR003W/YCR046C/YNR022C/YEL050C/YKR006C/YPL173W/YMR024W/YJL096W/YDR322W/YKL167C/YDR116C/YBR268W/YGR076C/YKL170W/YCR071C/YLR312W-A/YMR286W/YDR237W/YPL183W-A/YKR085C/YKL138C/YNL252C/YNL185C/YJL063C/YGL068W	GO:CC	PC2
GO:0019646	aerobic electron transport chain	27	0.5546913479394501	3.05455217172585	9.497665634494326e-8	8.136333560216806e-6	7.559253174588759e-6	491	tags=74%, list=11%, signal=67%	YGL191W/YJL166W/YKL141W/YGR183C/Q0045/YDR529C/YDR178W/YHR001W-A/YPR191W/YDL067C/YHR051W/YMR256C/YKL148C/YOR065W/YEL024W/YLR038C/YML120C/YLR395C/YFR033C/YGL187C	GO:BP	PC2
GO:0042775	mitochondrial ATP synthesis coupled electron transport	27	0.5546913479394501	3.05455217172585	9.497665634494326e-8	8.136333560216806e-6	7.559253174588759e-6	491	tags=74%, list=11%, signal=67%	YGL191W/YJL166W/YKL141W/YGR183C/Q0045/YDR529C/YDR178W/YHR001W-A/YPR191W/YDL067C/YHR051W/YMR256C/YKL148C/YOR065W/YEL024W/YLR038C/YML120C/YLR395C/YFR033C/YGL187C	GO:BP	PC2
GO:0042773	ATP synthesis coupled electron transport	28	0.5345272391983493	2.982794924817635	1.4156475176181646e-7	1.1489097221932685e-5	1.0674217570517019e-5	491	tags=71%, list=11%, signal=64%	YGL191W/YJL166W/YKL141W/YGR183C/Q0045/YDR529C/YDR178W/YHR001W-A/YPR191W/YDL067C/YHR051W/YMR256C/YKL148C/YOR065W/YEL024W/YLR038C/YML120C/YLR395C/YFR033C/YGL187C	GO:BP	PC2
GO:0140098	catalytic activity, acting on RNA	250	-0.4553759607851906	-1.4976887381685167	1.6123954679469428e-7	1.2012346236204723e-5	1.0409851442183771e-5	1926	tags=66%, list=42%, signal=41%	YBR257W/YNL247W/YNR052C/YKL090W/YBR167C/YHR070W/YLL008W/YDR045C/YDR243C/YLR132C/YGR276C/YCR024C/YAL033W/YDR339C/YFL022C/YOR239W/YGR024C/YHR065C/YDL219W/YGL064C/YMR283C/YJR050W/YOR168W/YHR143W-A/YMR239C/YPR101W/YHR020W/YNL282W/YHR165C/YDR364C/YDL150W/YER172C/YBL076C/YGR006W/YFL001W/YNL001W/YLR105C/YOR001W/YIR008C/YNR003C/YLR424W/YOL021C/YBR121C/YPR081C/YOR210W/YOL066C/YLR277C/YOR116C/YPL030W/YOR166C/YLR316C/YHR003C/YDR279W/YOL125W/YLR382C/YML014W/YGL173C/YGR030C/YPL123C/YMR080C/YPL104W/YKL027W/YOR335C/YFR001W/YGL246C/YOL097C/YNR046W/YOL102C/YDR404C/YNL073W/YJL208C/YDL084W/YNL022C/YMR128W/YMR285C/YJL125C/YKR024C/YER087W/YCL054W/YPL040C/YOR224C/YNL113W/YPL266W/YKL149C/YBR154C/YMR287C/YPR047W/YDR268W/YGL136C/YDR370C/YHR189W/YLR186W/YOL115W/YHR062C/YKR056W/YMR024W/YKR079C/YNL245C/YOR056C/YLR401C/YNL292W/YLR175W/YPL083C/YOL042W/YPL160W/YOR243C/YKL144C/YIL009C-A/YMR234W/YLR312W-A/YPL097W/YBL024W/YHR091C/YGR169C/YPL029W/YGL120C/YPR187W/YJL087C/YKL194C/YJR063W/YDL104C/YDL112W/YCR047C/YPL086C/YGR171C/YGL078C/YAR008W/YBR061C/YOL033W/YOL010W/YPR163C/YLR276C/YDL201W/YDL036C/YDL160C/YOR204W/YBR142W/YGR264C/YIL021W/YLR405W/YML080W/YNL151C/YDR412W/YDR194C/YNR038W/YIL096C/YPR110C/YGL070C/YHR011W/YNL132W/YHR169W/YDR120C/YPR010C/YOR341W/YOR006C/YGL050W/YNL248C/YGL171W/YJL033W/YJL050W/YJL011C/YJL148W/YDL014W/YOL124C/YDR083W/YMR290C	GO:MF	PC2
GO:0000967	rRNA 5'-end processing	31	-0.7109460142507353	-2.0303173135266577	1.584488093031755e-7	1.221640319727483e-5	1.134993839271694e-5	768	tags=77%, list=17%, signal=65%	YOR145C/YJR002W/YGR251W/YLR186W/YPL217C/YJL109C/YOR078W/YJL010C/YDL148C/YML093W/YOL010W/YNL002C/YCR057C/YDL153C/YKL099C/YDR412W/YPR144C/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	46	-0.6461567032168716	-1.9200659671461475	1.7388561224036592e-7	1.2768172098792584e-5	1.186257234381644e-5	1028	tags=67%, list=22%, signal=53%	YGL246C/YKL180W/YKR063C/YKR024C/YCL054W/YOL144W/YKL014C/YDL136W/YOL041C/YGL076C/YPR016C/YGL120C/YPL146C/YHR088W/YGL078C/YNL002C/YLR276C/YBR142W/YGR103W/YER006W/YLR435W/YDR412W/YNR038W/YPL043W/YKR081C/YOR272W/YER126C/YHR085W/YMR229C/YMR290C/YER131W	GO:BP	PC2
GO:0005759	mitochondrial matrix	234	-0.4533165197361694	-1.4829188446078565	1.0182093830105029e-6	1.8220588959135315e-5	1.5174422383923838e-5	1607	tags=57%, list=35%, signal=39%	YMR257C/YJR113C/YDL107W/YOL071W/YDL045W-A/YMR225C/YDR511W/YHR024C/YCR028C-A/YDL044C/YGL129C/YBR121C/YGL018C/YOR330C/YML129C/YML009C/YPL215W/YDR494W/YOR020C/YBR282W/YNL122C/YNL306W/YDR115W/YDR296W/YPR100W/YGR215W/YKL003C/YOR354C/YMR228W/YNL005C/YKL155C/YDR175C/YHR147C/YLR382C/YLR259C/YBR146W/YDL202W/YGR220C/YNR037C/YMR158W/YLR289W/YKL106W/YPL104W/YDR430C/YOR150W/YKR065C/YJR122W/YOL140W/YNL073W/YBR122C/YER050C/YNL081C/YNR036C/YHR059W/YJL104W/YNL284C/YMR193W/YML050W/YDR041W/YGR165W/YPL040C/YLR204W/YJR045C/YNL177C/YDR493W/YLR439W/YCR003W/YIL022W/YMR287C/YCR046C/YNR022C/YEL050C/YGR084C/YKR006C/YPR047W/YPL173W/YMR188C/YBL090W/YDR347W/YDR268W/YBR251W/YIR021W/YBR044C/YOR158W/YNL137C/YMR024W/YJL096W/YDR322W/YKL167C/YPR166C/YDR116C/YBR268W/YOR232W/YGR076C/YFL016C/YKL170W/YOL095C/YCR071C/YLR312W-A/YPL097W/YIL093C/YBR120C/YHR091C/YPL013C/YMR286W/YPL029W/YPR067W/YKL194C/YDR237W/YLR139C/YPL183W-A/YKR085C/YGR171C/YHL004W/YDR337W/YGL083W/YIL098C/YKL138C/YOL033W/YDR036C/YPL132W/YNL252C/YNL185C/YLR142W/YDR194C/YJL063C/YIL070C/YLR008C/YHR011W/YGL068W/YJR101W/YGR234W/YCL064C	GO:CC	PC2
GO:0006553	lysine metabolic process	13	0.7826176039396789	2.9698188718342986	3.0583297777981673e-7	2.1436111442567156e-5	1.9915726447767014e-5	508	tags=77%, list=11%, signal=69%	YIR034C/YDL131W/YJL200C/YGL202W/YDR234W/YNR050C/YBR115C/YIL094C/YDL182W/YDR148C	GO:BP	PC2
GO:0009085	lysine biosynthetic process	12	0.791999249698552	2.8863063393437627	3.399504640527341e-7	2.1841817315388166e-5	2.0292657086656626e-5	351	tags=67%, list=8%, signal=62%	YIR034C/YDL131W/YJL200C/YGL202W/YDR234W/YNR050C/YBR115C/YIL094C	GO:BP	PC2
GO:0019878	lysine biosynthetic process via aminoadipic acid	12	0.791999249698552	2.8863063393437627	3.399504640527341e-7	2.1841817315388166e-5	2.0292657086656626e-5	351	tags=67%, list=8%, signal=62%	YIR034C/YDL131W/YJL200C/YGL202W/YDR234W/YNR050C/YBR115C/YIL094C	GO:BP	PC2
GO:0030515	snoRNA binding	21	-0.7695339402219732	-2.070032383498851	3.5046944465712227e-7	2.2379977394533377e-5	1.939439934343173e-5	555	tags=81%, list=12%, signal=72%	YIL091C/YPL217C/YJL109C/YOR078W/YDL208W/YDL148C/YHR196W/YLR197W/YPL126W/YBR247C/YEL026W/YNL132W/YGR128C/YNL075W/YPR137W/YMR229C/YHR089C	GO:MF	PC2
GO:0006099	tricarboxylic acid cycle	24	0.5410678557484088	2.624917407734312	5.36835635676944e-7	3.3112022008553905e-5	3.0763507375002984e-5	305	tags=50%, list=7%, signal=47%	YNR001C/YLR304C/YNL037C/YPL262W/YDL066W/YOR136W/YKL141W/YJL200C/YDR178W/YLL041C/YLR174W/YKL148C	GO:BP	PC2
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	27	-0.7201614088330269	-2.0229263005928027	1.100957016679709e-6	6.529521998923506e-5	6.0664068813809076e-5	768	tags=74%, list=17%, signal=62%	YJR002W/YGR251W/YLR186W/YPL217C/YJL109C/YJL010C/YDL148C/YML093W/YOL010W/YCR057C/YDL153C/YKL099C/YPR144C/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
GO:0140640	catalytic activity, acting on a nucleic acid	382	-0.41515848912666775	-1.3809479548009098	1.54869468016157e-6	8.653331525402772e-5	7.49894266183497e-5	2249	tags=70%, list=49%, signal=39%	YFL002C/YOR191W/YAL015C/YCR066W/YAL019W/YDR419W/YBL057C/YAL021C/YNL262W/YBL080C/YMR167W/YPL212C/YOL094C/YFL036W/YPL164C/YOR201C/YOR217W/YJR006W/YPR204W/YPL157W/YLR059C/YPL008W/YLR060W/YKL095W/YMR076C/YER171W/YBL055C/YJL140W/YJL035C/YGL243W/YKR086W/YDR416W/YDR263C/YPL228W/YGL251C/YBR228W/YGL094C/YBR257W/YNL247W/YMR137C/YOR304W/YNR052C/YBL019W/YKL090W/YBR167C/YHR070W/YLL008W/YDR045C/YDR243C/YLR132C/YDR291W/YGR276C/YOL006C/YCR024C/YAL033W/YCR092C/YDR339C/YDR332W/YFL022C/YPL235W/YOR239W/YGR024C/YHR065C/YDL219W/YLR274W/YGL064C/YMR283C/YJR050W/YDR190C/YOR168W/YHR143W-A/YDL154W/YDR121W/YMR239C/YPR101W/YHR020W/YNL282W/YHR165C/YDR364C/YNL082W/YDL150W/YER172C/YLR035C/YBL076C/YGR006W/YFL001W/YDR004W/YNL001W/YER164W/YLR105C/YOR001W/YOR368W/YPL167C/YIR008C/YNR003C/YLR424W/YOL021C/YBR121C/YBL035C/YOR330C/YPR081C/YGR056W/YKL017C/YOR346W/YOR210W/YBR087W/YOL066C/YLR277C/YOR116C/YPL030W/YOR166C/YPR019W/YLR316C/YBR223C/YLR318W/YLR466W/YDR296W/YHR003C/YDR279W/YOL125W/YLR382C/YML014W/YPL022W/YGL173C/YGR030C/YER142C/YPL123C/YBL023C/YMR080C/YJR052W/YPL104W/YKL027W/YOR335C/YFR001W/YGL246C/YOL097C/YNR046W/YOL102C/YDR404C/YNL073W/YJL208C/YDL084W/YNL022C/YOR386W/YKR063C/YMR128W/YMR285C/YEL032W/YNL178W/YJL125C/YKR024C/YER087W/YCL054W/YPL040C/YOR224C/YAL011W/YNL113W/YBR245C/YFR038W/YPL266W/YKL149C/YBR154C/YMR287C/YPR047W/YDR268W/YIR021W/YGL136C/YDR370C/YHR189W/YBR163W/YLR186W/YOL115W/YHR062C/YKL011C/YKR056W/YDR334W/YMR024W/YKR079C/YML060W/YNL245C/YMR106C/YOR056C/YLR401C/YNL292W/YER041W/YNL102W/YLR175W/YPL083C/YOL042W/YPL160W/YOR243C/YOL095C/YKL144C/YIL009C-A/YMR078C/YMR234W/YLR312W-A/YPL097W/YBL024W/YHR091C/YGR169C/YPL029W/YGL120C/YPR187W/YJL087C/YKL194C/YJR043C/YJR063W/YKL113C/YDL104C/YDL112W/YCR047C/YPL086C/YGR171C/YGL078C/YPL199C/YAR008W/YBR061C/YDR478W/YOL033W/YOL010W/YPR163C/YBR202W/YEL016C/YGL201C/YLR276C/YDL201W/YDL036C/YIL139C/YDL160C/YOR204W/YIL126W/YBR142W/YGR264C/YJL092W/YIL021W/YLR405W/YML080W/YNL151C/YDR412W/YHR120W/YDR194C/YNR038W/YIL096C/YPR110C/YGL070C/YHR011W/YNL132W/YHR169W/YDR120C/YPR010C/YPL082C/YOR341W/YOR006C/YGL050W/YNL248C/YGL171W/YJL033W/YEL055C/YJL050W/YJL011C/YJL148W/YDL014W/YOL124C/YDR083W/YMR290C	GO:MF	PC2
GO:0006754	ATP biosynthetic process	16	0.6662473669420531	2.627663320108085	2.4546981411099867e-6	1.3518373334255713e-4	1.2559564549062752e-4	469	tags=75%, list=10%, signal=68%	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C/YBL099W	GO:BP	PC2
GO:0015986	proton motive force-driven ATP synthesis	16	0.6662473669420531	2.627663320108085	2.4546981411099867e-6	1.3518373334255713e-4	1.2559564549062752e-4	469	tags=75%, list=10%, signal=68%	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C/YBL099W	GO:BP	PC2
GO:0015935	small ribosomal subunit	95	-0.5163299816460329	-1.623368292027148	8.405882451714486e-6	1.4290000167914627e-4	1.1900959892164193e-4	1666	tags=73%, list=36%, signal=47%	YGR118W/YMR116C/YAL035W/YML063W/YJR113C/YGL123W/YDL045W-A/YLR367W/YGR027C/YGL129C/YBR181C/YDR494W/YOR369C/YNL306W/YLR333C/YOR182C/YDR447C/YDL061C/YGR215W/YER102W/YKL003C/YOR293W/YDR450W/YKL155C/YDR175C/YBR146W/YNR037C/YMR158W/YOL121C/YDR064W/YER050C/YNL081C/YNR036C/YHR059W/YNL178W/YDR041W/YGR165W/YCR077C/YLR204W/YGR084C/YLR441C/YMR188C/YBL090W/YDR347W/YBR251W/YOR158W/YNL137C/YGR214W/YJL190C/YPR166C/YML026C/YPL090C/YIL093C/YPL013C/YPL081W/YBR189W/YHL004W/YDR337W/YDR036C/YLR048W/YDR025W/YKR057W/YDL083C/YLR388W/YIL069C/YJR101W/YNL096C/YKL156W/YER131W	GO:CC	PC2
GO:0000314	organellar small ribosomal subunit	35	-0.6389570647106836	-1.8633605136161937	9.380065994298205e-6	1.449646562755177e-4	1.2072907906536923e-4	1595	tags=94%, list=35%, signal=62%	YJR113C/YDL045W-A/YGL129C/YDR494W/YNL306W/YGR215W/YKL003C/YKL155C/YDR175C/YBR146W/YNR037C/YMR158W/YER050C/YNL081C/YNR036C/YHR059W/YDR041W/YGR165W/YLR204W/YGR084C/YMR188C/YBL090W/YDR347W/YBR251W/YOR158W/YNL137C/YPR166C/YIL093C/YPL013C/YHL004W/YDR337W/YDR036C/YJR101W	GO:CC	PC2
GO:0005763	mitochondrial small ribosomal subunit	35	-0.6389570647106836	-1.8633605136161937	9.380065994298205e-6	1.449646562755177e-4	1.2072907906536923e-4	1595	tags=94%, list=35%, signal=62%	YJR113C/YDL045W-A/YGL129C/YDR494W/YNL306W/YGR215W/YKL003C/YKL155C/YDR175C/YBR146W/YNR037C/YMR158W/YER050C/YNL081C/YNR036C/YHR059W/YDR041W/YGR165W/YLR204W/YGR084C/YMR188C/YBL090W/YDR347W/YBR251W/YOR158W/YNL137C/YPR166C/YIL093C/YPL013C/YHL004W/YDR337W/YDR036C/YJR101W	GO:CC	PC2
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	29	-0.701184032381898	-1.9887600408634056	3.213576286409829e-6	1.7087360805668813e-4	1.5875416790576326e-4	889	tags=76%, list=19%, signal=62%	YOR145C/YJR002W/YGR251W/YLR186W/YPL217C/YJL109C/YOR078W/YJL010C/YDL148C/YML093W/YOL010W/YCR057C/YDL153C/YKL099C/YPR144C/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
GO:0034702	monoatomic ion channel complex	19	0.5624184015424099	2.393979525947312	1.949916239302576e-5	2.882484875490765e-4	2.4005833792786863e-4	469	tags=63%, list=10%, signal=57%	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C/YBL099W	GO:CC	PC2
GO:0042625	ATPase-coupled ion transmembrane transporter activity	18	0.6089201574563761	2.5908896335784015	7.487116353994126e-6	3.042491827486704e-4	2.6366113093491276e-4	1323	tags=94%, list=29%, signal=68%	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A/YEL027W/YLR447C/YPR036W/YCL005W-A/YKL080W/YPL234C/YOR270C/YGR020C/YHR026W	GO:MF	PC2
GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	18	0.6089201574563761	2.5908896335784015	7.487116353994126e-6	3.042491827486704e-4	2.6366113093491276e-4	1323	tags=94%, list=29%, signal=68%	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A/YEL027W/YLR447C/YPR036W/YCL005W-A/YKL080W/YPL234C/YOR270C/YGR020C/YHR026W	GO:MF	PC2
GO:0046961	proton-transporting ATPase activity, rotational mechanism	18	0.6089201574563761	2.5908896335784015	7.487116353994126e-6	3.042491827486704e-4	2.6366113093491276e-4	1323	tags=94%, list=29%, signal=68%	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A/YEL027W/YLR447C/YPR036W/YCL005W-A/YKL080W/YPL234C/YOR270C/YGR020C/YHR026W	GO:MF	PC2
GO:0000966	RNA 5'-end processing	51	-0.5965825102451482	-1.7851847747489626	7.433324599960874e-6	3.820728844379889e-4	3.549738519490087e-4	768	tags=53%, list=17%, signal=45%	YJR002W/YGR251W/YLR186W/YMR125W/YPL217C/YJL109C/YOR078W/YJL010C/YGR063C/YDL148C/YML093W/YOL010W/YNL002C/YCR057C/YDL153C/YLR091W/YKL099C/YDR412W/YPR144C/YOR017W/YHR169W/YJL069C/YBL004W/YGL171W/YPR137W/YMR229C/YOR004W	GO:BP	PC2
