gene_id	WT_small_hl	WT_large_hl	WT_hl_fc
YCL050C	11.54335173802275	20.34176548849505	0.817382710978466
YDR530C	9.681726536364366	15.523797415045868	0.681145260766276
YNL172W	5.759588523883877	10.295915718065032	0.8380344973337341
YDL008W	5.913727294614606	11.634474319394386	0.9762664051839134
YLR127C	5.0403054946985115	8.183780116412265	0.6992562043273136
YDR118W	4.9008046622786345	9.148840040447494	0.9005701946087971
YOR249C	4.764398115546683	8.964167007461938	0.9118755567413969
YLR102C	5.158579623245416	6.994689388685328	0.43928610852200617
YBR151W	11.50496903179921	16.48535572243145	0.5189279177121108
YKL157W	14.075281474886413	24.30880782605821	0.7883153678383231
YBR286W	15.102655165360016	22.06485781513865	0.5469482417232782
YHR113W	10.47850861473312	16.562669886834577	0.660501857095618
YNL077W	9.422351892542562	14.413389544508538	0.6132505309298338
YJR005W	5.344782276420981	9.151713239977529	0.7759106674654801
YKL135C	5.542131525034446	11.628932590861176	1.0692058250628507
YBL037W	4.8597733208348926	6.947033231379474	0.5155079761672285
YPR029C	5.822540252462565	10.805788464799296	0.8920837317695787
YPL195W	6.320727300755291	13.472134892308405	1.0918160106451102
YGR261C	5.088362720112137	10.076645509288262	0.9857420282679678
YPL259C	4.1304052136016365	6.444768490556427	0.641845210667233
YHL019C	3.922991373031234	8.354996845930447	1.0906851208413035
YBR288C	5.577175262905831	10.416507511808998	0.90126513260046
YOL062C	6.221946351517673	9.209088558588359	0.5656924217010705
YKL114C	6.780455586089465	13.529798524789157	0.9966862380251656
YBL019W	4.855659949347127	9.256153914572593	0.9307454636969369
YNL094W	5.228807736208825	9.550447889850325	0.8690863700643213
YIL040W	7.478257506177672	15.129266880984801	1.0165680256645708
YLR170C	6.431887283054164	11.914881548482496	0.8894505800384739
YJR058C	7.237109229319486	14.761331984012841	1.0283374569848558
