set	setSize	pMANOVA	s.PC1	s.PC2	p.PC1	p.PC2	s.dist	SD	p.adjustMANOVA
antioxidant activity (GO:0016209)	11	5.509873894164629e-4	-0.656412179095053	0.11920595141780287	1.6443945408878524e-4	0.4941000962722547	0.6671484150605017	0.5484448396968731	0.00247804480722328
RNA splicing (GO:0008380)	101	5.483315440780494e-4	0.1920467672182317	-0.18428730187608094	9.421920400662198e-4	0.001506296023453675	0.2661649308826004	0.2661083722481152	0.00247804480722328
DNA-templated transcription (GO:0006351)	56	5.863624273392903e-4	0.26933675706143917	-0.22746915513246066	5.183369149547935e-4	0.0033789851975677193	0.35254007607795196	0.35129482944587503	0.002623823791023289
vacuolar acidification (GO:0007035)	27	6.324173538872107e-4	-0.12690691126761697	0.4249134780609405	0.25487417812772567	1.3618358107268284e-4	0.44346006355176126	0.39019593929122376	0.0028156873142918025
actin filament binding (GO:0051015)	34	6.857143433196299e-4	-0.3335771481367416	0.29872446360743243	7.859955789363109e-4	0.002642738507846567	0.44778345091862193	0.44710475741948896	0.00303771454090596
ATP hydrolysis activity (GO:0016887)	209	7.089725977722413e-4	0.13668323058207388	-0.12281859311260894	8.218755469773973e-4	0.002650291059116263	0.18375721029802605	0.18349549926478614	0.003125122993165203
fungal-type cell wall organization (GO:0031505)	86	7.268096361977323e-4	-0.11194297912518728	0.2381257825489029	0.07490050967714715	1.5003723449949472e-4	0.2631256712864587	0.24753599526132655	0.0031878878102534203
aminoacyl-tRNA ligase activity (GO:0004812)	37	8.437741862005553e-4	0.32775211360673057	-0.26405777093399874	5.80650116041713e-4	0.005584046260486846	0.4208894799876939	0.41847278253197745	0.0036826794530723742
protein transmembrane transporter activity (GO:0008320)	33	8.838788515366784e-4	0.30558805062621863	-0.32632761640395225	0.002442575446523963	0.0012110865964458043	0.44707244369723503	0.44683185329505426	0.0038388071689289065
prospore membrane (GO:0005628)	46	9.192631437498432e-4	-0.2834170185248583	0.24918216744646046	9.202217907092301e-4	0.0035778858994270366	0.3773817151940933	0.3766044960547546	0.003973010465182249
eisosome (GO:0032126)	16	9.86732482218478e-4	-0.36128313776618864	-0.22033898305084748	0.012458941539099362	0.12758728955028903	0.42317227353179043	0.09966256756782364	0.004243907666240639
lyase activity (GO:0016829)	85	0.0010161744338005704	-0.15282698122266777	0.22424053671766525	0.015606154931189947	3.864236111856852e-4	0.27136673432287206	0.2666269989007896	0.004328512251669738
metal ion binding (GO:0046872)	688	0.001012994377790877	-0.01356589147286821	0.08563376531155686	0.5697558809258283	3.300454177779622e-4	0.08670164458006802	0.07014475000364508	0.004328512251669738
ribonuclease MRP complex (GO:0000172)	11	0.0010801233571494013	0.6420466878465576	-0.21210805690944606	2.281689439798575e-4	0.2236863666152793	0.6761758478240966	0.6039786121996348	0.004578896145618992
late endosome (GO:0005770)	28	0.0011195371639520385	-0.38657018362900714	0.2600217864923747	4.0986419184149437e-4	0.017502102345808405	0.4658839300959525	0.4572095667335986	0.004723380606007172
regulation of translational initiation (GO:0006446)	12	0.0011364142814099356	0.5633593863077146	-0.0011217252858589585	7.329895475713453e-4	0.9946384299830824	0.5633605030605374	0.3991484218595362	0.0047718628119867434
side of membrane (GO:0098552)	37	0.001145916189186906	-0.11177188976796053	0.3492274199543354	0.24094309189258672	2.461375764860645e-4	0.36667798705439475	0.325975738026953	0.004789064828394333
ribosomal small subunit export from nucleus (GO:0000056)	14	0.0011550782363301292	0.5676430433163708	-0.24916221918828346	2.379807343815899e-4	0.10694090063579413	0.6199197013293749	0.5775685400258991	0.004804691630931899
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	11	0.001162735125193038	-0.34206839394597155	0.6330879886338969	0.049696195960879305	2.789586581551136e-4	0.7195909862479446	0.6895396908395683	0.004813940751967438
heme binding (GO:0020037)	23	0.0011879847266426013	-0.2470076169749728	0.43562473387898	0.04069799336329899	3.048769569775509e-4	0.5007810615536364	0.48269396434614453	0.004895602175838813
RNA-templated transcription (GO:0001172)	12	0.0012482034377979579	0.5925966131133305	-0.36984368215371255	3.817010752896775e-4	0.026680093404444886	0.6985378265365496	0.6805480592705092	0.005096351363543736
RNA-directed RNA polymerase activity (GO:0003968)	12	0.0012482034377979579	0.5925966131133305	-0.36984368215371255	3.817010752896775e-4	0.026680093404444886	0.6985378265365496	0.6805480592705092	0.005096351363543736
tRNA aminoacylation for protein translation (GO:0006418)	32	0.0013043453443993469	0.3625027256868731	-0.22616386829481025	3.987573409264278e-4	0.027227634290472882	0.4272684419103342	0.41625014046243636	0.005301146674944134
RNA polymerase II, core complex (GO:0005665)	13	0.00134125201870989	0.5736072830535371	-0.3250814332247557	3.4538223270574897e-4	0.04264443803418964	0.659320296517195	0.6354688854562142	0.00540158767534983
protein ubiquitination (GO:0016567)	92	0.0013363431733958105	-0.19776556706180712	0.16979192683817165	0.0011394426924053104	0.005222495487735511	0.26065401960203327	0.25990239641260804	0.00540158767534983
heterochromatin formation (GO:0031507)	31	0.0014098962720775169	0.11383503168139979	-0.3747688066555553	0.274012358873557	3.1390443448400107e-4	0.3916759794523201	0.34549508740183654	0.005643200200472069
GTP binding (GO:0005525)	95	0.0014139847003440172	0.21279541990062487	-0.12289235137368071	3.754987660194622e-4	0.040060546941214074	0.2457324169840753	0.23736709942946022	0.005643200200472069
U5 snRNA 3'-end processing (GO:0034476)	11	0.001456476708453003	0.6010813584071669	-0.41255401858831425	5.603283295441269e-4	0.017923451952651444	0.7290402030601414	0.7167484487240873	0.005786719119683231
glyoxylate cycle (GO:0006097)	10	0.0014706497876014106	-0.6485677083333333	0.3710069444444444	3.8528281238909027e-4	0.04237781059529909	0.7471855359405419	0.7209481509050861	0.00581694514203058
pexophagy (GO:0000425)	31	0.0015348501699967226	-0.3481297073777928	0.26561038559181976	8.166813043794339e-4	0.010678353304098559	0.43788488223868016	0.4339797816248752	0.006043898891631538
protein-lysine N-methyltransferase activity (GO:0016279)	12	0.0015505625787983915	0.5975900998697351	-0.288970907511941	3.404538467854936e-4	0.08338335940831047	0.6637907146462616	0.62689330025516	0.006078754180599004
negative regulation of gene expression (GO:0010629)	14	0.001558458180197892	0.38137644284473127	0.21738860618096065	0.013587087660741352	0.1595840291119564	0.43898268445828403	0.11595691133706415	0.0060827927209486
apoptotic process (GO:0006915)	27	0.0016075966041935717	-0.09286284760037761	0.39330574312059835	0.40477447926738397	4.1427957541868973e-4	0.4041199277888892	0.3437731072987093	0.006219784241552421
DNA replication (GO:0006260)	76	0.0016017353279693357	0.2324735219819694	-0.14586085424922943	4.965459143397151e-4	0.028945700861222605	0.27444366858249103	0.2675228029890632	0.006219784241552421
septin ring (GO:0005940)	13	0.0016492303000960325	0.03526267435062223	0.5107324814165204	0.8259909366901614	0.001442947765814374	0.511948360458586	0.336207924825756	0.006353121938630803
mitophagy (GO:0000423)	16	0.0016582419399238462	-0.5026618861364625	0.08968926553672316	5.054682847066755e-4	0.5351570122638369	0.5106007600139102	0.4188555161917707	0.006360183371309644
intracellular signal transduction (GO:0035556)	40	0.001734706374585456	-0.2588029707295763	0.2864569681083443	0.004754780711275555	0.0017770479152941648	0.3860525511329758	0.38555700026165585	0.006624783827080665
cell redox homeostasis (GO:0045454)	22	0.0017574598503808999	-0.43239180314898334	0.10176833610253971	4.5528116525051074e-4	0.4095957263329151	0.4442065574296587	0.37770825670430247	0.006682873079130804
transcription by RNA polymerase III (GO:0006383)	20	0.001774789874040674	0.34351892127011746	-0.4183123096998695	0.007921135120267419	0.0012199878230564462	0.5412859112493366	0.5386960295385727	0.006719930890598449
intracellular monoatomic cation homeostasis (GO:0030003)	18	0.0018072707369687802	-0.3583333333333334	-0.15528985507246384	0.00858036103386364	0.25483320222296363	0.39053516725924264	0.1435734203539642	0.006813795204061018
U4/U6 x U5 tri-snRNP complex (GO:0046540)	28	0.0018554639159396868	0.35421724245253655	-0.28694366635543106	0.0012055706865735066	0.008737342955517455	0.45585800696288753	0.4533692264498435	0.006965851820010859
triacylglycerol lipase activity (GO:0004806)	10	0.0019296718929290092	-0.5591579861111112	-0.0726128472222222	0.002213074801855376	0.6912332937942262	0.5638530650919186	0.34403936706168403	0.00721387889086541
ribosomal large subunit binding (GO:0043023)	11	0.001972429576838008	0.6141444836908262	-0.21763324585117516	4.2315538436137886e-4	0.21185337867481804	0.6515655581348584	0.5881556729990992	0.007342742038144853
NLS-bearing protein import into nucleus (GO:0006607)	16	0.002018328268786399	0.48288787483702744	-0.04525206431986095	8.351951517401808e-4	0.7543651099418995	0.48500355564658443	0.37345133239328643	0.007482170904371337
pseudouridine synthase activity (GO:0009982)	10	0.002061496403063786	0.5836805555555555	-0.4799045138888888	0.0014012806826276122	0.008640305672678641	0.7556396848925899	0.7520682149729315	0.007582051252430447
peroxisomal matrix (GO:0005782)	12	0.0020623864016204715	-0.5857577073382545	0.20415400202634246	4.458024056235942e-4	0.22129214132365238	0.6203152007242286	0.5585519262303638	0.007582051252430447
structural constituent of cell wall (GO:0005199)	14	0.0021023158293592787	-0.30982375574035004	0.532052873277895	0.04499136460275157	5.728664394182752e-4	0.6156874365977593	0.5952966733012724	0.0076969083669930615
Golgi to endosome transport (GO:0006895)	20	0.0022095315208329083	-0.3901478903871249	0.365876468029578	0.0025597216454439175	0.004678380895695539	0.5348653720622816	0.5345899505786595	0.008056151964847559
sulfur amino acid biosynthetic process (GO:0000097)	17	0.0022742734256374934	0.22732909725507247	0.3060332152856796	0.10517745055190716	0.029149442344603604	0.3812280778181184	0.055652215566748736	0.008258222357027948
response to oxidative stress (GO:0006979)	11	0.0024555866577895746	-0.6040018154192238	0.23780018548848586	5.264797167003507e-4	0.1725051634883562	0.649127969855002	0.5952439032582457	0.00881534567399199
DNA-templated transcription initiation (GO:0006352)	15	0.0024575512206275636	0.5147802158012891	-0.25408067202549073	5.628219486253373e-4	0.08885650398982081	0.5740693847239606	0.5436667475714254	0.00881534567399199
nucleosome disassembly (GO:0006337)	21	0.002457533148151633	0.2607808405067487	-0.4264168142784633	0.03891448653664415	7.30025939691577e-4	0.4998379200048749	0.48592212171411553	0.00881534567399199
vacuole fusion, non-autophagic (GO:0042144)	31	0.0024837159792797272	-0.3572297587150221	0.18562276278683798	5.932520271689046e-4	0.0744419938652386	0.40257783169992317	0.3838546991381813	0.008873275635652574
biosynthetic process (GO:0009058)	11	0.002498110889740839	-0.5426327525307338	0.458531483710559	0.001844033934469041	0.008508443593128849	0.7104234129537731	0.707930020527669	0.008888860434981459
DNA-templated transcription termination (GO:0006353)	15	0.002586264667936705	0.5140560504019117	-0.17378521254254478	5.730326287833158e-4	0.24456098718431932	0.5426370085547707	0.4863772214079443	0.009165721983167683
ubiquinone biosynthetic process (GO:0006744)	17	0.0026160473994994975	-0.47502461101806515	0.27335489727297135	7.058623002079766e-4	0.051364597236429166	0.5480613842773279	0.5291842252136459	0.009234334645245238
translation elongation factor activity (GO:0003746)	12	0.002741865425795509	0.5483065566652193	-0.0668693009118541	0.0010140662247216004	0.6887225988708761	0.5523690645632768	0.43499502051499833	0.009640050663709607
phospholipid biosynthetic process (GO:0008654)	39	0.002779719192132512	-0.21089029628011935	-0.13421920585056646	0.023117063811525874	0.148336711776531	0.24997902368853522	0.05421464796370385	0.009734510688653778
peroxidase activity (GO:0004601)	10	0.0029118394808017563	-0.6159288194444443	0.15264756944444444	7.487185739307725e-4	0.40372621473429016	0.6345625194411685	0.5434655764432024	0.010152637847357924
nuclear import signal receptor activity (GO:0061608)	13	0.0029220345948942107	0.44571953562181577	0.11317130209638357	0.005435757575781087	0.4804449755879301	0.4598626404189821	0.23514711099744068	0.010152637847357924
iron ion binding (GO:0005506)	20	0.002964110726520195	0.05617659852109612	0.3786428882122662	0.6642262368686848	0.003420695750266201	0.38278746977288475	0.22801810014469204	0.010258601967565987
nucleotidyltransferase activity (GO:0016779)	45	0.0030446118044877295	0.2865272007191972	-0.1764219938285104	9.198507015652797e-4	0.041376825843151784	0.3364855965095773	0.32735451480953426	0.010496210345432407
actin cytoskeleton (GO:0015629)	18	0.0032739896726105416	-0.36347826086956525	0.40550724637681157	0.007673622808958756	0.002933090913917147	0.5445664082450072	0.54375486680809	0.011243235852453255
ATP export (GO:1904669)	16	0.003354106829607575	-0.4872066492829205	0.2195241199478487	7.495692787284734e-4	0.12900200269364712	0.5343792270891227	0.4997341193962619	0.011473894405530158
chromosome, telomeric region (GO:0000781)	106	0.0034951857602460654	0.1278853873946206	-0.1809012444801285	0.024183076403624906	0.001424764424618707	0.2215399118974534	0.2183451213383892	0.011910517629146206
primary metabolic process (GO:0044238)	13	0.0035455985571491086	-0.49790361647039183	0.3872880648124948	0.0018975927281623447	0.015721574119765904	0.6307931962541307	0.6259250404850503	0.011961689408526958
mitochondrial cytochrome c oxidase assembly (GO:0033617)	25	0.003550704643840395	-0.2658567385151317	-0.1535292836925756	0.02166556873658763	0.18491721045973614	0.30700333282402403	0.07942750501845498	0.011961689408526958
nucleotide biosynthetic process (GO:0009165)	42	0.003547484495612323	0.1706106393606394	0.1584249084249084	0.05662035689684834	0.07672195599560651	0.23282276923120462	0.008616612978370082	0.011961689408526958
actin binding (GO:0003779)	46	0.003585768371490712	-0.24034767393206288	0.23997679637871355	0.004957396426348545	0.005024642201858238	0.33964079137339165	0.33964069012658654	0.012034055974018071
small molecule metabolic process (GO:0044281)	16	0.0037245643194439996	-0.3102183833116037	0.46395588874402427	0.03191420424513559	0.0013286009779652432	0.5581133505343897	0.5474238775906936	0.012452694290669373
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	93	0.003822966381357809	0.07832471930137233	0.13902453513930965	0.19538671348971468	0.021521890260577135	0.15956999412276707	0.042921251395780076	0.012733639901815861
transcription by RNA polymerase II (GO:0006366)	60	0.003863180331098154	0.24847886499926872	-0.07399444200672811	9.228827394357463e-4	0.3241064520200714	0.2592622683677898	0.2280230621355918	0.012819392409561665
monoatomic ion transport (GO:0006811)	95	0.0039016137871664067	-0.0998568718945274	0.19802180667232971	0.0952863349732427	9.346423963948979e-4	0.2217747298100791	0.21063203358551255	0.012898618714288941
regulation of translation (GO:0006417)	57	0.00395136457622813	0.2511799120691446	-0.05562415136723627	0.0010935942011195915	0.4698630068749444	0.25726522198382823	0.2169432337514526	0.01296632968347453
catalytic activity (GO:0003824)	171	0.003944104222088453	-0.05230019054832947	0.1494364424666343	0.24515218962246985	8.921744016948156e-4	0.1583242251472442	0.1426493412186228	0.01296632968347453
subtelomeric heterochromatin formation (GO:0031509)	63	0.004043798639363096	0.20960395867091805	-0.19671040022302363	0.004205122295429529	0.0072284209006034696	0.28745225872555263	0.2873076384673708	0.013220684850463849
spliceosomal complex (GO:0005681)	74	0.004172700587172532	0.17571136277122193	-0.19752807384849633	0.00939802647383742	0.003500492865637219	0.2643706166827489	0.2639201366400494	0.013591958530275231
DNA replication preinitiation complex (GO:0031261)	22	0.004390443669023018	0.3664253501068122	-0.30783685418150175	0.0029744177906708548	0.012592872117632293	0.47857190263664984	0.476775376950056	0.014248839160272506
nuclear pre-replicative complex (GO:0005656)	15	0.004514886560037214	0.4320515605764356	-0.3859077413281193	0.0038023691367608473	0.009744239756379808	0.5793041824581487	0.5783845691113253	0.014599231723332013
ubiquitin-dependent endocytosis (GO:0070086)	12	0.004700625569533766	-0.5096613113330438	0.38417281806339554	0.0022527913088274095	0.021330794061565777	0.6382346013876783	0.6320361741521963	0.015144560925843332
nuclear membrane (GO:0031965)	65	0.004768546433089235	0.2337022081805741	-0.12202605213806626	0.0011894760856549168	0.09068971853426716	0.26364195324128226	0.25153786513100407	0.0153077251439024
L-phenylalanine catabolic process (GO:0006559)	11	0.005096962310116385	-0.1212976300886004	0.5553406870967106	0.4865532694718253	0.0014361860122608398	0.5684332799987678	0.4784555424923874	0.016302919157989593
protein polyubiquitination (GO:0000209)	30	0.005272120575656715	-0.3136733507701249	0.2514675966288869	0.0030101838328227683	0.017408995091598243	0.40202851035426135	0.3996149962320313	0.016759228732700516
methionine biosynthetic process (GO:0009086)	25	0.005277454646076122	-0.022669279338123214	0.35198780753320275	0.8448160217825028	0.0023599687442965003	0.35271704364510204	0.264922566746312	0.016759228732700516
extracellular region (GO:0005576)	42	0.005341175419108948	-0.19880119880119881	0.2723526473526473	0.026326636184029452	0.0023351704814275815	0.3371911641262108	0.333156079597508	0.016901005076180458
nuclear pore central transport channel (GO:0044613)	14	0.0054250983153893775	0.44734392453766914	0.0236440362417773	0.0037885347430465922	0.8784320260387096	0.4479683328881254	0.2996010642020078	0.0171054701332206
incipient cellular bud site (GO:0000131)	63	0.005517227469504882	-0.08066140470092169	0.23566288571777044	0.2708552422518782	0.0012882341810491879	0.24908484079355933	0.22367505080908007	0.017334267865182006
ubiquitin conjugating enzyme activity (GO:0061631)	10	0.005588283417595003	-0.26245659722222225	0.5878038194444444	0.15107397914551876	0.0012954839663839848	0.6437365886594801	0.6012249063994993	0.017433870098553426
meiotic cell cycle (GO:0051321)	92	0.00557149408337729	-0.11221637303310342	-0.10216814924398171	0.0649712825121057	0.0929272694323316	0.15175916808102613	0.007105167180167945	0.017433870098553426
nucleolar ribonuclease P complex (GO:0005655)	10	0.005629060952703276	0.5871961805555557	-0.20455729166666672	0.0013105975944710843	0.263154807814376	0.6218062721081499	0.5598542492363282	0.017499466681035445
proteasome core complex (GO:0005839)	15	0.005797680339264012	-0.3744659280179593	0.42376710840756027	0.012138701875008505	0.004531677396031658	0.5655115325211825	0.5644359930236134	0.01796064608597173
DNA binding (GO:0003677)	388	0.006148225236756908	0.04736540664375714	-0.09727279374131749	0.12200987181772724	0.001487555552285077	0.1081918580521167	0.10227465231090498	0.018980235399883694
L-valine catabolic process (GO:0006574)	11	0.00627408800405835	-0.05041734909327708	0.5266097045997198	0.7724256705543002	0.0025093301921328775	0.5290176651759348	0.4080197425944122	0.019301534623596173
pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267)	17	0.0064408643193288335	0.3964994822097498	-0.34489944641190534	0.0047013619296318665	0.01394502941260867	0.5255163817882735	0.5242482099928134	0.019709467521803057
L-arginine biosynthetic process (GO:0006526)	10	0.006451180114359917	0.2653645833333333	0.3667534722222222	0.1465962190253084	0.04480189634914971	0.45268805095201037	0.07169277087030275	0.019709467521803057
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972)	11	0.006713462565025665	0.5268070327762102	-0.062217574047398215	0.002499948588448313	0.7211721707733536	0.5304683556092846	0.4165032937707135	0.02037030079661897
ubiquitin protein ligase activity (GO:0061630)	57	0.006702091766131635	-0.23191666955153728	0.16056420375648617	0.0025732089957205845	0.036926267500155326	0.2820748218892132	0.2775258870021216	0.02037030079661897
RNA endonuclease activity (GO:0004521)	13	0.00690240513306199	0.4601854171886745	-0.37646371001419865	0.004100660513446501	0.01888623346360254	0.5945549118044262	0.591600271318958	0.02080112567310518
nucleocytoplasmic transport (GO:0006913)	20	0.0069001618078501905	0.4059156154849935	-0.2008916920400174	0.0016997902226587097	0.12054038097077859	0.4529072298222477	0.42907756202448594	0.02080112567310518
aminoacyl-tRNA deacylase activity (GO:0002161)	10	0.007001939845552988	0.5720052083333333	-0.2880642361111111	0.0017455575852096483	0.11505602149344606	0.6404459091029765	0.6081609364580133	0.021029554925965924
isoprenoid biosynthetic process (GO:0008299)	13	0.007058984273598641	-0.07942871460786774	0.4884490102731145	0.6204547264768215	0.00231312047634335	0.4948649879927284	0.40155019014813115	0.021129256981109446
nuclear localization sequence binding (GO:0008139)	14	0.0071771573588381024	0.4849199453891026	-0.17248976045674577	0.001697003057941393	0.26444833310718635	0.5146844381741066	0.46485886102145285	0.021272483221129145
ABC-type transporter activity (GO:0140359)	18	0.0071788628477625445	-0.42661835748792265	0.20594202898550734	0.0017499150723137703	0.13099645608932892	0.473724964772135	0.44728773878534556	0.021272483221129145
mating projection tip (GO:0043332)	115	0.007145637197157502	-0.15331035348415067	0.1315200494356419	0.004917686147826069	0.015848968220034548	0.20199402933995084	0.20140550939268193	0.021272483221129145
cellular bud neck (GO:0005935)	180	0.007314587218731323	-0.09209603925692253	0.13060437634570124	0.035911552321115675	0.002921713850972397	0.15980983564055806	0.15747297404567767	0.021602414252653173
proteasome storage granule (GO:0034515)	21	0.007405427837357935	-0.3262479671006971	0.33538436040067543	0.009770336922371899	0.007901099174769877	0.46788930874589096	0.46784470542845913	0.021780705872443892
ATP-dependent protein folding chaperone (GO:0140662)	26	0.007424123220629859	0.194435138032699	-0.35055950147413556	0.0868649598238405	0.0020144846674947344	0.40087028697022326	0.38536940530560065	0.021780705872443892
cell wall organization (GO:0071555)	76	0.007668270586340047	-0.08572041067000397	0.20836519965700254	0.1993443120430965	0.0018020736147508372	0.22530877753327022	0.20794992931161088	0.022422731813522383
2 iron, 2 sulfur cluster binding (GO:0051537)	19	0.007750747220936178	-0.11619230725214864	0.4103752532014969	0.38145119229294167	0.0019837822983099287	0.42650732784416545	0.3723394927496301	0.02258934880838636
damaged DNA binding (GO:0003684)	20	0.007812067957429141	-0.1367551109177904	-0.2926054806437581	0.2906110922039863	0.023721309233849394	0.32298595583229595	0.11020285328366235	0.02269341708289252
transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	13	0.008120537258917445	0.14337258832372843	0.3791029817088449	0.3713769764581496	0.018067184087319506	0.40530824050737246	0.1666865596943883	0.02351240526601587
rescue of stalled ribosome (GO:0072344)	10	0.00827882604386198	0.3365885416666667	0.28207465277777777	0.06556093087395364	0.1228079576466231	0.43915595876749447	0.038547140502183344	0.02389263802886552
FMN binding (GO:0010181)	19	0.008359698455745971	-0.18350671198544302	0.40994037605429096	0.16686085970182282	0.0020058221700246254	0.44913898212384307	0.419630460228306	0.024027991920229606
ubiquitin binding (GO:0043130)	47	0.008379965579402876	-0.2593082197200668	0.13631264633187018	0.0021830117848336415	0.10736395972646727	0.2929537341704112	0.2797461971642194	0.024027991920229606
positive regulation of transcription by RNA polymerase I (GO:0045943)	13	0.008693598398314507	0.4450179570700743	-0.37445919986636594	0.005509513738051545	0.01952980850975831	0.5816018178095573	0.5794578546972295	0.02478580173547609
microtubule binding (GO:0008017)	33	0.008700208058389463	-0.12988995737087342	-0.2065959485806814	0.19790968123979533	0.04054463699445118	0.2440354216005514	0.054239326542090925	0.02478580173547609
ribonuclease P activity (GO:0004526)	10	0.008781644140096478	0.5256510416666667	-0.02730034722222225	0.0040211143757889955	0.8812948845486224	0.5263595031570206	0.39099567674985314	0.02493761765424833
fungal-type cell wall (GO:0009277)	61	0.009335449483478525	-0.043266169503232255	0.22197160196706928	0.5610593925839845	0.002849639995895434	0.22614896308254315	0.187551426833458	0.026425585438856147
macroautophagy (GO:0016236)	60	0.009419924279078696	-0.2191092584466871	0.14909316951879475	0.00348844026472697	0.04690635764884049	0.265023848614077	0.2603584336637435	0.026579786341604218
purine nucleotide biosynthetic process (GO:0006164)	25	0.009546308858290359	0.13844546048334425	0.24223818854779014	0.23189488061665156	0.03643067463583845	0.27900983050666867	0.07339254185222097	0.02685088777284209
mitochondrial translational initiation (GO:0070124)	10	0.009723869822459668	0.051996527777777767	-0.5283420138888889	0.7760943361452242	0.0038372543179284635	0.5308944551802289	0.41036131819641175	0.02726376159082046
proteolysis involved in protein catabolic process (GO:0051603)	34	0.009839925419593555	-0.2963633097217945	0.06502155836156455	0.002857053145085138	0.5130462748080669	0.30341228452556535	0.2555376908399491	0.027502125936151072
lipid homeostasis (GO:0055088)	12	0.00989218297269056	-0.39452163844261107	-0.13384715588363003	0.01807257127630644	0.42263992767782066	0.41660819043506464	0.1843246942997499	0.027561239351584388
recombinational repair (GO:0000725)	16	0.01022117507868444	-0.13170903954802263	-0.32977509778357234	0.3624433587088268	0.022559537122423555	0.355104049845714	0.14005385290124683	0.028388592851769322
glucose metabolic process (GO:0006006)	16	0.010394745737952741	-0.355606258148631	0.3749185136897001	0.01390994215955684	0.009507352364565293	0.5167394921445085	0.5165590199916393	0.02878045226195665
nucleus-vacuole junction (GO:0071561)	14	0.010583003754088651	-0.4198212734268338	-0.017345165694427137	0.006588134268742015	0.9106579348963451	0.4201794335693924	0.2845935850431522	0.029210409115646558
kinetochore (GO:0000776)	68	0.010830444700922766	-0.13742727860374923	-0.09311570782159018	0.05138839084739779	0.1868692767315927	0.16600238536704304	0.03133301218509236	0.029800540388253326
microtubule (GO:0005874)	53	0.010946547369065269	-0.029118188017937956	-0.2063237512657836	0.7151433822205114	0.009684134135195139	0.20836832583152584	0.12530325543653328	0.030026752225980894
mRNA splicing, via spliceosome (GO:0000398)	91	0.011165084413882025	0.17443325395611678	-0.12129178530768991	0.004316455142383087	0.04724343865946659	0.21245860130586824	0.2091091806300957	0.030531681452776155
electron transfer activity (GO:0009055)	13	0.011389447488597418	-0.07592082184916064	0.464394888499123	0.6359740914265373	0.003772397829932963	0.4705598619244579	0.38206090276889776	0.0309541425610347
late endosome to vacuole transport (GO:0045324)	19	0.011355268915252162	-0.3753104221741569	0.26924617479772495	0.004681699944787604	0.04251119033653916	0.4618997896034928	0.45577034057734217	0.0309541425610347
cell periphery (GO:0071944)	218	0.01252414179434514	-0.11555150125104256	0.02197351959966643	0.003914449521552872	0.5834346770814318	0.11762221305929682	0.09724487482635767	0.03393391324094738
unfolded protein binding (GO:0051082)	80	0.012656914252035842	0.18087263111502863	-0.13269612163948877	0.005467796115519844	0.04157572537340729	0.22432826256322502	0.22172659144092716	0.03418910374177974
vacuole-mitochondrion membrane contact site (GO:1990816)	14	0.012829500694297412	-0.4021347896239295	-0.03617971949857265	0.009256626956762144	0.8149438182811278	0.40375903844852495	0.25876931169523837	0.03454996235607145
transaminase activity (GO:0008483)	16	0.013164579232951227	-0.33042698826597133	0.37785202086049546	0.022293847180215588	0.0089605411146133	0.5019503404151457	0.5008288903254132	0.03514283096814108
post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000973)	18	0.013168645464359863	0.40019323671497586	-0.18601449275362328	0.0033285381223450428	0.17256021638826638	0.4413117018919807	0.4145114606912156	0.03514283096814108
protein-containing complex (GO:0032991)	47	0.013147284354512246	0.2378128534656507	-0.1631515986538632	0.004955610106072297	0.05394224584646392	0.2883979844187305	0.2835246831084571	0.03514283096814108
glycogen metabolic process (GO:0005977)	11	0.013327548933500074	-0.5097973439627446	0.15965822759831874	0.0034375188992255955	0.3597364783037611	0.5342135168182339	0.47337657435394387	0.03530045208859251
poly(A)+ mRNA export from nucleus (GO:0016973)	34	0.013347236399185655	0.28534031413612565	-0.05757879067857507	0.004083055319058664	0.5624364783589129	0.29109175874165527	0.24248042441289533	0.03530045208859251
ascospore formation (GO:0030437)	34	0.013299927592831244	-0.2534390719638641	-0.03159326557848273	0.010760643181755476	0.7506250750125212	0.2554006609776436	0.15686867407290106	0.03530045208859251
nucleosome (GO:0000786)	12	0.013406811082037074	-0.024750325662179773	-0.438558402084238	0.8821305455353121	0.008583776603898224	0.4392562471485911	0.2926064969477985	0.03531101595074825
microtubule plus-end binding (GO:0051010)	15	0.013470793895432178	-0.0788905786081541	-0.36340068071547543	0.5973474353501806	0.014936068309747356	0.3718652687971818	0.20117902251616396	0.03531101595074825
phosphatidylinositol-3-phosphate binding (GO:0032266)	36	0.013461029280597744	-0.2789175032736796	0.0650492264416315	0.0038794904421463414	0.5008165399965868	0.28640247117138795	0.2432212070842568	0.03531101595074825
4 iron, 4 sulfur cluster binding (GO:0051539)	26	0.013553624871912863	0.17004489413026	0.19428437416242297	0.134305160747987	0.08710990400660826	0.258189240797241	0.017139900703178352	0.03531915187210234
mitochondrial outer membrane (GO:0005741)	101	0.01352869664632237	-0.17035095141128012	0.07104294666792338	0.0033543605976152275	0.2214025539151721	0.1845712516021651	0.1706912622688591	0.03531915187210234
