ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0005736	RNA polymerase I complex	7/462	13/4618	0.5384615384615384	5.382284382284381	5.274977014789961	9.627279924585922e-5	0.0036583663713426503	0.0034600299277835122	YJL148W/YNL248C/YOR341W/YPR010C/YPR110C/YJR063W/YPR187W	7
CC	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	9/462	28/4618	0.32142857142857145	3.2128942486085346	3.9155834892307655	0.001128194474051357	0.037512466262207625	0.03547874727608873	YHR089C/YDL014W/YPR137W/YER127W/YEL026W/YLR197W/YDR478W/YER146W/YDL208W	9
CC	GO:0033553	rDNA heterochromatin	5/462	10/4618	0.5	4.9978354978354975	4.219216786097723	0.0016132398691228748	0.0476802005762983	0.04509524312518914	YDR174W/YGR128C/YPL126W/YHR196W/YGR063C	5
MF	GO:0030515	snoRNA binding	13/461	21/4617	0.6190476190476191	6.199876045863031	7.953498834598216	8.026463494944772e-9	3.1062413725436268e-6	2.889526858180118e-6	YHR089C/YMR229C/YPR137W/YNL075W/YGR128C/YNL132W/YEL026W/YBR247C/YPL126W/YLR197W/YHR196W/YDL148C/YDL208W	13
MF	GO:0019843	rRNA binding	25/461	74/4617	0.33783783783783783	3.3835082370874128	6.883459189363505	1.696227998911016e-8	3.282201177892816e-6	3.0532103980398293e-6	YKL009W/YOR004W/YHR052W/YDR496C/YMR229C/YEL055C/YNL075W/YHR170W/YNL110C/YKR081C/YNR053C/YLR249W/YDR412W/YGR103W/YNL185C/YGL147C/YEL054C/YDR025W/YNL002C/YDR478W/YGR150C/YDR337W/YHR088W/YBR189W/YPL146C	25
MF	GO:0140098	catalytic activity, acting on RNA	51/461	250/4617	0.204	2.043097613882863	5.647405255417299	2.851496082883614e-7	3.678429946919862e-5	3.421795299460337e-5	YMR290C/YDR083W/YOL124C/YDL014W/YJL148W/YJL011C/YJL050W/YJL033W/YGL171W/YNL248C/YGL050W/YOR006C/YOR341W/YPR010C/YDR120C/YHR169W/YNL132W/YHR011W/YGL070C/YPR110C/YIL096C/YNR038W/YDR194C/YDR412W/YNL151C/YML080W/YLR405W/YIL021W/YGR264C/YBR142W/YOR204W/YDL160C/YDL036C/YDL201W/YLR276C/YPR163C/YOL010W/YOL033W/YBR061C/YAR008W/YGL078C/YGR171C/YPL086C/YCR047C/YDL112W/YDL104C/YJR063W/YKL194C/YJL087C/YPR187W/YGL120C	51
MF	GO:0000049	tRNA binding	16/461	47/4617	0.3404255319148936	3.409424470392763	5.529040091230353	6.056452967729208e-6	5.859618246278009e-4	5.450807670956289e-4	YOL124C/YAL005C/YGR128C/YDR120C/YNL132W/YHR011W/YLL024C/YDL201W/YDL051W/YOL033W/YNL119W/YHR196W/YPL086C/YDL104C/YOL023W/YGL169W	16
MF	GO:0140640	catalytic activity, acting on a nucleic acid	64/461	382/4617	0.16753926701570682	1.6779366503503654	4.6072277426334045	1.2251316787772116e-5	9.482519193735619e-4	8.820948087195924e-4	YMR290C/YDR083W/YOL124C/YDL014W/YJL148W/YJL011C/YJL050W/YEL055C/YJL033W/YGL171W/YNL248C/YGL050W/YOR006C/YOR341W/YPL082C/YPR010C/YDR120C/YHR169W/YNL132W/YHR011W/YGL070C/YPR110C/YIL096C/YNR038W/YDR194C/YHR120W/YDR412W/YNL151C/YML080W/YLR405W/YIL021W/YJL092W/YGR264C/YBR142W/YIL126W/YOR204W/YDL160C/YIL139C/YDL036C/YDL201W/YLR276C/YGL201C/YEL016C/YBR202W/YPR163C/YOL010W/YOL033W/YDR478W/YBR061C/YAR008W/YPL199C/YGL078C/YGR171C/YPL086C/YCR047C/YDL112W/YDL104C/YKL113C/YJR063W/YJR043C/YKL194C/YJL087C/YPR187W/YGL120C	64
MF	GO:0003724	RNA helicase activity	13/461	38/4617	0.34210526315789475	3.4262472885032538	5.0013486744436415	4.3119290907882905e-5	0.0026527348878637295	0.0024676603608034696	YMR290C/YJL050W/YJL033W/YGL171W/YHR169W/YNR038W/YDR194C/YBR142W/YOR204W/YDL160C/YLR276C/YGL078C/YGL120C	13
MF	GO:0034511	U3 snoRNA binding	7/461	12/4617	0.5833333333333334	5.842190889370933	5.593238074429935	4.798228479340079e-5	0.0026527348878637295	0.0024676603608034696	YMR229C/YPR137W/YGR128C/YEL026W/YPL126W/YHR196W/YDL148C	7
MF	GO:0008186	ATP-dependent activity, acting on RNA	13/461	41/4617	0.3170731707317073	3.1755462673932597	4.659752367635347	1.0593446548272599e-4	0.004698481956679751	0.004370680889934652	YMR290C/YJL050W/YJL033W/YGL171W/YHR169W/YNR038W/YDR194C/YBR142W/YOR204W/YDL160C/YLR276C/YGL078C/YGL120C	13
MF	GO:0003899	DNA-directed RNA polymerase activity	11/461	31/4617	0.3548387096774194	3.553775103211812	4.751076942374253	1.1560452792146247e-4	0.004698481956679751	0.004370680889934652	YJL148W/YJL011C/YNL248C/YOR341W/YPR010C/YGL070C/YPR110C/YNL151C/YIL021W/YJR063W/YPR187W	11
MF	GO:0003729	mRNA binding	40/461	222/4617	0.18018018018018017	1.80453772644662	4.091561229766676	1.2140780249818476e-4	0.004698481956679751	0.004370680889934652	YGR159C/YER131W/YDR496C/YMR229C/YJL050W/YDL167C/YOR206W/YDR381W/YBL004W/YIL133C/YGL068W/YDR060W/YPL012W/YPL043W/YKL172W/YGR074W/YLL011W/YDR194C/YPL126W/YER006W/YGR103W/YBR079C/YLR197W/YGR264C/YGR162W/YOR204W/YDL160C/YCR035C/YLR276C/YCR057C/YOR236W/YDL051W/YNL002C/YPR163C/YGR150C/YBL032W/YGL078C/YOR094W/YGL120C/YNL197C	40
MF	GO:0016779	nucleotidyltransferase activity	19/461	78/4617	0.24358974358974358	2.4395961955614887	4.270251889915861	1.663064323015044e-4	0.005850962663698381	0.005442755966231053	YDL055C/YJL148W/YJL011C/YLR328W/YEL055C/YNL248C/YOR341W/YPR010C/YGL070C/YPR110C/YNL151C/YIL079C/YIL021W/YIL139C/YNL119W/YJR063W/YJR043C/YGL169W/YPR187W	19
MF	GO:0034062	5'-3' RNA polymerase activity	11/461	33/4617	0.3333333333333333	3.3383947939262475	4.489501223443927	2.1955177129861288e-4	0.006646204600812877	0.006182515907732908	YJL148W/YJL011C/YNL248C/YOR341W/YPR010C/YGL070C/YPR110C/YNL151C/YIL021W/YJR063W/YPR187W	11
MF	GO:0008173	RNA methyltransferase activity	10/461	28/4617	0.35714285714285715	3.5768515649209793	4.554649719025141	2.2325751889035503e-4	0.006646204600812877	0.006182515907732908	YDR083W/YOL124C/YDL014W/YGL050W/YDR120C/YIL096C/YDL201W/YBR061C/YCR047C/YDL112W	10
MF	GO:0097747	RNA polymerase activity	11/461	34/4617	0.3235294117647059	3.240206711751946	4.366145630576353	2.958721494516902e-4	0.00817875155984315	0.007608140985900606	YJL148W/YJL011C/YNL248C/YOR341W/YPR010C/YGL070C/YPR110C/YNL151C/YIL021W/YJR063W/YPR187W	11
MF	GO:0042134	rRNA primary transcript binding	6/461	12/4617	0.5	5.007592190889371	4.6291890883679265	5.244899680016319e-4	0.013531841174442104	0.012587759232039168	YMR229C/YEL055C/YNL075W/YNL002C/YDR478W/YHR088W	6
MF	GO:0070180	large ribosomal subunit rRNA binding	6/461	13/4617	0.46153846153846156	4.622392791590189	4.3555715555570655	8.925694254821627e-4	0.02158902297884981	0.020082812073348662	YKL009W/YDR496C/YHR170W/YNR053C/YNL185C/YEL054C	6
MF	GO:0120545	nucleic acid conformation isomerase activity	19/461	89/4617	0.21348314606741572	2.138073070267372	3.6104184054806456	9.890817268090534e-4	0.022516154604417863	0.0209452600971329	YMR290C/YJL050W/YJL033W/YGL171W/YPL082C/YHR169W/YNR038W/YDR194C/YJL092W/YBR142W/YIL126W/YOR204W/YDL160C/YLR276C/YGL201C/YBR202W/YPR163C/YGL078C/YGL120C	19
MF	GO:0004386	helicase activity	18/461	84/4617	0.21428571428571427	2.1461109389525874	3.5303603306598896	0.0012754326490303856	0.02742180195415329	0.025508652980607713	YMR290C/YJL050W/YJL033W/YGL171W/YPL082C/YHR169W/YNR038W/YDR194C/YJL092W/YBR142W/YIL126W/YOR204W/YDL160C/YLR276C/YGL201C/YBR202W/YGL078C/YGL120C	18
