ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
MF	GO:0000287	magnesium ion binding	16/462	54/4617	0.2962962962962963	2.961038961038961	4.833105123275786	4.498864595182758e-5	6.424378641920978e-4	5.341809750911738e-4	YNR057C/YGR254W/YNL037C/YDL066W/YNL220W/YOR136W/YJL079C/YLR044C/YLR174W/YPL231W/YAL038W/YIL094C/YBR011C/YCL018W/YMR108W/YGR244C	16
MF	GO:0016829	lyase activity	23/462	99/4617	0.23232323232323232	2.3217237308146395	4.432549001398398	7.978993108526963e-5	0.0010828203300502414	9.003548078259417e-4	YMR095C/YLR304C/YGR254W/YPL262W/YPR002W/YMR096W/YDR294C/YHR018C/YOR202W/YKL060C/YJL200C/YFL059W/YLR044C/YGL026C/YDR234W/YNL333W/YDR533C/YER090W/YOR128C/YGL009C/YHR112C/YPR006C/YER010C	23
MF	GO:0015267	channel activity	12/462	35/4617	0.34285714285714286	3.4263450834879405	4.804270161633899	8.492708470982286e-5	0.0010828203300502414	9.003548078259417e-4	Q0085/YPR138C/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	12
MF	GO:0022803	passive transmembrane transporter activity	12/462	35/4617	0.34285714285714286	3.4263450834879405	4.804270161633899	8.492708470982286e-5	0.0010828203300502414	9.003548078259417e-4	Q0085/YPR138C/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	12
MF	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	17/462	64/4617	0.265625	2.6545251623376624	4.444090680358977	1.2020019930474752e-4	0.0014797059017860297	0.001230361386712842	YJR155W/YER081W/YNL037C/YDL066W/YOR136W/YCL030C/YHR216W/YMR083W/YDL168W/YMR226C/YJR159W/YLR174W/YPL231W/YGL157W/YIL094C/YNL274C/YCL018W	17
MF	GO:0042625	ATPase-coupled ion transmembrane transporter activity	8/462	18/4617	0.4444444444444444	4.441558441558442	4.877845835719268	1.673106065440799e-4	0.0018665589542573914	0.0015520260212312674	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A	8
MF	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	8/462	18/4617	0.4444444444444444	4.441558441558442	4.877845835719268	1.673106065440799e-4	0.0018665589542573914	0.0015520260212312674	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A	8
MF	GO:0046961	proton-transporting ATPase activity, rotational mechanism	8/462	18/4617	0.4444444444444444	4.441558441558442	4.877845835719268	1.673106065440799e-4	0.0018665589542573914	0.0015520260212312674	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A	8
MF	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	9/462	23/4617	0.391304347826087	3.9105025409373235	4.6655707453407285	2.1096054570174624e-4	0.002282209539864346	0.0018976355307142724	YML131W/YEL047C/YKL141W/YDR044W/YDR178W/YLL041C/YBR166C/YKL148C/YIL049W	9
MF	GO:0016836	hydro-lyase activity	10/462	28/4617	0.35714285714285715	3.569109461966605	4.5464348204821485	2.2732227704277524e-4	0.00238688390894914	0.0019846712732527125	YLR304C/YGR254W/YPL262W/YPR002W/YOR202W/YJL200C/YGL026C/YDR234W/YDR533C/YGL009C	10
MF	GO:0005506	iron ion binding	8/462	22/4617	0.36363636363636365	3.6340023612750887	4.129078278946878	8.516485892821333e-4	0.008686815610677759	0.007223004576768769	YLL027W/YDL171C/YMR015C/YGR060W/YHR007C/YPL135W/YJR025C/YDL120W	8
MF	GO:0015203	polyamine transmembrane transporter activity	5/462	10/4617	0.5	4.996753246753247	4.218583057203998	0.0016148325988749547	0.01553330460250618	0.012915795069753036	YLL028W/YKR039W/YPL274W/YGR138C/YOR273C	5
MF	GO:0051537	2 iron, 2 sulfur cluster binding	7/462	19/4617	0.3684210526315789	3.6818181818181817	3.9056203201185578	0.001657774591126404	0.01553330460250618	0.012915795069753036	YGR286C/YPR002W/YLL027W/YPL135W/YLL041C/YDL120W/YEL024W	7
MF	GO:0016835	carbon-oxygen lyase activity	10/462	35/4617	0.2857142857142857	2.855287569573284	3.6735511252744297	0.0016715285307618095	0.01553330460250618	0.012915795069753036	YLR304C/YGR254W/YPL262W/YPR002W/YOR202W/YJL200C/YGL026C/YDR234W/YDR533C/YGL009C	10
MF	GO:0051536	iron-sulfur cluster binding	12/462	47/4617	0.2553191489361702	2.5515335728101682	3.564678610641813	0.00174042628599509	0.01553330460250618	0.012915795069753036	YGR286C/YLR304C/YPR002W/YLL027W/YDL171C/YJL200C/YPL135W/YDR234W/YLL041C/YGL009C/YDL120W/YEL024W	12
MF	GO:0051540	metal cluster binding	12/462	47/4617	0.2553191489361702	2.5515335728101682	3.564678610641813	0.00174042628599509	0.01553330460250618	0.012915795069753036	YGR286C/YLR304C/YPR002W/YLL027W/YDL171C/YJL200C/YPL135W/YDR234W/YLL041C/YGL009C/YDL120W/YEL024W	12
MF	GO:0019842	vitamin binding	11/462	42/4617	0.2619047619047619	2.61734693877551	3.5107561124231035	0.002154728396158427	0.01876190335191606	0.015600344228926222	YNR058W/YOR184W/YDR294C/YGL202W/YJR130C/YLR044C/YIL116W/YBR115C/YBR263W/YHR112C/YMR108W	11
MF	GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	5/462	11/4617	0.45454545454545453	4.54250295159386	3.9220485946744357	0.002719101026619471	0.023112358726265506	0.01921770650392709	YIR034C/YGL125W/YGR204W/YNR050C/YKR080W	5
MF	GO:0004497	monooxygenase activity	5/462	12/4617	0.4166666666666667	4.163961038961039	3.659108661020311	0.004282208364062301	0.03555228804581957	0.029561389441017598	YMR015C/YGR060W/YLR205C/YHR007C/YGR175C	5
MF	GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	8/462	28/4617	0.2857142857142857	2.855287569573284	3.2832170575787316	0.0048303444315302806	0.0391916582285525	0.03258749114094591	YJR121W/YDL185W/YBR039W/YBR127C/YOR332W/YEL051W/YPL078C/YHR039C-A	8
MF	GO:0016879	ligase activity, forming carbon-nitrogen bonds	10/462	41/4617	0.24390243902439024	2.4374406081723152	3.0825292331439873	0.00590347113407569	0.04683420433033381	0.038942195551095786	YNR057C/YNR058W/YNL220W/YGR102C/YJR103W/YGR204W/YDL141W/YNL333W/YPR035W/YOL058W	10
MF	GO:0008483	transaminase activity	6/462	18/4617	0.3333333333333333	3.331168831168831	3.304050292496636	0.006323271480327221	0.048568599085717264	0.04038432829772156	YNR058W/YOR184W/YKL104C/YGL202W/YIL116W/YHR208W	6
MF	GO:0016840	carbon-nitrogen lyase activity	5/462	13/4617	0.38461538461538464	3.843656343656344	3.423335810470223	0.006394185313805914	0.048568599085717264	0.04038432829772156	YMR095C/YMR096W/YHR018C/YFL059W/YNL333W	5
