gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	13.691535790112134
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	7.495700890035711
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	6.107912370748081
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	4.618719810417663
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	3.1496721820653186
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	1.7641807194329995
[ 40.01,  46.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	6.753828265954958
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	4.903973263504172
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	3.787988214026939
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	2.224272182106276
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	1.2236911260006271
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.5031479640276965
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	4.359570461823644
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	3.1478578637808776
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	2.4024374949796545
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	1.5506341469887155
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	0.8395348624344741
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.41340533591601925
[ 40.01,  46.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	3.3880449981567398
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	2.111910329776108
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	1.7089671228338674
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	1.264387239905876
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	0.8702112186395284
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.6118572044264348
[ 40.01,  46.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	14.864207320677437
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	8.246164759051048
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	5.511240513039812
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	3.124657547234941
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	1.068694201354839
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.3143625607871557
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	15.536006714499159
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	10.114322949242817
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	7.686981911872483
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	4.972720947357921
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	2.5196942718472606
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.2503582921656902
[ 46.41,  53.41)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	14.134066947650295
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	8.232764120602624
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	6.789866595482603
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	5.237075144838735
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	3.588243341199051
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	2.062611761339181
[ 46.41,  53.41)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	7.887520882278819
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	5.825037852115573
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	4.549267863488745
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	2.7294522812506057
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	1.4906318629660822
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.6147165622436355
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	4.8741956306935466
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	3.683483958485422
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	2.8668329263248227
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	1.9364973765948805
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	1.1211421580657426
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.6563831322544049
[ 46.41,  53.41)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	3.9837805423056594
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	2.5842415942486423
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	2.1825765621151767
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	1.6656644050543514
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.1832157558451297
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.9090636894078713
[ 46.41,  53.41)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	17.450932646273507
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	9.856533589168302
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	6.586566525314057
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	3.718871830603124
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	1.2423299360712354
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.35466343026778485
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	17.220370365992125
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	11.136952925511105
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	8.075266552896862
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	5.142356103189578
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	2.4452262445003248
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.076973667563
[ 53.41,  60.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	15.392232261732149
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	8.934109087866478
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	7.161390879097955
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	5.440654231198184
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	3.7695863747064227
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	2.3004889999448017
[ 53.41,  60.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	8.864146113181445
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	6.925766366079397
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	5.547936372258827
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	3.351892918197615
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	1.7876913279022124
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.722003398192315
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	5.004024704135697
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	3.7740662703082606
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	2.888825460664393
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	1.8608947849604862
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	0.9841129423369898
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.4853824561126732
[ 53.41,  60.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	4.016056687492097
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	2.6314780379901466
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	2.1578583753708807
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	1.5709900655372118
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.0780326505583535
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.7909257408513892
[ 53.41,  60.70)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	19.32277662164936
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	11.131039119280192
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	7.54409684425266
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	4.27828578515617
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	1.4646458944079306
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.39926910933243787
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	19.278555579621358
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	12.36627063963145
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	8.994532187730263
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	5.720316793640159
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	2.6365593750945253
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.171624806444526
[ 60.70,  71.04)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	17.07308447758758
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	10.028174213100478
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	7.912380975995154
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	5.87812846573394
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	3.9176827093490094
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	2.163050517187098
[ 60.70,  71.04)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	10.061436695139443
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	7.944885973324116
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	6.438799664552793
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	3.974367854396125
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	2.122273290001813
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.8257545260303791
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	6.568395092916056
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	5.082289830461491
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	3.9287459484975327
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	2.516574427698734
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	1.32223394292313
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.626453674775375
[ 60.70,  71.04)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	5.323819037914564
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	3.579944545660734
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	2.8831625825456966
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.0876475606430316
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.3745692438862842
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.9858743582824145
[ 60.70,  71.04)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
