ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0044282	small molecule catabolic process	53/462	143/4617	0.3706293706293706	3.70388702206884	10.951584134580454	8.956387729397424e-19	1.0747665275276907e-15	9.31464323857332e-16	YLR142W/YJL052W/YMR105C/YOR120W/YOR374W/YCL040W/YJR096W/YNL274C/YBR006W/YCL064C/YHR137W/YGR019W/YIL155C/YJR148W/YHR104W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YML070W/YOR347C/YGL196W/YGR254W/YDR533C/YJL068C/YMR189W/YML004C/YLL057C/YLR089C/YOR040W/YMR278W/YJR019C/YGL010W/YFR055W/YPL147W/YJR078W/YBR208C/YBR145W/YDR530C/YFR047C/YDR287W/YJL060W/YKR009C/YPR127W/YKL188C/YDR272W/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W	53
BP	GO:0005975	carbohydrate metabolic process	62/462	214/4617	0.2897196261682243	2.8953149654084234	9.466344592536855	9.903618508740786e-16	5.942171105244471e-13	5.149881624545209e-13	YGR043C/YGR256W/YML100W/YJL052W/YMR105C/YOR120W/YOR374W/YCL040W/YJR096W/YFR017C/YPR184W/YIL155C/YBR126C/YIR031C/YOL126C/YHR104W/YLR258W/YBR149W/YBR056W/YDR001C/YDR074W/YML070W/YGL227W/YGL062W/YER065C/YER062C/YIR007W/YOR347C/YPR026W/YDL022W/YLL026W/YDR516C/YGR254W/YIL017C/YKR058W/YKL035W/YIL050W/YCR005C/YAL017W/YIL097W/YEL012W/YLR174W/YMR278W/YGR032W/YNR001C/YIL045W/YCL039W/YBR105C/YNR007C/YIL107C/YIL042C/YJL137C/YBR145W/YGL059W/YMR135C/YFR003C/YMR261C/YDR255C/YBR001C/YJL155C/YPL219W/YDL066W	62
BP	GO:0032787	monocarboxylic acid metabolic process	48/462	152/4617	0.3157894736842105	3.155844155844156	9.01149402366564	6.250311245246923e-14	2.5001244980987692e-11	2.166774565018933e-11	YMR169C/YGR256W/YJL052W/YOR374W/YCL040W/YNL274C/YBR006W/YML042W/YDL110C/YGR019W/YER024W/YIR031C/YOL126C/YMR020W/YPR002W/YBR026C/YER065C/YOR347C/YBL015W/YDR516C/YGR254W/YDR533C/YNR057C/YML004C/YCR005C/YLR089C/YLR174W/YOR040W/YOR317W/YJR019C/YGL010W/YIL042C/YFR055W/YNR058W/YPL147W/YBR145W/YOR221C/YGL059W/YJL060W/YLR118C/YKR009C/YKL188C/YDR272W/YER015W/YBR222C/YDR216W/YPR006C/YDL066W	48
BP	GO:0019752	carboxylic acid metabolic process	72/462	320/4617	0.225	2.2485389610389612	7.719031003898346	5.984599054283176e-12	1.7953797162849528e-9	1.555995754113626e-9	YMR169C/YGR256W/YLR142W/YJL052W/YOR374W/YCL040W/YNL274C/YBR006W/YCL064C/YHR137W/YML042W/YFL030W/YDL110C/YGR019W/YJR148W/YER024W/YIR031C/YOL126C/YMR020W/YPR002W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YBR026C/YGL062W/YER065C/YOR347C/YGL196W/YBL015W/YDR516C/YGR254W/YDR533C/YNR057C/YMR189W/YML004C/YCR005C/YLR089C/YLR174W/YOR040W/YOR317W/YJR019C/YNR001C/YGL010W/YHR112C/YIL042C/YFR055W/YNR058W/YPL147W/YJR078W/YFR049W/YBR145W/YOR221C/YFR047C/YGL059W/YIR017C/YJL060W/YLR118C/YKR009C/YIL125W/YKL188C/YDR272W/YER015W/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W/YDL066W/YIL051C	72
BP	GO:0006082	organic acid metabolic process	74/462	338/4617	0.21893491124260356	2.1879274571582266	7.563895169774388	1.2133954313831958e-11	2.9121490353196702e-9	2.523862497277047e-9	YMR169C/YGR256W/YLR142W/YJL052W/YOR374W/YCL040W/YNL274C/YBR006W/YCL064C/YHR137W/YML042W/YFL030W/YDL110C/YGR019W/YJR148W/YER024W/YIR031C/YOL126C/YMR020W/YPR002W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YBR026C/YGL062W/YER065C/YOR347C/YGL196W/YBL015W/YDR516C/YGR254W/YDR533C/YNR057C/YMR189W/YML004C/YLL057C/YCR005C/YLR089C/YLR174W/YOR040W/YOR317W/YJR019C/YNR001C/YGL010W/YHR112C/YIL042C/YFR055W/YNR058W/YPL147W/YJR078W/YFR049W/YBR145W/YOR221C/YFR047C/YGL059W/YIR017C/YJL060W/YLR118C/YKR009C/YIL125W/YKL188C/YOR163W/YDR272W/YER015W/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W/YDL066W/YIL051C	74
BP	GO:0043436	oxoacid metabolic process	73/462	336/4617	0.21726190476190477	2.1712082560296846	7.433605744026535	2.5344275615207182e-11	5.068855123041436e-9	4.393007773302578e-9	YMR169C/YGR256W/YLR142W/YJL052W/YOR374W/YCL040W/YNL274C/YBR006W/YCL064C/YHR137W/YML042W/YFL030W/YDL110C/YGR019W/YJR148W/YER024W/YIR031C/YOL126C/YMR020W/YPR002W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YBR026C/YGL062W/YER065C/YOR347C/YGL196W/YBL015W/YDR516C/YGR254W/YDR533C/YNR057C/YMR189W/YML004C/YCR005C/YLR089C/YLR174W/YOR040W/YOR317W/YJR019C/YNR001C/YGL010W/YHR112C/YIL042C/YFR055W/YNR058W/YPL147W/YJR078W/YFR049W/YBR145W/YOR221C/YFR047C/YGL059W/YIR017C/YJL060W/YLR118C/YKR009C/YIL125W/YKL188C/YOR163W/YDR272W/YER015W/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W/YDL066W/YIL051C	73
BP	GO:0016054	organic acid catabolic process	32/462	90/4617	0.35555555555555557	3.5532467532467535	8.15599910760633	3.5460052464852405e-11	6.07886613683184e-9	5.268350651920929e-9	YLR142W/YNL274C/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YGL196W/YMR189W/YLL057C/YLR089C/YJR019C/YGL010W/YFR055W/YPL147W/YJR078W/YBR145W/YFR047C/YJL060W/YKR009C/YKL188C/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W	32
BP	GO:0015980	energy derivation by oxidation of organic compounds	46/462	170/4617	0.27058823529411763	2.7041252864782277	7.548502278643606	9.334789479211412e-11	1.2634815827382541e-8	1.095017371706487e-8	YJL052W/YMR105C/YOR374W/YCL040W/YFR017C/YEL039C/YIL111W/YPR184W/YIR031C/YOL126C/YLR258W/YBR026C/YML070W/YGL062W/YER065C/YOR347C/YDR516C/YGR254W/YKR058W/YKL035W/YIL050W/YGR244C/YCR005C/YAL017W/YLR174W/YNR001C/YIL045W/YDR178W/YNR007C/YIL042C/YFR049W/YLL041C/YJL137C/YBR145W/YKR046C/YMR056C/YGL059W/YFR003C/YDR031W/YMR030W/YIL125W/YOL071W/YOR142W/YPL219W/YML120C/YDL066W	46
BP	GO:0006091	generation of precursor metabolites and energy	48/462	182/4617	0.26373626373626374	2.635650064221493	7.506675642238774	9.476111870536906e-11	1.2634815827382541e-8	1.095017371706487e-8	YGR043C/YGR256W/YJL052W/YMR105C/YOR374W/YCL040W/YFR017C/YEL039C/YIL111W/YPR184W/YIR031C/YOL126C/YLR258W/YBR026C/YML070W/YGL062W/YER065C/YOR347C/YDR516C/YGR254W/YKR058W/YKL035W/YIL050W/YGR244C/YCR005C/YAL017W/YLR174W/YNR001C/YIL045W/YDR178W/YNR007C/YIL042C/YFR049W/YLL041C/YJL137C/YBR145W/YKR046C/YMR056C/YGL059W/YFR003C/YDR031W/YMR030W/YIL125W/YOL071W/YOR142W/YPL219W/YML120C/YDL066W	48
BP	GO:0046395	carboxylic acid catabolic process	31/462	89/4617	0.34831460674157305	3.480884284255071	7.879826877505713	1.3344052539649242e-10	1.601286304757909e-8	1.3877814641235212e-8	YLR142W/YNL274C/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YGL196W/YMR189W/YLR089C/YJR019C/YGL010W/YFR055W/YPL147W/YJR078W/YBR145W/YFR047C/YJL060W/YKR009C/YKL188C/YBR222C/YDR216W/YPR006C/YDR421W/YNL239W	31
BP	GO:0016051	carbohydrate biosynthetic process	30/462	86/4617	0.3488372093023256	3.486106916339475	7.759618505498414	2.570024631329786e-10	2.8036632341779485e-8	2.4298414696208884e-8	YML100W/YJL052W/YMR105C/YFR017C/YPR184W/YBR126C/YOL126C/YLR258W/YDR074W/YGL227W/YGL062W/YER062C/YDL022W/YGR254W/YIL017C/YKR058W/YKL035W/YIL050W/YAL017W/YIL097W/YEL012W/YGR032W/YIL045W/YCL039W/YBR105C/YJL137C/YMR135C/YMR261C/YDR255C/YPL219W	30
BP	GO:0005991	trehalose metabolic process	10/462	12/4617	0.8333333333333334	8.327922077922079	8.474713440659663	5.04528906058932e-9	5.04528906058932e-7	4.3725838525107444e-7	YML100W/YMR105C/YBR126C/YDR001C/YDR074W/YPR026W/YLL026W/YKL035W/YMR261C/YBR001C	10
BP	GO:0006081	aldehyde metabolic process	17/462	35/4617	0.4857142857142857	4.853988868274582	7.631067752532573	6.264384491618684e-9	5.233972671526103e-7	4.536109648655956e-7	YGR043C/YNL274C/YIR031C/YOL126C/YMR096W/YER065C/YJR155W/YDR533C/YJL068C/YML004C/YMR095C/YCR005C/YLR174W/YOR040W/YMR110C/YDR272W/YDL066W	17
BP	GO:0006099	tricarboxylic acid cycle	14/462	24/4617	0.5833333333333334	5.829545454545454	7.909190387028216	6.3910800692315065e-9	5.233972671526103e-7	4.536109648655956e-7	YIR031C/YOL126C/YER065C/YGR244C/YCR005C/YLR174W/YNR001C/YDR178W/YFR049W/YLL041C/YIL125W/YOL071W/YOR142W/YDL066W	14
BP	GO:0042180	ketone metabolic process	21/462	52/4617	0.40384615384615385	4.035839160839161	7.340546827938303	6.542465839407629e-9	5.233972671526103e-7	4.536109648655956e-7	YOR120W/YHR137W/YBR149W/YDR204W/YDL124W/YML070W/YDR533C/YML004C/YOR040W/YMR110C/YLR290C/YIL042C/YJR078W/YGL059W/YJL060W/YDR272W/YGR255C/YDR216W/YOR125C/YLR201C/YMR152W	21
BP	GO:1901606	alpha-amino acid catabolic process	22/462	58/4617	0.3793103448275862	3.7906403940886695	7.131016654731363	1.136163546230479e-8	8.521226596728593e-7	7.385063050498114e-7	YLR142W/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YGL196W/YMR189W/YLR089C/YFR055W/YJR078W/YBR145W/YFR047C/YJL060W/YDR421W/YNL239W	22
BP	GO:0043603	amide metabolic process	35/462	128/4617	0.2734375	2.7325994318181817	6.628217080712208	1.3895744630912493e-8	9.80876091593823e-7	8.500926127146467e-7	YMR169C/YIR029W/YIR031C/YBR183W/YMR020W/YDR242W/YIR038C/YKR076W/YBR139W/YLR155C/YLR157C/YLR158C/YLR160C/YIR032C/YNR057C/YML004C/YGR209C/YDR513W/YGR244C/YMR297W/YOR317W/YJR019C/YNR001C/YPL087W/YIL042C/YNR058W/YJR078W/YBR208C/YFR047C/YGL059W/YJL060W/YLR299W/YIR037W/YOR142W/YOR054C	35
BP	GO:0009636	response to toxic substance	20/462	50/4617	0.4	3.9974025974025977	7.105308671655646	1.8417026848568565e-8	1.2278017899045712e-6	1.0640948845839616e-6	YDR453C/YBL064C/YCL035C/YIR038C/YKR076W/YGL196W/YDR533C/YJL068C/YML004C/YOR153W/YDR513W/YHR106W/YOR040W/YOR328W/YHR008C/YDL010W/YHL035C/YIR037W/YDR272W/YNL239W	20
BP	GO:0005996	monosaccharide metabolic process	26/462	80/4617	0.325	3.2478896103896107	6.7624482971628685	2.2913759510372935e-8	1.4471848111814484e-6	1.2542268363572556e-6	YJL052W/YMR105C/YOR120W/YOR374W/YCL040W/YJR096W/YOL126C/YHR104W/YGL227W/YGL062W/YOR347C/YDR516C/YGR254W/YIL017C/YIL097W/YEL012W/YMR278W/YCL039W/YBR105C/YIL107C/YIL042C/YBR145W/YGL059W/YMR135C/YDR255C/YJL155C	26
BP	GO:0009063	amino acid catabolic process	22/462	61/4617	0.36065573770491804	3.6042154566744733	6.826818328703401	3.354658534786934e-8	2.0127951208721603e-6	1.7444224380892055e-6	YLR142W/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YGL196W/YMR189W/YLR089C/YFR055W/YJR078W/YBR145W/YFR047C/YJL060W/YDR421W/YNL239W	22
BP	GO:0006006	glucose metabolic process	22/462	62/4617	0.3548387096774194	3.5460829493087562	6.729651528682457	4.723819528543192e-8	2.699325444881824e-6	2.339415385564248e-6	YJL052W/YMR105C/YOR374W/YCL040W/YOL126C/YGL227W/YGL062W/YOR347C/YDR516C/YGR254W/YIL017C/YIL097W/YEL012W/YMR278W/YCL039W/YBR105C/YIL042C/YBR145W/YGL059W/YMR135C/YDR255C/YJL155C	22
BP	GO:0170040	proteinogenic amino acid catabolic process	20/462	53/4617	0.37735849056603776	3.771134525851507	6.765362939253082	5.93134348721869e-8	3.235278265755649e-6	2.8039078303215623e-6	YLR142W/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YDR019C/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YMR189W/YLR089C/YFR055W/YJR078W/YBR145W/YFR047C/YJL060W/YDR421W	20
BP	GO:0045912	negative regulation of carbohydrate metabolic process	11/462	17/4617	0.6470588235294118	6.466386554621849	7.528600602810453	6.368440677659077e-8	3.3226647013873445e-6	2.8796427412023653e-6	YFR017C/YGL227W/YIL017C/YAL017W/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C/YPL219W	11
BP	GO:0019318	hexose metabolic process	24/462	74/4617	0.32432432432432434	3.241137241137241	6.4800941765784685	8.441414251654478e-8	4.220707125827239e-6	3.6579461757169406e-6	YJL052W/YMR105C/YOR374W/YCL040W/YOL126C/YHR104W/YGL227W/YGL062W/YOR347C/YDR516C/YGR254W/YIL017C/YIL097W/YEL012W/YMR278W/YCL039W/YBR105C/YIL107C/YIL042C/YBR145W/YGL059W/YMR135C/YDR255C/YJL155C	24
BP	GO:0098754	detoxification	18/462	45/4617	0.4	3.9974025974025977	6.73700080318256	9.6625956032104e-8	4.638045889540992e-6	4.019639770935526e-6	YDR453C/YBL064C/YCL035C/YIR038C/YKR076W/YDR533C/YJL068C/YML004C/YOR153W/YDR513W/YHR106W/YOR040W/YOR328W/YHR008C/YDL010W/YHL035C/YIR037W/YDR272W	18
BP	GO:0006979	response to oxidative stress	29/462	105/4617	0.2761904761904762	2.7601113172541742	6.083011160071479	2.003033267654636e-7	9.244768927636781e-6	8.012133070618544e-6	YGR043C/YDR453C/YOR120W/YDR171W/YJR096W/YBR006W/YBL064C/YBR046C/YLR270W/YHR104W/YCL035C/YDL124W/YOL016C/YDR533C/YDR513W/YMR291W/YCR083W/YKL150W/YHR106W/YLR205C/YHR008C/YNL036W/YPL196W/YDL010W/YCL033C/YIR037W/YFR014C/YLR248W/YBR024W	29
BP	GO:0009060	aerobic respiration	30/462	113/4617	0.26548672566371684	2.6531433168601315	5.932242696764758	3.184952986248733e-7	1.4155346605549924e-5	1.2267967058143267e-5	YJL052W/YCL040W/YEL039C/YIL111W/YIR031C/YOL126C/YBR026C/YGL062W/YER065C/YOR347C/YDR516C/YGR254W/YGR244C/YCR005C/YLR174W/YNR001C/YDR178W/YIL042C/YFR049W/YLL041C/YKR046C/YMR056C/YGL059W/YDR031W/YMR030W/YIL125W/YOL071W/YOR142W/YML120C/YDL066W	30
BP	GO:0045721	negative regulation of gluconeogenesis	8/462	10/4617	0.8	7.9948051948051955	7.38303439353395	3.565269858508726e-7	1.5279727965037396e-5	1.324243090303241e-5	YGL227W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C	8
BP	GO:0055086	nucleobase-containing small molecule metabolic process	48/462	234/4617	0.20512820512820512	2.04995004995005	5.496157957865998	5.915747194705664e-7	2.3107863133033746e-5	2.002681471529591e-5	YMR169C/YGR043C/YGR256W/YKL151C/YJL052W/YMR105C/YOR374W/YCL040W/YNL200C/YMR271C/YGL037C/YIR029W/YIL155C/YDL238C/YIR031C/YMR020W/YMR120C/YER037W/YGL248W/YOR347C/YIR032C/YKL067W/YDR516C/YGR254W/YKL035W/YGR209C/YGR244C/YLR174W/YPL134C/YOR317W/YMR278W/YJR019C/YNR001C/YOR155C/YIL042C/YJR078W/YDR530C/YFR047C/YGL059W/YBR111C/YJL060W/YOR163W/YOR142W/YDR481C/YOR054C/YJL005W/YDL066W/Q0130	48
BP	GO:0097237	cellular response to toxic substance	15/462	36/4617	0.4166666666666667	4.163961038961039	6.354342289042099	6.184376171417937e-7	2.3107863133033746e-5	2.002681471529591e-5	YDR453C/YBL064C/YCL035C/YIR038C/YKR076W/YDR533C/YJL068C/YML004C/YDR513W/YHR106W/YOR040W/YHR008C/YDL010W/YIR037W/YDR272W	15
BP	GO:1990748	cellular detoxification	15/462	36/4617	0.4166666666666667	4.163961038961039	6.354342289042099	6.184376171417937e-7	2.3107863133033746e-5	2.002681471529591e-5	YDR453C/YBL064C/YCL035C/YIR038C/YKR076W/YDR533C/YJL068C/YML004C/YDR513W/YHR106W/YOR040W/YHR008C/YDL010W/YIR037W/YDR272W	15
BP	GO:0170035	L-amino acid catabolic process	18/462	50/4617	0.36	3.5976623376623373	6.15772894499377	6.304267998312991e-7	2.3107863133033746e-5	2.002681471529591e-5	YLR142W/YBR006W/YCL064C/YHR137W/YGR019W/YJR148W/YLR155C/YLR157C/YLR158C/YLR160C/YDL215C/YLR089C/YFR055W/YJR078W/YBR145W/YFR047C/YJL060W/YDR421W	18
BP	GO:0005978	glycogen biosynthetic process	11/462	20/4617	0.55	5.496428571428572	6.71914198607132	6.525294035852667e-7	2.3107863133033746e-5	2.002681471529591e-5	YMR105C/YFR017C/YPR184W/YLR258W/YKR058W/YKL035W/YIL050W/YAL017W/YIL045W/YJL137C/YPL219W	11
BP	GO:0072521	purine-containing compound metabolic process	38/462	167/4617	0.2275449101796407	2.273971537444591	5.591216758208072	6.547227887692894e-7	2.3107863133033746e-5	2.002681471529591e-5	YMR169C/YGR043C/YGR256W/YJL052W/YOR374W/YCL040W/YGL037C/YIR029W/YIL155C/YDL238C/YIR031C/YMR020W/YMR120C/YGL248W/YOR347C/YIR032C/YKL067W/YDR516C/YGR254W/YGR244C/YLR174W/YPL134C/YOR317W/YMR278W/YJR019C/YNR001C/YOR155C/YIL042C/YJR078W/YFR047C/YGL059W/YJL060W/YOR163W/YOR142W/YOR054C/YJL005W/YDL066W/Q0130	38
BP	GO:0072524	pyridine-containing compound metabolic process	23/462	79/4617	0.2911392405063291	2.9095018905145484	5.707813395284328	1.3796329286485555e-6	4.730170041080761e-5	4.0994807022699936e-5	YGR043C/YGR256W/YKL151C/YJL052W/YOR374W/YCL040W/YNL200C/YGL037C/YIL155C/YMR096W/YOR347C/YDR516C/YGR254W/YMR095C/YLR174W/YPL134C/YOR155C/YJR078W/YFR047C/YJL060W/YPR127W/YDR481C/YDL066W	23
BP	GO:0045333	cellular respiration	30/462	122/4617	0.2459016393442623	2.457419629550777	5.439613659929681	1.8820180626213207e-6	6.27339354207107e-5	5.436941069794927e-5	YJL052W/YCL040W/YEL039C/YIL111W/YIR031C/YOL126C/YBR026C/YGL062W/YER065C/YOR347C/YDR516C/YGR254W/YGR244C/YCR005C/YLR174W/YNR001C/YDR178W/YIL042C/YFR049W/YLL041C/YKR046C/YMR056C/YGL059W/YDR031W/YMR030W/YIL125W/YOL071W/YOR142W/YML120C/YDL066W	30
BP	GO:0070887	cellular response to chemical stimulus	54/462	289/4617	0.18685121107266436	1.8672987911742238	5.07741205966786	2.5182546671314973e-6	8.167312433939992e-5	7.078337442747994e-5	YGR043C/YDR453C/YGR008C/YOR120W/YJR096W/YJL144W/YBR006W/YBL064C/YPL230W/YBR046C/YBR126C/YHR104W/YCL035C/YIR038C/YKR076W/YDR001C/YGL248W/YDL124W/YOL016C/YDL022W/YCR091W/YDR533C/YJL068C/YML004C/YDR513W/YMR291W/YCR083W/YKL150W/YHR106W/YOR040W/YHR008C/YNL036W/YER020W/YOR052C/YDL010W/YPL203W/YGL045W/YCL033C/YDL216C/YBL101C/YLR299W/YFR022W/YOL117W/YNL173C/YIR037W/YFR014C/YDR272W/YLR248W/YBR024W/YDR216W/YPL191C/YFR008W/YBL005W/YNL159C	54
BP	GO:0006631	fatty acid metabolic process	19/462	62/4617	0.3064516129032258	3.0625261834939255	5.45154370852915	5.0221227616666815e-6	1.585933503684215e-4	1.3744757031929866e-4	YML042W/YDL110C/YER024W/YPR002W/YBR026C/YOR317W/YJR019C/YGL010W/YIL042C/YPL147W/YOR221C/YGL059W/YLR118C/YKR009C/YKL188C/YER015W/YBR222C/YDR216W/YPR006C	19
BP	GO:0016052	carbohydrate catabolic process	22/462	80/4617	0.275	2.748214285714286	5.259247902949875	6.634793899044661e-6	1.9588219292233068e-4	1.6976456719935325e-4	YJL052W/YMR105C/YOR120W/YOR374W/YCL040W/YJR096W/YFR017C/YPR184W/YIL155C/YHR104W/YBR056W/YDR001C/YML070W/YIR007W/YOR347C/YPR026W/YDR516C/YGR254W/YIL050W/YNR007C/YBR145W/YBR001C	22
BP	GO:0005984	disaccharide metabolic process	10/462	20/4617	0.5	4.996753246753247	5.972462838366521	6.707708708257242e-6	1.9588219292233068e-4	1.6976456719935325e-4	YML100W/YMR105C/YBR126C/YDR001C/YDR074W/YPR026W/YLL026W/YKL035W/YMR261C/YBR001C	10
BP	GO:0010906	regulation of glucose metabolic process	10/462	20/4617	0.5	4.996753246753247	5.972462838366521	6.707708708257242e-6	1.9588219292233068e-4	1.6976456719935325e-4	YGL227W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YIL042C/YGL059W/YMR135C/YDR255C	10
BP	GO:0034599	cellular response to oxidative stress	25/462	98/4617	0.25510204081632654	2.5493639014047176	5.1690850044645735	6.8558767522815735e-6	1.9588219292233068e-4	1.6976456719935325e-4	YGR043C/YDR453C/YOR120W/YJR096W/YBR006W/YBL064C/YBR046C/YHR104W/YCL035C/YDL124W/YOL016C/YDR533C/YDR513W/YMR291W/YCR083W/YKL150W/YHR106W/YHR008C/YNL036W/YDL010W/YCL033C/YIR037W/YFR014C/YLR248W/YBR024W	25
BP	GO:0005977	glycogen metabolic process	13/462	34/4617	0.38235294117647056	3.821046600458365	5.504820522748785	1.1016304585967368e-5	3.0044467052638276e-4	2.6038538112286506e-4	YMR105C/YFR017C/YPR184W/YLR258W/YKR058W/YKL035W/YIL050W/YAL017W/YIL045W/YNR007C/YJL137C/YFR003C/YPL219W	13
BP	GO:0006112	energy reserve metabolic process	13/462	34/4617	0.38235294117647056	3.821046600458365	5.504820522748785	1.1016304585967368e-5	3.0044467052638276e-4	2.6038538112286506e-4	YMR105C/YFR017C/YPR184W/YLR258W/YKR058W/YKL035W/YIL050W/YAL017W/YIL045W/YNR007C/YJL137C/YFR003C/YPL219W	13
BP	GO:0006753	nucleoside phosphate metabolic process	43/462	222/4617	0.19369369369369369	1.9356791856791855	4.764226384817539	1.1285767591358926e-5	3.00953802436238e-4	2.60826628778073e-4	YMR169C/YGR043C/YGR256W/YKL151C/YJL052W/YMR105C/YOR374W/YCL040W/YNL200C/YMR271C/YGL037C/YIL155C/YMR020W/YMR120C/YER037W/YGL248W/YOR347C/YKL067W/YDR516C/YGR254W/YKL035W/YGR209C/YGR244C/YLR174W/YPL134C/YOR317W/YJR019C/YNR001C/YOR155C/YIL042C/YJR078W/YDR530C/YFR047C/YGL059W/YBR111C/YJL060W/YOR163W/YOR142W/YDR481C/YOR054C/YJL005W/YDL066W/Q0130	43
BP	GO:0009311	oligosaccharide metabolic process	10/462	21/4617	0.47619047619047616	4.758812615955473	5.756237268602831	1.167116673777561e-5	3.0446521924632023e-4	2.6386985668014427e-4	YML100W/YMR105C/YBR126C/YDR001C/YDR074W/YPR026W/YLL026W/YKL035W/YMR261C/YBR001C	10
BP	GO:0006094	gluconeogenesis	12/462	30/4617	0.4	3.9974025974025977	5.4917367439785405	1.4056457894142711e-5	3.588882866589628e-4	3.1103651510443447e-4	YJL052W/YOL126C/YGL227W/YGL062W/YGR254W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C	12
BP	GO:0046496	nicotinamide nucleotide metabolic process	19/462	67/4617	0.2835820895522388	2.8339794533824385	5.041903656099333	1.757216988328392e-5	4.39304247082098e-4	3.8073034747115165e-4	YGR043C/YGR256W/YKL151C/YJL052W/YOR374W/YCL040W/YNL200C/YGL037C/YIL155C/YOR347C/YDR516C/YGR254W/YLR174W/YPL134C/YJR078W/YFR047C/YJL060W/YDR481C/YDL066W	19
BP	GO:0019319	hexose biosynthetic process	12/462	31/4617	0.3870967741935484	3.8684541265186425	5.342937627946901	2.088267258868073e-5	4.913570020866055e-4	4.258427351417248e-4	YJL052W/YOL126C/YGL227W/YGL062W/YGR254W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C	12
BP	GO:0043255	regulation of carbohydrate biosynthetic process	12/462	31/4617	0.3870967741935484	3.8684541265186425	5.342937627946901	2.088267258868073e-5	4.913570020866055e-4	4.258427351417248e-4	YGL227W/YIL017C/YIL050W/YAL017W/YIL097W/YEL012W/YIL045W/YCL039W/YBR105C/YMR135C/YDR255C/YPL219W	12
BP	GO:0046364	monosaccharide biosynthetic process	12/462	31/4617	0.3870967741935484	3.8684541265186425	5.342937627946901	2.088267258868073e-5	4.913570020866055e-4	4.258427351417248e-4	YJL052W/YOL126C/YGL227W/YGL062W/YGR254W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C	12
BP	GO:0006109	regulation of carbohydrate metabolic process	15/462	46/4617	0.32608695652173914	3.2587521174477696	5.133460819624564	2.2018860174651554e-5	5.02298001777046e-4	4.353249348734399e-4	YFR017C/YGL227W/YIL017C/YIL050W/YAL017W/YIL097W/YEL012W/YIL045W/YCL039W/YBR105C/YIL042C/YGL059W/YMR135C/YDR255C/YPL219W	15
BP	GO:0046487	glyoxylate metabolic process	7/462	11/4617	0.6363636363636364	6.359504132231405	5.933724244467455	2.2184828411819536e-5	5.02298001777046e-4	4.353249348734399e-4	YNL274C/YIR031C/YOL126C/YER065C/YCR005C/YLR174W/YDL066W	7
BP	GO:0006790	sulfur compound metabolic process	30/462	140/4617	0.21428571428571427	2.1414656771799625	4.573005267461019	3.559525965476628e-5	7.910057701059174e-4	6.855383340917951e-4	YMR169C/YHR137W/YJR148W/YMR020W/YIR038C/YKR076W/YOR285W/YNR057C/YML004C/YGR209C/YLL057C/YDR513W/YGR244C/YOR317W/YJR019C/YNR001C/YHR112C/YIL042C/YFR055W/YNR058W/YJR078W/YFR047C/YGL059W/YIR017C/YJL060W/YLR299W/YIR037W/YOR142W/YOR054C/YNL239W	30
BP	GO:0006111	regulation of gluconeogenesis	8/462	16/4617	0.5	4.996753246753247	5.339610580127038	5.9002160708366904e-5	0.0012873198700007324	0.0011156772206673015	YGL227W/YIL017C/YIL097W/YEL012W/YCL039W/YBR105C/YMR135C/YDR255C	8
