gene_id,TE_WT_Arava,TE_WT_Park_HP,TE_WT_Park_LP,TE_WT_Gerashchenko,is_ambiguous_Gerashchenko,TE_WT_Sen,TE_WT_Arava_mean_norm,TE_WT_Park_HP_mean_norm,TE_WT_Park_LP_mean_norm,TE_WT_Gerashchenko_mean_norm,TE_WT_Sen_mean_norm,TE_WT_PP,TE_WT_RS,TPMsc_input_small_YM,TPMsc_MandP_small_YM,TPMsc_P_small_YM,TPMsc_input_large_YM,TPMsc_MandP_large_YM,TPMsc_P_large_YM,TE_rRNAdep_MandP_small_YM,TE_rRNAdep_P_small_YM,TE_rRNAdep_MandP_large_YM,TE_rRNAdep_P_large_YM,TE_polyA_MandP_small_YM,TE_polyA_P_small_YM,TE_polyA_MandP_large_YM,TE_polyA_P_large_YM,TPMsc_input_polyA_small_YM,TPMsc_input_polyA_large_YM
YFL004W,0.333431275,0.68536969,0.574485692,1.435597181,FALSE,1.624504793,0.982669831,0.625670425,0.497414717,1.517444967,1.344288389,0.701918324,1.430866678,101.0653719,81.16526081,89.67075643,68.69415012,54.20220958,54.72641147,0.803096642,0.887254999,0.789036759,0.796667713,0.874777161,0.966447085,0.888543685,0.897136993,92.78392768,61.00117583
YJL178C,0.624911523,1.362057209,1.453902657,0.886935427,FALSE,1.197478705,1.841703965,1.24341494,1.258852202,0.937502328,0.990921495,1.447990369,0.964211912,49.37168202,59.95183609,65.65662024,50.04134374,50.54284755,64.99054669,1.214296002,1.329843699,1.010021789,1.298737041,0.513147327,0.561976436,0.445455606,0.572789322,116.831625,113.4632651
YNL005C,0.307885376,0.906667034,0.848609477,0.494147117,FALSE,0.535886731,0.907382402,0.827691618,0.734763022,0.522319956,0.443449791,0.823279014,0.482884873,193.7811524,181.2285847,192.8740627,77.05657259,67.96513872,75.43251576,0.935222969,0.995318999,0.882016114,0.978923838,0.630333197,0.670837467,0.444390769,0.493216291,287.5123593,152.9400327
YPR066W,0.23287,1.867369434,1.964766649,0.466676853,FALSE,0.339151082,0.686301319,1.704711841,1.701180483,0.493283527,0.280649748,1.364064548,0.386966638,18.72390311,14.81242069,15.97082656,10.63119431,11.64740737,14.6613356,0.791096846,0.852964602,1.095587855,1.379086411,0.606859177,0.65431862,0.827572589,1.041718476,24.40833268,14.07418217
YFL016C,0.3390625,0.872927189,0.575296898,1.566303401,FALSE,1.2397077,0.999265861,0.796890689,0.498117095,1.655603149,1.025866266,0.764757881,1.340734708,172.43112,143.348925,147.2076516,104.4522484,94.53356264,95.61557741,0.831340218,0.853718584,0.905040955,0.915399897,0.580949759,0.596588008,0.46975363,0.475130348,246.7492634,201.2407284
YOL057W,0.380326891,0.968562305,0.880265378,1.502990223,FALSE,1.892115293,1.120877946,0.884195489,0.762172078,1.588680293,1.565737836,0.922415171,1.577209065,69.93980168,41.80059138,41.75474804,71.32645418,47.06865565,52.38399538,0.597665283,0.597009815,0.659904606,0.734425901,0.620308244,0.619627942,0.664778947,0.739850689,67.38680618,70.8034691
YDL212W,0.659940885,1.48521932,2.014964438,0.627447059,FALSE,1.526259209,1.944940523,1.35584899,1.744643913,0.663219735,1.262989523,1.681811142,0.963104629,360.6778564,387.1634974,439.0677092,263.2621419,346.0538315,390.4471027,1.073432956,1.217340353,1.314483841,1.483111471,1.315656174,1.492036688,1.134355287,1.279875253,294.2740703,305.0665304
YJL210W,0.253403309,1.212020874,1.323288606,0.246096697,FALSE,0.476318999,0.746815928,1.106447551,1.145760872,0.260127423,0.394157101,0.999674784,0.327142262,48.47517178,56.43016726,51.41688338,49.5340361,54.69389865,54.54601494,1.164104534,1.060684913,1.104168022,1.101182525,0.817228273,0.74462531,1.052455123,1.04960945,69.05067917,51.96791524
YOR278W,0.408649106,1.623834451,2.141094102,0.474486315,FALSE,0.539614118,1.204347579,1.482390022,1.853852466,0.501538232,0.446534228,1.513530022,0.47403623,57.08704165,65.83629438,64.6112779,58.15407942,68.04001108,56.29896698,1.153261624,1.131802876,1.169995498,0.968100046,1.084391523,1.064214241,1.089633367,0.901605276,60.7126605,62.44303188
YLR206W,0.207537405,0.560087005,0.49030133,1.181517451,FALSE,1.453972517,0.611642525,0.511300513,0.424524233,1.248879375,1.203171811,0.515822424,1.226025593,76.26829239,55.80711892,54.78025869,101.2168371,73.98508891,76.85741295,0.731721101,0.718257312,0.730956341,0.759334269,0.75680104,0.742875776,0.85176864,0.884836864,73.74080632,86.86054575
YLR021W,0.717920648,1.388982892,1.616204086,0.454452895,FALSE,0.901250463,2.115815209,1.267995256,1.399379844,0.480362644,0.745790679,1.59439677,0.613076662,29.99682445,39.08970474,32.82029031,12.25341902,14.52352769,15.48503967,1.303128096,1.094125492,1.185263286,1.263732159,0.741538661,0.622606753,0.476090461,0.507609434,52.71431793,30.50581537
YER083C,0.39989421,1.262355328,1.201232056,0.995418047,FALSE,1.536875181,1.178545642,1.152397611,1.040078999,1.052169875,1.27177431,1.123674084,1.161972092,124.0998648,125.2582448,132.1512707,156.9427374,164.2171528,157.4882416,1.009334257,1.064878442,1.046350761,1.003475816,1.373486155,1.449069807,1.565782567,1.501623545,91.19731158,104.8786442
YDL181W,0.978967442,1.942547639,1.978609753,1.831368054,FALSE,1.777685362,2.885157584,1.773341634,1.713166445,1.935779948,1.471046317,2.123888554,1.703413132,293.1757895,536.4207165,554.6295852,194.8235532,443.5783487,462.4095118,1.82968968,1.891798727,2.276820957,2.373478485,0.469772658,0.48571915,0.499751141,0.520966999,1141.873004,887.5984705
YEL052W,0.202436987,1.06245174,1.029395071,0.359022471,FALSE,0.768437591,0.596610861,0.969906666,0.891295058,0.37949144,0.635887155,0.819270862,0.507689297,71.3574809,86.22119549,85.63576199,36.75113964,39.25979556,43.39673064,1.208299318,1.200095084,1.068260629,1.180826801,0.653685822,0.649247359,0.383376419,0.423774065,131.9000544,102.405348
YER012W,0.671940972,1.481707096,1.5128361,1.031463087,FALSE,1.741101127,1.980306502,1.352642699,1.309879342,1.090269953,1.440772621,1.547609515,1.265521287,178.078179,203.727259,221.6912507,250.5009544,319.1421227,333.3797807,1.144032695,1.244909691,1.274015596,1.330852337,0.643805647,0.700574286,0.708402778,0.740006242,316.4421747,450.5094173
YBL007C,0.213034851,0.812040508,0.660619822,2.474000878,FALSE,NA,0.627844289,0.741307555,0.571993396,2.615051235,NA,0.647048413,2.615051235,126.3104315,75.49447133,77.83803236,66.59834094,43.85746518,44.86492107,0.597689917,0.616243896,0.658536903,0.673664245,0.876974673,0.904198437,0.807038195,0.825576781,86.08512153,54.34372924
YER080W,0.186873646,0.752259095,0.74355436,1.210865795,FALSE,2.37841423,0.550743462,0.686733415,0.643801729,1.279900957,1.968153401,0.627092869,1.624027179,200.7251976,153.1734649,156.3075981,119.6419864,75.4684444,91.31943945,0.763100332,0.778714382,0.630785619,0.763272512,1.02917938,1.050237762,0.582649626,0.705026288,148.8306779,129.5262899
YJL171C,0.69677843,1.132870475,1.206917323,3.197006837,FALSE,3.837056477,2.053506057,1.034191563,1.04500155,3.379277976,3.175189444,1.37756639,3.27723371,65.93734386,64.51695685,69.70093102,144.8467961,120.9036402,152.8741553,0.978458535,1.057078234,0.834700134,1.055419653,1.123914848,1.214222045,0.753638786,0.952923275,57.4037766,160.42651
YDR538W,0.478937092,1.0895859,1.056195758,0.471461294,FALSE,0.876605721,1.411496362,0.9946773,0.914500259,0.498340744,0.725396994,1.106891307,0.611868869,32.95981107,22.51747213,24.68258749,47.027985,48.57940984,39.89004174,0.683179648,0.748869204,1.032989396,0.848219241,0.697167061,0.764201544,1.679202196,1.378844369,32.29853129,28.93005378
YKL207W,0.322854023,1.47957321,1.768161921,0.442393616,FALSE,1.197478705,0.951497152,1.350694686,1.530951552,0.467615829,0.990921495,1.277714463,0.729268662,114.5321083,117.56266,143.2564241,87.57287485,92.32705133,103.2413552,1.026460281,1.250797058,1.054288231,1.178919333,0.691529651,0.842666073,0.729045929,0.815229001,170.0037876,126.6409256
YJR034W,0.76143578,2.192333341,3.810453119,0.738351169,FALSE,NA,2.244060549,2.001369701,3.299256163,0.780446828,NA,2.514895471,0.780446828,54.11694607,82.48122612,93.52205708,20.06375364,54.09884322,43.08976983,1.524129355,1.728147353,2.696347064,2.147642491,0.557602214,0.63224213,0.51241213,0.408136652,147.9212673,105.57682
YDR178W,0.742829835,1.984434724,2.139903232,1.471288281,FALSE,1.337927555,2.189226159,1.811580135,1.852821359,1.555170926,1.107143842,1.951209218,1.331157384,1221.573825,1450.833843,1493.018917,1090.272173,1414.322842,1539.759148,1.187675942,1.222209323,1.297219976,1.412270428,1.290229308,1.327744576,1.246321377,1.356857631,1124.477512,1134.797869
YMR205C,0.27005834,0.899229507,0.779845695,9.722772385,FALSE,4.75682846,0.795900696,0.820901938,0.675224346,10.27709738,3.936306803,0.764008993,7.10670209,448.1390039,220.7350364,219.226629,404.044231,202.6914098,217.0683017,0.492559305,0.489193369,0.501656488,0.537238958,1.65223233,1.640941692,1.713146528,1.834659929,133.5980614,118.3152792
YKL137W,0.767226923,1.771025777,3.03732177,0.549972888,FALSE,0.901250463,2.26112788,1.616760218,2.62984539,0.581328525,0.745790679,2.169244496,0.663559602,191.0186499,262.0053358,192.3796414,54.4795259,105.8252952,141.6461647,1.371621755,1.007124914,1.94247827,2.599988939,1.445126563,1.061096443,0.845893865,1.132221001,181.3026918,125.1046965
YIL109C,0.289200108,0.882536034,0.661454946,2.406942744,FALSE,1.853176124,0.852314233,0.805662554,0.572716483,2.544169912,1.533515418,0.743564423,2.038842665,141.6413647,93.11761808,97.85978604,182.7421633,121.329252,135.7763661,0.65741825,0.690898356,0.663936826,0.742994193,0.741822411,0.779600938,0.66834372,0.747925831,125.5254853,181.5372066
YGR203W,0.721755973,2.526857336,3.557130223,0.630684056,FALSE,1.132883885,2.127118463,2.306754916,3.079918174,0.666641284,0.937468858,2.504597184,0.802055071,77.44572945,86.04305012,99.95726083,94.14069571,109.1269211,116.7868238,1.111010907,1.290674922,1.15918966,1.240556201,1.068284966,1.241039676,0.987646243,1.056971705,80.54316296,110.4919113
YPL031C,0.375862938,1.428161621,1.697704615,0.803123647,FALSE,1.205807828,1.107722034,1.303761314,1.46994655,0.848912182,0.997813899,1.293809966,0.923363041,117.1533727,126.5593669,132.7396308,107.6447145,114.6649908,131.9009559,1.080287865,1.13304148,1.065217102,1.225336111,1.129718252,1.184885697,0.917660517,1.055599434,112.0273721,124.9536061
YNL085W,0.339460826,0.529218624,0.367788255,2.159004642,FALSE,2.281527432,1.000439786,0.483120929,0.318447079,2.2820961,1.887978939,0.600669264,2.08503752,143.3707666,89.45535877,96.24430193,147.5308067,84.30186243,89.3798924,0.623944204,0.671296557,0.571418705,0.605838837,0.900760999,0.969121523,0.881710144,0.934821076,99.31087036,95.61176428
YDR170C,0.139269106,0.505923668,0.430353482,5.387730734,FALSE,2.67585511,0.410446048,0.461855085,0.372618776,5.694901742,2.214287683,0.414973303,3.954594713,143.4066588,61.87801092,63.93190629,185.8394881,90.5520206,98.98860662,0.431486316,0.445808492,0.487259309,0.532656475,1.32527937,1.369268908,2.026095097,2.214863116,46.69054113,44.69287781
YGR061C,NA,0.754133682,0.652973122,4.228732017,FALSE,2.234574276,NA,0.688444715,0.56537255,4.469824964,1.849124894,0.626908632,3.159474929,165.0921007,73.26161398,77.76216494,123.2382289,67.91714194,71.71443794,0.44376208,0.47102293,0.551104495,0.581917142,0.63656568,0.675670692,0.801580803,0.846397759,115.088853,84.72900265
YKL016C,0.748835333,1.649006446,2.117147026,1.345725634,FALSE,2.928171392,2.206925224,1.505369406,1.833118046,1.422449568,2.423081065,1.848470892,1.922765317,1961.689507,2522.796602,2610.304315,2296.399283,2767.262774,2829.13918,1.286032572,1.330640912,1.20504426,1.231989228,1.642052323,1.699009845,1.744004955,1.783001164,1536.367975,1586.728734
YHR051W,0.540244966,1.367699226,1.47665104,1.291782237,FALSE,NA,1.59217947,1.248565508,1.278548743,1.365430693,NA,1.373097907,1.365430693,1585.722763,1747.169474,1884.673099,1590.779806,1853.769315,2105.36355,1.101812697,1.188526231,1.165321126,1.323478927,1.534917323,1.655716535,1.49107537,1.693444653,1138.282465,1243.2432
YIR006C,0.186826383,0.617934863,0.489094146,3.886431381,FALSE,2.411615655,0.55060417,0.564109521,0.423478999,4.108008721,1.995627799,0.512730897,3.05181826,163.0245674,94.48313744,94.27086689,152.1733164,98.68335497,111.621009,0.579563798,0.578261721,0.648493161,0.733512363,1.41305939,1.40988474,1.893567749,2.141819587,66.86423664,52.11503789
YOR040W,0.322404662,1.426426848,1.216526122,0.486454815,FALSE,0.795536484,0.950172821,1.302177649,1.053321266,0.514189092,0.658311667,1.101890579,0.58625038,36.5245107,42.28128865,46.52598791,51.16230927,66.62024806,61.57838859,1.157614102,1.273829191,1.302135283,1.203588921,0.963751444,1.060504291,0.992033355,0.916955689,43.87156971,67.15525009
YIL125W,0.071216552,0.929489354,0.724866669,4.115360905,FALSE,4.626752736,0.209885401,0.848525996,0.627621113,4.349990218,3.828668286,0.562010837,4.089329252,695.3256422,349.627696,377.2932391,573.5047657,317.6360112,395.6868188,0.502825834,0.542613728,0.553850692,0.689945128,0.768828519,0.829664829,0.735666547,0.916437511,454.7538068,431.766284
YPL206C,0.572558696,1.509387731,1.413448487,1.115396583,FALSE,0.920187651,1.687412668,1.377912207,1.223825221,1.178988754,0.761461326,1.429716699,0.97022504,67.36040909,68.3396743,79.48949869,100.1212605,104.2551663,135.7693988,1.014537697,1.180062588,1.04128899,1.356049635,0.669913476,0.779211884,0.661466577,0.861414572,102.0126878,157.6121455
YHR208W,0.484130541,1.349960009,1.091578505,1.253143005,FALSE,2.928171392,1.426802204,1.232371469,0.945136181,1.32458852,2.423081065,1.201436618,1.873834792,182.1143573,178.5266094,203.8932839,319.2631518,305.3786868,338.6590582,0.980299478,1.119589289,0.956510906,1.060752098,0.915592687,1.045688373,0.81129297,0.899708215,194.984748,376.4098765
YJR016C,0.29219306,1.120280544,1.101461025,1.961707415,FALSE,3.317278183,0.861134894,1.02269828,0.953692897,2.073550355,2.745069491,0.945842024,2.409309923,376.1471465,291.6575883,309.9004901,555.1568132,487.2877856,500.1819484,0.775381632,0.823881008,0.877748006,0.900974169,0.977668463,1.038820686,1.098518622,1.127586615,298.3195217,443.5862769
YJR072C,0.727305242,1.111295819,1.024741063,0.963533502,FALSE,1.257013375,2.143472954,1.014496172,0.887265415,1.018467494,1.040186826,1.348411514,1.02932716,77.65534953,75.53977286,70.99209396,98.55242536,93.37712799,96.5822517,0.972756846,0.914194507,0.947486859,0.980008877,0.827170687,0.777372991,0.772396713,0.798908848,91.32307759,120.8927051
YGR010W,0.187715909,1.194414099,1.179420982,0.757576058,FALSE,0.835087919,0.553225731,1.090374417,1.021194021,0.800767787,0.69104074,0.888264723,0.745904263,25.93963781,26.95866037,28.80628104,27.7755657,27.23266272,33.44628326,1.039284379,1.110512076,0.980453936,1.20416209,0.633196223,0.676592535,0.82832244,1.017319065,42.57552301,32.87688633
YDL120W,0.478692,1.778265715,2.214681522,0.52858605,FALSE,1.635804117,1.410774041,1.62336952,1.917567657,0.558722358,1.353638654,1.650570406,0.956180506,245.5829969,307.0576693,272.4530492,251.3360572,319.2130716,296.0820803,1.250321371,1.109413325,1.27006477,1.178032645,1.024370639,0.908926667,1.0410357,0.965599604,299.7525092,306.6302834
YNL177C,NA,1.214627703,0.999549821,0.660969983,FALSE,0.812252396,NA,1.108827311,0.865453741,0.698653903,0.672144194,0.987140526,0.685399049,105.8706929,116.0649333,147.0153098,48.50645623,50.99185283,54.62476924,1.096289541,1.388630846,1.05123847,1.126133993,0.400252176,0.506985151,0.368981749,0.395269867,289.9795183,138.1961382
YER096W,0.24230256,1.294514994,1.203612488,0.52465273,FALSE,NA,0.714100428,1.181756003,1.04214008,0.554564786,NA,0.97933217,0.554564786,27.4448397,28.14260796,31.23552207,39.89510662,39.71450618,48.86929811,1.025424388,1.13812004,0.995473118,1.224944667,0.846870217,0.939942503,0.916573895,1.127857984,33.23131146,43.32930102
YDR022C,0.390485787,1.158630093,1.663185813,0.358223436,FALSE,0.50697974,1.150817669,1.057707384,1.440058668,0.37864685,0.419529066,1.216194574,0.399087958,21.69039353,26.25340567,25.89523647,18.24266575,27.2489777,24.18763089,1.210370187,1.193857383,1.493694949,1.325882479,0.783323205,0.772636506,0.739811974,0.656696157,33.5154193,36.83230154
YNL245C,0.629368296,1.136493723,0.981625034,0.433092333,FALSE,1.790050142,1.854838716,1.037499207,0.849933681,0.457784252,1.481278253,1.247423868,0.969531252,22.53569324,19.02325507,22.77605105,12.99721588,21.28341623,23.27986617,0.84413889,1.01066565,1.637536564,1.791142533,0.550520978,0.659124522,0.687180444,0.751640085,34.55500485,30.97209243
YER063W,0.582907306,1.137168248,1.187258027,0.751771853,FALSE,1.8276629,1.717911508,1.038114978,1.027979676,0.794632665,1.512403058,1.261335387,1.153517862,89.59219809,111.7744793,119.9070768,42.17577957,46.98214375,43.55707421,1.247591662,1.338365163,1.113960292,1.032750898,0.838423256,0.899426081,0.706385773,0.654889179,133.3150988,66.51060303
YKL085W,0.594247065,1.647118489,1.154197721,1.430355253,FALSE,1.484523571,1.751331405,1.503645899,0.999354624,1.511904181,1.228453008,1.418110643,1.370178595,1082.201955,1082.376558,1181.996589,668.1914434,750.086006,813.7253177,1.000161341,1.092214428,1.122561525,1.217802661,0.909882837,0.99362685,0.791310426,0.858447329,1189.577948,947.9036051
YLR268W,0.379662326,1.62556541,2.079500446,0.719064202,FALSE,1.156688184,1.118919375,1.483970205,1.800521998,0.760060252,0.957167072,1.467803859,0.858613662,108.1778168,144.7086479,141.8195412,123.8474303,162.3095587,169.6312044,1.337692442,1.310985425,1.31056057,1.369678838,1.426952834,1.398463735,1.693986914,1.770401217,101.4109538,95.81511962
YGL125W,0.124626,0.796714525,0.477470599,1.083292653,FALSE,4.377174805,0.367290712,0.727316545,0.413414827,1.145054481,3.622140909,0.502674028,2.383597695,101.6899465,68.45288071,68.86046814,136.4944178,93.5399672,98.46878334,0.673152884,0.677161022,0.68530251,0.72141253,1.282497308,1.290133653,1.553574416,1.635435496,53.37467787,60.20951826
YLR069C,0.136266282,0.833400031,0.625510467,1.018975151,FALSE,1.385109468,0.401596294,0.760806553,0.541594188,1.077070041,1.146187185,0.567999011,1.111628613,267.8428597,147.3724318,151.4741914,100.8001128,49.93185313,43.6777123,0.550219752,0.565533804,0.495355131,0.433310153,0.539014629,0.554016813,0.328892577,0.287697621,273.4108203,151.8181211
YDR272W,0.451413636,1.380784472,1.214245453,1.02735252,FALSE,1.670175839,1.330380788,1.260510961,1.051346564,1.08592503,1.38208148,1.214079438,1.234003255,78.91466264,102.1016081,108.6540648,108.5710928,147.2806165,185.7049633,1.293823032,1.376855215,1.356536189,1.710445741,0.635260443,0.676028817,0.597200057,0.753004824,160.7240136,246.6185574
YJR122W,0.13235743,1.117869854,1.406353041,0.338050792,FALSE,0.325335464,0.390076346,1.020497574,1.217681676,0.357324102,0.269217234,0.876085198,0.313270668,65.6647422,59.91445726,59.31408541,65.56932618,58.98650428,57.09836244,0.912429643,0.903286656,0.899605162,0.870809047,0.581312603,0.57548757,0.599359359,0.58017403,103.0675353,98.41592257
YHR063C,0.50442,1.241066694,1.384570828,1.26181203,FALSE,1.840375301,1.486598151,1.132963329,1.198821688,1.333751793,1.522922653,1.272794389,1.428337223,102.1760485,100.5121814,100.568464,106.1691637,105.4910507,102.5689405,0.983715684,0.984266524,0.9936129,0.966089747,1.121407943,1.122035885,1.123709201,1.09258237,89.63034548,93.87753576
YBL026W,0.776800692,1.912046393,3.354982821,0.698231297,FALSE,2.549121255,2.289343151,1.745497204,2.904890154,0.738039599,2.109414586,2.313243503,1.423727093,112.8844811,198.5525924,195.3702291,68.9818529,87.54316532,108.2231057,1.758900696,1.730709369,1.269075295,1.568863421,0.769803316,0.757465055,0.557243254,0.6888784,257.9263926,157.1004488
YHR117W,0.431422328,0.944505116,0.737312843,0.698926963,FALSE,NA,1.271463533,0.862233806,0.638397551,0.738774927,NA,0.92403163,0.738774927,57.19448678,46.85400705,51.2073658,46.63767954,39.19350573,44.22354676,0.819204957,0.895319963,0.840382843,0.94823643,0.744003359,0.813131139,0.736744968,0.831297811,62.97553165,53.19819944
YNR018W,0.341811111,1.236578067,1.270329264,0.870704727,FALSE,2.345669898,1.007366412,1.128865684,1.099906368,0.920346267,1.941057252,1.078712822,1.430701759,327.5537431,369.3023721,370.3345823,223.1557697,315.0767825,391.5418468,1.127455814,1.130607084,1.411914121,1.754567437,1.390367517,1.394253632,1.155312542,1.43569197,265.6149309,272.7199532
YMR138W,0.370380208,1.383632759,1.26504748,0.250110827,FALSE,0.979420298,1.091563643,1.263111148,1.09533317,0.26437041,0.810476731,1.150002654,0.537423571,16.99201095,14.86813683,14.14884566,11.01799191,13.27776444,21.02720788,0.875007488,0.83267635,1.205098402,1.908442851,0.333349129,0.317222355,0.383380548,0.607137031,44.60229688,34.6333806
YMR114C,0.065430262,1.073110382,0.68321377,0.272203362,FALSE,0.678302164,0.192832375,0.979636885,0.59155622,0.287722508,0.561299497,0.588008493,0.424511002,22.79008091,27.47817204,22.14419682,37.86498139,44.84855943,42.09931068,1.205707524,0.971659421,1.184433685,1.111827053,0.927288755,0.747286416,1.047073301,0.982886959,29.63281058,42.83230162
YOL140W,0.040239623,1.186562697,1.151239417,0.406248674,FALSE,0.578344092,0.118591944,1.083206913,0.996793196,0.429410153,0.478583536,0.732864018,0.453996844,85.99179442,53.91997518,53.16484141,46.99138701,32.5680049,38.18823115,0.627036283,0.61825482,0.693063282,0.812664481,0.500318861,0.49331204,0.406747564,0.476939562,107.7712222,80.06932996
YLR195C,0.394460234,1.214984218,1.133201562,1.053617185,FALSE,1.094293701,1.162530935,1.109152772,0.981175236,1.113687123,0.905535227,1.084286314,1.009611175,80.64147283,76.85153982,76.12267485,75.74385584,71.8095728,87.88793312,0.953002681,0.943964342,0.948058057,1.160330857,0.875459059,0.867156148,0.79658392,0.974941245,87.78427623,90.14690223
YJR113C,0.416655,1.69133838,2.088715758,0.633235913,FALSE,1.101905116,1.227942097,1.544014008,1.808501016,0.669338629,0.911833723,1.52681904,0.790586176,143.5425108,187.4275127,222.9859156,80.68370739,122.3479738,129.6331457,1.305728259,1.553448622,1.516390083,1.606683058,0.662488463,0.788174555,0.633553503,0.671278248,282.9143801,193.113878
YDR127W,0.236607678,0.716059009,0.630675329,5.591689333,FALSE,3.116658319,0.697316792,0.653686544,0.54606615,5.910488645,2.579055235,0.632356495,4.24477194,251.9043207,98.49023007,100.5808413,233.6292448,112.1917344,117.7478602,0.390982694,0.399281922,0.480212717,0.503994525,0.860524628,0.878790627,1.045796351,1.097587832,114.4537028,107.2787588
YAL054C,NA,1.359299282,1.191614503,0.155250622,FALSE,NA,NA,1.240897243,1.031751702,0.164101935,NA,1.136324473,0.164101935,456.3532501,253.7987849,263.9122171,1094.001691,643.7211557,818.4613074,0.556145453,0.578306864,0.588409653,0.748135322,1.022235944,1.062970237,0.863202592,1.097521677,248.2780872,745.7358927
YDL213C,0.600577507,1.032244941,0.902597333,0.631127643,FALSE,1,1.769988129,0.942331036,0.781508057,0.667110161,0.82750657,1.164609074,0.747308365,138.0188089,150.8061385,153.6280454,120.5247104,132.3134521,119.366624,1.092649181,1.113094995,1.097811823,0.990391295,0.959212873,0.977161807,0.864772531,0.780154821,157.2186349,153.0037638
YDL226C,0.511187724,1.240472635,0.969654958,0.782370384,FALSE,1.464085696,1.506543606,1.132421015,0.839569467,0.826975713,1.211540532,1.159511363,1.019258123,70.83525499,75.1467398,82.59313904,32.7162613,36.14036459,47.38193564,1.06086637,1.165989154,1.104660592,1.448268652,0.652606489,0.717274211,0.570041346,0.747354451,115.1486248,63.39954963
YLR395C,1.063017722,1.660534899,2.307978164,1.825651444,FALSE,2.070529848,3.132865824,1.51589367,1.998347951,1.929737417,1.713377052,2.215702482,1.821557235,9680.65139,12844.88943,10445.79657,11938.99194,15422.40796,14827.12167,1.326862099,1.079038605,1.291768019,1.241907336,5.427785139,4.414015374,6.17389256,5.935587775,2366.506613,2498.003944
YLR330W,0.267414931,0.562451343,0.514551938,0.827951594,FALSE,1.148698355,0.788110188,0.513458905,0.445521464,0.875155647,0.950555436,0.582363519,0.912855541,123.8607375,92.80882284,105.938169,108.5567946,82.45532696,81.92361972,0.749299776,0.855300648,0.759559337,0.754661374,0.648579422,0.740331731,0.666872819,0.662572538,143.0955402,123.644756
YNL246W,0.432369887,1.250613054,1.122392464,0.70528794,FALSE,1.222640278,1.274256125,1.14167815,0.971816248,0.745498563,1.011742862,1.129250174,0.878620713,47.90830858,70.29641581,77.38619617,51.87477163,80.47572141,72.88710351,1.467311577,1.615298024,1.551346037,1.405058783,0.803090864,0.884086997,1.024622943,0.928004089,87.53233158,78.54179135
YJR069C,0.679127845,1.601054351,1.656221475,1.681499033,FALSE,3.052518418,2.00148725,1.461594187,1.434028641,1.777366437,2.525979046,1.632370026,2.151672741,60.70924998,86.94962235,79.44857092,68.42710968,71.21363459,78.54040387,1.432230218,1.308673241,1.040722528,1.1477966,0.908931922,0.830519332,0.818194172,0.902373556,95.66131444,87.03757258
YIL094C,0.510946057,1.226075014,1.336768033,0.55275257,FALSE,1.214194884,1.505831379,1.119277501,1.157431947,0.584266684,1.004754244,1.260846942,0.794510464,155.5960708,151.5481626,153.4260798,172.2588971,166.5393403,160.9781609,0.973984509,0.986053691,0.96679674,0.934512897,0.751584045,0.76089734,0.71797514,0.694000093,201.6383444,231.9569732
YFR051C,0.347926447,1.058087687,0.787372042,1.458008413,FALSE,1.790050142,1.025389186,0.965922744,0.681740985,1.541133933,1.481278253,0.891017639,1.511206093,127.633146,78.68361749,80.43413893,106.2908588,58.39368848,63.30371175,0.61648263,0.630197887,0.549376392,0.595570612,0.682818101,0.698009164,0.50459168,0.547020185,115.2336432,115.724636
YGL220W,0.699394215,1.879070997,2.303499102,0.796738495,FALSE,0.907519155,2.061215151,1.715394138,1.994469784,0.842162994,0.750978063,1.923693024,0.796570529,53.42714572,63.28655657,55.11080859,66.46405263,63.99633152,49.26716993,1.184539352,1.031513248,0.962871342,0.741260395,0.280888826,0.244601874,0.294967836,0.227079118,225.3082025,216.9603724
YDL145C,0.226544756,0.639554997,0.505014986,2.713494052,FALSE,1.972465409,0.667659917,0.583846429,0.437263956,2.868198648,1.632228085,0.562923434,2.250213366,185.8640056,77.54731438,81.71412759,206.170451,88.95655275,90.24564521,0.417226101,0.439644714,0.431470913,0.43772347,0.767093053,0.808310902,0.991345926,1.005711776,101.0924477,89.73310976
YFR030W,0.054150772,0.624780456,0.549030884,1.048802419,FALSE,0.566441943,0.159590099,0.570358828,0.475374837,1.108597853,0.468734429,0.401774588,0.788666141,37.21923375,22.55505411,21.39721821,137.4694978,78.54421071,86.02835765,0.606005332,0.574896795,0.57135737,0.625799607,0.745436442,0.707170381,1.265055194,1.385596973,30.2575147,62.08757619
YCR076C,0.288967331,2.10614113,2.294674994,0.655501745,FALSE,1.00695555,0.851628205,1.922685281,1.986829487,0.692873905,0.833262333,1.587047658,0.763068119,23.58615363,25.80638999,28.93876833,33.12007156,38.7500423,41.78209916,1.094133041,1.226938855,1.169986672,1.261534085,0.520911406,0.584139607,0.673460654,0.726156622,49.54084263,57.53868782
YGR264C,0.3220534,0.770721197,0.668456892,1.926626935,FALSE,2.29739671,0.949137601,0.703587371,0.578779072,2.03646983,1.901110871,0.743834681,1.96879035,212.2834038,120.5888561,121.9588788,110.3314429,64.3092751,78.18409548,0.568055976,0.57450972,0.582873508,0.708629321,0.79202099,0.801019224,0.72400178,0.880206226,152.2546215,88.82474718
