Gene_ID	Gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Direction	Model_factor
YOL117W	RRI2	234.762464	0.695401357	0.103892029	1.880811836	0.059997519	0.214710951	Upregulated	Age_48h_vs_log
YBR011C	IPP1	8703.967851	-0.656608463	0.083322322	-1.879549901	0.060169447	0.215210266	Downregulated	Age_48h_vs_log
YDR053W	YDR053W	1.113036645	2.136283855	0.87232474	1.875773758	0.060686353	0.21694228	Upregulated	Age_48h_vs_log
YNL292W	PUS4	703.323868	-0.637406447	0.073331808	-1.873763265	0.060963062	0.217814231	Downregulated	Age_48h_vs_log
YOL122C	SMF1	1047.735406	0.662791892	0.08693144	1.872646899	0.06111716	0.218247409	Upregulated	Age_48h_vs_log
YDR222W	YDR222W	214.0671971	-0.864247915	0.194583305	-1.871938167	0.061215158	0.218479894	Downregulated	Age_48h_vs_log
YGR109W-B	YGR109W-B	437.6716525	0.760093435	0.138993974	1.871256922	0.061309478	0.218699009	Upregulated	Age_48h_vs_log
YPL117C	IDI1	1623.832859	-0.635556169	0.072476566	-1.870344821	0.061435949	0.219032514	Downregulated	Age_48h_vs_log
YEL048C	TCA17	97.94424333	-0.769569731	0.144243497	-1.868851888	0.061643424	0.219654302	Downregulated	Age_48h_vs_log
YDR534C	FIT1	183.4099426	1.188858712	0.369138692	1.866124379	0.062023966	0.220891786	Upregulated	Age_48h_vs_log
YOR023C	AHC1	917.9925374	0.685897601	0.099874603	1.861310029	0.062700408	0.223181194	Upregulated	Age_48h_vs_log
YNL181W	PBR1	646.00685	-0.598420429	0.052903536	-1.860375242	0.062832455	0.223531423	Downregulated	Age_48h_vs_log
YJL195C	YJL195C	3.088470828	1.644400615	0.615848861	1.858249137	0.063133643	0.224482686	Upregulated	Age_48h_vs_log
YOL056W	GPM3	282.8551783	-0.64072345	0.076158468	-1.847771543	0.064635399	0.229699476	Downregulated	Age_48h_vs_log
YJL032W	YJL032W	0.744286849	2.404721212	1.031275957	1.8469559	0.064753532	0.229996235	Upregulated	Age_48h_vs_log
YJL171C	TOH1	1380.83369	0.712854348	0.115547213	1.84214178	0.065454414	0.23236142	Upregulated	Age_48h_vs_log
YPR154W	PIN3	726.2854012	0.713730573	0.116084909	1.841157269	0.065598515	0.232748578	Upregulated	Age_48h_vs_log
YDR111C	ALT2	410.3353653	-0.748193428	0.134981633	-1.838719992	0.065956381	0.233893372	Downregulated	Age_48h_vs_log
YIL165C	YIL165C	130.7658439	0.744589308	0.133146637	1.836992014	0.066211074	0.234671268	Upregulated	Age_48h_vs_log
YKR013W	PRY2	2417.795859	0.630828051	0.071351807	1.833563233	0.066718854	0.236344869	Upregulated	Age_48h_vs_log
YKR069W	MET1	402.8448183	0.720753423	0.120444184	1.83282758	0.066828216	0.236606083	Upregulated	Age_48h_vs_log
YKL091C	YKL091C	246.8501871	0.703919571	0.11144278	1.829814105	0.067277741	0.238070727	Upregulated	Age_48h_vs_log
YGR037C	ACB1	1785.811464	-0.634325798	0.073449222	-1.828825328	0.067425779	0.238467533	Downregulated	Age_48h_vs_log
YEL042W	GDA1	2509.810545	-0.620422744	0.066021177	-1.824001794	0.068151801	0.240907005	Downregulated	Age_48h_vs_log
YLR210W	CLB4	335.7560358	0.714380475	0.117562924	1.823538132	0.068221927	0.241026617	Upregulated	Age_48h_vs_log
YER062C	YER062C	1429.25202	0.816613424	0.173853762	1.821147961	0.068584368	0.242178296	Upregulated	Age_48h_vs_log
YPL271W	ATP15	813.8347427	0.74197269	0.133021486	1.819049677	0.068903851	0.243104401	Upregulated	Age_48h_vs_log
YOR210W	RPB10	622.8268027	-0.725959099	0.12422537	-1.818944869	0.068919842	0.243104401	Downregulated	Age_48h_vs_log
YLL067W-A	YLL067W-A	3.444820457	1.474521191	0.53679287	1.815451071	0.069454619	0.24486071	Upregulated	Age_48h_vs_log
YLR107W	REX3	596.7390966	0.69413194	0.107007686	1.814186874	0.06964896	0.245397284	Upregulated	Age_48h_vs_log
YPL095C	EEB1	290.4245588	0.690214762	0.104860416	1.813980615	0.06968071	0.245397284	Upregulated	Age_48h_vs_log
YJR118C	ILM1	666.3923573	-0.672726131	0.095694164	-1.804980814	0.071077684	0.250184409	Downregulated	Age_48h_vs_log
YHR182C-A	YHR182C-A	5.456012788	1.330969151	0.461621136	1.800110711	0.071843159	0.252744841	Upregulated	Age_48h_vs_log
YKL050C	YKL050C	235.6131161	0.672833641	0.096512109	1.790797466	0.073325802	0.257687819	Upregulated	Age_48h_vs_log
YGL012W	ERG4	4540.489596	-0.610565451	0.061738674	-1.790862096	0.073315428	0.257687819	Downregulated	Age_48h_vs_log
YML012C-A	YML012C-A	1.530291839	1.985814221	0.829839979	1.790482816	0.073376327	0.257729015	Upregulated	Age_48h_vs_log
YHR037W	PUT2	1614.790495	0.690312848	0.10633859	1.78968753	0.073504158	0.258041554	Upregulated	Age_48h_vs_log
YOL085C	YOL085C	0.850169782	2.270343175	0.989916468	1.788376325	0.073715313	0.258646123	Upregulated	Age_48h_vs_log
YPR050C	YPR050C	2.380412	1.872108294	0.767975374	1.786656632	0.073993003	0.259483381	Upregulated	Age_48h_vs_log
YOR294W	RRS1	1322.522462	-0.675993531	0.098529358	-1.78620398	0.074066237	0.259603138	Downregulated	Age_48h_vs_log
YNL109W	YNL109W	10.08874137	1.073411444	0.321882324	1.781431911	0.074841919	0.262183558	Upregulated	Age_48h_vs_log
YOL100W	PKH2	783.5329989	0.629182551	0.072647263	1.778216345	0.07536833	0.263888479	Upregulated	Age_48h_vs_log
YGR223C	HSV2	518.555693	0.629370474	0.07279906	1.777089901	0.07555345	0.264397267	Upregulated	Age_48h_vs_log
YDR048C	YDR048C	2.609522518	1.580728944	0.608405283	1.776330637	0.075678436	0.264695194	Upregulated	Age_48h_vs_log
YLR466W	YRF1-4	1578.519346	0.66687053	0.093992675	1.775356743	0.075839002	0.265117184	Upregulated	Age_48h_vs_log
YLR329W	REC102	45.36213473	0.994400643	0.278984084	1.772146414	0.076370256	0.266833898	Upregulated	Age_48h_vs_log
YMR173W	DDR48	1336.529384	0.715130697	0.121473582	1.771008092	0.076559356	0.267353966	Upregulated	Age_48h_vs_log
YGL054C	ERV14	1088.87542	-0.660796545	0.090808778	-1.770715886	0.076607959	0.267383114	Downregulated	Age_48h_vs_log
YBR141W-A	YBR141W-A	2.261443806	1.603019484	0.624129893	1.767291546	0.077179415	0.269236174	Upregulated	Age_48h_vs_log
YOR113W	AZF1	368.4443629	0.656928056	0.088902712	1.765166135	0.077535848	0.270337588	Upregulated	Age_48h_vs_log
YMR148W	OSW5	341.7361175	0.680744421	0.102417513	1.764780407	0.077600679	0.270421673	Upregulated	Age_48h_vs_log
YKL183C-A	YKL183C-A	1.783484611	1.788869076	0.730533509	1.764284677	0.077684062	0.27057029	Upregulated	Age_48h_vs_log
YHR212C	YHR212C	18.98814306	0.882907223	0.21731315	1.762006686	0.078068168	0.271765603	Upregulated	Age_48h_vs_log
YOR006C	TSR3	528.682226	-0.688191038	0.106934788	-1.759867317	0.078430306	0.272883233	Downregulated	Age_48h_vs_log
YLL067C	YLL067C	1784.84222	0.690817532	0.108514157	1.758457494	0.078669698	0.273572845	Upregulated	Age_48h_vs_log
YMR057C	YMR057C	4.962752778	1.240710487	0.421320676	1.758068213	0.078735904	0.273659797	Upregulated	Age_48h_vs_log
YLR298C	YHC1	418.1810495	0.718359386	0.124337081	1.756188767	0.079056182	0.274629269	Upregulated	Age_48h_vs_log
YOL149W	DCP1	481.6773377	-0.662592194	0.092773962	-1.752562797	0.079677082	0.276641494	Downregulated	Age_48h_vs_log
YOR102W	YOR102W	10.31050028	-0.991923544	0.280861971	-1.751477935	0.079863619	0.277144282	Downregulated	Age_48h_vs_log
YHR196W	UTP9	1627.76736	-0.677335823	0.101266225	-1.751184295	0.07991417	0.277174891	Downregulated	Age_48h_vs_log
YDR504C	SPG3	113.2799939	0.704891752	0.117079663	1.750019995	0.080114864	0.277725952	Upregulated	Age_48h_vs_log
YER020W	GPA2	655.8992855	0.664182713	0.094231536	1.742332983	0.081450195	0.282207719	Upregulated	Age_48h_vs_log
YJL043W	YJL043W	12.12843554	0.988964247	0.280801607	1.741315699	0.081628256	0.282677203	Upregulated	Age_48h_vs_log
YNL277W	MET2	190.2265805	0.925404956	0.244396648	1.740633352	0.081747868	0.282943896	Upregulated	Age_48h_vs_log
YFR009W-A	YFR009W-A	313.5083793	-0.63723995	0.079048814	-1.736141791	0.082538767	0.285532546	Downregulated	Age_48h_vs_log
YCR102W-A	YCR102W-A	5.609739875	1.280548188	0.449659274	1.735865872	0.082587553	0.285552592	Upregulated	Age_48h_vs_log
YDR281C	PHM6	102.7190053	-1.004534005	0.291108891	-1.733145295	0.083069847	0.287070721	Downregulated	Age_48h_vs_log
YGL131C	SNT2	509.460334	0.651265685	0.087591366	1.726947441	0.084177103	0.290745876	Upregulated	Age_48h_vs_log
YEL022W	GEA2	1495.829174	-0.625470109	0.072667859	-1.726624546	0.084235115	0.290795027	Downregulated	Age_48h_vs_log
YML094W	GIM5	442.06528	-0.656482475	0.090654468	-1.726141885	0.08432189	0.290943373	Downregulated	Age_48h_vs_log
YKL128C	PMU1	770.0279723	-0.622381557	0.071134333	-1.72042882	0.085354522	0.294353445	Downregulated	Age_48h_vs_log
YLR394W	CST9	403.5610839	0.659062235	0.092698697	1.715905829	0.08617928	0.297043475	Upregulated	Age_48h_vs_log
YIL006W	YIA6	126.6542432	0.714853983	0.125431982	1.712912283	0.086728678	0.298782096	Upregulated	Age_48h_vs_log
YIL025C	YIL025C	10.34294255	1.058865019	0.32651458	1.711608159	0.086968904	0.299454359	Upregulated	Age_48h_vs_log
YNL120C	YNL120C	2.225581793	1.696800367	0.700208436	1.709205867	0.087412822	0.300826926	Upregulated	Age_48h_vs_log
YDR399W	HPT1	2734.02071	-0.740138336	0.140894983	-1.704378193	0.088310455	0.303758697	Downregulated	Age_48h_vs_log
YMR244C-A	COA6	294.4454135	0.681034945	0.106238546	1.704042	0.088373241	0.303817322	Upregulated	Age_48h_vs_log
YHR184W	SSP1	82.1658248	0.789591786	0.170150453	1.701974818	0.088760089	0.3049894	Upregulated	Age_48h_vs_log
YBR103C-A	YBR103C-A	0.560539631	2.440163738	1.142153594	1.698688992	0.089377799	0.306953122	Upregulated	Age_48h_vs_log
YLR176C	RFX1	312.8213046	0.66243425	0.095637645	1.698434225	0.089425837	0.306959385	Upregulated	Age_48h_vs_log
YLR234W	TOP3	174.3932667	0.735681246	0.138819233	1.697756431	0.089553742	0.307239646	Upregulated	Age_48h_vs_log
YDL096C	OPI6	1.626123321	2.04240342	0.910363058	1.694272858	0.090213446	0.309343163	Upregulated	Age_48h_vs_log
YDR125C	ECM18	89.95575798	0.691252888	0.113064194	1.691542491	0.09073324	0.310965004	Upregulated	Age_48h_vs_log
YKL085W	MDH1	1912.647811	0.655146986	0.09187087	1.688750594	0.091267235	0.31263382	Upregulated	Age_48h_vs_log
YDR114C	YDR114C	1.358789233	1.761457691	0.748898704	1.684416977	0.092101112	0.315327622	Upregulated	Age_48h_vs_log
YFL051C	YFL051C	3.473034916	-1.355220452	0.50964466	-1.678072036	0.093333037	0.319380748	Downregulated	Age_48h_vs_log
YLR040C	AFB1	513.3765914	0.870840268	0.221048247	1.677644008	0.093416616	0.319502144	Upregulated	Age_48h_vs_log
YDR191W	HST4	153.5861122	0.715588155	0.129020724	1.670957566	0.09473006	0.323827616	Upregulated	Age_48h_vs_log
YKR012C	YKR012C	29.4268374	0.853280553	0.211519658	1.670201984	0.094879408	0.324171309	Upregulated	Age_48h_vs_log
YML126C	ERG13	3599.192921	-0.625470126	0.075375869	-1.664592762	0.09599403	0.327810977	Downregulated	Age_48h_vs_log
YCR049C	YCR049C	0.978660338	2.393639013	1.139432053	1.661914818	0.096529855	0.329471376	Upregulated	Age_48h_vs_log
YFR012W-A	YFR012W-A	11.88813957	1.031816786	0.320083338	1.661494751	0.096614122	0.329589625	Upregulated	Age_48h_vs_log
YHL028W	WSC4	225.8852331	1.011002814	0.309549489	1.650795212	0.098780398	0.336806676	Upregulated	Age_48h_vs_log
YPL264C	YPL264C	104.1072268	0.67883876	0.108369903	1.650262251	0.09888931	0.337005025	Upregulated	Age_48h_vs_log
YLR295C	ATP14	1014.394283	0.660188946	0.09728404	1.646610756	0.099638078	0.339242045	Upregulated	Age_48h_vs_log
YLR371W	ROM2	1252.320014	0.632272408	0.080332426	1.646563093	0.099647882	0.339242045	Upregulated	Age_48h_vs_log
YEL020C-B	YEL020C-B	0.939264212	1.985493971	0.90315188	1.644788659	0.100013402	0.340311995	Upregulated	Age_48h_vs_log
YCR095W-A	YCR095W-A	14.91252087	0.944034932	0.270035751	1.64435609	0.10010267	0.340441337	Upregulated	Age_48h_vs_log
YMR171C	EAR1	772.1713372	0.58111108	0.049348964	1.643622755	0.100254151	0.340782021	Upregulated	Age_48h_vs_log
YBR105C	VID24	1065.411018	0.905584829	0.247225584	1.640545536	0.100891789	0.342774046	Upregulated	Age_48h_vs_log
YBR221C	PDB1	3742.890221	-0.608232692	0.066203124	-1.634857769	0.102078867	0.346629773	Downregulated	Age_48h_vs_log
YKR102W	FLO10	176.9563703	0.722078865	0.136022621	1.632661272	0.102540257	0.348018593	Upregulated	Age_48h_vs_log
YBR056W	YBR056W	1014.907519	0.67855984	0.109450565	1.631419991	0.102801729	0.348727828	Upregulated	Age_48h_vs_log
YER066W	RRT13	88.25648803	0.717136634	0.133153831	1.630720142	0.102949385	0.34905044	Upregulated	Age_48h_vs_log
YLR247C	IRC20	1471.662422	0.690377407	0.116785367	1.630147779	0.103070268	0.349281999	Upregulated	Age_48h_vs_log
YDR102C	YDR102C	2.117506728	1.716848845	0.748709385	1.62526191	0.104106764	0.352614546	Upregulated	Age_48h_vs_log
YBR045C	GIP1	123.9377503	0.754954975	0.157185587	1.621999694	0.104803414	0.354793208	Upregulated	Age_48h_vs_log
YPR092W	YPR092W	2.114646144	1.557939626	0.6531786	1.619678946	0.105301261	0.356296982	Upregulated	Age_48h_vs_log
YLR191W	PEX13	401.7859981	0.690849661	0.117985824	1.617564337	0.10575652	0.357602715	Upregulated	Age_48h_vs_log
YML084W	YML084W	2.82992343	1.439506402	0.580879278	1.617386671	0.105794841	0.357602715	Upregulated	Age_48h_vs_log
YNL285W	YNL285W	4.438272087	1.184112484	0.423447028	1.615579846	0.106185184	0.35873957	Upregulated	Age_48h_vs_log
YLR046C	YLR046C	212.5666436	0.677582618	0.110160571	1.612034292	0.106954478	0.361154876	Upregulated	Age_48h_vs_log
YKR008W	RSC4	685.9980751	-0.629895259	0.080596465	-1.611674403	0.107032811	0.361235736	Downregulated	Age_48h_vs_log
YBR019C	GAL10	16.78573822	1.000551239	0.310861873	1.610204668	0.107353183	0.362132981	Upregulated	Age_48h_vs_log
YDR258C	HSP78	1751.830332	0.920657868	0.261967194	1.605765447	0.108325455	0.365227245	Upregulated	Age_48h_vs_log
YJR150C	DAN1	55.69062531	-1.972394087	0.919234004	-1.601761989	0.109208252	0.368016848	Downregulated	Age_48h_vs_log
YPL032C	SVL3	1350.713281	-0.672465042	0.108108153	-1.595300983	0.110644946	0.372669235	Downregulated	Age_48h_vs_log
YHR088W	RPF1	1029.119921	-0.637939138	0.086610248	-1.592642223	0.111240476	0.37448517	Downregulated	Age_48h_vs_log
YEL051W	VMA8	2417.796285	-0.667701633	0.105379486	-1.591406825	0.111518049	0.375229424	Downregulated	Age_48h_vs_log
YJL144W	YJL144W	207.7416292	1.249033289	0.472247918	1.586101834	0.112716211	0.379068898	Upregulated	Age_48h_vs_log
YNL105W	RRT16	0.807391304	2.51793146	1.274004978	1.583927454	0.113210229	0.380537622	Upregulated	Age_48h_vs_log
YJR015W	YJR015W	1110.602048	-0.600859191	0.063767898	-1.581660888	0.113727006	0.381888157	Downregulated	Age_48h_vs_log
YKL084W	HOT13	165.5040884	-0.692572328	0.121749474	-1.58170974	0.113715848	0.381888157	Downregulated	Age_48h_vs_log
YJR043C	POL32	341.8522019	-0.590492589	0.057333432	-1.578356408	0.114483754	0.384235014	Downregulated	Age_48h_vs_log
YPR150W	YPR150W	10.77816223	0.963643242	0.294464361	1.574530923	0.115364758	0.386996326	Upregulated	Age_48h_vs_log
YML002W	YML002W	355.8283208	0.621473748	0.077196085	1.57357393	0.115585984	0.387536282	Upregulated	Age_48h_vs_log
YJL164C	TPK1	310.6671364	0.774179335	0.17426689	1.573330055	0.115642414	0.387536282	Upregulated	Age_48h_vs_log
YBR204C	LDH1	299.7792529	0.632135572	0.084022062	1.572629471	0.11580464	0.387884224	Upregulated	Age_48h_vs_log
YIL051C	MMF1	2792.486158	-0.655714736	0.099197311	-1.569747556	0.116473853	0.389929098	Downregulated	Age_48h_vs_log
YLL011W	SOF1	1046.280922	-0.641742907	0.090373414	-1.568413765	0.116784601	0.390772453	Downregulated	Age_48h_vs_log
YLR364C-A	YLR364C-A	0.90846107	2.182204321	1.073447017	1.567105124	0.117090122	0.391597477	Upregulated	Age_48h_vs_log
YPL102C	YPL102C	1.267213136	1.77859285	0.818985466	1.561191136	0.11847866	0.396041901	Upregulated	Age_48h_vs_log
YIL008W	URM1	671.7010836	-0.690164035	0.121841824	-1.560745146	0.118583895	0.39619428	Downregulated	Age_48h_vs_log
YGR017W	YGR017W	771.4639628	-0.623549719	0.079185161	-1.56026352	0.11869762	0.396258439	Downregulated	Age_48h_vs_log
YBL054W	TOD6	846.9204443	-0.691973461	0.123047405	-1.560158555	0.118722417	0.396258439	Downregulated	Age_48h_vs_log
YCR050C	YCR050C	0.940121027	2.285671263	1.144748921	1.559880277	0.118788176	0.396278788	Upregulated	Age_48h_vs_log
YER088C	DOT6	2462.619115	0.66347596	0.10497395	1.557300264	0.119399213	0.398117255	Upregulated	Age_48h_vs_log
YOL082W	ATG19	590.2960053	0.640368036	0.090215927	1.555911921	0.119729038	0.399016695	Upregulated	Age_48h_vs_log
YMR110C	HFD1	757.2901343	0.624312216	0.07998265	1.554239779	0.120127232	0.400142967	Upregulated	Age_48h_vs_log
YDL139C	SCM3	146.3314592	0.659282589	0.102531244	1.553502942	0.120303027	0.400527672	Upregulated	Age_48h_vs_log
YMR007W	YMR007W	10.05090021	1.028135314	0.340231229	1.552283474	0.12059441	0.40129663	Upregulated	Age_48h_vs_log
YMR031W-A	YMR031W-A	0.726434746	2.192871146	1.091618658	1.55078986	0.120952051	0.402285191	Upregulated	Age_48h_vs_log
YOR009W	TIR4	290.7485339	1.108445173	0.394518795	1.542246352	0.12301374	0.408937569	Upregulated	Age_48h_vs_log
YLR454W	FMP27	1838.940926	0.626141695	0.081963007	1.539007647	0.123802429	0.411353545	Upregulated	Age_48h_vs_log
YAL068C	PAU8	3.342857336	1.327040511	0.537779277	1.537880961	0.124077723	0.411856191	Upregulated	Age_48h_vs_log
YER112W	LSM4	705.5024457	-0.686266589	0.121117312	-1.537902275	0.124072511	0.411856191	Downregulated	Age_48h_vs_log
YPL164C	MLH3	356.9549222	0.630894877	0.085409313	1.532559767	0.125384361	0.415985477	Upregulated	Age_48h_vs_log
YPR079W	MRL1	387.7678008	0.602280593	0.066912987	1.528561155	0.126373272	0.419057051	Upregulated	Age_48h_vs_log
YIL156W-A	YIL156W-A	2.624005021	1.345670713	0.553430952	1.528050987	0.126499879	0.419267563	Upregulated	Age_48h_vs_log
YBR005W	RCR1	358.1934427	0.666272647	0.109141276	1.523462557	0.127643022	0.422845361	Upregulated	Age_48h_vs_log
YBL015W	ACH1	475.6978621	0.624682962	0.08193649	1.521702499	0.128083641	0.424093492	Upregulated	Age_48h_vs_log
YOL166C	YOL166C	1.421572425	1.830515405	0.876100713	1.518678602	0.128843415	0.426396594	Upregulated	Age_48h_vs_log
YGL052W	YGL052W	23.69038401	0.869333175	0.243461373	1.517009332	0.129264328	0.427435634	Upregulated	Age_48h_vs_log
YDR086C	SSS1	1759.885187	-0.678102803	0.117410564	-1.516923155	0.129286087	0.427435634	Downregulated	Age_48h_vs_log
YFR056C	YFR056C	0.912723812	1.955836502	0.961019097	1.514888212	0.129800716	0.42892356	Upregulated	Age_48h_vs_log
YNR054C	ESF2	735.5349921	-0.619553372	0.079024135	-1.512871629	0.13031227	0.430185932	Downregulated	Age_48h_vs_log
YIL079C	AIR1	565.5530081	-0.616170417	0.076784824	-1.512934598	0.130296273	0.430185932	Downregulated	Age_48h_vs_log
YDR530C	APA2	294.3799818	0.623528566	0.081686914	1.512219766	0.130477964	0.430518946	Upregulated	Age_48h_vs_log
YDR210W	YDR210W	372.3252476	-0.680469021	0.119371829	-1.511822527	0.130579017	0.430638446	Downregulated	Age_48h_vs_log
YLR382C	NAM2	694.0570691	0.613724932	0.075409732	1.508093581	0.131530578	0.433561339	Upregulated	Age_48h_vs_log
YGL068W	MNP1	746.8652352	-0.647510567	0.097948493	-1.506001393	0.132066816	0.434897269	Downregulated	Age_48h_vs_log
YER023W	PRO3	2074.997111	-0.607039267	0.071065464	-1.506206561	0.132014156	0.434897269	Downregulated	Age_48h_vs_log
YBR047W	FMP23	61.70000612	0.792567216	0.195035929	1.500068306	0.13359671	0.439499428	Upregulated	Age_48h_vs_log
YHL019C	APM2	439.9530059	0.607555979	0.071695517	1.500177184	0.133568512	0.439499428	Upregulated	Age_48h_vs_log
YNL067W-A	YNL067W-A	0.899484315	1.909956726	0.940445343	1.499243668	0.13381043	0.439984593	Upregulated	Age_48h_vs_log
YML010W	SPT5	2644.831672	-0.651885405	0.101326905	-1.498964218	0.133882915	0.440005107	Downregulated	Age_48h_vs_log
YJL100W	LSB6	237.3976785	0.641999389	0.094787124	1.498087326	0.134110564	0.440535294	Upregulated	Age_48h_vs_log
YLR309C	IMH1	3593.341371	0.678663506	0.119438137	1.495866487	0.134688451	0.442130934	Upregulated	Age_48h_vs_log
YJL102W	MEF2	354.7442724	0.63677663	0.091446004	1.495709205	0.134729451	0.442130934	Upregulated	Age_48h_vs_log
YHR014W	SPO13	11.71704424	0.865004584	0.244692357	1.491687719	0.13578103	0.445361779	Upregulated	Age_48h_vs_log
YDL042C	SIR2	406.2349116	-0.623356872	0.082711823	-1.491405558	0.13585505	0.44538462	Downregulated	Age_48h_vs_log
YFL050C	ALR2	316.2997288	0.617527803	0.079085342	1.486088316	0.137255762	0.449754698	Upregulated	Age_48h_vs_log
YOL154W	ZPS1	96.15237912	0.740606256	0.161976244	1.485441631	0.137426874	0.450093343	Upregulated	Age_48h_vs_log
YGR082W	TOM20	754.5945752	-0.626811796	0.085452726	-1.483999421	0.137809074	0.451122657	Downregulated	Age_48h_vs_log
YOL007C	CSI2	557.5336034	-0.633413663	0.089917531	-1.483733611	0.137879606	0.451131203	Downregulated	Age_48h_vs_log
YPL229W	YPL229W	195.0814395	0.688711466	0.127273276	1.482726549	0.138147078	0.451783797	Upregulated	Age_48h_vs_log
YIL125W	KGD1	1682.606821	0.616062117	0.078339411	1.481529089	0.138465639	0.452380116	Upregulated	Age_48h_vs_log
YML080W	DUS1	463.9706818	-0.668113161	0.113457413	-1.481729193	0.138412366	0.452380116	Downregulated	Age_48h_vs_log
YLR245C	CDD1	136.0370394	0.676521022	0.119254822	1.480200291	0.138819803	0.453314223	Upregulated	Age_48h_vs_log
YDL121C	YDL121C	821.9945202	-0.711198748	0.142827319	-1.478699936	0.139220529	0.454399389	Downregulated	Age_48h_vs_log
YMR300C	ADE4	1595.417758	-0.663683614	0.110803042	-1.477248383	0.139609069	0.45544373	Downregulated	Age_48h_vs_log
