gene_id	log2FC_hl_Not1_AID	log2FC_hl_Pop2_AID	log2FC_hl_Xrn1_AID	log2FC_hl_dcp2_AID	log2FC_hl_CCR4_AID
YGL164C	-1.65810552476472	-1.76537884228788	-1.73893763807252	0.295345164297804	NA
YGL167C	-1.4670634424351	-0.614755238062399	-1.71214397421777	-0.398582298147344	0.464204049752376
YGL172W	-2.80248735090227	-0.678607909773362	-1.7330499561837	0.0224735655308072	-0.231429465246028
YGL173C	-2.97358227217011	-1.58578719332478	-0.119931633161012	-1.56131717613878	NA
YGL176C	-0.460203171871155	-0.353015413790124	-0.720767724364555	-1.78907012804154	NA
YGL179C	-2.28134943663636	0.26949812117946	-0.390856514326902	NA	-3.01253080287357
YGL187C	-2.12332971456265	-1.36051521493878	-1.05850033441908	-1.37379529836851	-0.159631828157461
YGL191W	-1.0880878908889	-0.720846371552328	-0.70760363940391	-1.3631763372696	0.119218239837458
YGL193C	-0.274774377950095	0.234504900244488	0.212896147962866	0.992044098655723	NA
YGL194C-A	NA	-0.0848990853715454	-0.741737457723156	-1.21481255568146	0.896064887688397
YGL195W	-2.26360352280554	-1.0677860881341	-1.1031829596088	-0.52414822125268	-1.69977764050376
YGL196W	0.468037193409085	-0.322788098028123	-0.775515198489937	0.396692148659877	-0.454295853578603
YGL203C	-1.36659571916209	-1.90851472064718	NA	-1.00397296896421	-1.13195360369308
YGL206C	-2.40098168765632	-1.40048603941812	-1.85084338827026	-1.40948299972011	NA
YGL208W	NA	-1.3137786958599	-1.38050910781261	-0.0523715887146403	NA
YGL219C	-3.7543795395971	-2.39777948077068	-1.27714622026163	-1.49013874616658	-1.22989412428327
YGL222C	-2.2862734317007	-0.00465046392722111	0.62750306265955	-0.539378086585831	-0.0425824567876268
YGL226C-A	-1.18778552199847	-0.113294590245357	-0.986332618902149	NA	1.4330666291426
YGL228W	-1.66266253211868	-0.190844267825578	-1.12531895230633	0.0173422234571037	0.892444097368548
YGL233W	0.392823115911898	-0.911151179584534	-1.58164197723407	-1.91743518017115	NA
YGL238W	-1.99436632692666	-0.0820300552464897	-0.416990134764927	-1.02130932520721	-0.302155720395081
YGL245W	-1.94319036614629	1.01710031835597	-0.87577317205638	1.27666162770468	1.27941944053839
YGL256W	-0.949638023600401	0.100168188096664	0.729795514412613	-0.663319111681717	0.178939488341917
YGL263W	NA	-3.38034873239235	-0.505842757597867	NA	0.613499833197449
YGR009C	-3.29565829256374	-0.304167253420479	-0.0918899120755919	-0.0184033729101086	NA
YGR012W	-2.70986010922949	NA	NA	-0.814774137525958	NA
YGR020C	-2.21444519080831	-1.39371457222144	-1.97326820535978	-0.753445857003069	-0.291740173498382
YGR021W	1.4303252114054	-0.251785129807617	NA	1.15156932665263	1.31075482141964
YGR029W	0.718845440736484	0.734621755480208	-0.248552257010832	-0.814727692068957	NA
YGR032W	NA	NA	-1.61213847610364	-1.90188088726924	NA
YGR033C	-2.5868700716199	-1.48791188992389	-1.26555300295537	-2.01719060592152	NA
YGR037C	-1.29824408263382	0.126218449917656	-1.16795545897704	0.330701178578801	0.0887933088031467
YGR042W	-1.62998670162453	-0.429042103748182	-0.155825073309063	1.58913978213998	0.349789046871284
YGR043C	NA	NA	NA	NA	1.42840280388797
YGR044C	NA	-1.92991690569841	-1.55931990570608	-2.46277243937319	-0.57335344168543
YGR049W	-1.42662758412483	NA	1.1311231465129	-0.590528650980219	NA
YGR053C	-3.32442852713098	-1.56749566047023	NA	-1.17124021848565	0.531703416608066
YGR054W	-1.60258368847433	-0.482290324765564	-1.27975417413289	-0.987955866966731	-0.282934093256512
YGR055W	-1.78064644279725	-0.453443601141412	-0.461837775301624	-0.357333518256071	NA
YGR056W	-1.16110264736985	-0.377366639792353	-1.25206645138697	-1.68069166993385	NA
YGR057C	-1.17632191074262	-0.490117151354246	NA	-1.39939376364846	-1.30768463699609
YGR062C	-2.14438203420324	0.333060233803911	-1.03462446027958	-0.216620226520653	-0.707263663818223
YGR074W	-1.28284740934372	0.621959765978568	0.148948211803063	0.574648161084044	0.457739159606814
YGR075C	-2.61761475597455	NA	-0.565984636352279	-1.56107040456547	NA
YGR078C	-0.198434208150303	2.51478297612369	-0.15838024784918	NA	1.75218341605706
YGR084C	-1.51065328239968	1.93678044250018	0.861831534029034	0.357259447364748	1.58787059756613
YGR085C	-0.804197810176271	NA	-1.41916970412362	NA	NA
YGR091W	-2.39032846658547	-0.680105007298248	NA	-0.830576562586499	-2.03725015456125
YGR094W	-1.70173485509923	-0.703636012775298	-1.54969735617496	-0.843376020691596	NA
YGR096W	0.406799175693051	NA	-0.44244587400826	-0.527760989839169	0.956212402347149
YGR098C	-1.18757344086613	-1.3864103881381	-2.23199882442868	-1.4921138627726	NA
YGR104C	-1.59336003323623	0.0331742487524846	-0.269673857864598	-0.903708460146345	NA
YGR106C	-2.61767634210803	-0.996649273241378	-1.28994734391926	-0.173953046125372	0.461105333625357
YGR110W	NA	NA	2.81323371920562	3.46843743232226	NA
YGR116W	-1.74199109508156	-0.900639499894858	-1.41078674474063	-0.668267060407404	-0.345292330958403
YGR119C	-2.50830560710911	0.303206576228785	-0.6309716638203	0.611485276728848	NA
YGR120C	-2.32629924148468	-0.648898179811486	-0.529739146280476	NA	NA
YGR124W	-0.0895360279456998	-0.401468799356038	-1.97399268240248	-0.219577661264646	NA
YGR125W	-2.31213947262868	-0.0817002958587186	-0.254663918868849	-0.850147745427089	0.662669126391352
YGR127W	1.03907031100611	0.199972400894876	-0.0831538453500616	-1.66163711444826	NA
YGR130C	-1.97094435068791	NA	-1.95930041539415	-1.16241643374092	NA
YGR131W	0.920457771250501	1.82425523429004	0.575636076919956	NA	NA
YGR136W	-3.0292166010377	-1.40920098780027	-2.17134214057798	-1.45411031112016	NA
YGR141W	-0.191657777744791	-0.159082941765179	NA	0.179531736770647	NA
YGR142W	-2.34758882778379	-1.5062559790427	-0.553326815684057	-1.34399670122443	-0.367615423004873
YGR147C	-2.37421105550321	-0.860221613887665	-2.57611833152166	0.214978861645977	NA
YGR157W	-1.49991428581499	-0.201335994725494	-1.23762272082744	NA	NA
YGR161W-C	-1.83117904314379	-1.97840398801772	-0.880029387727468	-1.04343132352009	NA
YGR163W	-2.86127139573635	-1.78864495412754	NA	-1.71221062248337	-2.57394479411856
YGR167W	-2.27521244862312	-0.66983582597409	-1.86710079002576	-0.88420435788388	-0.491721723679275
YGR168C	-0.598762825189675	-2.08516380156227	-1.24586145144615	-2.16685687015583	-0.917023340764478
YGR169C-A	-0.578072814374335	-1.55292757995856	-0.17685099783098	-1.38983153680123	NA
YGR170W	NA	NA	0.618706617406919	-1.00551368863708	0.475276872424752
YGR172C	-2.57584033579695	-2.37251510151043	-1.38643212710629	-0.68108745392846	NA
YGR179C	-2.33059077907867	-0.969264781216777	-2.06108535041608	-2.32299017582223	-0.0183432560912673
YGR180C	-2.96979983974453	-1.83220405584682	-2.37180829499362	-1.86547399735735	0.180419124801498
YGR181W	-2.19206057594776	-2.13708479045882	-1.51344656987418	-0.787454794693584	-0.53771791906903
YGR184C	-2.22336173203052	-2.22781980384748	-1.12697109623688	-0.232913318865038	NA
YGR185C	-0.560373774272852	-0.0972982822430893	-0.387070691209681	NA	-0.290720411117824
YGR186W	-1.49960078674083	-0.762148272206285	-0.477424841172169	0.862549744601638	-0.333458537358189
YGR192C	-0.917256329999899	-0.0566777535123386	-1.18788846114525	-0.230219917302931	NA
YGR198W	-2.03528875169586	NA	-1.62808754644932	-0.520915890138576	NA
YGR199W	-1.44131367496405	-0.0509971031557595	-0.617800623094673	-1.65624376228612	NA
YGR200C	-1.63314835491292	-0.27464032086469	NA	-0.509159745405059	0.350628019928744
YGR203W	-2.00725940260596	NA	-0.560661077524062	-0.81265188215701	NA
YGR206W	-1.04886441657728	NA	0.194903690972659	NA	NA
YGR207C	-2.19480437771582	-0.462804202456269	-0.712333421596506	0.132037515131495	NA
YGR208W	-0.973493326714576	0.11152700513419	0.189054668928332	0.827716050048439	0.52586386772567
YGR209C	-0.638377922417606	0.0294988250771184	-0.671193838628865	0.412460776349454	NA
YGR210C	-1.14876359631277	-0.817299055342905	0.126250579817664	-0.21819453232256	NA
YGR214W	-0.673665753076348	0.300363027883364	-0.990989507310553	0.561709543964292	NA
YGR218W	-1.40681947873678	-0.608482746652066	-1.93983247344136	-0.799338934049626	NA
YGR220C	-1.70030384989533	-1.27558910178841	-2.17971062764556	-1.84045242060187	-0.90265436096038
YGR221C	NA	NA	0.65456976716002	-2.45807546647323	-1.50548475355402
YGR222W	-2.31456384852842	0.431735032838109	-1.26409375545504	-1.21159794635027	-1.29784951334448
YGR231C	-1.69381101211671	-0.269012161157584	-1.42526674985499	0.716279432863742	NA
YGR233C	-2.51507915316143	-2.19771040280687	-0.97650823707899	-0.447276979438591	NA
YGR234W	-1.51180802301524	-0.677698512333226	-1.67558545514284	0.0376782302180826	NA
YGR235C	-0.338661926426267	NA	-0.423209813339641	-0.372102661223888	NA
YGR240C-A	-2.21419693685807	0.00352099167317431	-1.3595921191419	-0.750511790567817	-0.832606754466233
YGR241C	-1.72779650365836	-0.326152424224039	-1.24874803524329	0.183491863117845	-1.13659377214702
YGR244C	-0.111254062118814	-0.2763387377591	-0.395879904548862	-0.752673548038743	NA
YGR246C	-0.898773664503219	-0.650836623546719	NA	-0.379383899450868	NA
YGR247W	NA	NA	0.629927262403603	-2.36667393800809	NA
YGR250C	-1.61447045903541	-1.38025602030663	-0.273827320999231	NA	NA
YGR251W	0.397392083990675	NA	-2.26693891679534	NA	NA
YGR253C	-1.24953807696013	0.486470345372347	-1.16872839861972	0.695299817171467	NA
YGR254W	-0.118854578567728	0.592893884150162	-1.10716759854222	-0.266254157636613	NA
YGR257C	-1.57280460306347	-1.27158933973243	NA	-0.0795653914585212	-0.27003165431811
YGR258C	-0.955713747330555	1.32140931011992	NA	-0.333706249111741	-0.318423472842801
YGR260W	-1.95278267202495	-1.0612085108944	-1.40924129395965	-1.74131120623035	NA
YGR263C	NA	1.60330678283682	NA	2.30140459535997	NA
YGR264C	-2.4837730769899	-1.23219374390537	-1.26740241057792	0.180198977295587	-0.224724813942139
YGR266W	-1.25667419723183	0.64706782845526	-0.529074818260884	0.114100125434547	-0.305176092178503
YGR267C	-2.6256175364536	-0.646296928914648	-2.17815336695582	-0.69166492865969	-0.508154362723961
YGR270W	-1.87176954774312	0.658081555029745	-1.52957157687136	-1.87077662713329	-1.06136784784893
YGR271W	NA	-1.62642442519817	NA	NA	NA
YGR275W	-1.28556301711505	-1.47313245025735	-0.000451557828863052	1.19706495526505	NA
YGR281W	-0.364747240205028	-0.0337363058412404	-0.653995521134783	-0.0475368230085999	0.404056111532774
YGR284C	-1.44203144736963	-0.287968178957202	-0.717815719607785	-0.988002041114045	NA
YGR285C	-1.87412622316855	-0.293007220906773	-0.93595998978075	NA	-0.395793601186406
YGR288W	0.178288260851719	NA	0.0805905960460436	-1.58403661495953	NA
YHL003C	-2.14747153897582	-0.787900112190197	-0.918519034991166	-0.820665855379918	NA
YHL004W	-0.811420970885096	-1.59819941265596	-0.52648855368393	-0.599438155724131	-0.673445286441615
YHL011C	-2.54117841488462	-1.91257286087637	-2.19774095364189	-1.16343254195363	0.0788431070204285
YHL015W	-1.32324513722563	-0.208982592346735	-1.09203855531932	-0.360192037615174	NA
YHL019C	-1.46293746096721	NA	-0.480755810657143	NA	NA
YHL021C	-3.42268226261244	-1.69222883322018	-1.33723930565856	-2.26207206455094	0.239082776766889
YHL027W	-1.44809546978312	0.330660451372976	-0.614019884938659	NA	NA
YHL029C	-2.48379594865866	-0.774519463664787	NA	-0.894294129950784	NA
YHL038C	-2.10116126214671	-2.35955859462281	-1.31324252927706	-0.949552338769566	-1.19768643111999
YHL039W	-3.54316025362698	-0.624086412670091	-0.913228341759974	-0.707906290129859	NA
YHL040C	-0.826121552436303	NA	-1.2634060441235	-1.92278002051531	-0.582414171085735
YHR001W	-2.24148413436082	-1.9179426090553	-0.847629288667698	-0.457382406921394	NA
YHR002W	-2.99026280265753	-1.83174552380395	-1.50161821929069	-2.12836943347514	-0.644118253288442
YHR005C-A	-1.36798475877054	-0.779713940440948	-1.37652656362844	0.631894968951606	-0.0278413180123368
YHR008C	-1.51432556396238	-2.20790917033091	-2.39612851176954	-1.75634163672867	-0.164095995582958
YHR010W	-1.30548266174328	-0.555657805570789	-1.02906469624673	-0.076992910214938	NA
YHR012W	-2.14564595972765	-0.825540117891138	-0.466287570358839	-0.808500914363466	NA
YHR020W	-1.06136433370084	0.40130247304989	0.299316600216729	-0.060042525821448	0.168443920680433
YHR025W	-1.55805383873679	0.709617523720863	0.623862036356679	-0.622482142765387	NA
YHR026W	-0.163117179166158	-1.23747448556001	-1.97676577919206	NA	0.286399483199455
YHR027C	-1.42156257523698	-0.744062978882059	-1.70370695618403	NA	-0.351067373558749
YHR028C	1.20032165988866	0.0295040324931829	-0.150614913813073	0.03273679985048	NA
YHR029C	-1.97328329662937	NA	NA	0.967119229766263	NA
YHR030C	-0.518658349821574	NA	-0.988753456759897	NA	NA
YHR034C	NA	NA	-1.13961230497607	-2.26444869295196	-0.449668202060408
YHR038W	-1.98872000812749	-0.289675221061718	NA	-1.06247224926256	-2.23086992097852
YHR039C	-0.766323664569983	-1.24517609836565	-2.0471495170924	-0.7877347255702	-1.69858347420435
YHR039C-A	-2.34242001509921	-1.51966129216172	-2.12458351420742	-1.21153392490149	-0.114440090831629
YHR042W	-1.59448194144464	-4.64099544940715	-0.910219815353638	0.01096988252959	0.854739520867038
YHR045W	-1.58675963936572	0.428378809536365	0.0247686196576097	-0.830768389885146	0.552134558565952
YHR049W	-1.88551357533472	0.225625436186109	-0.108047607340828	0.245979622191492	0.715708088591153
YHR051W	-2.88212637984276	-1.64224171531933	-2.04046370062673	-1.25867345143644	NA
YHR053C	-0.699527994885963	-0.0904309469018558	-1.25039423114896	-0.292540831654348	NA
YHR054C	-3.41302334779393	-2.41451410989629	-1.6914036157797	-1.85424492167823	NA
YHR055C	-0.853967431681783	-0.244870384259778	-0.893979609151622	-0.446980262475228	NA
YHR056C	-3.07972558607214	-2.08121636355864	0.416896399320736	-1.52094717962423	NA
YHR063C	-2.36036082015239	-1.32335528522392	-1.27504974109513	-0.900742047570884	0.175426960899645
YHR068W	-1.02058263816694	-1.1289023422448	-1.61853364940143	-0.691016310516934	-1.18850462521562
YHR071W	-2.46064231156808	0.200506119665817	-0.690847515155624	-0.801841238321871	NA
YHR072W-A	-1.0959518678022	-0.228731523390581	-1.3174269897028	-0.376684989098028	NA
YHR073W	-1.72846179545364	-0.263840620457771	-0.218733179078297	-1.25875443101704	0.452798292945097
YHR074W	-0.961071171340448	0.136718590330455	-0.405500847370191	0.414827981965484	NA
YHR075C	-4.30647105842883	-2.79910808311868	NA	-0.988186314438748	NA
YHR076W	-2.11933837891842	0.033594449061519	NA	NA	NA
YHR082C	-0.939669259086615	-0.583678904037906	-0.549741686186669	-0.910063568793816	NA
YHR083W	-0.189268214565992	-0.534338029659474	-1.5528729752461	-0.176897274374164	-1.32264723953585
YHR085W	-1.41614919114296	-0.665465369733922	-0.673220258894806	1.05572985694643	-0.452573013033108
YHR086W	-3.71855412788822	-0.0915036551201761	-2.04117896245582	NA	NA
YHR087W	-2.13649086320277	-0.238474826054341	-0.449252634877237	-1.60004638252596	-1.25739234962029
YHR089C	-1.99835007480696	-0.934768712561629	-0.788204247922766	NA	0.802017692174686
YHR098C	0.184414522579458	-0.216137191992353	-0.384059791103714	-0.121644601788886	-0.283417432860676
YHR103W	-1.21510197425516	NA	0.355234972328988	NA	-1.53368467453843
YHR104W	-0.608402357103162	-0.270851877515658	0.0689597848833837	-0.457989774271722	1.76618673628003
YHR107C	-2.75376230249551	-0.472731583179675	-1.21214786132489	-0.335769658923837	-0.816560002555013
YHR108W	-1.66021976626418	-0.390587518358266	-1.11539723017577	0.200351918964141	-0.949479777957201
YHR110W	-1.30732200127552	-0.554595677412727	-0.741753142614081	0.167509404810499	NA
YHR114W	-3.2075904328529	-0.754339498998439	-0.890279510223046	-0.10933607434845	NA
YHR119W	-1.49040581783974	-1.06914268694737	0.0930548936621755	1.34855589065672	NA
YHR120W	-3.57882049993682	-1.74890376228127	-0.31726124478029	-1.95565882760959	NA
YHR121W	-1.52439319523081	-0.820182794386863	-2.06873236358242	-1.68751945785888	NA
YHR129C	-2.07803164357625	NA	-0.0129993478684665	-0.0489763657239121	-1.84814187128833
YHR135C	-1.5396346376221	-1.4009964730073	0.323275188811248	-0.588719135898534	NA
YHR136C	-2.71313146019741	-1.54138756211756	-0.847400591452771	NA	NA
YHR137W	-2.5513781921177	-0.265632479086397	1.56469067566538	1.35498689824972	-0.743779733796211
YHR141C	-0.73100526626822	-0.301656710846161	-1.36515333392321	NA	NA
YHR143W	-1.62881659978038	0.60934449764211	-1.12855155857522	-0.00970536917934238	0.697431975665706
YHR143W-A	-1.51908485954514	-0.225308221665479	-0.776402069532039	0.235755400700673	0.293705725707734
YHR146W	-2.34912257669121	-1.71021223458481	-1.28682349878075	-1.01932378686717	-1.21530133853833
YHR147C	-1.36197799938056	-1.15389169976747	-0.811227514104522	0.654970193944776	NA
YHR156C	NA	-0.987889028404395	0.744048342840772	0.161927034990554	-0.586094302063791
YHR161C	-2.84121707380311	0.479986406468417	-1.12495154816236	-1.08238803752283	0.253086754642446
YHR162W	-2.13425409296203	-0.636571869204222	-1.87634581202187	-0.591750603715859	NA
YHR163W	NA	-1.70908003353565	-0.966218859767988	NA	NA
YHR165C	-1.88300670867134	-0.222093898265298	NA	NA	NA
YHR166C	-1.26695641684043	-1.21274942178989	0.339106022269272	-0.90878525111037	0.528254342752293
YHR167W	-2.41929541697278	-1.67533004044437	-1.31406685658263	-1.70286063629122	NA
YHR171W	-0.418161399032266	-0.936300591435825	1.36044866801972	-0.500050396054785	NA
YHR174W	-1.17933974110439	-0.227290197892559	-1.43136512414835	-0.451214325235435	NA
YHR179W	-2.60714399512517	-1.69361827752501	-0.796579406671667	-0.506258543941021	NA
YHR181W	-3.37216210687294	NA	-1.10090112899448	-1.68306198884728	-0.480761027674519
YHR183W	-1.95149406921162	-0.623057523188032	-1.54846531153822	-0.220563609431588	NA
YHR188C	-2.68151603654397	0.624400056818635	-0.516791659214949	-1.76150049369155	0.184028623722488
YHR190W	-2.2909736196238	-1.73966567500755	-2.41704402119267	-0.470910718597127	-1.42923831549559
YHR193C	-0.913964950082879	0.677359542934357	-0.5505545359875	0.622080534893574	NA
YHR198C	-1.75502549587385	-0.217900925055978	-1.18599840602883	-1.22246928518445	0.495237723723834
YHR205W	NA	0.757131187075556	NA	-0.272412231213103	NA
YHR215W	-2.14526366516021	-0.648292827586487	-1.85231308200171	-0.880395748387612	-0.301602276760263
YHR216W	-2.1844024919729	NA	-1.6489748475172	-0.682471193177653	NA
YIL002C	NA	NA	NA	-2.92331811925769	-4.09211063250112
YIL005W	-1.40132481196533	-0.901782667374601	-0.772099768748832	NA	0.652636153935844
YIL006W	-1.47779783095143	-0.536064787751719	-1.21187236833298	NA	NA
YIL007C	-2.7282737077135	-1.9803216170393	-1.68035034998175	-1.76914370241421	-1.78082310184628
YIL009C-A	-2.45465845281022	-2.30442431078637	-2.14599996986188	-2.34743337129786	NA
YIL009W	-0.645901946461209	-0.0530049413507772	-0.136748396003757	-0.0839457022389271	0.3148932809737
YIL021W	-1.21073215836979	-0.28983662449066	-0.658620333077205	-0.00886264811307057	0.19306641514509
YIL022W	-2.11208327135419	-1.98726693898634	-1.42629250595761	-1.79328447074482	NA
YIL023C	-2.59596214271585	0.165798700102821	-1.27856017943995	-0.706343806563937	0.219692022447772
YIL027C	-1.36324091734612	-1.209208664061	-1.33949179196334	-0.958782290040806	-0.158010363929167
YIL030C	-1.57924703000849	-0.442164385827113	-0.92511452693667	-0.666389478165157	NA
YIL031W	-2.29183919175383	-0.452611483293639	-0.750972172321811	NA	NA
YIL033C	-1.43919348805325	-0.783632608369965	NA	0.33716277645353	0.964766764530598
YIL034C	-2.62387097457948	-0.736755299199842	-0.693351544811548	-1.0992505792108	-0.122566105205461
YIL035C	-0.420656353739785	0.579726226434419	-0.290510299709927	-0.186654103729305	1.09522975680304
YIL036W	-2.84383771824092	-1.1793874179569	-0.852089807210469	-0.451727257074352	-0.527535458217061
YIL037C	-1.41455297526887	NA	-1.90711471441244	NA	NA
YIL043C	-1.83412355227088	-0.0644336970257337	-1.87836783571307	-1.8006413393229	NA
YIL045W	0.771803645834753	0.679380507468066	-0.64919782530169	0.897892758666882	NA
YIL048W	NA	-0.726146384179812	-2.65222089985437	-1.07843475883475	NA
YIL049W	-1.38710459474097	-1.67586448364323	-1.52835900855357	-2.30959127932859	NA
YIL051C	-1.49708046466301	-0.836912452646323	-1.67699775720146	-0.120590012260557	NA
YIL062C	-1.09763028538298	-0.479913903727727	-1.37441290624742	0.515282408752854	-0.546118690390946
YIL063C	-2.61093337850695	-1.39534274732567	-2.18928608885867	-2.64295739943453	NA
YIL070C	-2.78873382459283	-1.38795230521862	0.616790351959446	-0.990819887480064	NA
YIL071C	-1.57629753833304	NA	-2.70563175002942	-3.41548395212043	-0.199634783719251
YIL075C	-0.466137058111236	-0.45504565503844	-1.25092315057842	NA	0.649816259339282
YIL076W	-0.869040018465658	-1.87821030683366	-0.943832040030271	-0.286379214557466	NA
YIL087C	-0.464660876431145	-0.840508239013967	-1.29011268054037	NA	NA
YIL094C	-2.48967201617044	-0.991959320913782	-1.93583073046174	-0.20157645923269	-0.488001882071008
YIL097W	-1.87949520449233	-0.168811278071327	-0.743977175492299	-2.20838158763295	-1.10153317443701
YIL100C-A	NA	-0.344609794847058	-1.13391216280851	NA	NA
YIL105W-A	-2.32298971971141	-1.73316962172225	NA	-1.24172801284279	NA
YIL106W	-1.25552197036431	-1.80790988244429	-0.493101573133443	-1.0267549993295	0.53283123222823
YIL111W	-1.50479987939374	-0.110684904930003	-0.588664773789856	-1.57008879773158	0.720457408128726
YIL113W	-2.49862262870858	-2.02884497435924	-1.84843978768478	NA	NA
YIL117C	-3.46521774997849	-1.7558685340514	NA	-2.92988569151236	-0.945207991221705
YIL123W	-1.93016575331297	-0.862280680286972	-1.0964304676488	-0.506717957836376	-0.293102482046655
YIL126W	-0.76189514126179	-0.574169639295093	-2.02562186146922	-1.59014198388151	0.255759087099371
YIL129C	-2.32559810166588	-0.353181672673632	-1.62953688560886	-0.516427512947781	-1.57288219934336
YIL130W	-2.25414264642425	-0.531778034084902	-0.0875235683927446	0.0811695819084617	NA
YIL131C	-1.28845999890508	-0.760175737281388	-0.564182216419068	-0.903587528230488	NA
YIL142W	-1.1333884531906	-0.639936806766719	-0.667064570608395	-0.404660960758993	0.813111149240373
YIL147C	-1.33843282501196	-0.580099865424941	NA	NA	1.45272183941722
YIL148W	-1.47838998472308	-0.59577172078036	-1.68502335254271	NA	NA
YIL157C	-3.61873389808358	-1.51554698597664	-1.80173167037643	-0.0944171586901433	NA
YIL159W	-0.28879466833483	NA	NA	-1.23859456793121	NA
YIL161W	-0.952742359059725	-1.5085292907342	-0.631241954111051	-0.866348984948721	-0.336657212198756
YIL162W	-0.562701840462358	-0.587757066210464	-1.02569139359316	NA	-0.834979770449352
YIL165C	-0.374944877896269	NA	-0.278546743795253	-2.23715856670725	0.410865338760705
YIL170W	-0.776245890269797	0.628262349040729	NA	0.216969310505007	NA
YIR008C	-2.74651796629558	-1.93992031239389	NA	-3.04545736997767	-0.22820407316093
YIR011C	-2.44098250466487	-0.691815936007084	-1.6215999497288	-0.816829647192885	-0.382279455727054
YIR014W	NA	NA	-1.32552706594903	NA	NA
YIR022W	-2.13767401346855	-0.881993607114014	0.517437318442575	0.298174062120654	NA
YIR026C	-1.85012396131556	-0.771959055967341	-0.305982015310453	NA	-0.635445658062366
YIR032C	NA	NA	1.94894334935823	-1.69105538683737	NA
YIR037W	-2.18686180534246	-1.11335836077376	-0.650523945177495	-0.471256383994795	-0.435523913465667
YIR038C	-2.17188390178001	-0.791881051737455	-1.17851643327917	-1.03839123278733	-3.01940844151265
YIR039C	NA	NA	0.229514821638331	0.00711119015944927	-1.32033856288643
YJL001W	-1.60102763224271	-1.07136754918323	-1.08431970393591	-0.497682584589965	NA
YJL002C	-1.36866622543514	0.223008155105545	-1.78882967359321	0.803748452808665	NA
YJL003W	-0.486860263921371	-1.07771953610331	-0.112918903371609	-0.962063461480937	NA
YJL005W	-0.607172184218541	-0.373602113157033	-0.195138312425877	-0.0213364284741664	NA
YJL006C	-0.981859626715239	NA	-1.07488393715475	0.716449572113771	NA
YJL008C	-0.234377031634654	1.49805067762971	-1.08745114215858	0.377331692469714	1.23428568424598
YJL012C	-2.14069087526453	-1.76549032670658	-1.64327869498204	-0.599950171005776	-0.0199107521797095
YJL014W	-1.8329697911079	-1.02231862353092	-1.38403174880407	-1.38139922685677	NA
YJL029C	-2.30592103088803	-1.69924473646365	-1.1847817890041	-1.19330162306952	0.131599819417411
YJL030W	0.203352917885001	0.069344988134421	-1.2445859498194	-0.725387150103451	NA
YJL033W	-1.51744001780213	-1.26005087784384	0.258349841405408	0.2648012251821	NA
YJL034W	-0.376427761770646	0.071501243451181	-1.54544258540083	-0.19504347638555	NA
YJL039C	-2.20158247927792	NA	-1.27693285944314	-2.37374320161681	-1.48693508403814
YJL046W	-1.96102423465269	NA	-2.29092889898906	-2.82929268001596	-1.30506911986412
YJL049W	-2.98656951174	-2.654985035881	-0.60570629140204	NA	NA
YJL051W	0.0502032853356371	0.645056606463737	-0.90578636044505	-1.02908595555789	1.02089075807256
YJL052W	-0.899351464957167	0.00466459390853677	-1.57170142582073	-0.70780769449124	NA
YJL053W	-2.36656448338662	-2.04299372843383	-0.857571714134383	0.0607091105887081	0.473571686117945
YJL055W	-0.758052491816021	0.717255385733213	-1.00864463881492	0.412974612195291	1.16554789406246
YJL057C	-0.826532705577214	-0.786646082859504	NA	0.545439238888345	-0.0668176847866192
YJL060W	-1.36760742009511	-1.54723345308743	-1.16714046770553	-1.15561702503711	-0.917808262723086
YJL061W	-0.948808498587458	-0.194785542335716	-0.809476930808817	-1.63862413615393	NA
YJL062W-A	-1.89386223429186	-0.815425610594577	-1.48635281519135	-1.05881163723038	NA
YJL065C	-2.64251503476891	-1.09523052303106	-1.16352796765563	-0.856427885181738	NA
YJL066C	-0.0885484718468294	1.19285955643882	0.315044136854138	0.213532143012659	NA
YJL079C	-0.844644921602511	0.108683353408174	-0.683823154513888	-1.66470224097838	NA
YJL083W	NA	NA	-2.15955283561781	-2.40168414777553	NA
YJL085W	-1.17016411372177	-1.48182204052556	-0.287062021527516	-0.540265697896854	NA
YJL093C	NA	-0.412120971528359	-0.0426535627739133	NA	0.0701957247814906
YJL094C	-2.18265648173617	-0.0697749746446622	0.386456761728131	0.0711034102340325	-0.205817274357262
YJL104W	-1.8610381188677	-1.13186662584783	0.573835130246166	0.0108270724659657	-0.1301969113509
YJL106W	-0.314344608297098	-0.142427403874614	-0.527976064240487	-1.54928794057573	NA
YJL111W	-1.29045546643841	-1.33886364374778	-1.65756676419952	0.825402994186776	NA
YJL123C	-1.52576508815865	-0.645558791079929	0.575021032440768	0.133963704180221	NA
YJL127C-B	-1.98466771347221	-0.113944669006821	-1.88066314066202	-1.12570315068978	-1.13917225380517
YJL133W	-1.99071194962244	-0.730504292393878	-0.730469698139967	-0.355481791674779	0.0236504409644979
YJL134W	-1.30973605764948	-0.496800282729897	-1.22280266451959	-0.612023883621005	-1.27364193353245
YJL136W-A	NA	NA	NA	0.657535739740745	NA
YJL138C	-2.11828792443527	-0.780157226972836	-1.57369518504093	0.0541714792194584	NA
YJL141C	-3.628861592318	-1.52682240913572	-1.48893729177981	-0.379630972469307	0.509260696774295
