gene_id	log2FC_pat1D	log2FC_lsm1D	log2FC_dhh1D
YER037W	-0.203959094	-0.3408279137	0.293179229
YER038C	-0.111070245	-0.0808167399	-0.738371045
YER038W-A	-0.030872714	-0.105422287	-0.566098979
YER039C-A	0.353327369	0.3046934199	-0.253235232
YER039C	0.547959852	0.5992144493	-0.048805031
YER040W	-0.155063138	-0.1714284833	0.350799672
YER041W	-0.473468978	-0.3420384084	-0.661372187
YER042W	-0.302370777	-0.3106481302	-0.002882071
YER043C	0.271609101	0.3420181326	-0.341481456
YER044C-A	-0.153169847	-0.3324522741	-0.365748089
YER044C	0.229517988	0.3120911537	-0.893848345
YER045C	0.292067291	0.3218710222	0.710726639
YER046W-A	1.127969073	1.1382282421	-0.314241331
YER046W	1.132726465	1.1897185505	0.663789367
YER047C	-0.128046097	-0.0737443226	0.799986034
YER048C	0.142904054	0.2036688637	0.220027231
YER048W-A	0.470631458	0.4091534766	0.437649708
YER049W	-0.183994159	-0.1582994551	-0.651189881
YER050C	1.4678321	1.3807007563	1.160257494
YER051W	0.282737852	0.3081225411	-0.26792074
YER052C	-0.726302099	-0.6794783611	-0.911465062
YER053C-A	2.257867123	1.9545035113	2.803893142
YER053C	0.314997356	0.1652802361	0.67548125
YER054C	1.618184787	1.496560593	2.181964584
YER055C	-0.191616035	-0.1559261642	-0.443072243
YER056C-A	-0.027277618	-0.0786735673	-0.176109324
YER056C	-0.525175718	-0.5944042949	-0.405707807
YER057C	-0.320022614	-0.3167225038	0.059740221
YER058W	1.070504257	0.9592006954	1.159102553
YER059W	-0.303138537	-0.3375144315	0.826313469
YER060W-A	-0.587295856	-0.3355686287	-1.136789995
YER060W	-1.086651976	-1.0130020868	-0.758164621
YER061C	-0.285772695	-0.2034665636	-0.011778121
YER062C	0.210360027	0.1911176715	1.009402903
YER063W	0.359520306	0.3291680423	0.498977498
YER064C	-0.529798763	-0.4807299001	0.870083729
YER065C	0.033837229	-0.0345741384	0.161260518
YER066C-A	1.118651896	1.1292356534	-0.545092467
YER066W	-0.509565048	-0.6103208367	-0.624405332
YER067C-A	0.992585103	0.7031565869	0.587431723
YER067W	2.379092418	2.2167431128	3.56987523
YER068C-A	2.252814828	2.4161367842	1.386647914
YER068W	-0.224033732	-0.2055841617	0.48606937
YER069W	-1.034034129	-0.981436697	-0.772740381
YER070W	-0.408198559	-0.3781877232	0.440871301
YER071C	0.682342256	0.5304455085	0.515544548
YER072W	-0.185082005	-0.1860321091	0.001529055
YER073W	-0.546238544	-0.4477523463	0.200819608
YER074W-A	0.487233725	0.4504325913	-0.024154992
YER074W	-0.368905825	-0.3598951218	-0.572111399
YER075C	-0.623204413	-0.5751953357	0.346722582
YER076C	-0.044949485	-0.0129208394	-0.338323698
YER076W-A	-0.168791478	-0.3466546782	-0.699279617
YER077C	-0.485882243	-0.4435130142	1.204921621
YER078C	-0.189285145	-0.0783718519	-0.4249519
YER078W-A	0.597749743	0.9671414981	-0.191386484
YER079C-A	2.283817332	3.1993047713	1.722843154
YER079W	1.410260272	1.3308315717	1.426193709
YER080W	0.05129086	0.1216499929	0.295988651
YER081W	-0.27175884	-0.2595987084	0.047280811
YER082C	-0.259865311	-0.1965327758	0.191371977
YER083C	0.299898307	0.3038289242	-0.044768514
YER084W-A	1.001510507	-0.3591626608	1.145627525
YER084W	1.358420963	1.5258569431	1.344737834
YER085C	2.171926737	2.339153739	1.482366761
YER086W	-0.614989311	-0.5680864908	-1.057999514
YER087C-A	0.694048784	0.1613039658	-0.279108917
YER087C-B	0.101162739	-0.0471378461	-0.204973459
YER087W	-0.010755402	0.0083864704	0.191471566
YER088C-A	-0.557162125	-0.4728821075	-0.342885788
YER088C	-0.655852381	-0.6270151252	0.079629006
YER088W-B	-0.52660542	0.1642818676	-1.365681875
YER089C	-0.832148057	-0.7274682811	-0.464080023
YER090W	-0.071992332	0.0234067938	-0.381462464
YER091C-A	0.635381305	-0.1493045138	-0.183929639
YER091C	-0.128851058	-0.0587220159	-1.271234377
YER092W	0.800216449	0.7469486829	0.634496053
YER093C-A	0.447773153	0.3819371049	0.674601016
YER093C	-0.205276589	-0.1625380165	0.168745519
YER094C	0.823315535	0.8211672868	0.173603047
YER095W	0.122492275	0.1403652167	0.943814778
YER096W	1.018243843	0.9763713989	0.48578792
YER097W	0.053656041	0.0493947753	-1.881965137
YER098W	0.086980919	0.080802173	0.450689434
YER099C	0.35250547	0.2989322197	-0.070774374
YER100W	0.525095384	0.5420319452	0.387337198
YER101C	0.554572081	0.5930874518	0.661418487
YER102W	-0.491311882	-0.409382946	-0.500005271
YER103W	1.664150364	1.5265305882	1.777911187
YER104W	0.453528921	0.3873215261	0.248773189
YER105C	-0.799556353	-0.7704356643	-0.111338245
YER106W	2.226825324	2.1599074341	0.74217707
YER107C	-0.147927479	-0.1314810782	-0.304735257
YER107W-A	1.702975496	2.0307318236	-1.421105902
YER109C	-0.112563461	-0.1432522938	-0.344797359
YER110C	-1.142715666	-1.0872484885	-0.903288361
YER111C	-0.031988932	0.0345606667	0.953708707
YER112W	0.556127135	0.4425754786	0.351126153
YER113C	-0.587411101	-0.5135858876	-0.805137665
YER114C	-0.657515955	-0.6426582325	0.031847677
YER115C	-1.054303803	-0.9563594359	-0.913206878
YER116C	0.366588279	0.357826099	0.341978312
YER117W	-0.426432895	-0.4431389166	-0.699047242
YER118C	-0.241120387	-0.1855820382	-0.2423268
YER119C-A	1.506023935	1.5712539107	1.080703756
YER119C	0.329609373	0.4901629289	0.429970075
YER120W	-0.052513333	-0.0521542203	-0.207286157
YER121W	2.155104262	2.172324573	2.650176809
YER122C	0.014565534	0.0012934907	0.318985241
YER123W	-0.392238568	-0.3783402018	0.017118521
YER124C	-0.660231944	-0.772974123	1.103349314
YER125W	-0.689499472	-0.6169424934	-0.336384806
YER126C	0.390058935	0.340671294	0.101714721
YER127W	0.352518824	0.4178812141	0.538332291
YER128W	0.297826418	0.2424052189	-0.106153304
YER129W	-0.666189265	-0.6523058917	-0.422999087
YER130C	-0.254299963	-0.3336201772	0.057377615
YER131W	0.038939822	-0.0349278507	0.1875516
YER132C	-0.804269456	-0.757204307	-0.338233386
YER133W-A	-0.017498537	1.6408373392	-0.087611738
YER133W	0.160461645	0.1476672902	0.202813158
YER134C	0.14033564	0.0892108727	0.160317955
YER135C	0.543055336	0.314909329	0.71535616
YER136W	-0.384034361	-0.3239968797	-0.184610791
YER137C	1.893952993	1.8924958487	1.128189104
YER137W-A	0.705681981	1.1645373907	-0.343869805
YER138W-A	-2.028244382	-2.1754434772	-1.957473136
YER139C	0.225448927	0.1539589969	0.226601595
YER140W	-0.267093067	-0.267738891	-0.174868873
YER141W	-0.303248766	-0.306347589	0.239453677
YER142C	0.424191035	0.5552338179	-0.084503093
YER143W	0.124715865	0.1314704547	0.339808477
YER144C	-0.33396327	-0.3278828199	-0.061807944
YER145C-A	-0.878888875	-0.5874304828	0.149390052
YER145C	0.620087041	0.6842954611	-0.221925282
YER146W	0.509365874	0.518537767	-0.34190714
YER147C-A	0.68806931	-0.4672736885	-0.07911916
YER147C	-0.135530424	-0.012454623	0.114069938
YER148W-A	-0.806065905	0.8297278704	-0.713325222
YER148W	-0.449926025	-0.4049137542	-0.793788787
YER149C	-0.011629497	0.0827049353	-0.202178124
YER150W	0.581876059	0.1828711217	1.235948863
YER151C	-0.35032678	-0.32615402	0.31023215
YER152C	-0.790475825	-0.6135479737	-0.27257345
YER152W-A	1.283696454	0.8934761479	0.791834389
YER153C	-0.792545624	-0.7166475424	-0.918798139
YER154W	-0.256923543	-0.2016362051	-0.323277747
YER155C	-0.881383439	-0.8974824017	-0.245025255
YER156C	-0.151235625	-0.0841079768	-0.251906533
YER157W	-0.472655666	-0.3833613	-0.202737674
YER158C	0.144282484	0.0312362718	0.575756197
YER158W-A	1.054779468	0.6758443286	0.125542818
YER159C	0.80217754	0.7815217351	0.259793868
YER161C	0.288545087	0.2891510363	0.439807286
YER162C	0.067067203	0.1345943888	0.978295009
YER163C	0.389223874	0.4394442164	0.0983889
YER164W	-0.658877551	-0.5717733308	-0.044539712
YER165C-A	-0.619940094	-0.0938893446	-0.748698303
YER165W	-1.134401795	-1.0177380233	-0.967344346
YER166W	-1.047110275	-1.0046905116	-0.123109646
YER167W	-0.744849578	-0.7586170316	0.133834718
YER168C	0.508133193	0.5642027525	-0.145607764
YER169W	-0.31831815	-0.323695668	0.197004517
YER170W	-0.134689073	-0.187404195	0.356859564
YER171W	-0.614620849	-0.5670602623	-0.378892886
YER172C-A	2.867217313	1.5558431422	1.43921884
YER172C	-0.773840597	-0.7359085367	0.023591895
YER173W	0.28817456	0.3217792765	-0.129928145
YER174C	-0.064677524	-0.0892888217	-0.451052643
YER175C	0.420300805	0.3851905713	0.45114352
YER175W-A	-0.356967057	-0.5688640951	-1.490182094
YER176W	-0.0607367	0.01606185	0.026169371
YER177W	-0.076795548	-0.1191387817	0.021167001
YER178W	-0.08766849	-0.0525744474	-0.178829508
YER179W	1.51427832	1.5457981959	0.789507017
YER180C-A	-0.308376993	-0.5348554212	-0.273071076
YER180C	-0.635427121	-0.6887803519	-0.590922459
YER181C	-0.424744832	0.2309236028	0.098622191
YER182W	0.806796078	0.7311152845	0.494640586
YER183C	0.378552065	0.401330615	-0.373608092
YER184C	-0.127559665	-0.0012949975	-0.446932053
YER185W	0.998818937	1.0025726037	0.159092613
YER186C	-0.551921199	-0.5322281299	-0.83042751
YER187W	1.510695469	1.2710807336	-1.549504643
YER188C-A	0.889838143	0.5895732504	-1.089136106
YER188W	-0.19195871	-0.168380799	-2.35519643
YER189W	-0.015852919	0.139887043	-1.317604239
YER190C-A	1.371184337	1.1429436923	0.395183918
YER190C-B	1.365497141	1.1622377931	-0.322263896
YER190W	0.068303638	0.1149799693	-1.178733057
YFL001W	0.089513396	0.0379190782	-0.132368155
YFL002C	-0.107379416	-0.0516283324	-0.416498438
YFL003C	0.485062547	0.3397289118	-0.812234362
YFL004W	-0.777709088	-0.6739206156	-0.233427186
YFL005W	0.242740651	0.1940005992	-0.015677098
YFL007W	-1.009549784	-0.9273960209	-0.474066878
YFL008W	-0.343356117	-0.2448267994	0.928758583
YFL009W	-0.607990696	-0.5569141667	-0.282252793
YFL010C	0.282123208	0.308686262	-0.059762265
YFL010W-A	0.680262884	-0.6010911356	-0.010341935
YFL011W	2.659081289	2.8773672814	1.665634165
YFL012W-A	0.308835538	0.86858026	-0.398970686
YFL012W	0.737169861	0.8232908877	-1.558601999
YFL013C	-0.190088173	-0.1277118701	0.587840685
YFL013W-A	0.461146851	0.2322737994	1.003704272
YFL014W	4.315946517	3.7839643014	5.958248491
YFL015C	3.4572128	4.3478879742	2.227382699
YFL015W-A	0.407964713	-0.7177860166	-3.121850292
YFL016C	0.20177142	0.2849783929	0.776837903
YFL017C	0.553166172	0.5263472796	0.363766799
YFL017W-A	1.200346028	1.0849486625	0.623496303
YFL018C	0.204974084	0.2681132886	0.21969106
YFL019C	-0.04599481	0.0952399321	-0.268435875
YFL020C	1.245010235	1.0239226699	0.281488585
YFL021C-A	0.599886499	0.6151921527	-0.704375813
YFL021W	-0.627599702	-0.6564959033	-0.298609222
YFL022C	-0.433648953	-0.3662486476	-0.436125572
YFL023W	0.230322127	0.3281070579	0.267509302
YFL024C	1.022563147	1.0040120801	1.292643354
YFL025C	-0.468584318	-0.3871364596	-0.056886921
YFL026W	0.070839197	-0.0328644956	-0.616676022
YFL027C	0.131632006	0.1545805277	-0.003920867
YFL028C	0.494398035	0.4651686302	-0.333801784
YFL029C	0.201026212	0.2798442217	-0.220519153
YFL030W	0.694504176	0.5131694072	1.290795687
YFL031C-A	0.690040765	1.3296221798	-0.437774616
YFL031W	-0.490711305	-0.356411806	-0.536297942
YFL032W	-0.6098953	-0.7420202374	-0.645902643
YFL033C	-0.183906754	-0.2167881718	0.182770455
YFL034C-A	-0.262390925	-0.2768861591	0.194536187
YFL034C-B	0.353962903	0.3207223331	0.384841725
YFL034W	0.006051516	0.0770612149	0.35775824
YFL036W	-0.574413719	-0.5078552186	0.158780532
YFL037W	-0.388694769	-0.3320865409	-0.523651283
YFL038C	0.789077168	0.7922336934	0.541965141
YFL039C	-0.562973802	-0.5447637086	-0.337660878
YFL040W	2.055190455	2.0156907195	0.614920503
YFL041W-A	-0.205516282	-0.092258486	-0.615854915
YFL041W	0.202083334	0.2453967113	-0.603063806
YFL042C	-0.138621678	-0.0578787957	0.368234651
YFL044C	-0.245963503	-0.2216819746	-0.006105407
YFL045C	-0.461239051	-0.4517579728	-0.916508923
YFL046W	0.849622987	0.9030042347	0.188290929
YFL047W	0.175750648	0.2781251664	0.134361961
YFL048C	0.32288687	0.3691821277	-0.086880109
YFL049W	-0.073375129	-0.0925379926	0.291416456
YFL050C	-0.485833802	-0.313665871	-0.759751014
YFL051C	0.234752461	0.1319327029	-0.75838859
YFL052W	1.600934595	1.8609152917	1.242447914
YFL053W	2.570721292	2.7555049591	3.684810339
YFL054C	-0.091058453	-0.1410866148	0.339028627
YFL055W	-0.161759288	0.0876688432	-0.446792531
YFL056C	-0.831546013	-0.8054849898	-0.716432415
YFL058W	2.126503458	2.1528324088	0.380052377
YFL059W	1.193662448	1.3386468317	0.175216868
YFL060C	0.181123446	0.3238613005	-0.681502718
YFL061W	1.860977254	2.463465813	2.149517524
YFL062W	0.38578143	0.3577859862	-0.501912679
YFL063W	1.396460448	1.6122971671	-1.04042211
YFL064C	0.22813306	0.2020483269	-1.391890221
YFL065C	-0.086869338	0.7911609828	-0.159410348
YFL066C	-0.584401171	-0.5396550543	-1.09701598
YFL067W	1.296043669	1.0284307506	0.054851386
YFL068W	3.812305045	2.2595678696	0.886364355
YFR001W	0.855013739	0.9198459175	0.304739737
YFR002W	-0.208260573	-0.173435246	0.205912871
YFR003C	1.323400707	1.2566462615	0.791794677
YFR004W	0.945014109	0.9399394538	0.5406691
YFR005C	-0.306503991	-0.255729716	-0.727629353
YFR006W	0.028120644	0.1035903011	0.140192978
YFR007W	0.522820353	0.4252304049	0.220022643
YFR008W	0.633382375	0.6334759247	0.583211726
YFR009W	-1.146982844	-1.0635352544	0.553958401
YFR010W-A	-0.863014596	-1.9461747843	-1.404060553
YFR010W	0.460263601	0.4348113007	0.175438244
YFR011C	0.977354921	0.8192408395	0.707506844
YFR012W-A	0.548611623	1.6333066451	-0.887546019
YFR012W	0.445737679	0.3580985431	-1.196281075
YFR013W	-0.510074688	-0.4443369889	-0.182783652
YFR014C	0.169854221	0.1598201497	1.020872843
YFR015C	1.381180275	1.3357930412	1.965604825
YFR016C	-0.130322578	-0.0442162374	0.428335869
YFR017C	1.802062138	1.58160848	1.770479856
YFR018C	0.297347311	0.3799822076	-0.778014641
YFR019W	-0.188724224	-0.1354287738	0.749090827
YFR020W	-1.166673988	-1.1967638705	-1.866565867
YFR021W	-0.192393265	-0.0936116288	-0.126785074
YFR022W	-0.261607815	-0.2228455857	-0.51051393
YFR023W	1.08845027	1.1422988897	-0.920261121
YFR024C-A	0.107845374	0.2093961189	-0.019404929
YFR025C	0.464679295	0.4798785393	-0.318775481
YFR026C	0.178932005	0.1436822175	1.227885627
YFR027W	0.88473481	0.8717549387	1.299841994
YFR028C	-0.26378609	-0.1967327242	-0.244348598
YFR029W	0.118085447	0.1886831761	0.332542637
YFR030W	-1.764386994	-1.6524846875	-1.669614461
YFR031C-A	-0.641799138	-0.6198538395	-0.650550656
YFR031C	-0.233820435	-0.0368886243	0.257354691
YFR032C-A	-0.413009414	-0.4970981458	-0.762564904
YFR032C-B	0.11713297	0.2440897723	-0.549689242
YFR032C	1.409036544	0.9888163783	-0.41598655
YFR033C	0.332812864	0.2007186614	0.678774276
YFR034C	-0.86467841	-0.8176574459	-0.470424685
YFR034W-A	-0.098852763	-0.0180020186	-0.840020112
YFR035C	-0.191215895	-0.3102599393	-2.319669567
YFR036W-A	0.365006208	0.8294166078	0.528664478
YFR036W	1.743726976	1.8260268905	1.064822295
YFR037C	0.274590221	0.3296789283	0.089726308
YFR038W	-0.34545754	-0.2696119269	-0.264013785
YFR039C	-0.181618054	-0.0647249922	-0.500538601
YFR040W	-0.492093341	-0.5113336276	0.345585649
YFR041C	0.680744135	0.6490927094	0.422496834
YFR042W	0.71653969	0.6274607611	0.141862316
YFR043C	0.565899876	0.5085267402	0.229163095
YFR044C	-0.347430875	-0.305787002	0.062604889
YFR045W	0.646002536	0.5458493514	0.933735496
YFR046C	0.271064729	0.2507545399	-0.025307092
YFR047C	0.455482264	0.4133753622	-0.004660673
YFR048W	-0.240298556	-0.1885544966	0.120806187
YFR049W	0.419780131	0.4456671205	0.440857104
YFR050C	0.527412791	0.4497298942	0.164824207
YFR051C	0.007055028	0.127563703	0.241052675
YFR052C-A	2.08578911	1.9642636378	2.240804466
YFR052W	0.543319695	0.5215989456	0.287178261
YFR053C	1.968618893	1.8438495191	2.235447482
YFR054C	0.71465783	1.2335572452	-0.419019709
YFR055W	-0.133096936	-0.1532744808	-0.935823572
YFR056C	-0.164322207	-0.7798681228	-2.931515777
YGL001C	0.156739954	0.1904489414	-0.293764909
YGL002W	0.029929885	0.048178483	-0.598158642
YGL003C	-0.434997253	-0.4939774793	0.171738106
YGL004C	0.006938808	0.0839990355	0.038016942
YGL005C	0.834924397	0.8272961633	0.649553071
YGL006W-A	-0.306899151	1.3541729328	0.661361249
YGL006W	-0.197767412	-0.1998264094	0.218255652
YGL007C-A	-0.16461143	0.093434544	-0.640566011
YGL007W	0.970614667	1.0859973349	-0.688987062
YGL008C	-1.059443103	-1.0765998009	-0.456524781
YGL009C	-0.304582873	-0.24636617	-0.946390096
YGL010W	1.189140864	1.1305086079	0.799368043
YGL011C	0.543254423	0.5006949804	0.300081314
YGL012W	-0.157158055	-0.0791550963	-0.36370546
YGL013C	-0.526899958	-0.4696937357	0.509092191
YGL014C-A	-1.000116311	1.5093671407	0.581464961
YGL014W	-0.796068095	-0.7603448571	-0.400132764
YGL015C	1.513422112	1.2548304326	0.226674872
YGL016W	-0.273964099	-0.2121727462	-0.37505526
YGL017W	-0.022563878	0.1185290809	0.008841694
YGL018C	0.935578292	0.9379652752	0.50811355
YGL019W	0.426505411	0.4252238058	-0.087763421
YGL020C	0.524321197	0.5261535047	-0.097628223
YGL021W	-0.55914163	-0.504906215	0.345499739
YGL022W	-0.42169759	-0.3012579599	-0.747645242
YGL023C	0.319385701	0.4125926632	-0.093093461
YGL024W	0.219789114	0.3782823641	-1.202044896
YGL025C	0.026235396	0.0392233391	0.560227439
YGL026C	-0.240172605	-0.1153321538	-0.677237817
YGL027C	-0.500797797	-0.3646684009	-0.486973395
YGL028C	-0.65367187	-0.7891622078	1.27742504
YGL029W	0.809954592	0.8105066606	0.140859643
YGL030W	-0.450310338	-0.4803872336	-0.867317192
YGL031C	-0.367706763	-0.3818960061	-0.284736885
YGL032C	2.049376954	1.7501391153	0.978758952
YGL033W	0.396865155	0.4819940355	0.32225297
YGL034C	0.084394998	0.3610743676	-0.963109755
YGL035C	-0.264295508	-0.2914247068	0.240340115
YGL036W	-0.257367998	-0.1765776799	0.401607222
YGL037C	1.008728861	0.8561539465	1.263277196
YGL038C	-0.583153804	-0.586989401	-0.294265009
YGL039W	-0.020285409	0.1739485274	-1.497675397
YGL040C	-0.333366944	-0.2772165666	-0.368082769
YGL041C-B	0.028442628	-0.5614521289	-0.491370857
YGL041C	-0.210470791	0.1458444355	-0.847691533
YGL041W-A	1.12094087	1.0274650345	1.029650532
YGL042C	-0.41371288	-1.4037492496	-0.410581086
YGL043W	0.45907915	0.486377077	0.043125172
YGL044C	0.326065665	0.3536074293	0.365606166
YGL045W	0.220283975	0.3602995453	0.373930338
YGL047W	0.825735656	0.8545299823	0.542653178
YGL048C	0.171970275	0.1966551266	0.218473275
YGL049C	-0.025665562	0.0256054994	0.334987992
YGL050W	-0.05885024	-0.0797944779	-0.295712079
YGL051W	0.522254964	0.4854922922	-0.30168359
YGL052W	0.956945496	0.8133824381	0.389914064
YGL053W	0.64889854	0.6465295983	0.867308144
YGL054C	0.154489286	0.1019479981	-0.087940176
YGL055W	0.648110007	0.6308193056	-0.220822071
YGL056C	-0.269207552	-0.3033144704	1.241300902
YGL057C	-0.037602096	-0.0644647896	0.039127393
YGL058W	0.731712784	0.6648192153	0.129085355
YGL059W	-0.275470798	-0.1639070902	-0.14874647
YGL060W	0.00981565	0.1113835716	0.199336577
YGL061C	1.342135544	1.3846857644	1.095439782
YGL062W	-0.022365889	0.0872451408	0.256198385
YGL063C-A	1.252812724	1.866998825	1.332181293
YGL063W	-0.550285616	-0.4594703481	-0.411672977
YGL064C	-0.057033009	-0.0117775639	0.369293431
YGL065C	0.007119071	0.0659135809	0.217909714
YGL066W	-0.121145053	-0.0587110497	0.706039249
YGL067W	-0.296525283	-0.3035119736	-0.85119715
YGL068W	0.654778448	0.5372862693	0.476178072
YGL069C	-0.330414271	-0.4267621869	-1.419596694
YGL070C	0.501324699	0.4654170094	-0.150780704
YGL071W	-0.200480463	-0.1952440397	-0.149278699
YGL072C	0.441828613	0.4934074514	-0.173033368
YGL073W	-0.134320124	-0.1603086399	0.501547495
YGL074C	-0.139596954	0.0883550701	-0.286580395
YGL075C	0.070484357	0.0497206186	0.410504532
YGL076C	-0.629918002	-0.6324651962	-0.76411089
YGL077C	1.043026719	1.1148152389	0.380012205
YGL078C	-0.200570218	-0.1378970068	-0.106048738
YGL079W	0.434624407	0.5007979994	-0.058864419
YGL080W	0.676039931	0.6231398205	0.60394174
YGL081W	1.044716885	1.3547176498	1.100332519
YGL082W	0.363184473	0.2903858726	0.41484302
YGL083W	-0.39410095	-0.379286231	-0.155201533
YGL084C	-0.024888745	-0.0089268654	-0.128567559
YGL085W	0.204051637	0.1507562316	-0.237287258
YGL086W	0.11884833	0.1888775234	0.596634738
YGL087C	0.955214718	0.8607725036	0.989098941
YGL088W	0.450087092	0.3206643138	-0.202114869
YGL089C	2.137218558	1.2135078308	-0.648676382
YGL090W	0.100246489	0.1476242816	-0.236117884
YGL091C	0.285678513	0.2587972802	0.233814055
YGL092W	-0.899172563	-0.8009534172	-0.057299253
YGL093W	-0.153166588	-0.1032265947	0.522588473
YGL094C	-0.495958183	-0.4411045158	-0.370006685
YGL095C	0.153887184	0.1713995188	0.241793354
YGL096W	0.749652884	0.7174580641	1.36614368
YGL097W	0.245185019	0.3303094716	0.105709
YGL098W	0.477068974	0.4412108264	0.259567526
YGL099W	-0.308853782	-0.2355273179	-0.338364192
YGL100W	0.684741574	0.7073914621	0.129171624
YGL101W	-0.05170127	-0.2041596668	0.216057856
YGL102C	-0.193220607	-0.6039998079	-0.549793864
YGL103W	-0.457007305	-0.484129934	-0.620494811
YGL104C	-0.262811641	-0.2198589948	0.047315983
YGL105W	-0.032980712	-0.0065410308	-0.100718524
YGL106W	0.586155597	0.6337938183	0.247472168
YGL107C	-0.022930841	-0.0521522077	0.223228751
YGL108C	0.792981998	0.642612817	0.976090503
YGL109W	-0.074559291	0.3606499091	-0.446772373
YGL110C	0.275994903	0.3206649896	0.557177164
YGL111W	-0.046103672	0.0056113646	-0.038743112
YGL112C	0.090364909	0.0647389882	-0.035258516
YGL113W	-0.222702547	-0.1515759066	-0.521849262
YGL114W	-1.01570393	-0.9985166065	-0.739509603
YGL115W	0.319923703	0.3136504793	0.056457407
YGL116W	-0.172314533	-0.0865786291	0.585748388
YGL117W	-0.143005096	-0.2677701039	-0.296871911
YGL118C	2.307676438	2.1851163275	0.683592127
YGL119W	0.161544295	0.1279340158	-0.163959117
YGL120C	-0.340264155	-0.2577136311	-0.13474301
YGL121C	1.788363707	1.6309668539	2.915413568
YGL122C	0.08740851	0.080848649	-0.00902728
YGL123C-A	-0.942929871	-1.2936089409	-1.106759618
YGL123W	-0.705104343	-0.6946135308	-0.897389972
YGL124C	-0.318564905	-0.2956625403	0.209373403
YGL125W	0.536959739	0.681439266	-0.581129167
YGL126W	-0.385618301	-0.2987048083	0.259627712
YGL127C	0.595970058	0.581011851	0.196999654
YGL128C	0.702555756	0.6392199055	0.56538906
YGL129C	0.14211762	0.0933293918	0.30615336
YGL130W	0.42563012	0.4616845087	0.415725224
YGL131C	-0.140489572	-0.1038787049	0.094811835
YGL132W	1.69609127	1.1903839346	2.13448943
YGL133W	-0.177480368	-0.0934824584	0.617587984
YGL134W	0.151861208	0.144847022	-0.2364163
YGL135W	-0.562483142	-0.5729226377	-1.033270631
YGL136C	-0.012657441	-0.0762555183	0.058849838
YGL137W	-0.175398512	-0.095480407	-0.028746527
YGL138C	2.077795454	2.1942579509	-0.372921159
YGL139W	-0.10424025	-0.1126907203	-0.227971668
YGL140C	-0.618304597	-0.546811476	-0.366206182
YGL141W	-0.295879355	-0.274333829	0.45024982
