name,hl_wt_rep1,k_wt_rep1,R2_wt_rep1,hl_wt_rep2,k_wt_rep2,R2_wt_rep2,hl_wt_rep3,k_wt_rep3,R2_wt_rep3,hl_UPF3_rep1,k_UPF3_rep1,R2_UPF3_rep1,hl_UPF3_rep2,k_UPF3_rep2,R2_UPF3_rep2,hl_UPF3_rep3,k_UPF3_rep3,R2_UPF3_rep3
YMR299C,9.497364395,0.076118652,0.983113327,6.994370506,0.102236267,0.971718759,7.228670365,0.099024157,0.992451383,9.662096014,0.074749835,0.984026976,8.331250388,0.086209491,0.929794809,8.672213997,0.082938395,0.980653836
YMR300C,7.308581183,0.097975727,0.947640636,8.383603723,0.085814449,0.989829756,7.496268518,0.095601172,0.990045422,12.40809938,0.058873512,0.99211553,8.463261058,0.084911755,0.94004697,8.676315427,0.082900612,0.990659412
YMR301C,21.63657037,0.035171451,0.865032224,13.95793078,0.052795281,0.915048431,12.05389885,0.060639525,0.984866502,NA,NA,NA,10.81314242,0.067113323,0.905697286,14.22099563,0.051752149,0.851744718
YMR302C,18.16730678,0.041289089,0.795625165,8.437378017,0.085287508,0.964520385,11.31045485,0.064419301,0.88768841,10.34710106,0.070000539,0.964807625,8.750448524,0.082223794,0.969842104,11.84075131,0.061550156,0.980441704
YMR303C,NA,NA,NA,NA,NA,NA,8.456757258,0.085099251,0.884765089,NA,NA,NA,6.926013327,0.103089845,0.878050135,6.755952402,0.10560903,0.966320452
YMR304W,27.25029108,0.028571865,0.760148427,9.64576449,0.074995807,0.975716869,10.16322306,0.071337055,0.99054567,11.40940732,0.063763285,0.843344817,11.44937197,0.063551226,0.940357558,9.229734309,0.078110398,0.993263659
YMR305C,14.46460578,0.051055769,0.947676698,10.90843031,0.066677882,0.993334575,14.03666634,0.052516725,0.962916885,18.70505959,0.040067702,0.91764129,14.46362517,0.050934509,0.960500132,11.46046148,0.063492646,0.995314625
YMR307W,15.18634979,0.04877832,0.969139543,13.89705994,0.053012796,0.96625481,15.41807929,0.048092322,0.968695614,15.80141438,0.046877182,0.97587975,13.11644478,0.055856694,0.987406381,15.21372799,0.048571674,0.978111442
YMR308C,9.41381612,0.076766382,0.988671881,7.386996328,0.09696897,0.998694794,9.171362995,0.078712879,0.988129666,10.33181416,0.070099657,0.955785879,10.48147046,0.069141753,0.968851622,9.688210181,0.074556466,0.996607884
YMR309C,11.95009746,0.061139018,0.933138923,8.552116123,0.084185329,0.987020518,8.511495361,0.084572136,0.996069112,13.11101262,0.055878589,0.846982305,8.283235703,0.08669176,0.988926212,9.221855774,0.078174558,0.986752883
YMR310C,7.927388312,0.090572559,0.812527207,6.864790559,0.104106895,0.972585608,6.710090571,0.106434772,0.987256725,13.12152734,0.055836224,0.84176894,7.183827209,0.099498207,0.954411986,5.624189425,0.126254959,0.983184143
YMR311C,6.79328857,0.105169657,0.979415789,6.371528155,0.111923759,0.993490851,7.801589302,0.091982463,0.990079042,11.54437052,0.063053041,0.945527871,9.210804687,0.078264739,0.979341089,8.28482296,0.086675728,0.989941751
YMR312W,8.403381442,0.08561986,0.975511962,10.27396908,0.070601892,0.989258013,10.12312344,0.071607214,0.986634197,12.25873082,0.059554178,0.985015774,15.15180012,0.048757888,0.974718201,9.293690152,0.077593592,0.998521944
YMR313C,4.99091974,0.142017195,0.913406274,6.986384646,0.102349545,0.974180131,7.721862972,0.092899786,0.968873458,4.284433476,0.164793726,0.977333782,4.499632276,0.157056329,0.962779914,9.402245004,0.076732489,0.980517728
YMR314W,14.59569687,0.050625374,0.992613514,12.99469236,0.056476335,0.981434988,17.90655451,0.041844675,0.975581444,13.9165901,0.052818291,0.950461932,13.49023595,0.054392432,0.981956069,15.50586852,0.047713282,0.977063206
YMR315W,20.39268483,0.037125534,0.958384507,18.57064735,0.040460423,0.973108834,17.59904048,0.042521053,0.946589468,19.143692,0.039218636,0.953948965,15.62528642,0.04737164,0.977314869,16.21225823,0.045765545,0.97683005
YMR315W-A,6.206663879,0.114813442,0.937670881,13.69747499,0.053739554,0.996157565,11.97125906,0.061036485,0.919138111,21.25905774,0.035615827,0.946370922,22.52770619,0.033779687,0.966881549,19.61485918,0.038348896,0.991473429
YMR316W,4.379406266,0.161409779,0.912468225,10.81494703,0.067227136,0.983677745,11.82432346,0.061755995,0.914265266,21.99535634,0.034524376,0.961256398,19.95983537,0.037738133,0.963895529,17.7970888,0.041958257,0.98566431
YMR317W,NA,NA,NA,3.851303212,0.18311285,0.92375714,5.72523036,0.124204415,0.675056442,3.651620924,0.192830075,0.754438144,NA,NA,NA,2.169984941,0.322435915,0.949861119
YMR318C,12.8930047,0.056897036,0.98355835,11.26734926,0.064653755,0.986722272,13.30562599,0.055229836,0.986687698,12.84923386,0.056955665,0.970565948,11.37168153,0.063964832,0.986583722,13.19723018,0.055533205,0.993616898
YMR319C,10.28842441,0.070507101,0.991452779,8.10099153,0.088698795,0.987582671,10.17517502,0.071256944,0.967644657,10.84484783,0.066925917,0.985436452,13.75699716,0.053396098,0.937955229,13.91979762,0.052806814,0.990374338
YMR320W,12.49804546,0.058595989,0.910638644,6.513038073,0.109560098,0.86332445,6.785365318,0.105288802,0.999337649,28.30688432,0.027497911,0.939879378,21.69665022,0.034958232,0.955742788,30.70733456,0.025583725,0.934154586
YNL001W,12.86108621,0.057030461,0.801816892,9.791937882,0.073923082,0.943686363,8.241576672,0.087239254,0.989347557,9.881457026,0.073157287,0.989794463,9.96030798,0.072601973,0.97656544,7.984574202,0.089821822,0.994375086
YNL002C,5.584525487,0.127254805,0.967413563,7.341487825,0.097550626,0.989213813,9.221174529,0.07830462,0.991170396,7.603794819,0.094169094,0.992355269,7.68087907,0.093254244,0.996350034,9.405492761,0.076707033,0.996179264
YNL003C,13.34511461,0.055075687,0.940258614,11.60821176,0.06284734,0.963283065,10.99990723,0.066149454,0.98373912,15.20209188,0.048606547,0.834185184,10.92566092,0.066453162,0.993054119,10.27699528,0.070457516,0.996608463
YNL004W,8.065140296,0.089079142,0.96096364,5.681391617,0.125138606,0.993574175,7.18570496,0.099597502,0.995160764,8.594712896,0.083659124,0.944135631,14.51338081,0.050770215,0.979494814,12.91839541,0.05666686,0.987163787
YNL005C,7.641003552,0.093849698,0.924337946,8.150618367,0.088177824,0.994474208,7.406510775,0.096721741,0.996673519,8.695671164,0.082722786,0.949025543,9.815874634,0.073625952,0.998979723,7.272394786,0.098323129,0.997545337
YNL006W,10.09597574,0.071791332,0.877028052,8.473307954,0.084939153,0.991435707,7.61292733,0.094184249,0.965657139,7.382971983,0.096895608,0.834484492,12.2749641,0.059479401,0.946048868,11.07410361,0.065602753,0.993126357
YNL007C,9.950682954,0.072793795,0.978013771,11.04215474,0.065908362,0.987747942,10.85773765,0.066974549,0.993127642,10.79378908,0.067228259,0.948743863,12.31233643,0.059308,0.978927655,12.40985506,0.058865609,0.977198407
YNL008C,10.36689092,0.069997169,0.892471487,12.08656882,0.060484092,0.948392486,9.902246562,0.073134525,0.974387314,7.474760244,0.095742728,0.877498268,9.17009083,0.078598855,0.998399149,14.35312326,0.051303463,0.997307923
YNL009W,7.431823436,0.096402988,0.784518839,9.58647573,0.075440236,0.953249662,9.750717292,0.074222332,0.971247912,14.88569926,0.049575671,0.945505264,7.082405362,0.100879928,0.972416494,11.66132157,0.062450882,0.918338244
YNL010W,24.03769974,0.03197138,0.957413871,25.25575567,0.03058066,0.933548727,22.27470649,0.034253672,0.97531779,30.06965145,0.026062421,0.90994404,25.24761638,0.030464999,0.940192783,22.05027696,0.034445885,0.978155858
YNL011C,15.98722575,0.046491857,0.636224792,11.4633339,0.063601999,0.940788365,8.564978876,0.08406361,0.972381232,15.97928271,0.0463889,0.809805329,12.99289902,0.056359188,0.776232388,9.572317134,0.075422674,0.940204484
YNL012W,5.257756184,0.134968811,0.96684388,8.391532255,0.085736331,0.77793797,8.746954369,0.082379946,0.679653044,9.515439571,0.075855507,0.760394478,15.41421076,0.047979096,0.701804619,18.38584309,0.040711083,0.935425997
YNL014W,NA,NA,NA,NA,NA,NA,8.491194216,0.084766838,0.850127218,NA,NA,NA,NA,NA,NA,27.41243364,0.028296902,0.858666381
YNL015W,30.9439526,0.025535628,0.908970271,43.04355619,0.019238933,0.686243265,35.69255246,0.022555482,0.793059918,28.52263614,0.027312686,0.880109706,34.43938174,0.02313762,0.836536108,28.94114399,0.026961268,0.883927164
YNL016W,16.404211,0.045389765,0.95314069,15.64646201,0.047436113,0.972028084,15.73964227,0.047173849,0.983639059,18.52291265,0.040432102,0.938698438,17.06211071,0.043635971,0.95956549,16.00371174,0.046322685,0.985022649
YNL020C,NA,NA,NA,6.210503357,0.1147444,0.971391858,5.392254737,0.131680505,0.939779358,NA,NA,NA,18.29805312,0.040891959,0.972822662,8.218985763,0.087345914,0.989702202
YNL021W,7.225689934,0.099063709,0.907633794,8.553850673,0.084168894,0.965327134,6.360798141,0.112107273,0.99545699,19.06950011,0.039359505,0.967119429,6.808379341,0.104818989,0.995807157,7.818549203,0.091665228,0.9839343
YNL022C,9.588528097,0.075424759,0.821405985,7.287796008,0.098246216,0.968397225,5.604815588,0.126805478,0.985734718,11.85201925,0.061494501,0.98404004,12.70933743,0.057549454,0.969394377,9.740495513,0.074172422,0.983057637
YNL023C,5.064695253,0.139994159,0.889101449,9.688155013,0.074681382,0.909844823,9.605145816,0.075299693,0.916558419,10.04507327,0.07201473,0.877058639,5.310830686,0.133526809,0.925997058,7.202300407,0.099250727,0.994443827
YNL024C,5.27653116,0.134499721,0.921264131,8.191034119,0.087758213,0.98089634,5.924989547,0.120122615,0.927719446,6.109218697,0.116470253,0.938791705,9.817359631,0.07361527,0.948027533,15.22409235,0.048540657,0.831662913
YNL024C-A,14.37636507,0.051349899,0.977573074,11.91135679,0.061327669,0.982692099,14.18677318,0.051994235,0.975496168,25.49750518,0.030195936,0.946080064,17.92862668,0.041672511,0.976022521,21.91249423,0.034643543,0.958228753
YNL025C,14.765908,0.050077944,0.903260771,6.264258814,0.113786651,0.953507415,8.733438965,0.082502581,0.953594313,14.53162363,0.050710259,0.894441736,16.54669544,0.044901403,0.862269076,9.271403574,0.077772873,0.945997681
YNL026W,5.373823105,0.1321214,0.989751135,9.728959946,0.074381307,0.980794258,7.525563127,0.095241232,0.983152742,16.75935011,0.044369868,0.892331111,10.08921104,0.071712856,0.980331386,8.314455984,0.086377544,0.982887749
YNL027W,9.729843171,0.074374839,0.841152157,7.866810766,0.091245859,0.916144502,7.394715436,0.09687102,0.916011433,7.002539992,0.101996142,0.987085253,16.40253384,0.045269577,0.861334436,8.641583956,0.083221697,0.968586711
YNL029C,7.418452975,0.096571086,0.97302994,9.761911722,0.074140813,0.8794973,7.849174682,0.091443831,0.953981028,6.011128866,0.118321685,0.769129318,16.85500877,0.044135141,0.945400656,14.30700477,0.051459133,0.960100815
YNL030W,10.44232316,0.06951418,0.976909961,10.06575808,0.071997438,0.977312959,9.873538208,0.073338055,0.982063422,13.88228793,0.052941361,0.951624021,9.643916297,0.074885069,0.993063238,10.42974068,0.069469751,0.988001332
YNL031C,15.58799789,0.047602266,0.939871113,13.66848727,0.053846874,0.967454702,14.03863508,0.0525098,0.962587384,18.47070555,0.040537872,0.927128304,15.69916406,0.047162887,0.951882094,15.7317436,0.047071451,0.954293188
YNL032W,5.404048838,0.131399961,0.826183212,7.821147589,0.091760284,0.998610013,6.050591652,0.117694122,0.987996563,10.03002474,0.072118259,0.965100104,13.07453589,0.056026085,0.974844324,10.00386811,0.072298951,0.972547385
YNL035C,11.38039348,0.06404268,0.807466822,10.09953266,0.071767152,0.994244041,13.99655421,0.052658245,0.922431456,15.37059727,0.048106691,0.953918627,5.966028568,0.119193378,0.925693489,11.70107989,0.062248915,0.976357588
YNL036W,3.56618344,0.197502208,0.881656819,4.585918204,0.154282413,0.898860932,4.860668129,0.145738815,0.937098402,5.79248974,0.122674117,0.95620095,5.915811124,0.120179613,0.959260161,5.935525988,0.119790437,0.954886218
YNL037C,13.05113261,0.05624566,0.935654608,11.0608583,0.065802215,0.957925882,12.69603575,0.057731103,0.945309429,11.91113686,0.061204235,0.907704895,8.791097221,0.081857526,0.992398195,10.81322453,0.067112836,0.976401947
YNL038W,12.57316094,0.058264654,0.954513947,8.679971744,0.082991469,0.982555321,8.650775904,0.083260978,0.990299537,15.17841768,0.048677664,0.912368477,13.70937144,0.053571133,0.86799033,11.11441081,0.06537576,0.996784252
YNL039W,6.039948669,0.117895985,0.968616423,5.032334124,0.140874247,0.953988685,7.613242488,0.09418048,0.975821766,5.591470119,0.126976139,0.969119053,8.808406809,0.081702584,0.960863541,9.69157275,0.074531643,0.994994052
YNL040W,18.70499117,0.040192346,0.928425806,14.9479701,0.049506199,0.983956841,16.68728335,0.044672992,0.973800416,19.69557291,0.038204079,0.840171993,19.13654134,0.039232166,0.973446636,16.94035931,0.043927945,0.983815134
YNL041C,7.819768959,0.091775909,0.990462885,10.31837161,0.070311567,0.867637666,7.513742262,0.095386136,0.980071937,14.05720516,0.052320066,0.888242782,9.456195551,0.076311885,0.93548282,6.841170511,0.104331002,0.990459858
YNL042W,NA,NA,NA,3.251500168,0.216313198,0.861449425,6.613910272,0.107936962,0.986084446,11.94786343,0.061025355,0.920650352,14.87802578,0.049599687,0.86416235,11.21581037,0.064811934,0.994060695
YNL044W,11.37368326,0.064078613,0.977317217,11.35035088,0.064203891,0.997570087,12.57650097,0.058250013,0.981000016,14.56910409,0.050587548,0.925644422,12.99021691,0.056370203,0.979761718,12.10355622,0.060279094,0.992435212
YNL045W,22.22615006,0.034321654,0.707516935,12.88967591,0.05691092,0.972621322,15.74834517,0.047149512,0.966014842,18.87288247,0.039738184,0.805109948,14.67826302,0.050233732,0.994513579,18.47511599,0.040528914,0.94005361
YNL046W,4.581126888,0.154440494,0.920786834,7.777953097,0.092252457,0.971199178,10.74643839,0.06763572,0.912929327,17.62659722,0.04233497,0.943452002,13.58604683,0.054030082,0.997064939,15.06747562,0.049013908,0.998357169
YNL047C,NA,NA,NA,7.45996243,0.096051183,0.964508171,7.675302575,0.093444319,0.974433058,7.344274813,0.097390288,0.848121002,6.706173526,0.106370599,0.807158003,10.68203063,0.067900118,0.934576363
YNL048W,15.74566515,0.047157004,0.717669744,11.36327288,0.064134446,0.96729435,12.03400668,0.060734579,0.98762115,21.88499285,0.034683294,0.794584836,9.507447573,0.07591674,0.969939573,11.33456125,0.064164454,0.992620412
YNL049C,6.556891791,0.108848311,0.960669803,12.71776609,0.057637818,0.983901834,9.867703695,0.073379563,0.90874253,8.080128414,0.088795213,0.905234938,20.59706459,0.036663751,0.857425049,12.18358171,0.05990294,0.966086159
YNL050C,5.207342408,0.136245127,0.962323302,6.382784634,0.111731903,0.940591735,4.642655864,0.152435254,0.94612398,6.266938451,0.11361483,0.874758339,10.78606433,0.06727425,0.980153287,6.580980331,0.108336859,0.989040774
YNL051W,10.1675133,0.071308277,0.961980982,6.536396397,0.109179782,0.992295343,8.660425605,0.0831717,0.884546552,7.232876074,0.098843891,0.956827122,15.646562,0.047311321,0.966328328,6.097921262,0.116680455,0.949087236
YNL052W,11.12307011,0.065451718,0.980944828,8.988782877,0.080248005,0.999680009,9.535978717,0.075823119,0.998422143,11.14758322,0.065190178,0.9630658,10.44513202,0.069371821,0.976975549,10.45935541,0.069281579,0.997280415
YNL053W,5.071328944,0.139815137,0.981563616,3.823636197,0.184415127,0.966817114,6.851552386,0.104301986,0.969145098,7.498900354,0.095444211,0.757739477,6.10423444,0.116562895,0.944436486,6.758551149,0.10556958,0.891417848
YNL054W,6.296335358,0.113222942,0.822209352,7.908504019,0.090781345,0.970768386,8.233310985,0.087323688,0.969475233,NA,NA,NA,6.271179885,0.113540024,0.896637728,6.947739481,0.102776891,0.965959957
YNL055C,25.14892056,0.03069725,0.966356432,27.39511395,0.028437397,0.953729272,25.82716364,0.029973456,0.972763955,31.65548681,0.024907623,0.907812543,24.99432723,0.030743214,0.96793847,28.85594699,0.027031981,0.94708135
YNL056W,6.666554969,0.107109362,0.993295735,7.574638459,0.094644489,0.997697236,9.825359133,0.073682296,0.982910992,15.45965182,0.04784692,0.892551344,11.77391957,0.061882438,0.967792846,11.50389871,0.063264275,0.984025156
YNL058C,10.58660553,0.068609521,0.898183407,10.97509826,0.066291896,0.94571672,10.39163267,0.069837976,0.955123456,16.02134746,0.046275009,0.882250025,10.35984011,0.069918165,0.932883497,8.584094986,0.08375888,0.993893287
YNL059C,10.0166263,0.072335208,0.964658722,8.014678458,0.089620258,0.973539468,8.052013754,0.089219248,0.997505212,10.38900634,0.069730329,0.948112243,11.58128501,0.062861662,0.936357624,9.75537822,0.074063859,0.950669977
YNL061W,18.36232104,0.040883885,0.891545132,9.842203777,0.073561557,0.972861209,11.34075715,0.064255552,0.948478487,18.324599,0.040837083,0.847147642,13.10309899,0.055910518,0.980656015,10.35540233,0.069946838,0.995795915
YNL062C,12.66768019,0.057853311,0.791759581,10.76473668,0.06752608,0.862678428,7.209230653,0.099282721,0.990900398,8.073636328,0.088864193,0.95138574,7.563775236,0.094651407,0.959826997,8.551249386,0.084069035,0.959525456
YNL063W,14.65196148,0.05044301,0.724010722,11.08194861,0.065682953,0.906284855,5.619523387,0.126481801,0.942370745,11.50188819,0.063274807,0.881263523,6.814447679,0.104728328,0.98528937,11.12656005,0.065307663,0.987527677
YNL064C,10.12578696,0.071589203,0.987218379,10.87167237,0.066892724,0.999062473,11.60593646,0.062859046,0.993179646,15.22984475,0.04852346,0.981350876,14.14519366,0.052013345,0.986694981,13.22579442,0.055419771,0.991832025
YNL065W,2.892077211,0.242806593,0.961463524,3.734817425,0.18872619,0.961868197,5.060936274,0.140095809,0.968909433,3.303678049,0.212821787,0.852264542,5.491527,0.129232244,0.985556453,5.125565445,0.138244344,0.971167807
YNL066W,9.828194647,0.073661942,0.971968947,7.328169207,0.097722221,0.994797624,8.790068658,0.081991262,0.98768062,9.296008118,0.077574994,0.99088621,8.16361179,0.08791796,0.994697945,7.676671856,0.093303702,0.997262359
YNL067W,20.02163011,0.03775546,0.943670378,11.45269284,0.063658181,0.990208709,13.85575854,0.053161471,0.974189292,16.61604213,0.044726575,0.980996906,18.08933927,0.041329027,0.929470307,14.63882082,0.050360967,0.987615785
YNL068C,9.030156248,0.0798947,0.81993384,9.731326053,0.074363984,0.80724989,9.56321623,0.075616094,0.929550097,15.41563878,0.04797493,0.741870559,7.618129798,0.093997562,0.91294079,6.864361445,0.103988698,0.994118521
YNL069C,25.56406189,0.030249668,0.95437059,23.54822818,0.032570759,0.968607687,23.04519806,0.03321327,0.974653221,27.85221907,0.027897639,0.930709963,24.23277864,0.031614736,0.961536055,23.66270856,0.032303842,0.970259384
YNL070W,12.48334774,0.058661288,0.957320987,10.32895148,0.070242759,0.99624415,11.7738694,0.062007198,0.979967687,12.97608353,0.056428321,0.975139712,11.14789456,0.065188441,0.985705651,12.09564286,0.06031656,0.991795507
YNL071W,26.82248066,0.028977567,0.940490975,22.19905101,0.034359724,0.979438386,23.67029404,0.032418964,0.967658404,24.41979932,0.031395673,0.821412295,22.78508032,0.033432133,0.975733298,26.0528218,0.029616489,0.935622321
YNL072W,13.08986684,0.056088502,0.910150414,7.976398747,0.090035308,0.874548239,9.986971916,0.072540683,0.946932513,6.107615196,0.11650004,0.83840299,10.48122148,0.069143324,0.90888715,6.889527382,0.103619848,0.944319639
YNL073W,12.37742621,0.059136457,0.885850947,8.192886802,0.087739077,0.989133882,6.558411151,0.108823821,0.95362473,10.1918466,0.071021004,0.919886037,9.60131488,0.075203977,0.965865029,11.0415812,0.065787114,0.980838062
YNL074C,9.736464259,0.074326394,0.870133029,7.494084746,0.095628116,0.988443889,9.047419753,0.079748235,0.968287687,19.10058629,0.039300348,0.72749103,10.25917155,0.070574694,0.976165114,10.95870094,0.066261887,0.990636572
YNL075W,8.787212146,0.082016896,0.958814187,7.276817707,0.098389706,0.985340779,7.960113753,0.09021309,0.977429197,11.90379082,0.061240147,0.928493988,6.079530564,0.117024307,0.979295736,9.866511448,0.073263543,0.921839063
YNL076W,6.018239507,0.118309952,0.953457012,8.061507122,0.089117875,0.975345399,6.455660284,0.110505998,0.981806311,7.312743516,0.097797236,0.865300237,8.316400303,0.086358054,0.922197508,5.274082203,0.13443621,0.973825673
YNL077W,3.412569783,0.206251442,0.871676518,6.680605149,0.106890692,0.942498498,6.70726424,0.1064783,0.902362623,2.953278088,0.237715373,0.940485734,12.65109131,0.057800551,0.931765708,4.961897516,0.142705008,0.964288057
YNL078W,10.06778825,0.071983552,0.921928263,7.081797313,0.10101284,0.983314305,6.034593701,0.117997821,0.973859635,9.818087565,0.073610036,0.831427368,7.042615124,0.10143288,0.972350923,6.85918823,0.104064855,0.991540435
YNL079C,29.25545992,0.02682846,0.928944255,27.03546791,0.028773981,0.938658325,26.90194772,0.028901231,0.95133672,24.92972191,0.030815082,0.96994256,23.77025174,0.032171313,0.967487241,26.52829658,0.029139631,0.952777695
YNL080C,7.513393306,0.095390421,0.883928606,6.807231202,0.10496067,0.99550914,6.693276057,0.106694275,0.987439404,10.43265104,0.069451211,0.804416808,7.69353625,0.093105778,0.979464159,9.313606717,0.077434101,0.993230399
YNL081C,10.65178635,0.06820887,0.842928636,7.196367036,0.099454585,0.990984415,9.378802205,0.077041268,0.987787776,9.066772983,0.079460194,0.995103272,11.17818562,0.065019951,0.933098864,10.09373038,0.071682096,0.992874485
YNL082W,9.026313824,0.079927376,0.706781607,5.003787939,0.141660035,0.952929762,13.94765909,0.052831852,0.794242831,NA,NA,NA,9.765544524,0.07398989,0.934815456,8.917055503,0.080743777,0.994267845
YNL083W,NA,NA,NA,5.881174454,0.120994176,0.972836348,5.643793161,0.12595138,0.981372062,NA,NA,NA,8.394440437,0.085583206,0.920017839,7.224161125,0.0989595,0.981141782
YNL084C,10.59529944,0.068555797,0.970776448,10.72757939,0.067749111,0.984979425,9.564268664,0.075608118,0.990722907,16.1438153,0.045946806,0.899980165,11.45983796,0.063495936,0.98522358,10.70528297,0.067759176,0.995967144
YNL085W,15.31589611,0.04839226,0.984117439,12.78909434,0.057333844,0.98478455,16.99046082,0.043931798,0.981588519,25.91021648,0.029762921,0.923267748,18.20907835,0.041077056,0.972991551,18.81257357,0.039855923,0.960770144
YNL086W,12.81283376,0.057233426,0.819512503,7.944749729,0.090381486,0.994289899,9.745954298,0.074257073,0.99269038,7.551049286,0.09480585,0.972930377,8.571844754,0.083874279,0.939169931,6.992533289,0.102137796,0.981004661
YNL087W,8.507534611,0.084610049,0.958968712,16.92040198,0.044100715,0.915378946,11.91153583,0.061326795,0.997346868,12.48619086,0.058524136,0.980419815,12.95796925,0.056502995,0.956690033,14.48877586,0.05085132,0.997615492
YNL088W,21.70405319,0.035071844,0.854758615,12.53076077,0.058451193,0.969013632,13.57802012,0.054184752,0.957212819,17.02808565,0.043717147,0.867372947,15.44910418,0.047877531,0.951899243,12.27223922,0.059491939,0.984911841
YNL090W,10.31593149,0.070327457,0.98314928,10.98351348,0.066243508,0.940076325,8.418585571,0.085470892,0.986757484,11.04807799,0.065750198,0.96543885,10.35685117,0.069937474,0.986761015,11.12044319,0.065341929,0.972585237
YNL091W,9.029844363,0.079897351,0.97395716,8.050358324,0.08923695,0.992121616,8.860277515,0.081366409,0.993425684,8.118158359,0.088393352,0.834529134,5.532663294,0.128293767,0.994020713,7.68065451,0.093256882,0.990396325
YNL092W,NA,NA,NA,5.018319409,0.141258911,0.947000091,5.54903521,0.128048641,0.802512084,NA,NA,NA,8.761584416,0.082123116,0.806349329,8.006856875,0.089580232,0.861233129
YNL093W,NA,NA,NA,17.01493379,0.04387312,0.712369065,13.0180477,0.056380638,0.681409455,NA,NA,NA,17.29352695,0.043092342,0.760665604,NA,NA,NA
YNL094W,13.14848766,0.055852418,0.948537508,9.262906363,0.077965964,0.946419947,9.53061989,0.07586399,0.965590448,NA,NA,NA,12.22643006,0.059703558,0.971350498,12.3792979,0.059003481,0.985256623
YNL095C,NA,NA,NA,8.305242311,0.086594538,0.895160133,9.325108666,0.077466814,0.957221965,3.87836556,0.181732501,0.959631649,7.700723415,0.093021692,0.94209891,5.338570165,0.132848642,0.955586523
YNL096C,17.86083164,0.041943768,0.934287494,16.05747117,0.046302189,0.985355659,17.63730225,0.042435611,0.977462298,16.81540201,0.044232004,0.981937928,17.32650585,0.043016052,0.980083539,16.41621333,0.045234363,0.974429709
YNL097C,14.93366861,0.049550607,0.922670285,8.581574618,0.083907104,0.965213151,6.590496079,0.108309292,0.985676175,12.15374615,0.0600426,0.855358988,11.55518584,0.062996844,0.964155177,5.707202271,0.124462342,0.863742756
YNL097C-B,6.119270767,0.116408383,0.845654511,8.157512995,0.088105948,0.978462764,10.18863014,0.071166983,0.955692263,9.481387569,0.076117125,0.845199204,9.696526095,0.074495107,0.871180795,10.59654699,0.068423586,0.947182346
YNL098C,11.36124273,0.064145346,0.97055776,10.68017632,0.068035893,0.985259795,11.24082855,0.064798896,0.991505671,13.56258332,0.054118346,0.945391181,10.37764508,0.069803372,0.976395292,13.14586047,0.055738444,0.95170341
YNL099C,11.92611612,0.061255653,0.934625764,5.54443694,0.128152238,0.989652618,8.418660413,0.08547016,0.998085122,13.69681403,0.053617487,0.841537682,8.958818251,0.080381415,0.991630233,8.106538313,0.088515741,0.997483467
YNL100W,6.551670901,0.108932551,0.989080703,5.244405068,0.13530443,0.984396203,8.252804745,0.087124829,0.989253625,9.966074839,0.072561704,0.984849502,6.855943712,0.104112678,0.989562915,10.0040929,0.072297394,0.952834506
YNL101W,4.542579174,0.155724448,0.82278163,9.092963881,0.079364503,0.989071483,9.607113485,0.075284912,0.977363374,14.58146598,0.050547213,0.754485724,12.40678853,0.058879414,0.960063408,7.448002615,0.096075875,0.992718542
YNL102W,14.83101025,0.049871886,0.840218745,13.77629466,0.053450029,0.816808917,11.28009561,0.06458424,0.943790604,15.75555635,0.047004858,0.895801468,12.24723253,0.059607263,0.927161931,10.97148235,0.066188202,0.957961022
YNL103W,6.503382014,0.109718115,0.933389568,4.797457679,0.147617731,0.955869558,6.332608021,0.11259237,0.958071742,8.498624476,0.08457096,0.946180957,6.639947701,0.107401492,0.900069512,5.932013179,0.119859591,0.966751336
YNL104C,17.70211535,0.042291721,0.979223746,16.7582094,0.044497192,0.988883123,21.79853765,0.034933418,0.96079585,17.30451296,0.043066896,0.866485364,17.40123026,0.042844262,0.980674072,16.22284657,0.04573764,0.995965753
YNL106C,NA,NA,NA,11.4785203,0.063522001,0.871655385,5.2812771,0.134381673,0.973165381,NA,NA,NA,7.219989988,0.099014932,0.885563188,12.32900914,0.059231868,0.81982967
YNL107W,4.744252797,0.14923804,0.758620173,5.525122826,0.128589257,0.976081943,6.715508812,0.106351427,0.994470239,10.05197838,0.071967328,0.943131702,6.375060384,0.111738974,0.968952874,8.925676337,0.080668699,0.967144484
YNL108C,9.468468357,0.076341383,0.969430935,11.11052647,0.065522072,0.993503522,10.4758647,0.06930165,0.983700757,21.03777722,0.035958772,0.944842739,8.173355394,0.087816741,0.994325172,12.21837197,0.059740947,0.988350502
YNL110C,6.413918529,0.111204764,0.975990872,8.063716515,0.089094316,0.975048855,8.353566947,0.086111736,0.993436077,7.340794846,0.09743503,0.988682502,10.01612469,0.072214164,0.972707929,7.46300859,0.095888748,0.990737758
YNL111C,8.329174591,0.086354735,0.966484689,8.543667274,0.084265479,0.97973193,10.02785709,0.072257707,0.987725378,16.85288192,0.044140331,0.856191581,9.06146872,0.079504945,0.927240029,8.467182553,0.084873823,0.991844959
YNL112W,8.132065088,0.088371848,0.979141128,9.5118957,0.076007156,0.99590318,11.46681151,0.063583661,0.989057308,13.2655977,0.055262519,0.995931006,10.81239964,0.067117727,0.978757984,12.18476159,0.059897431,0.978220839
