gene_id	log2FC_pop2ccr4_hl	log2FC_dcp2_hl
YER093C-A	0.29234526463061966	0.6122134138991662
YER094C	0.290029795193271	0.34547157652330274
YER095W	0.5036063141553573	0.45455780037482213
YER096W	1.13675800494815	-0.27654197671941194
YER098W	0.1437722594407724	-0.15361934759344006
YER099C	0.5590601553455208	0.38147611221222405
YER100W	0.030461870784681787	0.4675222672015772
YER101C	0.6150270647280786	0.05128285650775696
YER102W	0.9131444330562263	0.05978608936566913
YER103W	-0.41172738356035676	-0.1678760139190569
YER104W	0.3748723730355759	0.04537342655360383
YER105C	0.34400595278306423	0.5172546907234911
YER107C	0.11394024375462816	0.7074611094592715
YER110C	0.731946395565286	0.19929007760388817
YER111C	1.5466403920997052	0.5436728307042678
YER112W	0.052142505974898654	0.2551846008362489
YER113C	-0.06419701913521596	0.17489074006149533
YER114C	0.6213784650487796	0.468532077209614
YER115C	1.4941814553139796	-0.048131669245039845
YER116C	0.3130200961595827	0.3317737874517453
YER117W	0.7047750982511537	-0.17520947832849473
YER118C	0.7636681871870473	0.69410184946641
YER119C	0.047488314734002404	-0.36646807695672323
YER120W	0.8425069893283742	0.0746334492700887
YER121W	2.915508053118694	-1.188875485176377
YER122C	0.6087474105302034	0.6357976217491901
YER123W	-0.11577944972718213	0.4737098208765277
YER124C	0.4417832641194915	0.1505643932736362
YER125W	0.389408917541828	0.1361430473717137
YER126C	0.3058571467347485	0.21036233378095412
YER127W	0.18245690374050286	0.4778937952826837
YER128W	0.6967710170193687	0.2219643239602373
YER129W	0.01782140145976563	0.3688078747815641
YER130C	1.8207067929157053	0.17489609703737294
YER131W	0.6518855193575119	0.07016056836415774
YER132C	0.5657886620045883	0.7276462612606138
YER133W	0.43362030218744685	0.6014212608446927
YER134C	0.49553172672800516	0.10336766805569732
YER136W	0.05914341062696711	0.4734716215037556
YER137C	-0.7940750609265204	0.44809967478204854
YER138W-A	1.174179468774116	-0.053385440173912155
YER139C	0.10502625856319166	0.6312506672228292
YER140W	-0.30817877815373573	-0.1889527760262398
YER141W	0.49056838698429955	0.37491390143224845
YER142C	0.5577903719044492	0.4262451421074274
YER143W	0.11532698437893948	-0.12673402518031684
YER144C	-0.23755440894072716	0.11114401163242633
YER145C	0.6194625256095294	0.2641093028195985
YER146W	0.5369952109634715	0.2717037289351823
YER147C	0.0765255439525597	0.3913733761231844
YER148W	0.2167639204548811	0.4396162979103919
YER149C	0.6494893462671607	0.22016147357984595
YER150W	0.8494795049635359	0.3382833278353695
YER151C	0.617391563094012	0.26498833957785434
YER152C	0.3882096730040016	0.23129279672021613
YER154W	0.32131052570156104	0.0665916108810394
YER155C	0.38934987371328267	0.2679532275093295
YER156C	0.19602009925195749	0.39897763367822636
YER157W	0.34329799821869983	0.29311174796133227
YER158C	-0.2216678244115351	0.8383560224359442
YER159C	0.15796472329076128	0.3974734304422552
YER161C	0.2646874821334938	0.2367130152050119
YER162C	0.30111582767406925	0.575752453921096
YER163C	0.44426531264295505	0.1594448696496203
YER164W	0.14148312246753073	0.5233223504781833
YER165W	0.7579657577344353	0.09301263951542339
YER166W	0.17401306541672554	0.4965184568134586
YER167W	0.39036129192434743	0.3234742596111662
YER168C	0.22624327894752447	0.1370631465906993
YER169W	0.30690924412003256	0.5330112213189918
YER170W	-0.5111190770624223	0.05717125600290614
YER171W	0.5795071161580819	0.4250983605303707
YER172C	0.5906576280479489	0.13391775315725374
YER174C	0.4000307920246103	-0.39197859222670783
YER175C	0.4467866068755624	0.13490096072669563
YER176W	0.589056343298362	0.6861310122474227
YER177W	0.6012118297565493	0.22396216186091628
YER178W	0.3977799892050659	-0.1554842519870086
YER179W	0.8694433420777635	-0.6169024764154339
YER180C	1.0245043779717458	0.4283013849581333
YER180C-A	1.0111552004261077	0.39323300132303823
YER181C	-0.3081602791303563	NA
YER182W	0.8925858130237196	0.03354523444669881
YER183C	0.6083766733602319	0.09732926153737756
YER184C	0.09367337767550062	-0.6000824254225936
YER185W	-2.7229842112848046	-0.038812014616704596
YER186C	0.38669683614960015	0.22167623282377166
YER187W	-0.0019373458997948758	-1.003276669322341
YER188W	1.1813505461742368	-1.9524371380156713
YFL001W	-0.18809332847704383	0.1888091507012262
YFL002C	0.712870435234459	0.41631081816330445
YFL004W	0.36603971758438647	0.21923583688317677
YFL005W	0.8544538153878443	0.08714338484869835
YFL007W	0.35949640639735736	0.05300545167992344
YFL008W	0.036055024879786256	0.8956282776238806
YFL009W	0.21007110673490784	0.36876998074403533
YFL010C	0.4643581167797063	-0.03714546460990788
YFL012W	1.004048394893387	NA
YFL013C	0.7539607138629519	0.49297858880520584
YFL014W	-0.14117334904357715	0.07131742623564506
YFL016C	-0.07488582969993562	-0.1094676568670704
YFL017C	0.45164335124033306	0.39237434475275995
YFL017W-A	0.7419418722994222	-0.20637398005831484
YFL018C	0.4355889378620183	0.15483802234524
YFL021W	0.2151818331263741	0.17956720962534556
YFL022C	0.44399877839753377	0.10133981442984162
YFL023W	0.6020847932640533	0.1543635011540526
YFL024C	0.4433560008491218	0.2579836220282499
YFL025C	0.4777831629531263	0.8220018410766623
YFL026W	0.2913693077488632	0.23700316765343854
YFL027C	-0.1574644822605285	-0.029237717770978347
YFL028C	0.8033578034855066	0.11832256350843957
YFL029C	0.034007978525286885	-0.34163684985592213
YFL031W	0.7206070220290453	1.05142125546358
YFL033C	0.6271922162388355	0.5002236725975252
YFL034C-A	-0.20023479151191323	0.2073009851903562
YFL034C-B	0.4940957737336722	0.601962141529109
YFL034W	1.151224378407374	0.49102390837586635
YFL036W	0.10224733682617375	0.07863363535029404
YFL037W	0.16667212523038127	0.22087561328272737
YFL038C	0.48581880007946987	0.19753506686219355
YFL039C	0.7431523637569104	-0.13701549923735334
YFL041W	0.20671283217724665	0.41128001666922753
YFL041W-A	-0.38268062795323354	0.09379152850053185
YFL042C	-0.03314088948019821	0.29412847054818597
YFL044C	0.6215696040911547	0.15763315752571472
YFL045C	0.5639437562554096	0.08937147036674122
YFL046W	0.5807810060159238	0.29986050618750615
YFL047W	0.19700161866785681	0.3927235970292289
YFL048C	0.728549913800266	0.04840570548090006
YFL049W	1.6281455608314226	-0.23171226477724774
YFL050C	2.642783331899773	-0.4371302084015842
YFL052W	-2.5974066825179447	-0.8328661924791207
YFL054C	0.1991459599866657	0.3226104354680074
YFL055W	0.8045756154135271	-0.2939676900921553
YFR001W	0.33192775647561673	0.43325905349233024
YFR002W	0.647235099813948	0.350318649494079
YFR003C	-0.13853162198004573	0.3624764640699992
YFR004W	0.41954404880948115	0.0026258393404020824
YFR005C	0.17405304873303695	0.4002159396662505
YFR006W	0.490872265479017	0.16226410543999695
YFR007W	0.43813628558480006	0.7053982333577785
YFR008W	-0.06347184112027753	-0.29632771413557457
YFR009W	0.15482977349992683	0.3322804304696586
YFR010W	0.4933180770577195	0.28089181899042315
YFR011C	0.5680055473160406	0.2373685126014858
YFR013W	0.13196764553808393	0.6752865980841678
YFR014C	0.004454200606480754	0.39579040672974247
YFR015C	0.16520041400661395	-0.023878434030717988
YFR016C	0.44576927919043996	0.20798433616694734
YFR017C	-0.18924780314764775	-0.5768863600454871
YFR018C	1.9213331123916837	-0.15191237273516445
YFR019W	0.5475730493972435	0.21354324549217155
YFR020W	0.004148455546682028	-0.3399718684235969
YFR021W	0.2405891855093306	0.3136411770692878
YFR022W	0.24954568855597	0.06027158025216904
YFR023W	0.5591838137901445	0.8042223194809055
YFR024C-A	0.3774659099176343	0.20437001833413446
YFR025C	0.19303921432685536	0.27189868590594807
YFR026C	1.1026540052687843	0.2902202891320933
YFR027W	0.00961857212944582	2.6316187225382257
YFR028C	1.133545183943154	0.080178044381872
YFR029W	0.4270363641651435	0.03473746814815539
YFR030W	0.23741331955844233	0.21901075930787728
YFR031C	0.29814858756658286	-0.1933645416894756
YFR031C-A	0.45961303120597696	0.21525441535273293
YFR032C-A	0.21424685457579792	-0.17523450900690307
YFR033C	0.6559622914893433	-0.11412381078556973
YFR034C	0.20615464429964106	0.5001374544586067
YFR035C	0.4758672083525357	0.5306781836445315
YFR036W	0.4118410865815581	0.38723901600826066
YFR037C	0.34691222988792103	0.5916338358744726
YFR038W	0.3310902318951977	0.405112037070096
YFR039C	0.7956612879533387	0.2951898773929423
YFR040W	0.3754819264111543	0.4431568549703392
YFR041C	0.4029201492015388	0.6203264107936473
YFR042W	0.6516562828754067	0.002922630599608087
YFR043C	0.37503395098480813	0.20014593774611628
YFR044C	0.7623521260272299	-0.21389758504505868
YFR045W	0.11861470975133707	0.024282547879434808
YFR046C	0.9089367499924794	-0.159830662993622
YFR047C	0.5971139200874559	-0.008286556066650687
YFR048W	0.6389332429405371	-0.15768713572499785
YFR049W	0.259439555146491	0.14114788203788262
YFR050C	0.28701851894714514	0.22804199396989497
YFR051C	0.2578876214828009	0.39713709180436646
YFR052W	0.166026770565813	0.07963524187908509
YFR053C	-0.053935244726945004	0.12963167542579324
YFR055W	0.7223441772945618	0.14200536943832645
YGL001C	0.2739121869476439	0.12095712902549532
YGL002W	0.4760369616423994	0.4291508828900924
YGL003C	0.24525366557111683	0.28062477484277215
YGL004C	0.49081932328088757	0.01783040837553918
YGL005C	0.32958584978283495	0.4107006278129498
YGL006W	0.43631059887273227	0.22549625515657531
YGL006W-A	0.06019031081268622	0.36869103459474906
YGL007C-A	0.6600181404343975	1.769750058078045
YGL007W	0.8393891118534067	-0.09127323042814812
YGL008C	0.41354265746714663	0.36065869260231165
YGL009C	0.6654848329030114	0.07447299135170271
YGL010W	0.6552861696479072	-0.1948207303963753
YGL011C	0.15399564326722698	0.23839085983523683
YGL012W	0.6050523713548427	0.06395767519641325
YGL013C	0.3100345216735647	0.3640877692360947
YGL014W	0.4698907686898715	0.5969636087315936
YGL016W	0.40240155028288044	0.17734773002426799
YGL017W	0.5580887530576886	0.2596933366751333
YGL018C	0.4157621758402331	0.1654838758814662
YGL019W	0.7163732746677879	0.2639338098641819
YGL020C	0.5207556745669562	0.4963012771078574
YGL021W	0.22325207370296105	0.3562985401371764
YGL022W	0.4011714858582832	0.111529341372089
YGL023C	-0.45109204664939273	0.19096830075281793
YGL025C	0.8344180498702236	-0.21102743400705107
YGL026C	0.4732575533526257	-0.04172374806881222
YGL027C	0.2178856831999699	0.3132904486348237
YGL028C	0.12270699577780393	0.08571951552001139
YGL029W	0.2340786810304013	0.6507982185585116
YGL030W	0.4182938830121847	-0.16421572102643187
YGL031C	0.8278596745680983	-0.014444859904483942
YGL032C	0.12709857222349974	0.5901930324988968
YGL033W	0.6071583518758848	-0.5089877834584098
YGL036W	0.6562187277422988	0.17738390262343587
YGL037C	0.19152516493206448	-0.21788274776676966
YGL038C	0.40903670594205777	0.6440161419524991
YGL039W	0.6649621784020365	0.16856575301046284
YGL040C	0.12546732501660787	0.24812046551879688
YGL041W-A	0.3175063603614579	-0.14946200820823705
YGL043W	0.34448448896906714	0.42397439061926456
YGL044C	0.2889107042445959	0.15741720802751513
YGL045W	0.17619849714332173	0.7746354651684415
YGL047W	0.1693225289868253	-0.30841653788521206
YGL048C	0.20390673720981817	0.10659492536740776
YGL049C	0.4410146046115201	0.47422967863257426
YGL050W	0.47840192679839716	0.3360814657288536
YGL053W	0.9409038347977765	0.16584736488429286
YGL054C	0.11899548950171807	0.3382511725708623
YGL055W	0.6357317024517329	0.8406522347750913
YGL056C	-0.5070167340306225	0.12327037986185072
YGL057C	0.15336533986396442	0.7958410061076542
YGL058W	1.0786547664846824	0.39568606523380345
YGL059W	2.0432835022735487	-0.3601090040375162
YGL060W	0.20561795971796532	0.17497852790463658
YGL061C	-0.1548204390993012	1.385781905464912
YGL062W	0.5819833343809205	0.20455710672227287
YGL063W	0.8358181076581366	0.20084146638228292
YGL064C	0.1692790269723733	-0.2223677532339305
YGL065C	0.41611891334401396	0.0018258368872538754
YGL066W	1.2268326957380515	0.25206341827711254
YGL067W	0.33190345441089986	0.3133896085132883
YGL068W	0.792611225023234	0.00620652147805417
YGL070C	0.18058054757437356	0.23818603148495338
YGL071W	1.0711788337309813	0.09916031636925918
YGL073W	0.33104614174435676	0.1008371603234883
YGL075C	0.698108008257241	-0.4090958633801474
YGL076C	0.71280320535379	-0.16995249997542874
YGL077C	0.23582118760251	0.3372675013758079
YGL078C	0.4385609312363041	0.42809770120703994
YGL079W	0.17625163085914705	-0.12447570714197295
YGL080W	0.3583711424718523	0.24291999580528603
YGL081W	0.26350022314222976	0.3841051609544703
YGL082W	0.3646028077025238	0.3729282709481637
YGL083W	-0.07523813286563555	0.3235649435908585
YGL084C	0.09487262947706152	0.4537254345753978
YGL085W	0.1040925693094373	0.6467118555365454
YGL086W	0.38027252120562627	0.5121863258496794
YGL087C	0.2732464434460634	-0.1596775774176137
YGL088W	1.0610879245563283	-0.4155444025412689
YGL090W	-0.10980628567398149	0.21301107546912118
YGL091C	0.13725296853060998	0.3266833127624823
YGL092W	0.5205681694295254	0.2194109531426811
YGL093W	0.43983982109645786	0.19522944498207653
YGL094C	0.4163612801227642	-0.11952933311162742
YGL095C	0.013865368590357977	0.15478225430746875
YGL096W	-0.02541333061458039	-0.08964157557415747
YGL097W	0.27853631650941385	0.5576339264414044
YGL098W	0.7683428159844696	-0.07708619641787504
YGL099W	0.37158890409199424	0.28180827240171935
YGL100W	0.5393870716403549	0.26911510653024007
YGL101W	0.3320916211417177	0.15519015677207224
YGL103W	0.839334144147721	-0.3632606809680821
YGL104C	-0.1134359918149007	0.6496638389347179
YGL105W	0.4183500397172995	0.04856057696335247
YGL106W	0.25950335549018116	0.4960357634093348
YGL107C	0.16125472420777737	0.5199640429540464
YGL108C	0.8107838782490774	0.17999788823063928
YGL110C	0.3014832203824395	0.2899328373659623
YGL111W	0.19544181723415188	0.4070435855577511
YGL112C	0.5940710449449963	0.39686257498384386
YGL113W	0.4083214913268283	0.482134191847052
YGL114W	0.272929422781867	0.03771488257388047
YGL115W	0.3252110628572413	0.2679890607166727
YGL116W	-0.1483341523560534	0.10102341452498712
YGL117W	0.9535660554448258	0.5744418818870006
YGL119W	0.9205117814712636	0.0953638470406031
YGL120C	0.3508988657859585	0.7722929993066262
YGL121C	-1.7591066907614175	-1.8911309316591731
YGL122C	0.10372603641690911	0.9743771070554592
YGL123W	0.6267785899317667	-0.06984002011847164
YGL124C	3.779110059724197	3.39100804686513e-5
YGL125W	1.1063365992752674	-0.607990090290654
YGL126W	0.2835502929059325	1.0904818171602184
YGL127C	0.009076411037389057	-0.06166543658753197
YGL128C	-0.5830955343575893	-0.17947144057935488
YGL129C	0.3118891083031787	0.09163455188513195
YGL130W	0.07011451221284258	0.0824844079968798
YGL131C	-0.36403129244199256	0.30156307300469576
YGL133W	0.3642873281264317	0.22199039688550257
YGL134W	0.39784259848065945	-0.13793172232794554
YGL135W	0.42911802593473647	-0.03726254252142159
YGL136C	-0.17558207300095421	0.6115113839772698
YGL137W	0.44770967986894605	0.2250311151752284
YGL139W	0.23767338484223793	0.36137582411828556
YGL140C	0.16902957394352183	0.3962603723500669
YGL141W	0.4678933791980145	-0.33177716536834306
YGL142C	0.24414796006494435	0.06975184068518366
YGL143C	0.32477133321660706	-0.4135053740153274
YGL144C	0.5009671730381067	0.121744520268914
YGL145W	0.6804258096695296	0.3485201924904906
YGL146C	1.3776360486683263	-1.2858868208676397
YGL147C	0.8076692897416178	-0.25948777656859384
YGL148W	0.6175292633991081	0.10304786162338699
YGL150C	0.19964282505600114	0.3232219339847808
YGL151W	0.9134060831078484	0.3532723538680127
YGL153W	0.11949942242449031	0.27321205649802605
YGL154C	0.9063164873199079	0.009297757133197424
YGL155W	0.13671715540416193	0.2668614772889576
YGL156W	0.6449173893887338	-0.1335498189716814
YGL157W	-0.033749640176637945	0.021987053271935914
YGL158W	0.8964360227126283	-0.9786734167905862
YGL159W	0.693350030240432	0.3012567937629524
YGL160W	0.535327831283135	0.06908293033535523
YGL161C	0.6762421105167751	-0.1560450695984329
YGL162W	0.18762504382563036	0.1597281108078704
YGL163C	0.5826785546991894	0.3019231796746983
YGL164C	0.20802477737451786	0.3704033088600351
YGL166W	0.3237369664535364	0.16244875387658944
YGL167C	0.5032938035450049	0.41446881715457035
YGL169W	0.357372995822121	0.41518290252310397
YGL171W	0.32212517814939795	0.7929347961613323
YGL172W	0.5025066109289353	0.05400443063304005
YGL173C	0.4729456786637448	0.16757297758684933
YGL174W	0.12419044047840441	0.21437092412137895
YGL175C	0.7882351528699627	-0.3883148411937872
YGL176C	0.2568559321819799	0.597542578547185
YGL178W	0.23776233527250004	0.03997470562479913
YGL179C	0.5276382956988723	-0.15891266980221733
YGL180W	-0.1303324643555492	-0.09349227435352873
YGL181W	0.02476266908191499	0.35469550126019084
YGL184C	2.0243153512517758	-1.9418116129594412
YGL185C	0.6683929252546283	0.015419788838006045
YGL186C	0.39302770309054036	0.22618696647838832
YGL187C	0.4441316137937251	0.451047177399427
YGL188C-A	0.8386559566410622	-0.30537746193983734
YGL189C	0.8652255492327824	-0.3059551725967184
YGL190C	0.5390254984990359	0.20365445899817602
YGL191W	0.4028731624106321	0.3755502845223417
YGL193C	0.28062388550203116	0.2540753163008197
YGL194C	5.848335118479961	0.9787090586495296
YGL194C-A	0.5164038102356956	0.1739994122673573
YGL195W	0.5644918776158052	0.10828262809480657
YGL196W	0.37056782646982017	-0.20185525517253153
YGL197W	0.309299768354939	0.19374242384605705
YGL198W	0.10973150726047665	-0.08203629433413667
YGL200C	0.4014333097202996	-0.06915767868030669
YGL201C	0.5457685525266069	0.5572495515949635
YGL202W	0.2821439336837731	-0.005095954223086678
YGL203C	0.2841635640184013	0.49274887968119374
YGL204C	0.45958770488858036	-0.4593548096758725
YGL205W	1.3872522457939633	-2.9332716885683903
YGL206C	0.7596285427762113	0.33622244248359706
YGL207W	0.5285546940742263	0.23047192329518273
YGL208W	-0.8144891675674854	-0.06657587737741345
YGL209W	0.4770097944051726	0.005328810282125954
YGL210W	0.28572275320209556	0.31467457281127903
YGL211W	0.41189454758677535	0.7361579779674213
YGL212W	-0.880236023500141	-0.8371089772915379
YGL213C	0.48597996711820124	0.36923546947704944
YGL215W	0.696548213378724	0.8652759632550646
YGL216W	0.38448005825988196	0.21026240741258598
YGL219C	0.1361230532873209	0.08342772567461687
YGL220W	0.20975560058678042	-0.02364441561547712
YGL221C	0.3072339956974569	0.08453173325559989
YGL222C	3.8137133973821777	-0.354139082784192
YGL223C	-0.48829937402942114	-1.4739094468126686
YGL224C	0.6910115432062867	0.5267023010150553
YGL225W	0.4529519394943772	0.38784617543395195
YGL226C-A	0.21630404206443538	0.1310894831133601
YGL226W	0.3110761785629335	0.11861181821866726
YGL227W	0.38463629227535207	0.2347450009690656
YGL228W	0.10957159043685942	0.23846075137645462
YGL229C	0.14828094415500526	-0.45392745576118365
YGL230C	0.015370548107463662	-0.580456574348132
YGL231C	0.530661276912336	-0.07463650789801612
YGL232W	1.0969919364068426	-0.00757868234134223
YGL233W	0.663339788582244	0.15574271049099722
YGL234W	0.6082102967139836	0.398455552930418
YGL236C	0.924872085024618	-0.45030932458974
YGL237C	0.05766242838540463	0.08631413468064447
YGL238W	0.5543173367324395	0.3275840897714403
YGL241W	0.7019704151251032	-0.020396731029654138
YGL242C	0.4560401225351389	0.4915160525316018
YGL243W	0.2461378946910135	0.2481539571858793
YGL244W	0.4024532060928382	0.17665187037505162
YGL245W	0.6309952718532026	-0.039181517124433164
YGL246C	0.4541551402261951	0.17609929893941018
YGL247W	-0.2510754731774232	0.09650528069339806
YGL248W	0.5439745261499661	0.4032750057127232
YGL249W	1.7847435090234152	1.7561267885750103
YGL250W	-0.11781242221700847	0.17324430856560985
YGL252C	-0.04705486279825223	0.05713076746809449
YGL253W	0.7316242394167811	0.36510276508795675
YGL254W	0.1347236531972398	0.1540772074363221
YGL255W	0.5075633019372853	0.11263234430830638
YGL256W	0.5481104794490518	0.28488408789152253
YGL257C	0.29019325499219234	0.2478878892650452
YGL263W	0.05618558818742678	-1.9080209148661635
YGR001C	0.8587232369428209	0.023130095361227128
YGR002C	0.11946613386185928	0.29383039301007546
YGR003W	0.7596773245775617	0.18292519210377764
YGR004W	0.8398508121950911	0.5044532951746915
YGR005C	0.27275999105126314	-0.06845465801605577
YGR006W	0.3167336884248357	0.25139029602468316
YGR007W	0.3386353606413216	0.2019138568681004
YGR008C	0.3377602470166927	0.19139651950654452
YGR009C	0.2816138513314498	0.15243378311121203
YGR012W	0.7063241209637703	0.14362688974877466
YGR013W	0.35510770319712526	-0.21230512164824028
YGR014W	0.3598180760246447	0.2266382595430582
YGR015C	0.3969994323786912	0.41917802610796884
YGR016W	0.5694189182053595	0.6963508749483646
YGR017W	0.28446797363334336	0.2216675888028268
YGR019W	0.3029629450427079	0.010328686545434682
YGR020C	0.6360688976906335	0.23629561313481495
YGR021W	-0.10144745394653841	0.5838025512245295
YGR023W	-0.5001733020511235	-0.5395060713938966
YGR024C	2.44401960386129	0.6060263946547131
YGR026W	0.29838677160425986	0.2675403930430047
YGR027C	0.48901466825667633	-0.1869417069054281
YGR028W	0.42166015531589557	0.7776873934445168
YGR029W	0.3574759894330538	0.09149237833273537
YGR030C	0.23586818380892585	0.7015392278235509
YGR031W	0.2076598985648525	0.12270727810182026
YGR032W	0.39797554623450415	0.10210154524865625
YGR033C	0.4081471713103651	0.10157868575456565
YGR034W	0.5978663062865338	-0.24718624589671806
YGR035C	-1.8915464492388716	-2.0951114700147455
YGR035W-A	0.688437374150692	0.012479136239167563
YGR036C	-0.029430957669905333	0.07168909042931246
YGR037C	0.40298618968284744	-0.025437173522476292
YGR038W	0.41701373987236545	0.07610493107714314
YGR039W	0.06575851249333636	0.09468353720887245
YGR040W	0.8690635104817955	0.12124000406278247
YGR041W	0.2215488930983488	-0.049608378582275486
YGR042W	0.07027491423909282	0.6184474644572059
YGR043C	-3.2277438211805376	-0.9343249335706959
YGR044C	-1.2612444717816997	-0.27043364151208954
YGR046W	1.2504628739847035	-0.28090975580832545
YGR047C	0.6850487106365112	-0.0883766334874762
YGR048W	0.21007821911721059	0.08745855117805039
YGR049W	-0.02303105468195676	-0.0400689146211905
YGR050C	0.8397068911345025	-0.10305815085779883
YGR052W	0.9246816207073281	0.3674232886696899
YGR053C	-0.6118398243091852	-0.8615200990272688
YGR054W	0.3029274437733295	0.31562258452382824
YGR055W	0.2800365839822307	0.25083056814964294
YGR056W	0.5523386447951629	0.4197992386800078
YGR057C	-0.5664348747547245	0.16906276607051882
YGR058W	-0.13969882834254058	0.5851354819958526
YGR060W	0.46205561960977437	0.5775062448419139
YGR061C	0.669088997614161	0.13460122967154034
YGR062C	0.5701636471516647	0.1153456185845048
YGR063C	0.3913814628216738	0.17669152505255875
YGR065C	0.4547613228300913	0.17163466954227646
YGR068C	0.9769463607024844	0.24286545751167726
YGR070W	1.5554442536365802	0.6949215895729833
YGR071C	2.0839056852824482	0.6067460312480749
YGR072W	1.3574251365146413	-0.03419317121155176
YGR074W	0.15549294424992743	0.20917504838120218
YGR075C	0.15133468819121274	0.6805055237473407
YGR076C	0.4301597316310137	0.6437648391207086
YGR077C	0.7075525936804773	0.3207895617527865
YGR078C	0.4714293745700186	0.6731097629639252
YGR079W	-0.10101743325659503	0.47286769563579406
YGR080W	0.28807048657879586	0.2837359054031029
YGR081C	0.35445415567265787	0.11997079834072293
YGR082W	0.6227695471985646	0.0834582908307
YGR083C	2.5560989142889254	-2.072425510384431
YGR084C	0.23300083523713727	0.3489062100940499
YGR085C	0.5973618976709246	0.15870173372842508
YGR086C	0.23237177062366088	0.2648151469425722
YGR087C	-0.10902821499380726	NA
YGR088W	-0.06872467893344096	-0.46235400193706494
YGR089W	0.7373663746697836	0.01226228447899782
YGR090W	0.33812884453646763	0.18693147274884891
YGR091W	0.4501890646952066	0.40221636505887215
YGR092W	0.08601008421034712	0.04849795518491401
YGR093W	0.6830982691790386	0.16059960827169054
YGR094W	0.6773687871870528	0.006109870330280503
YGR095C	0.3630021868205391	-0.13247366202390543
YGR096W	0.3739374148957584	-0.06355480959720708
YGR097W	0.2240750733791526	0.3428622603651821
YGR098C	1.8145072219396896	0.19222029540812216
YGR099W	-0.3624301740764414	0.526078820261749
YGR100W	0.7051460193598559	0.5248274613968174
YGR101W	0.11801769220752818	-0.06709735819698419
YGR102C	0.43467291384638684	0.2575292584117658
YGR103W	0.30411282838914455	0.8518863537181393
YGR104C	-0.49574673604641917	0.1384259249410774
YGR105W	0.18575340490656161	0.20957440455207907
YGR106C	0.1452697227470391	0.24610553327695342
YGR108W	0.07522429586555111	0.37917910194510174
YGR109C	0.25634769613448727	0.0028602650538316634
YGR111W	0.5835813394935166	-0.15785363808787534
YGR112W	-0.03262390937123024	-0.24346464269447912
YGR113W	0.2687517989185697	0.35897476831363456
YGR116W	0.6707236632832811	0.06784636895705691
YGR117C	0.8131496258487094	0.3245088565947861
YGR118W	0.7036947210850947	0.07554503796014796
YGR119C	0.46044998002278914	0.2833964875020808
YGR120C	0.882939953066522	0.5922680871646775
YGR121C	0.9345019723084749	-0.07416792184473125
YGR121W-A	0.6286625185144572	-0.3030469794769604
YGR122W	0.7212105289743961	-0.22818561294919779
YGR123C	0.07985238512901578	0.5939617367691472
YGR124W	0.30055970661588954	-0.06683351239063415
YGR125W	0.13772555112126628	0.4502270246083762
YGR127W	-0.4252006873323118	0.33443617385469543
YGR128C	0.37788116426196067	0.1183487710847238
YGR129W	-0.4013155367251686	0.6435665035946997
YGR130C	0.3286081492540704	-0.20011683971709165
YGR131W	0.05402937633245226	-0.29128913607153556
YGR132C	0.8251294032504981	0.27179420307558255
YGR133W	0.9726201529510117	-0.28410047124915094
YGR134W	-0.37464020193642117	0.06524404074435299
YGR135W	0.24588743211776645	0.3358163490463793
YGR138C	0.19500401513033508	0.23322657844982378
YGR140W	0.5536633195727493	0.5680359480457966
YGR141W	0.4056876508739342	0.29469717863588996
YGR142W	0.2334491035968871	-0.8175945283219096
YGR143W	0.08019455938331743	0.7246222346394918
YGR144W	0.8382601988687332	0.35039497858924823
YGR145W	0.3389974310049914	0.3893530769953265
YGR146C	0.6532749622708024	0.21496460904723932
YGR146C-A	0.1767122411639636	0.4282647914764153
YGR147C	0.5565254734258406	0.2889782867732371
YGR148C	0.26713229861180476	0.006041064599002041
YGR149W	-0.03669825830417905	-0.09256124645347409
YGR150C	0.27496573751587994	0.4214177351354193
YGR153W	1.7015405740715774	-0.1372900605872395
YGR154C	0.26822334895151195	0.14870776357724366
YGR155W	0.3400496947548928	0.16085442057787275
YGR156W	0.4178904813301471	0.16609857694342947
YGR157W	0.22736578886281716	0.3657955095899426
YGR158C	0.26413641878119976	0.3109319264312424
YGR159C	0.983149404664989	0.3171914410282895
YGR161C	0.1613456861182257	-0.8757511961244894
YGR161W-C	0.2432643089758256	-0.39166975084960926
YGR162W	0.5496288587236848	0.26133559239245857
YGR163W	0.20045876267385765	0.180679764646875
YGR165W	-0.3966301720552619	-0.7198339655245931
YGR166W	0.5716288193881468	0.5278174507312252
YGR167W	0.18316307753169972	0.1887058103665784
YGR168C	0.7086068636725608	0.3392433771527548
YGR169C	0.8180223478023441	0.5977483149279864
YGR169C-A	-0.01546318393539712	0.5287755551554658
YGR170W	0.5187486209662147	0.5687396643479223
YGR171C	-0.01825983381809645	0.06812070920271791
YGR172C	0.3906477247585268	0.17445309205306203
YGR173W	0.4635270624459222	0.17618354230294897
YGR174C	0.48451489816160287	0.008284524487996709
YGR175C	0.6918431397631524	0.1522308082387981
YGR177C	0.6143547232722656	-0.1001158088149772
YGR178C	0.3527488894331648	0.3614447829714994
YGR179C	0.7251243488884415	0.12954031854130243
YGR180C	1.0919632562185457	-0.1959699868645304
YGR181W	0.5161475586956432	-0.10367421128851946
YGR183C	0.41386832851011857	0.5502159604868673
