species	gene_id	verified_ORF
S_cerevisiae	YDR264C	TRUE
S_cerevisiae	YLR138W	TRUE
S_cerevisiae	YDR277C	TRUE
S_cerevisiae	YHR195W	TRUE
S_cerevisiae	YFL002C	TRUE
S_cerevisiae	YDR282C	TRUE
S_cerevisiae	YNL091W	TRUE
S_cerevisiae	YMR269W	TRUE
S_cerevisiae	YBL079W	TRUE
S_cerevisiae	YMR270C	TRUE
S_cerevisiae	YGL233W	TRUE
S_cerevisiae	YKL186C	TRUE
S_cerevisiae	YLR253W	TRUE
S_cerevisiae	YPL210C	TRUE
S_cerevisiae	YDL005C	TRUE
S_cerevisiae	YIL129C	TRUE
S_cerevisiae	YKR030W	TRUE
S_cerevisiae	YDR162C	TRUE
S_cerevisiae	YKL005C	TRUE
S_cerevisiae	YNR055C	TRUE
S_cerevisiae	YBR125C	TRUE
S_cerevisiae	YPR159W	TRUE
S_cerevisiae	YKL025C	TRUE
S_cerevisiae	YML077W	TRUE
S_cerevisiae	YBR110W	TRUE
S_cerevisiae	YNL099C	TRUE
S_cerevisiae	YAR014C	TRUE
S_cerevisiae	YPL111W	TRUE
S_cerevisiae	YDL065C	TRUE
S_cerevisiae	YOR350C	TRUE
S_cerevisiae	YGL002W	TRUE
S_cerevisiae	YDR289C	TRUE
S_cerevisiae	YCR023C	TRUE
S_cerevisiae	YKL144C	TRUE
S_cerevisiae	YOR089C	TRUE
S_cerevisiae	YMR077C	TRUE
S_cerevisiae	YNL077W	TRUE
S_cerevisiae	YPR125W	TRUE
S_cerevisiae	YGR063C	TRUE
S_cerevisiae	YJR060W	TRUE
S_cerevisiae	YLL013C	TRUE
S_cerevisiae	YDL146W	TRUE
S_cerevisiae	YGR095C	TRUE
S_cerevisiae	YPL058C	TRUE
S_cerevisiae	YJR050W	TRUE
S_cerevisiae	YLL018C-A	TRUE
S_cerevisiae	YNR020C	TRUE
S_cerevisiae	YER184C	TRUE
S_cerevisiae	YJL141C	TRUE
S_cerevisiae	YPR048W	TRUE
S_cerevisiae	YNL059C	TRUE
S_cerevisiae	YDR141C	TRUE
S_cerevisiae	YOR245C	TRUE
S_cerevisiae	YDR300C	TRUE
S_cerevisiae	YNL048W	TRUE
S_cerevisiae	YBR066C	TRUE
S_cerevisiae	YPR097W	TRUE
S_cerevisiae	YMR153W	TRUE
S_cerevisiae	YHR091C	TRUE
S_cerevisiae	YMR212C	TRUE
S_cerevisiae	YLR305C	TRUE
S_cerevisiae	YHL039W	TRUE
S_cerevisiae	YER151C	TRUE
S_cerevisiae	YMR026C	TRUE
S_cerevisiae	YNR004W	TRUE
S_cerevisiae	YGR184C	TRUE
S_cerevisiae	YOR266W	TRUE
S_cerevisiae	YFR013W	TRUE
S_cerevisiae	YDR057W	TRUE
S_cerevisiae	YGL006W	TRUE
S_cerevisiae	YJL059W	TRUE
S_cerevisiae	YLR272C	TRUE
S_cerevisiae	YBR107C	TRUE
S_cerevisiae	YDL036C	TRUE
S_cerevisiae	YMR316W	TRUE
S_cerevisiae	YBL029C-A	TRUE
S_cerevisiae	YIL107C	TRUE
S_cerevisiae	YEL022W	TRUE
S_cerevisiae	YGR195W	TRUE
S_cerevisiae	YDR505C	TRUE
S_cerevisiae	YLR275W	TRUE
S_cerevisiae	YOR231W	TRUE
S_cerevisiae	YOR258W	TRUE
S_cerevisiae	YMR309C	TRUE
S_cerevisiae	YMR088C	TRUE
S_cerevisiae	YER088C	TRUE
S_cerevisiae	YCR008W	TRUE
S_cerevisiae	YOR022C	TRUE
S_cerevisiae	YMR133W	TRUE
S_cerevisiae	YKL047W	TRUE
S_cerevisiae	YMR073C	TRUE
S_cerevisiae	YMR055C	TRUE
S_cerevisiae	YPL095C	TRUE
S_cerevisiae	YBR132C	TRUE
S_cerevisiae	YER161C	TRUE
S_cerevisiae	YMR285C	TRUE
S_cerevisiae	YNL314W	TRUE
S_cerevisiae	YLR266C	TRUE
S_cerevisiae	YMR239C	TRUE
S_cerevisiae	YLR321C	TRUE
S_cerevisiae	YGL065C	TRUE
S_cerevisiae	YDR421W	TRUE
S_cerevisiae	YMR091C	TRUE
S_cerevisiae	YML115C	TRUE
S_cerevisiae	YNR024W	TRUE
S_cerevisiae	YOL053W	TRUE
S_cerevisiae	YLR007W	TRUE
S_cerevisiae	YMR061W	TRUE
S_cerevisiae	YBR154C	TRUE
S_cerevisiae	YGL091C	TRUE
S_cerevisiae	YPL193W	TRUE
S_cerevisiae	YDR475C	TRUE
S_cerevisiae	YLR056W	TRUE
S_cerevisiae	YKL171W	TRUE
S_cerevisiae	YER145C	TRUE
S_cerevisiae	YLR265C	TRUE
S_cerevisiae	YGL211W	TRUE
S_cerevisiae	YMR016C	TRUE
S_cerevisiae	YDL058W	TRUE
S_cerevisiae	YMR182C	TRUE
S_cerevisiae	YBR192W	TRUE
S_cerevisiae	YEL006W	TRUE
S_cerevisiae	YPR045C	TRUE
S_cerevisiae	YHR082C	TRUE
S_cerevisiae	YJL036W	TRUE
S_cerevisiae	YCR003W	TRUE
S_cerevisiae	YHR101C	TRUE
S_cerevisiae	YPR005C	TRUE
S_cerevisiae	YGL005C	TRUE
S_cerevisiae	YCR045C	TRUE
S_cerevisiae	YAL010C	TRUE
S_cerevisiae	YNR052C	TRUE
S_cerevisiae	YJL212C	TRUE
S_cerevisiae	YBR160W	TRUE
S_cerevisiae	YHR038W	TRUE
S_cerevisiae	YLR240W	TRUE
S_cerevisiae	YLL041C	TRUE
S_cerevisiae	YDR332W	TRUE
S_cerevisiae	YGR009C	TRUE
S_cerevisiae	YOR250C	TRUE
S_cerevisiae	YPL112C	TRUE
S_cerevisiae	YOR181W	TRUE
S_cerevisiae	YLR114C	TRUE
S_cerevisiae	YHR165C	TRUE
S_cerevisiae	YDL076C	TRUE
S_cerevisiae	YJL149W	TRUE
S_cerevisiae	YMR025W	TRUE
S_cerevisiae	YGR208W	TRUE
S_cerevisiae	YDR406W	TRUE
S_cerevisiae	YNL029C	TRUE
S_cerevisiae	YPL097W	TRUE
S_cerevisiae	YLR099C	TRUE
S_cerevisiae	YMR308C	TRUE
S_cerevisiae	YGL238W	TRUE
S_cerevisiae	YKL014C	TRUE
S_cerevisiae	YJL099W	TRUE
S_cerevisiae	YCR019W	TRUE
S_cerevisiae	YLR090W	TRUE
S_cerevisiae	YPR194C	TRUE
S_cerevisiae	YDR441C	TRUE
S_cerevisiae	YOR275C	TRUE
S_cerevisiae	YML013W	TRUE
S_cerevisiae	YGR220C	TRUE
S_cerevisiae	YOR256C	TRUE
S_cerevisiae	YMR054W	TRUE
S_cerevisiae	YDR404C	TRUE
S_cerevisiae	YMR165C	TRUE
S_cerevisiae	YKL010C	TRUE
S_cerevisiae	YML035C	TRUE
S_cerevisiae	YPR105C	TRUE
S_cerevisiae	YGL160W	TRUE
S_cerevisiae	YGR147C	TRUE
S_cerevisiae	YOR065W	TRUE
S_cerevisiae	YDR132C	TRUE
S_cerevisiae	YKL051W	TRUE
S_cerevisiae	YGR012W	TRUE
S_cerevisiae	YDR313C	TRUE
S_cerevisiae	YLL006W	TRUE
S_cerevisiae	YDR316W	TRUE
S_cerevisiae	YMR188C	TRUE
S_cerevisiae	YGL092W	TRUE
S_cerevisiae	YIR025W	TRUE
S_cerevisiae	YNL158W	TRUE
S_cerevisiae	YLL036C	TRUE
S_cerevisiae	YPL173W	TRUE
S_cerevisiae	YGL130W	TRUE
S_cerevisiae	YHR011W	TRUE
S_cerevisiae	YMR294W	TRUE
S_cerevisiae	YER061C	TRUE
S_cerevisiae	YML057W	TRUE
S_cerevisiae	YOR208W	TRUE
S_cerevisiae	YGR049W	TRUE
S_cerevisiae	YGL124C	TRUE
S_cerevisiae	YHL040C	TRUE
S_cerevisiae	YNL256W	TRUE
S_cerevisiae	YGR031C-A	TRUE
S_cerevisiae	YJR042W	TRUE
S_cerevisiae	YDL111C	TRUE
S_cerevisiae	YKR039W	TRUE
S_cerevisiae	YIL115C	TRUE
S_cerevisiae	YPL190C	TRUE
S_cerevisiae	YDR232W	TRUE
S_cerevisiae	YML095C	TRUE
S_cerevisiae	YOR174W	TRUE
S_cerevisiae	YIR030C	TRUE
S_cerevisiae	YNL249C	TRUE
S_cerevisiae	YPL053C	TRUE
S_cerevisiae	YMR060C	TRUE
S_cerevisiae	YNL291C	TRUE
S_cerevisiae	YER015W	TRUE
S_cerevisiae	YKR067W	TRUE
S_cerevisiae	YIL002C	TRUE
S_cerevisiae	YGR263C	TRUE
S_cerevisiae	YDL132W	TRUE
S_cerevisiae	YLR072W	TRUE
S_cerevisiae	YER166W	TRUE
S_cerevisiae	YMR080C	TRUE
S_cerevisiae	YOR194C	TRUE
S_cerevisiae	YEL030W	TRUE
S_cerevisiae	YML121W	TRUE
S_cerevisiae	YJL154C	TRUE
S_cerevisiae	YLL038C	TRUE
S_cerevisiae	YJL174W	TRUE
S_cerevisiae	YGR131W	TRUE
S_cerevisiae	YDL113C	TRUE
S_cerevisiae	YPL065W	TRUE
S_cerevisiae	YIL035C	TRUE
S_cerevisiae	YJR040W	TRUE
S_cerevisiae	YPL178W	TRUE
S_cerevisiae	YMR011W	TRUE
S_cerevisiae	YNR027W	TRUE
S_cerevisiae	YLR220W	TRUE
S_cerevisiae	YBR272C	TRUE
S_cerevisiae	YOL059W	TRUE
S_cerevisiae	YOR032C	TRUE
S_cerevisiae	YLR087C	TRUE
S_cerevisiae	YMR087W	TRUE
S_cerevisiae	YKR002W	TRUE
S_cerevisiae	YGL053W	TRUE
S_cerevisiae	YBR077C	TRUE
S_cerevisiae	YMR148W	TRUE
S_cerevisiae	YIL110W	TRUE
S_cerevisiae	YDR478W	TRUE
S_cerevisiae	YIL089W	TRUE
S_cerevisiae	YER101C	TRUE
S_cerevisiae	YDR473C	TRUE
S_cerevisiae	YLR219W	TRUE
S_cerevisiae	YDR291W	TRUE
S_cerevisiae	YBR293W	TRUE
S_cerevisiae	YDR477W	TRUE
S_cerevisiae	YDL205C	TRUE
S_cerevisiae	YOR316C	TRUE
S_cerevisiae	YER155C	TRUE
S_cerevisiae	YJR033C	TRUE
S_cerevisiae	YOR207C	TRUE
S_cerevisiae	YOR037W	TRUE
S_cerevisiae	YBR045C	TRUE
S_cerevisiae	YGL243W	TRUE
S_cerevisiae	YOR152C	TRUE
S_cerevisiae	YGL023C	TRUE
S_cerevisiae	YLR207W	TRUE
S_cerevisiae	YKL204W	TRUE
S_cerevisiae	YNR013C	TRUE
S_cerevisiae	YPL029W	TRUE
S_cerevisiae	YMR193W	TRUE
S_cerevisiae	YBL024W	TRUE
S_cerevisiae	YHR070W	TRUE
S_cerevisiae	YOR159C	TRUE
S_cerevisiae	YLR350W	TRUE
S_cerevisiae	YDL134C	TRUE
S_cerevisiae	YPR198W	TRUE
S_cerevisiae	YBR228W	TRUE
S_cerevisiae	YDL207W	TRUE
S_cerevisiae	YLR193C	TRUE
S_cerevisiae	YKL155C	TRUE
S_cerevisiae	YCL039W	TRUE
S_cerevisiae	YHL010C	TRUE
S_cerevisiae	YMR247C	TRUE
S_cerevisiae	YCR098C	TRUE
S_cerevisiae	YGR163W	TRUE
S_cerevisiae	YIR008C	TRUE
S_cerevisiae	YJR059W	TRUE
S_cerevisiae	YML007W	TRUE
S_cerevisiae	YHR115C	TRUE
S_cerevisiae	YJL105W	TRUE
S_cerevisiae	YGL180W	TRUE
S_cerevisiae	YMR176W	TRUE
S_cerevisiae	YDR411C	TRUE
S_cerevisiae	YAL026C	TRUE
S_cerevisiae	YDL054C	TRUE
S_cerevisiae	YBR036C	TRUE
S_cerevisiae	YGR028W	TRUE
S_cerevisiae	YPR079W	TRUE
S_cerevisiae	YLR450W	TRUE
S_cerevisiae	YLR006C	TRUE
S_cerevisiae	YDR054C	TRUE
S_cerevisiae	YOR270C	TRUE
S_cerevisiae	YDL202W	TRUE
S_cerevisiae	YHR017W	TRUE
S_cerevisiae	YNL159C	TRUE
S_cerevisiae	YBR227C	TRUE
S_cerevisiae	YGR247W	TRUE
S_cerevisiae	YDL225W	TRUE
S_cerevisiae	YOR217W	TRUE
S_cerevisiae	YBL051C	TRUE
S_cerevisiae	YOL103W	TRUE
S_cerevisiae	YKR038C	TRUE
S_cerevisiae	YDR183W	TRUE
S_cerevisiae	YGL210W	TRUE
S_cerevisiae	YMR160W	TRUE
S_cerevisiae	YDR175C	TRUE
S_cerevisiae	YLL001W	TRUE
S_cerevisiae	YHR124W	TRUE
S_cerevisiae	YJL200C	TRUE
S_cerevisiae	YHR181W	TRUE
S_cerevisiae	YDR257C	TRUE
S_cerevisiae	YCL038C	TRUE
S_cerevisiae	YMR154C	TRUE
S_cerevisiae	YOL100W	TRUE
S_cerevisiae	YIL021W	TRUE
S_cerevisiae	YLR397C	TRUE
S_cerevisiae	YHR059W	TRUE
S_cerevisiae	YLR005W	TRUE
S_cerevisiae	YBL011W	TRUE
S_cerevisiae	YPR131C	TRUE
S_cerevisiae	YCR011C	TRUE
S_cerevisiae	YOR149C	TRUE
S_cerevisiae	YKL140W	TRUE
S_cerevisiae	YNL097C	TRUE
S_cerevisiae	YPR051W	TRUE
S_cerevisiae	YOR123C	TRUE
S_cerevisiae	YOR011W	TRUE
S_cerevisiae	YNL191W	TRUE
S_cerevisiae	YMR210W	TRUE
S_cerevisiae	YMR113W	TRUE
S_cerevisiae	YEL004W	TRUE
S_cerevisiae	YLR312W-A	TRUE
S_cerevisiae	YDR128W	TRUE
S_cerevisiae	YPR029C	TRUE
S_cerevisiae	YPL152W	TRUE
S_cerevisiae	YDR028C	TRUE
S_cerevisiae	YDR260C	TRUE
S_cerevisiae	YDR320C	TRUE
S_cerevisiae	YER115C	TRUE
S_cerevisiae	YMR097C	TRUE
S_cerevisiae	YER116C	TRUE
S_cerevisiae	YBR274W	TRUE
S_cerevisiae	YMR300C	TRUE
S_cerevisiae	YDL142C	TRUE
S_cerevisiae	YNL154C	TRUE
S_cerevisiae	YLR055C	TRUE
S_cerevisiae	YOL060C	TRUE
S_cerevisiae	YLR016C	TRUE
S_cerevisiae	YDR392W	TRUE
S_cerevisiae	YAL017W	TRUE
S_cerevisiae	YER028C	TRUE
S_cerevisiae	YFR020W	TRUE
S_cerevisiae	YOR319W	TRUE
S_cerevisiae	YER174C	TRUE
S_cerevisiae	YOR109W	TRUE
S_cerevisiae	YGR175C	TRUE
S_cerevisiae	YGL166W	TRUE
S_cerevisiae	YGR260W	TRUE
S_cerevisiae	YAL021C	TRUE
S_cerevisiae	YFL034C-A	TRUE
S_cerevisiae	YGR048W	TRUE
S_cerevisiae	YIL085C	TRUE
S_cerevisiae	YOL075C	TRUE
S_cerevisiae	YOL065C	TRUE
S_cerevisiae	YLR228C	TRUE
S_cerevisiae	YNL148C	TRUE
S_cerevisiae	YDL045C	TRUE
S_cerevisiae	YNL212W	TRUE
S_cerevisiae	YPL064C	TRUE
S_cerevisiae	YER060W	TRUE
S_cerevisiae	YCR075C	TRUE
S_cerevisiae	YDL201W	TRUE
S_cerevisiae	YOL052C	TRUE
S_cerevisiae	YBR094W	TRUE
S_cerevisiae	YBR199W	TRUE
S_cerevisiae	YOL073C	TRUE
S_cerevisiae	YOL135C	TRUE
S_cerevisiae	YPR139C	TRUE
S_cerevisiae	YNR006W	TRUE
S_cerevisiae	YKR052C	TRUE
S_cerevisiae	YOR061W	TRUE
S_cerevisiae	YKR098C	TRUE
S_cerevisiae	YOL081W	TRUE
S_cerevisiae	YOR377W	TRUE
S_cerevisiae	YPL024W	TRUE
S_cerevisiae	YIL017C	TRUE
S_cerevisiae	YMR129W	TRUE
S_cerevisiae	YNR061C	TRUE
S_cerevisiae	YBR140C	TRUE
S_cerevisiae	YDR221W	TRUE
S_cerevisiae	YPR133C	TRUE
S_cerevisiae	YKL041W	TRUE
S_cerevisiae	YKR035W-A	TRUE
S_cerevisiae	YGL169W	TRUE
S_cerevisiae	YNL219C	TRUE
S_cerevisiae	YOR267C	TRUE
S_cerevisiae	YOR320C	TRUE
S_cerevisiae	YNL215W	TRUE
S_cerevisiae	YML011C	TRUE
S_cerevisiae	YBR058C	TRUE
S_cerevisiae	YPL270W	TRUE
S_cerevisiae	YGL227W	TRUE
S_cerevisiae	YKR069W	TRUE
S_cerevisiae	YGL058W	TRUE
S_cerevisiae	YOL042W	TRUE
S_cerevisiae	YOL027C	TRUE
S_cerevisiae	YKL213C	TRUE
S_cerevisiae	YLR309C	TRUE
S_cerevisiae	YDL173W	TRUE
S_cerevisiae	YDR345C	TRUE
S_cerevisiae	YMR139W	TRUE
S_cerevisiae	YJR130C	TRUE
S_cerevisiae	YGL168W	TRUE
S_cerevisiae	YDL115C	TRUE
S_cerevisiae	YGL172W	TRUE
S_cerevisiae	YMR228W	TRUE
S_cerevisiae	YOL088C	TRUE
S_cerevisiae	YGR054W	TRUE
S_cerevisiae	YGL080W	TRUE
S_cerevisiae	YLR147C	TRUE
S_cerevisiae	YNL025C	TRUE
S_cerevisiae	YHR201C	TRUE
S_cerevisiae	YER107C	TRUE
S_cerevisiae	YHR156C	TRUE
S_cerevisiae	YLL029W	TRUE
S_cerevisiae	YKR055W	TRUE
S_cerevisiae	YGR235C	TRUE
S_cerevisiae	YDR434W	TRUE
S_cerevisiae	YOL062C	TRUE
S_cerevisiae	YPR024W	TRUE
S_cerevisiae	YNL330C	TRUE
S_cerevisiae	YAL062W	TRUE
S_cerevisiae	YJR129C	TRUE
S_cerevisiae	YDR165W	TRUE
S_cerevisiae	YGL237C	TRUE
S_cerevisiae	YGR223C	TRUE
S_cerevisiae	YDL053C	TRUE
S_cerevisiae	YOL008W	TRUE
S_cerevisiae	YIL023C	TRUE
S_cerevisiae	YDL190C	TRUE
S_cerevisiae	YDR202C	TRUE
S_cerevisiae	YJL003W	TRUE
S_cerevisiae	YDL079C	TRUE
S_cerevisiae	YBR288C	TRUE
S_cerevisiae	YOL096C	TRUE
S_cerevisiae	YPL274W	TRUE
S_cerevisiae	YCR015C	TRUE
S_cerevisiae	YGR096W	TRUE
S_cerevisiae	YKR020W	TRUE
S_cerevisiae	YDR051C	TRUE
S_cerevisiae	YGR142W	TRUE
S_cerevisiae	YLR316C	TRUE
S_cerevisiae	YNR032W	TRUE
S_cerevisiae	YKR095W	TRUE
S_cerevisiae	YGL167C	TRUE
S_cerevisiae	YNR049C	TRUE
S_cerevisiae	YGL213C	TRUE
S_cerevisiae	YKR054C	TRUE
S_cerevisiae	YBR017C	TRUE
S_cerevisiae	YNR034W	TRUE
S_cerevisiae	YHL048W	TRUE
S_cerevisiae	YDR189W	TRUE
S_cerevisiae	YKR088C	TRUE
S_cerevisiae	YPL023C	TRUE
S_cerevisiae	YLR142W	TRUE
S_cerevisiae	YPL049C	TRUE
S_cerevisiae	YLR077W	TRUE
S_cerevisiae	YGL155W	TRUE
S_cerevisiae	YDR267C	TRUE
S_cerevisiae	YJR152W	TRUE
S_cerevisiae	YPR016C	TRUE
S_cerevisiae	YDR182W	TRUE
S_cerevisiae	YJL004C	TRUE
S_cerevisiae	YLR040C	TRUE
S_cerevisiae	YOR125C	TRUE
S_cerevisiae	YDL230W	TRUE
S_cerevisiae	YDL098C	TRUE
S_cerevisiae	YJL046W	TRUE
S_cerevisiae	YOL158C	TRUE
S_cerevisiae	YDL107W	TRUE
S_cerevisiae	YDL128W	TRUE
S_cerevisiae	YKR061W	TRUE
S_cerevisiae	YJL117W	TRUE
S_cerevisiae	YHL030W	TRUE
S_cerevisiae	YGL073W	TRUE
S_cerevisiae	YDR284C	TRUE
S_cerevisiae	YLR008C	TRUE
S_cerevisiae	YER059W	TRUE
S_cerevisiae	YPL096C-A	TRUE
S_cerevisiae	YML017W	TRUE
S_cerevisiae	YOR057W	TRUE
S_cerevisiae	YBR248C	TRUE
S_cerevisiae	YMR023C	TRUE
S_cerevisiae	YBL038W	TRUE
S_cerevisiae	YHR007C	TRUE
S_cerevisiae	YOR227W	TRUE
S_cerevisiae	YOR210W	TRUE
S_cerevisiae	YLR243W	TRUE
S_cerevisiae	YJL208C	TRUE
S_cerevisiae	YAL009W	TRUE
S_cerevisiae	YNR019W	TRUE
S_cerevisiae	YGR075C	TRUE
S_cerevisiae	YPL244C	TRUE
S_cerevisiae	YLR292C	TRUE
S_cerevisiae	YER087W	TRUE
S_cerevisiae	YNL229C	TRUE
S_cerevisiae	YDR004W	TRUE
S_cerevisiae	YKR022C	TRUE
S_cerevisiae	YNL004W	TRUE
S_cerevisiae	YLR064W	TRUE
S_cerevisiae	YJL031C	TRUE
S_cerevisiae	YER105C	TRUE
S_cerevisiae	YNL012W	TRUE
S_cerevisiae	YDR152W	TRUE
S_cerevisiae	YNL323W	TRUE
S_cerevisiae	YJR102C	TRUE
S_cerevisiae	YIL027C	TRUE
S_cerevisiae	YOR124C	TRUE
S_cerevisiae	YER020W	TRUE
S_cerevisiae	YGR033C	TRUE
S_cerevisiae	YGL112C	TRUE
S_cerevisiae	YPL009C	TRUE
S_cerevisiae	YBR246W	TRUE
S_cerevisiae	YLL015W	TRUE
S_cerevisiae	YPL195W	TRUE
S_cerevisiae	YNL090W	TRUE
S_cerevisiae	YEL053C	TRUE
S_cerevisiae	YLR078C	TRUE
S_cerevisiae	YKR068C	TRUE
S_cerevisiae	YER038C	TRUE
S_cerevisiae	YPL040C	TRUE
S_cerevisiae	YMR200W	TRUE
S_cerevisiae	YER021W	TRUE
S_cerevisiae	YBR245C	TRUE
S_cerevisiae	YDR190C	TRUE
S_cerevisiae	YPR060C	TRUE
S_cerevisiae	YAL014C	TRUE
S_cerevisiae	YOR226C	TRUE
S_cerevisiae	YHR099W	TRUE
S_cerevisiae	YAL016W	TRUE
S_cerevisiae	YJL071W	TRUE
S_cerevisiae	YJR021C	TRUE
S_cerevisiae	YML009C	TRUE
S_cerevisiae	YDR365C	TRUE
S_cerevisiae	YPL149W	TRUE
S_cerevisiae	YBR058C-A	TRUE
S_cerevisiae	YER112W	TRUE
S_cerevisiae	YBR171W	TRUE
S_cerevisiae	YGL223C	TRUE
S_cerevisiae	YPR091C	TRUE
S_cerevisiae	YNL153C	TRUE
S_cerevisiae	YHR114W	TRUE
S_cerevisiae	YGR076C	TRUE
S_cerevisiae	YKL114C	TRUE
S_cerevisiae	YBR126W-A	TRUE
S_cerevisiae	YDL123W	TRUE
S_cerevisiae	YDR078C	TRUE
S_cerevisiae	YPL101W	TRUE
S_cerevisiae	YBR281C	TRUE
S_cerevisiae	YLR260W	TRUE
S_cerevisiae	YDR164C	TRUE
S_cerevisiae	YBL033C	TRUE
S_cerevisiae	YPL006W	TRUE
S_cerevisiae	YBR210W	TRUE
S_cerevisiae	YDL069C	TRUE
S_cerevisiae	YHL032C	TRUE
S_cerevisiae	YCR048W	TRUE
S_cerevisiae	YBR074W	TRUE
S_cerevisiae	YOR067C	TRUE
S_cerevisiae	YBR268W	TRUE
S_cerevisiae	YNL157W	TRUE
S_cerevisiae	YAL013W	TRUE
S_cerevisiae	YOR014W	TRUE
S_cerevisiae	YFR015C	TRUE
S_cerevisiae	YBR241C	TRUE
S_cerevisiae	YKL215C	TRUE
S_cerevisiae	YOR228C	TRUE
S_cerevisiae	YKR016W	TRUE
S_cerevisiae	YEL024W	TRUE
S_cerevisiae	YPL188W	TRUE
S_cerevisiae	YKL100C	TRUE
S_cerevisiae	YBR166C	TRUE
S_cerevisiae	YDL141W	TRUE
S_cerevisiae	YDL193W	TRUE
S_cerevisiae	YLR237W	TRUE
S_cerevisiae	YDR253C	TRUE
S_cerevisiae	YLL057C	TRUE
S_cerevisiae	YJL053W	TRUE
S_cerevisiae	YLR097C	TRUE
S_cerevisiae	YOL003C	TRUE
S_cerevisiae	YDR322W	TRUE
S_cerevisiae	YOL098C	TRUE
S_cerevisiae	YMR125W	TRUE
S_cerevisiae	YDR145W	TRUE
S_cerevisiae	YKR026C	TRUE
S_cerevisiae	YOR002W	TRUE
S_cerevisiae	YOR090C	TRUE
S_cerevisiae	YAL022C	TRUE
S_cerevisiae	YGR156W	TRUE
S_cerevisiae	YBR135W	TRUE
S_cerevisiae	YNL305C	TRUE
S_cerevisiae	YGL096W	TRUE
S_cerevisiae	YGL257C	TRUE
S_cerevisiae	YGL196W	TRUE
S_cerevisiae	YML025C	TRUE
S_cerevisiae	YCR077C	TRUE
S_cerevisiae	YPL184C	TRUE
S_cerevisiae	YDL108W	TRUE
S_cerevisiae	YPR046W	TRUE
S_cerevisiae	YMR166C	TRUE
S_cerevisiae	YNL286W	TRUE
S_cerevisiae	YHR018C	TRUE
S_cerevisiae	YLR410W	TRUE
S_cerevisiae	YJL076W	TRUE
S_cerevisiae	YKL219W	TRUE
S_cerevisiae	YBR193C	TRUE
S_cerevisiae	YMR161W	TRUE
S_cerevisiae	YLR375W	TRUE
S_cerevisiae	YOR161C	TRUE
S_cerevisiae	YPL147W	TRUE
S_cerevisiae	YIL155C	TRUE
S_cerevisiae	YDR256C	TRUE
S_cerevisiae	YMR067C	TRUE
S_cerevisiae	YMR058W	TRUE
S_cerevisiae	YPR115W	TRUE
S_cerevisiae	YOR216C	TRUE
S_cerevisiae	YMR278W	TRUE
S_cerevisiae	YNL052W	TRUE
S_cerevisiae	YKL206C	TRUE
S_cerevisiae	YLR181C	TRUE
S_cerevisiae	YLR453C	TRUE
S_cerevisiae	YKR007W	TRUE
S_cerevisiae	YNR030W	TRUE
S_cerevisiae	YIL063C	TRUE
S_cerevisiae	YMR296C	TRUE
S_cerevisiae	YPL191C	TRUE
S_cerevisiae	YDL019C	TRUE
S_cerevisiae	YJL185C	TRUE
S_cerevisiae	YNL243W	TRUE
S_cerevisiae	YLR262C	TRUE
S_cerevisiae	YCR071C	TRUE
S_cerevisiae	YPL003W	TRUE
S_cerevisiae	YKL122C	TRUE
S_cerevisiae	YGL043W	TRUE
S_cerevisiae	YKL002W	TRUE
S_cerevisiae	YKL023W	TRUE
S_cerevisiae	YMR304W	TRUE
S_cerevisiae	YPR180W	TRUE
S_cerevisiae	YNL277W	TRUE
S_cerevisiae	YOL156W	TRUE
S_cerevisiae	YLR248W	TRUE
S_cerevisiae	YJL166W	TRUE
S_cerevisiae	YPR167C	TRUE
S_cerevisiae	YJL072C	TRUE
S_cerevisiae	YNR033W	TRUE
S_cerevisiae	YLR389C	TRUE
S_cerevisiae	YJR032W	TRUE
S_cerevisiae	YGL104C	TRUE
S_cerevisiae	YER128W	TRUE
S_cerevisiae	YOR260W	TRUE
S_cerevisiae	YNL252C	TRUE
S_cerevisiae	YGR007W	TRUE
S_cerevisiae	YFL046W	TRUE
S_cerevisiae	YOR273C	TRUE
S_cerevisiae	YOR162C	TRUE
S_cerevisiae	YJL057C	TRUE
S_cerevisiae	YOR336W	TRUE
S_cerevisiae	YDR430C	TRUE
S_cerevisiae	YBL107C	TRUE
S_cerevisiae	YMR311C	TRUE
S_cerevisiae	YER027C	TRUE
S_cerevisiae	YCR044C	TRUE
S_cerevisiae	YNL290W	TRUE
S_cerevisiae	YOR302W	TRUE
S_cerevisiae	YCL010C	TRUE
S_cerevisiae	YKL029C	TRUE
S_cerevisiae	YIR004W	TRUE
S_cerevisiae	YGR246C	TRUE
S_cerevisiae	YOR171C	TRUE
S_cerevisiae	YBR176W	TRUE
S_cerevisiae	YDR381C-A	TRUE
S_cerevisiae	YER017C	TRUE
S_cerevisiae	YDR462W	TRUE
S_cerevisiae	YNR040W	TRUE
S_cerevisiae	YIL045W	TRUE
S_cerevisiae	YMR135C	TRUE
S_cerevisiae	YGR197C	TRUE
S_cerevisiae	YIL044C	TRUE
S_cerevisiae	YPL134C	TRUE
S_cerevisiae	YJR080C	TRUE
S_cerevisiae	YDR188W	TRUE
S_cerevisiae	YGR261C	TRUE
S_cerevisiae	YDR201W	TRUE
S_cerevisiae	YJR101W	TRUE
S_cerevisiae	YGL228W	TRUE
