sample,dmso_time,labeling_time,dmso_conc,strain,plate,media,row,col,volume,pr_new,total,pr_new_95ci,p_spikein,spikein,aligned,orf_aligned,od,scale_factor,scaled_rna,scaled_mrna,smoothed_mrna,exp,klac,rep,iaa_time,iaa_conc,xrn1,repeat,control,time,add,treat,remove_sample,hu_conc,alphaFactor
tc|D5,,9.18,,aa118,tc,YPD,D,5,500.0,0.1454740575935592,885131,0.0023098979290709,0.0049175575415075,2748,558814,452440,0.1653999984264373,1.4786173351018512,826272.0674976059,668985.6270934816,658818.3598551846,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D6,,9.18,,aa114,tc,YPD,D,6,500.0,0.131618622878109,1102558,0.0020432381134737,0.0063258985847093,4408,696818,524371,0.1458999961614608,1.044987647147168,728166.2023097953,547961.2175222076,527830.9756173246,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D7,,9.18,,aa119,tc,YPD,D,7,500.0,0.1696198622167023,1301948,0.001993743839281,0.0057037559148502,4742,831382,679747,0.1650999933481216,0.8584191896532889,713674.2627323306,583507.8689092542,588125.1330523463,screen_2,,,60.0,2500.0,,B,,,,,,,
tc|D8,,9.18,,aa44,tc,YPD,D,8,500.0,,0,,,0,0,0,0.1509000062942505,inf,,,,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D9,,9.18,,aa113,tc,YPD,D,9,500.0,0.0569892050121637,704183,0.0018910421076266,0.0114934221620686,5248,456609,346395,0.1033999994397163,1.2384932963400055,565507.1855485137,429007.88538569625,397418.1961277698,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D10,,9.18,,nf227,tc,YPD,D,10,500.0,0.1267862222332179,3816638,0.0010580612947088,0.0049990439634588,12654,2531284,2008564,0.1546999961137771,0.3433127163561847,869021.9859089488,689565.5628152438,664941.7102934537,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D11,,9.18,,aa116,tc,YPD,D,11,500.0,0.1606672107196875,810448,0.0025351017422245,0.0110355206425168,5705,516967,427111,0.1262000054121017,0.9334541711284112,482565.0024857413,398688.54448482685,382317.2424576463,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|D12,,9.18,,aa40,tc,YPD,D,12,500.0,0.1276386676321481,1342745,0.0017971859075967,0.0055573282582306,4894,880639,696491,0.1606999933719635,0.854531741344417,752533.978165806,595173.6670607143,589599.1556170185,screen_2,,,60.0,2500.0,,A,,,,,,,
tc|E1,,9.18,,aa82,tc,YPD,E,1,500.0,0.1229613113670755,1409349,0.0017574944872457,0.0063513543492246,5726,901540,730300,0.1433999985456466,0.8184789836260961,737891.5428982707,597735.2017421379,607526.7116811306,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E2,,9.18,,aa91,tc,YPD,E,2,500.0,0.1151496080383174,850243,0.0022082058929585,0.0065240223824152,3640,557938,453183,0.1552000045776367,1.1896382229954952,663744.3708616606,539123.8188117675,547189.8117942426,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E3,,9.18,,nf164,tc,YPD,E,3,500.0,0.1822864878231126,829460,0.0025730817607214,0.0070886659405771,3814,538042,435837,0.1639000028371811,1.0750987902525533,578448.3033050643,468567.8314473021,499244.0848343204,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E4,,9.18,,aa119,tc,YPD,E,4,500.0,0.1662158611419423,981037,0.0022754121796412,0.0053266955486306,3364,631536,515259,0.1750999987125396,1.1409481091564584,720549.8050642331,587883.7817758475,569315.1657669712,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E5,,9.18,,aa118,tc,YPD,E,5,500.0,0.1378146177475508,1127088,0.0020025612760378,0.0046659544267827,3376,723539,591724,0.1652999967336654,1.2042946028454544,871354.1126481972,712610.0195741237,672002.7520601051,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E6,,9.18,,aa114,tc,YPD,E,6,500.0,0.1580617145638085,1192022,0.0020778760611171,0.0065794462909548,5032,764806,594933,0.1525000035762787,0.8757850688086464,669805.6753352656,521033.4383415344,517521.9208219718,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E7,,9.18,,aa119,tc,YPD,E,7,500.0,0.1642896410486752,1405598,0.0018842604038624,0.0056111606602142,5096,908190,744955,0.1645999997854232,0.8012144501619649,727654.9514925949,596868.7107204066,588505.6520519985,screen_2,,,45.0,2500.0,,B,,,,,,,
tc|E8,,9.18,,aa44,tc,YPD,E,8,500.0,,0,,,0,0,0,0.1524000018835067,inf,,,,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E9,,9.18,,aa113,tc,YPD,E,9,500.0,0.064747438664594,983487,0.0017064181964281,0.0121620020454488,7801,641424,493622,0.1093999966979026,0.7874816383735108,505109.6224120908,388718.26129720913,404522.90634565626,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E10,,9.18,,nf227,tc,YPD,E,10,500.0,0.1427035084103319,4205422,0.0010472686176733,0.005178843154619,14199,2741732,2197578,0.1561000049114227,0.3032126716422639,831327.8846470874,666333.496522263,645725.1824882516,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E11,,9.18,,aa116,tc,YPD,E,11,500.0,0.1716475610970246,1144813,0.0021715901666322,0.0104265997661756,7643,733029,592610,0.1310999989509582,0.6707203375104714,491657.4582849634,397475.57921208045,390508.4402512688,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|E12,,9.18,,aa40,tc,YPD,E,12,500.0,0.1535101443822706,1427308,0.0018437465070495,0.0057500284708061,5352,930778,742204,0.1527999937534332,0.8218046262212572,764917.6663849693,609946.680799922,598608.8795996122,screen_2,,,45.0,2500.0,,A,,,,,,,
tc|F1,,9.18,,aa82,tc,YPD,F,1,500.0,0.130166927614616,1273296,0.0018814563548647,0.0062121850218414,5030,809699,650516,0.1440999954938888,0.9272056527989088,750757.4898656238,603162.112436135,604549.1562773217,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F2,,9.18,,aa91,tc,YPD,F,2,500.0,0.1463392500024435,913598,0.0023012579380036,0.0063683101559207,3778,593250,482010,0.1642999947071075,1.082700955226165,642312.3416879224,521872.68742856383,556040.7613737122,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F3,,9.18,,nf164,tc,YPD,F,3,500.0,0.17124940845248,778151,0.0026033412593413,0.0073552773717989,3704,503584,411766,0.150299996137619,1.2071967999446254,607924.9933033142,497082.5975259986,506082.43628313654,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F4,,9.18,,aa119,tc,YPD,F,4,500.0,0.1618405666614359,945317,0.0022952677856975,0.0055637752019256,3407,612354,498515,0.1747999936342239,1.128481586130042,691030.2131930758,562564.997909618,590243.1889138345,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F5,,9.18,,aa118,tc,YPD,F,5,500.0,0.1323627209878791,1133565,0.0019572362714062,0.005239202331445,3840,732936,601846,0.1633999943733215,1.0710870324058508,785038.2451834147,644629.4461053316,685229.4125493623,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F6,,9.18,,aa114,tc,YPD,F,6,500.0,0.169314743989081,1230054,0.0020753341005574,0.0074419505227847,5919,795356,633946,0.1510999947786331,0.751441599343585,597663.5846875164,476373.39613746834,511837.0388739787,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F7,,9.18,,aa119,tc,YPD,F,7,500.0,0.1641931052051722,1452408,0.0018713546967702,0.0055347483653921,5156,931569,761003,0.1737000048160553,0.7504042478350068,699053.3347514095,571059.8838151837,600881.899898446,screen_2,,,30.0,2500.0,,B,,,,,,,
tc|F8,,9.18,,aa44,tc,YPD,F,8,500.0,,0,,,0,0,0,0.1519999951124191,inf,,,,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F9,,9.18,,aa113,tc,YPD,F,9,500.0,0.0814175454719134,907431,0.0019520503948925,0.0121248546013502,7182,592337,462133,0.1097000017762184,0.8530136632236126,505271.554232885,394205.76322651777,407412.5955160887,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F10,,9.18,,nf227,tc,YPD,F,10,500.0,0.1558541530065031,4097112,0.001092697817648,0.0057934895674896,15617,2695612,2169708,0.1592999994754791,0.2701435721457658,728202.254798992,586132.6696332452,616790.345173544,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F11,,9.18,,aa116,tc,YPD,F,11,500.0,0.1665330970334465,1149600,0.0021373989808344,0.0113557277097491,8452,744294,609298,0.1280999928712844,0.6207252742148447,462002.0972464637,378206.66812855646,397431.0457429616,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|F12,,9.18,,aa40,tc,YPD,F,12,500.0,0.1701083153760979,1410320,0.0019068552342764,0.0060998755888683,5560,911494,735299,0.1489000022411346,0.8117803360706378,739932.9056463699,596901.2693324039,599145.1945678955,screen_2,,,30.0,2500.0,,A,,,,,,,
tc|G1,,9.18,,aa82,tc,YPD,G,1,500.0,0.1675576949536589,1754441,0.0017494039163034,0.0063991813062538,7141,1115924,890839,0.1407999992370605,0.6684152309332562,745900.598163963,595450.355909351,595821.1583218445,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G2,,9.18,,aa91,tc,YPD,G,2,500.0,0.1861156129637011,944455,0.0024368806676062,0.0061406025824964,3745,609875,498050,0.1527999937534332,1.1744454898627952,716264.9431300722,584932.5762261652,577204.7699547475,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G3,,9.18,,nf164,tc,YPD,G,3,500.0,0.1925369225689243,751108,0.0027656258062979,0.0071610765650868,3456,482609,389303,0.1446000039577484,1.3448256514386066,649024.9628151344,523544.6605820038,541856.1200091448,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G4,,9.18,,aa119,tc,YPD,G,4,500.0,0.1741930698991881,1064107,0.0022120384507837,0.0046494443559019,3209,690190,558845,0.1662999987602234,1.2593488789199312,869190.0027417473,703780.824240009,645152.6525959582,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G5,,9.18,,aa118,tc,YPD,G,5,500.0,0.1499709355956258,1224245,0.0019751967707834,0.0049053347571498,3877,790364,649850,0.1588000059127807,1.0915954272066473,862757.7282287546,709373.2883702398,702675.3971299417,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G6,,9.18,,aa114,tc,YPD,G,6,500.0,0.186755082620427,1137158,0.0022453411038413,0.007261548391861,5310,731249,587030,0.1448000073432922,0.8740673905438188,639160.9052677769,513103.780270938,521246.5802389107,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G7,,9.18,,aa119,tc,YPD,G,7,500.0,0.1726994871463749,1561415,0.001817275460966,0.005250447525982,5344,1017818,836332,0.1737000048160553,0.7240052960024879,736905.6223666602,605508.7972163527,644006.0164664885,screen_2,,,0.0,2500.0,,B,,,,,,,
tc|G8,,9.18,,aa44,tc,YPD,G,8,500.0,,2264,,0.0076230076230076,11,1443,1174,0.1479000002145767,413.0923602482157,596092.2758381752,484970.4309314052,,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G9,,9.18,,aa113,tc,YPD,G,9,500.0,0.1134120899253032,905303,0.0021989169718036,0.0122177115409966,7229,591682,467369,0.1039000004529953,0.8947758392837545,529422.7581390904,418190.489230209,413235.3980432126,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G10,,9.18,,nf227,tc,YPD,G,10,500.0,0.186499071143194,4049369,0.0011877959100511,0.0063024395313346,16738,2655797,2189210,0.152999997138977,0.2624297318965202,696960.0946815828,574513.7933651811,569662.1892911269,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G11,,9.18,,aa116,tc,YPD,G,11,500.0,0.1852016261235325,1100769,0.0022673068199956,0.010241724993274,7271,709939,581602,0.123599998652935,0.7478171353986423,530904.5492877767,434931.94158212113,407936.83103320247,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|G12,,9.18,,aa40,tc,YPD,G,12,500.0,0.2025093535216497,1240789,0.0021961197515338,0.0056337535757229,4512,800887,629024,0.1554999947547912,0.9578743707844216,767149.1311944231,602525.9682083001,586676.5790097925,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H1,,9.18,,aa82,tc,YPD,H,1,500.0,0.1748932603080898,1919172,0.0017216043192824,0.005900700860817,7009,1187825,942309,0.1518999934196472,0.6312395592732217,749802.1294937145,594822.7178591903,595821.1583218445,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H2,,9.18,,aa91,tc,YPD,H,2,500.0,0.1929721444738643,964819,0.0024464493723088,0.0056262258699316,3468,616399,494651,0.1565999984741211,1.2374771278864145,762779.6641520578,612119.2987861427,577204.7699547475,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H3,,9.18,,nf164,tc,YPD,H,3,500.0,0.1866282191979354,757208,0.0027052136515971,0.0064565472950688,3191,494227,405016,0.1439999938011169,1.4625770195549237,722845.0526435712,592367.0941520568,541856.1200091448,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H4,,9.18,,aa119,tc,YPD,H,4,500.0,0.1776699001027974,974038,0.0023344421701753,0.0048926817803581,3081,629716,517988,0.1780000030994415,1.225452027760861,771686.7491134583,634769.4449557929,645152.6525959582,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H5,,9.18,,aa118,tc,YPD,H,5,500.0,0.1475676170428748,1249968,0.0019399255960759,0.0045342309251501,3691,814030,670678,0.1665000021457672,1.093577923415199,890205.2369976745,733438.6545202588,702675.3971299417,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H6,,9.18,,aa114,tc,YPD,H,6,500.0,0.1842389617694139,1427814,0.0019738366777621,0.0066451007533639,6140,923989,744354,0.1437000036239624,0.7616981008142408,703800.6664732496,566973.0281334834,521246.5802389107,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H7,,9.18,,aa119,tc,YPD,H,7,500.0,0.1727678970069909,1523087,0.0018602870679526,0.0045245963436621,4369,965611,784281,0.1653999984264373,0.9300161219638104,898033.7975455968,729393.9741498991,644006.0164664885,screen_2,,,0.0,2500.0,,B,,,,,,,
tc|H8,,9.18,,aa44,tc,YPD,H,8,500.0,,0,,,0,0,0,0.1501999944448471,inf,,,,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H9,,9.18,,aa113,tc,YPD,H,9,500.0,0.1137934587725607,1080327,0.0020455923806314,0.011576283201684,8018,692623,549921,0.1081999987363815,0.7746663926123986,536551.7608503774,426005.3172918029,413235.3980432126,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H10,,9.18,,nf227,tc,YPD,H,10,500.0,0.1825482545369794,4179909,0.0011648848542704,0.0065271064003643,17829,2731532,2247419,0.149399995803833,0.2523076698285926,689186.4739822352,567041.0510185057,569662.1892911269,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H11,,9.18,,aa116,tc,YPD,H,11,500.0,0.1912045007398068,1261938,0.0021615965227223,0.0105582766893242,8450,800320,644063,0.1273999959230423,0.6242835623434679,499626.6206147242,402077.94401362096,407936.83103320247,screen_2,,,0.0,2500.0,,A,,,,,,,
tc|H12,,9.18,,aa40,tc,YPD,H,12,500.0,0.1967364331826301,1719626,0.0018533795640499,0.0060733604034125,6629,1091488,846534,0.1523000001907348,0.6656717093282883,726572.6826713148,563513.7347845132,586676.5790097925,screen_2,,,0.0,2500.0,,A,,,,,,,
HU|A2,,9.0,,nf227,HU,YPD,A,2,500.0,0.0403088178357524,483487,0.0034358110540877,0.0683593474613313,19393,283692,193694,0.1261000037193298,1.141841578078299,323931.32096818875,221167.862624298,222062.93850182716,xrn1_dep_rep,,,240.0,1000.0,,A,,,,,,0.0,
HU|A3,,9.0,,nf227,HU,YPD,A,3,500.0,0.1486040939352795,595546,0.0046704071335311,0.0780326006768387,26655,341588,234861,0.1243999972939491,0.842106252772532,287653.3906720637,197777.91663240964,201267.52958186975,xrn1_dep_rep,,,240.0,1000.0,,B,,,,,,0.0,
HU|B2,,9.0,,nf227,HU,YPD,B,2,500.0,0.0167480089848887,740771,0.0018573949107193,0.0539686177239761,24021,445092,303226,0.1467999964952469,0.7918607581841879,352450.8885817166,240112.77026115856,244121.90537606154,xrn1_dep_rep,,,120.0,1000.0,,A,,,,,,0.0,
HU|B3,,9.0,,nf227,HU,YPD,B,3,500.0,0.0184658497453825,752804,0.0019197205696405,0.0509945598428349,23050,452009,311681,0.1389999985694885,0.8715257521659253,393937.48371076776,271638.01796082774,272942.6453160332,xrn1_dep_rep,,,120.0,1000.0,,B,,,,,,0.0,
HU|C2,,9.0,,nf227,HU,YPD,C,2,500.0,0.019277913851191,389810,0.0033829220347894,0.05037193557429,11681,231895,161396,0.1460999995470047,1.6361974493951332,379426.0075274845,264075.72354257695,267294.02864851966,xrn1_dep_rep,,,90.0,1000.0,,A,,,,,,0.0,
HU|C3,,9.0,,nf227,HU,YPD,C,3,500.0,0.0239401662029068,596150,0.0023992583135722,0.0454455043352803,16222,356955,245268,0.1414999961853027,1.2164804243041274,434228.7698574798,298363.7207082247,293642.40753710084,xrn1_dep_rep,,,90.0,1000.0,,B,,,,,,0.0,
HU|D2,,9.0,,nf227,HU,YPD,D,2,500.0,0.017987491372328,586057,0.0020949274029721,0.0484916093010549,17040,351401,250188,0.1441999971866607,1.1363996924073372,399331.9883116307,284313.56624400686,280151.54670720414,xrn1_dep_rep,,,75.0,1000.0,,A,,,,,,0.0,
HU|D3,,9.0,,nf227,HU,YPD,D,3,500.0,0.033017726745921,446530,0.003530763836252,0.0473449698040948,12857,271560,193977,0.1498000025749206,1.4498213307860823,393713.4805882685,281231.9922818919,305537.523434393,xrn1_dep_rep,,,75.0,1000.0,,B,,,,,,0.0,
HU|E2,,9.0,,nf227,HU,YPD,E,2,500.0,0.0176817597113979,557839,0.00228143567742,0.0489694995558187,16537,337700,242775,0.1442999988794326,1.1701536610123453,395160.891323869,284084.0550522721,283955.22590908856,xrn1_dep_rep,,,60.0,1000.0,,A,,,,,,0.0,
HU|E3,,9.0,,nf227,HU,YPD,E,3,500.0,0.0291103356987521,563157,0.0025368737391943,0.0451267365094671,15537,344297,251082,0.1406999975442886,1.277334652627532,439782.48889570136,320715.739251026,307299.88852507365,xrn1_dep_rep,,,60.0,1000.0,,B,,,,,,0.0,
HU|F2,,9.0,,nf227,HU,YPD,F,2,500.0,0.0261941580209544,791981,0.0023534717828199,0.0471705789448428,22609,479303,336211,0.1465000063180923,0.8430376149673112,404070.4579666772,283438.51956577465,266423.6879008708,xrn1_dep_rep,,,40.0,1000.0,,A,,,,,,0.0,
HU|F3,,9.0,,nf227,HU,YPD,F,3,500.0,0.0753091952762938,706440,0.0033274541513192,0.0459706375076598,19730,429187,310238,0.1418000012636184,0.998073741644706,428360.2749552665,309640.4014603703,286321.1731768833,xrn1_dep_rep,,,40.0,1000.0,,B,,,,,,0.0,
HU|G2,,9.0,,nf227,HU,YPD,G,2,500.0,0.0226166436311794,544558,0.0024818833318407,0.0611472324407562,20013,327292,235674,0.1445000022649765,0.9655747505112792,316024.89124433754,227560.8637519952,232239.68772523172,xrn1_dep_rep,,,20.0,1000.0,,A,,,,,,0.0,
HU|G3,,9.0,,nf227,HU,YPD,G,3,500.0,0.031247263539794,548415,0.002853159412055,0.0585356135834252,19099,326280,231495,0.1421000063419342,1.0288717048913034,335700.2598719345,238178.65532381227,248846.41289865298,xrn1_dep_rep,,,20.0,1000.0,,B,,,,,,0.0,
HU|H2,,9.0,,nf227,HU,YPD,H,2,500.0,0.0256412406996466,432695,0.003504582411848,0.0755360604695791,19287,255335,182601,0.1423999965190887,1.0166964114692352,259598.1782224972,185649.7814306938,200500.49271730956,xrn1_dep_rep,,,0.0,1000.0,,A,,,,,,0.0,
HU|H3,,9.0,,nf227,HU,YPD,H,3,500.0,0.0248195328883606,574861,0.0023739649633999,0.0743088669806629,25401,341830,245083,0.1412999927997589,0.7779881743413952,265939.69763511914,190671.67573211217,207071.60335598007,xrn1_dep_rep,,,0.0,1000.0,,B,,,,,,0.0,
HU|A1,,9.0,,nf164,HU,YPD,A,1,500.0,0.0557573277025914,457481,0.0038267253585929,0.0600171445747811,16173,269473,201824,0.1380999982357025,1.2502063207447065,336896.8478700383,252321.64047797964,251389.4750381128,xrn1_dep_rep,,,240.0,1000.0,,A,,,,,,0.0,
HU|B1,,9.0,,nf164,HU,YPD,B,1,500.0,0.0429654054825822,532935,0.0032280872423497,0.0608940984661043,19123,314037,231924,0.1456000059843063,1.0028789874699209,314941.10858809145,232591.70628997387,237238.48242135244,xrn1_dep_rep,,,120.0,1000.0,,A,,,,,,0.0,
HU|C1,,9.0,,nf164,HU,YPD,C,1,500.0,0.1212380381008723,394263,0.0055990599613488,0.0580413389178329,13636,234936,175224,0.1441999971866607,1.4200829245101954,333628.60195272724,248832.61036437447,249702.94340166534,xrn1_dep_rep,,,90.0,1000.0,,A,,,,,,0.0,
HU|D1,,9.0,,nf164,HU,YPD,D,1,500.0,0.0732896223839684,438163,0.0042919135739055,0.055791840082632,14692,263336,201590,0.1456000059843063,1.3053399725964672,343743.00702366326,263143.4850757218,253261.08524669343,xrn1_dep_rep,,,75.0,1000.0,,A,,,,,,0.0,
HU|E1,,9.0,,nf164,HU,YPD,E,1,500.0,0.0604839543025944,492420,0.0038242157434137,0.0576341352330584,16957,294218,223556,0.1438000053167343,1.1451385303372656,336920.3681187696,256002.58928807772,253676.47065778755,xrn1_dep_rep,,,60.0,1000.0,,A,,,,,,0.0,
HU|F1,,9.0,,nf164,HU,YPD,F,1,500.0,0.071607120696785,458730,0.0041186008414016,0.0594905324248379,16196,272245,206286,0.1469999998807907,1.1728456119926205,319301.35363693093,241941.6299155097,248725.3737262186,xrn1_dep_rep,,,40.0,1000.0,,A,,,,,,0.0,
HU|G1,,9.0,,nf164,HU,YPD,G,1,500.0,0.0588482720302895,592009,0.003605209226706,0.0585225061797862,20905,357213,268626,0.1466999948024749,0.910512011717224,325246.7272415447,244587.199659551,241942.309921518,xrn1_dep_rep,,,20.0,1000.0,,A,,,,,,0.0,
HU|H1,,9.0,,nf164,HU,YPD,H,1,500.0,0.0547609804841444,610270,0.0033146156876484,0.0589690166596094,21029,356611,263449,0.1464000046253204,0.9069978099119368,323445.39599050564,238947.66602348984,239794.94947018535,xrn1_dep_rep,,,0.0,1000.0,,A,,,,,,0.0,
aArrest|A2,,9.33,,nf227,αArrest,YPD,A,2,500.0,0.0746288205324231,2197871,0.002012179446435,0.2471012720421286,114164,462013,330399,0.96,0.4949819083365451,228688.0764162922,163541.52753248616,163707.67390665386,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|A3,,9.33,,nf227,αArrest,YPD,A,3,500.0,0.0938398961634114,2254343,0.0021419802085504,0.2514233725985456,121042,481427,361594,0.98,0.4573277651306057,220169.9339835321,165366.97590463623,164022.47666595352,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|A4,,9.33,,nf227,αArrest,YPD,A,4,500.0,0.1123096988409417,2156999,0.002290034531706,0.257620397072103,123817,480618,389090,1.05,0.417272880060704,200548.85706901544,162356.70490281933,161986.4303205836,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|A5,,9.33,,nf227,αArrest,YPD,A,5,500.0,0.0991105914033554,1803290,0.0024034537446102,0.2841073732261586,114518,403080,323599,0.97,0.4883646797163117,196850.0351000509,158034.32199151875,159436.42893568153,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|A6,,9.33,,nf227,αArrest,YPD,A,6,500.0,0.1123773784269959,2132284,0.0024159081024403,0.2800347025762891,126208,450687,359334,0.98,0.4386082288518856,197675.02683656977,157606.84930626347,157669.65672613864,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|A8,,9.33,,nf227,αArrest,YPD,A,8,500.0,0.0631518414518624,2532734,0.0015923978197086,0.0682234921177321,44722,655522,535864,1.45,0.8365665899218004,548387.8041587184,448285.9191418557,458351.8800563175,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|A9,,9.33,,nf227,αArrest,YPD,A,9,500.0,0.1384576882936959,3818776,0.0017421910513774,0.065611669848381,63033,960698,816904,1.43,0.6018464742466456,578192.7041158039,491650.7921979818,475983.34654828615,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|A10,,9.33,,nf227,αArrest,YPD,A,10,500.0,0.182865916758085,3224656,0.0020782261882352,0.067470365612477,54517,808014,692660,1.44,0.6910274420007623,558359.8475208039,478647.067976248,455014.7830359195,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|A11,,9.33,,nf227,αArrest,YPD,A,11,500.0,0.2036754616235416,1405559,0.0032331619984252,0.0756054391189526,26911,355940,298189,1.54,1.3089985893857916,465924.95790597866,390328.9803703598,418712.4358407178,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|A12,,9.33,,nf227,αArrest,YPD,A,12,500.0,0.2064663264837318,1118940,0.0037880584901485,0.0735491299151776,20186,274456,218631,1.53,1.7564995217678203,482081.83274630894,384025.2469436204,387583.4766265864,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
aArrest|B2,,9.33,,nf189,αArrest,YPD,B,2,500.0,0.0193087924507436,932018,0.0018591725404831,0.3950880692626448,76847,194506,139250,0.83,0.8505203815247979,165431.31732886235,118434.96312732813,116509.45507450048,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|B3,,9.33,,nf189,αArrest,YPD,B,3,500.0,0.036275084930181,1403189,0.0019294456148278,0.3674998854338883,104252,283679,213030,0.87,0.5981169191715388,169673.20951366294,127416.8472911129,139573.99486000693,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|B4,,9.33,,nf189,αArrest,YPD,B,4,500.0,0.0482161052899237,1421944,0.002041456828144,0.2997791010372647,93639,312360,240297,0.83,0.6979991217231725,218027.00566145012,167727.09495271317,159549.89226571863,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|B5,,9.33,,nf189,αArrest,YPD,B,5,500.0,0.0982294374186487,646916,0.0047074937152185,0.2466990121713248,32491,131703,95140,0.87,1.9191433029907132,252756.93043378592,182587.2938465365,174125.85981867614,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|B6,,9.33,,nf189,αArrest,YPD,B,6,500.0,0.1190551703681269,929723,0.0040651948846024,0.2462471057863827,48178,195649,147640,0.96,1.1729236286963622,229481.33503081455,173170.4445407309,178319.64952168844,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|B8,,9.33,,nf189,αArrest,YPD,B,8,500.0,0.0521888299471388,85193,0.0182895748052591,0.126170824445887,2721,21566,12137,0.99,20.138448060168017,434305.7708655834,244420.34410625923,232249.5567388667,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|B9,,9.33,,nf189,αArrest,YPD,B,9,500.0,0.0568333495576121,158782,0.012002118176125,0.1330580468688356,5059,38021,24302,1.13,9.489571726197246,360803.0066017455,230615.57209004543,256173.80803141155,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|B10,,9.33,,nf189,αArrest,YPD,B,10,500.0,0.0498974268951326,652522,0.0033550407619215,0.1484096709954281,21165,142612,114599,1.02,2.512877345599237,358366.4640105984,287973.23092832696,296949.9233218139,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|B11,,9.33,,nf189,αArrest,YPD,B,11,500.0,0.0978944980220925,1482214,0.0026438942898739,0.1148568285427124,39883,347241,288339,1.05,1.295426025887626,449825.02865524514,373521.8448784122,340995.3323395846,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|B12,,9.33,,nf189,αArrest,YPD,B,12,500.0,0.1524190948359929,1057284,0.0036526144474003,0.1096373242033593,28244,257613,204632,1.08,1.7784422912503213,458149.853975869,363926.20294313575,368315.18251216196,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
