gene_id	log2FC_ccr4_60	log2FC_not1_60	log2FC_xrn1_60	log2FC_dcp2_chapp_60	log2FC_pop2_60	not1_sensitive	xrn1_sensitive	ccr4_sensitive	pop2_sensitive	dcp2_sensitive
YDR166C	-0.14392979290936794	0.703897892480543	0.8662289980397219	0.03384345497179399	-0.027604461394601647	FALSE	FALSE	FALSE	FALSE	FALSE
YDR167W	-0.21359547309928928	0.940791002226809	1.1099921243385162	0.27753397552890896	-0.3156337654638016	TRUE	FALSE	FALSE	FALSE	FALSE
YDR168W	-0.5025003405291836	1.011267543608813	1.300719891651344	0.6254718906647673	0.20764737705703135	TRUE	FALSE	FALSE	FALSE	FALSE
YDR169C	-0.20645087746742632	0.2869943047779752	0.761410351135751	0.45371796744290344	-0.1654653532516126	FALSE	FALSE	FALSE	FALSE	FALSE
YDR170C	-0.5618788876081148	-0.37274388891033955	0.7454882423869448	0.640276609699958	-0.5928246184941267	FALSE	FALSE	FALSE	FALSE	FALSE
YDR171W	-0.13818910495480627	1.855072994109391	-0.18397623934762702	0.16370338439200924	0.046542585937030555	TRUE	FALSE	FALSE	FALSE	FALSE
YDR172W	-0.37732140635136197	0.19913172227879097	0.9595664231409994	0.018960284651939982	-0.12480920481651776	FALSE	FALSE	FALSE	FALSE	FALSE
YDR173C	0	0.4694852833012204	0.8182432382003401	0.8898170822495771	-0.04836302156139917	FALSE	FALSE	FALSE	FALSE	TRUE
YDR174W	-0.29898196458352033	0.13948704904112144	1.108145901979984	0.744619166709641	-0.2811268652800783	FALSE	FALSE	FALSE	FALSE	FALSE
YDR175C	0.13926851581044605	1.0429521451845472	0.7988167773686908	0.1761569551538273	-0.05515481419623749	TRUE	FALSE	FALSE	FALSE	FALSE
YDR176W	-0.12332829380734504	0.26303440583379406	0.9316208369048856	0.2202495393369975	-0.4513793463425642	FALSE	FALSE	FALSE	FALSE	FALSE
YDR177W	-0.08704765160428002	0.644559267624726	1.0502613851424583	0.4405153268121396	0.040689093675978304	FALSE	FALSE	FALSE	FALSE	FALSE
YDR178W	0.14928870874801345	0.15919859484925394	0.18671421064627966	0.21794651630525558	0.3331836495067631	FALSE	FALSE	FALSE	FALSE	FALSE
YDR179C	0.658963082164933	0.15200309344505006	1.5840320298466646	0.6214883767462702	-0.6076825772212398	FALSE	TRUE	TRUE	FALSE	FALSE
YDR179W-A	-0.7224660244710913	0.017073513358941406	2.046404577619283	0.47916783669855956	-0.44838944784571205	FALSE	TRUE	FALSE	FALSE	FALSE
YDR180W	0.6780719051126377	0.741892706674011	1.4051550020046848	0.6586195424464653	-0.058938250374351284	FALSE	FALSE	TRUE	FALSE	FALSE
YDR181C	-0.14438990933517495	0.04147663597615929	1.1689445536645635	0.3119440063147403	-0.2700891633677442	FALSE	FALSE	FALSE	FALSE	FALSE
YDR182W	-0.14373547746144968	0.1398173895881814	0.3786542595720906	0.408639728080693	-0.10912172238011233	FALSE	FALSE	FALSE	FALSE	FALSE
YDR182W-A	-0.11053647614966565	0.21689262418907307	0.11886342832308151	0.3575520046180837	-0.24184478400262044	FALSE	FALSE	FALSE	FALSE	FALSE
YDR183C-A	-0.1630055875025217	0.30812229536233193	2.0404649903842724	0.4639470997597903	0.2698778104460526	FALSE	TRUE	FALSE	FALSE	FALSE
YDR183W	0.2313255461064558	0.8353692982272006	1.1904619324450074	0.47916783669855956	0.00382171095240828	TRUE	FALSE	FALSE	FALSE	FALSE
YDR184C	-0.16688379308752352	0.35917949018393425	2.032701242836144	0.49254686649975954	0.2770276779132935	FALSE	TRUE	FALSE	FALSE	FALSE
YDR185C	-0.289506617194985	0.070389327891398	0.4997423679039636	0.43295940727610605	-0.47804729680464425	FALSE	FALSE	FALSE	FALSE	FALSE
YDR186C	0.1754620662690392	0.09479775454425139	0.37074332732337467	0.4630428721896762	0.042784866496796616	FALSE	FALSE	FALSE	FALSE	FALSE
YDR188W	0.20714010601966668	0.27490276006147474	0.648254599513089	0.42523881212965814	0.42777585110013383	FALSE	FALSE	FALSE	FALSE	FALSE
YDR189W	-0.5963973957834399	0.40632028217773514	0.40013182260261193	0.04524075484032527	0.18456034781070907	FALSE	FALSE	FALSE	FALSE	FALSE
YDR190C	-0.17897014104531975	0.7945323154135627	0.6586712743122943	0.3092698720164155	-0.07869332925093919	TRUE	FALSE	FALSE	FALSE	FALSE
YDR191W	0.10691520391651217	0.7938506577078566	0.9082607814092662	-0.3048545815284209	0.08572987402588404	TRUE	FALSE	FALSE	FALSE	FALSE
YDR192C	0.6844981742720707	1.063846482024626	0.4467142244929025	0.36698536987270236	0.09883601541843862	TRUE	FALSE	TRUE	FALSE	FALSE
YDR194C	0.1505596765753817	0.670982480326319	1.8177777204674495	0.34973763403992164	0.1608002670672298	FALSE	TRUE	FALSE	FALSE	FALSE
YDR195W	0.22847718379742557	0.2310746644362486	1.2442361032897327	0.23544857416189424	-0.030796515957730954	FALSE	FALSE	FALSE	FALSE	FALSE
YDR196C	0.20858662181141732	0.18009381916060407	0.8710354175229279	0.45407685573572915	-0.03072651563226357	FALSE	FALSE	FALSE	FALSE	FALSE
YDR197W	-0.19410751602088183	0.6780719051126377	0.9899854169514776	0.2892293091612837	0.31739487814610096	FALSE	FALSE	FALSE	FALSE	FALSE
YDR198C	-0.24100809950379493	0.16992500144231237	1.4417054497409243	0.13058410981014443	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR200C	-0.3392596523920844	0.5063837750164113	1.2477555832341283	0.7842713089445628	-0.009901857956686471	FALSE	FALSE	FALSE	FALSE	TRUE
YDR201W	-0.18259141327847309	0.24374306722503347	0.9051710910410545	-0.24938140356047192	-0.1296352804165953	FALSE	FALSE	FALSE	FALSE	FALSE
YDR202C	-0.23446525363702297	0.7451861009711747	1.1517043678945702	0.3926696862503893	0.18839175010112022	FALSE	FALSE	FALSE	FALSE	FALSE
YDR204W	-0.047916785811981846	0.5849625007211562	-0.0031940083656759113	0.4780472968046439	0.059533323309618906	FALSE	FALSE	FALSE	FALSE	FALSE
YDR205W	0.16438681790088255	0.5563933485243854	1.0105847506411658	0.6207725766616835	0.23847115279398123	FALSE	FALSE	FALSE	FALSE	FALSE
YDR206W	0.3327079336406052	-0.04629365227393495	1.542867843493063	0.7669781632326457	-0.014646775964401499	FALSE	TRUE	FALSE	FALSE	TRUE
YDR207C	-0.10691520391651173	0.08693563677128104	1.2596395576478034	0.24511249783653138	-0.23061292814141635	FALSE	FALSE	FALSE	FALSE	FALSE
YDR208W	-0.18274904179989593	0.45183989633712435	1.3420443347179518	0.36948949332449865	0.07077307441338095	FALSE	FALSE	FALSE	FALSE	FALSE
YDR210W	-0.7722511211016881	0.3532535522828717	1.4112357707357193	0.4958685738918878	-0.27356507332596314	FALSE	FALSE	FALSE	FALSE	FALSE
YDR211W	0.013805799525030428	0.09966188806837253	1.1830731002743	0.771965789883802	0.034433497063874094	FALSE	FALSE	FALSE	FALSE	TRUE
YDR212W	-0.616150378474423	-0.11018291775042288	1.0010874462055803	0.3382219022280131	-0.023490615978466026	FALSE	FALSE	FALSE	FALSE	FALSE
YDR213W	0	-0.16992500144231246	0.786747566893587	0.4288432988038742	-0.18057224564182092	FALSE	FALSE	FALSE	FALSE	FALSE
YDR214W	-0.29956028185890743	0.39861282931023956	0.050749832651943626	0.7940424359382655	-0.14759365279584094	FALSE	FALSE	FALSE	FALSE	TRUE
YDR216W	-0.1520030934450501	-0.05950101174866183	0.05562205212892266	0.261492241025388	0.4233051152624446	FALSE	FALSE	FALSE	FALSE	FALSE
YDR217C	0.12553088208385882	0.506959988719883	1.6240935888881427	0.4376491961792153	0.03747470541866296	FALSE	TRUE	FALSE	FALSE	FALSE
YDR219C	-0.3219280948873623	1.0186156781673468	1.708254910609016	-0.041820175694627225	-0.04439411935845356	TRUE	TRUE	FALSE	FALSE	FALSE
YDR221W	0.6780719051126377	0.36257007938470837	-0.01911191008531661	0.5305147166987798	-0.03796785019902017	FALSE	FALSE	TRUE	FALSE	FALSE
YDR222W	-0.2630344058337938	-0.13750352374993496	0.6621303612436165	0.3541085006365122	0.2439255828860891	FALSE	FALSE	FALSE	FALSE	FALSE
YDR224C	-0.11334147307594497	0.5184533311337739	0.9853424040268828	0.0915502373384709	-0.2474245889433833	FALSE	FALSE	FALSE	FALSE	FALSE
YDR225W	-0.44119681251141285	0.7840884881184407	1.0213175455430406	0.12654104246036826	-0.10652992015380225	TRUE	FALSE	FALSE	FALSE	FALSE
YDR226W	-0.6415460290875242	-0.2918862524324466	0.2794282329390285	0.03365931135123026	-0.3753562343405517	FALSE	FALSE	FALSE	FALSE	FALSE
YDR227W	-0.18057224564182092	0.04157910375139963	1.4154552237630111	0.35989594508638295	0.15200309344505006	FALSE	FALSE	FALSE	FALSE	FALSE
YDR228C	0.4739311883324125	0.45046146513274465	1.4207033455332152	0.7428421605028755	0.225066555634773	FALSE	FALSE	FALSE	FALSE	FALSE
YDR229W	0.27753397552890896	0.4567367905592317	0.5946450541184952	-0.01861567816734691	0.29765908012421677	FALSE	FALSE	FALSE	FALSE	FALSE
YDR231C	-0.010053664663923071	0.38756563243797654	0.4749524954226554	0.33985000288462475	0.20328359838874313	FALSE	FALSE	FALSE	FALSE	FALSE
YDR232W	-0.3081222953623318	-0.14201900487242788	0.24276569774053672	-0.14086253583984967	0.05324202127697953	FALSE	FALSE	FALSE	FALSE	FALSE
YDR233C	0.19332936253995453	-0.02518413177736702	0.6102313797046173	0.6070027122104616	-0.09827110950725935	FALSE	FALSE	FALSE	FALSE	FALSE
YDR234W	0.19918792380916778	-0.11765158865427278	0.2895936444935118	0.33008661827452623	0.2289604717392642	FALSE	FALSE	FALSE	FALSE	FALSE
YDR235W	-0.18903382439001687	0.734946426529554	1.1711119163927552	0.29956028185890793	-0.1642293957783094	FALSE	FALSE	FALSE	FALSE	FALSE
YDR236C	-0.2053762628554676	0.6524612614336	1.6474140091879128	0.6620097133838974	-0.19764575900076264	FALSE	TRUE	FALSE	FALSE	FALSE
YDR237W	0.03441003078583124	0.4321110126377851	1.0319675814403562	0.3767380215348305	0.10701196090262476	FALSE	FALSE	FALSE	FALSE	FALSE
YDR238C	0.062275700918391706	0.2978862828109582	0.3901910397625823	-0.006572653923486959	0.09468411261500889	FALSE	FALSE	FALSE	FALSE	FALSE
YDR239C	0.07108309806148268	0.3617954780018643	0.5845897594606175	0.28745587763022296	-0.29526014442528237	FALSE	FALSE	FALSE	FALSE	FALSE
YDR240C	-0.6076825772212398	0.8300749985576875	1.1507221986153762	-0.065095028221885	0.11196843164279709	TRUE	FALSE	FALSE	FALSE	FALSE
YDR242W	0	-0.12553088208385882	1.6405548266844734	0.6166713604484942	-0.2801079191927352	FALSE	TRUE	FALSE	FALSE	FALSE
YDR243C	0	0.19264507794239583	0.15271889352963652	0.2775339755289087	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR244W	-0.36257007938470825	0.4601040470069112	0.6143562857159652	-0.1520030934450501	0.04775313144836827	FALSE	FALSE	FALSE	FALSE	FALSE
YDR245W	0.2175430216750519	0.4600062372934337	1.741630434729722	0.3194208432175613	-0.2966321225621357	FALSE	TRUE	FALSE	FALSE	FALSE
YDR246W	-0.6761103887793515	0.3247566574991341	0.5454524857137303	0.5746941652673292	0.0035843373490388186	FALSE	FALSE	FALSE	FALSE	FALSE
YDR246W-A	0.052467419894135794	-0.09310940439148147	0.053706152874142696	-0.1825914132784729	-0.38702312310924736	FALSE	FALSE	FALSE	FALSE	FALSE
YDR248C	0.06140054466414327	-0.23101413050723896	1.058559624969818	0.3874516676069441	-0.43894747711570387	FALSE	FALSE	FALSE	FALSE	FALSE
YDR249C	0.025995208532944354	0.4250911639427668	1.4073288072386498	0.8744691179161412	0.2373945846756947	FALSE	FALSE	FALSE	FALSE	TRUE
YDR251W	0.03206120923229828	0.7282483770650969	1.3103640394902982	0.4564600521060067	-0.5334322000810743	FALSE	FALSE	FALSE	FALSE	FALSE
YDR252W	-0.2630344058337938	0	-0.04157910375139944	NA	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR253C	-0.19264507794239588	0.22239242133644802	0.1306624493321319	0.30854906508616253	-0.16992500144231246	FALSE	FALSE	FALSE	FALSE	FALSE
YDR256C	0	0	0.06123762952186737	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
YDR257C	-0.7004397181410921	0.16992500144231237	1.2033111699368588	0	-0.5109619192773792	FALSE	FALSE	FALSE	FALSE	FALSE
YDR258C	0.04871528503302834	0.8737237316733193	0.12306942922197507	0.7414252423569062	-0.17140393036822543	TRUE	FALSE	FALSE	FALSE	FALSE
YDR259C	0	0.22239242133644802	0.3376954107456789	0.15200309344505006	-0.0365258760251142	FALSE	FALSE	FALSE	FALSE	FALSE
YDR260C	-0.18708555260049525	0.710493382805015	0.772785195206709	0.37184975787273045	-0.0058173265953144005	FALSE	FALSE	FALSE	FALSE	FALSE
YDR261C	-0.43764919617921516	-0.24792751344358538	0.4354379178317387	0.27096929694486604	-0.39404831085787606	FALSE	FALSE	FALSE	FALSE	FALSE
YDR262W	-0.765534746362977	0.6626418645430318	1.102972696964846	0.09515723304034034	0.422975318703484	FALSE	FALSE	FALSE	FALSE	FALSE
YDR263C	-0.5849625007211563	0.2630344058337938	0.6135316529179269	0.7920069577241682	-0.3219280948873623	FALSE	FALSE	FALSE	FALSE	TRUE
YDR264C	0.15693020595285462	-0.1183054775707545	0.9283006461195387	0.5884430694561179	-0.33597586937299506	FALSE	FALSE	FALSE	FALSE	FALSE
YDR265W	-0.1154772174199359	0.10256973364054776	1.3097094207958833	1.2529807411698708	0.2789759497028154	FALSE	FALSE	FALSE	FALSE	TRUE
YDR266C	-0.3730935455359329	0.4017889519814236	0.8258391365931387	0.36451750282676026	-0.19921740990469514	FALSE	FALSE	FALSE	FALSE	FALSE
YDR267C	-0.607853340675412	1.0643396410505526	1.4373819732033521	0.8802721448990942	-0.24735278360152452	TRUE	FALSE	FALSE	FALSE	TRUE
YDR268W	0.19347972942120922	0.2630344058337938	0.8249566651568822	0.4740783946016986	0.09842205324020595	FALSE	FALSE	FALSE	FALSE	FALSE
YDR270W	-0.16992500144231246	0.7369655941662062	0.06730592886976863	-0.19264507794239588	0.4212964897505262	FALSE	FALSE	FALSE	FALSE	FALSE
YDR272W	0.05241975507077642	0.6207125256703582	0.6061179404470496	0.44360665147561507	-0.03892304363433227	FALSE	FALSE	FALSE	FALSE	FALSE
YDR275W	-0.3795549124694176	0.4052895227272816	1.916761988732116	1.3594332462238887	-0.09953567355091457	FALSE	TRUE	FALSE	FALSE	TRUE
YDR276C	-0.013631383181820745	-0.03228888313864325	0.48930672421396354	0.0077273620246110074	-0.5499791460177423	FALSE	FALSE	FALSE	FALSE	FALSE
YDR277C	0.18057224564182056	0.11155507171229959	-0.01664339988625253	-0.01837852931485468	-0.4165102730163542	FALSE	FALSE	FALSE	FALSE	FALSE
YDR279W	-0.024453043724538905	0.06711419585853703	0.7759907511482694	0.3290175196736816	-0.023925839245480494	FALSE	FALSE	FALSE	FALSE	FALSE
YDR280W	-0.5538821293683351	1.0895493338327185	1.3198666661080283	0.4149539688940313	0.3081497645418126	TRUE	FALSE	FALSE	FALSE	FALSE
YDR281C	0	0.12928301694496647	0.47881139567367315	0.12928301694496647	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR283C	-0.725530699103923	0.4383700031094679	1.0693060437781217	0.5716951942236616	-0.2528678274684842	FALSE	FALSE	FALSE	FALSE	FALSE
YDR284C	-0.3231553982713643	0.6222210812012723	0.8963619608086705	0.6241090769054058	-0.3372411503818665	FALSE	FALSE	FALSE	FALSE	FALSE
YDR285W	0.19264507794239583	0.08488889758651294	1.4016552873580965	0.6755650495020628	-0.24792751344358557	FALSE	FALSE	FALSE	FALSE	FALSE
YDR286C	-0.43295940727610627	0.5655971758542251	1.0276718800874622	0.23847115279398123	-0.47659216979547997	FALSE	FALSE	FALSE	FALSE	FALSE
YDR287W	0.8424587230135201	0.9219974879987268	-0.07794006713183284	0.6337448738074358	0.12841627312743442	TRUE	FALSE	TRUE	FALSE	FALSE
YDR288W	-0.37550913509220635	0.5765476784682693	1.4582700879741894	0.6713772525386293	-0.12029423371771159	FALSE	FALSE	FALSE	FALSE	FALSE
YDR289C	-0.08843796466758391	0.3051034722460033	0.42802648127641324	-0.14222207265246462	0.013115499790257997	FALSE	FALSE	FALSE	FALSE	FALSE
YDR291W	-1.6017132519074588e-16	0.0630097975258005	1.0371165832768496	1.0418201756946273	-0.0016021045965015474	FALSE	FALSE	FALSE	FALSE	TRUE
YDR292C	-0.27635289069758256	0.6016798956660904	1.4993756447911402	0.6800742580237854	-0.056538994556393565	FALSE	FALSE	FALSE	FALSE	FALSE
YDR293C	-0.19111922371143578	-0.016301812329100215	1.0953754417387207	1.1456842081371128	-0.5300268252362712	FALSE	FALSE	FALSE	FALSE	TRUE
YDR294C	-0.023196575180270938	0.5096154530337906	0.09525488935462198	0.7490384264667812	0.2082419329934141	FALSE	FALSE	FALSE	FALSE	FALSE
YDR295C	-0.21572869105543707	1.0916774488983498	0.7193767405478508	0.2965869655448204	-0.14438990933517462	TRUE	FALSE	FALSE	FALSE	FALSE
YDR296W	-0.11046676726673318	1.0709665213541433	-0.12812012482181492	0.485509034357984	0.20185651647387926	TRUE	FALSE	FALSE	FALSE	FALSE
YDR297W	-0.5229854126459582	0.18048669430068137	0.36344702811216495	0.03533307311228089	-0.350666852865337	FALSE	FALSE	FALSE	FALSE	FALSE
YDR298C	-0.046542585937030194	0.5590838688955507	0.6464520209961007	1	-0.09447753634881438	FALSE	FALSE	FALSE	FALSE	TRUE
YDR299W	-0.12723518829610778	0.7383438555950234	0.9455265148358645	-0.018108074207068257	-0.1877582945296309	FALSE	FALSE	FALSE	FALSE	FALSE
YDR300C	0.4656063236814807	0.4117334359056098	0.9615885230363216	0.11213571033054794	0.3274136339710917	FALSE	FALSE	FALSE	FALSE	FALSE
YDR301W	0.7369655941662062	0.3670159844159002	0.7149104624724982	-0.018520087970797895	-0.06308670229624913	FALSE	FALSE	TRUE	FALSE	FALSE
YDR302W	0.04496177431005747	0.5220161560153201	1.2626607123683748	0.3104815682362538	0.3514320891974456	FALSE	FALSE	FALSE	FALSE	FALSE
YDR303C	-0.2775339755289088	0.14438990933517493	0.9921442245939877	0.23446525363702297	-0.34249492204292814	FALSE	FALSE	FALSE	FALSE	FALSE
YDR304C	-0.24972098952150087	0.36078650647563815	0.26792688212444193	0.4735644169967925	-0.5116638694746842	FALSE	FALSE	FALSE	FALSE	FALSE
YDR305C	-0.36828373057910196	0.6544850847950219	0.8571293474438986	0.7192635924327471	0.24726708997547728	FALSE	FALSE	FALSE	FALSE	FALSE
YDR306C	-0.0995356735509144	0.025995208532944354	0.5338103417044734	0.26688673132940055	0.1330882332619411	FALSE	FALSE	FALSE	FALSE	FALSE
YDR307W	0.5000736031346432	-0.01318877175654025	0.6636199577595652	0.41503749927884376	-0.4428296513001676	FALSE	FALSE	TRUE	FALSE	FALSE
YDR308C	-0.16639762794698726	0.5115692419724728	0.9867677433889659	0.16331158398422915	0.13412157388134782	FALSE	FALSE	FALSE	FALSE	FALSE
YDR309C	-0.22239242133644782	0.46818409264626115	1.5841962916421821	0.48975924796627446	0.04963478012043746	FALSE	TRUE	FALSE	FALSE	FALSE
YDR310C	-0.37681533259283095	0.35049724708413316	0.8621725265219005	0.736468883870066	-0.25432528464173626	FALSE	FALSE	FALSE	FALSE	FALSE
YDR311W	0.12382858685285857	0.42380770890657576	1.2104087295741255	0.07490480901389084	0.04861870522017871	FALSE	FALSE	FALSE	FALSE	FALSE
YDR312W	0.09953567355091437	1.1563246993951437	1.3928758493546847	0.28692345618098236	0.1236843082363153	TRUE	FALSE	FALSE	FALSE	FALSE
YDR313C	-0.14755718841385784	0.18442457113742727	0.6932670512355216	0.3410369178350669	-0.17920281503032306	FALSE	FALSE	FALSE	FALSE	FALSE
YDR314C	0	0	1.0771678605224602	0	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR315C	0.295455883526171	0.43295940727610605	0.9747507023164754	0.4938146126629606	-0.4890380807226206	FALSE	FALSE	FALSE	FALSE	FALSE
YDR316W	-0.02569753764230933	0.7167523732766975	0.6481986873616488	0.23961774140262537	0.4545658634654811	FALSE	FALSE	FALSE	FALSE	FALSE
YDR317W	0	0	0.3712558072509306	0	0	FALSE	FALSE	FALSE	FALSE	FALSE
YDR318W	0	0.32192809488736235	1.3995732387815603	-0.00846157874819602	0.3770696490798231	FALSE	FALSE	FALSE	FALSE	FALSE
YDR319C	-0.10065621344482971	0.7189056226212152	1.3568671268264947	0.9219974879987272	-0.24792751344358557	FALSE	FALSE	FALSE	FALSE	TRUE
YDR320C	-0.2301197833610586	0.5563933485243854	0.81908421463971115	0.6633085524408976	0.10516754163024454	FALSE	FALSE	FALSE	FALSE	FALSE
YDR320C-A	-0.07281199015825393	0.597919905607866	0.6932743117563079	0.40947797393694313	-0.20703617024801735	FALSE	FALSE	FALSE	FALSE	FALSE
YDR320W-B	0	0	0.4660615023033106	0.3219280948873626	-0.2630344058337938	FALSE	FALSE	FALSE	FALSE	FALSE
YDR321W	-0.8059229665644727	-0.14844527403186114	0.3059114984442945	-0.08844440957184325	-0.5547336972722806	FALSE	FALSE	FALSE	FALSE	FALSE
YDR322C-A	-0.3919638643795182	0.5232350326014323	0.821060389736905	0.08611767095158966	-0.03820245383249804	FALSE	FALSE	FALSE	FALSE	FALSE
YDR322W	0.253756592245783	0.7697426034830914	0.3916820548061141	-0.027221468735023988	0.2756080869645644	TRUE	FALSE	FALSE	FALSE	FALSE
YDR324C	-0.3715922093139395	0.6090711192349619	1.1770966568445664	0.02635132694695214	-0.2650535734704459	FALSE	FALSE	FALSE	FALSE	FALSE
YDR325W	0.2845675673834352	0.6584915361431214	1.0610998767096367	0.04629365227393486	-0.45810622117072985	FALSE	FALSE	FALSE	FALSE	FALSE
YDR326C	-0.2795225286223628	0.5376041414850992	1.1100058154059997	0.5252289649908665	0.5655971758542251	FALSE	FALSE	FALSE	TRUE	FALSE
YDR327W	-0.4150374992788438	0	0.08298936467103137	0.09310940439148145	0.41503749927884376	FALSE	FALSE	FALSE	FALSE	FALSE
YDR328C	-0.22751680722215709	0.044840736946445206	0.5906578894521376	0.37078259676120606	-0.4195516959500521	FALSE	FALSE	FALSE	FALSE	FALSE
YDR329C	-0.2476735401939394	0.7179198384756592	0.7849677178364547	0.6117667095618676	0.11345804978328387	FALSE	FALSE	FALSE	FALSE	FALSE
YDR330W	-0.08488889758651305	0.5496294276088755	0.22037042375123642	0.5391588111080312	0.5325683754667543	FALSE	FALSE	FALSE	TRUE	FALSE
YDR331W	-0.01987120286098277	0.6996618950940826	1.4687610751434033	0.688162256703056	-0.17745609530545065	FALSE	FALSE	FALSE	FALSE	FALSE
YDR332W	-0.1069152039165119	0.37851162325372983	1.810061472462724	0.6880559936852596	0.09310940439148145	FALSE	TRUE	FALSE	FALSE	FALSE
YDR333C	0.4911404783646351	1.1858138739456758	1.2846307257523146	0.5915053465879282	-0.07575583764121353	TRUE	FALSE	FALSE	FALSE	FALSE
YDR334W	0.10570234546686183	0.4923045734232946	0.5786883498383761	-0.02342088840175199	0.12093630800660876	FALSE	FALSE	FALSE	FALSE	FALSE
YDR335W	-0.14438990933517462	0.38163434101162985	0.46260443326837997	0.8599129670573964	0.22783656002657549	FALSE	FALSE	FALSE	FALSE	TRUE
YDR336W	0.11547721741993588	0.655351828612554	2.3017432194843486	1.2396504107573871	-0.13846993779135716	FALSE	TRUE	FALSE	FALSE	TRUE
YDR337W	-0.1420190048724277	0.6169728956237771	0.8513450412987977	0.27412145398881305	0.4246310475169596	FALSE	FALSE	FALSE	FALSE	FALSE
YDR338C	0.02153316154964145	0.46712601042729796	1.0660782972076688	0.37550913509220624	0.07865694387499855	FALSE	FALSE	FALSE	FALSE	FALSE
YDR339C	-0.2594940481285458	0.6827837442632264	1.8316995065225599	0.3602334965715188	-0.07799222456208317	FALSE	TRUE	FALSE	FALSE	FALSE
YDR341C	-0.3387449403856281	-0.15324626029568192	0.6356292658023995	-0.10531664969103438	-0.02457313346374727	FALSE	FALSE	FALSE	FALSE	FALSE
YDR342C	-0.2654456410858848	-0.015006908219867016	-0.05504054326750495	-0.11675583957619388	-0.17079085873773908	FALSE	FALSE	FALSE	FALSE	FALSE
YDR343C	-0.25316088506342616	-0.020064593692029228	-0.5803174521958401	-0.04945831448776308	-0.2629473276235614	FALSE	FALSE	FALSE	FALSE	FALSE
YDR345C	-0.45332021090226715	-0.49321685910033375	0.13425232988018887	-0.3396707975065026	-0.6570509291410024	FALSE	FALSE	FALSE	FALSE	FALSE
YDR346C	-0.682456274104942	0.24961389007147222	1.070516510422525	0.31143973578801243	-0.45295781407641117	FALSE	FALSE	FALSE	FALSE	FALSE
YDR347W	-0.2759090137942624	0.8751182495540392	0.32647092541964245	0.7047986632996371	0.10236171762967777	TRUE	FALSE	FALSE	FALSE	FALSE
YDR348C	0.3227690713267333	0.31513892922472325	0.6045139085032487	0.4397935983644149	-0.1584650945468977	FALSE	FALSE	FALSE	FALSE	FALSE
YDR349C	-0.4510732461873396	-0.09509461307840131	0.9839568412997711	0.8899772126721721	-0.43295940727610627	FALSE	FALSE	FALSE	FALSE	TRUE
YDR350C	-0.25481389902882534	0.35733343101856085	1.0691461610407655	0.27803656917304054	-0.4099842715525582	FALSE	FALSE	FALSE	FALSE	FALSE
YDR351W	-0.2788593729954764	0.6129768768907526	2.2658940599730344	0.8620608141477388	-0.07205493712880731	FALSE	TRUE	FALSE	FALSE	TRUE
YDR352W	-0.40791165726600975	0.6013224124417991	1.8722658088184863	0.724718533854926	-0.05046863376813798	FALSE	TRUE	FALSE	FALSE	FALSE
YDR353W	-0.11702324321686383	0.059200738415525506	0.5239433835623487	0.11147528686243957	0.1526685487195372	FALSE	FALSE	FALSE	FALSE	FALSE
YDR354W	-0.14951354141935178	0.5220393385378763	0.5244639223514042	0.5765253256239793	-0.4547887720945184	FALSE	FALSE	FALSE	FALSE	FALSE
YDR356W	0.1528156505157491	0.40335569423120843	0.6860386476217565	0.5208321633014408	0.08406426478847426	FALSE	FALSE	FALSE	FALSE	FALSE
YDR357C	-0.31882218401954077	0.28083431518053403	1.0656078822651303	0.3345876668588282	-0.6041247578080509	FALSE	FALSE	FALSE	FALSE	FALSE
YDR358W	-0.5145731728297581	0.8813555035013809	0.47586928182009136	0.26355816515735	0.27915407119707064	TRUE	FALSE	FALSE	FALSE	FALSE
YDR359C	-0.28010791919273537	0.4694852833012199	0.6622682268886052	0.14017765804826018	-0.3954847018574432	FALSE	FALSE	FALSE	FALSE	FALSE
YDR361C	-0.3151464383530842	0.7887392438902572	1.0283647436555194	0.07804741450647915	0.22377497538656657	TRUE	FALSE	FALSE	FALSE	FALSE
YDR362C	-0.36257007938470825	0.15200309344505006	1.0659975587742399	0.777607578663552	0.07400058144377678	FALSE	FALSE	FALSE	FALSE	TRUE
YDR363W	0	0	0.3446481713874458	0	-0.1520030934450501	FALSE	FALSE	FALSE	FALSE	FALSE
YDR363W-A	-0.014172899112301776	0.6878861949395936	1.3190208278360902	-0.017540340062905085	0.0748660166556326	FALSE	FALSE	FALSE	FALSE	FALSE
YDR364C	-0.3692338096657193	0.3436528660420785	1.7453647280449618	0.9068905956085184	-0.06613846367080638	FALSE	TRUE	FALSE	FALSE	TRUE
YDR365C	-0.1673347472010408	0.004738455608682192	0.8856450743028799	0.10691520391651217	-0.15353056319164365	FALSE	FALSE	FALSE	FALSE	FALSE
YDR366C	0	NA	0.289506617194985	0	0	FALSE	FALSE	FALSE	FALSE	FALSE
