name	hl_wt_mean	hl_upf3_mean	log2FC_upf3_hl	nmd_sensitive
YBR066C	6.50541605866667	10.0324738346667	0.624964159853524	FALSE
YBR067C	16.97770795	18.9643099066667	0.159645171120167	FALSE
YBR068C	5.319679818	5.66793172333333	0.091482964353334	FALSE
YBR069C	7.03547575766667	8.80836409566667	0.32422611859803	FALSE
YBR070C	14.39163896	18.5033015333333	0.362551813376234	FALSE
YBR071W	5.944360057	5.527019022	-0.105019926492661	FALSE
YBR072W	26.2044985966667	27.3215077966667	0.0602225997224875	FALSE
YBR073W	9.08277943766667	10.99303816	0.275384408970749	FALSE
YBR074W	14.9559555833333	15.82400878	0.0813950399396361	FALSE
YBR077C	5.740920765	11.3496902216667	0.983298872068375	TRUE
YBR078W	17.4831759233333	17.45100898	-0.00265683042964208	FALSE
YBR079C	11.9656442733333	11.473398965	-0.060605229481664	FALSE
YBR080C	11.9855923273333	14.2494777233333	0.249607833440046	FALSE
YBR081C	8.143506717	7.523853261	-0.114178462558688	FALSE
YBR082C	21.7232753266667	19.8724986866667	-0.128468359312206	FALSE
YBR083W	4.26793193666667	6.839638149	0.680382832559432	FALSE
YBR084C-A	24.1954566733333	24.8255959	0.037092178438619	FALSE
YBR084W	16.9312452466667	19.4308360433333	0.198659893159607	FALSE
YBR085C-A	12.0764139233333	16.0055480833333	0.4063799687265	FALSE
YBR085W	10.2665599753333	11.6444804706667	0.181693416187202	FALSE
YBR086C	10.7431663533333	12.90066593	0.264026275042596	FALSE
YBR087W	6.24084408133333	10.8850113763333	0.802529841782617	FALSE
YBR088C	9.99451808433333	10.6518627146667	0.0918968298773488	FALSE
YBR089C-A	10.8590750666667	13.4416112266667	0.307804856986184	FALSE
YBR091C	7.43221033833333	7.841256523	0.0772935258042864	FALSE
YBR092C	17.0439037966667	16.5478003266667	-0.0426163588707146	FALSE
YBR093C	9.65336687466667	11.7644691576667	0.285332109556112	FALSE
YBR094W	11.7283332133333	10.1872547016667	-0.203232676344274	FALSE
YBR095C	4.96610718933333	8.47444293333333	0.771003134715262	FALSE
YBR096W	11.0402883306667	12.6469418366667	0.196010717923943	FALSE
YBR097W	6.641498793	5.9265618245	-0.164313455629367	FALSE
YBR098W	6.56591457366667	6.695765511	0.0282530251444077	FALSE
YBR101C	8.38306104066667	9.671060174	0.206196917075772	FALSE
YBR102C	10.06613165	14.5456341656667	0.5310768255626	FALSE
YBR103W	6.561764958	11.5300653623333	0.813244868799312	FALSE
YBR104W	6.09135111633333	10.7105286093333	0.814195513428735	FALSE
YBR105C	5.16970065266667	6.49331259266667	0.328873918528143	FALSE
YBR106W	18.9221193666667	19.98434535	0.078796627144747	FALSE
YBR107C	4.748474822	10.4908084205	1.14358974704653	FALSE
YBR108W	10.1364251583333	9.160358976	-0.146072901855821	FALSE
YBR109C	22.28922929	22.6175844766667	0.0210981275349379	FALSE
YBR110W	9.89083498033333	15.665139714	0.663393413875546	FALSE
YBR111C	20.6125675233333	24.26113638	0.2351229074865	FALSE
YBR111W-A	13.9381922033333	14.6773042	0.0745435563609519	FALSE
YBR112C	8.55177825866667	7.53350618866667	-0.18290297588076	FALSE
YBR114W	7.06025010533333	9.3780304185	0.409565667529027	FALSE
YBR115C	10.4339145523333	9.312053606	-0.164109255259849	FALSE
YBR117C	12.696692645	12.2312211456667	-0.0538842916050739	FALSE
YBR118W	34.76186154	38.3802146066667	0.142857436227519	FALSE
YBR119W	6.13781606566667	9.485430556	0.627987848276856	TRUE
YBR120C	5.42723794366667	7.017943038	0.370830076554608	FALSE
YBR121C	20.92165022	21.4364641233333	0.0350703070980318	FALSE
YBR122C	7.925601207	10.3157199893333	0.38025223608729	FALSE
YBR123C	6.68375786666667	9.74226203666667	0.543597318075424	FALSE
YBR125C	8.32851665533333	7.786676493	-0.0970518792905607	FALSE
YBR126C	15.6753844233333	14.5629300733333	-0.106200167979865	FALSE
YBR127C	30.2736749033333	37.0676093266667	0.292095257937869	FALSE
YBR129C	7.95302471	7.29074340766667	-0.125437725537508	FALSE
YBR130C	6.85844232433333	9.05714326166667	0.401175126033325	FALSE
YBR131W	4.79710595733333	8.352946759	0.800120936656191	FALSE
YBR132C	6.623111414	6.77940112966667	0.0336487085285256	FALSE
YBR133C	7.85821945333333	8.23078512366667	0.0668275960524463	FALSE
YBR135W	11.4003395596667	8.84101493233333	-0.366792892785034	FALSE
YBR136W	10.1181770873333	11.249228631	0.152876683645829	FALSE
YBR137W	13.6399987566667	18.2711278766667	0.421722181419217	FALSE
YBR138C	5.006611647	6.162504678	0.299682283900632	FALSE
YBR139W	15.4726010933333	15.51036223	0.00351663144758998	FALSE
YBR140C	14.77332857	14.0407106953333	-0.0733789534564575	FALSE
YBR141C	4.083334197	7.71285950766667	0.917518183417307	FALSE
YBR142W	9.469739131	7.64084472633333	-0.309592540533576	FALSE
YBR143C	13.5082886333333	13.2993808933333	-0.0224858234239218	FALSE
YBR145W	4.58011940966667	11.217031099	1.29223376001905	TRUE
YBR146W	6.99489385366667	7.99446231033333	0.192698839622204	FALSE
YBR147W	5.884969927	10.1073905206667	0.78030362895468	FALSE
