gene_id	log2FC_dcp2D_vs_WT	padj_dcp2D	pval_dcp2D	log2FC_xrn1D_vs_WT	padj_xrn1D	pval_xrn1D	TE_vijjamarri_WT
YCR075C	1.4546764544841824	2.5074166386830573e-75	9.660994134872718e-77	0.48960286739307307	7.64366389399324e-10	3.5905135091063614e-10	-1.1879033138280288
YCR075W-A	0.8468926588723271	2.3728549879147954e-9	8.631111145884346e-10	-0.5345883410009912	1.937743603157657e-4	1.2117333780596153e-4	0.06682788741718557
YCR076C	1.4000662282032854	2.6762427414118776e-64	1.3709126531885468e-65	0.46181159058686355	2.7092725494296805e-8	1.3718341961239747e-8	0.23477807585990718
YCR077C	0.6811320448906568	4.7031408574660345e-31	6.366666912158775e-32	-0.36025710732897925	1.0086805977954186e-9	4.769418297518049e-10	-0.016404624055179763
YCR079W	0.8463935407555464	1.1355091007684646e-36	1.2370914029629861e-37	0.2445104623440428	2.842271455593207e-4	1.7970842403758054e-4	-2.344358759159299
YCR081W	0.9041490300869888	1.1755936560539793e-59	6.681481511378536e-61	0.6412176143644898	6.316700493424363e-32	1.3465183809425423e-32	-1.917927424229467
YCR081C-A	-0.17050868839965588	0.8965099213025254	0.8718936169974959	-1.4693906070992537	0.20202875393798073	0.16773098791662291	NA
YCR082W	0.7281034769858468	8.447152926023779e-27	1.3567319727655552e-27	-0.28296552208239245	3.6630055895108413e-5	2.1889351382255513e-5	-0.3509512606198241
YCR083W	0.7306017315798083	4.636134456264347e-12	1.4447711599016883e-12	-0.4730826957931896	8.11475646011159e-6	4.656341653447557e-6	-0.2594834876612301
YCR085W	1.3626861896639066	0.011011904067868002	0.007006393051743592	-0.8670991800069823	0.12262647414424424	0.09878545459184247	-2.7642059838740907
YCR086W	0.9288580485684147	4.820657890745725e-15	1.2902056031771479e-15	0.10712690500107436	0.40259688916345715	0.3523168525185967	0.43539261478575664
YCR087W	0.8142489871509798	0.011774659239775578	0.007521250447373623	-0.3345592784509414	0.3165557245923794	0.27178743640821945	NA
YCR087C-A	0.27582436049708703	6.26067926401805e-4	3.4445750837016936e-4	-0.5539653642201593	1.0064038531659607e-12	4.1495216443645243e-13	0.47433805287425185
YCR088W	0.5812122565673309	2.3201229646090147e-24	4.1100495387227897e-25	-0.5503816414918485	3.5899621359090257e-22	1.0318358840588829e-22	-0.021452069974832334
YCR089W	2.3813609321497564	1.8532928550723813e-68	8.590699092009562e-70	1.3646641245553675	1.6059490859109573e-23	4.395378809091991e-24	-4.205636741428755
YCR090C	0.47461007517874604	8.733675948333532e-11	2.9266968412632296e-11	-0.5346816601334604	1.3276973240627684e-13	5.2880534105718175e-14	-0.9552252439080826
YCR091W	2.377703363615678	4.321692116531267e-130	5.741840721697875e-132	1.4958731621029464	5.829215033875247e-53	7.624275937427619e-54	-0.26155837450658076
YCR092C	0.48958950226569625	5.789198218608324e-10	2.0322871809640677e-10	0.5102970298627468	2.6315088973178243e-11	1.15259623536197e-11	-0.8725684664892279
YCR093W	-0.021984658288271675	0.6773012986328087	0.623509137625361	-0.26256520052848	6.856799100395182e-9	3.375763950371705e-9	-1.898584530902192
YCR094W	0.53023346960881	1.0246693412148622e-15	2.6547013490287616e-16	-0.40612643619828437	5.896021070683409e-10	2.755654371092954e-10	-1.006271456643459
YCR095C	0.7768806658942741	2.328882706586832e-20	4.875045287776982e-21	0.27665289999500586	0.0010145626839622994	6.669394200891822e-4	-0.5702357179425837
YCR095W-A	3.1110716647341525	2.5764445648221246e-65	1.2893633118906116e-66	2.251692719949323	2.4717537107317024e-35	4.7727396717405766e-36	-2.2468424051095255
YCR096C	1.57234159874906	3.058053807782395e-65	1.5394100213371667e-66	0.5731657371801421	6.200303404240999e-10	2.904275568594138e-10	NA
YCR097W	-6.818783694960526	1.0876714483210479e-49	7.89982805689335e-51	-0.6967382436763527	6.503279539773888e-7	3.5089292468074345e-7	NA
YCR097W-A	-1.532059965430339	0.14747644911180285	0.11244698253062618	0.8059957211704077	0.36988276718307156	0.32144963838304436	NA
YCR098C	0.04366882996456694	0.5655170362967354	0.5045741020633996	-0.057081870451087334	0.41728017078359997	0.3667679564283369	-1.648108829162581
YCR099C	2.1514392081294487	1.0900050833023018e-75	4.183662852946538e-77	1.401102185370815	1.4460190588240024e-33	2.9330236002718917e-34	NA
YCR100C	2.0125099247146396	9.558447637562429e-122	1.4674912227730921e-123	1.2447205688575447	2.531092474062677e-48	3.628123401704841e-49	NA
YCR101C	2.060197245679585	3.0237955334740703e-93	7.856333243156722e-95	1.1288394768537482	2.482432966153517e-29	5.727845772214271e-30	NA
YCR102C	1.074437666174304	3.4213522567770806e-15	9.11148430945653e-16	0.5017277753227051	2.1210669502743832e-4	1.3291894307521044e-4	-4.373648935240285
YCR102W-A	2.242519006527212	2.7784101220615287e-12	8.523082718694798e-13	0.49490483399345897	0.14732515928058448	0.11992189670403643	NA
YCR104W	2.688129321675286	7.625526245185627e-4	4.2416567599438206e-4	1.0885794766663364	0.1902995758120534	0.15748736669654137	NA
YCR105W	0.6209165895197992	0.0028087685371502085	0.0016618754497930376	-1.1227102257591668	5.5960353842307744e-8	2.8674105135318893e-8	-1.6482873765513333
YCR106W	1.490103433135595	8.834384764725285e-99	2.060573948666364e-100	0.7506024366880591	1.6388262789825522e-26	4.07166316434549e-27	-1.6304989552337636
YCR107W	1.3659022987609686	4.70757185576284e-49	3.4677861765953015e-50	0.650067292830273	1.86716301195775e-12	7.783980433670927e-13	-3.034629035429886
YCR108C	2.548945157418516	0.004776346194637916	0.002914177564576101	-0.13926035297760275	0.8963845587399015	0.876993777712305	NA
YGL196W	-0.9638147722770972	6.192156022842069e-44	5.2926754313929103e-45	-0.34251036664065604	1.9755068934883636e-7	1.0399553560938153e-7	-1.273464121421571
YGL131C	0.04075921349798702	0.5466943374956157	0.48479375337114905	0.46024218716635845	5.485532542035787e-16	1.9807517859196243e-16	-2.359664249308077
YGL059W	0.9038371125295162	3.504690511015661e-25	6.017057963258361e-26	1.3907249221882254	1.959556330343352e-62	2.1811418262162496e-63	-1.0609176816606252
YGR017W	-0.3296453002617127	6.146219405851129e-8	2.4416115177362547e-8	-0.16768624348134753	0.004729560170416834	0.0032759221020956285	-1.017496165592587
YGR088W	1.7200785596532462	3.1253590320749277e-78	1.1257567225070598e-79	1.2635453611391436	2.539880915301547e-44	3.959424633242447e-45	-0.3639627463959908
YGR147C	-0.36530469421015727	5.417981287969777e-6	2.4858408389445037e-6	0.046578049565605996	0.5847088848811096	0.5350768198077943	-0.9177898943447759
YGR212W	0.16784691898969195	0.13482671857471806	0.10206545805301952	0.8698926079228793	8.493019212413346e-19	2.7908858527948196e-19	-1.609028499980069
YGL263W	-0.5945140433976678	0.7914738843819029	0.7481262594770186	-3.7770067195425665	0.11122477036495175	0.08920640351236829	NA
YGL262W	-0.01579836287095311	0.9881278844677215	0.9836058938538301	-1.0162649228987586	0.21931185936768152	0.18316875385181677	NA
YGL261C	0.29983308103798795	0.5156718546747279	0.4524879693219047	1.1433476871279251	0.0032166722941185466	0.0022009560205549844	NA
YGL260W	0	1	1	0.02283586637918948	0.9969355536971457	0.996346870169719	NA
YGL259W	3.5444454564946715	3.4216435089184083e-23	6.379592193333259e-24	1.9107053827262495	1.2827474230771039e-7	6.688313992188265e-8	NA
YGL258W-A	3.284009923796002	2.151602244999437e-17	5.1264925058002526e-18	1.7520519347986425	7.927500955563343e-6	4.5407002816040404e-6	NA
YGL258W	-0.46866700541487405	0.37381920490195264	0.31355782731811266	-1.6421635776029644	6.41691474255383e-4	4.153848707720482e-4	-5.834908425635431
YGL257C	-0.4249983895522269	3.9164350220232364e-7	1.649481712109875e-7	-0.26400738444229654	0.0011746125186220548	7.775262080751837e-4	-2.6719513871973057
YGL256W	0.7173323761392705	1.664677281229863e-33	2.0421417488958015e-34	0.6229680262307542	6.782457186207058e-27	1.675088702764158e-27	-7.868467039340148
YGL255W	-0.4739356260795121	1.9972420490130402e-10	6.810789981133927e-11	-0.7387732389118243	8.890731843183282e-25	2.329649988433765e-25	-5.189982117087975
YGL254W	0.7673534037293928	2.1665068121877443e-22	4.176938141005601e-23	0.9422056894422308	2.1601260833293241e-35	4.158258654652257e-36	0.7166025144986771
YGL253W	-0.671713003776786	1.652308080947632e-34	1.9489137240583965e-35	-0.7570551544798371	2.2721767427682176e-44	3.535391625151611e-45	-1.093767218278524
YGL252C	-0.025788600588849596	0.8173227649479291	0.7784715794868672	-0.023443683877923106	0.8238759544895254	0.7955377352105087	-0.5977270120689324
YGL251C	1.1106256751053898	2.8383768181899494e-59	1.629950667664438e-60	1.32291920094942	4.2139694496770546e-89	3.172607645903894e-90	-2.413115951950297
YGL250W	0.3967456108651113	0.012286902859586855	0.007868406348521963	0.638697607196063	1.3673588382477386e-5	7.961120841525069e-6	-0.32360681716101697
YGL249W	0.9333054515326124	6.905473012061252e-5	3.453755914505982e-5	1.8077634200010364	7.39945909717582e-17	2.5866429203000208e-17	NA
YGL248W	0.4264169718546072	3.587667603619532e-10	1.2419664202078243e-10	0.2162523934440637	0.001268652232091216	8.414606552680593e-4	-1.114203667816019
YGL247W	0.7155184505529023	9.493399006667084e-13	2.8463379661264904e-13	0.6401247425324873	4.024615529768662e-11	1.7853512942064997e-11	-0.8787303311409501
YGL246C	-0.13998119360573874	0.06207303239527709	0.04405774132809156	-0.11992836437528867	0.0936274892048146	0.07423346058377589	0.10677932259069431
YGL245W	-0.8485296290419804	2.1286869191071477e-63	1.1092803106655199e-64	-1.6096036119743868	1.6926416097388138e-228	1.3493157207838197e-230	-0.5522480882939543
YGL244W	-0.49782922992898976	0.13191564563425354	0.09960858095943415	-0.2964308714458377	0.37425611725776264	0.3256370763385375	0.45227761692416224
YGL243W	0.7159816611117347	1.6978963833338072e-17	4.025423075928689e-18	0.30406411286594154	2.634066601405627e-4	1.6592208721874534e-4	-1.529297976068187
YGL242C	-0.08492514637640887	0.3222579271787223	0.26526575169007316	-0.6642998354813661	2.5421200650840742e-18	8.454969747024534e-19	0.13351415217793153
YGL241W	0.011400253586462482	0.8841650485138915	0.8571467188648842	0.30491267380560033	9.48475345521998e-7	5.169428662041949e-7	-0.6697757776075103
YGL240W	0.3827737940150003	7.857746143733399e-4	4.381714465261736e-4	0.6006462083732715	1.7115109300596587e-8	8.57271418023682e-9	-0.11353193317541815
YGL239C	2.1315276530273812	0.6482035752311722	0.5927991066662404	-0.06011114776817898	0.9915483630906475	0.9883280997325143	NA
YGL238W	-0.33171471295177096	1.5923175398748938e-10	5.4064516411459335e-11	0.06005982664788015	0.26405248762603595	0.22374686728276444	-0.8008919840780346
YGL237C	0.2361990562685859	0.0378344723542855	0.025946486577933615	0.36542809541597915	5.632330292476207e-4	3.630167413190304e-4	-0.4331216230082478
YGL236C	-0.5150796975010327	1.8751074491465257e-11	6.042751050320144e-12	-0.12727112246014344	0.09891586151814516	0.07876471169602525	-1.5918848451828962
YGL235W	1.170195615261314	7.515794798355629e-4	4.1795097439335186e-4	1.1563836187299827	4.972836412527862e-4	3.194096727326355e-4	NA
YGL234W	-0.37708909601958	2.861591183208781e-12	8.782474269104008e-13	-0.47397630534869367	3.018257248199908e-19	9.753417650294653e-20	-0.5701055968053472
YGL233W	-0.43153209619554467	9.004290825995456e-12	2.847238108840016e-12	0.008050595228176194	0.9096117725554299	0.8920211108777268	-1.2263107595279021
YGL232W	-0.36624615856741377	1.8902250719627137e-5	8.987916971939624e-6	-0.6040466342539903	1.0541104527204584e-13	4.173493112188175e-14	-0.05376154955402036
YGL231C	-0.15935962958690608	0.06858558744976834	0.049034543846948345	-0.637388541946724	3.363622118254874e-15	1.2458411418218894e-15	-0.12993601707767352
YGL230C	0.16947823807573242	0.7644728216210339	0.7170741524328388	-2.0395460367136993	6.518285531744487e-5	3.952925444996509e-5	-2.0898102320366116
YGL229C	0.4917480198094392	4.280176055504654e-9	1.5739472326929572e-9	0.9081801991869651	7.543053707404939e-31	1.6680682689242103e-31	-3.0717103363189167
YGL228W	-0.5301173481147744	1.2813332229786935e-25	2.182844020250092e-26	-0.4480519492779606	3.9403998426324977e-20	1.2250490210487216e-20	-0.7015792521131891
YGL227W	0.26680500571487864	0.002031788930764475	0.001180861089521662	0.8159189762680926	2.7123367948518414e-24	7.243308623984324e-25	-1.729613833448884
YGL226C-A	-0.42827247220992776	2.3199085843524847e-8	8.931682297005138e-9	-1.1244708526167144	1.6757984177412378e-52	2.2066905648437914e-53	-0.779399312975395
YGL226W	0.05023280731729354	0.803149503034528	0.7611780055331665	-0.48615580308366674	0.0042262179099553845	0.002916782424754838	0.5592007554989736
YGL225W	-0.7610236753417273	9.150523860326475e-63	4.82246385907374e-64	-0.8795296578505685	2.7860571845278332e-89	2.0934501135587055e-90	-0.8827624244936285
YGL224C	0.10028983312525008	0.2148419121052508	0.16920307072357738	0.3109398345610117	1.5788105645357383e-5	9.231012025494563e-6	-0.7633434908239782
YGL223C	0.6308032572947867	2.643304561445446e-22	5.1234999840240196e-23	0.7206792262080919	2.4073205868204555e-30	5.39461566399978e-31	-0.4346082373434741
YGL222C	1.1265133452847012	1.2919605965941514e-63	6.713465160926207e-65	0.7353783199098161	6.580869046903174e-29	1.537867685451391e-29	1.5621354840899522
YGL221C	-0.18970707467010298	0.0013044345626370753	7.438781688023357e-4	-0.6335990503569855	6.865907109420826e-30	1.5598805788896738e-30	-0.10922714304094938
YGL220W	0.016240007317527776	0.8641843377628766	0.8326736304367132	-0.9515284578967997	8.347066831424717e-35	1.6314609514033547e-35	-0.9695965335165246
YGL219C	0.23494563056187548	2.6948598863031176e-4	1.43057516255477e-4	0.47223471100861064	6.449428975215962e-15	2.4182978442646214e-15	-0.5107910018946511
YGL218W	0.0166081069884373	0.993173326952792	0.9903876326492633	-0.6845391979193304	0.6586475413329671	0.6134348004531576	NA
YGL217C	0.9117116009264166	0.4441124813979713	0.38150140673970995	1.1964903738472525	0.2729871787897819	0.23212373041469497	NA
YGL216W	-0.30100155951255175	2.9275500874657695e-6	1.3189965850229597e-6	0.47443446723365673	3.1105456390050595e-15	1.1507273946481664e-15	-1.3010337668714662
YGL215W	-0.7800674149895611	2.5123975978159435e-54	1.620782034611112e-55	-0.5792578988605702	4.983438765443714e-32	1.0586312936925752e-32	-3.9526459854069276
YGL214W	-1.4282738643156851	0.028201695094872838	0.01896349588974694	-0.910882253624967	0.12334822443127973	0.09940330043849366	NA
YGL213C	0.0027153888422621563	0.9720685927499666	0.9641760960565435	-0.005150266858207961	0.9431939906449158	0.9296879650924273	-0.11030601469770215
YGL212W	0.6503395016450453	3.2459580882770686e-5	1.578894582355025e-5	1.052516834283498	1.5624230529673318e-12	6.49971680434299e-13	0.833199448611709
YGL211W	0.278771988774278	2.96589296656935e-4	1.5779566358895686e-4	0.31047758448487844	2.358937453361834e-5	1.3929361992098223e-5	-0.5047892090855902
YGL210W	-0.1654625802047389	0.050891030642239245	0.035640249389841006	-0.1176704859010038	0.1475419495190233	0.12012014343038287	-0.1869806729957465
YGL209W	-0.6361582133713868	2.8166221618083148e-24	5.010377480039887e-25	0.46054286253940263	4.247878737824946e-15	1.5796289549130557e-15	-0.5374267758569957
YGL208W	0.44937418360312503	1.2729009423478887e-6	5.57152538243503e-7	0.5388684761411858	9.206296827241005e-10	4.3422082023966654e-10	-0.17791052384548317
YGL207W	-0.3286085844999887	7.143004737121036e-10	2.5244100000985774e-10	-0.3488924328386573	1.903872915902065e-11	8.296771254418211e-12	-0.30801484303027193
YGL206C	-0.9329454183809487	4.136171851342058e-84	1.3433094291338246e-85	-0.7871433864395972	3.4912570982224943e-62	3.906662061489003e-63	-1.08152772951588
YGL205W	1.7791016678799427	3.3945844870453665e-12	1.047340061695426e-12	0.3339816947814394	0.22075073153505495	0.18457811387873505	-0.9840624555861901
YGL204C	-1.9538925953833735	2.3334184767377244e-41	2.1425838389885806e-42	-1.6061453157290437	2.883196053038475e-34	5.750218287060792e-35	-2.896297977229833
YGL203C	-0.6164184428310095	3.098601167228929e-17	7.442314879069185e-18	-0.3532700416577121	7.360127460319366e-7	3.984291024061281e-7	-0.644492289522514
YGL202W	-0.6000110554928869	1.342476589465042e-27	2.0749527445673146e-28	-1.1150113650939475	7.493830623279873e-94	5.221564886607765e-95	-0.8834101184758363
YGL201C	-0.17100846034019054	0.012445139918136899	0.007971576927191616	0.14305964841911287	0.029715359237309717	0.022205365878249454	-0.5565758130518693
YGL200C	-0.6008319147208101	1.9583997116402517e-23	3.5993617375141916e-24	-1.176564745862665	2.5708176603826046e-88	1.946899113930139e-89	-1.321062389855009
YGL199C	0.11474928295136494	0.7385010845759004	0.6900962304938661	-1.7811178312816263	3.5003666211740433e-9	1.7005766977094446e-9	-1.6574395196230507
YGL198W	0.2744710329625787	9.370176547215298e-4	5.271588842845807e-4	-0.1976710198878727	0.01584999905552123	0.011530675427459199	-0.02216335651758722
YGL197W	0.13840433375581096	0.008455808565279471	0.005295178614395559	0.2296624882221839	4.037101847557555e-6	2.2825657035939524e-6	-1.8263431776167653
YGL195W	-0.34913822427402663	1.6124933674953692e-12	4.884612326691021e-13	-0.6784507811649451	1.977341350189223e-44	3.0620476473996084e-45	-0.9207787719251892
YGL194C-A	0.6109710443592229	2.9460710632831717e-7	1.229051789908214e-7	-0.010453269813428851	0.9406324587878211	0.9267465352745673	-1.3072756512936305
YGL194C	0.47699335801113707	2.85492843179434e-10	9.819874883496919e-11	1.6786389479468804	4.8401635465165865e-126	2.2007239036420263e-127	-0.061742484820689225
YGL193C	1.699226026759155	2.598396946744582e-105	5.37017379014233e-107	1.2319130107485108	1.613763461749889e-57	1.9487134805305715e-58	NA
YGL192W	-0.20404502431824745	0.8067242601327046	0.7661141372060362	-0.8814524782585251	0.22462257303089864	0.1880144654687327	NA
YGL191W	0.17047312213082544	0.00785064857557309	0.0048872431418942605	-0.5337124853139723	1.5464027420050456e-18	5.127281603990747e-19	0.35809943024179963
YGL190C	-0.33720482958022363	2.335344837578481e-10	8.005123579653429e-11	0.2262625578648477	8.10746144919473e-6	4.6509588413892406e-6	-1.1996789111666022
YGL189C	-0.6838796894504602	5.919191555265472e-34	7.139030854224817e-35	-1.748188435371571	2.6902062955468102e-216	2.7402455623373175e-218	-1.251436343031758
YGL188C-A	-0.04113095029815262	0.8770511257107758	0.8490849250680939	-0.2361598391145438	0.3019602535128806	0.25863203290252923	NA
YGL188C	-0.4760316911708938	0.0023720364593217114	0.001388765367237955	-0.8529591297424751	5.651519278854765e-9	2.7748675998628506e-9	NA
YGL187C	-0.37350850984351575	6.69642567972532e-9	2.4901529801045293e-9	-0.7567421027855495	3.4829383538104193e-34	6.956621778425594e-35	-0.1716139606256668
YGL186C	-0.4521075392681876	6.202483504961647e-12	1.9438843343716527e-12	0.11382019660332818	0.08408489766696219	0.06616840548515747	-0.49119028912274265
YGL185C	0.42502539189860955	2.9622325218331093e-6	1.3363718019961591e-6	0.29391954195448483	8.969529699827539e-4	5.869785231670428e-4	-0.05416227483292785
YGL184C	1.1944717656768828	9.289424698608958e-33	1.1779769436234272e-33	1.0284145963301092	8.967174308236752e-26	2.2649594392372426e-26	-0.05064126636533994
YGL183C	-0.15936899245755945	0.7250604189769262	0.674840544121981	1.22293790863424	6.30361391118868e-4	4.076783664735401e-4	NA
YGL182C	0.26097860652219906	0.5307927179579233	0.4685023967602988	1.3723016648069153	6.503014257189519e-5	3.941744396223821e-5	0.5166480866384399
YGL181W	0.29172191822148624	1.354280665683688e-4	6.973325895932542e-5	0.24722034716617564	8.353461155197906e-4	5.450590242984167e-4	0.33115600355352803
YGL180W	0.01315430677327918	0.893210680065816	0.8680256727005118	0.9985974895554628	1.130530260251088e-40	1.9309470196494078e-41	-1.663212270347085
YGL179C	-0.5767334690420222	3.5605175583962445e-10	1.232042095789902e-10	-0.45174466899802895	3.1121179771676415e-7	1.6566721915657684e-7	-1.7530653115466217
YGL178W	-0.012043125577322502	0.8550491003486358	0.8212207627499594	0.26742429874184687	6.062882034383095e-7	3.265041875026503e-7	-1.561292009134513
YGL177W	-0.19324189319292237	0.19316173197740777	0.1507311655200144	-0.16645758307009537	0.24441624134637507	0.20584509254223057	NA
YGL176C	-0.28808776871729286	2.3034483929736596e-4	1.2129318597190794e-4	0.5500465266434409	2.3704221931176496e-14	9.119161847157655e-15	-3.2041568483513525
YGL175C	0.575689532124198	1.6123194101876558e-6	7.111913784530138e-7	1.5072722446451419	2.0468434002612107e-42	3.3660814111174914e-43	-0.654117369956815
YGL174W	0.09600266932895485	0.5134055503096262	0.4500446055120403	0.8631165018846563	2.002206516060758e-12	8.358783624770922e-13	0.03863406130701659
YGL173C	-0.34099402161477255	1.3312887357850827e-14	3.645616481962398e-15	-9.115862150102263	0	0	-0.25765726751831874
YGL172W	-0.48445317622027756	0.07257984432064829	0.05212591417477914	-0.05511282174658923	0.8496603562269104	0.8241981400600868	0.1046212894671959
YGL171W	-0.647654412714301	9.248626301568033e-24	1.6766036460474676e-24	-0.29891351603043975	1.1170424493766683e-6	6.126089015993981e-7	0.3751134714616305
YGL170C	-0.7642459035631657	0.13105556395162077	0.09880436449674154	-0.3629950743520506	0.4511224160142417	0.39957698495504135	NA
YGL169W	-0.12272906010875906	0.092837335519941	0.06803137489238074	-0.04016811813700684	0.5863341427693356	0.5370834596816839	-0.12391630754025178
YGL168W	-0.7991208854827697	0.26192878754381677	0.2106953001662618	-0.4716067860786123	0.47800371287625926	0.42649165052024074	NA
YGL167C	-0.5407298753977883	5.100959155349754e-26	8.471477782356765e-27	-0.3952333277708169	5.0287850747954e-15	1.8729885951740175e-15	-1.8861000554251264
YGL166W	0.01986814039170134	0.8556588786422159	0.822816937625538	0.3710039795932917	1.8306317668765364e-5	1.0753002362565307e-5	-0.6370363393196656
YGL165C	-0.35877935754372814	0.43528468929509395	0.37276151204618246	0.4552072754121148	0.26120145733384137	0.22117678760952378	-4.118897590054179
YGL164C	-0.11814333198635617	0.5469220572991039	0.4851236526222037	0.5329445812191751	0.001928439947961044	0.0012947364752475387	0.06526945282144642
YGL163C	0.11411905667493225	0.2842484760097079	0.23040673597805472	0.510884394650536	6.564305009238007e-8	3.374211697987414e-8	-1.0838444905597475
YGL162W	0.2920937945587201	5.316995716275624e-4	2.901820661805577e-4	0.5901867196031824	1.0848016151703462e-13	4.3014129588833036e-14	-0.13636817091213363
YGL161C	0.24599112897416578	4.7590028467244583e-5	2.350697302205497e-5	0.008825006142779417	0.8963845587399015	0.877064785256579	-0.09160998876645243
YGL160W	-0.26766033335492745	8.147619473513534e-5	4.1014736351758415e-5	-0.10003297470923035	0.13935830118443418	0.1129637484209814	-1.6417973457891872
YGL159W	-0.11269047727387849	0.25503843765780543	0.2046256139164707	0.27408629233497545	0.0016535705011903096	0.0011055537053278584	-0.4217745893737243
YGL158W	0.9265466401224745	2.47591856040435e-4	1.3092324008515474e-4	0.5368716278568677	0.031033659087293046	0.02322255947940485	-0.25686793506996525
YGL157W	-0.06587995486406668	0.3737378993505864	0.31337928377787583	0.12940252237010766	0.052964265778988696	0.04060280959407858	-0.42160473250081704
YGL156W	1.0704710734430558	8.316623581309136e-35	9.686767058832165e-36	0.7612388159290572	4.311197993999125e-19	1.4007893098305393e-19	-1.3989292704173022
YGL155W	-0.056257821173842655	0.43882308026907435	0.3763746820731211	0.1922732775504369	0.0024281072571644947	0.001642753994624281	-1.089793082337336
YGL154C	0.7797676387298457	9.463523534397382e-14	2.6725303397257443e-14	0.6359780051584041	3.847702369780024e-10	1.7835526190004836e-10	-1.3625283863256545
YGL153W	-0.4490188967205517	1.858142912792795e-4	9.699429199343553e-5	-0.20916368598835594	0.07281933513963962	0.056877340157046534	0.1652428563099018
YGL152C	-0.19402040667173281	0.7332992167719339	0.6837197893610178	0.3213927462963431	0.5228028658423471	0.471479584799365	NA
YGL151W	0.09116976297457732	0.13655731277088715	0.10347633399069438	0.4216491489936651	2.1230032079888993e-14	8.154789411259397e-15	-0.7774496565128692
YGL150C	-0.778979476585262	1.698409908472904e-24	2.9936543116572888e-25	-0.328913125112068	1.3324632612901755e-5	7.74811453531444e-6	-1.3734255376800169
YGL149W	-1.871322202497662	0.21292418587740838	0.16753556402813502	-1.566283969553548	0.239640842317923	0.20150490667890308	NA
YGL148W	-0.5488960151804515	1.3315649994648138e-23	2.4276391708577575e-24	-0.963793876517458	2.9495467283038604e-72	2.817178525557422e-73	-0.3997451936385342
YGL147C	-0.7958392445487207	3.944893752417924e-35	4.542393160445794e-36	-1.4482912768218272	2.6855340252116103e-115	1.4391037070443084e-116	-0.9989354312645765
YGL146C	1.902325960449652	1.5796533557247022e-31	2.0917464719295215e-32	2.288749242125277	3.190462760197233e-48	4.5921186761031916e-49	-1.40463198770552
YGL145W	-0.13129042963400828	0.09669665317749167	0.07118780770536624	0.27247026248327877	1.3873236378918224e-4	8.605748341336636e-5	-0.4157829990165062
YGL144C	-0.6154865806578017	6.770229948391363e-11	2.2567433161304547e-11	0.5411809985984446	3.012422915936785e-10	1.3874755680133998e-10	-1.4720091670213156
YGL143C	-0.2784179725723935	0.0012151868698655698	6.895745981345217e-4	-0.023642280070835606	0.7941320968065698	0.7611897999062678	-1.4750014175565787
YGL142C	-0.2396851404933746	4.69959768165764e-5	2.3206605026785956e-5	-0.3264989257954918	7.062307731311377e-9	3.482153502004724e-9	-1.7027230851765527
YGL141W	0.1463473582575865	0.0860340576793835	0.06263949992245638	0.4364779945911694	2.216371504391643e-8	1.1160382641688654e-8	-0.534709344642228
YGL140C	-0.5147177423905558	7.759167163485894e-28	1.188960070224145e-28	-0.4768421734960019	2.615104025224017e-25	6.674807882510075e-26	-1.674838904250914
YGL139W	-0.7306357810737056	1.445819452706203e-47	1.1120046277825977e-48	-0.340713856387766	1.9341962944961497e-12	8.072000183850923e-13	-1.0582052536293356
YGL138C	0.044771197079037955	0.9694686838789772	0.9611011538120463	0.7134860220710175	0.457196812063878	0.4053622753551301	NA
YGL137W	-0.6085682617001792	1.6580631751659545e-39	1.6032349863207857e-40	-0.629317509443574	3.2256572708185733e-44	5.047529830333168e-45	-0.6819108728039223
YGL136C	0.6796360648745742	4.247775525472326e-15	1.1343705234100146e-15	1.0462891628828963	1.0293709927429743e-36	1.9101259785620295e-37	-1.52324243238879
YGL135W	-0.7637409748920733	1.0041260546989394e-33	1.222917028530595e-34	-1.3059124255071246	3.6221053133266365e-98	2.368752072340862e-99	-1.3309863042908339
YGL134W	0.6503456520654078	6.838577342312855e-15	1.8464360730868336e-15	0.9287828124376677	2.1817845499380365e-31	4.763595142247352e-32	-1.3390908052928545
YGL133W	-0.5813175570005032	7.267284227434746e-8	2.900905897694649e-8	-0.002868006284838136	0.983438252557374	0.9776311179098549	-0.8113316815892532
YGL132W	-1.3080740749556157	0.161850618338269	0.12421927439336589	-0.6949637980020603	0.4161908011339941	0.3656993366817809	NA
YGL130W	0.05507323323541767	0.4756418527295375	0.41254675245641376	-0.016141840620076474	0.8315783855526027	0.8039573142875693	0.31562579071066843
YGL129C	-0.45774414889610004	3.189369568438501e-12	9.82141263620123e-13	-0.41724527196393346	3.5005609330327064e-11	1.546158593391476e-11	-0.8750036893057088
YGL128C	0.9060678528216701	3.877577337827693e-29	5.632618984975568e-30	0.8072805620458452	7.854367079224258e-25	2.0546115241194842e-25	-0.04644687064589938
YGL127C	0.12349656164833048	0.11384331658991746	0.08460101206283503	0.392663635034223	2.466633895023862e-8	1.2453333216683804e-8	-0.00404380547317634
YGL126W	-0.13377645824010198	0.09455499509547208	0.06941570572922684	-0.11981323201180116	0.11950942389874256	0.09620385127248939	NA
YGL125W	1.4324888051885345	5.0074087280007084e-148	5.100549191497621e-150	0.7581518035088183	6.052988722205494e-43	9.739825372311764e-44	-0.3817943394201506
