"gene_id","MS798_small_eIF4F_dep_1hr_mrl100_read_fraction","MS798_large_eIF4F_dep_1hr_mrl100_read_fraction","MS798_small_mrl100_read_fraction","MS798_large_mrl100_read_fraction","MS69_large_mrl100_read_fraction","MS69_small_mrl100_read_fraction","MS798_small_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_large_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_small_mrl100_mean_tail_length","MS798_large_mrl100_mean_tail_length","MS69_large_mrl100_mean_tail_length","MS69_small_mrl100_mean_tail_length"
"YPL249C-A",0.611332465028903,0.558455009910941,0.616302004495207,0.539968128457932,0.592529967902459,0.617465581083077,37.5477045908184,35.8625850340136,30.4944115713346,30.1634954193094,29.3302035550459,30.5393620134621
"YLR185W",0.504919782362593,0.469959275533946,0.51059364456414,0.457493937107937,0.488135512334165,0.503475862327907,41.5553403073744,39.3074551061128,33.046992481203,32.5437262357414,32.9544062606329,34.2643504531722
"YDR500C",0.480043199566939,0.455459045928205,0.473788065602595,0.428325702669581,0.458589836793546,0.470811091715796,43.1992252351965,42.1707141139697,33.8635936030104,34.6194523135033,33.8579268924097,35.3203673689897
"YLR325C",1.87909545900846,1.79461473962419,1.86259760095172,1.78833718198909,1.82331724171335,1.88061257096007,38.4571170968105,39.0575968222443,32.2209612817089,32.585291113381,31.1711387736284,31.5797614610511
"YJL189W",0.417148296858272,0.396007809634171,0.436238968537778,0.390227767874827,0.417149942157786,0.423395399215405,40.7687451687709,40.4096422383039,33.9856850715746,33.8716049382716,33.4346599651246,33.7464121132324
"YOR063W",0.676399058507206,0.537993468519784,0.75734665332297,0.490359492743233,0.649112842771244,0.735540464487114,33.9994841815681,36.0126953748006,34.840021691974,34.2633928571429,35.222997450691,36.174982872802
"YIL148W",0.48584756314121,0.442131473424351,0.494071708048049,0.419763562393344,0.472181865733854,0.492360791697019,39.4446642270794,39.8157643312102,30.4016010673783,31.3608473338203,30.0834351145038,30.3801387461459
"YKR094C",0.53586834126157,0.475840993049872,0.557760871011549,0.453979726986536,0.512624821144611,0.547959280793998,44.9183376455369,46.2295004712535,34.9625468164794,36.9193205944798,36.7549545348566,35.0746920166845
"YDL184C",3.05640021752653,3.06131943060198,3.13830823318562,3.08242955874535,3.11044238243203,3.12942595420891,38.5357714344707,38.459741981541,29.3386827577353,27.9668128654971,29.238490710254,30.4548051264705
"YDL133C-A",2.67246613572936,2.67854735273337,2.7139254628314,2.68063365433928,2.69958613196141,2.710389655532,38.178090894652,38.3869549773555,29.421568627451,28.3328964613368,29.5817550999113,30.593590322917
"YNL162W",0.434767804147846,0.397081504666644,0.437169599135755,0.37592782813371,0.414318793957106,0.434098872277966,40.6324900133156,40.8151147098515,32.6469968387777,32.7923832923833,31.4620345582867,31.9893189612935
"YHR141C",0.467072325397088,0.432069906957507,0.47964248300917,0.404250771653185,0.458119500711854,0.472482129553647,39.4851384823238,41.2009002606018,32.5133640552995,33.4791878172589,32.9772106700273,32.7265247264399
"YPR043W",0.451975801776082,0.424526980155409,0.472434159295569,0.419229249987656,0.454435484789208,0.465983120394773,39.6366917765223,38.6461065025421,31.2990595611285,30.5988372093023,31.1282803003218,32.3130968190729
"YJR094W-A",0.566573812476055,0.531781465069607,0.56947642351569,0.518066332456788,0.560423441320859,0.57757336431611,41.5013531799729,42.9696727853152,32.223865877712,34.2678018575851,32.5094164456233,31.6160988074957
"YBR031W",0.757812412062257,0.611689948677634,0.827810531054375,0.587180734768157,0.723829686375732,0.804544150109663,36.4720839174361,38.6895015316068,36.7015323117921,36.4014925373134,37.513123812813,38.4584920030465
"YDR012W",0.865392427959397,0.76093060442019,0.891253735665903,0.729466881557325,0.838072951717968,0.877681137938212,37.0519276618015,39.0655526992288,36.9992684711046,36.7644032921811,37.8247840460702,38.42234286199
"YPL131W",0.78443435537257,0.65172102181088,0.847313147845063,0.601575925494422,0.740638877674606,0.807371979892874,37.1784302653868,38.1835920177383,33.3276595744681,32.1528776978417,33.5547032700848,34.3638531235098
"YML073C",0.519182937329205,0.476421811402269,0.559606518628158,0.481339398877422,0.51177757727544,0.533351962687516,42.0739803094233,41.7516115169746,33.6405163853029,33.2056277056277,33.6772493411971,33.7486740989285
"YLR448W",0.53208033413312,0.465398400882272,0.573778145391049,0.44034839178971,0.505869412021153,0.535829519397896,39.3871149511645,40.4763042612505,35.2933333333333,32.8510638297872,34.6342509025271,35.3437559219253
"YGL076C",0.392491758595546,0.33249951808305,0.403688928418831,0.31724166385626,0.372551000364789,0.3992392772982,40.7161817702382,42.1408882082695,33.8622047244095,34.3207343412527,33.9553329404832,34.5612964236589
"YPL198W",0.437327851051433,0.382113608374384,0.443072740907387,0.351914029084688,0.407137040483946,0.4339176971354,44.4580088987764,45.2663793103448,44.4133858267717,43.3413173652695,40.9211002533478,42.2218355806873
"YHL033C",1.01081300813008,0.800009457582741,1.12587010072925,0.736811356531543,0.911584929175309,1.05287299551505,42.1205962059621,40.4994101454974,35.7976878612717,32.9109311740891,34.1922605927014,36.6761065659744
"YLL045C",0.895099282561649,0.732675839845428,0.95901019533068,0.705014125651029,0.8428771472397,0.934804716917052,40.247523625185,40.7972371809881,33.4218051831993,33.6658851113716,33.7846230904082,33.9693676814988
"YGL147C",1.03409998621863,0.945000994708153,1.14054461036517,0.92924346255258,1.0259443205089,1.08372631537395,37.2634260674615,40.2853658536585,30.5744888023369,32.0099403578529,32.6181818181818,32.5673215673216
